,city_idx,encoded_strata_race_label,encoded_strata_sex_label,encoded_geo_strata_region,encoded_geo_strata_poverty,encoded_geo_strata_Population,encoded_geo_strata_PopDensity,encoded_geo_strata_Segregation,date_label,Cancer | Lung Cancer Deaths,Deaths | Motor Vehicle Deaths,Heat and Disasters | Community Social Vulnerability to Climate Disasters,Income | Per-capita Household Income,Mental Health | Adult Mental Distress,Respiratory Infection | New Tuberculosis Cases
42,20,3,1,2,1,0,0,0,2012,12.38909763,2.797862903,32.69028384799999,14187.8,12.139999999999999,3.3199999999999994
43,20,3,2,2,1,0,0,0,2012,23.35247226,17.71413377,32.69028384799999,14187.8,12.139999999999999,3.3199999999999994
44,20,5,0,2,1,0,0,0,2012,45.170161975999996,10.2240945698,32.690283848,19801.0,12.139999999999999,3.3199999999999994
45,20,1,0,2,1,0,0,0,2012,34.20940409,8.415263367,32.690283848,44166.0,12.139999999999999,3.3199999999999994
46,20,1,1,2,1,0,0,0,2012,27.86006655,4.67597922,32.69028384799999,38129.6,12.139999999999999,3.3199999999999994
47,20,1,2,2,1,0,0,0,2012,43.65593606,12.60555679,32.69028384799999,38129.6,12.139999999999999,3.3199999999999994
48,20,0,0,2,1,0,0,0,2013,30.2935364,9.94033702,24.27745665,37888.0,10.1,3.7
49,20,0,1,2,1,0,0,0,2013,24.60997033,4.934433336,32.40890525,31421.2,12.139999999999999,3.44
50,20,0,2,2,1,0,0,0,2013,38.58170942,15.15538437,32.40890525,31421.2,12.139999999999999,3.44
51,20,4,0,2,1,0,0,0,2013,23.83282565,10.853739552,32.40890525,43620.0,12.139999999999999,3.44
52,20,4,1,2,1,0,0,0,2013,25.364832518125,5.9442309239930315,32.408905250000004,32839.6,12.139999999999999,3.4399999999999995
53,20,4,2,2,1,0,0,0,2013,26.631009477142857,9.53236227525167,32.408905250000004,32839.6,12.139999999999999,3.4399999999999995
54,20,2,0,2,1,0,0,0,2013,46.49924656,16.90584611,32.40890525,24456.0,12.139999999999999,3.44
55,20,2,1,2,1,0,0,0,2013,32.79696731,6.970837143000001,32.408905250000004,21423.2,12.139999999999999,3.4399999999999995
56,20,2,2,2,1,0,0,0,2013,68.04883426,34.57768767,32.408905250000004,21423.2,12.139999999999999,3.4399999999999995
57,20,3,0,2,1,0,0,0,2013,13.95374783,12.66387686,32.40890525,21022.0,12.139999999999999,3.44
58,20,3,1,2,1,0,0,0,2013,10.95230134,7.670171443,32.408905250000004,17226.6,12.139999999999999,3.4399999999999995
59,20,3,2,2,1,0,0,0,2013,17.56315197,17.42966928,32.408905250000004,17226.6,12.139999999999999,3.4399999999999995
60,20,5,0,2,1,0,0,0,2013,43.62493532800001,10.450890173000001,32.40890525,35688.0,12.139999999999999,3.44
61,20,1,0,2,1,0,0,0,2013,33.89307143,8.318411781,32.40890525,51632.0,12.139999999999999,3.44
62,20,1,1,2,1,0,0,0,2013,28.52782871,4.511748182,32.408905250000004,42843.6,12.139999999999999,3.4399999999999995
63,20,1,2,2,1,0,0,0,2013,42.28631712,12.34117079,32.408905250000004,42843.6,12.139999999999999,3.4399999999999995
64,20,0,0,2,1,0,0,0,2014,28.88940566,10.41661987,24.27745665,37888.0,10.1,4.3
65,20,0,1,2,1,0,0,0,2014,24.91471775,5.985382,32.408905250000004,31421.2,12.140000000000002,3.2600000000000002
66,20,0,2,2,1,0,0,0,2014,34.26313613,14.9016682,32.408905250000004,31421.2,12.140000000000002,3.2600000000000002
67,20,4,0,2,1,0,0,0,2014,25.54094869,10.496607127652172,32.408905250000004,43620.0,12.140000000000002,3.2600000000000002
68,20,4,1,2,1,0,0,0,2014,25.128833831666668,6.39414645683234,32.40890525,32839.6,12.139999999999999,3.26
69,20,4,2,2,1,0,0,0,2014,31.02159407,10.821923339770994,32.40890525,32839.6,12.139999999999999,3.26
70,20,2,0,2,1,0,0,0,2014,42.92209499,17.97043131,32.408905250000004,24456.0,12.140000000000002,3.2600000000000002
71,20,2,1,2,1,0,0,0,2014,30.42808605,6.4215998525,32.40890525,21423.2,12.139999999999999,3.26
72,20,2,2,2,1,0,0,0,2014,60.83425167,32.54005339,32.40890525,21423.2,12.139999999999999,3.26
73,20,3,0,2,1,0,0,0,2014,12.4491649,13.41647773,32.408905250000004,21022.0,12.140000000000002,3.2600000000000002
74,20,3,1,2,1,0,0,0,2014,9.554472742,9.234104417,32.40890525,17226.6,12.139999999999999,3.26
75,20,3,2,2,1,0,0,0,2014,15.79623829,17.29988577,32.40890525,17226.6,12.139999999999999,3.26
76,20,5,0,2,1,0,0,0,2014,42.128016362,10.4875399228,32.408905250000004,35688.0,12.140000000000002,3.2600000000000002
77,20,1,0,2,1,0,0,0,2014,32.37988904,8.578376102,32.408905250000004,51632.0,12.140000000000002,3.2600000000000002
78,20,1,1,2,1,0,0,0,2014,29.45251991,4.96121495,32.40890525,42843.6,12.139999999999999,3.26
79,20,1,2,2,1,0,0,0,2014,37.12777738,12.28213263,32.40890525,42843.6,12.139999999999999,3.26
80,20,0,0,2,1,0,0,0,2015,29.15568603,10.52851892,20.93023256,37888.0,10.5,4.9
81,20,0,1,2,1,0,0,0,2015,24.59888496,6.13628171,31.473134826,31421.2,12.379999999999999,3.1
82,20,0,2,2,1,0,0,0,2015,35.353009,14.75466567,31.473134826,31421.2,12.379999999999999,3.1
83,20,4,0,2,1,0,0,0,2015,19.29784336,7.561357035,31.473134826,43620.0,12.379999999999999,3.1
84,20,4,1,2,1,0,0,0,2015,26.813296810399997,6.561771751986563,31.473134825999995,32839.6,12.379999999999997,3.0999999999999996
85,20,4,2,2,1,0,0,0,2015,24.39891074,11.87897532,31.473134825999995,32839.6,12.379999999999997,3.0999999999999996
86,20,2,0,2,1,0,0,0,2015,45.19377191,14.24393192,31.473134826,24456.0,12.379999999999999,3.1
87,20,2,1,2,1,0,0,0,2015,35.48360126,7.0114351663333325,31.473134825999995,21423.2,12.379999999999997,3.0999999999999996
88,20,2,2,2,1,0,0,0,2015,59.771844,25.58385059,31.473134825999995,21423.2,12.379999999999997,3.0999999999999996
89,20,3,0,2,1,0,0,0,2015,12.80857391,12.82514456,31.473134826,21022.0,12.379999999999999,3.1
90,20,3,1,2,1,0,0,0,2015,12.21394556,8.904076582,31.473134825999995,17226.6,12.379999999999997,3.0999999999999996
91,20,3,2,2,1,0,0,0,2015,13.02884069,16.47875685,31.473134825999995,17226.6,12.379999999999997,3.0999999999999996
92,20,5,0,2,1,0,0,0,2015,40.20317791,10.669030038799999,31.473134826,35688.0,12.379999999999999,3.1
93,20,1,0,2,1,0,0,0,2015,33.01312243,9.704640147,31.473134826,51632.0,12.379999999999999,3.1
94,20,1,1,2,1,0,0,0,2015,28.33425611,5.23720826,31.473134825999995,42843.6,12.379999999999997,3.0999999999999996
95,20,1,2,2,1,0,0,0,2015,40.13821368,13.94761056,31.473134825999995,42843.6,12.379999999999997,3.0999999999999996
96,20,0,0,2,1,0,0,0,2016,25.45148103,9.806882892,20.93023256,37888.0,11.4,4.3
97,20,0,1,2,1,0,0,0,2016,21.96110767,5.818143419,31.473134826,31421.2,13.02,3.4
98,20,0,2,2,1,0,0,0,2016,30.1709385,13.60567166,31.473134826,31421.2,13.02,3.4
99,20,4,0,2,1,0,0,0,2016,19.60135372,16.68546383,31.473134826,43620.0,13.02,3.4
100,20,4,1,2,1,0,0,0,2016,26.71264879,4.915865515233594,31.473134825999995,32839.6,13.020000000000001,3.4
101,20,4,2,2,1,0,0,0,2016,26.11640135,13.56056698875,31.473134825999995,32839.6,13.020000000000001,3.4
102,20,2,0,2,1,0,0,0,2016,41.17488276,12.54347544,31.473134826,24456.0,13.02,3.4
103,20,2,1,2,1,0,0,0,2016,32.74421211,8.321693136,31.473134825999995,21423.2,13.020000000000001,3.4
104,20,2,2,2,1,0,0,0,2016,57.54966033,19.48259164,31.473134825999995,21423.2,13.020000000000001,3.4
105,20,3,0,2,1,0,0,0,2016,12.92810102,11.75149714,31.473134826,21022.0,13.02,3.4
106,20,3,1,2,1,0,0,0,2016,11.94288788,7.018912979,31.473134825999995,17226.6,13.020000000000001,3.4
107,20,3,2,2,1,0,0,0,2016,14.56934528,16.16284551,31.473134825999995,17226.6,13.020000000000001,3.4
108,20,5,0,2,1,0,0,0,2016,37.89283729,10.945348876,31.473134826,35688.0,13.02,3.4
109,20,1,0,2,1,0,0,0,2016,28.20122844,9.074315073,31.473134826,51632.0,13.02,3.4
110,20,1,1,2,1,0,0,0,2016,24.71907532,5.515277271,31.473134825999995,42843.6,13.020000000000001,3.4
111,20,1,2,2,1,0,0,0,2016,32.98829224,12.32012282,31.473134825999995,42843.6,13.020000000000001,3.4
112,20,0,0,2,1,0,0,0,2017,25.20251674,9.191546044,19.18604651,37888.0,12.4,2.9
113,20,0,1,2,1,0,0,0,2017,20.14507025,4.735230436,31.265571447999996,31421.2,14.040000000000001,2.74
114,20,0,2,2,1,0,0,0,2017,31.88371971,13.59382772,31.265571447999996,31421.2,14.040000000000001,2.74
115,20,4,0,2,1,0,0,0,2017,15.9560006,12.217255953,31.265571447999996,43620.0,14.040000000000001,2.74
116,20,4,1,2,1,0,0,0,2017,27.480860334166668,3.7953242109579293,31.265571448,32839.6,14.04,2.7399999999999998
117,20,4,2,2,1,0,0,0,2017,43.8411114,13.29694342936842,31.265571448,32839.6,14.04,2.7399999999999998
118,20,2,0,2,1,0,0,0,2017,45.69977662,14.73289576,31.265571447999996,24456.0,14.040000000000001,2.74
119,20,2,1,2,1,0,0,0,2017,34.48116831,9.37042905025,31.265571448,21423.2,14.04,2.7399999999999998
120,20,2,2,2,1,0,0,0,2017,61.83216777,26.55672977,31.265571448,21423.2,14.04,2.7399999999999998
121,20,3,0,2,1,0,0,0,2017,13.54270217,11.45952755,31.265571447999996,21022.0,14.040000000000001,2.74
122,20,3,1,2,1,0,0,0,2017,13.13042873,5.72912834,31.265571448,17226.6,14.04,2.7399999999999998
123,20,3,2,2,1,0,0,0,2017,14.79004713,16.77079576,31.265571448,17226.6,14.04,2.7399999999999998
124,20,5,0,2,1,0,0,0,2017,36.098414714,10.828439592399999,31.265571447999996,35688.0,14.040000000000001,2.74
125,20,1,0,2,1,0,0,0,2017,27.30199083,7.826629641,31.265571447999996,51632.0,14.040000000000001,2.74
126,20,1,1,2,1,0,0,0,2017,21.60203704,4.643136365,31.265571448,42843.6,14.04,2.7399999999999998
127,20,1,2,2,1,0,0,0,2017,34.5356574,10.94178184,31.265571448,42843.6,14.04,2.7399999999999998
