,city_idx,encoded_strata_race_label,encoded_strata_sex_label,encoded_geo_strata_region,encoded_geo_strata_poverty,encoded_geo_strata_Population,encoded_geo_strata_PopDensity,encoded_geo_strata_Segregation,date_label,Cancer | All Cancer Deaths,Deaths | Injury Deaths,"Health Insurance | Uninsured, All Ages",Income Inequality | Income Inequality,Lead Poisoning | Housing Lead Risk,"Racial Segregation Indices | Racial Segregation, White and Non-White",Transportation | Longer Driving Commute Time
5758,17,1,1,3,1,0,0,0,2018,153.7637658,51.86641366,3.5696598514,0.48577999999999993,21.988567869599994,40.128664738,38.36657546
5759,17,1,2,3,1,0,0,0,2018,191.6584072,117.0107986,3.5696598514,0.48577999999999993,21.988567869599994,40.128664738,38.36657546
5760,17,0,0,3,1,0,0,0,2019,163.8569441,79.8152863,5.665861074,0.4744,34.92414077,23.08058304,31.25086732
5761,17,0,1,3,1,0,0,0,2019,144.1342711,49.84855715,6.827370069599999,0.48578,21.988567869599997,40.128664738,38.343522352
5762,17,0,2,3,1,0,0,0,2019,195.9785767,113.824528,6.827370069599999,0.48578,21.988567869599997,40.128664738,38.343522352
5763,17,4,0,3,1,0,0,0,2019,149.2468041,42.74476339,4.759282712,0.48578,21.988567869599997,40.128664738,38.343522352
5764,17,4,1,3,1,0,0,0,2019,157.7508571,29.5973936,4.774545895999999,0.48577999999999993,21.988567869599997,40.128664738,38.36657546
5765,17,4,2,3,1,0,0,0,2019,200.3032733,73.05987862,4.774545895999999,0.48577999999999993,21.988567869599997,40.128664738,38.36657546
5766,17,2,0,3,1,0,0,0,2019,219.2300577,144.1478521,5.566440323,0.48578,21.988567869599997,40.128664738,38.343522352
5767,17,2,1,3,1,0,0,0,2019,168.1155755,81.06445415,6.764457952400001,0.48577999999999993,21.988567869599997,40.128664738,38.36657546
5768,17,2,2,3,1,0,0,0,2019,302.9240461,218.3804636,6.764457952400001,0.48577999999999993,21.988567869599997,40.128664738,38.36657546
5769,17,3,0,3,1,0,0,0,2019,170.5344986,78.55546158,12.47957393,0.48578,21.988567869599997,40.128664738,38.343522352
5770,17,3,1,3,1,0,0,0,2019,105.8757261,44.85729659,12.982884904600002,0.48577999999999993,21.988567869599997,40.128664738,38.36657546
5771,17,3,2,3,1,0,0,0,2019,132.67209193333332,125.7642146,12.982884904600002,0.48577999999999993,21.988567869599997,40.128664738,38.36657546
5772,17,5,0,3,1,0,0,0,2019,138.52134433999998,65.234080906,11.95896121,0.48578,21.988567869599997,40.128664738,38.343522352
5773,17,1,0,3,1,0,0,0,2019,165.8360978,83.02008283,4.802618655,0.48578,21.988567869599997,40.128664738,38.343522352
5774,17,1,1,3,1,0,0,0,2019,147.7358923,52.48627724,3.5696598514,0.48577999999999993,21.988567869599997,40.128664738,38.36657546
5775,17,1,2,3,1,0,0,0,2019,191.9430226,116.1477442,3.5696598514,0.48577999999999993,21.988567869599997,40.128664738,38.36657546
5776,17,0,0,3,1,0,0,0,2020,164.2383934,93.91454004,5.665861074,0.4744,34.92414077,23.08058304,31.25086732
5777,17,0,1,3,1,0,0,0,2020,143.8908955,57.78966046,6.827370069599999,0.48578,21.988567869599997,40.128664738,38.343522352
5778,17,0,2,3,1,0,0,0,2020,193.2951013,131.3418778,6.827370069599999,0.48578,21.988567869599997,40.128664738,38.343522352
5779,17,4,0,3,1,0,0,0,2020,151.2804268,44.96771187,4.759282712,0.48578,21.988567869599997,40.128664738,38.343522352
5780,17,4,1,3,1,0,0,0,2020,132.2263682,27.45350317,4.774545895999999,0.48577999999999993,21.988567869599997,40.128664738,38.36657546
5781,17,4,2,3,1,0,0,0,2020,194.6871495,68.4826866,4.774545895999999,0.48577999999999993,21.988567869599997,40.128664738,38.36657546
5782,17,2,0,3,1,0,0,0,2020,215.26883,188.1204985,5.566440323,0.48578,21.988567869599997,40.128664738,38.343522352
