,city_idx,encoded_strata_race_label,encoded_strata_sex_label,encoded_geo_strata_region,encoded_geo_strata_poverty,encoded_geo_strata_Population,encoded_geo_strata_PopDensity,encoded_geo_strata_Segregation,date_label,Active Transportation | Walking to Work,Crime Incidents | Violent Crime,Disability | People with Disabilities,Housing | Owner Occupied Housing,Language and Nativity | Primarily Speak Chinese,Population | Single-Parent Families,Substance Use | Adult Smoking
6540,19,5,0,3,1,0,0,0,2015,0.573394495,756.8178672,16.49092481,41.43365531,4.1440612052,19.7763091,16.3
6541,19,1,0,3,1,0,0,0,2015,1.923568905,756.8178672,11.44919526,66.75800429,4.1440612052,12.28649471,16.3
6542,19,1,1,3,1,0,0,0,2015,5.2835314122,756.8178671999999,11.894549489400001,57.76379458800001,4.1641314938,9.2093740712,16.299999999999997
6543,19,1,2,3,1,0,0,0,2015,5.2835314122,756.8178671999999,11.894549489400001,57.76379458800001,4.1641314938,9.2093740712,16.299999999999997
6544,19,0,0,3,1,0,0,0,2016,1.713148519,373.0884854,8.448624937,57.49316243,7.059183678,9.806357531,11.6
6545,19,0,1,3,1,0,0,0,2016,4.6516899166000005,807.58996258,11.464786864799999,48.322303416,4.1440612052,9.8844075932,14.8
6546,19,0,2,3,1,0,0,0,2016,4.6516899166000005,807.58996258,11.464786864799999,48.322303416,4.1440612052,9.8844075932,14.8
6547,19,4,0,3,1,0,0,0,2016,1.183522467,807.58996258,7.46539807,62.80943616,4.1440612052,13.63209496,14.8
6548,19,4,1,3,1,0,0,0,2016,5.747595560800001,807.5899625799999,10.2883943412,52.764632082000006,4.1641314938,13.881928114,14.799999999999999
6549,19,4,2,3,1,0,0,0,2016,5.747595560800001,807.5899625799999,10.2883943412,52.764632082000006,4.1641314938,13.881928114,14.799999999999999
6550,19,2,0,3,1,0,0,0,2016,1.701014066,807.58996258,12.0495754,33.25773383,4.1440612052,28.88505851,14.8
6551,19,2,1,3,1,0,0,0,2016,4.05293814,807.5899625799999,16.130676508,30.052142535999998,4.1641314938,30.018028085999998,14.799999999999999
6552,19,2,2,3,1,0,0,0,2016,4.05293814,807.5899625799999,16.130676508,30.052142535999998,4.1641314938,30.018028085999998,14.799999999999999
6553,19,3,0,3,1,0,0,0,2016,2.083278585,807.58996258,6.855847903,40.86138906,4.1440612052,30.15375525,14.8
6554,19,3,1,3,1,0,0,0,2016,5.2648066536,807.5899625799999,8.166133929599999,34.831938964,4.1641314938,25.84034716,14.799999999999999
6555,19,3,2,3,1,0,0,0,2016,5.2648066536,807.5899625799999,8.166133929599999,34.831938964,4.1641314938,25.84034716,14.799999999999999
6556,19,5,0,3,1,0,0,0,2016,0.573394495,807.58996258,16.49092481,41.43365531,4.1440612052,19.7763091,14.8
6557,19,1,0,3,1,0,0,0,2016,1.923568905,807.58996258,11.44919526,66.75800429,4.1440612052,12.28649471,14.8
6558,19,1,1,3,1,0,0,0,2016,5.2835314122,807.5899625799999,11.894549489400001,57.763794587999996,4.1641314938,9.2093740712,14.799999999999999
6559,19,1,2,3,1,0,0,0,2016,5.2835314122,807.5899625799999,11.894549489400001,57.763794587999996,4.1641314938,9.2093740712,14.799999999999999
6560,19,0,0,3,1,0,0,0,2017,1.713148519,403.6513678,8.448624937,57.49316243,7.059183678,9.806357531,11.5
6561,19,0,1,3,1,0,0,0,2017,5.1872377752,726.0346284,11.2381092748,49.804017548000004,4.1440612052,9.8171561802,15.62
6562,19,0,2,3,1,0,0,0,2017,5.1872377752,726.0346284,11.2381092748,49.804017548000004,4.1440612052,9.8171561802,15.62
6563,19,4,0,3,1,0,0,0,2017,1.183522467,726.0346284,7.46539807,62.80943616,4.1440612052,13.63209496,15.62
6564,19,4,1,3,1,0,0,0,2017,5.747595560800001,726.0346284,10.2883943412,52.764632082000006,4.1641314938,13.881928114,15.62
6565,19,4,2,3,1,0,0,0,2017,5.747595560800001,726.0346284,10.2883943412,52.764632082000006,4.1641314938,13.881928114,15.62
6566,19,2,0,3,1,0,0,0,2017,1.701014066,726.0346284,12.0495754,33.25773383,4.1440612052,28.88505851,15.62
6567,19,2,1,3,1,0,0,0,2017,4.3582413650000005,726.0346284,16.016344361999998,29.282492776000005,4.1641314938,30.325770324,15.62
6568,19,2,2,3,1,0,0,0,2017,4.3582413650000005,726.0346284,16.016344361999998,29.282492776000005,4.1641314938,30.325770324,15.62
6569,19,3,0,3,1,0,0,0,2017,2.083278585,726.0346284,6.855847903,40.86138906,4.1440612052,30.15375525,15.62
6570,19,3,1,3,1,0,0,0,2017,5.264806653599999,726.0346284,8.166133929599999,34.831938964,4.1641314938,25.840347160000004,15.62
6571,19,3,2,3,1,0,0,0,2017,5.264806653599999,726.0346284,8.166133929599999,34.831938964,4.1641314938,25.840347160000004,15.62
6572,19,5,0,3,1,0,0,0,2017,0.573394495,726.0346284,16.49092481,41.43365531,4.1440612052,19.7763091,15.62
6573,19,1,0,3,1,0,0,0,2017,1.923568905,726.0346284,11.44919526,66.75800429,4.1440612052,12.28649471,15.62
6574,19,1,1,3,1,0,0,0,2017,5.2835314122,726.0346284,11.894549489399997,57.763794587999996,4.1641314938,9.2093740712,15.62
6575,19,1,2,3,1,0,0,0,2017,5.2835314122,726.0346284,11.894549489399997,57.763794587999996,4.1641314938,9.2093740712,15.62
6576,19,0,0,3,1,0,0,0,2018,1.855989946,424.3272017,9.407590398,55.81144064,8.00521749,8.996373622,10.9
6577,19,0,1,3,1,0,0,0,2018,4.126763980200001,761.8093025000001,11.171242781799998,50.08963535,4.3160560727999995,8.7388200182,13.940000000000001
6578,19,0,2,3,1,0,0,0,2018,4.126763980200001,761.8093025000001,11.171242781799998,50.08963535,4.3160560727999995,8.7388200182,13.940000000000001
6579,19,4,0,3,1,0,0,0,2018,1.422721806,761.8093025000001,8.100516167,63.5618787,4.3160560727999995,13.83471538,13.940000000000001
6580,19,4,1,3,1,0,0,0,2018,5.508741347199999,761.8093025000001,9.8632881672,55.101087776,4.3524810365999995,12.707327726599999,13.94
6581,19,4,2,3,1,0,0,0,2018,5.508741347199999,761.8093025000001,9.8632881672,55.101087776,4.3524810365999995,12.707327726599999,13.94
6582,19,2,0,3,1,0,0,0,2018,3.574720211,761.8093025000001,13.76020863,28.64408406,4.3160560727999995,22.28193072,13.940000000000001
