,city_idx,encoded_strata_race_label,encoded_strata_sex_label,encoded_geo_strata_region,encoded_geo_strata_poverty,encoded_geo_strata_Population,encoded_geo_strata_PopDensity,encoded_geo_strata_Segregation,date_label,Births | Low Birthweight,Deaths | Deaths from All Causes,Education | College Graduates,Housing | Renters vs. Owners,Language and Nativity | Primarily Speak English,Race/Ethnicity | Minority Population,Substance Use | Drug Overdose Deaths
41,20,3,0,2,1,0,0,0,2012,7.4393531,627.3372645,18.17644689,1.887775144,76.89004116800001,47.869648176000005,8.515144837
42,20,3,1,2,1,0,0,0,2012,6.946637647600001,528.4497165,13.745042310399999,1.3588212523999998,76.89004116800001,47.86964817599999,6.201271295
43,20,3,2,2,1,0,0,0,2012,6.946637647600001,759.0747032,13.745042310399999,1.3588212523999998,76.89004116800001,47.86964817599999,10.56774659
44,20,5,0,2,1,0,0,0,2012,8.717220637999999,773.6628655,21.33956386,0.992924528,76.89004116800001,47.869648176000005,15.417924382399999
45,20,1,0,2,1,0,0,0,2012,6.883528265,694.9518906,59.29115765,0.917442119,76.89004116800001,47.869648176000005,20.10394393
46,20,1,1,2,1,0,0,0,2012,7.234906495600001,581.1657873,42.861002944,0.5459328623999999,76.89004116800001,47.86964817599999,14.73125369
47,20,1,2,2,1,0,0,0,2012,7.234906495600001,850.0263097,42.861002944,0.5459328623999999,76.89004116800001,47.86964817599999,25.14969179
48,20,0,0,2,1,0,0,0,2013,7.716501916,689.8463653,48.9679299,1.209712147,67.57910636,51.43787913,13.72945008
49,20,0,1,2,1,0,0,0,2013,8.6281596454,594.017358,35.700259654,0.8434393524000001,76.890041168,49.646408706,10.20462178
50,20,0,2,2,1,0,0,0,2013,8.6281596454,807.2875779,35.700259654,0.8434393524000001,76.890041168,49.646408706,17.0243488
51,20,4,0,2,1,0,0,0,2013,9.196035242,528.5993412,73.45327199,1.260172745,76.890041168,49.646408706,5.334592896020827
52,20,4,1,2,1,0,0,0,2013,8.2906950006,439.1026136,51.573985352,0.8126012698,76.890041168,49.646408705999995,3.735734723826868
53,20,4,2,2,1,0,0,0,2013,8.2906950006,707.6803367,51.573985352,0.8126012698,76.890041168,49.646408705999995,7.000071746961374
54,20,2,0,2,1,0,0,0,2013,14.60201794,962.7216069,24.7065265,2.305767138,76.890041168,49.646408706,19.71133364
55,20,2,1,2,1,0,0,0,2013,13.570286504,801.9881611,21.651138322,1.7982737686,76.890041168,49.646408705999995,9.372485359
56,20,2,2,2,1,0,0,0,2013,13.570286504,1182.336403,21.651138322,1.7982737686,76.890041168,49.646408705999995,31.58730855
57,20,3,0,2,1,0,0,0,2013,6.868308351,603.4545733,23.76047276,1.866105631,76.890041168,49.646408706,6.536863011
58,20,3,1,2,1,0,0,0,2013,6.7165219306,531.2127098,16.9570023598,1.4434909418,76.890041168,49.646408705999995,3.792519927
59,20,3,2,2,1,0,0,0,2013,6.7165219306,682.1045578,16.9570023598,1.4434909418,76.890041168,49.646408705999995,9.035041513
60,20,5,0,2,1,0,0,0,2013,8.6281596454,775.5991121199999,30.239622,1.403755869,76.890041168,49.646408706,15.4563783588
61,20,1,0,2,1,0,0,0,2013,6.961761021,703.6683568,62.56493564,0.91266175,76.890041168,49.646408706,18.93819819
62,20,1,1,2,1,0,0,0,2013,7.250979789800001,600.5271179,45.922930044,0.57841047,76.890041168,49.646408705999995,15.21983471
63,20,1,2,2,1,0,0,0,2013,7.250979789800001,832.2897901,45.922930044,0.57841047,76.890041168,49.646408705999995,22.32410805
64,20,0,0,2,1,0,0,0,2014,7.57823447,676.8205692,48.9679299,1.209712147,67.57910636,51.43787913,12.71768249
65,20,0,1,2,1,0,0,0,2014,8.6362252294,584.6132697,35.700259654,0.8434393524000001,76.890041168,49.646408706,10.56458445
66,20,0,2,2,1,0,0,0,2014,8.6362252294,789.5493471,35.700259654,0.8434393524000001,76.890041168,49.646408706,14.71238987
67,20,4,0,2,1,0,0,0,2014,8.818726184,435.3251685,73.45327199,1.260172745,76.890041168,49.646408706,5.090424679134453
68,20,4,1,2,1,0,0,0,2014,8.4250358378,469.5392242,51.573985352,0.8126012698,76.890041168,49.64640870599999,3.628592348239628
69,20,4,2,2,1,0,0,0,2014,8.4250358378,425.9182682,51.573985352,0.8126012698,76.890041168,49.64640870599999,7.668205503988464
70,20,2,0,2,1,0,0,0,2014,14.42622951,933.2141705,24.7065265,2.305767138,76.890041168,49.646408706,17.31455582
71,20,2,1,2,1,0,0,0,2014,13.634356610000001,774.0817622,21.651138322,1.7982737686,76.890041168,49.64640870599999,10.77958447
72,20,2,2,2,1,0,0,0,2014,13.634356610000001,1194.452101,21.651138322,1.7982737686,76.890041168,49.64640870599999,24.46180707
73,20,3,0,2,1,0,0,0,2014,6.986228814,607.7528172,23.76047276,1.866105631,76.890041168,49.646408706,6.469710044
74,20,3,1,2,1,0,0,0,2014,6.8597247716,526.5917154,16.9570023598,1.4434909418,76.890041168,49.64640870599999,4.58134929
75,20,3,2,2,1,0,0,0,2014,6.8597247716,701.4052773,16.9570023598,1.4434909418,76.890041168,49.64640870599999,8.21029924
76,20,5,0,2,1,0,0,0,2014,8.6362252294,766.24915662,30.239622,1.403755869,76.890041168,49.646408706,15.266230463199998
77,20,1,0,2,1,0,0,0,2014,6.630486078,694.2255861,62.56493564,0.91266175,76.890041168,49.646408706,17.87274598
78,20,1,1,2,1,0,0,0,2014,7.0908299241999995,595.3608938,45.922930044000005,0.57841047,76.890041168,49.64640870599999,15.38622966
79,20,1,2,2,1,0,0,0,2014,7.0908299241999995,816.3347193,45.922930044000005,0.57841047,76.890041168,49.64640870599999,20.24173728
80,20,0,0,2,1,0,0,0,2015,7.493276454,673.2232915,48.9679299,1.209712147,67.57910636,51.43787913,12.12001561
81,20,0,1,2,1,0,0,0,2015,8.755569443799999,585.6073728,35.700259654,0.8434393524000001,76.890041168,49.646408706,10.27513338
82,20,0,2,2,1,0,0,0,2015,8.755569443799999,782.938363,35.700259654,0.8434393524000001,76.890041168,49.646408706,13.82138346
83,20,4,0,2,1,0,0,0,2015,8.875585632,402.0251134,73.45327199,1.260172745,76.890041168,49.646408706,5.0485780001540626
84,20,4,1,2,1,0,0,0,2015,8.7772567968,371.7468705,51.573985352,0.8126012697999998,76.890041168,49.64640870599999,3.461154160949928
85,20,4,2,2,1,0,0,0,2015,8.7772567968,444.7246766,51.573985352,0.8126012697999998,76.890041168,49.64640870599999,7.582427564323516
86,20,2,0,2,1,0,0,0,2015,13.35436383,962.2565658,24.7065265,2.305767138,76.890041168,49.646408706,18.22681633
87,20,2,1,2,1,0,0,0,2015,13.644557971999998,793.9568269,21.651138322,1.7982737686,76.890041168,49.64640870599999,14.52177974
88,20,2,2,2,1,0,0,0,2015,13.644557971999998,1304.292087,21.651138322,1.7982737686,76.890041168,49.64640870599999,22.22791588
89,20,3,0,2,1,0,0,0,2015,7.016150384,584.3544348,23.76047276,1.866105631,76.890041168,49.646408706,6.793025847
90,20,3,1,2,1,0,0,0,2015,6.8566964664,527.7562919,16.9570023598,1.4434909418,76.890041168,49.64640870599999,4.589673057
91,20,3,2,2,1,0,0,0,2015,6.8566964664,646.4998728,16.9570023598,1.4434909418,76.890041168,49.64640870599999,9.00649633
92,20,5,0,2,1,0,0,0,2015,8.755569443799999,765.62678216,30.239622,1.403755869,76.890041168,49.646408706,17.3797834186
93,20,1,0,2,1,0,0,0,2015,6.456156826,694.4761056,62.56493564,0.91266175,76.890041168,49.646408706,16.65857565
94,20,1,1,2,1,0,0,0,2015,7.1203951784,601.0888106,45.922930044,0.57841047,76.890041168,49.64640870599999,14.04493152
95,20,1,2,2,1,0,0,0,2015,7.1203951784,809.9094367,45.922930044,0.57841047,76.890041168,49.64640870599999,19.08419888
96,20,0,0,2,1,0,0,0,2016,7.738308815,652.6990275,48.9679299,1.209712147,67.57910636,51.43787913,12.10463835
97,20,0,1,2,1,0,0,0,2016,8.9044614092,560.7802708,35.700259654,0.8434393524000001,76.890041168,49.646408706,9.819062198
98,20,0,2,2,1,0,0,0,2016,8.9044614092,776.8150109,35.700259654,0.8434393524000001,76.890041168,49.646408706,14.3055465
99,20,4,0,2,1,0,0,0,2016,8.892875448,365.0207249,73.45327199,1.260172745,76.890041168,49.646408706,5.049362477481564
100,20,4,1,2,1,0,0,0,2016,9.1306993362,336.3162391,51.573985352,0.8126012698,76.890041168,49.646408705999995,3.546708803289371
101,20,4,2,2,1,0,0,0,2016,9.1306993362,410.1407932,51.573985352,0.8126012698,76.890041168,49.646408705999995,7.541079612152443
102,20,2,0,2,1,0,0,0,2016,13.90430875,901.6346213,24.7065265,2.305767138,76.890041168,49.646408706,20.13159065
103,20,2,1,2,1,0,0,0,2016,13.712406298,735.752241,21.651138322,1.7982737686,76.890041168,49.646408705999995,18.53120897
104,20,2,2,2,1,0,0,0,2016,13.712406298,1361.293291,21.651138322,1.7982737686,76.890041168,49.646408705999995,21.86103945
105,20,3,0,2,1,0,0,0,2016,7.532438971,571.9321113,23.76047276,1.866105631,76.890041168,49.646408706,7.219009351
106,20,3,1,2,1,0,0,0,2016,7.4227493262,496.7612656,16.9570023598,1.4434909418,76.890041168,49.646408705999995,4.96458727
107,20,3,2,2,1,0,0,0,2016,7.4227493262,659.9279739,16.9570023598,1.4434909418,76.890041168,49.646408705999995,9.477013784
108,20,5,0,2,1,0,0,0,2016,8.9044614092,760.64202768,30.239622,1.403755869,76.890041168,49.646408706,19.548033798200002
109,20,1,0,2,1,0,0,0,2016,6.400387902,672.0588777,62.56493564,0.91266175,76.890041168,49.646408706,16.10494064
110,20,1,1,2,1,0,0,0,2016,7.0884256898,579.4607409,45.922930044,0.57841047,76.890041168,49.646408705999995,12.55008052
111,20,1,2,2,1,0,0,0,2016,7.0884256898,793.1846988,45.922930044,0.57841047,76.890041168,49.646408705999995,19.50545817
112,20,0,0,2,1,0,0,0,2017,7.834067184,632.2360895,48.9679299,1.209712147,67.57910636,51.43787913,12.21598355
113,20,0,1,2,1,0,0,0,2017,9.012725630999999,534.2326456,35.700259654,0.8434393524000001,76.890041168,49.646408706,8.418755796
114,20,0,2,2,1,0,0,0,2017,9.012725630999999,761.9414939,35.700259654,0.8434393524000001,76.890041168,49.646408706,15.87133732
115,20,4,0,2,1,0,0,0,2017,9.000762777,392.9485414,73.45327199,1.260172745,76.890041168,49.646408706,5.857124120643991
116,20,4,1,2,1,0,0,0,2017,9.155457917,296.9942911,51.573985352,0.8126012698,76.890041168,49.646408706,3.9893396646764985
117,20,4,2,2,1,0,0,0,2017,9.155457917,920.1121535,51.573985352,0.8126012698,76.890041168,49.646408706,8.90246528647653
118,20,2,0,2,1,0,0,0,2017,13.86509636,879.7161373,24.7065265,2.305767138,76.890041168,49.646408706,16.75091885
119,20,2,1,2,1,0,0,0,2017,13.899985685999999,700.7952819,21.651138322,1.7982737686,76.890041168,49.646408706,14.81000764
120,20,2,2,2,1,0,0,0,2017,13.899985685999999,1181.575441,21.651138322,1.7982737686,76.890041168,49.646408706,18.61878968
121,20,3,0,2,1,0,0,0,2017,7.664338893,550.1744303,23.76047276,1.866105631,76.890041168,49.646408706,7.236628872
122,20,3,1,2,1,0,0,0,2017,7.4787099884,466.9053611,16.9570023598,1.4434909418,76.890041168,49.646408706,4.060263731
123,20,3,2,2,1,0,0,0,2017,7.4787099884,660.6832493,16.9570023598,1.4434909418,76.890041168,49.646408706,10.30943127
124,20,5,0,2,1,0,0,0,2017,9.012725630999999,752.7636828000001,30.239622,1.403755869,76.890041168,49.646408706,20.578562189800003
125,20,1,0,2,1,0,0,0,2017,6.403295263,646.8775428,62.56493564,0.91266175,76.890041168,49.646408706,16.65022165
126,20,1,1,2,1,0,0,0,2017,7.097797161599999,554.6035144,45.922930044000005,0.5784104699999999,76.890041168,49.646408706,11.16346299
127,20,1,2,2,1,0,0,0,2017,7.097797161599999,762.9815242,45.922930044000005,0.5784104699999999,76.890041168,49.646408706,21.87774307
128,20,0,0,2,1,0,0,0,2018,7.478632479,610.2302608,56.4589983,1.250073127,69.98253334,52.34543447,12.7593816
129,20,0,1,2,1,0,0,0,2018,9.0118180344,518.3587787,40.068415664,0.8531599768000001,76.829393522,51.89612758999999,8.207786739
130,20,0,2,2,1,0,0,0,2018,9.0118180344,717.9636638,40.068415664,0.8531599768000001,76.829393522,51.89612758999999,17.20625413
131,20,4,0,2,1,0,0,0,2018,8.55246362,373.2513242,77.39604374,1.257995018,76.829393522,51.89612758999999,6.2573400787999995
132,20,4,1,2,1,0,0,0,2018,9.126904664399998,287.0596385,56.635941509999995,0.762408765,76.829393522,51.89612758999999,4.398269436400288
133,20,4,2,2,1,0,0,0,2018,9.126904664399998,596.3439508,56.635941509999995,0.762408765,76.829393522,51.89612758999999,9.704037651599998
134,20,2,0,2,1,0,0,0,2018,13.99782135,864.9169962,34.2003984,2.740861089,76.829393522,51.89612758999999,19.1984672
135,20,2,1,2,1,0,0,0,2018,14.250129428,681.958906,26.620593054,1.7927541141999999,76.829393522,51.89612758999999,15.40422844
136,20,2,2,2,1,0,0,0,2018,14.250129428,1105.318106,26.620593054,1.7927541141999999,76.829393522,51.89612758999999,23.39806793
137,20,3,0,2,1,0,0,0,2018,7.280349551,512.512124,32.5782746,1.789563046,76.829393522,51.89612758999999,6.392825145
138,20,3,1,2,1,0,0,0,2018,7.5423266764,419.9901832,20.767837231999998,1.268672348,76.829393522,51.89612758999999,2.948211014
139,20,3,2,2,1,0,0,0,2018,7.5423266764,637.1340375,20.767837231999998,1.268672348,76.829393522,51.89612758999999,9.63854257
140,20,5,0,2,1,0,0,0,2018,9.0118180344,739.0222198600001,33.76730729,1.800192123,76.829393522,51.89612758999999,20.775263111999998
141,20,1,0,2,1,0,0,0,2018,5.998351404,633.1666818,68.72227202,0.949073996,76.829393522,51.89612758999999,17.52020615
142,20,1,1,2,1,0,0,0,2018,6.952638675599999,551.7309549,50.5845898,0.6058979792000001,76.829393522,51.89612758999999,11.45002795
143,20,1,2,2,1,0,0,0,2018,6.952638675599999,721.7208632,50.5845898,0.6058979792000001,76.829393522,51.89612758999999,23.35963847
144,20,0,0,2,1,0,0,0,2019,7.31904774,638.4433017,56.4589983,1.250073127,69.98253334,52.34543447,14.10854257
145,20,0,1,2,1,0,0,0,2019,8.9803742382,539.554364,40.068415664,0.8531599768,76.829393522,51.89612758999999,7.697589437
146,20,0,2,2,1,0,0,0,2019,8.9803742382,751.5464914,40.068415664,0.8531599768,76.829393522,51.89612758999999,20.16506493
147,20,4,0,2,1,0,0,0,2019,9.043250328,354.8552974,77.39604374,1.257995018,76.829393522,51.89612758999999,7.1583388632
148,20,4,1,2,1,0,0,0,2019,8.948234278200001,261.9717907,56.635941509999995,0.762408765,76.82939352199999,51.89612758999999,4.237012910639939
149,20,4,2,2,1,0,0,0,2019,8.948234278200001,532.5947038,56.635941509999995,0.762408765,76.82939352199999,51.89612758999999,11.9499324974
150,20,2,0,2,1,0,0,0,2019,13.56073211,965.3718814,34.2003984,2.740861089,76.829393522,51.89612758999999,20.13442592
151,20,2,1,2,1,0,0,0,2019,14.487238822,784.9906541,26.620593054,1.7927541141999999,76.82939352199999,51.89612758999999,10.13553049
152,20,2,2,2,1,0,0,0,2019,14.487238822,1198.023672,26.620593054,1.7927541141999999,76.82939352199999,51.89612758999999,30.62571309
153,20,3,0,2,1,0,0,0,2019,7.014593718,571.4794407,32.5782746,1.789563046,76.829393522,51.89612758999999,8.159128333
154,20,3,1,2,1,0,0,0,2019,7.3710230260000005,467.3425454,20.767837231999998,1.268672348,76.82939352199999,51.89612758999999,3.456991466
155,20,3,2,2,1,0,0,0,2019,7.3710230260000005,703.2458227,20.767837231999998,1.268672348,76.82939352199999,51.89612758999999,12.54360083
156,20,5,0,2,1,0,0,0,2019,8.9803742382,779.0363130600001,33.76730729,1.800192123,76.829393522,51.89612758999999,23.206314568
157,20,1,0,2,1,0,0,0,2019,5.921515908,650.3879115,68.72227202,0.949073996,76.829393522,51.89612758999999,18.89640955
158,20,1,1,2,1,0,0,0,2019,6.803307725600002,565.3023317,50.5845898,0.6058979792000001,76.82939352199999,51.89612758999999,10.8870936
159,20,1,2,2,1,0,0,0,2019,6.803307725600002,739.6950877,50.5845898,0.6058979792000001,76.82939352199999,51.89612758999999,26.46736564
160,20,0,0,2,1,0,0,0,2020,7.191901853,692.6759322,56.4589983,1.250073127,69.98253334,52.34543447,17.33087361
161,20,0,1,2,1,0,0,0,2020,8.9692134106,588.2957606,40.068415664,0.8531599768000001,76.829393522,51.89612758999999,9.653015492
162,20,0,2,2,1,0,0,0,2020,8.9692134106,809.6271718,40.068415664,0.8531599768000001,76.829393522,51.89612758999999,24.70627133
163,20,4,0,2,1,0,0,0,2020,9.229127767,396.3178076,77.39604374,1.257995018,76.829393522,51.89612758999999,8.1344331032
164,20,4,1,2,1,0,0,0,2020,8.971927138000002,288.8416683,56.635941509999995,0.762408765,76.829393522,51.89612758999999,3.8998343110201414
165,20,4,2,2,1,0,0,0,2020,8.971927138000002,631.8127495,56.635941509999995,0.762408765,76.829393522,51.89612758999999,13.9444558456
166,20,2,0,2,1,0,0,0,2020,13.27610873,1051.918757,34.2003984,2.740861089,76.829393522,51.89612758999999,27.15779762
167,20,2,1,2,1,0,0,0,2020,14.336102972,838.2067165,26.620593054,1.7927541141999999,76.829393522,51.89612758999999,13.29396566
168,20,2,2,2,1,0,0,0,2020,14.336102972,1333.152341,26.620593054,1.7927541141999999,76.829393522,51.89612758999999,43.15174582
169,20,3,0,2,1,0,0,0,2020,6.880211145,658.3594323,32.5782746,1.789563046,76.829393522,51.89612758999999,12.20710113
170,20,3,1,2,1,0,0,0,2020,7.610022626600001,545.5049924,20.767837231999998,1.2686723480000002,76.829393522,51.89612758999999,6.388634831
171,20,3,2,2,1,0,0,0,2020,7.610022626600001,783.8517419,20.767837231999998,1.2686723480000002,76.829393522,51.89612758999999,17.61573508
172,20,5,0,2,1,0,0,0,2020,8.969213410599998,840.4142643199999,33.76730729,1.800192123,76.829393522,51.89612758999999,28.4791502
173,20,1,0,2,1,0,0,0,2020,5.840163934,705.8987316,68.72227202,0.949073996,76.829393522,51.89612758999999,22.10134379
174,20,1,1,2,1,0,0,0,2020,6.704486353,612.5174532,50.5845898,0.6058979792000001,76.829393522,51.89612758999999,13.07625108
175,20,1,2,2,1,0,0,0,2020,6.704486353,804.0656075,50.5845898,0.6058979792000001,76.829393522,51.89612758999999,30.83498245
176,20,0,0,2,1,0,0,0,2021,7.389681008,715.7091492,56.4589983,1.250073127,69.98253334,52.34543447,21.12141472
177,20,0,1,2,1,0,0,0,2021,9.0551434772,600.1629827,40.068415664,0.8531599768000001,76.829393522,51.89612758999999,11.56873054
178,20,0,2,2,1,0,0,0,2021,9.0551434772,849.4975819,40.068415664,0.8531599768000001,76.829393522,51.89612758999999,30.19673681
179,20,4,0,2,1,0,0,0,2021,9.095758869,403.2753357,77.39604374,1.257995018,76.829393522,51.89612758999999,9.108035145799999
180,20,4,1,2,1,0,0,0,2021,9.0551383568,310.8247293,56.635941509999995,0.762408765,76.82939352199999,51.89612759,4.3976352755613375
181,20,4,2,2,1,0,0,0,2021,9.0551383568,579.2385509,56.635941509999995,0.762408765,76.82939352199999,51.89612759,15.5688464594
182,20,2,0,2,1,0,0,0,2021,13.18648159,981.8220879,34.2003984,2.740861089,76.829393522,51.89612758999999,32.87927048
183,20,2,1,2,1,0,0,0,2021,14.31733625,791.5347426,26.620593054,1.7927541142000003,76.82939352199999,51.89612759,14.7870391
184,20,2,2,2,1,0,0,0,2021,14.31733625,1242.448399,26.620593054,1.7927541142000003,76.82939352199999,51.89612759,52.74505545
185,20,3,0,2,1,0,0,0,2021,7.258773215,688.8457313,32.5782746,1.789563046,76.829393522,51.89612758999999,17.54219109
186,20,3,1,2,1,0,0,0,2021,7.711412749599999,562.6711353,20.767837231999998,1.268672348,76.82939352199999,51.89612759,9.818285195
187,20,3,2,2,1,0,0,0,2021,7.711412749599999,828.0473279,20.767837231999998,1.268672348,76.82939352199999,51.89612759,24.52593423
188,20,5,0,2,1,0,0,0,2021,9.0551434772,868.37656962,33.76730729,1.800192123,76.829393522,51.89612758999999,33.08063344399999
189,20,1,0,2,1,0,0,0,2021,6.036711479,737.6147342,68.72227202,0.949073996,76.829393522,51.89612758999999,26.07811764
190,20,1,1,2,1,0,0,0,2021,6.7555364148,631.640382,50.5845898,0.6058979792000001,76.82939352199999,51.89612759,15.11941379
191,20,1,2,2,1,0,0,0,2021,6.7555364148,854.3570489,50.5845898,0.6058979792000001,76.82939352199999,51.89612759,36.45762697
192,20,0,0,2,1,0,0,0,2022,7.415104843,729.374571,56.4589983,1.250073127,69.98253334,52.34543447,23.90581058
193,20,0,1,2,1,0,0,0,2022,9.1526902002,605.1252328,40.068415664,0.8531599768,76.829393522,51.896127590000006,13.4502011
194,20,0,2,2,1,0,0,0,2022,9.1526902002,889.8959344,40.068415664,0.8531599768,76.829393522,51.896127590000006,33.87490117
195,20,4,0,2,1,0,0,0,2022,8.78243513,438.6258282,77.39604374,1.257995018,76.829393522,51.896127590000006,10.2450445086
196,20,4,1,2,1,0,0,0,2022,9.416338591599999,333.5594055,56.635941509999995,0.7624087649999999,76.82939352199999,51.89612759,4.396795087983821
197,20,4,2,2,1,0,0,0,2022,9.416338591599999,712.2370584,56.635941509999995,0.7624087649999999,76.82939352199999,51.89612759,17.940781753999996
198,20,2,0,2,1,0,0,0,2022,13.21016166,937.9056582,34.2003984,2.740861089,76.829393522,51.896127590000006,36.83521769
199,20,2,1,2,1,0,0,0,2022,14.440899666000002,734.6365955,26.620593054,1.7927541141999999,76.82939352199999,51.89612759,17.33424553
200,20,2,2,2,1,0,0,0,2022,14.440899666000002,1304.844948,26.620593054,1.7927541141999999,76.82939352199999,51.89612759,58.98266341
