,city_idx,encoded_strata_race_label,encoded_strata_sex_label,encoded_geo_strata_region,encoded_geo_strata_poverty,encoded_geo_strata_Population,encoded_geo_strata_PopDensity,encoded_geo_strata_Segregation,date_label,Active Transportation | Riding Bike to Work,Crime Incidents | Homicides,Diabetes and Obesity | Diabetes Deaths,"Housing | Homeless, Total",Language and Nativity | Foreign Born Population,Population | Population Density,"Sexually Transmitted Disease | Syphilis, Newborns"
21,20,4,2,2,1,0,0,0,2011,0.4748883387999999,3.9959361921138976,23.410958167999997,160.83226931400003,14.0432321798,2024.0945442599998,12.219999999999997
22,20,2,0,2,1,0,0,0,2011,0.47488833880000003,10.08263217,31.67257995,160.83226931400003,14.0432321798,2024.09454426,12.219999999999999
23,20,2,1,2,1,0,0,0,2011,0.4748883387999999,6.977157591499999,34.04193559,160.83226931400003,14.0432321798,2024.0945442599998,12.219999999999997
24,20,2,2,2,1,0,0,0,2011,0.4748883387999999,15.99464802,31.58976388,160.83226931400003,14.0432321798,2024.0945442599998,12.219999999999997
25,20,3,0,2,1,0,0,0,2011,0.47488833880000003,4.392607349,28.96732681,160.83226931400003,14.0432321798,2024.09454426,12.219999999999999
26,20,3,1,2,1,0,0,0,2011,0.4748883387999999,2.973284808,31.99123952,160.83226931400003,14.0432321798,2024.0945442599998,12.219999999999997
27,20,3,2,2,1,0,0,0,2011,0.4748883387999999,5.710748534,24.32550821,160.83226931400003,14.0432321798,2024.0945442599998,12.219999999999997
28,20,5,0,2,1,0,0,0,2011,0.47488833880000003,7.1311518046,22.381521604,160.83226931400003,14.0432321798,2024.09454426,12.219999999999999
29,20,1,0,2,1,0,0,0,2011,0.47488833880000003,2.119379116,13.29326828,160.83226931400003,14.0432321798,2024.09454426,12.219999999999999
30,20,1,1,2,1,0,0,0,2011,0.4748883387999999,1.588941298,11.25096289,160.83226931400003,14.0432321798,2024.0945442599998,12.219999999999997
31,20,1,2,2,1,0,0,0,2011,0.4748883387999999,2.626464997,15.62922347,160.83226931400003,14.0432321798,2024.0945442599998,12.219999999999997
32,20,0,0,2,1,0,0,0,2012,1.458997071,3.026070084,17.29958833,160.83226931400003,19.08120494,2685.086346,0.0
33,20,0,1,2,1,0,0,0,2012,0.4748883387999999,2.026344483,16.07575197,160.83226931400003,14.043232179799997,2024.09454426,7.220000000000001
34,20,0,2,2,1,0,0,0,2012,0.4748883387999999,3.986555067,18.4084847,160.83226931400003,14.043232179799997,2024.09454426,7.220000000000001
35,20,4,0,2,1,0,0,0,2012,0.4748883387999999,3.8032146454310345,23.6615856,160.83226931400003,14.043232179799997,2024.09454426,7.220000000000001
36,20,4,1,2,1,0,0,0,2012,0.4748883388,2.7311635725663,17.600097428399998,160.832269314,14.0432321798,2024.0945442599998,7.219999999999999
37,20,4,2,2,1,0,0,0,2012,0.4748883388,3.9970792507998896,26.306856319999998,160.832269314,14.0432321798,2024.0945442599998,7.219999999999999
38,20,2,0,2,1,0,0,0,2012,0.4748883387999999,7.928505934,30.74574324,160.83226931400003,14.043232179799997,2024.09454426,7.220000000000001
39,20,2,1,2,1,0,0,0,2012,0.4748883388,7.19236432325,28.68442129,160.832269314,14.0432321798,2024.0945442599998,7.219999999999999
40,20,2,2,2,1,0,0,0,2012,0.4748883388,9.976137266,34.35218382,160.832269314,14.0432321798,2024.0945442599998,7.219999999999999
41,20,3,0,2,1,0,0,0,2012,0.4748883387999999,3.94585833,30.5696974,160.83226931400003,14.043232179799997,2024.09454426,7.220000000000001
42,20,3,1,2,1,0,0,0,2012,0.4748883388,3.05755132,29.62574205,160.832269314,14.0432321798,2024.0945442599998,7.219999999999999
43,20,3,2,2,1,0,0,0,2012,0.4748883388,4.796393041,30.72602482,160.832269314,14.0432321798,2024.0945442599998,7.219999999999999
44,20,5,0,2,1,0,0,0,2012,0.4748883387999999,7.0720514782,22.901103496,160.83226931400003,14.043232179799997,2024.09454426,7.220000000000001
45,20,1,0,2,1,0,0,0,2012,0.4748883387999999,2.026941896,12.49803707,160.83226931400003,14.043232179799997,2024.09454426,7.220000000000001
46,20,1,1,2,1,0,0,0,2012,0.4748883388,2.5028787563333332,11.19251351,160.832269314,14.0432321798,2024.0945442599998,7.219999999999999
47,20,1,2,2,1,0,0,0,2012,0.4748883388,2.934572487,13.83295672,160.832269314,14.0432321798,2024.0945442599998,7.219999999999999
48,20,0,0,2,1,0,0,0,2013,1.326729725,2.946800643,16.42620222,160.832269314,18.40232259,2858.310525,6.4
49,20,0,1,2,1,0,0,0,2013,0.4621030866000001,1.737978891,14.50487316,160.832269314,14.1780809816,2270.033691,11.760000000000002
50,20,0,2,2,1,0,0,0,2013,0.4621030866000001,4.135156364,18.39882812,160.832269314,14.1780809816,2270.033691,11.760000000000002
51,20,4,0,2,1,0,0,0,2013,0.4621030866000001,3.2532836657090622,28.319840825,160.832269314,14.1780809816,2270.033691,11.760000000000002
52,20,4,1,2,1,0,0,0,2013,0.46210308660000005,2.7502517291673154,17.7154733594,160.832269314,14.178080981599997,2270.033691,11.76
53,20,4,2,2,1,0,0,0,2013,0.46210308660000005,4.485587700522542,26.377330664000002,160.832269314,14.178080981599997,2270.033691,11.76
54,20,2,0,2,1,0,0,0,2013,0.4621030866000001,7.742291567,34.18152273,160.832269314,14.1780809816,2270.033691,11.760000000000002
55,20,2,1,2,1,0,0,0,2013,0.46210308660000005,6.590654572249999,28.99751303,160.832269314,14.178080981599997,2270.033691,11.76
56,20,2,2,2,1,0,0,0,2013,0.46210308660000005,11.27359839,42.08327351,160.832269314,14.178080981599997,2270.033691,11.76
57,20,3,0,2,1,0,0,0,2013,0.4621030866000001,3.926867055,28.97875028,160.832269314,14.1780809816,2270.033691,11.760000000000002
58,20,3,1,2,1,0,0,0,2013,0.46210308660000005,3.065414508,27.37044736,160.832269314,14.178080981599997,2270.033691,11.76
59,20,3,2,2,1,0,0,0,2013,0.46210308660000005,5.670538496,30.05711109,160.832269314,14.178080981599997,2270.033691,11.76
60,20,5,0,2,1,0,0,0,2013,0.4621030866000001,6.7184134131999995,22.547080388,160.832269314,14.1780809816,2270.033691,11.760000000000002
61,20,1,0,2,1,0,0,0,2013,0.4621030866000001,2.187851475,11.48605951,160.832269314,14.1780809816,2270.033691,11.760000000000002
62,20,1,1,2,1,0,0,0,2013,0.46210308660000005,1.402714747,9.916527134,160.832269314,14.178080981599997,2270.033691,11.76
63,20,1,2,2,1,0,0,0,2013,0.46210308660000005,2.986327418,13.00099475,160.832269314,14.178080981599997,2270.033691,11.76
64,20,0,0,2,1,0,0,0,2014,1.326729725,2.963455953,16.26045366,160.832269314,18.40232259,2858.310525,6.1
65,20,0,1,2,1,0,0,0,2014,0.4621030866,1.605073113,13.60360612,160.83226931400003,14.178080981599999,2270.0336909999996,16.1
66,20,0,2,2,1,0,0,0,2014,0.4621030866,4.350028522,19.25816222,160.83226931400003,14.178080981599999,2270.0336909999996,16.1
67,20,4,0,2,1,0,0,0,2014,0.4621030866,3.0685158612427132,32.988024715,160.83226931400003,14.178080981599999,2270.0336909999996,16.1
68,20,4,1,2,1,0,0,0,2014,0.46210308659999993,3.097237296183623,17.751741411999998,160.83226931400003,14.178080981599997,2270.0336909999996,16.099999999999998
69,20,4,2,2,1,0,0,0,2014,0.46210308659999993,4.821548432572043,28.756479340000006,160.83226931400003,14.178080981599997,2270.0336909999996,16.099999999999998
70,20,2,0,2,1,0,0,0,2014,0.4621030866,7.431757995,40.77734134,160.83226931400003,14.178080981599999,2270.0336909999996,16.1
71,20,2,1,2,1,0,0,0,2014,0.46210308659999993,5.405894291666667,34.06962595,160.83226931400003,14.178080981599997,2270.0336909999996,16.099999999999998
72,20,2,2,2,1,0,0,0,2014,0.46210308659999993,9.728191703,50.55349854,160.83226931400003,14.178080981599997,2270.0336909999996,16.099999999999998
73,20,3,0,2,1,0,0,0,2014,0.4621030866,3.37882057,28.53526676,160.83226931400003,14.178080981599999,2270.0336909999996,16.1
74,20,3,1,2,1,0,0,0,2014,0.46210308659999993,2.901988653,25.35231627,160.83226931400003,14.178080981599997,2270.0336909999996,16.099999999999998
75,20,3,2,2,1,0,0,0,2014,0.46210308659999993,5.171789702,32.10147404,160.83226931400003,14.178080981599997,2270.0336909999996,16.099999999999998
76,20,5,0,2,1,0,0,0,2014,0.4621030866,6.920215782,22.931265386,160.83226931400003,14.178080981599999,2270.0336909999996,16.1
77,20,1,0,2,1,0,0,0,2014,0.4621030866,2.36157638,10.66970127,160.83226931400003,14.178080981599999,2270.0336909999996,16.1
78,20,1,1,2,1,0,0,0,2014,0.46210308659999993,1.465809484,8.367266108,160.83226931400003,14.178080981599997,2270.0336909999996,16.099999999999998
79,20,1,2,2,1,0,0,0,2014,0.46210308659999993,3.293424451,13.40639585,160.83226931400003,14.178080981599997,2270.0336909999996,16.099999999999998
80,20,0,0,2,1,0,0,0,2015,1.326729725,3.097942596,15.38050021,155.70499,18.40232259,2858.310525,12.3
81,20,0,1,2,1,0,0,0,2015,0.4621030866,1.634982374,13.12849861,160.832269314,14.178080981599999,2270.0336909999996,18.279999999999998
82,20,0,2,2,1,0,0,0,2015,0.4621030866,4.57575195,18.11596297,160.832269314,14.178080981599999,2270.0336909999996,18.279999999999998
83,20,4,0,2,1,0,0,0,2015,0.4621030866,3.226619449769932,13.50131949,160.832269314,14.178080981599999,2270.0336909999996,18.279999999999998
84,20,4,1,2,1,0,0,0,2015,0.46210308659999993,3.1239853295168785,18.498693192,160.832269314,14.178080981599997,2270.0336909999996,18.279999999999998
85,20,4,2,2,1,0,0,0,2015,0.46210308659999993,4.677222692134599,31.17550193263158,160.832269314,14.178080981599997,2270.0336909999996,18.279999999999998
86,20,2,0,2,1,0,0,0,2015,0.4621030866,9.000483177,35.92383815,160.832269314,14.178080981599999,2270.0336909999996,18.279999999999998
87,20,2,1,2,1,0,0,0,2015,0.46210308659999993,6.016273829666666,29.30820329,160.832269314,14.178080981599997,2270.0336909999996,18.279999999999998
88,20,2,2,2,1,0,0,0,2015,0.46210308659999993,15.14615479,49.85744281,160.832269314,14.178080981599997,2270.0336909999996,18.279999999999998
89,20,3,0,2,1,0,0,0,2015,0.4621030866,3.16771083,23.94375893,160.832269314,14.178080981599999,2270.0336909999996,18.279999999999998
90,20,3,1,2,1,0,0,0,2015,0.46210308659999993,3.935937748,22.58679287,160.832269314,14.178080981599997,2270.0336909999996,18.279999999999998
91,20,3,2,2,1,0,0,0,2015,0.46210308659999993,4.874610925,25.77538785,160.832269314,14.178080981599997,2270.0336909999996,18.279999999999998
92,20,5,0,2,1,0,0,0,2015,0.4621030866,7.732515091600002,23.253922162,160.832269314,14.178080981599999,2270.0336909999996,18.279999999999998
93,20,1,0,2,1,0,0,0,2015,0.4621030866,2.339446637,10.65131976,160.832269314,14.178080981599999,2270.0336909999996,18.279999999999998
94,20,1,1,2,1,0,0,0,2015,0.46210308659999993,1.849654886,8.232709311,160.832269314,14.178080981599997,2270.0336909999996,18.279999999999998
95,20,1,2,2,1,0,0,0,2015,0.46210308659999993,2.889668601,13.75987072,160.832269314,14.178080981599997,2270.0336909999996,18.279999999999998
96,20,0,0,2,1,0,0,0,2016,1.326729725,2.891511429,16.76596728,181.7124829,18.40232259,2858.310525,18.8
97,20,0,1,2,1,0,0,0,2016,0.4621030866000001,1.256115356,12.68555634,168.266681096,14.1780809816,2270.033691,22.619999999999997
98,20,0,2,2,1,0,0,0,2016,0.4621030866000001,4.571498866,22.2969813,168.266681096,14.1780809816,2270.033691,22.619999999999997
99,20,4,0,2,1,0,0,0,2016,0.4621030866000001,3.5801331509399845,14.80031707,168.266681096,14.1780809816,2270.033691,22.619999999999997
100,20,4,1,2,1,0,0,0,2016,0.46210308660000005,3.1280064032096124,21.03693497,168.26668109599999,14.178080981599997,2270.033691,22.619999999999997
101,20,4,2,2,1,0,0,0,2016,0.46210308660000005,4.826555468987163,37.039024128928574,168.26668109599999,14.178080981599997,2270.033691,22.619999999999997
102,20,2,0,2,1,0,0,0,2016,0.4621030866000001,8.500074276,31.93022254,168.266681096,14.1780809816,2270.033691,22.619999999999997
103,20,2,1,2,1,0,0,0,2016,0.46210308660000005,6.01346589475,23.87192639,168.26668109599999,14.178080981599997,2270.033691,22.619999999999997
104,20,2,2,2,1,0,0,0,2016,0.46210308660000005,13.52142777,52.49401425,168.26668109599999,14.178080981599997,2270.033691,22.619999999999997
105,20,3,0,2,1,0,0,0,2016,0.4621030866000001,3.112928615,28.05077739,168.266681096,14.1780809816,2270.033691,22.619999999999997
106,20,3,1,2,1,0,0,0,2016,0.46210308660000005,2.251930615,21.31383296,168.26668109599999,14.178080981599997,2270.033691,22.619999999999997
107,20,3,2,2,1,0,0,0,2016,0.46210308660000005,4.972998605,37.09295724,168.26668109599999,14.178080981599997,2270.033691,22.619999999999997
108,20,5,0,2,1,0,0,0,2016,0.4621030866000001,8.694266276399999,23.573356042,168.266681096,14.1780809816,2270.033691,22.619999999999997
109,20,1,0,2,1,0,0,0,2016,0.4621030866000001,2.034608206,11.60267593,168.266681096,14.1780809816,2270.033691,22.619999999999997
110,20,1,1,2,1,0,0,0,2016,0.46210308660000005,2.94730108625,8.144162393,168.26668109599999,14.178080981599997,2270.033691,22.619999999999997
111,20,1,2,2,1,0,0,0,2016,0.46210308660000005,2.827462536,16.0099036,168.26668109599999,14.178080981599997,2270.033691,22.619999999999997
112,20,0,0,2,1,0,0,0,2017,1.326729725,3.077550974,15.25675457,173.0433186,18.40232259,2858.310525,12.5
113,20,0,1,2,1,0,0,0,2017,0.4621030866,1.595880421,11.01483816,153.25880798600002,14.178080981599999,2270.0336909999996,25.46
114,20,0,2,2,1,0,0,0,2017,0.4621030866,4.537603717,20.62129129,153.25880798600002,14.178080981599999,2270.0336909999996,25.46
115,20,4,0,2,1,0,0,0,2017,0.4621030866,3.6533370587173404,16.26549226,153.25880798600002,14.178080981599999,2270.0336909999996,25.46
116,20,4,1,2,1,0,0,0,2017,0.46210308659999993,3.5652544799909314,23.0020577375,153.258807986,14.178080981599997,2270.0336909999996,25.459999999999997
117,20,4,2,2,1,0,0,0,2017,0.46210308659999993,4.71697060090786,45.93628162,153.258807986,14.178080981599997,2270.0336909999996,25.459999999999997
118,20,2,0,2,1,0,0,0,2017,0.4621030866,9.610898642,27.04517649,153.25880798600002,14.178080981599999,2270.0336909999996,25.46
119,20,2,1,2,1,0,0,0,2017,0.46210308659999993,6.8164908650000005,33.746072989999995,153.258807986,14.178080981599997,2270.0336909999996,25.459999999999997
120,20,2,2,2,1,0,0,0,2017,0.46210308659999993,14.77947049,36.92663028,153.258807986,14.178080981599997,2270.0336909999996,25.459999999999997
121,20,3,0,2,1,0,0,0,2017,0.4621030866,4.12238359,25.30218879,153.25880798600002,14.178080981599999,2270.0336909999996,25.46
122,20,3,1,2,1,0,0,0,2017,0.46210308659999993,2.104326032,17.42521264,153.258807986,14.178080981599997,2270.0336909999996,25.459999999999997
123,20,3,2,2,1,0,0,0,2017,0.46210308659999993,6.001757149,36.0536352,153.258807986,14.178080981599997,2270.0336909999996,25.459999999999997
124,20,5,0,2,1,0,0,0,2017,0.4621030866,8.4746375484,22.735531218,153.25880798600002,14.178080981599999,2270.0336909999996,25.46
125,20,1,0,2,1,0,0,0,2017,0.4621030866,1.78189592,10.89626412,153.25880798600002,14.178080981599999,2270.0336909999996,25.46
126,20,1,1,2,1,0,0,0,2017,0.46210308659999993,2.744200577333334,7.471841506,153.258807986,14.178080981599997,2270.0336909999996,25.459999999999997
127,20,1,2,2,1,0,0,0,2017,0.46210308659999993,2.497427123,14.83481726,153.258807986,14.178080981599997,2270.0336909999996,25.459999999999997
128,20,0,0,2,1,0,0,0,2018,0.899629721,3.141880239,15.60286736,166.5562498,18.29885556,2989.147233,50.0
129,20,0,1,2,1,0,0,0,2018,0.3331442168,1.362341117,10.19097085,140.789953178,14.601088064599997,2394.1232191999998,40.6
130,20,0,2,2,1,0,0,0,2018,0.3331442168,4.910931823,22.20097296,140.789953178,14.601088064599997,2394.1232191999998,40.6
131,20,4,0,2,1,0,0,0,2018,0.3331442168,3.4176545293297944,11.95857965,140.789953178,14.601088064599997,2394.1232191999998,40.6
132,20,4,1,2,1,0,0,0,2018,0.3331442168,2.9602771069927623,25.5812644245,140.789953178,14.601088064599999,2394.1232191999998,40.59999999999999
133,20,4,2,2,1,0,0,0,2018,0.3331442168,4.767683193209983,32.65678924,140.789953178,14.601088064599999,2394.1232191999998,40.59999999999999
134,20,2,0,2,1,0,0,0,2018,0.3331442168,8.564493993,28.86522623,140.789953178,14.601088064599997,2394.1232191999998,40.6
135,20,2,1,2,1,0,0,0,2018,0.3331442168,7.3584022135,37.68121832,140.789953178,14.601088064599999,2394.1232191999998,40.59999999999999
136,20,2,2,2,1,0,0,0,2018,0.3331442168,13.76920502,44.81215796,140.789953178,14.601088064599999,2394.1232191999998,40.59999999999999
137,20,3,0,2,1,0,0,0,2018,0.3331442168,4.085394913,25.45486938,140.789953178,14.601088064599997,2394.1232191999998,40.6
138,20,3,1,2,1,0,0,0,2018,0.3331442168,2.4572567474054052,18.20149668,140.789953178,14.601088064599999,2394.1232191999998,40.59999999999999
139,20,3,2,2,1,0,0,0,2018,0.3331442168,6.086980483,35.58162048,140.789953178,14.601088064599999,2394.1232191999998,40.59999999999999
140,20,5,0,2,1,0,0,0,2018,0.3331442168,8.296925178799999,22.085402507999998,140.789953178,14.601088064599997,2394.1232191999998,40.6
141,20,1,0,2,1,0,0,0,2018,0.3331442168,2.064368288,11.68054769,140.789953178,14.601088064599997,2394.1232191999998,40.6
142,20,1,1,2,1,0,0,0,2018,0.3331442168,1.9958941066666667,13.9589965735,140.789953178,14.601088064599999,2394.1232191999998,40.59999999999999
143,20,1,2,2,1,0,0,0,2018,0.3331442168,3.210607297,17.31525151,140.789953178,14.601088064599999,2394.1232191999998,40.59999999999999
144,20,0,0,2,1,0,0,0,2019,0.899629721,3.464729989,15.47508611,174.9344868,18.29885556,2989.147233,50.0
145,20,0,1,2,1,0,0,0,2019,0.3331442168,1.730798331,10.99215651,150.27991672599998,14.601088064599997,2394.1232191999998,40.6
146,20,0,2,2,1,0,0,0,2019,0.3331442168,5.169732018,20.9378893,150.27991672599998,14.601088064599997,2394.1232191999998,40.6
147,20,4,0,2,1,0,0,0,2019,0.3331442168,3.928496703331447,8.241531513,150.27991672599998,14.601088064599997,2394.1232191999998,40.6
148,20,4,1,2,1,0,0,0,2019,0.3331442168,2.9603815131367988,26.351383652000003,150.27991672599998,14.601088064599999,2394.1232191999998,40.59999999999999
149,20,4,2,2,1,0,0,0,2019,0.3331442168,6.400877906940953,43.616105,150.27991672599998,14.601088064599999,2394.1232191999998,40.59999999999999
150,20,2,0,2,1,0,0,0,2019,0.3331442168,10.95936918,33.07952213,150.27991672599998,14.601088064599997,2394.1232191999998,40.6
151,20,2,1,2,1,0,0,0,2019,0.3331442168,10.05976710925,35.87478797,150.27991672599998,14.601088064599999,2394.1232191999998,40.59999999999999
152,20,2,2,2,1,0,0,0,2019,0.3331442168,19.92624534,48.84798959,150.27991672599998,14.601088064599999,2394.1232191999998,40.59999999999999
153,20,3,0,2,1,0,0,0,2019,0.3331442168,4.57994458,25.66629813,150.27991672599998,14.601088064599997,2394.1232191999998,40.6
154,20,3,1,2,1,0,0,0,2019,0.3331442168,2.435141943,21.69483874,150.27991672599998,14.601088064599999,2394.1232191999998,40.59999999999999
155,20,3,2,2,1,0,0,0,2019,0.3331442168,6.736183902,31.32368348,150.27991672599998,14.601088064599999,2394.1232191999998,40.59999999999999
156,20,5,0,2,1,0,0,0,2019,0.3331442168,9.3722757462,23.204427321999997,150.27991672599998,14.601088064599997,2394.1232191999998,40.6
157,20,1,0,2,1,0,0,0,2019,0.3331442168,2.187778082,10.91440742,150.27991672599998,14.601088064599997,2394.1232191999998,40.6
158,20,1,1,2,1,0,0,0,2019,0.3331442168,2.341414649666667,15.392893733250002,150.27991672599998,14.601088064599999,2394.1232191999998,40.59999999999999
159,20,1,2,2,1,0,0,0,2019,0.3331442168,3.054290921,15.81432459,150.27991672599998,14.601088064599999,2394.1232191999998,40.59999999999999
160,20,0,0,2,1,0,0,0,2020,0.899629721,4.933626536,17.48685392,194.4061304,18.29885556,2989.147233,50.0
161,20,0,1,2,1,0,0,0,2020,0.3331442168,1.862327028,13.0182816,162.23210938,14.601088064599997,2394.1232191999998,40.6
162,20,0,2,2,1,0,0,0,2020,0.3331442168,8.021872184,22.87502682,162.23210938,14.601088064599997,2394.1232191999998,40.6
163,20,4,0,2,1,0,0,0,2020,0.3331442168,3.4229030408474825,10.25551784,162.23210938,14.601088064599997,2394.1232191999998,40.6
164,20,4,1,2,1,0,0,0,2020,0.3331442168,2.685625213180218,30.81663158,162.23210937999997,14.601088064599999,2394.1232191999998,40.59999999999999
165,20,4,2,2,1,0,0,0,2020,0.3331442168,6.0226962940985596,38.73615762357143,162.23210937999997,14.601088064599999,2394.1232191999998,40.59999999999999
166,20,2,0,2,1,0,0,0,2020,0.3331442168,16.04730968,42.28076875,162.23210938,14.601088064599997,2394.1232191999998,40.6
167,20,2,1,2,1,0,0,0,2020,0.3331442168,10.86178277325,29.34445422,162.23210937999997,14.601088064599999,2394.1232191999998,40.59999999999999
168,20,2,2,2,1,0,0,0,2020,0.3331442168,31.84825905,60.15087775,162.23210937999997,14.601088064599999,2394.1232191999998,40.59999999999999
169,20,3,0,2,1,0,0,0,2020,0.3331442168,6.305326751,29.25599067,162.23210938,14.601088064599997,2394.1232191999998,40.6
170,20,3,1,2,1,0,0,0,2020,0.3331442168,2.54826869792,23.8284474,162.23210937999997,14.601088064599999,2394.1232191999998,40.59999999999999
171,20,3,2,2,1,0,0,0,2020,0.3331442168,10.87819168,35.76136449,162.23210937999997,14.601088064599999,2394.1232191999998,40.59999999999999
172,20,5,0,2,1,0,0,0,2020,0.3331442168,11.5850259346,25.492464784,162.23210938,14.601088064599997,2394.1232191999998,40.6
173,20,1,0,2,1,0,0,0,2020,0.3331442168,2.96773154,11.7758638,162.23210938,14.601088064599997,2394.1232191999998,40.6
174,20,1,1,2,1,0,0,0,2020,0.3331442168,2.009099971,8.280534115,162.23210937999997,14.601088064599999,2394.1232191999998,40.59999999999999
175,20,1,2,2,1,0,0,0,2020,0.3331442168,3.970179202,15.9051259,162.23210937999997,14.601088064599999,2394.1232191999998,40.59999999999999
176,20,0,0,2,1,0,0,0,2021,0.899629721,5.59636732,15.77324274,229.1602989,18.29885556,2989.147233,50.0
177,20,0,1,2,1,0,0,0,2021,0.3331442168,1.896504083,12.21468493,138.776109076,14.601088064599997,2394.1232191999998,40.6
178,20,0,2,2,1,0,0,0,2021,0.3331442168,9.170420877,20.10292143,138.776109076,14.601088064599997,2394.1232191999998,40.6
179,20,4,0,2,1,0,0,0,2021,0.3331442168,4.295403978890202,10.5873013,138.776109076,14.601088064599997,2394.1232191999998,40.6
180,20,4,1,2,1,0,0,0,2021,0.3331442168,2.0275535710273305,27.30717801,138.77610907599998,14.601088064599999,2394.1232191999998,40.599999999999994
181,20,4,2,2,1,0,0,0,2021,0.3331442168,6.939568975845642,33.31733477894737,138.77610907599998,14.601088064599999,2394.1232191999998,40.599999999999994
182,20,2,0,2,1,0,0,0,2021,0.3331442168,18.94525141,38.79013304,138.776109076,14.601088064599997,2394.1232191999998,40.6
183,20,2,1,2,1,0,0,0,2021,0.3331442168,11.206396198750001,24.85948781,138.77610907599998,14.601088064599999,2394.1232191999998,40.599999999999994
184,20,2,2,2,1,0,0,0,2021,0.3331442168,36.10651525,56.45298933,138.77610907599998,14.601088064599999,2394.1232191999998,40.599999999999994
185,20,3,0,2,1,0,0,0,2021,0.3331442168,7.503880606,26.12488126,138.776109076,14.601088064599997,2394.1232191999998,40.6
186,20,3,1,2,1,0,0,0,2021,0.3331442168,2.7278172529999996,20.86782188,138.77610907599998,14.601088064599999,2394.1232191999998,40.599999999999994
187,20,3,2,2,1,0,0,0,2021,0.3331442168,13.37375768,32.44221698,138.77610907599998,14.601088064599999,2394.1232191999998,40.599999999999994
188,20,5,0,2,1,0,0,0,2021,0.3331442168,12.260501006,25.94544499,138.776109076,14.601088064599997,2394.1232191999998,40.6
189,20,1,0,2,1,0,0,0,2021,0.3331442168,3.060883583,10.31925232,138.776109076,14.601088064599997,2394.1232191999998,40.6
190,20,1,1,2,1,0,0,0,2021,0.3331442168,1.930054587,8.231956269,138.77610907599998,14.601088064599999,2394.1232191999998,40.599999999999994
