,city_idx,encoded_strata_race_label,encoded_strata_sex_label,encoded_geo_strata_region,encoded_geo_strata_poverty,encoded_geo_strata_Population,encoded_geo_strata_PopDensity,encoded_geo_strata_Segregation,date_label,Cancer | Breast Cancer Deaths,Deaths | Maternal Deaths,"Health Insurance | Uninsured, Child",Income | Households with Higher-Incomes,Life Expectancy at Birth | Life Expectancy,Respiratory Infection | COVID-19 Deaths,Transportation | Public Transportation Use
56,20,2,2,2,1,0,0,0,2013,34.01996624295535,52.145638608,6.3612263704,55.060188542,72.43956599,188.4885095,5.4666990451999995
57,20,3,0,2,1,0,0,0,2013,17.90296933,20.48891678,13.97534761,55.060188542000006,81.94802209,153.74106616,4.120970422
58,20,3,1,2,1,0,0,0,2013,16.28622123826506,18.242882359649414,12.564221367600002,55.060188542,84.36341751,130.18464631769632,2.1753453788000003
59,20,3,2,2,1,0,0,0,2013,16.28622123826506,18.242882359649414,12.564221367600002,55.060188542,79.43502969,201.45379963999997,2.1753453788000003
60,20,5,0,2,1,0,0,0,2013,22.418099746000003,26.548230788,4.203539823,55.060188542000006,78.241775004,81.631995194,6.114961272
61,20,1,0,2,1,0,0,0,2013,19.75966476,34.49716332333333,4.038115838,55.060188542000006,80.56918453,57.979527368,2.964411621
62,20,1,1,2,1,0,0,0,2013,21.505654184,32.80856567185162,4.137506019399999,55.060188542,82.98454403,48.794372544,1.3541316512
63,20,1,2,2,1,0,0,0,2013,21.505654184,32.80856567185162,4.137506019399999,55.060188542,77.79180137,73.09744846000001,1.3541316512
64,20,0,0,2,1,0,0,0,2014,19.95539735,16.82868955,9.210757003,60.91010001,80.34059697,81.631995194,3.926704648
65,20,0,1,2,1,0,0,0,2014,22.262038328,26.548230788,7.5391952218,55.060188542000006,82.85184543,64.41993879,2.3751159136
66,20,0,2,2,1,0,0,0,2014,22.262038328,26.548230788,7.5391952218,55.060188542000006,77.79285697,106.69429970600001,2.3751159136
67,20,4,0,2,1,0,0,0,2014,16.603950102727275,11.965572160000002,4.82813749,55.060188542000006,84.534224972,122.230847356,6.128737731
68,20,4,1,2,1,0,0,0,2014,15.746505285123064,11.965572159999999,8.8048987744,55.06018854199999,86.73891349571656,60.26882476328125,3.1085338584
69,20,4,2,2,1,0,0,0,2014,15.746505285123064,11.965572159999999,8.8048987744,55.06018854199999,82.72320295721688,151.14866886244005,3.1085338584
70,20,2,0,2,1,0,0,0,2014,37.9128978,64.9266329,8.637688349,55.060188542000006,76.02603336,117.453942528,8.32308792
71,20,2,1,2,1,0,0,0,2014,32.536314056115756,52.145638608,6.3612263704,55.06018854199999,79.36612247,85.451087866,5.4666990451999995
72,20,2,2,2,1,0,0,0,2014,32.536314056115756,52.145638608,6.3612263704,55.06018854199999,72.35721748,188.4885095,5.4666990451999995
73,20,3,0,2,1,0,0,0,2014,18.23977068,20.48891678,13.97534761,55.060188542000006,82.59121931,153.74106616,4.120970422
74,20,3,1,2,1,0,0,0,2014,13.929494532566103,18.242882359649414,12.564221367600002,55.06018854199999,84.59800943,130.2274255863087,2.1753453788000003
75,20,3,2,2,1,0,0,0,2014,13.929494532566103,18.242882359649414,12.564221367600002,55.06018854199999,80.34195727,201.45379964,2.1753453788000003
76,20,5,0,2,1,0,0,0,2014,22.262038328,26.548230788,4.203539823,55.060188542000006,78.36624227600001,81.63199519400001,6.114961272
77,20,1,0,2,1,0,0,0,2014,19.52634862,34.49716332333333,4.038115838,55.060188542000006,80.31381703,57.979527368,2.964411621
78,20,1,1,2,1,0,0,0,2014,21.786757296,32.80856567185162,4.1375060194,55.06018854199999,82.99145938,48.794372544,1.3541316512000001
79,20,1,2,2,1,0,0,0,2014,21.786757296,32.80856567185162,4.1375060194,55.06018854199999,77.59604617,73.09744846,1.3541316512000001
80,20,0,0,2,1,0,0,0,2015,18.09931628,16.82868955,9.210757003,60.91010001,80.49055702,81.631995194,3.926704648
81,20,0,1,2,1,0,0,0,2015,21.800315534,26.548230788,7.539195221799998,55.060188542000006,82.43743201,64.41993878999999,2.3751159135999997
82,20,0,2,2,1,0,0,0,2015,21.800315534,26.548230788,7.539195221799998,55.060188542000006,78.45906312,106.694299706,2.3751159135999997
83,20,4,0,2,1,0,0,0,2015,15.96454997448276,11.965572160000002,4.82813749,55.060188542000006,84.86394725800001,122.230847356,6.128737731
84,20,4,1,2,1,0,0,0,2015,16.612336911577223,11.965572159999999,8.8048987744,55.06018854199999,87.81927412359455,60.44661385112418,3.1085338584
85,20,4,2,2,1,0,0,0,2015,16.612336911577223,11.965572159999999,8.8048987744,55.06018854199999,81.87960101641809,152.1653508088872,3.1085338584
86,20,2,0,2,1,0,0,0,2015,31.84311526,64.9266329,8.637688349,55.060188542000006,75.77809048,117.453942528,8.32308792
87,20,2,1,2,1,0,0,0,2015,31.90221473026343,52.145638608,6.3612263704,55.06018854199999,78.09193126,85.451087866,5.4666990452
88,20,2,2,2,1,0,0,0,2015,31.90221473026343,52.145638608,6.3612263704,55.06018854199999,72.94698678,188.48850950000002,5.4666990452
89,20,3,0,2,1,0,0,0,2015,16.04254697,20.48891678,13.97534761,55.060188542000006,81.89256773,153.74106616,4.120970422
90,20,3,1,2,1,0,0,0,2015,11.287118044169247,18.242882359649414,12.564221367600002,55.06018854199999,83.24606622,130.33181570800556,2.1753453788000003
91,20,3,2,2,1,0,0,0,2015,11.287118044169247,18.242882359649414,12.564221367600002,55.06018854199999,80.34458341,201.45379964,2.1753453788000003
92,20,5,0,2,1,0,0,0,2015,21.800315534,26.548230788,4.203539823,55.060188542000006,78.547108868,81.631995194,6.114961272
93,20,1,0,2,1,0,0,0,2015,18.01360842,34.49716332333333,4.038115838,55.060188542000006,80.201141,57.97952736800001,2.964411621
94,20,1,1,2,1,0,0,0,2015,21.165746346,32.80856567185162,4.1375060194,55.06018854199999,82.41862132,48.794372544,1.3541316512
95,20,1,2,2,1,0,0,0,2015,21.165746346,32.80856567185162,4.1375060194,55.06018854199999,78.00274926,73.09744846,1.3541316512
96,20,0,0,2,1,0,0,0,2016,18.04498009,16.82868955,9.210757003,60.91010001,80.59541252,81.631995194,3.926704648
97,20,0,1,2,1,0,0,0,2016,21.0433585,26.548230788,7.539195221799998,55.060188542000006,82.89733012,64.41993879,2.3751159135999997
98,20,0,2,2,1,0,0,0,2016,21.0433585,26.548230788,7.539195221799998,55.060188542000006,78.19645561,106.69429970599998,2.3751159135999997
99,20,4,0,2,1,0,0,0,2016,13.3647673,11.965572160000002,4.82813749,55.060188542000006,85.29958936000001,122.23084735599997,6.128737731
100,20,4,1,2,1,0,0,0,2016,14.632652774334193,11.965572159999999,8.8048987744,55.060188542,88.52469520655575,60.91790996149602,3.1085338584
101,20,4,2,2,1,0,0,0,2016,14.632652774334193,11.965572159999999,8.8048987744,55.060188542,82.30372177589658,154.79785126129326,3.1085338584
102,20,2,0,2,1,0,0,0,2016,28.24820652,64.9266329,8.637688349,55.060188542000006,75.33278385,117.45394252800001,8.32308792
103,20,2,1,2,1,0,0,0,2016,32.533848920000004,52.145638608,6.3612263704,55.060188542,77.78475346,85.451087866,5.4666990451999995
104,20,2,2,2,1,0,0,0,2016,32.533848920000004,52.145638608,6.3612263704,55.060188542,72.41165609,188.4885095,5.4666990451999995
105,20,3,0,2,1,0,0,0,2016,12.03406668,20.48891678,13.97534761,55.060188542000006,81.39835495,153.74106616,4.120970422
106,20,3,1,2,1,0,0,0,2016,10.958949816057675,18.242882359649414,12.564221367600002,55.060188542,82.71937281,130.59028473674053,2.1753453788000003
107,20,3,2,2,1,0,0,0,2016,10.958949816057675,18.242882359649414,12.564221367600002,55.060188542,80.05282338,201.45379964,2.1753453788000003
108,20,5,0,2,1,0,0,0,2016,21.0433585,26.548230788,4.203539823,55.060188542000006,78.61032603599999,81.631995194,6.114961272
109,20,1,0,2,1,0,0,0,2016,18.95370832,34.49716332333333,4.038115838,55.060188542000006,81.13518745,57.979527368,2.964411621
110,20,1,1,2,1,0,0,0,2016,20.570744816,32.80856567185162,4.137506019400001,55.060188542,83.53824098,48.794372544,1.3541316512000001
111,20,1,2,2,1,0,0,0,2016,20.570744816,32.80856567185162,4.137506019400001,55.060188542,78.63830036,73.09744846000001,1.3541316512000001
112,20,0,0,2,1,0,0,0,2017,17.03254521,16.82868955,9.210757003,60.91010001,80.68705783,81.631995194,3.926704648
113,20,0,1,2,1,0,0,0,2017,19.775548428,26.548230788,7.5391952218,55.060188542000006,83.32974006,64.41993879,2.3751159135999997
114,20,0,2,2,1,0,0,0,2017,19.775548428,26.548230788,7.5391952218,55.060188542000006,78.13846116,106.69429970600001,2.3751159135999997
115,20,4,0,2,1,0,0,0,2017,18.16896391,11.965572160000002,4.82813749,55.060188542000006,85.39611332687501,122.230847356,6.128737731
116,20,4,1,2,1,0,0,0,2017,14.008653088988435,11.965572159999999,8.8048987744,55.06018854199999,87.42380820571672,82.14017938966005,3.1085338584
117,20,4,2,2,1,0,0,0,2017,14.008653088988435,11.965572159999999,8.8048987744,55.06018854199999,81.847663832,168.93124908588234,3.1085338584
118,20,2,0,2,1,0,0,0,2017,22.73274873,64.9266329,8.637688349,55.060188542000006,76.48086767,117.453942528,8.32308792
119,20,2,1,2,1,0,0,0,2017,28.697591976000002,52.145638608,6.3612263704,55.06018854199999,80.14616852,85.45108786600001,5.4666990451999995
120,20,2,2,2,1,0,0,0,2017,28.697591976000002,52.145638608,6.3612263704,55.06018854199999,72.41757091,188.4885095,5.4666990451999995
121,20,3,0,2,1,0,0,0,2017,9.558243273,20.48891678,13.97534761,55.060188542000006,82.61537003,153.74106616,4.120970422
122,20,3,1,2,1,0,0,0,2017,11.439787439251777,18.242882359649414,12.564221367600002,55.06018854199999,84.15966874,141.64565624210525,2.1753453788000003
123,20,3,2,2,1,0,0,0,2017,11.439787439251777,18.242882359649414,12.564221367600002,55.06018854199999,80.99517806,201.45379964,2.1753453788000003
124,20,5,0,2,1,0,0,0,2017,19.775548428,26.548230788,4.203539823,55.060188542000006,78.39209562,81.631995194,6.114961272
125,20,1,0,2,1,0,0,0,2017,18.86623131,34.49716332333333,4.038115838,55.060188542000006,81.82805221,57.979527368,2.964411621
126,20,1,1,2,1,0,0,0,2017,19.547270636,34.88475128252708,4.137506019399999,55.06018854199999,83.88690591,48.794372544,1.3541316512
127,20,1,2,2,1,0,0,0,2017,19.547270636,34.88475128252708,4.137506019399999,55.06018854199999,79.70113926,73.09744845999998,1.3541316512
128,20,0,0,2,1,0,0,0,2018,17.08312694,16.82868955,8.687477086,72.11466416,81.52696178,81.631995194,2.423092869
129,20,0,1,2,1,0,0,0,2018,19.225929483999998,26.548230788,8.1443013314,65.486240722,82.97020145,64.41993879,1.6454043141999999
130,20,0,2,2,1,0,0,0,2018,19.225929483999998,26.548230788,8.1443013314,65.486240722,80.1415945,106.69429970599998,1.6454043141999999
131,20,4,0,2,1,0,0,0,2018,17.04328268,11.965572160000002,4.259209101,65.486240722,86.1411774009524,122.23084735599997,4.072954889
132,20,4,1,2,1,0,0,0,2018,13.99835070909346,11.965572159999999,5.5355444364,65.48624072199999,87.64217921252975,85.23957198745187,1.7698170058000002
133,20,4,2,2,1,0,0,0,2018,13.99835070909346,11.965572159999999,5.5355444364,65.48624072199999,81.77468058000001,172.28612132833334,1.7698170058000002
134,20,2,0,2,1,0,0,0,2018,19.80083905,64.9266329,7.287110882,65.486240722,77.99233251,117.45394252799998,5.064475348
135,20,2,1,2,1,0,0,0,2018,26.292168544,52.145638608,5.37803813,65.48624072199999,82.37077589,85.451087866,3.5009913826
136,20,2,2,2,1,0,0,0,2018,26.292168544,52.145638608,5.37803813,65.48624072199999,73.51997876,188.4885095,3.5009913826
137,20,3,0,2,1,0,0,0,2018,8.488903134,20.48891678,14.19729484,65.486240722,83.53800672,153.74106616,2.579084762
138,20,3,1,2,1,0,0,0,2018,11.922460250272938,18.242882359649414,14.813106124,65.48624072199999,85.58108961,140.9491244,1.3902308027999999
139,20,3,2,2,1,0,0,0,2018,11.922460250272938,18.242882359649414,14.813106124,65.48624072199999,81.30199288,201.45379964,1.3902308027999999
140,20,5,0,2,1,0,0,0,2018,19.225929483999998,26.548230788,6.457242583,65.486240722,78.701110614,81.631995194,5.118912797
141,20,1,0,2,1,0,0,0,2018,19.79516588,34.49716332333333,3.688765144,65.486240722,82.03840717,57.979527368,1.638479279
142,20,1,1,2,1,0,0,0,2018,19.044231052,32.80856567185162,4.9787770802,65.48624072199999,82.9762674,48.794372544,0.9652156262
143,20,1,2,2,1,0,0,0,2018,19.044231052,32.80856567185162,4.9787770802,65.48624072199999,80.5399159,73.09744846000001,0.9652156262
144,20,0,0,2,1,0,0,0,2019,17.39873202,16.82868955,8.687477086,72.11466416,81.65138505,81.631995194,2.423092869
145,20,0,1,2,1,0,0,0,2019,19.387791264,26.548230788,8.1443013314,65.486240722,83.28955644,64.41993879,1.6454043141999999
146,20,0,2,2,1,0,0,0,2019,19.387791264,26.548230788,8.1443013314,65.486240722,79.3546166,106.69429970599998,1.6454043141999999
147,20,4,0,2,1,0,0,0,2019,11.04737691,11.965572160000002,4.259209101,65.486240722,85.4172050517647,122.23084735599997,4.072954889
148,20,4,1,2,1,0,0,0,2019,13.996814895937433,11.965572159999999,5.5355444364,65.48624072199999,88.15276140866673,89.11880503429909,1.7698170058000002
149,20,4,2,2,1,0,0,0,2019,13.996814895937433,11.965572159999999,5.5355444364,65.48624072199999,82.259154248,180.43366820285715,1.7698170058000002
150,20,2,0,2,1,0,0,0,2019,20.71578203,64.9266329,7.287110882,65.486240722,75.23259926,117.45394252799998,5.064475348
151,20,2,1,2,1,0,0,0,2019,26.082024294,52.145638608,5.378038129999999,65.48624072199999,79.83007518,85.451087866,3.5009913825999996
152,20,2,2,2,1,0,0,0,2019,26.082024294,52.145638608,5.378038129999999,65.48624072199999,70.67879416,188.4885095,3.5009913825999996
153,20,3,0,2,1,0,0,0,2019,10.79540633,20.48891678,14.19729484,65.486240722,83.27387085,153.74106616,2.579084762
154,20,3,1,2,1,0,0,0,2019,12.364974883944836,18.242882359649414,14.813106124,65.48624072199999,84.57368209,139.47866828888888,1.3902308027999999
155,20,3,2,2,1,0,0,0,2019,12.364974883944836,18.242882359649414,14.813106124,65.48624072199999,81.70035042,201.45379964,1.3902308027999999
156,20,5,0,2,1,0,0,0,2019,19.387791264,26.548230788,6.457242583,65.486240722,78.860299214,81.63199519400001,5.118912797
157,20,1,0,2,1,0,0,0,2019,20.31027148,34.49716332333333,3.688765144,65.486240722,81.86634876,57.979527368,1.638479279
158,20,1,1,2,1,0,0,0,2019,19.189508882000002,32.80856567185162,4.9787770802,65.48624072199999,83.80790429,48.794372544,0.9652156262
159,20,1,2,2,1,0,0,0,2019,19.189508882000002,32.80856567185162,4.9787770802,65.48624072199999,79.84913159,73.09744846000001,0.9652156262
160,20,0,0,2,1,0,0,0,2020,17.73908755,16.82868955,8.687477086,72.11466416,80.59010089,63.7475382,2.423092869
161,20,0,1,2,1,0,0,0,2020,19.408794014,26.548230788,8.1443013314,65.486240722,83.06528387,51.11057585,1.6454043141999999
162,20,0,2,2,1,0,0,0,2020,19.408794014,26.548230788,8.1443013314,65.486240722,77.91135105,79.34663468,1.6454043141999999
163,20,4,0,2,1,0,0,0,2020,10.35874266,11.965572160000002,4.259209101,65.486240722,89.73405055,25.20780857,4.072954889
164,20,4,1,2,1,0,0,0,2020,13.383418625024886,11.965572159999999,5.5355444364,65.48624072199999,86.287787192,87.29675267,1.7698170057999998
165,20,4,2,2,1,0,0,0,2020,13.383418625024886,11.965572159999999,5.5355444364,65.48624072199999,80.99528835,229.31894945,1.7698170057999998
166,20,2,0,2,1,0,0,0,2020,21.28307294,64.9266329,7.287110882,65.486240722,72.5047686,77.47506569,5.064475348
167,20,2,1,2,1,0,0,0,2020,27.18451321,52.145638608,5.37803813,65.48624072199999,76.30714497,49.53462339,3.5009913826
168,20,2,2,2,1,0,0,0,2020,27.18451321,52.145638608,5.37803813,65.48624072199999,68.94934859,118.0423682,3.5009913826
169,20,3,0,2,1,0,0,0,2020,14.00089878,20.48891678,14.19729484,65.486240722,80.57795495,147.2511398,2.579084762
170,20,3,1,2,1,0,0,0,2020,12.8133340094606,18.242882359649414,14.813106123999997,65.48624072199999,82.76864395,105.6701529,1.3902308027999999
171,20,3,2,2,1,0,0,0,2020,12.8133340094606,18.242882359649414,14.813106123999997,65.48624072199999,77.96171618,196.4923399,1.3902308027999999
172,20,5,0,2,1,0,0,0,2020,19.408794014,26.548230788,6.457242583,65.486240722,77.64543269200001,81.631995194,5.118912797
173,20,1,0,2,1,0,0,0,2020,19.5373018,34.49716332333333,3.688765144,65.486240722,81.33440382,40.36678891,1.638479279
174,20,1,1,2,1,0,0,0,2020,18.63474805,32.80856567185162,4.9787770802,65.48624072199999,83.73227526,37.41019256,0.9652156262
175,20,1,2,2,1,0,0,0,2020,18.63474805,32.80856567185162,4.9787770802,65.48624072199999,78.73379789,43.98223964,0.9652156262
176,20,0,0,2,1,0,0,0,2021,17.37823228,16.82868955,8.687477086,72.11466416,79.06531505,82.3928679,2.423092869
177,20,0,1,2,1,0,0,0,2021,18.916458316,26.548230788,8.1443013314,65.486240722,81.6077472,67.7890216,1.6454043141999999
178,20,0,2,2,1,0,0,0,2021,18.916458316,26.548230788,8.1443013314,65.486240722,76.6582305,99.81592439,1.6454043141999999
179,20,4,0,2,1,0,0,0,2021,11.30714347507143,11.96557216,4.259209101,65.486240722,87.09380616,26.6202905,4.072954889
180,20,4,1,2,1,0,0,0,2021,11.572295389935586,11.965572159999997,5.5355444364,65.48624072199999,86.409737706,111.58022756,1.7698170057999998
181,20,4,2,2,1,0,0,0,2021,11.572295389935586,11.965572159999997,5.5355444364,65.48624072199999,79.744306196,115.25329320666667,1.7698170057999998
182,20,2,0,2,1,0,0,0,2021,24.00705418,64.9266329,7.287110882,65.486240722,72.09733138,110.4736271,5.064475348
183,20,2,1,2,1,0,0,0,2021,27.852205102,52.145638608,5.37803813,65.48624072199999,75.5222757,109.3430255,3.5009913826
184,20,2,2,2,1,0,0,0,2021,27.852205102,52.145638608,5.37803813,65.48624072199999,68.40256129,108.3805863,3.5009913826
185,20,3,0,2,1,0,0,0,2021,13.35219229,20.48891678,14.19729484,65.486240722,78.07193434,180.1900054,2.579084762
186,20,3,1,2,1,0,0,0,2021,12.930972904412732,18.242882359649414,14.813106124,65.48624072199999,80.90102264,152.2877285,1.3902308028
187,20,3,2,2,1,0,0,0,2021,12.930972904412732,18.242882359649414,14.813106124,65.48624072199999,75.06519231,214.243919,1.3902308028
188,20,5,0,2,1,0,0,0,2021,18.916458316,26.548230788,6.457242583,65.486240722,76.10344009199999,107.97637189799998,5.118912797
189,20,1,0,2,1,0,0,0,2021,19.81055069,34.49716332333333,3.688765144,65.486240722,80.17607909,53.12847386,1.638479279
190,20,1,1,2,1,0,0,0,2021,18.493062528,32.80856567185162,4.9787770801999995,65.48624072199999,82.50385873,41.28952286,0.9652156262
191,20,1,2,2,1,0,0,0,2021,18.493062528,32.80856567185162,4.9787770801999995,65.48624072199999,77.80171184,70.74552816,0.9652156262
192,20,0,0,2,1,0,0,0,2022,15.93565493,16.82868955,8.687477086,72.11466416,79.03709982,26.32713174,2.423092869
193,20,0,1,2,1,0,0,0,2022,18.365346492,26.548230788,8.144301331400001,65.486240722,81.77556717,20.48648404,1.6454043141999999
