,city_idx,encoded_strata_race_label,encoded_strata_sex_label,encoded_geo_strata_region,encoded_geo_strata_poverty,encoded_geo_strata_Population,encoded_geo_strata_PopDensity,encoded_geo_strata_Segregation,date_label,Births | Teen Births,Deaths | Infant Deaths,Food Access | Limited Supermarket Access,Income Inequality | Household Income Inequality,Lead Poisoning | Child Lead Levels 5+ mcg/dL,"Racial Segregation Indices | Racial Segregation, White and Hispanic",Transportation | Lack of Car
15,20,1,2,2,1,0,0,0,2010,25.376287884,4.875738525,62.85058269399999,-0.051235138999999985,3.5260288043999997,51.579808184,7.9237953356
16,20,0,0,2,1,0,0,0,2011,43.60932209,6.6678260976,63.14366606,0.003340583,1.927904408,49.97393478,7.104797372
17,20,0,1,2,1,0,0,0,2011,45.908214715999996,6.667826097599999,62.850582694,-0.051235139,3.526028804399999,51.579808184,7.9237953355999995
18,20,0,2,2,1,0,0,0,2011,45.908214715999996,6.667826097599999,62.850582694,-0.051235139,3.526028804399999,51.579808184,7.9237953355999995
19,20,4,0,2,1,0,0,0,2011,3.856266433,4.096279119444445,62.850582694,-0.051235139,3.526028804399999,51.579808184,7.9237953355999995
20,20,4,1,2,1,0,0,0,2011,15.7864338006,4.110307942780527,62.85058269399999,-0.05123513899999999,3.5260288043999997,51.579808184,7.923795335599999
21,20,4,2,2,1,0,0,0,2011,15.7864338006,4.110307942780527,62.85058269399999,-0.05123513899999999,3.5260288043999997,51.579808184,7.923795335599999
22,20,2,0,2,1,0,0,0,2011,69.44669804,11.575789201400001,62.850582694,-0.051235139,3.526028804399999,51.579808184,7.9237953355999995
23,20,2,1,2,1,0,0,0,2011,66.67535426999999,11.5757892014,62.85058269399999,-0.05123513899999999,3.5260288043999997,51.579808184,7.923795335599999
24,20,2,2,2,1,0,0,0,2011,66.67535426999999,11.5757892014,62.85058269399999,-0.05123513899999999,3.5260288043999997,51.579808184,7.923795335599999
25,20,3,0,2,1,0,0,0,2011,75.81636917,5.8183458314,62.850582694,-0.051235139,3.526028804399999,51.579808184,7.9237953355999995
26,20,3,1,2,1,0,0,0,2011,76.477479754,5.818345831399999,62.85058269399999,-0.05123513899999999,3.5260288043999997,51.579808184,7.923795335599999
27,20,3,2,2,1,0,0,0,2011,76.477479754,5.818345831399999,62.85058269399999,-0.05123513899999999,3.5260288043999997,51.579808184,7.923795335599999
28,20,5,0,2,1,0,0,0,2011,45.908214715999996,6.667826097599999,62.850582694,-0.051235139,3.526028804399999,51.579808184,7.9237953355999995
29,20,1,0,2,1,0,0,0,2011,11.99804114,4.875738525000001,62.850582694,-0.051235139,3.526028804399999,51.579808184,7.9237953355999995
30,20,1,1,2,1,0,0,0,2011,24.576850462,4.875738524999999,62.85058269399999,-0.05123513899999999,3.5260288043999997,51.579808184,7.923795335599999
31,20,1,2,2,1,0,0,0,2011,24.576850462,4.875738524999999,62.85058269399999,-0.05123513899999999,3.5260288043999997,51.579808184,7.923795335599999
32,20,0,0,2,1,0,0,0,2012,38.36715616,6.6678260976,63.14366606,0.003340583,1.927904408,49.97393478,7.104797372
33,20,0,1,2,1,0,0,0,2012,41.836269686,6.667826097599999,62.850582694,-0.051235139,3.5260288044,51.579808184,7.9237953356
34,20,0,2,2,1,0,0,0,2012,41.836269686,6.667826097599999,62.850582694,-0.051235139,3.5260288044,51.579808184,7.9237953356
35,20,4,0,2,1,0,0,0,2012,3.839066339,4.089934896846154,62.850582694,-0.051235139,3.5260288044,51.579808184,7.9237953356
36,20,4,1,2,1,0,0,0,2012,14.736782905799998,4.112006736707574,62.85058269399999,-0.051235138999999985,3.5260288043999997,51.579808184,7.9237953356
37,20,4,2,2,1,0,0,0,2012,14.736782905799998,4.112006736707574,62.85058269399999,-0.051235138999999985,3.5260288043999997,51.579808184,7.9237953356
38,20,2,0,2,1,0,0,0,2012,60.96582705,11.575789201400001,62.850582694,-0.051235139,3.5260288044,51.579808184,7.9237953356
39,20,2,1,2,1,0,0,0,2012,61.586044978,11.5757892014,62.85058269399999,-0.051235138999999985,3.5260288043999997,51.579808184,7.9237953356
40,20,2,2,2,1,0,0,0,2012,61.586044978,11.5757892014,62.85058269399999,-0.051235138999999985,3.5260288043999997,51.579808184,7.9237953356
41,20,3,0,2,1,0,0,0,2012,70.02936813,5.818345831399999,62.850582694,-0.051235139,3.5260288044,51.579808184,7.9237953356
42,20,3,1,2,1,0,0,0,2012,66.741015916,5.8183458314,62.85058269399999,-0.051235138999999985,3.5260288043999997,51.579808184,7.9237953356
43,20,3,2,2,1,0,0,0,2012,66.741015916,5.8183458314,62.85058269399999,-0.051235138999999985,3.5260288043999997,51.579808184,7.9237953356
44,20,5,0,2,1,0,0,0,2012,41.836269686,6.667826097599999,62.850582694,-0.051235139,3.5260288044,51.579808184,7.9237953356
45,20,1,0,2,1,0,0,0,2012,9.538203191,4.875738525,62.850582694,-0.051235139,3.5260288044,51.579808184,7.9237953356
46,20,1,1,2,1,0,0,0,2012,23.0672764776,4.875738525,62.85058269399999,-0.051235138999999985,3.5260288043999997,51.579808184,7.9237953356
47,20,1,2,2,1,0,0,0,2012,23.0672764776,4.875738525,62.85058269399999,-0.051235138999999985,3.5260288043999997,51.579808184,7.9237953356
48,20,0,0,2,1,0,0,0,2013,35.58470736,6.6678260976,63.14366606,0.127441129,1.927904408,46.46431386,6.314894936
49,20,0,1,2,1,0,0,0,2013,37.663090806,6.6678260976,62.85058269399999,0.035318131999999995,3.2306761152,48.944456106000004,7.4248829474
50,20,0,2,2,1,0,0,0,2013,37.663090806,6.6678260976,62.85058269399999,0.035318131999999995,3.2306761152,48.944456106000004,7.4248829474
51,20,4,0,2,1,0,0,0,2013,3.846826368,4.075660396,62.85058269399999,0.035318131999999995,3.2306761152,48.944456106000004,7.4248829474
52,20,4,1,2,1,0,0,0,2013,14.7929133176,4.1126569254652425,62.85058269399999,0.035318131999999995,3.2306761151999996,48.944456106,7.4248829473999995
53,20,4,2,2,1,0,0,0,2013,14.7929133176,4.1126569254652425,62.85058269399999,0.035318131999999995,3.2306761151999996,48.944456106,7.4248829473999995
54,20,2,0,2,1,0,0,0,2013,47.25715075,11.575789201400001,62.85058269399999,0.035318131999999995,3.2306761152,48.944456106000004,7.4248829474
55,20,2,1,2,1,0,0,0,2013,53.260258351999994,11.5757892014,62.85058269399999,0.035318131999999995,3.2306761151999996,48.944456106,7.4248829473999995
56,20,2,2,2,1,0,0,0,2013,53.260258351999994,11.5757892014,62.85058269399999,0.035318131999999995,3.2306761151999996,48.944456106,7.4248829473999995
57,20,3,0,2,1,0,0,0,2013,66.79788412,5.818345831399999,62.85058269399999,0.035318131999999995,3.2306761152,48.944456106000004,7.4248829474
58,20,3,1,2,1,0,0,0,2013,60.05449827399999,5.8183458314,62.85058269399999,0.035318131999999995,3.2306761151999996,48.944456106,7.4248829473999995
59,20,3,2,2,1,0,0,0,2013,60.05449827399999,5.8183458314,62.85058269399999,0.035318131999999995,3.2306761151999996,48.944456106,7.4248829473999995
60,20,5,0,2,1,0,0,0,2013,37.663090806,6.6678260976,62.85058269399999,0.035318131999999995,3.2306761152,48.944456106000004,7.4248829474
61,20,1,0,2,1,0,0,0,2013,8.552088493,4.875738525,62.85058269399999,0.035318131999999995,3.2306761152,48.944456106000004,7.4248829474
62,20,1,1,2,1,0,0,0,2013,20.4824318308,4.875738525,62.85058269399999,0.035318131999999995,3.2306761151999996,48.944456106,7.4248829473999995
63,20,1,2,2,1,0,0,0,2013,20.4824318308,4.875738525,62.85058269399999,0.035318131999999995,3.2306761151999996,48.944456106,7.4248829473999995
64,20,0,0,2,1,0,0,0,2014,32.65445876,4.543506215,63.14366606,0.127441129,1.566287526,46.46431386,6.314894936
65,20,0,1,2,1,0,0,0,2014,34.297886668000004,6.667826097600001,62.850582694,0.035318131999999995,2.558437833559462,48.944456106000004,7.4248829474
66,20,0,2,2,1,0,0,0,2014,34.297886668000004,6.667826097600001,62.850582694,0.035318131999999995,2.558437833559462,48.944456106000004,7.4248829474
67,20,4,0,2,1,0,0,0,2014,3.95256917,2.799650044,62.850582694,0.035318131999999995,2.558437833559462,48.944456106000004,7.4248829474
68,20,4,1,2,1,0,0,0,2014,13.774966826600002,4.112770298389152,62.85058269399999,0.035318131999999995,2.5584247285538586,48.944456106000004,7.4248829473999995
69,20,4,2,2,1,0,0,0,2014,13.774966826600002,4.112770298389152,62.85058269399999,0.035318131999999995,2.5584247285538586,48.944456106000004,7.4248829473999995
70,20,2,0,2,1,0,0,0,2014,47.80635401,9.233926129,62.850582694,0.035318131999999995,2.558437833559462,48.944456106000004,7.4248829474
71,20,2,1,2,1,0,0,0,2014,50.570476596000006,11.5757892014,62.85058269399999,0.035318131999999995,2.5584247285538586,48.944456106000004,7.4248829473999995
72,20,2,2,2,1,0,0,0,2014,50.570476596000006,11.5757892014,62.85058269399999,0.035318131999999995,2.5584247285538586,48.944456106000004,7.4248829473999995
73,20,3,0,2,1,0,0,0,2014,59.38463328,4.750744283,62.850582694,0.035318131999999995,2.558437833559462,48.944456106000004,7.4248829474
74,20,3,1,2,1,0,0,0,2014,54.138460366000004,5.8183458314,62.85058269399999,0.035318131999999995,2.5584247285538586,48.944456106000004,7.4248829473999995
75,20,3,2,2,1,0,0,0,2014,54.138460366000004,5.8183458314,62.85058269399999,0.035318131999999995,2.5584247285538586,48.944456106000004,7.4248829473999995
76,20,5,0,2,1,0,0,0,2014,34.297886668000004,6.667826097600001,62.850582694,0.035318131999999995,2.558437833559462,48.944456106000004,7.4248829474
77,20,1,0,2,1,0,0,0,2014,7.900561893,3.793266951,62.850582694,0.035318131999999995,2.558437833559462,48.944456106000004,7.4248829474
78,20,1,1,2,1,0,0,0,2014,18.294425979800003,4.875738524999999,62.85058269399999,0.035318131999999995,2.5584247285538586,48.944456106000004,7.4248829473999995
79,20,1,2,2,1,0,0,0,2014,18.294425979800003,4.875738524999999,62.85058269399999,0.035318131999999995,2.5584247285538586,48.944456106000004,7.4248829473999995
80,20,0,0,2,1,0,0,0,2015,30.61676518,4.269806369,63.14366606,0.127441129,1.568907114,46.46431386,6.314894936
81,20,0,1,2,1,0,0,0,2015,31.003395555999997,6.4731187752,62.85058269399999,0.035318131999999995,2.5015777208,48.944456106000004,7.4248829474
82,20,0,2,2,1,0,0,0,2015,31.003395555999997,6.4731187752,62.85058269399999,0.035318131999999995,2.5015777208,48.944456106000004,7.4248829474
83,20,4,0,2,1,0,0,0,2015,3.395889187,2.544097693,62.85058269399999,0.035318131999999995,2.5015777208,48.944456106000004,7.4248829474
84,20,4,1,2,1,0,0,0,2015,12.284489779600001,4.061649314408839,62.85058269399999,0.035318131999999995,2.5015777208,48.944456106,7.4248829473999995
85,20,4,2,2,1,0,0,0,2015,12.284489779600001,4.061649314408839,62.85058269399999,0.035318131999999995,2.5015777208,48.944456106,7.4248829473999995
86,20,2,0,2,1,0,0,0,2015,40.27027027,9.200401472,62.85058269399999,0.035318131999999995,2.5015777208,48.944456106000004,7.4248829474
87,20,2,1,2,1,0,0,0,2015,46.297078486,11.3174335456,62.85058269399999,0.035318131999999995,2.5015777208,48.944456106,7.4248829473999995
88,20,2,2,2,1,0,0,0,2015,46.297078486,11.3174335456,62.85058269399999,0.035318131999999995,2.5015777208,48.944456106,7.4248829473999995
89,20,3,0,2,1,0,0,0,2015,54.4591059,4.310207209,62.85058269399999,0.035318131999999995,2.5015777208,48.944456106000004,7.4248829474
90,20,3,1,2,1,0,0,0,2015,49.849524880000004,5.7137202926,62.85058269399999,0.035318131999999995,2.5015777208,48.944456106,7.4248829473999995
91,20,3,2,2,1,0,0,0,2015,49.849524880000004,5.7137202926,62.85058269399999,0.035318131999999995,2.5015777208,48.944456106,7.4248829473999995
92,20,5,0,2,1,0,0,0,2015,31.003395555999997,6.4731187752,62.85058269399999,0.035318131999999995,2.5015777208,48.944456106000004,7.4248829474
93,20,1,0,2,1,0,0,0,2015,7.917600897,3.697720337,62.85058269399999,0.035318131999999995,2.5015777208,48.944456106000004,7.4248829474
94,20,1,1,2,1,0,0,0,2015,16.17256246,4.666405688199999,62.85058269399999,0.035318131999999995,2.5015777208,48.944456106,7.4248829473999995
95,20,1,2,2,1,0,0,0,2015,16.17256246,4.666405688199999,62.85058269399999,0.035318131999999995,2.5015777208,48.944456106,7.4248829473999995
96,20,0,0,2,1,0,0,0,2016,27.21801883,4.063434731,53.41073629,0.127441129,1.905618713,46.46431386,6.314894936
97,20,0,1,2,1,0,0,0,2016,28.111339038,6.451632782999999,60.222041388,0.035318131999999995,1.6929922319945103,48.944456106000004,7.4248829474
98,20,0,2,2,1,0,0,0,2016,28.111339038,6.451632782999999,60.222041388,0.035318131999999995,1.6929922319945103,48.944456106000004,7.4248829474
99,20,4,0,2,1,0,0,0,2016,3.162650602,2.747252747,60.222041388,0.035318131999999995,1.6929922319945103,48.944456106000004,7.4248829474
100,20,4,1,2,1,0,0,0,2016,11.5680621366,5.147926827338983,60.22204138799999,0.035318131999999995,1.6929851656303578,48.944456106,7.4248829473999995
101,20,4,2,2,1,0,0,0,2016,11.5680621366,5.147926827338983,60.22204138799999,0.035318131999999995,1.6929851656303578,48.944456106,7.4248829473999995
102,20,2,0,2,1,0,0,0,2016,40.66244783,10.10430248,60.222041388,0.035318131999999995,1.6929922319945103,48.944456106000004,7.4248829474
103,20,2,1,2,1,0,0,0,2016,44.595956156,11.4383527188,60.22204138799999,0.035318131999999995,1.6929851656303578,48.944456106,7.4248829473999995
104,20,2,2,2,1,0,0,0,2016,44.595956156,11.4383527188,60.22204138799999,0.035318131999999995,1.6929851656303578,48.944456106,7.4248829473999995
105,20,3,0,2,1,0,0,0,2016,47.07595911,3.81508079,60.222041388,0.035318131999999995,1.6929922319945103,48.944456106000004,7.4248829474
106,20,3,1,2,1,0,0,0,2016,47.372233372,5.5578045674,60.22204138799999,0.035318131999999995,1.6929851656303578,48.944456106,7.4248829473999995
107,20,3,2,2,1,0,0,0,2016,47.372233372,5.5578045674,60.22204138799999,0.035318131999999995,1.6929851656303578,48.944456106,7.4248829473999995
108,20,5,0,2,1,0,0,0,2016,28.111339038,6.451632782999999,60.222041388,0.035318131999999995,1.6929922319945103,48.944456106000004,7.4248829474
109,20,1,0,2,1,0,0,0,2016,7.562930353,3.495879856,60.222041388,0.035318131999999995,1.6929922319945103,48.944456106000004,7.4248829474
110,20,1,1,2,1,0,0,0,2016,14.401557096600001,4.6117897196,60.22204138799999,0.035318131999999995,1.6929851656303578,48.944456106,7.4248829473999995
111,20,1,2,2,1,0,0,0,2016,14.401557096600001,4.6117897196,60.22204138799999,0.035318131999999995,1.6929851656303578,48.944456106,7.4248829473999995
112,20,0,0,2,1,0,0,0,2017,25.588896,3.906027257,53.41073629,0.127441129,2.168292886,46.46431386,6.314894936
113,20,0,1,2,1,0,0,0,2017,26.308593811999998,6.286916237,60.222041388,0.035318131999999995,1.916212721864162,48.944456106,7.4248829474
114,20,0,2,2,1,0,0,0,2017,26.308593811999998,6.286916237,60.222041388,0.035318131999999995,1.916212721864162,48.944456106,7.4248829474
115,20,4,0,2,1,0,0,0,2017,3.570821289,2.208898706,60.222041388,0.035318131999999995,1.916212721864162,48.944456106,7.4248829474
116,20,4,1,2,1,0,0,0,2017,11.3228817378,4.965453454330603,60.22204138799999,0.035318131999999995,1.9162121459836763,48.944456106,7.4248829473999995
117,20,4,2,2,1,0,0,0,2017,11.3228817378,4.965453454330603,60.22204138799999,0.035318131999999995,1.9162121459836763,48.944456106,7.4248829473999995
118,20,2,0,2,1,0,0,0,2017,30.28687213,9.562398703,60.222041388,0.035318131999999995,1.916212721864162,48.944456106,7.4248829474
119,20,2,1,2,1,0,0,0,2017,40.827022294,11.1127907174,60.22204138799999,0.035318131999999995,1.9162121459836763,48.944456106,7.4248829473999995
120,20,2,2,2,1,0,0,0,2017,40.827022294,11.1127907174,60.22204138799999,0.035318131999999995,1.9162121459836763,48.944456106,7.4248829473999995
121,20,3,0,2,1,0,0,0,2017,47.13031343,4.173459407,60.222041388,0.035318131999999995,1.916212721864162,48.944456106,7.4248829474
122,20,3,1,2,1,0,0,0,2017,45.715472657999996,5.592154723799999,60.22204138799999,0.035318131999999995,1.9162121459836763,48.944456106,7.4248829473999995
123,20,3,2,2,1,0,0,0,2017,45.715472657999996,5.592154723799999,60.22204138799999,0.035318131999999995,1.9162121459836763,48.944456106,7.4248829473999995
124,20,5,0,2,1,0,0,0,2017,26.308593811999998,6.286916237,60.222041388,0.035318131999999995,1.916212721864162,48.944456106,7.4248829474
125,20,1,0,2,1,0,0,0,2017,6.044565256,2.915766739,60.222041388,0.035318131999999995,1.916212721864162,48.944456106,7.4248829474
126,20,1,1,2,1,0,0,0,2017,13.038088091599999,4.3962138587999995,60.22204138799999,0.035318131999999995,1.9162121459836763,48.944456106,7.4248829473999995
127,20,1,2,2,1,0,0,0,2017,13.038088091599999,4.3962138587999995,60.22204138799999,0.035318131999999995,1.9162121459836763,48.944456106,7.4248829473999995
128,20,0,0,2,1,0,0,0,2018,24.28518837,3.729570163,53.41073629,0.304938321,2.17253553,36.17025637,6.329314383
129,20,0,1,2,1,0,0,0,2018,24.548726933999998,6.1174028067999995,60.222041388,0.1950143718,1.9166372422162936,46.204842518,6.8042742194
130,20,0,2,2,1,0,0,0,2018,24.548726933999998,6.1174028067999995,60.222041388,0.1950143718,1.9166372422162936,46.204842518,6.8042742194
131,20,4,0,2,1,0,0,0,2018,2.88086765,1.703577513,60.222041388,0.1950143718,1.9166372422162936,46.204842518,6.8042742194
132,20,4,1,2,1,0,0,0,2018,9.78420689,4.15640283779916,60.22204138799999,0.19501437179999997,1.9166380464360937,46.20484251799999,6.8042742194
133,20,4,2,2,1,0,0,0,2018,9.78420689,4.15640283779916,60.22204138799999,0.19501437179999997,1.9166380464360937,46.20484251799999,6.8042742194
134,20,2,0,2,1,0,0,0,2018,30.7211383,9.767814251,60.222041388,0.1950143718,1.9166372422162936,46.204842518,6.8042742194
135,20,2,1,2,1,0,0,0,2018,39.578583212,10.7069792666,60.22204138799999,0.19501437179999997,1.9166380464360937,46.20484251799999,6.8042742194
136,20,2,2,2,1,0,0,0,2018,39.578583212,10.7069792666,60.22204138799999,0.19501437179999997,1.9166380464360937,46.20484251799999,6.8042742194
137,20,3,0,2,1,0,0,0,2018,45.79670172,4.319223869,60.222041388,0.1950143718,1.9166372422162936,46.204842518,6.8042742194
138,20,3,1,2,1,0,0,0,2018,43.134885236,5.5060001627999995,60.22204138799999,0.19501437179999997,1.9166380464360937,46.20484251799999,6.8042742194
139,20,3,2,2,1,0,0,0,2018,43.134885236,5.5060001627999995,60.22204138799999,0.19501437179999997,1.9166380464360937,46.20484251799999,6.8042742194
140,20,5,0,2,1,0,0,0,2018,24.548726933999998,6.1174028067999995,60.222041388,0.1950143718,1.9166372422162936,46.204842518,6.8042742194
141,20,1,0,2,1,0,0,0,2018,4.767207182,2.366906999,60.222041388,0.1950143718,1.9166372422162936,46.204842518,6.8042742194
142,20,1,1,2,1,0,0,0,2018,11.6758680928,4.2679453104,60.22204138799999,0.19501437179999997,1.9166380464360937,46.20484251799999,6.8042742194
143,20,1,2,2,1,0,0,0,2018,11.6758680928,4.2679453104,60.22204138799999,0.19501437179999997,1.9166380464360937,46.20484251799999,6.8042742194
144,20,0,0,2,1,0,0,0,2019,22.65142967,3.788211204,53.41073629,0.304938321,1.490540799,36.17025637,6.329314383
145,20,0,1,2,1,0,0,0,2019,23.644878108,6.0689921004,60.222041388,0.1950143718,1.3569612054230065,46.204842518,6.8042742194
146,20,0,2,2,1,0,0,0,2019,23.644878108,6.0689921004,60.222041388,0.1950143718,1.3569612054230065,46.204842518,6.8042742194
147,20,4,0,2,1,0,0,0,2019,9.1815435015,1.853854472,60.222041388,0.1950143718,1.3569612054230065,46.204842518,6.8042742194
148,20,4,1,2,1,0,0,0,2019,8.557020786670913,4.962185080471515,60.22204138799999,0.19501437179999997,1.3569562890519797,46.20484251799999,6.8042742194
149,20,4,2,2,1,0,0,0,2019,8.557020786670913,4.962185080471515,60.22204138799999,0.19501437179999997,1.3569562890519797,46.20484251799999,6.8042742194
150,20,2,0,2,1,0,0,0,2019,25.38376643,8.974358974,60.222041388,0.1950143718,1.3569612054230065,46.204842518,6.8042742194
151,20,2,1,2,1,0,0,0,2019,37.371295665999995,10.411881999599998,60.22204138799999,0.19501437179999997,1.3569562890519797,46.20484251799999,6.8042742194
152,20,2,2,2,1,0,0,0,2019,37.371295665999995,10.411881999599998,60.22204138799999,0.19501437179999997,1.3569562890519797,46.20484251799999,6.8042742194
153,20,3,0,2,1,0,0,0,2019,45.04373178,4.244770443,60.222041388,0.1950143718,1.3569612054230065,46.204842518,6.8042742194
154,20,3,1,2,1,0,0,0,2019,41.203845883999996,5.358865876,60.22204138799999,0.19501437179999997,1.3569562890519797,46.20484251799999,6.8042742194
155,20,3,2,2,1,0,0,0,2019,41.203845883999996,5.358865876,60.22204138799999,0.19501437179999997,1.3569562890519797,46.20484251799999,6.8042742194
156,20,5,0,2,1,0,0,0,2019,23.644878108,6.0689921004,60.222041388,0.1950143718,1.3569612054230065,46.204842518,6.8042742194
157,20,1,0,2,1,0,0,0,2019,3.503809187,2.662623424,60.222041388,0.1950143718,1.3569612054230065,46.204842518,6.8042742194
158,20,1,1,2,1,0,0,0,2019,10.714510835000002,4.392402948,60.22204138799999,0.19501437179999997,1.3569562890519797,46.20484251799999,6.8042742194
159,20,1,2,2,1,0,0,0,2019,10.714510835000002,4.392402948,60.22204138799999,0.19501437179999997,1.3569562890519797,46.20484251799999,6.8042742194
160,20,0,0,2,1,0,0,0,2020,20.83553427,3.739436093,53.41073629,0.304938321,1.490540799,36.17025637,6.329314383
161,20,0,1,2,1,0,0,0,2020,22.239326116,5.9573766768,60.222041388,0.1950143718,1.3569612054230065,46.204842518,6.8042742194
162,20,0,2,2,1,0,0,0,2020,22.239326116,5.9573766768,60.222041388,0.1950143718,1.3569612054230065,46.204842518,6.8042742194
163,20,4,0,2,1,0,0,0,2020,8.0286027395,2.006482482,60.222041388,0.1950143718,1.3569612054230065,46.204842518,6.8042742194
164,20,4,1,2,1,0,0,0,2020,9.473947005443975,4.530201553094462,60.22204138799999,0.19501437179999997,1.3569562890519797,46.20484251799999,6.8042742194
165,20,4,2,2,1,0,0,0,2020,9.473947005443975,4.530201553094462,60.22204138799999,0.19501437179999997,1.3569562890519797,46.20484251799999,6.8042742194
166,20,2,0,2,1,0,0,0,2020,24.37759336,7.848266841,60.222041388,0.1950143718,1.3569612054230065,46.204842518,6.8042742194
167,20,2,1,2,1,0,0,0,2020,33.639903738,10.0326407994,60.22204138799999,0.19501437179999997,1.3569562890519797,46.20484251799999,6.8042742194
168,20,2,2,2,1,0,0,0,2020,33.639903738,10.0326407994,60.22204138799999,0.19501437179999997,1.3569562890519797,46.20484251799999,6.8042742194
169,20,3,0,2,1,0,0,0,2020,42.10802766,4.535705496,60.222041388,0.1950143718,1.3569612054230065,46.204842518,6.8042742194
170,20,3,1,2,1,0,0,0,2020,39.54905516,5.207123693,60.22204138799999,0.19501437179999997,1.3569562890519797,46.20484251799999,6.8042742194
171,20,3,2,2,1,0,0,0,2020,39.54905516,5.207123693,60.22204138799999,0.19501437179999997,1.3569562890519797,46.20484251799999,6.8042742194
172,20,5,0,2,1,0,0,0,2020,22.239326116,5.957376676800001,60.222041388,0.1950143718,1.3569612054230065,46.204842518,6.8042742194
173,20,1,0,2,1,0,0,0,2020,3.262592052,2.495368445,60.222041388,0.1950143718,1.3569612054230065,46.204842518,6.8042742194
174,20,1,1,2,1,0,0,0,2020,9.5010768764,4.355283743999999,60.22204138799999,0.19501437179999997,1.3569562890519797,46.20484251799999,6.8042742194
175,20,1,2,2,1,0,0,0,2020,9.5010768764,4.355283743999999,60.22204138799999,0.19501437179999997,1.3569562890519797,46.20484251799999,6.8042742194
176,20,0,0,2,1,0,0,0,2021,19.99008171,3.837577927,53.41073629,0.304938321,1.5059796792222222,36.17025637,6.329314383
177,20,0,1,2,1,0,0,0,2021,20.989099826,5.8540836454,60.222041388,0.1950143718,1.471646761627678,46.204842518,6.8042742194
178,20,0,2,2,1,0,0,0,2021,20.989099826,5.8540836454,60.222041388,0.1950143718,1.471646761627678,46.204842518,6.8042742194
179,20,4,0,2,1,0,0,0,2021,6.7604988595,2.357008171,60.222041388,0.1950143718,1.471646761627678,46.204842518,6.8042742194
180,20,4,1,2,1,0,0,0,2021,6.620160286015417,3.840027964088617,60.22204138799999,0.19501437179999997,1.4715857760066215,46.20484251799999,6.8042742194
181,20,4,2,2,1,0,0,0,2021,6.620160286015417,3.840027964088617,60.22204138799999,0.19501437179999997,1.4715857760066215,46.20484251799999,6.8042742194
182,20,2,0,2,1,0,0,0,2021,22.02905454,7.412398922,60.222041388,0.1950143718,1.471646761627678,46.204842518,6.8042742194
183,20,2,1,2,1,0,0,0,2021,29.479497881999997,9.7875927268,60.22204138799999,0.19501437179999997,1.4715857760066215,46.20484251799999,6.8042742194
184,20,2,2,2,1,0,0,0,2021,29.479497881999997,9.7875927268,60.22204138799999,0.19501437179999997,1.4715857760066215,46.20484251799999,6.8042742194
