,city_idx,encoded_strata_race_label,encoded_strata_sex_label,encoded_geo_strata_region,encoded_geo_strata_poverty,encoded_geo_strata_Population,encoded_geo_strata_PopDensity,encoded_geo_strata_Segregation,date_label,Births | Preterm Births,Deaths | Gun Deaths (Firearms),Education | Preschool Enrollment,Housing | Vacant Housing and Homelessness,Language and Nativity | Primarily Speak Spanish,"Racial Segregation Indices | Racial Segregation, White and Black",Substance Use | Opioid Overdose Deaths
0,20,0,0,2,1,0,0,0,2010,10.299637706,7.79317832,42.98900322,8.0808951458,16.3686397284,57.92412466,5.316296067
1,20,0,1,2,1,0,0,0,2010,10.299637706,2.424252248,43.892002948,8.0808951458,16.3686397284,54.845629358,4.224055566
2,20,0,2,2,1,0,0,0,2010,10.299637706,13.4383718,43.892002948,8.0808951458,16.3686397284,54.845629358,6.417004384
3,20,4,0,2,1,0,0,0,2010,8.89047266,5.258077382321817,43.892002948,8.0808951458,16.3686397284,54.845629358,3.630371069439586
4,20,4,1,2,1,0,0,0,2010,8.89047266,3.6088439824787066,43.89200294799999,8.080895145799998,16.368639728399998,54.845629358,5.076407516796179
5,20,4,2,2,1,0,0,0,2010,8.89047266,11.09088856503345,43.89200294799999,8.080895145799998,16.368639728399998,54.845629358,4.749177072519796
6,20,2,0,2,1,0,0,0,2010,13.666659912000002,11.23645566,43.892002948,8.0808951458,16.3686397284,54.845629358,2.9511035330000004
7,20,2,1,2,1,0,0,0,2010,13.666659912,3.931262673,43.89200294799999,8.080895145799998,16.368639728399998,54.845629358,8.647073126147074
8,20,2,2,2,1,0,0,0,2010,13.666659912,19.61465966,43.89200294799999,8.080895145799998,16.368639728399998,54.845629358,6.809182663
9,20,3,0,2,1,0,0,0,2010,9.3539451144,5.094668925,43.892002948,8.0808951458,16.3686397284,54.845629358,3.28517431
10,20,3,1,2,1,0,0,0,2010,9.353945114399998,2.4324005465155514,43.89200294799999,8.080895145799998,16.368639728399998,54.845629358,5.552110295842074
11,20,3,2,2,1,0,0,0,2010,9.353945114399998,7.145543415,43.89200294799999,8.080895145799998,16.368639728399998,54.845629358,4.272863082
12,20,5,0,2,1,0,0,0,2010,10.299637706,11.802363730000001,43.892002948,8.0808951458,16.3686397284,54.845629358,6.5497018772
13,20,1,0,2,1,0,0,0,2010,9.0511434758,9.093862108,43.892002948,8.0808951458,16.3686397284,54.845629358,7.158902615
14,20,1,1,2,1,0,0,0,2010,9.051143475799998,2.740325488,43.89200294799999,8.080895145799998,16.368639728399998,54.845629358,5.966741308
15,20,1,2,2,1,0,0,0,2010,9.051143475799998,15.72979042,43.89200294799999,8.080895145799998,16.368639728399998,54.845629358,8.366898792
16,20,0,0,2,1,0,0,0,2011,10.299637706000002,8.42025155,42.98900322,8.0808951458,16.3686397284,57.92412466,5.043283277
17,20,0,1,2,1,0,0,0,2011,10.299637705999999,2.208961446,43.892002948,8.080895145800001,16.368639728399998,54.845629358,3.29382593
18,20,0,2,2,1,0,0,0,2011,10.299637705999999,15.12409835,43.892002948,8.080895145800001,16.368639728399998,54.845629358,6.809763803
19,20,4,0,2,1,0,0,0,2011,8.89047266,5.261822837387614,43.892002948,8.080895145800001,16.368639728399998,54.845629358,3.631324493662134
20,20,4,1,2,1,0,0,0,2011,8.890472659999999,3.086057455498401,43.89200294799999,8.0808951458,16.368639728399998,54.84562935799999,4.197008672908807
21,20,4,2,2,1,0,0,0,2011,8.890472659999999,11.096718067976095,43.89200294799999,8.0808951458,16.368639728399998,54.84562935799999,4.72659810518048
22,20,2,0,2,1,0,0,0,2011,13.666659912,11.41740226,43.892002948,8.080895145800001,16.368639728399998,54.845629358,3.67680972225
23,20,2,1,2,1,0,0,0,2011,13.666659912,5.3478190875,43.89200294799999,8.0808951458,16.368639728399998,54.84562935799999,7.88124652
24,20,2,2,2,1,0,0,0,2011,13.666659912,20.12549083,43.89200294799999,8.0808951458,16.368639728399998,54.84562935799999,9.166728217
25,20,3,0,2,1,0,0,0,2011,9.3539451144,4.585681348,43.892002948,8.080895145800001,16.368639728399998,54.845629358,3.159011684
26,20,3,1,2,1,0,0,0,2011,9.353945114399998,2.590566559945878,43.89200294799999,8.0808951458,16.368639728399998,54.84562935799999,4.752067441800658
27,20,3,2,2,1,0,0,0,2011,9.353945114399998,6.874129255,43.89200294799999,8.0808951458,16.368639728399998,54.84562935799999,4.248625975
28,20,5,0,2,1,0,0,0,2011,10.299637705999999,12.117283314,43.892002948,8.080895145800001,16.368639728399998,54.845629358,6.9720847866
29,20,1,0,2,1,0,0,0,2011,9.0511434758,10.45584884,43.892002948,8.080895145800001,16.368639728399998,54.845629358,7.017534748
30,20,1,1,2,1,0,0,0,2011,9.051143475799998,2.637458713,43.89200294799999,8.0808951458,16.368639728399998,54.84562935799999,4.650212014
31,20,1,2,2,1,0,0,0,2011,9.051143475799998,18.9645885,43.89200294799999,8.0808951458,16.368639728399998,54.84562935799999,9.364077956
32,20,0,0,2,1,0,0,0,2012,10.299637706,8.45881039,42.98900322,8.0808951458,16.3686397284,57.92412466,4.584204798
33,20,0,1,2,1,0,0,0,2012,10.299637706,2.605125702,43.892002948,8.0808951458,16.3686397284,54.845629358,2.635376687
34,20,0,2,2,1,0,0,0,2012,10.299637706,15.09871373,43.892002948,8.0808951458,16.3686397284,54.845629358,6.523956392
35,20,4,0,2,1,0,0,0,2012,8.89047266,5.459455975822022,43.892002948,8.0808951458,16.3686397284,54.845629358,3.680724301257357
36,20,4,1,2,1,0,0,0,2012,8.890472660000002,3.937404983908574,43.89200294799999,8.080895145800001,16.3686397284,54.845629358,2.0946148954965147
37,20,4,2,2,1,0,0,0,2012,8.890472660000002,8.812226605208938,43.89200294799999,8.080895145800001,16.3686397284,54.845629358,4.717897601450352
38,20,2,0,2,1,0,0,0,2012,13.666659912,9.079522452,43.892002948,8.0808951458,16.3686397284,54.845629358,3.80922737225
39,20,2,1,2,1,0,0,0,2012,13.666659912000002,6.20893058275,43.89200294799999,8.080895145800001,16.3686397284,54.845629358,5.953122426689656
40,20,2,2,2,1,0,0,0,2012,13.666659912000002,16.11696415,43.89200294799999,8.080895145800001,16.3686397284,54.845629358,6.6349544495
41,20,3,0,2,1,0,0,0,2012,9.353945114399998,3.660745937,43.892002948,8.0808951458,16.3686397284,54.845629358,3.795374709
42,20,3,1,2,1,0,0,0,2012,9.353945114400002,2.391995547802237,43.89200294799999,8.080895145800001,16.3686397284,54.845629358,4.2127714105625
43,20,3,2,2,1,0,0,0,2012,9.353945114400002,4.946461575,43.89200294799999,8.080895145800001,16.3686397284,54.845629358,5.293765188
44,20,5,0,2,1,0,0,0,2012,10.299637706000002,12.3155255214,43.892002948,8.0808951458,16.3686397284,54.845629358,7.5652100346
45,20,1,0,2,1,0,0,0,2012,9.0511434758,11.34798785,43.892002948,8.0808951458,16.3686397284,54.845629358,5.882643029
46,20,1,1,2,1,0,0,0,2012,9.0511434758,3.339622253,43.89200294799999,8.080895145800001,16.3686397284,54.845629358,3.468504478
47,20,1,2,2,1,0,0,0,2012,9.0511434758,20.43495565,43.89200294799999,8.080895145800001,16.3686397284,54.845629358,8.289604761
48,20,0,0,2,1,0,0,0,2013,10.299637706,8.163039537,51.03385406,8.0808951458,24.1438206,49.80716751,3.122614378
49,20,0,1,2,1,0,0,0,2013,10.299637705999999,2.450421751,44.104879272000005,8.0808951458,16.3686397284,52.15941731800001,1.299980709
50,20,0,2,2,1,0,0,0,2013,10.299637705999999,14.51283126,44.104879272000005,8.0808951458,16.3686397284,52.15941731800001,4.869256103
51,20,4,0,2,1,0,0,0,2013,8.89047266,4.277373748507027,44.104879272000005,8.0808951458,16.3686397284,52.15941731800001,3.4601390343619425
52,20,4,1,2,1,0,0,0,2013,8.89047266,4.407885915857286,44.104879272,8.0808951458,16.368639728399998,52.159417318,1.6629844352573193
53,20,4,2,2,1,0,0,0,2013,8.89047266,7.641505018690765,44.104879272,8.0808951458,16.368639728399998,52.159417318,4.717130691870964
54,20,2,0,2,1,0,0,0,2013,13.666659912000002,7.22720983,44.104879272000005,8.0808951458,16.3686397284,52.15941731800001,4.62803597525
55,20,2,1,2,1,0,0,0,2013,13.666659911999998,7.038158978666666,44.104879272,8.0808951458,16.368639728399998,52.159417318,5.457486473117648
56,20,2,2,2,1,0,0,0,2013,13.666659911999998,13.06978654,44.104879272,8.0808951458,16.368639728399998,52.159417318,7.6152029875
57,20,3,0,2,1,0,0,0,2013,9.3539451144,3.648836792,44.104879272000005,8.0808951458,16.3686397284,52.15941731800001,2.391803443
58,20,3,1,2,1,0,0,0,2013,9.3539451144,2.6826986064444447,44.104879272,8.0808951458,16.368639728399998,52.159417318,2.945782860157895
59,20,3,2,2,1,0,0,0,2013,9.3539451144,6.060148439,44.104879272,8.0808951458,16.368639728399998,52.159417318,3.668129128
60,20,5,0,2,1,0,0,0,2013,10.299637705999999,11.9273571334,44.104879272000005,8.0808951458,16.3686397284,52.15941731800001,7.4653342062000005
61,20,1,0,2,1,0,0,0,2013,9.0511434758,11.3600465,44.104879272000005,8.0808951458,16.3686397284,52.15941731800001,4.255584243
62,20,1,1,2,1,0,0,0,2013,9.0511434758,3.808674516,44.104879272,8.0808951458,16.368639728399998,52.159417318,1.966882417
63,20,1,2,2,1,0,0,0,2013,9.0511434758,19.89164274,44.104879272,8.0808951458,16.368639728399998,52.159417318,6.416429856
64,20,0,0,2,1,0,0,0,2014,10.299637706,7.5140553,51.03385406,8.0808951458,24.1438206,49.80716751,4.276205119
65,20,0,1,2,1,0,0,0,2014,10.299637706,2.458499047,44.104879272000005,8.080895145800001,16.3686397284,52.159417317999996,3.130450073
66,20,0,2,2,1,0,0,0,2014,10.299637706,13.05429191,44.104879272000005,8.080895145800001,16.3686397284,52.159417317999996,5.356207735
67,20,4,0,2,1,0,0,0,2014,8.89047266,4.803051750469225,44.104879272000005,8.080895145800001,16.3686397284,52.159417317999996,2.8840685861395587
68,20,4,1,2,1,0,0,0,2014,8.890472659999999,4.554467873337667,44.104879272,8.080895145800001,16.368639728399998,52.15941731799999,1.6746721609146467
69,20,4,2,2,1,0,0,0,2014,8.890472659999999,8.23928300020381,44.104879272,8.080895145800001,16.368639728399998,52.15941731799999,4.718415273047005
70,20,2,0,2,1,0,0,0,2014,13.666659912,6.466952561,44.104879272000005,8.080895145800001,16.3686397284,52.159417317999996,5.426445463
71,20,2,1,2,1,0,0,0,2014,13.666659911999998,5.3539358005,44.104879272,8.080895145800001,16.368639728399998,52.15941731799999,2.400356699
72,20,2,2,2,1,0,0,0,2014,13.666659911999998,9.73951937,44.104879272,8.080895145800001,16.368639728399998,52.15941731799999,7.843418365000001
73,20,3,0,2,1,0,0,0,2014,9.353945114399998,3.059648362,44.104879272000005,8.080895145800001,16.3686397284,52.159417317999996,2.271035941
74,20,3,1,2,1,0,0,0,2014,9.3539451144,2.493089123,44.104879272,8.080895145800001,16.368639728399998,52.15941731799999,2.7944363171428575
75,20,3,2,2,1,0,0,0,2014,9.3539451144,5.231646142,44.104879272,8.080895145800001,16.368639728399998,52.15941731799999,3.287535827
76,20,5,0,2,1,0,0,0,2014,10.299637706,11.996827046,44.104879272000005,8.080895145800001,16.3686397284,52.159417317999996,7.566283038
77,20,1,0,2,1,0,0,0,2014,9.051143475800002,10.71073121,44.104879272000005,8.080895145800001,16.3686397284,52.159417317999996,6.022991317
78,20,1,1,2,1,0,0,0,2014,9.051143475799998,3.889712518,44.104879272,8.080895145800001,16.368639728399998,52.15941731799999,4.487222429
79,20,1,2,2,1,0,0,0,2014,9.051143475799998,18.18003481,44.104879272,8.080895145800001,16.368639728399998,52.15941731799999,7.488891165
80,20,0,0,2,1,0,0,0,2015,10.299637706,7.607183692,51.03385406,7.460152838,24.1438206,49.80716751,5.97425313
81,20,0,1,2,1,0,0,0,2015,10.299637706,2.228250165,44.104879272000005,8.0808951458,16.3686397284,52.159417317999996,4.890309973
