,date_label,geo_label_city,Active Transportation | Riding Bike to Work,Active Transportation | Walking to Work,Air Pollution | Hazardous Air Quality,Air Pollution | Poor Air Quality,Birth Control | Teen Birth Control,Births | Low Birthweight,Births | Prenatal Care,Births | Preterm Births,Births | Teen Births,Cancer | All Cancer Deaths,Cancer | Breast Cancer Deaths,Cancer | Colorectal Cancer Deaths,Cancer | Lung Cancer Deaths,Cancer | Prostate Cancer Deaths,Cardiovascular Disease | Cardiovascular Disease Deaths,Cardiovascular Disease | Heart Disease Deaths,Cardiovascular Disease | High Blood Pressure,Crime Incidents | Homicides,Crime Incidents | Violent Crime,Deaths | Deaths from All Causes,Deaths | Gun Deaths (Firearms),Deaths | Infant Deaths,Deaths | Injury Deaths,Deaths | Maternal Deaths,Deaths | Motor Vehicle Deaths,Deaths | Police Killings,Deaths | Premature Death,Deaths | Racial Disparity in Police Killings,Diabetes and Obesity | Adult Obesity,Diabetes and Obesity | Diabetes,Diabetes and Obesity | Diabetes Deaths,Diabetes and Obesity | Teen Obesity,Dietary Quality | Teen Breakfast,Dietary Quality | Teen Soda,Disability | People with Disabilities,Education | College Graduates,Education | Preschool Enrollment,Food Access | Limited Supermarket Access,"Health Insurance | Uninsured, All Ages","Health Insurance | Uninsured, Child",Heat and Disasters | Climate-related  Disasters,Heat and Disasters | Community Social Vulnerability to Climate Disasters,Heat and Disasters | Longer Summers,Heat and Disasters | Number of Heat Waves,"Housing | Homeless, Children","Housing | Homeless, Total",Housing | Owner Occupied Housing,Housing | Renters vs. Owners,Housing | Vacant Housing Units,Housing | Vacant Housing and Homelessness,Income Inequality | Household Income Inequality,Income Inequality | Income Inequality,Income | Households with Higher-Incomes,Income | Per-capita Household Income,Income | Poverty and Near Poverty in All Ages,Income | Poverty in All Ages,Income | Poverty in Children,Income-related | Excessive Housing Cost,Income-related | Public Assistance,Income-related | Service Workers,Income-related | Unemployment,Language and Nativity | Foreign Born Population,Language and Nativity | Primarily Speak Chinese,Language and Nativity | Primarily Speak English,Language and Nativity | Primarily Speak Spanish,Lead Poisoning | Child Lead Levels 10+ mcg/dL,Lead Poisoning | Child Lead Levels 5+ mcg/dL,Lead Poisoning | Child Lead Testing,Lead Poisoning | Housing Lead Risk,Life Expectancy at Birth | Life Expectancy,Mental Health | Adult Mental Distress,Mental Health | Electronic Bullying,Mental Health | School Bullying,Mental Health | Suicide,Mental Health | Teen Mental Distress,Mental Health | Teen Suicidal Ideation,Oral Health | Dental Care,Physical Activity | Adult Physical Inactivity,Physical Activity | Teen Computer Time,Physical Activity | Teen Physical Activity,Physical Activity | Teen Physical Education,Physical Activity | Teen Physical Inactivity,Physical Activity | Teen TV Time,Population | Children,Population | Population Density,Population | Seniors,Population | Single-Parent Families,Race/Ethnicity | Minority Population,"Racial Segregation Indices | Racial Segregation, White and Asian","Racial Segregation Indices | Racial Segregation, White and Black","Racial Segregation Indices | Racial Segregation, White and Hispanic","Racial Segregation Indices | Racial Segregation, White and Non-White",Respiratory Disease | Teen Asthma,Respiratory Infection | COVID-19 Deaths,"Respiratory Infection | COVID-19 Vaccination, Adults","Respiratory Infection | COVID-19 Vaccination, Seniors","Respiratory Infection | Flu Vaccinations, Medicare",Respiratory Infection | New Tuberculosis Cases,Respiratory Infection | Pneumonia or Influenza Deaths,School Violence | Fighting in School,School Violence | Weapons in School,Sexually Transmitted Disease | HIV-Related Deaths,Sexually Transmitted Disease | HIV/AIDS Prevalence,Sexually Transmitted Disease | New Chlamydia Cases,Sexually Transmitted Disease | New Gonorrhea Cases,Sexually Transmitted Disease | Syphilis Prevalence,"Sexually Transmitted Disease | Syphilis, Newborns",Substance Use | Adult Binge Drinking,Substance Use | Adult Smoking,Substance Use | Drug Overdose Deaths,Substance Use | Opioid Overdose Deaths,Substance Use | Teen Alcohol,Substance Use | Teen Marijuana,Substance Use | Teen Smoking,Transportation | Drives Alone to Work,Transportation | Lack of Car,Transportation | Longer Driving Commute Time,Transportation | Public Transportation Use
0,2010,Houston,0.04608299534317558,0.07353815515412054,0.2781321866646303,0.6636864849078612,0.6538461538461539,0.30625371204209906,0.07504748796571195,,1.0,0.6262412465089335,0.8083952384456148,0.7252954653398823,0.5219382176210571,0.4136609633511425,0.3942206563899582,0.37275947072778826,0.4136546184738955,0.2074341749379861,0.38232261253330135,0.38373977732641856,0.2515176828714654,,0.17564687928384515,0.7646368963201355,0.48607794185939873,0.30043172323467643,0.31817187835794264,0.21372276059494216,0.5333333333333333,0.456,0.3313298196384056,0.40645161290322585,0.5777777777777778,0.8755555555555556,0.1492463632881919,0.30193956410998396,0.21078612106647465,0.6733288472661705,,,0.5512010113780026,0.6488663933965249,1.0,0.9651162790381287,,,0.4602906431293802,0.38000939562007036,0.4170712891120667,,0.3451434065410385,0.7524752475247527,0.357410999366263,0.1705993690851735,0.6311961438164653,0.4717909734799328,0.565557571784976,,0.22450679970372803,0.7518829806510494,0.20371656011634853,0.6511843484220369,,,,,0.1173724871724743,0.23965309416717753,0.08062918916372837,,0.17857142857142858,0.41666666666666663,0.21052631578947367,0.2787764728907341,0.486910994764398,0.5581395348837209,0.21033210332103305,0.6197718631178707,0.22580645161290325,0.7622950819672132,0.46471600688468157,0.5000000000000001,0.8532934131736527,0.7757522144936494,0.07545386991578158,0.23021343041736525,0.5120761372562018,0.7227792427203558,0.4187347437260002,0.7392803177705666,0.859890891279697,0.842212469536614,0.16111111111111123,,,,0.43333333333333335,0.5572519083969465,0.4245970581949013,0.7272727272727274,0.4366197183098592,0.401902752280508,0.1626549669940428,0.2016279690419002,0.19199272065514103,0.07620528771384136,0.27556166895919304,0.2689075630252101,0.36888888888888893,0.02882469010437048,0.023838660536353435,0.7534883720930233,0.22857142857142856,0.8095238095238096,0.8968404204354659,0.09301648775661961,,0.07041450454052452
1,2010,Denver,0.334632899941069,0.2352511693338977,0.02195780421317769,0.4212983658806911,,0.28836402510240494,0.4054784116730672,,0.6787419783013872,0.48792770138232383,0.4790660670155948,0.4661987231902781,0.4163065694151101,0.4985630150986589,0.17389703845078303,0.18156375806071534,0.12048192771084339,0.0776137808759717,0.1523653144308003,0.291096410412115,0.15117335069767762,,0.27037147489659136,0.16174533965894447,0.2902782381028113,0.3830461517010686,0.23156322275653485,0.10387862496985155,0.10303030303030299,0.06400000000000004,0.21960283396705932,,,,0.13797370424884747,0.5507907529912042,0.38749729682985307,0.7151925897066141,,,0.2262958280657396,0.27863465244290764,0.36177890637053806,0.10465116288561385,,,0.61226523504096,0.24870609669950278,0.18315536358659468,,0.38561701684707983,0.6075607560756078,0.4249771732700828,0.248664563617245,0.4553416866621976,0.3639470766520901,0.4404257856094863,,0.14761702435781623,0.46194547388071255,0.18926445684085622,0.31615175947755947,,,,0.051248470163015376,0.049613989735027564,0.2379186837816755,0.3835991867313038,,0.0535714285714287,,,0.5083707615864875,,,0.5535055350553505,0.13307984790874533,,,,,,0.5113958145575317,0.09144568322268891,0.3592395654966658,0.26522766669671016,0.312436437034585,0.29115238697752843,0.4855407432972578,0.7745135258359822,0.647528211900325,,,,,0.5666666666666667,0.22137404580152673,0.41675337166336196,,,0.1372585147299224,0.3414909032361938,1.0,0.38641188959660294,0.2286158631415241,0.0,0.7142857142857144,0.4,0.13560769799849562,0.10112058741633959,,,,0.7915530395896972,0.14161789368433234,,0.12283359420365782
2,2010,Long Beach,0.1477193523538393,0.12419790847852405,0.8343965602610441,0.9545522276962293,,0.1628548458168743,0.7631148914392949,,0.43597524110155134,0.5404746021371196,0.6495094436345197,0.7275443695763096,0.4500493804085251,0.39721347776384625,0.5716678614135978,0.5886927079962215,0.18875502008032127,0.08665809458852178,0.17633525752935028,0.347826849812266,0.12589775861057212,,0.05047653111785541,0.19981740686807808,0.16045436029580276,0.7745127312745546,0.16442898794843172,0.5556358248447528,0.30303030303030304,0.3279999999999999,0.41986321759879,,,,0.16520482566098127,0.3004760261613033,0.44919510114081773,0.25624740438865107,,,0.9785082174462705,0.6321214542128234,0.0,0.1279069768601947,,,0.2873653502261305,0.5645216085016179,0.14337657472944187,,0.4268823439265566,0.343834383438344,0.4811547220156469,0.16831405538030145,0.5309520157206279,0.407271805233388,0.44191489235146053,,0.17495388704238823,0.6083599643399525,0.3240181960058758,0.599084174764458,,,,0.019713612191075373,0.172467801794142,,0.5105372152055054,,0.3035714285714286,,,0.22733038802646655,,,0.4391143911439114,0.41064638783269963,,,,,,0.7574828402707395,0.2847196347632664,0.24569406666619947,0.574294910787978,0.6743923138319531,0.5650442599139807,0.5389305233885455,0.8709537072142784,0.8294061303462975,,,,,0.26666666666666666,0.48854961832061067,0.9062864532624415,,,0.22527661042407227,0.12743519562067301,0.1619295436349079,0.10524719441916894,0.08242612752721618,0.024300779458963778,0.27731092436974797,0.328888888888889,0.016611986064182037,0.012780419608998086,,,,0.843590536081077,0.10978842690796574,,0.12360729902677019
3,2010,Detroit,0.028000145225973282,0.14588467860647203,0.19030096989206552,0.5364327223688315,0.4769230769230769,0.7448503350861361,0.38747524101985353,,0.8300471529264505,0.8289710873671823,1.0,0.864493779290895,0.7523770567494135,0.9815381673650048,0.8836539042367992,0.9016341252431136,0.9919678714859439,0.8820095274555678,0.84918466488988,0.6239067163845108,0.7861983476453884,,0.3400970630863452,0.9903808198771903,0.40214635517499814,0.19581567480658546,0.6897632797422326,0.15044645367701082,0.8727272727272727,0.9439999999999997,0.48249065760205107,0.7290322580645162,0.6518518518518519,0.6444444444444444,0.9260811807957445,0.0,0.2880086258085499,0.7232654071126857,,,0.03160556257901392,0.9452871607408647,0.2796247723039627,0.16279069767090318,,,0.6854943335447176,0.1934387166224351,0.9813045646282205,,0.011935456275137632,0.4842484248424845,0.008265446798032648,0.0,0.99460316278636,1.0,0.9618594789852116,,0.926713089602513,0.9650224964517821,1.0,0.014908265010935026,,,,0.2494687383963843,0.3578474757241276,0.5259162351508448,0.8690872181969279,,0.6696428571428572,0.14285714285714277,1.0,0.1528311948557184,0.3664921465968587,0.45348837209302323,0.0,0.9011406844106463,0.021505376344086072,0.9098360655737704,0.5266781411359724,0.42499999999999993,0.9580838323353293,0.8451545840564124,0.1372986190623601,0.47239256965733084,1.0,1.0,1.0,0.513603497305531,0.9326049640607204,0.732930743488785,0.3611111111111111,,,,0.43333333333333335,0.22900763358778625,0.5190684605443341,0.7272727272727274,0.3873239436619718,0.3483161923491845,0.06907100305908873,0.616693354683747,0.5771913861085834,0.05598755832037325,0.09491059147180192,0.058823529411764656,0.928888888888889,0.10745478738542535,0.03672822030472777,0.3674418604651163,0.045714285714285756,0.21428571428571427,0.8211153110645689,0.36247551223204105,,0.1473856777428843
4,2010,Tucson,0.36485905070935104,0.17994413408340182,0.03659634037310637,0.4212983658806911,,0.08661933559998708,,,0.7167039850101425,0.8473690272316041,0.6640675457096709,0.6619015753111965,0.6746233474176094,0.8492100097549415,0.5638474971438259,0.5357452494214748,0.2570281124497992,0.18641387901319206,0.19888593025279316,0.6163984303540506,0.4113646427909901,,0.3681546500893761,0.47240608550603097,0.5330972475048045,0.6422992296388088,0.41184007386178423,0.40821899766438996,0.40303030303030307,0.27199999999999996,0.6078098434420928,,,,0.4642796877084644,0.21883899394439202,0.0,0.8101344167405662,,,0.10493046776232616,0.4701571229533566,0.6574669629734884,0.5116279069872904,,,0.6555462294981098,0.21548237351327473,0.33018963911467714,,0.19153205987825878,0.1701170117011699,0.21026703986461365,0.07756046267087277,0.6712929063659389,0.5446829464815105,0.5304935665986727,,0.35204437414906997,0.6618134910561503,0.2951431270618491,0.29165446470255296,,,,,0.03848168130402345,0.14038445864553015,0.0748309382022045,,0.33035714285714296,,,0.8991090638127999,,,0.34686346863468626,0.3612167300380229,,,,,,0.5971495673218657,0.03087697253152046,0.5278789251882573,0.4656593711959709,0.38809510324217256,0.13712069582523528,0.041630057920472675,0.5514701361576418,0.46111728960482484,,,,,0.5666666666666667,0.07633587786259541,0.6268556039023785,,,0.07984168956483745,0.017106746095636772,0.11936215639178012,0.01850166818319685,0.05443234836702955,0.11279229711141679,0.12605042016806725,0.4622222222222223,0.189628307627067,0.16626096075419036,,,,0.8658513901927645,0.1308064350443757,,0.05297654035494554
5,2010,Austin,0.20904499293818987,0.10018629086295845,0.058554144586284065,0.22738787061471924,,0.17665769657035518,0.40771700388246496,,0.5856351630030733,0.3864443543135125,0.3622120611639896,0.29407615666803594,0.35730735711596073,0.286239715851892,0.1649386862603706,0.1787368123529278,0.05622489959839352,0.031383812996086176,0.11808317884899874,0.21886902590185747,0.10743742795018976,,0.18059613621272907,0.30775381880565145,0.2793947219183207,0.19477584404656684,0.10684646270789776,0.4471649624201069,0.28181818181818186,0.12800000000000003,0.16423951149341098,,,,0.038130586083974315,0.5974786132308175,0.2328692775582024,0.9037222001904504,,,1.0,0.2808075396000793,0.6400755132716177,0.7790697673926447,,,0.43103355601393295,0.40828842262827214,0.17763621449635977,,0.441095686856373,0.4419441944194418,0.47103788662516555,0.2316999649491763,0.43771623881430144,0.37974469337362915,0.4138835084288412,,0.13044447353036098,0.42241753855512154,0.13412617815973726,0.3977801669040965,,,,,0.13919207246401247,0.16497768217303516,0.02935943422793071,,0.03571428571428575,,,0.3180142222902989,,,0.5461254612546124,0.2927756653992396,,,,,,0.5423653479479047,0.04497916326060657,0.0,0.3277166969102688,0.3686469664952978,0.31453582561277493,0.4877377793745771,0.5929237642861056,0.5183899609934091,,,,,0.6666666666666666,0.42748091603053434,0.24085976067437195,,,0.09084622660483084,0.10425052326517469,0.21663997864958634,0.1636336063087655,0.09953343701399689,0.0,0.722689075630252,0.24000000000000002,0.05638585471741885,0.02574269598738914,,,,0.8350009162441602,0.03594240019970532,,0.07326567440265126
6,2010,Chicago,0.1827054763061858,0.37966436367777545,0.2268973102651719,0.7606417325408471,0.3961538461538462,0.366900614161625,0.5873661105068583,,0.6221359098859183,0.6429629077671456,0.6635228338236763,0.839124364126994,0.5896778695381741,0.7158221729808706,0.4821045417773042,0.5185030241495736,0.28514056224899603,0.25372757162590215,0.32959399287065905,0.3475723932001891,0.22368662036345763,,0.08895876574094005,0.36939159416972395,0.15466938929437116,0.23250278800255433,0.2781951036641724,0.1992929424824484,0.44545454545454544,0.4079999999999999,0.3785152595377542,0.529032258064516,0.8222222222222221,1.0,0.22019055300107393,0.3917310505424245,0.44133526214735264,0.24928191870780547,,,0.12642225031605564,0.6121735550585263,0.49947374571161024,0.40697674425283936,,,0.46529577137975225,0.3752778023849885,0.4052102514740795,,0.3508799901108015,0.7209720972097207,0.4017363577266967,0.18704521556256573,0.5661328020537868,0.47043191443488863,0.5287876317785297,,0.34598315958901776,0.5993743545821983,0.3715048456900372,0.4554618451905039,,,,0.6469703659042678,0.6636882218380495,0.18568007652225266,0.8001194937816954,,0.2321428571428573,0.4285714285714285,0.29473684210526324,0.062341989766449266,0.47643979057591634,0.5348837209302326,0.31734317343173435,0.5361216730038023,0.1827956989247311,0.6024590163934425,0.4406196213425129,0.4062500000000001,0.8502994011976048,0.6041406472780085,0.38220921832654087,0.36363341334773075,0.49422833621608864,0.6276452953902069,0.39304099943101994,1.0,0.8587844247352089,0.9350517015708989,0.28888888888888903,,,,0.5,0.3053435114503817,0.6130637462332268,0.888111888111888,0.619718309859155,0.24901555178490464,0.04459829335050717,0.28389378169202034,0.24628450106157107,0.21306376360808713,0.15038972948188903,0.6134453781512607,0.48444444444444457,0.02495392960995488,0.04394537836670994,0.9720930232558143,0.5428571428571428,0.9126984126984127,0.47540953464120667,0.42831197417774386,,0.4670873406325164
7,2010,Los Angeles,0.1346268833308865,0.1829801112246413,0.8343965602610441,0.9545522276962293,0.5307692307692308,0.13447806320554195,0.8355342752030888,,0.4560865248511499,0.36228395409961883,0.414630127993313,0.39875970485813456,0.28608126833987685,0.3658289374534178,0.3439486877773814,0.37289453352920365,0.2048192771084338,0.11000285789625801,0.16122361216210834,0.145133967306395,0.12681627482889993,,0.03155676450663456,0.0,0.1947683766004768,0.31242845263854374,0.09993654797164524,0.16151599971268554,0.3181818181818182,0.384,0.3467728471902846,0.3806451612903226,0.2888888888888888,0.64,0.12337501148302885,0.340925908772884,0.512600125729153,0.3517093504900489,,,0.9785082174462705,0.6763570147988451,0.0,0.1279069768601947,,,0.19166036811237014,0.6879550872408403,0.13994059637941378,,0.39925768640695153,0.7947794779477954,0.43389869494779615,0.18576936558009113,0.59346791580181,0.43858121874287775,0.4858281626943365,,0.09747217781245994,0.656893508239153,0.30795998952118925,0.9482913726009642,,,,0.05620193225470513,0.24760938353206355,0.41705217973475855,0.43276837733435225,,0.3125,0.5833333333333334,0.5578947368421053,0.1381134601458688,0.33507853403141374,0.5,0.3763837638376382,0.45627376425855526,0.16845878136200712,0.3975409836065572,0.3907056798623064,0.22499999999999998,0.718562874251497,0.6051042038769191,0.2444266547271995,0.36758508637031573,0.4530218794895637,0.6799193567735249,0.4153974513507886,0.724230888552848,0.9722457347107905,0.8527925305746282,0.0,,,,0.26666666666666666,0.48854961832061067,0.7776753067100777,0.5279720279720279,0.3380281690140845,0.1388976069760489,0.12743519562067301,0.1619295436349079,0.10524719441916894,0.08242612752721618,0.024300779458963778,0.2605042016806723,0.3244444444444445,0.0,0.0027926509814855368,0.7488372093023256,0.3942857142857142,0.5555555555555556,0.755849189482789,0.15610204732817934,,0.1873008883705188
8,2010,Portland,0.947906265458643,0.32964139399587167,0.0,0.08801470224597974,0.10769230769230773,0.026621558593111973,0.5583781418725059,,0.35902530683339634,0.7985064227063375,0.7460691322745617,0.7700851874989562,0.7640671338017785,0.5525777009485285,0.29443044318866457,0.2513169376759162,0.15662650602409633,0.03571991754523561,0.15156380862917915,0.41019575100177447,0.13333955202325698,,0.2070637862846782,0.2328402023226119,0.1597991164828304,0.19106196027375738,0.20073640082904895,0.5698505373046431,0.2545454545454545,0.152,0.4719496846108384,0.07741935483870963,0.13333333333333325,0.0,0.2786452764635118,0.565714653910072,0.45662731132406925,0.5847128407972431,,,0.16308470290771176,0.1861162288339481,0.45246170033658034,0.43023255822742024,,,0.7277492829969133,0.16356830515209114,0.1138938572064679,,0.4004517179697954,0.3897389738973899,0.45562639024953744,0.22976515948124782,0.37859366606664335,0.30606746145900504,0.31413602600228335,,0.34801743543593044,0.4292751620406424,0.253286847604155,0.24447001022273523,,,,,,,0.566316891679646,,0.20535714285714293,0.9642857142857142,0.8736842105263158,0.5482094959589808,0.654450261780105,0.7558139534883723,0.6974169741697416,0.09505703422053233,0.4731182795698924,0.15163934426229492,0.729776247848537,0.012500000000000067,0.07485029940119761,0.36738023823883575,0.10758859275588833,0.37481105529424924,0.2057772045445922,0.0,0.15949330461806832,0.24731127720805535,0.2084303729137725,0.12617662540994407,0.12222222222222238,,,,0.4,0.3053435114503817,0.25192142697174486,0.2272727272727272,0.22535211267605637,0.08689313742593434,0.11270326839478345,0.13857752868961837,0.06945708219593569,0.06687402799377916,0.0,0.722689075630252,0.4355555555555556,0.10635925490955855,0.09145781219072364,0.7395348837209305,0.6457142857142858,0.34920634920634924,0.6293451680608987,0.1965807187512477,,0.20227070285485588
9,2010,Cleveland,0.07851951132864451,0.26433295104306376,0.2781321866646303,0.751552178057975,0.48846153846153845,0.7828369632583257,0.21744665353229203,,0.8664114102405234,1.0,0.63457524329882,0.8745159848340142,0.9026566365455344,1.0,0.7046592763417123,0.7025448109485186,0.6867469879518073,0.34874132779407985,0.5432833430334741,0.6393612174128924,0.3274811093720119,,0.23893318400293012,0.86258634759166,0.2877365921179041,1.0,0.5557525726700852,0.26737039737853946,0.7848484848484848,0.88,0.6334997109700585,0.6774193548387096,1.0,0.7688888888888887,0.909510881723839,0.03190159733047331,0.3108746804702117,0.697636173584691,,,0.14285714285714285,0.7661441001805571,0.5401707402153674,0.5697674419237426,,,0.44066679513265655,0.3988582571170504,0.7080874418021831,,0.0,0.4788478847884792,0.0,0.02735366281107606,0.9180742337816954,0.8709894282111229,0.9216244660798473,,0.7453147532413873,0.9366512260644565,0.6575784363553737,0.0,,,,0.8930699520457164,1.0,0.43192454683176085,1.0,,0.6785714285714287,0.7023809523809524,0.6421052631578948,0.23785648889122166,0.7748691099476441,0.7558139534883723,0.04428044280442788,0.8250950570342205,0.5125448028673835,0.8442622950819674,,1.0,0.6916167664670659,0.6800333209805012,0.13443795139916284,0.5509520899003727,0.8255707282509238,0.5888048949323227,0.5845740503504069,0.7250880689814359,0.30753197854095754,0.8160364690121017,,,,,0.6,0.1450381679389313,0.4280299619221131,1.0,0.8098591549295775,0.20667318640525473,0.06021574625664145,0.35401654657058973,0.32711555959963595,0.05909797822706065,0.03026134800550206,0.19327731092436967,0.8488888888888889,0.11960740768040767,0.11871024792109756,0.5162790697674419,0.4971428571428571,0.507936507936508,0.8050938336031208,0.38934806991139154,,0.1885249683556392
