date_label,geo_label_city,geo_strata_poverty,geo_strata_Population,geo_strata_PopDensity,geo_strata_Segregation,Active Transportation | Riding Bike to Work,Active Transportation | Walking to Work,Air Pollution | Hazardous Air Quality,Air Pollution | Poor Air Quality,Birth Control | Teen Birth Control,Births | Low Birthweight,Births | Prenatal Care,Births | Preterm Births,Births | Teen Births,Cancer | All Cancer Deaths,Cancer | Breast Cancer Deaths,Cancer | Colorectal Cancer Deaths,Cancer | Lung Cancer Deaths,Cancer | Prostate Cancer Deaths,Cardiovascular Disease | Cardiovascular Disease Deaths,Cardiovascular Disease | Heart Disease Deaths,Cardiovascular Disease | High Blood Pressure,Crime Incidents | Homicides,Crime Incidents | Violent Crime,Deaths | Deaths from All Causes,Deaths | Gun Deaths (Firearms),Deaths | Infant Deaths,Deaths | Injury Deaths,Deaths | Maternal Deaths,Deaths | Motor Vehicle Deaths,Deaths | Police Killings,Deaths | Premature Death,Deaths | Racial Disparity in Police Killings,Diabetes and Obesity | Adult Obesity,Diabetes and Obesity | Diabetes,Diabetes and Obesity | Diabetes Deaths,Diabetes and Obesity | Teen Obesity,Dietary Quality | Teen Breakfast,Dietary Quality | Teen Soda,Disability | People with Disabilities,Education | College Graduates,Education | Preschool Enrollment,Food Access | Limited Supermarket Access,"Health Insurance | Uninsured, All Ages","Health Insurance | Uninsured, Child",Heat and Disasters | Climate-related  Disasters,Heat and Disasters | Community Social Vulnerability to Climate Disasters,Heat and Disasters | Longer Summers,Heat and Disasters | Number of Heat Waves,"Housing | Homeless, Children","Housing | Homeless, Total",Housing | Owner Occupied Housing,Housing | Renters vs. Owners,Housing | Vacant Housing Units,Housing | Vacant Housing and Homelessness,Income Inequality | Household Income Inequality,Income Inequality | Income Inequality,Income | Households with Higher-Incomes,Income | Per-capita Household Income,Income | Poverty and Near Poverty in All Ages,Income | Poverty in All Ages,Income | Poverty in Children,Income-related | Excessive Housing Cost,Income-related | Public Assistance,Income-related | Service Workers,Income-related | Unemployment,Language and Nativity | Foreign Born Population,Language and Nativity | Primarily Speak Chinese,Language and Nativity | Primarily Speak English,Language and Nativity | Primarily Speak Spanish,Lead Poisoning | Child Lead Levels 10+ mcg/dL,Lead Poisoning | Child Lead Levels 5+ mcg/dL,Lead Poisoning | Child Lead Testing,Lead Poisoning | Housing Lead Risk,Life Expectancy at Birth | Life Expectancy,Mental Health | Adult Mental Distress,Mental Health | Electronic Bullying,Mental Health | School Bullying,Mental Health | Suicide,Mental Health | Teen Mental Distress,Mental Health | Teen Suicidal Ideation,Oral Health | Dental Care,Physical Activity | Adult Physical Inactivity,Physical Activity | Teen Computer Time,Physical Activity | Teen Physical Activity,Physical Activity | Teen Physical Education,Physical Activity | Teen Physical Inactivity,Physical Activity | Teen TV Time,Population | Children,Population | Population Density,Population | Seniors,Population | Single-Parent Families,Race/Ethnicity | Minority Population,"Racial Segregation Indices | Racial Segregation, White and Asian","Racial Segregation Indices | Racial Segregation, White and Black","Racial Segregation Indices | Racial Segregation, White and Hispanic","Racial Segregation Indices | Racial Segregation, White and Non-White",Respiratory Disease | Teen Asthma,Respiratory Infection | COVID-19 Deaths,"Respiratory Infection | COVID-19 Vaccination, Adults","Respiratory Infection | COVID-19 Vaccination, Seniors","Respiratory Infection | Flu Vaccinations, Medicare",Respiratory Infection | New Tuberculosis Cases,Respiratory Infection | Pneumonia or Influenza Deaths,School Violence | Fighting in School,School Violence | Weapons in School,Sexually Transmitted Disease | HIV-Related Deaths,Sexually Transmitted Disease | HIV/AIDS Prevalence,Sexually Transmitted Disease | New Chlamydia Cases,Sexually Transmitted Disease | New Gonorrhea Cases,Sexually Transmitted Disease | Syphilis Prevalence,"Sexually Transmitted Disease | Syphilis, Newborns",Substance Use | Adult Binge Drinking,Substance Use | Adult Smoking,Substance Use | Drug Overdose Deaths,Substance Use | Opioid Overdose Deaths,Substance Use | Teen Alcohol,Substance Use | Teen Marijuana,Substance Use | Teen Smoking,Transportation | Drives Alone to Work,Transportation | Lack of Car,Transportation | Longer Driving Commute Time,Transportation | Public Transportation Use
2011,Oakland,1,0,0,0,2.432090613,4.244686447,3.01369863,39.7260274,,7.87729026,87.06572046,,36.56421909,158.9169449,20.73228601,14.22725864,36.97470729,24.73860106,203.8263029,137.6840249,28.6,18.79098946,1682.700213,658.6075428,19.42568686,,55.85079539,,6.326144128,0.761339196,6125.389188,3.567084372,25.9,11.1,25.28911053,16.2,17.6,12.8,11.38231376,37.89916988,59.67270068,31.82910199,,,5.5,53.98230088,14.76666667,6.846153846,,,40.98873957,1.439694439,10.32456094,,-0.025658479,0.5141,51.38567456,31930.0,41.01922289,20.34630584,29.41997352,,11.12494085,36.81742262,11.59044559,27.51635318,,,,0.319112377,2.140507634,17.21910848,51.42166181,79.67937304,12.7,10.6,16.9,8.376540583,27.3,12.5,59.3,24.3,41.7,66.1,43.1,22.0,29.7,21.75188984,7041.567785,11.36501311,13.60392073,73.98126702,46.52627782,52.63882846,65.13448314,50.28261351,23.8,,,,41.0,8.7,14.60156654,19.1,14.4,4.281185764,393.6,459.5,103.8,8.7,5.3,14.4,15.6,11.50783083,2.745537748,22.1,25.3,5.8,56.3292556,17.94602514,,17.91274469
2011,San Jose,1,0,0,0,0.908684339,1.787779404,1.643835616,48.76712329,,6.793398173,81.61634103,,26.89517718,142.5998733,16.78324367,13.22746836,29.42411325,17.86797553,167.8730398,118.4762896,25.5,3.518846953,334.9835225,552.5886331,4.801254897,,38.36409746,,5.907712092,0.443922392,3876.597341,-0.464736708,20.7,9.0,27.52379069,,,,8.15446625,37.24133429,53.26839827,33.32812099,,,9.9,33.33333333,71.44444444,5.923076923,,,58.67036904,0.70443789,4.295763117,,0.258925017,0.4385,68.51741575,33807.0,27.16748195,11.74501832,15.11575534,,6.983079398,34.87180053,10.29022442,38.23460072,,,,0.244259893,1.502198339,16.37359854,9.130582634,82.48241055,10.6,,,8.154086004,,,67.3,21.4,,,,,,24.72927422,5389.853944,10.25441675,11.03441696,71.44824016,49.2840644,42.29011362,48.19227975,43.138665,,,,,46.0,9.9,13.86128388,,,0.808429158,202.0,317.8,36.8,3.7,8.5,14.6,12.6,8.236455386,2.874907013,,,,77.79968739,5.443347404,,3.458782819
2011,El Paso,0,0,0,0,0.154374633,1.934355271,5.479452055,72.87671233,,9.46726658,60.56904035,,65.92146016,150.9874511,21.10462477,13.44394307,25.54063226,23.02177265,201.3356167,147.0533469,30.6,2.92231913,431.2139775,710.7948006,5.460007954,,46.52495865,17.00911689,12.88662554,1.476710067,5842.784397,7.769906857,35.0,14.8,30.89386213,,,,12.09107782,22.35194672,43.27910959,60.78251764,,,22.15,64.34108527,46.51666667,8.076923077,,,60.03279102,0.665756303,6.932978599,,-0.173526156,0.4695,41.16580952,19262.0,49.17040059,22.33139822,31.42485257,,21.39310454,40.78306789,7.871741654,25.11363322,,,,,3.035680927,13.30714827,9.972134191,78.8034945,11.2,,,7.375455591,,,54.0,28.7,,,,,,28.95042549,2548.573518,11.23424578,16.9168033,85.31419317,40.04692899,40.74381663,39.79035085,37.73761552,,,,,35.0,4.5,9.268814,,,2.465846123,258.0,552.6,91.2,1.7,7.2,16.5,15.7,9.457113894,5.07195864,,,,79.70590324,8.555093118,,2.049482116
2011,New York City,1,1,1,1,0.772101256,10.26516461,3.287671233,39.17808219,14.2,8.470742273,70.99013199,,25.0011146,150.4364286,21.48132351,15.87829714,33.48587778,23.07885539,237.8071499,200.6291801,30.1,5.528206645,623.5969252,610.5853959,4.110600898,,32.11668917,20.83407367,4.131744634,0.283497106,4967.97762,0.673648977,26.1,11.0,20.70592993,11.7,14.8,20.9,10.3915829,33.9845158,60.02840309,2.567481632,,,6.3,47.77462121,45.57857143,5.230769231,,,32.33698713,2.092434048,9.13760313,,-0.026683811,0.5384,51.41723573,31661.0,39.52938318,19.87693448,28.87913326,,19.53791107,37.95730117,10.15735521,36.87990603,,,,0.388451444,3.335374745,54.80109711,52.62443852,81.45946852,12.7,11.0,11.7,6.014190409,26.9,,61.2,28.5,43.9,61.0,20.5,18.4,38.0,21.6472882,27088.86075,12.23130832,14.02875831,66.74102332,53.95763981,82.46348964,65.59360371,63.55575026,23.0,,,,36.48,8.256961484,27.99693386,28.6,9.1,8.350808917,1259.939199,787.0357251,174.4160529,10.73777189,9.025270758,15.9,17.0,9.411666649,5.442960187,30.6,17.7,8.5,22.70514349,55.49323903,,55.58730214
2011,Louisville,1,0,0,0,0.404201628,2.175077681,9.04109589,52.87671233,,9.124652026,80.0056802,,39.04746274,192.4544792,24.04396449,16.28778305,60.16667166,20.76533037,228.268755,176.3521088,36.3,8.51170979,614.2956798,849.3963254,14.99800676,,71.52526905,34.74552849,10.98715383,0.529793465,7988.273111,1.212963739,32.9,11.9,27.52056305,,,,15.18651459,26.51470665,48.95023566,57.26507781,,,9.45,26.49006623,43.81666667,6.076923077,,,61.86116965,0.616522943,10.77649686,,-0.12550629,0.4751,44.88565266,25623.0,37.10871766,18.16983158,27.24320083,,16.19385537,40.84247159,11.0274315,6.430007819,,,,3.887399464,10.45576408,1.28408152,25.89216525,76.99011039,13.3,,,15.262579,,,60.2,28.1,,,,,,23.57931856,1836.092168,12.75921712,14.5683779,31.50037423,54.6790734,55.92317177,46.43161174,46.83138403,,,,,53.0,3.1,15.81939712,,,2.95348063,268.7,686.7,288.3,10.3,19.8,14.4,25.5,20.45876359,9.185663199,,,,80.86434121,11.629429,,3.634119938
2011,Philadelphia,0,1,1,1,1.954830202,8.607572202,5.479452055,57.53424658,21.2,10.77432867,54.55898014,,48.75225185,212.0451002,28.074966,19.14690973,57.78095193,33.89297442,283.2164867,222.4639385,33.5,18.66510837,1193.306042,905.0636528,19.82817995,,81.34870987,26.53708917,7.25802871,0.348702464,9401.64931,0.150107844,32.8,12.6,24.17570018,17.3,15.3,25.0,15.95235903,23.19688725,51.37078544,19.73240862,,,8.9,48.40425532,39.73333333,4.461538462,,,54.10355395,0.848307416,13.25899074,,-0.235591524,0.502,38.54875635,21946.0,47.46066804,26.24031402,35.89121956,,23.69989096,40.22568534,14.45497729,11.75315947,,,,1.485349422,5.657314467,30.64861189,55.88245842,75.34227828,15.4,9.5,13.8,10.93552761,31.5,10.9,55.4,28.4,40.4,62.9,50.9,20.0,45.8,22.6650614,11377.46949,12.20446045,16.69982722,63.1903296,48.39857923,73.63244606,62.82781811,63.7504382,29.1,,,,41.0,6.6,13.60810552,42.2,15.6,7.48077771,721.4,1329.6,439.1,13.4,17.2,18.2,25.5,28.09164294,,31.6,21.3,9.6,50.1973123,33.74417968,,26.31578947
2011,Columbus,1,0,0,0,0.716151536,2.839618121,3.835616438,47.67123288,,9.809691976,68.51249962,,43.49270437,183.9521278,23.70067258,16.58425436,57.8999129,22.88274456,256.3062642,190.7794905,30.2,10.31504997,658.3215783,883.1240239,13.27216283,,67.72096582,26.77993124,8.681822963,0.861852335,7441.266102,1.661138867,33.9,10.5,29.13740387,,,,11.52987784,32.85807323,40.10550802,64.31552011,,,10.7,31.47208122,41.875,6.076923077,,,47.7675752,1.0934703,13.73602602,,-0.143350711,0.4496,44.38875336,24075.0,41.37364831,21.95006895,31.20062232,,16.81764145,34.78950447,9.421499684,10.54775693,,,,0.202726674,0.65886169,19.93654579,18.83021851,76.38358305,14.0,,,10.72778735,,,62.8,25.7,,,,,,23.21734112,3634.037539,8.709666805,14.04839449,40.55099675,38.19369936,55.4437783,40.42735797,42.48058759,,,,,48.0,4.2,19.89324967,,,2.495265063,391.1,627.7,239.8,9.7,5.5,18.8,22.5,22.12252095,15.55325007,,,,80.75304107,10.05380605,,2.939570206
2011,Milwaukee,0,0,0,1,0.847574503,4.991666108,2.465753425,38.63013699,,10.26495475,,,53.52774648,216.6663586,29.29336788,19.71645634,61.00218343,29.48650529,290.4016533,226.5950944,34.7,13.75502163,999.1195562,915.0681699,14.02366789,,79.16307288,15.45180257,7.65935534,0.581430167,8614.47546,1.01784123,37.7,11.6,25.51512914,,,,13.15701583,21.74238593,45.84843151,43.90876733,,,8.9,54.80769231,38.03333333,4.538461538,,,44.53137592,1.245607685,11.12302737,,-0.265548561,0.4541,35.62936987,19199.0,53.12471925,28.30422734,41.09257504,,24.43597395,46.53236396,13.21478394,10.03906934,,,,1.599635594,5.723319311,45.34971323,51.09646745,76.28803407,14.1,,,9.753212142,,,57.2,27.5,,,,,,27.13400681,6182.022034,9.13350877,20.90566531,62.64537427,53.87886302,70.24108775,60.85083737,58.3979153,,,,,51.0,2.8,15.98160912,,,2.752760016,312.2,1141.5,340.0,3.7,0.0,21.4,24.1,22.08221971,15.87969821,,,,70.88930307,17.90812659,,8.373295296
2011,Washington,1,0,1,1,3.051224799,12.09619503,4.383561644,63.01369863,17.0,10.06198122,63.47530585,,39.73479652,179.5721663,29.33994405,17.27832256,39.6159059,35.81242406,262.9878821,211.4571665,28.3,13.97913771,1130.266215,774.1733297,11.81955385,,56.00444948,29.34641345,6.200484992,1.325538504,7732.505961,1.82816581,24.2,8.9,24.94106864,14.8,18.0,23.4,11.30967388,51.20570536,71.38952819,33.66782732,,,3.95,36.62790698,22.01666667,5.307692308,,,42.44119269,1.356201456,11.9590388,,0.108720788,0.5315,59.24990046,45004.0,32.17294637,18.45910213,28.87324629,,13.65317468,22.91041536,10.50604646,13.5446605,,,,0.283595113,1.37434555,22.86113258,49.91421474,78.02402696,11.0,7.9,10.9,6.650407352,25.5,14.7,69.1,19.6,40.4,71.9,,27.7,40.1,17.16623278,9922.594875,11.39809726,11.9211155,65.46761996,27.24896181,72.97642958,51.17365268,63.23812944,31.0,,,,37.0,9.2,14.07616223,37.6,20.0,17.10258279,2606.5,1061.5,414.1,26.6,10.8,21.9,18.3,14.60727635,7.13060029,31.4,32.2,12.5,34.72559542,36.45058042,,37.80032383
2011,Dallas,1,1,0,1,0.147219154,1.844991321,7.397260274,52.32876712,25.0,8.535686876,54.54209237,,70.06358083,169.4569541,23.56499687,17.23489388,39.38209718,22.09969827,240.5478275,180.6120781,31.8,9.136765026,681.1003245,769.6024382,12.65527567,,58.55407979,31.76021774,10.65905174,1.110562664,7025.429731,0.392477566,34.0,11.8,21.04641554,15.3,,27.0,9.444903125,28.95001664,36.67558038,53.97034191,,,26.95,53.92491468,32.19166667,5.076923077,,,44.39669038,1.25242015,12.18580894,,-0.108573629,0.532,43.276488,27011.0,49.73703729,23.60483441,36.53464115,,13.48050533,43.72483429,9.040330894,24.53185134,,,,,2.46386877,12.84292613,11.84759716,78.22731746,12.2,9.3,12.9,11.12200966,32.8,10.7,52.8,29.7,34.5,63.0,48.2,16.0,43.1,26.22477431,3544.947818,8.987725335,14.74294868,70.74516112,46.50798897,66.43437719,59.86160319,56.37794719,19.0,,,,50.0,8.5,11.51395445,37.2,14.4,6.87593394,734.0,716.9,217.0,7.4,28.4,16.5,18.6,12.2000043,5.565989382,35.4,19.5,14.7,77.30924271,9.843075381,,4.201932319
2011,Kansas City,1,0,0,0,0.295045598,2.051226099,8.767123288,54.79452055,,8.339038751,67.02702703,,48.37297361,194.3768374,27.68906384,16.55573031,56.44185245,22.35055847,227.6771382,165.5864863,32.3,20.43831883,1199.67581,823.9061251,24.57761833,,78.67867887,27.42009783,11.33450375,1.53723783,7946.745987,2.185964491,34.6,11.3,23.17876513,,,,12.2318959,30.90855389,43.60380371,68.04183609,,,18.8,35.41666667,14.125,2.615384615,,,56.82902191,0.759664281,14.55609192,,-0.10007394,0.4746,45.70315754,26806.0,38.5221579,18.79894926,27.87511128,,14.7098642,36.70438947,9.857116946,7.600941336,,,,0.492192804,2.002715547,20.67005788,30.55368941,76.58428104,12.8,,,13.50961311,,,55.7,25.5,,,,,,24.11651862,1459.950152,11.2925537,14.46148879,45.19870719,41.10643186,63.37905072,49.86103395,53.3423079,,,,,46.0,2.2,11.99138893,,,4.61359369,429.2,840.5,297.9,5.6,0.0,15.1,22.7,15.66962269,6.782712548,,,,80.5174436,11.42995501,,3.528727167
2011,San Antonio,1,1,0,0,0.168996851,2.013920928,6.02739726,42.73972603,,9.394041728,72.56210491,,55.67107876,174.726684,22.87069812,16.71480874,37.54428189,20.37387273,246.8947147,186.7648218,30.2,6.984273934,519.2796784,827.8007365,10.73164651,,68.89421421,40.18758748,11.2388691,1.076016078,7355.610629,4.953594474,32.4,13.1,31.03010126,,,,13.62114188,24.16461455,44.58342371,69.59713346,,,29.35,51.43884892,28.31666667,9.230769231,,,56.96609587,0.755430111,10.062495,,-0.115688236,0.4656,45.29064616,22568.0,42.91575183,20.07493748,28.88704054,,15.49385045,40.35489908,8.126861318,13.87484488,,,,,3.194054826,12.62324108,11.37092438,76.88047563,10.9,,,12.13939668,,,58.8,29.0,,,,,,26.59420784,2896.666145,10.58978332,15.37916912,73.16711688,40.18377192,48.4887291,46.1261783,43.04306867,,,,,39.0,5.4,12.84701236,,,3.958700977,333.1,678.2,198.7,10.5,34.9,16.2,15.4,15.00575867,8.947865614,,,,78.85667195,9.394541932,,3.31307377
2012,Houston,0,1,0,1,0.427012702,2.134254008,9.56284153,62.29508197,24.0,8.993834524,57.07863012,,70.84364028,188.9585866,28.04868439,18.3545485,44.74677256,24.71856508,252.9439632,187.8975367,32.3,11.40297019,992.5259717,846.9330688,14.60122834,,66.65962167,32.24558236,12.56666483,0.919372173,7821.864225,1.59845289,33.6,11.8,24.5935683,13.8,18.1,26.6,9.840075942,28.72222754,41.93885204,47.70047983,,,23.5,54.52538631,76.55,9.0,,,45.92669209,1.17738303,14.2662054,,-0.088102657,0.5221,45.50610899,27029.0,46.65207303,22.17703998,34.27869085,,13.57075441,44.55144228,8.95239974,28.30682973,,,,,1.661179538,14.72171513,9.510581908,76.62065399,11.7,11.4,12.0,10.92619339,30.5,14.1,53.3,28.9,34.5,69.7,40.9,22.1,40.9,25.75853556,3515.152168,9.172843566,14.50927662,74.08558879,45.64917258,70.23545278,60.23684748,57.33324219,19.3,,,,43.0,6.3,15.32432091,34.7,13.9,7.802617665,616.1,514.5,151.6,11.5,34.1,16.0,17.0,11.48347077,5.035412655,33.0,19.5,12.3,75.3821106,9.969487362,,4.514293289
2012,Denver,1,0,0,0,2.2543037,4.390416238,4.371584699,55.46448087,,8.95854063,70.29472241,,42.56796566,160.0097013,21.1212917,15.19202682,33.73481281,25.50596214,188.4468523,139.0174448,25.0,6.141344078,615.8668035,733.1293373,9.934230078,,78.68277589,11.90183368,8.016788998,1.094228725,6435.770671,0.388738685,19.4,6.9,19.26707382,,,,9.703724156,42.24469366,50.34224536,50.50659191,,,10.65,28.16901408,31.07142857,3.307692308,,,50.41361768,0.983591033,8.28701028,,-0.049531004,0.506,49.30605417,32597.0,38.77048102,18.92215104,28.46846287,,10.80332727,34.14351925,8.616415798,16.10937924,,,,0.264410365,0.832892649,14.61529544,28.55251405,78.61161224,10.3,,,16.3086102,,,62.6,16.1,,,,,,21.55186678,3950.734955,10.43441283,9.791625292,47.76257702,39.49015837,57.81659441,56.95471886,49.41546163,,,,,47.0,1.6,13.69612133,,,3.107144662,1007.4,862.6,172.5,19.2,0.0,21.3,17.7,21.56206859,12.43959849,,,,69.11613566,12.40891245,,7.448291367
2012,Long Beach,1,0,0,1,1.070642096,2.841040797,35.51912568,90.98360656,,7.348211193,82.66381297,,30.54756127,162.6455737,24.26747678,16.29424548,35.30621334,24.4759343,277.649659,217.2252727,26.7,7.068145855,575.6629701,747.9877026,8.79000226,,44.59228873,13.18652337,8.041295127,1.922782497,5756.373932,5.363943768,26.0,10.2,25.5614097,,,,10.03310625,28.64269952,53.27624721,19.74365593,,,40.4,53.33333333,5.291666667,3.461538462,,,40.82121418,1.449706654,7.270212729,,-0.010204839,0.4767,52.4654991,26866.0,42.15924793,20.22975568,28.53760637,,11.78723931,39.39937857,11.7491842,26.4100313,,,,0.136830103,2.086659065,,36.53068134,79.58412399,13.1,,,10.79031204,,,59.5,23.4,,,,,,25.4678174,9215.10397,9.324207434,15.69837242,70.98162381,52.71223688,60.42966775,60.66213098,56.81241023,,,,,38.0,6.7,25.57699455,,,5.572294501,532.4,518.2,119.9,9.5,5.3,16.1,16.1,11.04952979,3.855446119,,,,72.21304667,10.81131258,,7.491597126
2012,Detroit,0,0,0,1,0.3125,3.14360687,11.20218579,63.93442623,19.4,13.16274174,65.84603076,,57.34619528,210.0288013,28.56172512,20.63864874,58.04397297,31.98531192,372.8851393,306.1900229,46.7,45.83999265,2122.908346,1004.474715,45.03785936,,101.3503841,39.86300144,11.28536619,0.697948363,12492.55591,0.901590496,44.8,17.9,28.43403862,18.8,19.1,21.4,19.23651155,12.31496204,45.61112165,51.04771005,,,2.95,75.62724014,25.2172619,3.692307692,,,52.57564695,0.902021293,28.68874136,,-0.405652323,0.4923,25.87004137,14861.0,62.93955248,38.11917272,52.68012585,,38.84465768,52.2025382,27.46447677,5.142080146,,,,1.021352355,4.600770699,32.28620562,59.06586595,72.13205968,17.2,9.1,19.5,9.592623458,28.2,13.2,47.6,36.3,28.8,73.3,44.5,20.9,44.4,26.86292638,5199.670845,11.54078056,23.83424693,91.86897662,73.7096432,59.19007889,63.0321661,52.88877022,22.9,,,,43.0,3.4,18.74223599,34.7,13.2,7.388722129,391.3,977.2,368.4,9.5,25.9,13.5,29.6,20.57206617,8.681451782,24.7,16.3,4.8,70.8754771,23.49430402,,8.822519084
2012,Tucson,0,0,0,0,2.445715904,3.618792231,2.459016393,50.0,,7.216265233,,,51.27598045,211.5482401,25.06605833,16.99660428,52.33599844,30.14094803,292.056574,220.5748305,28.4,9.738927441,724.5054418,1003.850722,20.53046711,,101.075587,22.38465446,14.25827762,1.642947637,8964.880071,3.740441258,29.3,9.5,35.40983617,,,,13.65065482,24.20657845,31.91504526,56.87050952,,,5.85,41.80327869,52.14166667,6.0,,,51.69145366,0.934555771,12.04539749,,-0.234495418,0.4574,37.2306814,20393.0,48.44916324,24.37702796,32.65056845,,18.16110395,41.31820652,11.07789371,15.21751215,,,,,0.696810158,8.630805212,9.14615671,75.39557392,13.4,,,24.19073406,,,57.0,22.1,,,,,,22.91645502,2300.972836,12.08330538,13.62218132,52.6159921,32.05430753,36.09012962,48.38034919,41.83415642,,,,,47.0,1.6,18.13779804,,,2.381386814,245.6,480.2,65.6,3.2,25.2,14.3,19.1,32.4303256,22.04533594,,,,73.53785837,11.86625853,,3.538256625
2012,Austin,1,0,0,0,1.458997071,2.506039282,2.18579235,31.96721311,,7.89372167,72.05939347,,38.36715616,147.1244425,21.71184809,12.0441725,31.29665916,18.00300475,181.977635,132.3757854,23.4,3.026070084,408.8120917,684.6948663,8.45881039,,68.20744624,16.82868955,9.183589892,0.695747522,4920.523665,4.16935343,25.3,7.7,17.29958833,,,,8.49604215,44.78169182,42.98900322,63.14366606,,,41.25,28.32369942,50.90238095,7.769230769,,,45.06290051,1.21912036,8.145933655,,0.003340583,0.4876,51.89652475,31387.0,37.98052897,19.39894657,27.23602876,,10.18525051,32.72458,7.334555582,19.08120494,,,,,1.927904408,10.1397925,6.288232493,80.36717788,10.1,,,12.87254119,,,62.4,20.3,,,,,,22.04468091,2685.086346,6.921902795,10.98588611,51.36841684,40.61898946,57.92412466,49.97393478,44.16342767,,,,,50.0,3.4,10.64766581,,,2.50041098,450.8,618.5,152.9,12.5,0.0,21.4,14.1,15.69225375,4.584204798,,,,71.70185205,7.104797372,,4.673878794
2012,Chicago,1,1,1,1,1.292197634,6.405217559,13.93442623,72.67759563,17.3,9.630048704,76.61520128,,43.39673903,181.2830186,25.24247723,18.61190694,45.13047094,25.29654352,258.1496858,204.4500624,29.1,14.5118492,884.28,766.0104133,14.39957534,,51.9890574,18.90857174,6.187019616,0.775598021,7162.136365,1.439537206,30.7,11.2,23.96765161,15.7,21.4,29.4,10.6982024,33.60145813,52.90247731,19.27676185,,,6.7,51.91326531,40.88333333,5.307692308,,,46.07446441,1.170399619,13.96302186,,-0.08263565,0.5186,47.9989826,28202.0,43.73600981,22.13602156,32.571357,,17.9429479,39.07682101,12.85315858,21.18120786,,,,2.539288314,8.339399649,11.41004688,54.73118351,78.06515182,12.3,11.5,12.8,7.004225539,30.3,13.9,56.2,26.7,33.3,65.8,39.5,20.6,40.8,23.02770316,11870.51169,10.47737423,14.16817788,67.98285717,44.40881192,82.99594083,60.19431202,61.10900031,21.6,,,,45.0,4.5,19.0421474,39.3,16.5,4.337434948,506.3,724.6,229.9,13.0,35.6,20.1,19.6,13.12550708,9.47892968,37.7,25.0,13.6,50.3014661,26.79879931,,26.71684099
2012,Los Angeles,1,1,0,1,0.987731825,3.6611491,35.51912568,90.98360656,20.8,7.367797873,84.19817124,,31.03511181,146.1544885,20.98887646,13.88055754,29.32632057,19.61408103,225.9830398,173.7329147,27.1,6.741889899,481.100209,612.2798794,7.98722429,,36.96633757,6.443959036,6.955414678,0.944763703,4819.013457,1.023499481,26.5,10.9,23.66162994,13.4,14.2,21.3,9.527141344,30.84072867,56.29143489,26.14243694,,,40.4,56.48241206,5.291666667,3.461538462,,,37.99560282,1.631883496,7.182384656,,-0.036531344,0.5268,49.80780366,28111.0,44.96113778,21.17472027,30.57662555,,8.998507206,41.14159328,11.37586141,39.12353335,,,,0.222407562,1.938123039,22.42136437,31.64284114,81.3841806,13.2,12.8,15.3,7.751692833,27.6,13.6,57.8,24.6,32.9,60.8,36.6,17.7,36.4,23.04303611,8117.609383,10.51601221,13.38065955,71.33617716,45.48806542,69.49888368,64.55606072,57.76353174,16.4,,,,38.0,6.7,22.82686893,29.0,12.5,3.006591197,532.4,518.2,119.9,9.5,5.3,15.9,16.0,8.278704165,2.756803102,32.9,22.4,9.1,66.99129004,13.13590804,,11.05665081
2012,Portland,1,0,0,0,6.13796085,5.707314948,0.273224044,15.84699454,9.8,6.279675295,76.68869024,,23.68567921,210.917805,24.82625305,18.1294657,53.89132789,27.89634406,236.2269895,166.8151587,25.9,3.585381176,517.1920801,894.8885724,8.994637393,,74.34605714,14.30083231,7.087733912,0.687886947,6489.543703,5.520490492,24.4,8.0,29.61088742,8.7,12.1,6.9,11.40525882,43.05565199,53.62968148,41.76057977,,,8.15,21.58273381,37.53333333,5.461538462,,,53.82318979,0.857935221,6.516596145,,-0.035393423,0.4818,51.02977682,31249.0,35.3307241,17.17525831,22.60446686,,18.01616583,32.97074897,10.10481474,13.49967912,,,,,,,40.03648331,77.0135896,12.0,16.0,18.3,19.07457191,33.7,15.8,66.5,15.1,41.4,54.8,56.3,14.3,14.9,19.26016577,4390.43328,10.58666503,8.655436151,27.72014446,33.134341,46.15685231,35.19300593,28.21216812,18.6,,,,42.0,2.8,10.74389978,20.4,10.9,2.926848839,476.1,447.5,99.8,17.7,10.7,21.4,18.5,21.50100947,13.63373614,32.7,26.8,6.5,59.46264775,15.16763294,,11.89454035
