,encoded_strata_race_label_0,encoded_strata_race_label_1,encoded_strata_race_label_2,encoded_strata_race_label_3,encoded_strata_race_label_4,encoded_strata_race_label_5,encoded_strata_sex_label_0,encoded_strata_sex_label_1,encoded_strata_sex_label_2,encoded_geo_strata_region_0,encoded_geo_strata_region_1,encoded_geo_strata_region_2,encoded_geo_strata_region_3,encoded_geo_strata_poverty,encoded_geo_strata_Population,encoded_geo_strata_PopDensity,encoded_geo_strata_Segregation,date_label,Cancer | Breast Cancer Deaths,Deaths | Maternal Deaths,"Health Insurance | Uninsured, Child",Income | Households with Higher-Incomes,Life Expectancy at Birth | Life Expectancy,Respiratory Infection | COVID-19 Deaths,Transportation | Public Transportation Use
15,False,True,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2010,21.851580937601916,34.27698519735413,4.20619127557533,49.42846410194234,76.4408039385667,79.06532469273519,2.474197096787286
16,True,False,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2011,20.91776589,16.82868955,7.932984176864302,51.89652475,80.50109886,85.68321167526233,4.673878794
17,True,False,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2011,22.58389261488913,26.703792320500433,7.992645582910237,49.23251930684098,82.45927815,73.48776934596606,2.7168364402978296
18,True,False,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2011,22.58389261488913,26.703792320500433,7.992645582910237,49.23251930684098,78.22134324,118.0750679204671,2.7168364402978296
19,False,False,False,False,True,False,True,False,False,False,False,True,False,1,0,0,0,2011,22.821312904035107,38.290130667142854,9.37505907695442,49.23251930684098,79.82937552571428,115.12312477715295,3.4471627966688163
20,False,False,False,False,True,False,False,True,False,False,False,True,False,1,0,0,0,2011,22.855125553800868,38.290130667142854,9.461441807816987,49.209914899158484,81.46569135,90.5533528494453,3.4471627966688163
21,False,False,False,False,True,False,False,False,True,False,False,True,False,1,0,0,0,2011,22.855125553800868,38.290130667142854,9.461441807816987,49.209914899158484,74.26762033857143,143.24434670327736,3.4471627966688163
22,False,False,True,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2011,39.11484179,64.9266329,6.54569576567937,49.23251930684098,75.31647384,121.59012780355629,4.742806638439122
23,False,False,True,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2011,34.300158904792,53.31544576635674,6.573643993666145,49.209914899158484,78.2802917,87.97126208669131,4.742806638439122
24,False,False,True,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2011,34.300158904792,53.31544576635674,6.573643993666145,49.209914899158484,72.30786938,196.52328340545748,4.742806638439122
25,False,False,False,True,False,False,True,False,False,False,False,True,False,1,0,0,0,2011,10.1322591,20.48891678,13.067871157186442,49.23251930684098,81.29923093,154.32423066444824,2.243022155650177
26,False,False,False,True,False,False,False,True,False,False,False,True,False,1,0,0,0,2011,15.228547027309919,21.186022774087345,13.144177143464194,49.209914899158484,83.13909168,129.90065491618387,2.243022155650177
27,False,False,False,True,False,False,False,False,True,False,False,True,False,1,0,0,0,2011,15.228547027309919,21.186022774087345,13.144177143464194,49.209914899158484,78.97747303,197.75680012787564,2.243022155650177
28,False,False,False,False,False,True,True,False,False,False,False,True,False,1,0,0,0,2011,25.13714289857143,34.23720886714286,6.961172468480525,49.23251930684098,78.4578807142857,108.05589613142858,4.161957883386747
29,False,True,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2011,21.78891126,34.49716332333333,4.1953467986902835,49.23251930684098,80.69948646,61.65377549261587,1.696388133618781
