,encoded_strata_race_label_0,encoded_strata_race_label_1,encoded_strata_race_label_2,encoded_strata_race_label_3,encoded_strata_race_label_4,encoded_strata_race_label_5,encoded_strata_sex_label_0,encoded_strata_sex_label_1,encoded_strata_sex_label_2,encoded_geo_strata_region_0,encoded_geo_strata_region_1,encoded_geo_strata_region_2,encoded_geo_strata_region_3,encoded_geo_strata_poverty,encoded_geo_strata_Population,encoded_geo_strata_PopDensity,encoded_geo_strata_Segregation,date_label,Active Transportation | Riding Bike to Work,Crime Incidents | Homicides,Diabetes and Obesity | Diabetes Deaths,"Housing | Homeless, Total",Language and Nativity | Foreign Born Population,Population | Population Density,"Sexually Transmitted Disease | Syphilis, Newborns"
26,False,False,False,True,False,False,False,True,False,False,False,True,False,1,0,0,0,2011,0.3990610874641123,2.973284808,31.99123952,150.60534764723806,14.227531274727514,1914.164935012378,12.760707679814734
27,False,False,False,True,False,False,False,False,True,False,False,True,False,1,0,0,0,2011,0.3990610874641123,5.710748534,24.32550821,150.60534764723806,14.227531274727514,1914.164935012378,12.760707679814734
28,False,False,False,False,False,True,True,False,False,False,False,True,False,1,0,0,0,2011,0.40903783619356443,8.110353318428572,28.718326102857144,150.87732303094486,14.203282660558285,1928.6286017030272,12.689565648914778
29,False,True,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2011,0.40903783619356443,2.119379116,13.29326828,150.87732303094486,14.203282660558285,1928.6286017030272,12.689565648914778
30,False,True,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2011,0.3990610874641123,1.588941298,11.25096289,150.60534764723806,14.227531274727514,1914.164935012378,12.760707679814734
31,False,True,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2011,0.3990610874641123,2.626464997,15.62922347,150.60534764723806,14.227531274727514,1914.164935012378,12.760707679814734
32,True,False,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2012,1.458997071,3.026070084,17.29958833,151.8344750745362,19.08120494,2685.086346,0.0
33,True,False,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2012,0.4329277599664542,2.026344483,16.07575197,151.08470534204884,13.298959818376911,2148.596653502255,14.62776588523991
34,True,False,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2012,0.4329277599664542,3.986555067,18.4084847,151.08470534204884,13.298959818376911,2148.596653502255,14.62776588523991
35,False,False,False,False,True,False,True,False,False,False,False,True,False,1,0,0,0,2012,0.4329277599664542,4.393544207142858,23.6615856,151.08470534204884,13.298959818376911,2148.596653502255,14.62776588523991
36,False,False,False,False,True,False,False,True,False,False,False,True,False,1,0,0,0,2012,0.4265704787387422,2.9690721755714287,21.736699315714286,150.72370764924074,13.186198058574941,2167.4594753197557,15.750087176095711
37,False,False,False,False,True,False,False,False,True,False,False,True,False,1,0,0,0,2012,0.4265704787387422,11.905088721857144,32.71427459857143,150.72370764924074,13.186198058574941,2167.4594753197557,15.750087176095711
38,False,False,True,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2012,0.4329277599664542,7.928505934,30.74574324,151.08470534204884,13.298959818376911,2148.596653502255,14.62776588523991
39,False,False,True,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2012,0.4265704787387422,7.19236432325,28.68442129,150.72370764924074,13.186198058574941,2167.4594753197557,15.750087176095711
40,False,False,True,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2012,0.4265704787387422,9.976137266,34.35218382,150.72370764924074,13.186198058574941,2167.4594753197557,15.750087176095711
41,False,False,False,True,False,False,True,False,False,False,False,True,False,1,0,0,0,2012,0.4329277599664542,3.94585833,30.5696974,151.08470534204884,13.298959818376911,2148.596653502255,14.62776588523991
42,False,False,False,True,False,False,False,True,False,False,False,True,False,1,0,0,0,2012,0.4265704787387422,3.05755132,29.62574205,150.72370764924074,13.186198058574941,2167.4594753197557,15.750087176095711
43,False,False,False,True,False,False,False,False,True,False,False,True,False,1,0,0,0,2012,0.4265704787387422,4.796393041,30.72602482,150.72370764924074,13.186198058574941,2167.4594753197557,15.750087176095711
44,False,False,False,False,False,True,True,False,False,False,False,True,False,1,0,0,0,2012,0.4329277599664542,10.077339405999998,30.90555810142857,151.08470534204884,13.298959818376911,2148.596653502255,14.62776588523991
45,False,True,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2012,0.4329277599664542,2.026941896,12.49803707,151.08470534204884,13.298959818376911,2148.596653502255,14.62776588523991
46,False,True,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2012,0.4265704787387422,2.5028787563333332,11.19251351,150.72370764924074,13.186198058574941,2167.4594753197557,15.750087176095711
47,False,True,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2012,0.4265704787387422,2.934572487,13.83295672,150.72370764924074,13.186198058574941,2167.4594753197557,15.750087176095711
48,True,False,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2013,1.326729725,2.946800643,16.42620222,152.62371449021072,18.40232259,2858.310525,6.4
49,True,False,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2013,0.4123382470313893,1.737978891,14.50487316,151.38006876253073,14.414367277458783,2409.918738092759,15.958716242661449
50,True,False,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2013,0.4123382470313893,4.135156364,18.39882812,151.38006876253073,14.414367277458783,2409.918738092759,15.958716242661449
51,False,False,False,False,True,False,True,False,False,False,False,True,False,1,0,0,0,2013,0.4123382470313893,5.037199914857142,28.319840825,151.38006876253073,14.414367277458783,2409.918738092759,15.958716242661449
52,False,False,False,False,True,False,False,True,False,False,False,True,False,1,0,0,0,2013,0.404798572922632,3.496862689142857,24.871286290285717,150.87732394131277,14.450166080038755,2431.112168573199,16.594847141891382
53,False,False,False,False,True,False,False,False,True,False,False,True,False,1,0,0,0,2013,0.404798572922632,10.81592417057143,25.768174885714288,150.87732394131277,14.450166080038755,2431.112168573199,16.594847141891382
54,False,False,True,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2013,0.4123382470313893,7.742291567,34.18152273,151.38006876253073,14.414367277458783,2409.918738092759,15.958716242661449
55,False,False,True,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2013,0.404798572922632,6.59065457225,28.99751303,150.87732394131277,14.450166080038755,2431.112168573199,16.594847141891382
56,False,False,True,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2013,0.404798572922632,11.27359839,42.08327351,150.87732394131277,14.450166080038755,2431.112168573199,16.594847141891382
57,False,False,False,True,False,False,True,False,False,False,False,True,False,1,0,0,0,2013,0.4123382470313893,3.926867055,28.97875028,151.38006876253073,14.414367277458783,2409.918738092759,15.958716242661449
58,False,False,False,True,False,False,False,True,False,False,False,True,False,1,0,0,0,2013,0.404798572922632,3.065414508,27.37044736,150.87732394131277,14.450166080038755,2431.112168573199,16.594847141891382
59,False,False,False,True,False,False,False,False,True,False,False,True,False,1,0,0,0,2013,0.404798572922632,5.670538496,30.05711109,150.87732394131277,14.450166080038755,2431.112168573199,16.594847141891382
60,False,False,False,False,False,True,True,False,False,False,False,True,False,1,0,0,0,2013,0.4123382470313893,11.906748018571427,23.906143878571427,151.38006876253073,14.414367277458783,2409.918738092759,15.958716242661449
61,False,True,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2013,0.4123382470313893,2.187851475,11.48605951,151.38006876253073,14.414367277458783,2409.918738092759,15.958716242661449
62,False,True,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2013,0.404798572922632,1.402714747,9.916527134,150.87732394131277,14.450166080038755,2431.112168573199,16.594847141891382
63,False,True,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2013,0.404798572922632,2.986327418,13.00099475,150.87732394131277,14.450166080038755,2431.112168573199,16.594847141891382
64,True,False,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2014,1.326729725,2.963455953,16.26045366,154.33375979444784,18.40232259,2858.310525,6.1
65,True,False,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2014,0.4085706212707074,1.605073113,13.60360612,151.8344759240843,14.697135129335805,2331.096233202066,17.46868871270603
66,True,False,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2014,0.4085706212707074,4.350028522,19.25816222,151.8344759240843,14.697135129335805,2331.096233202066,17.46868871270603
67,False,False,False,False,True,False,True,False,False,False,False,True,False,1,0,0,0,2014,0.4085706212707074,5.511146583285713,32.988024715,151.8344759240843,14.697135129335805,2331.096233202066,17.46868871270603
68,False,False,False,False,True,False,False,True,False,False,False,True,False,1,0,0,0,2014,0.4004601288359111,3.295508613285714,22.30151625,151.08470623937544,14.775774973635249,2340.347577849335,17.676053334934988
69,False,False,False,False,True,False,False,False,True,False,False,True,False,1,0,0,0,2014,0.4004601288359111,9.834764978285715,33.38387624571428,151.08470623937544,14.775774973635249,2340.347577849335,17.676053334934988
70,False,False,True,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2014,0.4085706212707074,7.431757995,40.77734134,151.8344759240843,14.697135129335805,2331.096233202066,17.46868871270603
71,False,False,True,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2014,0.4004601288359111,5.405894291666667,34.06962595,151.08470623937544,14.775774973635249,2340.347577849335,17.676053334934988
72,False,False,True,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2014,0.4004601288359111,9.728191703,50.55349854,151.08470623937544,14.775774973635249,2340.347577849335,17.676053334934988
73,False,False,False,True,False,False,True,False,False,False,False,True,False,1,0,0,0,2014,0.4085706212707074,3.37882057,28.53526676,151.8344759240843,14.697135129335805,2331.096233202066,17.46868871270603
74,False,False,False,True,False,False,False,True,False,False,False,True,False,1,0,0,0,2014,0.4004601288359111,2.901988653,25.35231627,151.08470623937544,14.775774973635249,2340.347577849335,17.676053334934988
75,False,False,False,True,False,False,False,False,True,False,False,True,False,1,0,0,0,2014,0.4004601288359111,5.171789702,32.10147404,151.08470623937544,14.775774973635249,2340.347577849335,17.676053334934988
76,False,False,False,False,False,True,True,False,False,False,False,True,False,1,0,0,0,2014,0.4085706212707074,10.133424960428572,31.460939824285717,151.8344759240843,14.697135129335805,2331.096233202066,17.46868871270603
77,False,True,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2014,0.4085706212707074,2.36157638,10.66970127,151.8344759240843,14.697135129335805,2331.096233202066,17.46868871270603
78,False,True,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2014,0.4004601288359111,1.465809484,8.367266108,151.08470623937544,14.775774973635249,2340.347577849335,17.676053334934988
79,False,True,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2014,0.4004601288359111,3.293424451,13.40639585,151.08470623937544,14.775774973635249,2340.347577849335,17.676053334934988
80,True,False,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2015,1.326729725,3.097942596,15.38050021,155.70499,18.40232259,2858.310525,12.3
81,True,False,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2015,0.4289897601600761,1.634982374,13.12849861,152.62371528524648,13.674167052063915,2321.8335411996713,20.800492662200554
82,True,False,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2015,0.4289897601600761,4.57575195,18.11596297,152.62371528524648,13.674167052063915,2321.8335411996713,20.800492662200554
83,False,False,False,False,True,False,True,False,False,False,False,True,False,1,0,0,0,2015,0.4289897601600761,12.32681432557143,13.50131949,152.62371528524648,13.674167052063915,2321.8335411996713,20.800492662200554
84,False,False,False,False,True,False,False,True,False,False,False,True,False,1,0,0,0,2015,0.4239728906787381,3.586268025857142,23.158193208571426,151.3800696410228,13.597821040167549,2329.6815321913373,21.182362563971726
85,False,False,False,False,True,False,False,False,True,False,False,True,False,1,0,0,0,2015,0.4239728906787381,28.105578071571433,31.201532582527772,151.3800696410228,13.597821040167549,2329.6815321913373,21.182362563971726
86,False,False,True,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2015,0.4289897601600761,9.000483177,35.92383815,152.62371528524648,13.674167052063915,2321.8335411996713,20.800492662200554
87,False,False,True,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2015,0.4239728906787381,6.016273829666666,29.30820329,151.3800696410228,13.597821040167549,2329.6815321913373,21.182362563971726
88,False,False,True,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2015,0.4239728906787381,15.14615479,49.85744281,151.3800696410228,13.597821040167549,2329.6815321913373,21.182362563971726
89,False,False,False,True,False,False,True,False,False,False,False,True,False,1,0,0,0,2015,0.4289897601600761,3.16771083,23.94375893,152.62371528524648,13.674167052063915,2321.8335411996713,20.800492662200554
90,False,False,False,True,False,False,False,True,False,False,False,True,False,1,0,0,0,2015,0.4239728906787381,3.935937748,22.58679287,151.3800696410228,13.597821040167549,2329.6815321913373,21.182362563971726
91,False,False,False,True,False,False,False,False,True,False,False,True,False,1,0,0,0,2015,0.4239728906787381,4.874610925,25.77538785,151.3800696410228,13.597821040167549,2329.6815321913373,21.182362563971726
92,False,False,False,False,False,True,True,False,False,False,False,True,False,1,0,0,0,2015,0.4289897601600761,12.634647376857144,26.184552077142854,152.62371528524648,13.674167052063915,2321.8335411996713,20.800492662200554
93,False,True,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2015,0.4289897601600761,2.339446637,10.65131976,152.62371528524648,13.674167052063915,2321.8335411996713,20.800492662200554
94,False,True,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2015,0.4239728906787381,1.849654886,8.232709311,151.3800696410228,13.597821040167549,2329.6815321913373,21.182362563971726
95,False,True,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2015,0.4239728906787381,2.889668601,13.75987072,151.3800696410228,13.597821040167549,2329.6815321913373,21.182362563971726
96,True,False,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2016,1.326729725,2.891511429,16.76596728,181.7124829,18.40232259,2858.310525,18.8
97,True,False,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2016,0.42863340921830545,1.256115356,12.68555634,161.35571475375252,13.436799059827733,2371.6010144251995,23.81602313584493
98,True,False,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2016,0.42863340921830545,4.571498866,22.2969813,161.35571475375252,13.436799059827733,2371.6010144251995,23.81602313584493
99,False,False,False,False,True,False,True,False,False,False,False,True,False,1,0,0,0,2016,0.42863340921830545,18.05795387285714,14.80031707,161.35571475375252,13.436799059827733,2371.6010144251995,23.81602313584493
100,False,False,False,False,True,False,False,True,False,False,False,True,False,1,0,0,0,2016,0.42356255026062045,3.7275569167142852,24.56921147,160.30866147077072,13.324490356331093,2386.9890794467183,23.997227889115564
101,False,False,False,False,True,False,False,False,True,False,False,True,False,1,0,0,0,2016,0.42356255026062045,20.188526238857143,32.91875626248611,160.30866147077072,13.324490356331093,2386.9890794467183,23.997227889115564
102,False,False,True,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2016,0.42863340921830545,8.500074276,31.93022254,161.35571475375252,13.436799059827733,2371.6010144251995,23.81602313584493
103,False,False,True,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2016,0.42356255026062045,6.01346589475,23.87192639,160.30866147077072,13.324490356331093,2386.9890794467183,23.997227889115564
104,False,False,True,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2016,0.42356255026062045,13.52142777,52.49401425,160.30866147077072,13.324490356331093,2386.9890794467183,23.997227889115564
105,False,False,False,True,False,False,True,False,False,False,False,True,False,1,0,0,0,2016,0.42863340921830545,3.112928615,28.05077739,161.35571475375252,13.436799059827733,2371.6010144251995,23.81602313584493
106,False,False,False,True,False,False,False,True,False,False,False,True,False,1,0,0,0,2016,0.42356255026062045,2.251930615,21.31383296,160.30866147077072,13.324490356331093,2386.9890794467183,23.997227889115564
107,False,False,False,True,False,False,False,False,True,False,False,True,False,1,0,0,0,2016,0.42356255026062045,4.972998605,37.09295724,160.30866147077072,13.324490356331093,2386.9890794467183,23.997227889115564
108,False,False,False,False,False,True,True,False,False,False,False,True,False,1,0,0,0,2016,0.42863340921830545,14.489135772142856,30.74247649857143,161.35571475375252,13.436799059827733,2371.6010144251995,23.81602313584493
109,False,True,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2016,0.42863340921830545,2.034608206,11.60267593,161.35571475375252,13.436799059827733,2371.6010144251995,23.81602313584493
110,False,True,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2016,0.42356255026062045,2.94730108625,8.144162393,160.30866147077072,13.324490356331093,2386.9890794467183,23.997227889115564
111,False,True,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2016,0.42356255026062045,2.827462536,16.0099036,160.30866147077072,13.324490356331093,2386.9890794467183,23.997227889115564
112,True,False,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2017,1.326729725,3.077550974,15.25675457,173.0433186,18.40232259,2858.310525,12.5
113,True,False,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2017,0.40924374730033075,1.595880421,11.01483816,148.7627607016794,13.948880407854043,2340.927954366241,25.05781620270306
114,True,False,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2017,0.40924374730033075,4.537603717,20.62129129,148.7627607016794,13.948880407854043,2340.927954366241,25.05781620270306
115,False,False,False,False,True,False,True,False,False,False,False,True,False,1,0,0,0,2017,0.40924374730033075,10.604694458285715,16.26549226,148.7627607016794,13.948880407854043,2340.927954366241,25.05781620270306
116,False,False,False,False,True,False,False,True,False,False,False,True,False,1,0,0,0,2017,0.40123523681825274,5.239762300571429,21.398378133714285,148.08158227074458,13.914155130889519,2351.6688652215394,24.996882918272185
117,False,False,False,False,True,False,False,False,True,False,False,True,False,1,0,0,0,2017,0.40123523681825274,8.105831288000001,45.93628162,148.08158227074458,13.914155130889519,2351.6688652215394,24.996882918272185
118,False,False,True,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2017,0.40924374730033075,9.610898642,27.04517649,148.7627607016794,13.948880407854043,2340.927954366241,25.05781620270306
119,False,False,True,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2017,0.40123523681825274,6.8164908650000005,33.746072989999995,148.08158227074458,13.914155130889519,2351.6688652215394,24.996882918272185
120,False,False,True,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2017,0.40123523681825274,14.77947049,36.92663028,148.08158227074458,13.914155130889519,2351.6688652215394,24.996882918272185
121,False,False,False,True,False,False,True,False,False,False,False,True,False,1,0,0,0,2017,0.40924374730033075,4.12238359,25.30218879,148.7627607016794,13.948880407854043,2340.927954366241,25.05781620270306
122,False,False,False,True,False,False,False,True,False,False,False,True,False,1,0,0,0,2017,0.40123523681825274,2.104326032,17.42521264,148.08158227074458,13.914155130889519,2351.6688652215394,24.996882918272185
123,False,False,False,True,False,False,False,False,True,False,False,True,False,1,0,0,0,2017,0.40123523681825274,6.001757149,36.0536352,148.08158227074458,13.914155130889519,2351.6688652215394,24.996882918272185
124,False,False,False,False,False,True,True,False,False,False,False,True,False,1,0,0,0,2017,0.40924374730033075,12.560893308142859,24.91809799857143,148.7627607016794,13.948880407854043,2340.927954366241,25.05781620270306
125,False,True,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2017,0.40924374730033075,1.78189592,10.89626412,148.7627607016794,13.948880407854043,2340.927954366241,25.05781620270306
126,False,True,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2017,0.40123523681825274,2.744200577333334,7.471841506,148.08158227074458,13.914155130889519,2351.6688652215394,24.996882918272185
127,False,True,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2017,0.40123523681825274,2.497427123,14.83481726,148.08158227074458,13.914155130889519,2351.6688652215394,24.996882918272185
128,True,False,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2018,0.899629721,3.141880239,15.60286736,166.5562498,18.29885556,2989.147233,50.0
129,True,False,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2018,0.3771880907946122,1.362341117,10.19097085,147.26528658058925,15.205602962137375,2483.1845752951845,45.011387298282145
130,True,False,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2018,0.3771880907946122,4.910931823,22.20097296,147.26528658058925,15.205602962137375,2483.1845752951845,45.011387298282145
131,False,False,False,False,True,False,True,False,False,False,False,True,False,1,0,0,0,2018,0.3771880907946122,8.741291703571429,11.95857965,147.26528658058925,15.205602962137375,2483.1845752951845,45.011387298282145
132,False,False,False,False,True,False,False,True,False,False,False,True,False,1,0,0,0,2018,0.3838610050173835,4.395660536714286,17.145715488014126,148.24633889139668,15.297190638056795,2496.6779112778363,45.67973924771467
133,False,False,False,False,True,False,False,False,True,False,False,True,False,1,0,0,0,2018,0.3838610050173835,22.799150341714288,32.65678924,148.24633889139668,15.297190638056795,2496.6779112778363,45.67973924771467
134,False,False,True,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2018,0.3771880907946122,8.564493993,28.86522623,147.26528658058925,15.205602962137375,2483.1845752951845,45.011387298282145
135,False,False,True,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2018,0.3838610050173835,7.3584022135,37.68121832,148.24633889139668,15.297190638056795,2496.6779112778363,45.67973924771467
136,False,False,True,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2018,0.3838610050173835,13.76920502,44.81215796,148.24633889139668,15.297190638056795,2496.6779112778363,45.67973924771467
137,False,False,False,True,False,False,True,False,False,False,False,True,False,1,0,0,0,2018,0.3771880907946122,4.085394913,25.45486938,147.26528658058925,15.205602962137375,2483.1845752951845,45.011387298282145
138,False,False,False,True,False,False,False,True,False,False,False,True,False,1,0,0,0,2018,0.3838610050173835,3.2524900716409366,18.20149668,148.24633889139668,15.297190638056795,2496.6779112778363,45.67973924771467
139,False,False,False,True,False,False,False,False,True,False,False,True,False,1,0,0,0,2018,0.3838610050173835,6.086980483,35.58162048,148.24633889139668,15.297190638056795,2496.6779112778363,45.67973924771467
140,False,False,False,False,False,True,True,False,False,False,False,True,False,1,0,0,0,2018,0.3771880907946122,11.613167321571426,31.398822127142854,147.26528658058925,15.205602962137375,2483.1845752951845,45.011387298282145
141,False,True,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2018,0.3771880907946122,2.064368288,11.68054769,147.26528658058925,15.205602962137375,2483.1845752951845,45.011387298282145
142,False,True,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2018,0.3838610050173835,1.9958941066666667,13.9589965735,148.24633889139668,15.297190638056795,2496.6779112778363,45.67973924771467
