,encoded_strata_race_label_0,encoded_strata_race_label_1,encoded_strata_race_label_2,encoded_strata_race_label_3,encoded_strata_race_label_4,encoded_strata_race_label_5,encoded_strata_sex_label_0,encoded_strata_sex_label_1,encoded_strata_sex_label_2,encoded_geo_strata_region_0,encoded_geo_strata_region_1,encoded_geo_strata_region_2,encoded_geo_strata_region_3,encoded_geo_strata_poverty,encoded_geo_strata_Population,encoded_geo_strata_PopDensity,encoded_geo_strata_Segregation,date_label,Active Transportation | Walking to Work,Crime Incidents | Violent Crime,Disability | People with Disabilities,Housing | Owner Occupied Housing,Language and Nativity | Primarily Speak Chinese,Population | Single-Parent Families,Substance Use | Adult Smoking
0,True,False,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2010,2.506039282,475.9452977,8.49604215,45.06290051,0.497328789952868,10.98588611,14.1
1,True,False,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2010,1.9849817792483537,630.1947707692067,10.99435996385881,57.25490050476638,0.4943496757283349,13.392699792042173,19.32630918783318
2,True,False,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2010,1.9849817792483537,630.1947707692067,10.99435996385881,57.25490050476638,0.4943496757283349,13.392699792042173,19.32630918783318
3,False,False,False,False,True,False,True,False,False,False,False,True,False,1,0,0,0,2010,2.0933291819508,630.1947707692067,2.973168963,41.01678708,0.4943496757283349,13.361545281274303,19.32630918783318
4,False,False,False,False,True,False,False,True,False,False,False,True,False,1,0,0,0,2010,2.1208542872277882,629.39171384785,4.835505569109516,56.304499047311076,0.4929152975352247,13.348333372994855,19.32120482652785
5,False,False,False,False,True,False,False,False,True,False,False,True,False,1,0,0,0,2010,2.1208542872277882,629.39171384785,4.835505569109516,56.304499047311076,0.4929152975352247,13.348333372994855,19.32120482652785
6,False,False,True,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2010,2.033436815771217,630.1947707692067,16.22406961,31.96699494,0.4943496757283349,16.76162182636549,19.32630918783318
7,False,False,True,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2010,2.051888958274363,629.39171384785,14.542536420793352,39.507395232709314,0.4929152975352247,17.263480032853746,19.32120482652785
8,False,False,True,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2010,2.051888958274363,629.39171384785,14.542536420793352,39.507395232709314,0.4929152975352247,17.263480032853746,19.32120482652785
9,False,False,False,True,False,False,True,False,False,False,False,True,False,1,0,0,0,2010,1.772687471620036,630.1947707692067,7.358185112,34.62873493,0.4943496757283349,15.992215979570966,19.32630918783318
10,False,False,False,True,False,False,False,True,False,False,False,True,False,1,0,0,0,2010,1.751639269693745,629.39171384785,7.015574751130527,44.638625477173875,0.4929152975352247,16.377518587220266,19.32120482652785
11,False,False,False,True,False,False,False,False,True,False,False,True,False,1,0,0,0,2010,1.751639269693745,629.39171384785,7.015574751130527,44.638625477173875,0.4929152975352247,16.377518587220266,19.32120482652785
12,False,False,False,False,False,True,True,False,False,False,False,True,False,1,0,0,0,2010,1.8756261936555183,630.1947707692067,12.20579046,50.17751479,0.4943496757283349,15.597240677461851,19.32630918783318
13,False,True,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2010,1.9330923104986155,630.1947707692067,8.726448065,52.15281287,0.4943496757283349,13.197652263015131,19.32630918783318
14,False,True,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2010,1.936343484681891,629.39171384785,11.152975747745844,64.72994710226091,0.4929152975352247,13.15961256200665,19.32120482652785
15,False,True,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2010,1.936343484681891,629.39171384785,11.152975747745844,64.72994710226091,0.4929152975352247,13.15961256200665,19.32120482652785
16,True,False,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2011,2.506039282,430.099799,8.49604215,45.06290051,0.5004647319535843,10.98588611,14.1
17,True,False,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2011,1.8601523029287483,624.7768637624233,11.340778815200068,57.565918406572735,0.49552326453742557,13.69996010723457,19.442121346671193
18,True,False,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2011,1.8601523029287483,624.7768637624233,11.340778815200068,57.565918406572735,0.49552326453742557,13.69996010723457,19.442121346671193
19,False,False,False,False,True,False,True,False,False,False,False,True,False,1,0,0,0,2011,2.499257386600213,624.7768637624233,2.973168963,41.01678708,0.49552326453742557,13.012425255743727,19.442121346671193
20,False,False,False,False,True,False,False,True,False,False,False,True,False,1,0,0,0,2011,2.499257386600213,624.717834989418,4.613851663146709,56.38915567231018,0.4935256722408029,13.012425255743727,19.454563226514686
21,False,False,False,False,True,False,False,False,True,False,False,True,False,1,0,0,0,2011,2.499257386600213,624.717834989418,4.613851663146709,56.38915567231018,0.4935256722408029,13.012425255743727,19.454563226514686
