,encoded_strata_race_label_0,encoded_strata_race_label_1,encoded_strata_race_label_2,encoded_strata_race_label_3,encoded_strata_race_label_4,encoded_strata_race_label_5,encoded_strata_sex_label_0,encoded_strata_sex_label_1,encoded_strata_sex_label_2,encoded_geo_strata_region_0,encoded_geo_strata_region_1,encoded_geo_strata_region_2,encoded_geo_strata_region_3,encoded_geo_strata_poverty,encoded_geo_strata_Population,encoded_geo_strata_PopDensity,encoded_geo_strata_Segregation,date_label,Births | Low Birthweight,Deaths | Deaths from All Causes,Education | College Graduates,Housing | Renters vs. Owners,Language and Nativity | Primarily Speak English,Race/Ethnicity | Minority Population,Substance Use | Drug Overdose Deaths
0,True,False,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2010,7.836413514,688.4098865,44.78169182,1.21912036,78.73797316228219,51.36841684,14.8143794
1,True,False,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2010,8.921356417660158,587.9776467,33.09136930886093,0.7656845189315616,78.89195794510287,48.1328593093266,12.11040148
2,True,False,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2010,8.921356417660158,829.423526,33.09136930886093,0.7656845189315616,78.89195794510287,48.1328593093266,17.45165182
3,False,False,False,False,True,False,True,False,False,False,False,True,False,1,0,0,0,2010,8.785405665,392.403955,70.57371383,1.438026162,78.89195794510287,48.1328593093266,9.944205487428569
4,False,False,False,False,True,False,False,True,False,False,False,True,False,1,0,0,0,2010,8.374210372754233,304.9997472,52.27734358041941,0.839470150225933,78.9660982424872,48.1727373840204,11.67642950557143
5,False,False,False,False,True,False,False,False,True,False,False,True,False,1,0,0,0,2010,8.374210372754233,591.412447,52.27734358041941,0.839470150225933,78.9660982424872,48.1727373840204,15.723669213285715
6,False,False,True,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2010,14.07894737,910.4160578,21.48810121,2.128226478,78.89195794510287,48.1328593093266,23.6023676
7,False,False,True,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2010,14.05342490483694,762.6494237,19.70288029614848,1.5612597736463627,78.9660982424872,48.1727373840204,10.478043816000001
8,False,False,True,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2010,14.05342490483694,1153.246434,19.70288029614848,1.5612597736463627,78.9660982424872,48.1727373840204,33.41172603
9,False,False,False,True,False,False,True,False,False,False,False,True,False,1,0,0,0,2010,7.56941213,656.1195646,18.17644689,1.887775144,78.89195794510287,48.1328593093266,7.564694252
10,False,False,False,True,False,False,False,True,False,False,False,True,False,1,0,0,0,2010,7.153929190847287,534.7145243,14.25107207731405,1.316398239093368,78.9660982424872,48.1727373840204,6.193495205
11,False,False,False,True,False,False,False,False,True,False,False,True,False,1,0,0,0,2010,7.153929190847287,871.7253644,14.25107207731405,1.316398239093368,78.9660982424872,48.1727373840204,8.806397742
12,False,False,False,False,False,True,True,False,False,False,False,True,False,1,0,0,0,2010,7.884599684,801.9807429857142,21.33956386,0.992924528,78.89195794510287,48.1328593093266,13.872785678857142
