,encoded_strata_race_label_0,encoded_strata_race_label_1,encoded_strata_race_label_2,encoded_strata_race_label_3,encoded_strata_race_label_4,encoded_strata_race_label_5,encoded_strata_sex_label_0,encoded_strata_sex_label_1,encoded_strata_sex_label_2,encoded_geo_strata_region_0,encoded_geo_strata_region_1,encoded_geo_strata_region_2,encoded_geo_strata_region_3,encoded_geo_strata_poverty,encoded_geo_strata_Population,encoded_geo_strata_PopDensity,encoded_geo_strata_Segregation,date_label,Cardiovascular Disease | Cardiovascular Disease Deaths,Deaths | Premature Death,Heat and Disasters | Longer Summers,Income-related | Service Workers,Mental Health | Suicide,Sexually Transmitted Disease | New Gonorrhea Cases
0,True,False,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2010,188.9291091,5094.792265,50.90238095,32.72458,12.06194214,140.2
1,True,False,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2010,153.5750842,3807.898474,35.03088182864299,37.56156325884133,4.792585459,179.1412825337096
2,True,False,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2010,237.9129081,6377.25679,35.03088182864299,37.56156325884133,19.86349818,179.1412825337096
3,False,False,False,False,True,False,True,False,False,False,False,True,False,1,0,0,0,2010,102.7632712,2579.797021,35.03088182864299,18.85036711,9.66268677542857,179.1412825337096
4,False,False,False,False,True,False,False,True,False,False,False,True,False,1,0,0,0,2010,71.38923082,2025.151915,34.76639691700628,31.900213936312326,6.828330464142857,178.50515150603317
5,False,False,False,False,True,False,False,False,True,False,False,True,False,1,0,0,0,2010,161.099229,3244.60378,34.76639691700628,31.900213936312326,14.51464580485714,178.50515150603317
6,False,False,True,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2010,275.5111508,9309.636235,35.03088182864299,36.02018503,7.362212058,179.1412825337096
7,False,False,True,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2010,228.1356625,7672.368289,34.76639691700628,42.501734864805584,6.020641556875335,178.50515150603317
8,False,False,True,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2010,350.0364904,10945.54208,34.76639691700628,42.501734864805584,12.20013260425,178.50515150603317
9,False,False,False,True,False,False,True,False,False,False,False,True,False,1,0,0,0,2010,173.7642223,4657.919234,35.03088182864299,57.64453585,4.742059421,179.1412825337096
10,False,False,False,True,False,False,False,True,False,False,False,True,False,1,0,0,0,2010,140.8506695,3312.773042,34.76639691700628,64.28901752313969,3.577290677180504,178.50515150603317
