,encoded_strata_race_label_0,encoded_strata_race_label_1,encoded_strata_race_label_2,encoded_strata_race_label_3,encoded_strata_race_label_4,encoded_strata_race_label_5,encoded_strata_sex_label_0,encoded_strata_sex_label_1,encoded_strata_sex_label_2,encoded_geo_strata_region_0,encoded_geo_strata_region_1,encoded_geo_strata_region_2,encoded_geo_strata_region_3,encoded_geo_strata_poverty,encoded_geo_strata_Population,encoded_geo_strata_PopDensity,encoded_geo_strata_Segregation,date_label,Cancer | All Cancer Deaths,Deaths | Injury Deaths,"Health Insurance | Uninsured, All Ages",Income Inequality | Income Inequality,Lead Poisoning | Housing Lead Risk,"Racial Segregation Indices | Racial Segregation, White and Non-White",Transportation | Longer Driving Commute Time
30,False,True,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2011,138.0355787,50.78774535,8.408152454195212,0.4740387359208409,13.872971121757546,44.09130390047655,30.69543790603052
31,False,True,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2011,180.1716958,102.819476,8.408152454195212,0.4740387359208409,13.872971121757546,44.09130390047655,30.69543790603052
32,True,False,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2012,147.1244425,68.20744624,14.997490792725609,0.4876,6.288232493,44.16342767,30.74879119810984
33,True,False,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2012,125.9314883,43.88291038,15.200886577033566,0.4768893463165038,14.557654385038637,44.49429759254398,30.71021243409979
34,True,False,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2012,179.5597819,95.37158105,15.200886577033566,0.4768893463165038,14.557654385038637,44.49429759254398,30.71021243409979
35,False,False,False,False,True,False,True,False,False,False,False,True,False,1,0,0,0,2012,123.208431,21.92220055,13.431885464492128,0.4768893463165038,14.557654385038637,44.49429759254398,30.71021243409979
36,False,False,False,False,True,False,False,True,False,False,False,True,False,1,0,0,0,2012,113.7519202,27.787580618202522,13.542377214239968,0.4767907683520711,14.70180146304124,44.45386363129652,30.698639044026283
37,False,False,False,False,True,False,False,False,True,False,False,True,False,1,0,0,0,2012,137.8968535,22.89458254,13.542377214239968,0.4767907683520711,14.70180146304124,44.45386363129652,30.698639044026283
38,False,False,True,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2012,194.1265581,79.9346306,14.610503194460225,0.4768893463165038,14.557654385038637,44.49429759254398,30.71021243409979
39,False,False,True,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2012,171.6166275,38.45043961,14.614836629677031,0.4767907683520711,14.70180146304124,44.45386363129652,30.698639044026283
40,False,False,True,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2012,239.1025569,128.2846958,14.614836629677031,0.4767907683520711,14.70180146304124,44.45386363129652,30.698639044026283
41,False,False,False,True,False,False,True,False,False,False,False,True,False,1,0,0,0,2012,132.6164974,53.42393661,29.941161373153435,0.4768893463165038,14.557654385038637,44.49429759254398,30.71021243409979
42,False,False,False,True,False,False,False,True,False,False,False,True,False,1,0,0,0,2012,111.6599422,35.80670004,29.881290594802024,0.4767907683520711,14.70180146304124,44.45386363129652,30.698639044026283
43,False,False,False,True,False,False,False,False,True,False,False,True,False,1,0,0,0,2012,162.4711594,71.76101864,29.881290594802024,0.4767907683520711,14.70180146304124,44.45386363129652,30.698639044026283
44,False,False,False,False,False,True,True,False,False,False,False,True,False,1,0,0,0,2012,140.73430658714287,52.56951788571428,20.06114475913426,0.4768893463165038,14.557654385038637,44.49429759254398,30.71021243409979
45,False,True,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2012,149.1352663,79.28536753,8.34797327679086,0.4768893463165038,14.557654385038637,44.49429759254398,30.71021243409979
46,False,True,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2012,127.5556595,52.20799529,8.398894258768806,0.4767907683520711,14.70180146304124,44.45386363129652,30.698639044026283
47,False,True,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2012,181.8516682,109.1749102,8.398894258768806,0.4767907683520711,14.70180146304124,44.45386363129652,30.698639044026283
48,True,False,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2013,141.8158591,69.49082531,15.28863839,0.4861,5.5897118,38.04931713,31.25756868
49,True,False,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2013,123.0340095,47.95974086,15.136656995430371,0.4801053463796477,11.800355545726337,42.39351381413464,30.722395075345595
50,True,False,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2013,168.9247259,92.2014736,15.136656995430371,0.4801053463796477,11.800355545726337,42.39351381413464,30.722395075345595
51,False,False,False,False,True,False,True,False,False,False,False,True,False,1,0,0,0,2013,128.5781684,30.61973445,8.601109115,0.4801053463796477,11.800355545726337,42.39351381413464,30.722395075345595
52,False,False,False,False,True,False,False,True,False,False,False,True,False,1,0,0,0,2013,106.8000666,21.19318747,13.507485444574952,0.4801697889281153,11.671125066004805,42.48234159148201,30.703198251914664
53,False,False,False,False,True,False,False,False,True,False,False,True,False,1,0,0,0,2013,168.9460556,48.89053349,13.507485444574952,0.4801697889281153,11.671125066004805,42.48234159148201,30.703198251914664
54,False,False,True,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2013,192.8454831,78.84078396,15.2108958,0.4801053463796477,11.800355545726337,42.39351381413464,30.722395075345595
55,False,False,True,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2013,170.5831454,34.87232266,14.613468190641644,0.4801697889281153,11.671125066004805,42.48234159148201,30.703198251914664
56,False,False,True,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2013,230.9002143,132.3772683,14.613468190641644,0.4801697889281153,11.671125066004805,42.48234159148201,30.703198251914664
57,False,False,False,True,False,False,True,False,False,False,False,True,False,1,0,0,0,2013,122.3847633,54.26047876,26.95794921,0.4801053463796477,11.800355545726337,42.39351381413464,30.722395075345595
58,False,False,False,True,False,False,False,True,False,False,False,True,False,1,0,0,0,2013,113.5380432,39.10014555,29.900196960324067,0.4801697889281153,11.671125066004805,42.48234159148201,30.703198251914664
59,False,False,False,True,False,False,False,False,True,False,False,True,False,1,0,0,0,2013,134.6289844,68.76870256,29.900196960324067,0.4801697889281153,11.671125066004805,42.48234159148201,30.703198251914664
60,False,False,False,False,False,True,True,False,False,False,False,True,False,1,0,0,0,2013,137.88855528285714,51.067837744285704,20.87807206,0.4801053463796477,11.800355545726337,42.39351381413464,30.722395075345595
61,False,True,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2013,144.3687035,80.99222404,8.345696408,0.4801053463796477,11.800355545726337,42.39351381413464,30.722395075345595
62,False,True,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2013,122.1131304,57.50696391,8.382814115424658,0.4801697889281153,11.671125066004805,42.48234159148201,30.703198251914664
63,False,True,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2013,175.8392074,105.5230289,8.382814115424658,0.4801697889281153,11.671125066004805,42.48234159148201,30.703198251914664
64,True,False,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2014,136.5506857,69.90756834,15.28863839,0.4861,5.5897118,38.04931713,31.25756868
65,True,False,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2014,118.6196311,50.93676163,14.709598134209422,0.4795473424786147,11.86503961483236,42.63058995663677,30.30978881329178
66,True,False,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2014,162.5444389,90.23292185,14.709598134209422,0.4795473424786147,11.86503961483236,42.63058995663677,30.30978881329178
67,False,False,False,False,True,False,True,False,False,False,False,True,False,1,0,0,0,2014,124.3875941,24.80719899,8.601109115,0.4795473424786147,11.86503961483236,42.63058995663677,30.30978881329178
68,False,False,False,False,True,False,False,True,False,False,False,True,False,1,0,0,0,2014,113.3125943,20.51483774,12.792106946656451,0.47952724406138325,11.745609159150545,42.75533620682123,30.228079643811526
69,False,False,False,False,True,False,False,False,True,False,False,True,False,1,0,0,0,2014,139.7639183,28.15736745,12.792106946656451,0.47952724406138325,11.745609159150545,42.75533620682123,30.228079643811526
70,False,False,True,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2014,188.8989547,73.76847165,15.2108958,0.4795473424786147,11.86503961483236,42.63058995663677,30.30978881329178
71,False,False,True,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2014,170.9660109,41.25487902,14.872604500564993,0.47952724406138325,11.745609159150545,42.75533620682123,30.228079643811526
72,False,False,True,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2014,221.2877512,116.8214556,14.872604500564993,0.47952724406138325,11.745609159150545,42.75533620682123,30.228079643811526
73,False,False,False,True,False,False,True,False,False,False,False,True,False,1,0,0,0,2014,113.0701196,55.93399084,26.95794921,0.4795473424786147,11.86503961483236,42.63058995663677,30.30978881329178
74,False,False,False,True,False,False,False,True,False,False,False,True,False,1,0,0,0,2014,100.9575747,41.74189139,30.53544233922935,0.47952724406138325,11.745609159150545,42.75533620682123,30.228079643811526
75,False,False,False,True,False,False,False,False,True,False,False,True,False,1,0,0,0,2014,129.3419707,70.41697542,30.53544233922935,0.47952724406138325,11.745609159150545,42.75533620682123,30.228079643811526
76,False,False,False,False,False,True,True,False,False,False,False,True,False,1,0,0,0,2014,165.1525321714286,68.16032328285715,20.87807206,0.4795473424786147,11.86503961483236,42.63058995663677,30.30978881329178
77,False,True,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2014,139.6143616,82.04418078,8.345696408,0.4795473424786147,11.86503961483236,42.63058995663677,30.30978881329178
78,False,True,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2014,118.94752,60.63082182,8.447864252174943,0.47952724406138325,11.745609159150545,42.75533620682123,30.228079643811526
79,False,True,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2014,169.6418889,104.7717724,8.447864252174943,0.47952724406138325,11.745609159150545,42.75533620682123,30.228079643811526
80,True,False,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2015,135.066647,66.44559036,15.28863839,0.4861,5.5897118,38.04931713,31.25756868
81,True,False,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2015,118.7845147,47.99622822,15.136656865963635,0.4822320777832807,13.224371949880926,42.65625248139118,30.932803420556265
82,True,False,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2015,160.7036296,85.76103541,15.136656865963635,0.4822320777832807,13.224371949880926,42.65625248139118,30.932803420556265
83,False,False,False,False,True,False,True,False,False,False,False,True,False,1,0,0,0,2015,113.8096999,22.91383181,8.601109115,0.4822320777832807,13.224371949880926,42.65625248139118,30.932803420556265
84,False,False,False,False,True,False,False,True,False,False,False,True,False,1,0,0,0,2015,90.85531906,19.89926675,13.583721398698092,0.48261873302216685,13.310888571169064,42.7848867631925,30.945484734460234
85,False,False,False,False,True,False,False,False,True,False,False,True,False,1,0,0,0,2015,147.0094605,26.64496044,13.583721398698092,0.48261873302216685,13.310888571169064,42.7848867631925,30.945484734460234
86,False,False,True,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2015,201.6339063,72.58634716,15.2108958,0.4822320777832807,13.224371949880926,42.65625248139118,30.932803420556265
87,False,False,True,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2015,180.1888645,44.33682949,15.202419839624039,0.48261873302216685,13.310888571169064,42.7848867631925,30.945484734460234
88,False,False,True,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2015,252.8147945,113.6549299,15.202419839624039,0.48261873302216685,13.310888571169064,42.7848867631925,30.945484734460234
89,False,False,False,True,False,False,True,False,False,False,False,True,False,1,0,0,0,2015,116.0685105,51.60570458,26.95794921,0.4822320777832807,13.224371949880926,42.65625248139118,30.932803420556265
90,False,False,False,True,False,False,False,True,False,False,False,True,False,1,0,0,0,2015,113.2607495,37.15275526,29.363262256161406,0.48261873302216685,13.310888571169064,42.7848867631925,30.945484734460234
91,False,False,False,True,False,False,False,False,True,False,False,True,False,1,0,0,0,2015,120.2451659,66.69206449,29.363262256161406,0.48261873302216685,13.310888571169064,42.7848867631925,30.945484734460234
92,False,False,False,False,False,True,True,False,False,False,False,True,False,1,0,0,0,2015,136.40807924142857,58.19462296142858,20.87807206,0.4822320777832807,13.224371949880926,42.65625248139118,30.932803420556265
93,False,True,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2015,136.0015789,78.6690584,8.345696408,0.4822320777832807,13.224371949880926,42.65625248139118,30.932803420556265
94,False,True,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2015,116.2650811,57.49903177,8.178915979704351,0.48261873302216685,13.310888571169064,42.7848867631925,30.945484734460234
95,False,True,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2015,165.9402854,100.104863,8.178915979704351,0.48261873302216685,13.310888571169064,42.7848867631925,30.945484734460234
96,True,False,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2016,128.6373183,62.19922567,15.28863839,0.4861,5.5897118,38.04931713,31.25756868
97,True,False,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2016,111.476096,43.0220319,13.714272804283492,0.4783155229013599,13.803498241231827,41.99450255271377,30.9328034124574
98,True,False,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2016,156.8914735,83.34465737,13.714272804283492,0.4783155229013599,13.803498241231827,41.99450255271377,30.9328034124574
99,False,False,False,False,True,False,True,False,False,False,False,True,False,1,0,0,0,2016,91.30068224,18.53312115,8.601109115,0.4783155229013599,13.803498241231827,41.99450255271377,30.9328034124574
100,False,False,False,False,True,False,False,True,False,False,False,True,False,1,0,0,0,2016,77.16156473,18.27509018,12.780615609872987,0.478108796351854,13.977756007876517,42.02287771377835,30.945484725511225
101,False,False,False,False,True,False,False,False,True,False,False,True,False,1,0,0,0,2016,116.3701331,19.02792699,12.780615609872987,0.478108796351854,13.977756007876517,42.02287771377835,30.945484725511225
102,False,False,True,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2016,193.407538,69.59118575,15.2108958,0.4783155229013599,13.803498241231827,41.99450255271377,30.9328034124574
103,False,False,True,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2016,155.7512577,46.57624862,14.605480437551194,0.478108796351854,13.977756007876517,42.02287771377835,30.945484725511225
104,False,False,True,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2016,284.6160081,102.655967,14.605480437551194,0.478108796351854,13.977756007876517,42.02287771377835,30.945484725511225
105,False,False,False,True,False,False,True,False,False,False,False,True,False,1,0,0,0,2016,110.6418906,45.80714956,26.95794921,0.4783155229013599,13.803498241231827,41.99450255271377,30.9328034124574
106,False,False,False,True,False,False,False,True,False,False,False,True,False,1,0,0,0,2016,97.40247538,27.53485943,28.268821523337504,0.478108796351854,13.977756007876517,42.02287771377835,30.945484725511225
107,False,False,False,True,False,False,False,False,True,False,False,True,False,1,0,0,0,2016,128.1348802,66.37389598,28.268821523337504,0.478108796351854,13.977756007876517,42.02287771377835,30.945484725511225
108,False,False,False,False,False,True,True,False,False,False,False,True,False,1,0,0,0,2016,155.3281536142857,73.30282004571428,20.87807206,0.4783155229013599,13.803498241231827,41.99450255271377,30.9328034124574
109,False,True,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2016,130.360525,74.55482868,8.345696408,0.4783155229013599,13.803498241231827,41.99450255271377,30.9328034124574
110,False,True,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2016,114.5002651,52.64967264,8.587706981396435,0.478108796351854,13.977756007876517,42.02287771377835,30.945484725511225
111,False,True,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2016,156.7368509,97.67510079,8.587706981396435,0.478108796351854,13.977756007876517,42.02287771377835,30.945484725511225
112,True,False,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2017,123.7834728,60.4565966,15.28863839,0.4861,5.5897118,38.04931713,31.25756868
113,True,False,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2017,102.6308883,40.32231641,14.102675397228383,0.48189516939663046,12.979983269954875,42.39827420618057,29.570763488238853
114,True,False,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2017,156.0051411,81.71142309,14.102675397228383,0.48189516939663046,12.979983269954875,42.39827420618057,29.570763488238853
115,False,False,False,False,True,False,True,False,False,False,False,True,False,1,0,0,0,2017,87.66140671,18.75046218,8.601109115,0.48189516939663046,12.979983269954875,42.39827420618057,29.570763488238853
116,False,False,False,False,True,False,False,True,False,False,False,True,False,1,0,0,0,2017,71.01464987,45.10746605,12.289714750035444,0.4822307809946475,13.029473529220086,42.487823222358124,29.37708749273131
117,False,False,False,False,True,False,False,False,True,False,False,True,False,1,0,0,0,2017,201.6324897,32.84932962,12.289714750035444,0.4822307809946475,13.029473529220086,42.487823222358124,29.37708749273131
118,False,False,True,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2017,185.1535164,72.63516509,15.2108958,0.48189516939663046,12.979983269954875,42.39827420618057,29.570763488238853
119,False,False,True,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2017,136.0385622,44.47044743,13.338193644562173,0.4822307809946475,13.029473529220086,42.487823222358124,29.37708749273131
120,False,False,True,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2017,268.8785088,101.8946753,13.338193644562173,0.4822307809946475,13.029473529220086,42.487823222358124,29.37708749273131
121,False,False,False,True,False,False,True,False,False,False,False,True,False,1,0,0,0,2017,109.8911359,49.17511729,26.95794921,0.48189516939663046,12.979983269954875,42.39827420618057,29.570763488238853
122,False,False,False,True,False,False,False,True,False,False,False,True,False,1,0,0,0,2017,95.28047078,27.2397826,29.86398711525586,0.4822307809946475,13.029473529220086,42.487823222358124,29.37708749273131
123,False,False,False,True,False,False,False,False,True,False,False,True,False,1,0,0,0,2017,130.4847504,73.86930855,29.86398711525586,0.4822307809946475,13.029473529220086,42.487823222358124,29.37708749273131
124,False,False,False,False,False,True,True,False,False,False,False,True,False,1,0,0,0,2017,134.74831051714284,59.62292596428573,20.87807206,0.48189516939663046,12.979983269954875,42.39827420618057,29.570763488238853
125,False,True,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2017,124.219764,69.80951029,8.345696408,0.48189516939663046,12.979983269954875,42.39827420618057,29.570763488238853
126,False,True,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2017,132.133717775,49.17782525,7.94648831017846,0.4822307809946475,13.029473529220086,42.487823222358124,29.37708749273131
127,False,True,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2017,153.1478793,90.64614253,7.94648831017846,0.4822307809946475,13.029473529220086,42.487823222358124,29.37708749273131
128,True,False,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2018,119.6929005,61.59582091,12.80302196,0.4803,4.442966101,31.47582891,32.03066636
129,True,False,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2018,99.92312253,40.15190297,13.542841874585683,0.47342587194169705,10.358047179021941,39.23398717755101,30.550847507428156
130,True,False,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2018,146.3706528,83.70531463,13.542841874585683,0.47342587194169705,10.358047179021941,39.23398717755101,30.550847507428156
131,False,False,False,False,True,False,True,False,False,False,False,True,False,1,0,0,0,2018,80.28202893,24.23425183,7.36394473,0.47342587194169705,10.358047179021941,39.23398717755101,30.550847507428156
132,False,False,False,False,True,False,False,True,False,False,False,True,False,1,0,0,0,2018,73.03765316,13.25537374,8.244483089474102,0.4730813277386483,10.238367110625955,39.156063226944404,30.4629655952645
133,False,False,False,False,True,False,False,False,True,False,False,True,False,1,0,0,0,2018,110.7608095,50.07968759,8.244483089474102,0.4730813277386483,10.238367110625955,39.156063226944404,30.4629655952645
134,False,False,True,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2018,182.3577381,76.38627351,13.41259097,0.47342587194169705,10.358047179021941,39.23398717755101,30.550847507428156
135,False,False,True,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2018,160.7863929,40.29117672,11.6673231843905,0.4730813277386483,10.238367110625955,39.156063226944404,30.4629655952645
136,False,False,True,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2018,265.6481909,115.0206268,11.6673231843905,0.4730813277386483,10.238367110625955,39.156063226944404,30.4629655952645
137,False,False,False,True,False,False,True,False,False,False,False,True,False,1,0,0,0,2018,95.61150079,50.25242726,22.59994403,0.47342587194169705,10.358047179021941,39.23398717755101,30.550847507428156
138,False,False,False,True,False,False,False,True,False,False,False,True,False,1,0,0,0,2018,75.68007274,27.4244493,28.34038748947996,0.4730813277386483,10.238367110625955,39.156063226944404,30.4629655952645
139,False,False,False,True,False,False,False,False,True,False,False,True,False,1,0,0,0,2018,125.0190662,74.49750812,28.34038748947996,0.4730813277386483,10.238367110625955,39.156063226944404,30.4629655952645
140,False,False,False,False,False,True,True,False,False,False,False,True,False,1,0,0,0,2018,139.14284502714287,53.903440044285716,24.56350793,0.47342587194169705,10.358047179021941,39.23398717755101,30.550847507428156
