,city_idx,encoded_strata_race_label,encoded_strata_sex_label,encoded_geo_strata_region,encoded_geo_strata_poverty,encoded_geo_strata_Population,encoded_geo_strata_PopDensity,encoded_geo_strata_Segregation,date_label,Respiratory Infection | New Tuberculosis Cases,Sexually Transmitted Disease | New Gonorrhea Cases,Language and Nativity | Foreign Born Population,Substance Use | Opioid Overdose Deaths,"Health Insurance | Uninsured, Child",Deaths | Deaths from All Causes,Language and Nativity | Primarily Speak Chinese
6917,30,4,2,3,0,0,0,0,2013,2.5720548376785692,76.71333808754642,15.1339057553245,4.146172135133421,7.604907968802157,579.982338,1.7611144576321922
6918,30,2,0,3,0,0,0,0,2013,2.572649611925023,76.71256343970393,15.133880760063336,14.15535933,4.485262708,1241.058348,1.747352257049874
6919,30,2,1,3,0,0,0,0,2013,2.5720548376785692,76.71333808754642,15.1339057553245,11.553998639497525,4.186963450515532,980.2305928,1.7611144576321922
6920,30,2,2,3,0,0,0,0,2013,2.5720548376785692,76.71333808754642,15.1339057553245,11.901032356476534,4.186963450515532,1355.0105452868422,1.7611144576321922
6921,30,3,0,3,0,0,0,0,2013,2.572649611925023,76.71256343970393,15.133880760063336,15.6369678,10.98775149,793.4887324,1.747352257049874
6922,30,3,1,3,0,0,0,0,2013,2.5720548376785692,76.71333808754642,15.1339057553245,13.45749415,9.761782570443813,664.3836131,1.7611144576321922
6923,30,3,2,3,0,0,0,0,2013,2.5720548376785692,76.71333808754642,15.1339057553245,18.03676787,9.761782570443813,958.3455934,1.7611144576321922
6924,30,5,0,3,0,0,0,0,2013,2.572649611925023,76.71256343970393,15.133880760063336,23.766086869373588,23.59624208,1025.8234760978912,1.747352257049874
6925,30,1,0,3,0,0,0,0,2013,2.572649611925023,76.71256343970393,15.133880760063336,32.41841455,5.524798155,1138.226214,1.747352257049874
6926,30,1,1,3,0,0,0,0,2013,2.5720548376785692,76.71333808754642,15.1339057553245,27.70855325,4.624266061851017,626.5433976714285,1.7611144576321922
6927,30,1,2,3,0,0,0,0,2013,2.5720548376785692,76.71333808754642,15.1339057553245,36.83027474,4.624266061851017,900.8678252285716,1.7611144576321922
6928,30,0,0,3,0,0,0,0,2014,3.2,105.6,15.07124627,25.25024978,9.355786144,1041.063291,0.778158585
6929,30,0,1,3,0,0,0,0,2014,2.67166376150619,92.2687395193226,15.112885203733645,23.03793256,8.558138745340377,875.1833739,1.818793390310954
6930,30,0,2,3,0,0,0,0,2014,2.67166376150619,92.2687395193226,15.112885203733645,27.449495,8.558138745340377,1245.109791,1.818793390310954
6931,30,4,0,3,0,0,0,0,2014,2.67166376150619,92.2687395193226,15.112885203733645,3.156870327579717,7.47300216,497.6555008,1.818793390310954
6932,30,4,1,3,0,0,0,0,2014,2.6715450737556,92.27703866837976,15.112959516210257,12.390759613140855,8.066347405981244,539.3136163,1.8375085488494534
6933,30,4,2,3,0,0,0,0,2014,2.6715450737556,92.27703866837976,15.112959516210257,4.142229173543328,8.066347405981244,494.4542767,1.8375085488494534
6934,30,2,0,3,0,0,0,0,2014,2.67166376150619,92.2687395193226,15.112885203733645,13.73290458,4.485262708,1135.381388,1.818793390310954
6935,30,2,1,3,0,0,0,0,2014,2.6715450737556,92.27703866837976,15.112959516210257,13.304266704122075,3.871084773802485,954.1622519,1.8375085488494534
6936,30,2,2,3,0,0,0,0,2014,2.6715450737556,92.27703866837976,15.112959516210257,14.91585161280837,3.871084773802485,1335.616267,1.8375085488494534
6937,30,3,0,3,0,0,0,0,2014,2.67166376150619,92.2687395193226,15.112885203733645,18.15276002,10.98775149,803.4353291,1.818793390310954
6938,30,3,1,3,0,0,0,0,2014,2.6715450737556,92.27703866837976,15.112959516210257,15.92711669,10.719674762550909,681.5046254,1.8375085488494534
6939,30,3,2,3,0,0,0,0,2014,2.6715450737556,92.27703866837976,15.112959516210257,20.61593979,10.719674762550909,960.7687647,1.8375085488494534
6940,30,5,0,3,0,0,0,0,2014,2.67166376150619,92.2687395193226,15.112885203733645,24.204908861446253,23.59624208,1034.724184708174,1.818793390310954
6941,30,1,0,3,0,0,0,0,2014,2.67166376150619,92.2687395193226,15.112885203733645,34.68071502,5.524798155,1196.265012,1.818793390310954
6942,30,1,1,3,0,0,0,0,2014,2.6715450737556,92.27703866837976,15.112959516210257,31.82363932,5.299630551229758,623.3257538857143,1.8375085488494534
6943,30,1,2,3,0,0,0,0,2014,2.6715450737556,92.27703866837976,15.112959516210257,37.33454589,5.299630551229758,880.7538850285715,1.8375085488494534
6944,30,0,0,3,0,0,0,0,2015,3.6,88.4,15.07124627,26.1049683,9.355786144,1063.060453,0.778158585
6945,30,0,1,3,0,0,0,0,2015,2.5321185094450884,113.41230522380728,14.966375998451275,22.56229262,8.245335806251651,891.718588,1.6737994758501569
6946,30,0,2,3,0,0,0,0,2015,2.5321185094450884,113.41230522380728,14.966375998451275,29.62745775,8.245335806251651,1271.30153,1.6737994758501569
6947,30,4,0,3,0,0,0,0,2015,2.5321185094450884,113.41230522380728,14.966375998451275,2.753133927447354,7.47300216,514.610617,1.6737994758501569
6948,30,4,1,3,0,0,0,0,2015,2.5303803888507486,113.44129233473474,14.965854061878128,9.897504679430165,8.037317296518978,521.4067322,1.6934172100428928
6949,30,4,2,3,0,0,0,0,2015,2.5303803888507486,113.44129233473474,14.965854061878128,3.9633741153823494,8.037317296518978,523.5119472,1.6934172100428928
6950,30,2,0,3,0,0,0,0,2015,2.5321185094450884,113.41230522380728,14.966375998451275,18.2992672,4.485262708,1282.057149,1.6737994758501569
6951,30,2,1,3,0,0,0,0,2015,2.5303803888507486,113.44129233473474,14.965854061878128,14.798387009138557,5.374209790916125,871.8319360510638,1.6934172100428928
6952,30,2,2,3,0,0,0,0,2015,2.5303803888507486,113.44129233473474,14.965854061878128,20.712676239743104,5.374209790916125,1243.364136,1.6934172100428928
