,city_idx,encoded_strata_race_label,encoded_strata_sex_label,encoded_geo_strata_region,encoded_geo_strata_poverty,encoded_geo_strata_Population,encoded_geo_strata_PopDensity,encoded_geo_strata_Segregation,date_label,"Sexually Transmitted Disease | Syphilis, Newborns",Disability | People with Disabilities,Language and Nativity | Primarily Speak Chinese,Lead Poisoning | Child Lead Levels 5+ mcg/dL,Cancer | Breast Cancer Deaths,Lead Poisoning | Housing Lead Risk,"Racial Segregation Indices | Racial Segregation, White and Black"
446,8,1,1,1,1,0,1,1,2011,5.8274671360390355,9.914148072558003,3.7844124386257207,2.4472994958705576,20.57593817924349,58.58893289846567,72.92497914094697
447,8,1,2,1,1,0,1,1,2011,5.8274671360390355,9.914148072558003,3.7844124386257207,2.4472994958705576,20.57593817924349,58.58893289846567,72.92497914094697
448,8,0,0,1,1,0,1,1,2012,10.5,11.54479218,4.2146367850912,2.640492155,17.53107664,61.99892145,70.99788985
449,8,0,1,1,1,0,1,1,2012,5.070403445582293,11.700341416707891,4.253009093469538,2.3269032536888927,18.059000169934542,58.60498309808997,72.88716332797493
450,8,0,2,1,1,0,1,1,2012,5.070403445582293,11.700341416707891,4.253009093469538,2.3269032536888927,18.059000169934542,58.60498309808997,72.88716332797493
451,8,4,0,1,1,0,1,1,2012,5.070403445582293,8.256552464,4.253009093469538,2.3269032536888927,11.091967956095877,58.60498309808997,72.88716332797493
452,8,4,1,1,1,0,1,1,2012,5.0612035803414495,8.836852975363543,4.254242241548496,2.327051858401796,10.862280885864275,58.582012203677984,72.9202235106941
453,8,4,2,1,1,0,1,1,2012,5.0612035803414495,8.836852975363543,4.254242241548496,2.327051858401796,10.862280885864275,58.582012203677984,72.9202235106941
454,8,2,0,1,1,0,1,1,2012,5.070403445582293,15.13753202,4.253009093469538,2.3269032536888927,21.13813496,58.60498309808997,72.88716332797493
455,8,2,1,1,1,0,1,1,2012,5.0612035803414495,15.327396000632197,4.254242241548496,2.327051858401796,21.748753280629394,58.582012203677984,72.9202235106941
456,8,2,2,1,1,0,1,1,2012,5.0612035803414495,15.327396000632197,4.254242241548496,2.327051858401796,21.748753280629394,58.582012203677984,72.9202235106941
457,8,3,0,1,1,0,1,1,2012,5.070403445582293,13.22631973,4.253009093469538,2.3269032536888927,15.0586467747429,58.60498309808997,72.88716332797493
458,8,3,1,1,1,0,1,1,2012,5.0612035803414495,13.290159121921446,4.254242241548496,2.327051858401796,15.042586782911567,58.582012203677984,72.9202235106941
459,8,3,2,1,1,0,1,1,2012,5.0612035803414495,13.290159121921446,4.254242241548496,2.327051858401796,15.042586782911567,58.582012203677984,72.9202235106941
460,8,5,0,1,1,0,1,1,2012,5.070403445582293,24.8003992,4.253009093469538,2.3269032536888927,18.059000169934542,58.60498309808997,72.88716332797493
461,8,1,0,1,1,0,1,1,2012,5.070403445582293,9.363045807,4.253009093469538,2.3269032536888927,19.61030921,58.60498309808997,72.88716332797493
462,8,1,1,1,1,0,1,1,2012,5.0612035803414495,9.874641641555062,4.254242241548496,2.327051858401796,20.498399500257403,58.582012203677984,72.9202235106941
463,8,1,2,1,1,0,1,1,2012,5.0612035803414495,9.874641641555062,4.254242241548496,2.327051858401796,20.498399500257403,58.582012203677984,72.9202235106941
464,8,0,0,1,1,0,1,1,2013,0.0,12.2712211,4.151005865,2.075990413,16.85884285,57.08849681,71.75250609
465,8,0,1,1,1,0,1,1,2013,4.564691992992984,11.960147150481088,3.9715509002544165,2.234893638818265,17.61008904828362,59.191256136514404,71.42936166707709
466,8,0,2,1,1,0,1,1,2013,4.564691992992984,11.960147150481088,3.9715509002544165,2.234893638818265,17.61008904828362,59.191256136514404,71.42936166707709
467,8,4,0,1,1,0,1,1,2013,4.564691992992984,9.279754271,3.9715509002544165,2.234893638818265,11.948385119271515,59.191256136514404,71.42936166707709
468,8,4,1,1,1,0,1,1,2013,4.553969824219844,8.841595191019573,3.9690027044793665,2.234921682412304,11.69477420054306,59.192095275118035,71.42923271130151
469,8,4,2,1,1,0,1,1,2013,4.553969824219844,8.841595191019573,3.9690027044793665,2.234921682412304,11.69477420054306,59.192095275118035,71.42923271130151
470,8,2,0,1,1,0,1,1,2013,4.564691992992984,16.6991452,3.9715509002544165,2.234893638818265,16.86075053,59.191256136514404,71.42936166707709
471,8,2,1,1,1,0,1,1,2013,4.553969824219844,16.030425706393682,3.9690027044793665,2.234921682412304,21.314807891798846,59.192095275118035,71.42923271130151
472,8,2,2,1,1,0,1,1,2013,4.553969824219844,16.030425706393682,3.9690027044793665,2.234921682412304,21.314807891798846,59.192095275118035,71.42923271130151
473,8,3,0,1,1,0,1,1,2013,4.564691992992984,13.3388831,3.9715509002544165,2.234893638818265,14.557327733734326,59.191256136514404,71.42936166707709
474,8,3,1,1,1,0,1,1,2013,4.553969824219844,13.290680817418718,3.9690027044793665,2.234921682412304,14.561403639461487,59.192095275118035,71.42923271130151
475,8,3,2,1,1,0,1,1,2013,4.553969824219844,13.290680817418718,3.9690027044793665,2.234921682412304,14.561403639461487,59.192095275118035,71.42923271130151
476,8,5,0,1,1,0,1,1,2013,4.564691992992984,17.74521775,3.9715509002544165,2.234893638818265,17.61008904828362,59.191256136514404,71.42936166707709
477,8,1,0,1,1,0,1,1,2013,4.564691992992984,10.26510564,3.9715509002544165,2.234893638818265,20.2910006,59.191256136514404,71.42936166707709
478,8,1,1,1,1,0,1,1,2013,4.553969824219844,9.878822402606755,3.9690027044793665,2.234921682412304,19.99021458824677,59.192095275118035,71.42923271130151
479,8,1,2,1,1,0,1,1,2013,4.553969824219844,9.878822402606755,3.9690027044793665,2.234921682412304,19.99021458824677,59.192095275118035,71.42923271130151
480,8,0,0,1,1,0,1,1,2014,21.3,12.2712211,4.151005865,1.879672481,16.88038822,57.08849681,71.75250609
481,8,0,1,1,1,0,1,1,2014,4.561915958095781,12.064421498739032,4.430723656357687,2.081955614166583,17.375443059173072,58.486395254866494,71.53768212960887
482,8,0,2,1,1,0,1,1,2014,4.561915958095781,12.064421498739032,4.430723656357687,2.081955614166583,17.375443059173072,58.486395254866494,71.53768212960887
483,8,4,0,1,1,0,1,1,2014,4.561915958095781,9.279754271,4.430723656357687,2.081955614166583,12.26729044,58.486395254866494,71.53768212960887
484,8,4,1,1,1,0,1,1,2014,4.5525804479128675,8.988469439309789,4.435754203850986,2.082050637491611,12.081824689359626,58.48889006648076,71.53729873601303
