,city_idx,encoded_strata_race_label,encoded_strata_sex_label,encoded_geo_strata_region,encoded_geo_strata_poverty,encoded_geo_strata_Population,encoded_geo_strata_PopDensity,encoded_geo_strata_Segregation,date_label,Deaths | Racial Disparity in Police Killings,Language and Nativity | Primarily Speak Chinese,Crime Incidents | Homicides,Food Access | Limited Supermarket Access,Active Transportation | Walking to Work,Mental Health | Adult Mental Distress,Substance Use | Opioid Overdose Deaths
461,8,1,0,1,1,0,1,1,2012,-0.5603289532976449,4.253009093469538,1.126306515,15.429929384933343,17.195077904044343,13.491437109855307,18.05616343
462,8,1,1,1,1,0,1,1,2012,-0.5561198271753214,4.254242241548496,0.956110279277611,15.38605529002078,16.57184360193095,13.488819739774206,8.959838969
463,8,1,2,1,1,0,1,1,2012,-0.5561198271753214,4.254242241548496,2.6323493130159346,15.38605529002078,16.57184360193095,13.488819739774206,26.29045474
464,8,0,0,1,1,0,1,1,2013,-0.755277311,4.151005865,5.142463369,17.46198604,14.62594462,13.6,12.61775255
465,8,0,1,1,1,0,1,1,2013,-0.7552773110000001,3.9715509002544165,1.361286425,17.307404105075445,14.811782592578966,13.656751773063966,6.326740777
466,8,0,2,1,1,0,1,1,2013,-0.7552773110000001,3.9715509002544165,9.168941996,17.307404105075445,14.811782592578966,13.656751773063966,19.16075833
467,8,4,0,1,1,0,1,1,2013,-0.7552773110000001,3.9715509002544165,1.1170714598257665,17.307404105075445,22.42027856,13.656751773063966,0.9701023129990467
468,8,4,1,1,1,0,1,1,2013,-0.7552773110000002,3.9690027044793665,0.8571074276510475,17.306634754865957,20.569104414696294,13.656943347214913,3.6857732902877944
469,8,4,2,1,1,0,1,1,2013,-0.7552773110000002,3.9690027044793665,1.4112666281476751,17.306634754865957,20.569104414696294,13.656943347214913,1.8522989554448015
470,8,2,0,1,1,0,1,1,2013,-0.7552773110000001,3.9715509002544165,15.12106562,17.307404105075445,6.433254181,13.656751773063966,7.863613411
471,8,2,1,1,1,0,1,1,2013,-0.7552773110000002,3.9690027044793665,4.129401354435591,17.306634754865957,6.261114716016389,13.656943347214913,5.657810971
472,8,2,2,1,1,0,1,1,2013,-0.7552773110000002,3.9690027044793665,28.99482433,17.306634754865957,6.261114716016389,13.656943347214913,10.61573768
473,8,3,0,1,1,0,1,1,2013,-0.7552773110000001,3.9715509002544165,7.357434925,17.307404105075445,9.86353923,13.656751773063966,10.63107419
474,8,3,1,1,1,0,1,1,2013,-0.7552773110000002,3.9690027044793665,1.24840187481432,17.306634754865957,10.353171147630523,13.656943347214913,5.095147502996871
475,8,3,2,1,1,0,1,1,2013,-0.7552773110000002,3.9690027044793665,14.02477546,17.306634754865957,10.353171147630523,13.656943347214913,19.61296219
476,8,5,0,1,1,0,1,1,2013,-0.7552773110000001,3.9715509002544165,5.684402042707953,17.307404105075445,9.240246407,13.656751773063966,14.950943914840396
477,8,1,0,1,1,0,1,1,2013,-0.7552773110000001,3.9715509002544165,1.239366555,17.307404105075445,18.25778855,13.656751773063966,18.70189771
478,8,1,1,1,1,0,1,1,2013,-0.7552773110000002,3.9690027044793665,0.8057471421072225,17.306634754865957,17.353182596343263,13.656943347214913,10.05477615
479,8,1,2,1,1,0,1,1,2013,-0.7552773110000002,3.9690027044793665,1.9761482746555419,17.306634754865957,17.353182596343263,13.656943347214913,26.49847105
480,8,0,0,1,1,0,1,1,2014,-0.755277311,4.151005865,4.514939635,17.46198604,14.62594462,13.6,15.64247538
481,8,0,1,1,1,0,1,1,2014,-0.7552773110000001,4.430723656357687,0.955924929,17.150808979533725,14.749488294061788,13.770467797353378,8.950076815
482,8,0,2,1,1,0,1,1,2014,-0.7552773110000001,4.430723656357687,8.308066665,17.150808979533725,14.749488294061788,13.770467797353378,22.75858801
483,8,4,0,1,1,0,1,1,2014,-0.7552773110000001,4.430723656357687,1.0792265416434055,17.150808979533725,22.42027856,13.770467797353378,0.9338535844540632
484,8,4,1,1,1,0,1,1,2014,-0.7552773110000002,4.435754203850986,0.8069887550957505,17.150253625782963,20.65397561665041,13.770938418435488,3.790793985458583
485,8,4,2,1,1,0,1,1,2014,-0.7552773110000002,4.435754203850986,1.39410957274112,17.150253625782963,20.65397561665041,13.770938418435488,1.8748595360389801
486,8,2,0,1,1,0,1,1,2014,-0.7552773110000001,4.430723656357687,14.30496446,17.150808979533725,6.433254181,13.770467797353378,11.01412735
487,8,2,1,1,1,0,1,1,2014,-0.7552773110000002,4.435754203850986,4.104622004051239,17.150253625782963,6.3076583156775285,13.770938418435488,8.597370512
488,8,2,2,1,1,0,1,1,2014,-0.7552773110000002,4.435754203850986,28.45715583,17.150253625782963,6.3076583156775285,13.770938418435488,14.01103581
489,8,3,0,1,1,0,1,1,2014,-0.7552773110000001,4.430723656357687,6.391365113,17.150808979533725,9.86353923,13.770467797353378,11.87414305
490,8,3,1,1,1,0,1,1,2014,-0.7552773110000002,4.435754203850986,1.2146008570267648,17.150253625782963,9.855203963803426,13.770938418435488,5.846519237397193
491,8,3,2,1,1,0,1,1,2014,-0.7552773110000002,4.435754203850986,11.90834761,17.150253625782963,9.855203963803426,13.770938418435488,23.8262153
492,8,5,0,1,1,0,1,1,2014,-0.7552773110000001,4.430723656357687,5.363461365555512,17.150808979533725,9.240246407,13.770467797353378,17.624339958300595
493,8,1,0,1,1,0,1,1,2014,-0.7552773110000001,4.430723656357687,1.2564149852251238,17.150808979533725,18.25778855,13.770467797353378,23.66544661
494,8,1,1,1,1,0,1,1,2014,-0.7552773110000002,4.435754203850986,0.7245348182504507,17.150253625782963,17.314619642653874,13.770938418435488,15.25699512
495,8,1,2,1,1,0,1,1,2014,-0.7552773110000002,4.435754203850986,1.8742932781388293,17.150253625782963,17.314619642653874,13.770938418435488,31.49039525
496,8,0,0,1,1,0,1,1,2015,-0.755277311,4.151005865,4.567537827,17.46198604,14.62594462,13.7,20.53266283
497,8,0,1,1,1,0,1,1,2015,-0.7552773110000001,4.428619635466411,1.5390899615588234,16.993904493378576,14.602368237042626,13.92758792314552,11.03336568
498,8,0,2,1,1,0,1,1,2015,-0.7552773110000001,4.428619635466411,8.641559348,16.993904493378576,14.602368237042626,13.92758792314552,30.66037147
499,8,4,0,1,1,0,1,1,2015,-0.7552773110000001,4.428619635466411,1.040418846773012,16.993904493378576,22.42027856,13.92758792314552,1.1159088473334255
500,8,4,1,1,1,0,1,1,2015,-0.7552773110000002,4.434594991849175,0.7242305995685095,16.99371769820403,21.9335911030562,13.928070195809452,3.0085776136532187
501,8,4,2,1,1,0,1,1,2015,-0.7552773110000002,4.434594991849175,1.4054775325962008,16.99371769820403,21.9335911030562,13.928070195809452,1.7879700951085509
502,8,2,0,1,1,0,1,1,2015,-0.7552773110000001,4.428619635466411,15.07751913,16.993904493378576,6.433254181,13.92758792314552,14.07239089
503,8,2,1,1,1,0,1,1,2015,-0.7552773110000002,4.434594991849175,4.289398292231408,16.99371769820403,6.309487844188036,13.928070195809452,8.734166982
504,8,2,2,1,1,0,1,1,2015,-0.7552773110000002,4.434594991849175,30.47437323,16.99371769820403,6.309487844188036,13.928070195809452,20.78098013
505,8,3,0,1,1,0,1,1,2015,-0.7552773110000001,4.428619635466411,5.536642488,16.993904493378576,9.86353923,13.92758792314552,20.72708269
506,8,3,1,1,1,0,1,1,2015,-0.7552773110000002,4.434594991849175,1.2339033984370722,16.99371769820403,9.987486866935107,13.928070195809452,5.412431247
507,8,3,2,1,1,0,1,1,2015,-0.7552773110000002,4.434594991849175,10.89607131,16.99371769820403,9.987486866935107,13.928070195809452,38.75934588
508,8,5,0,1,1,0,1,1,2015,-0.7552773110000001,4.428619635466411,5.168846979297026,16.993904493378576,9.240246407,13.92758792314552,19.98682019673745
509,8,1,0,1,1,0,1,1,2015,-0.7552773110000001,4.428619635466411,1.271746743819297,16.993904493378576,18.25778855,13.92758792314552,29.22399965
510,8,1,1,1,1,0,1,1,2015,-0.7552773110000002,4.434594991849175,0.6435002952105098,16.99371769820403,17.891376424118054,13.928070195809452,18.14680148
511,8,1,2,1,1,0,1,1,2015,-0.7552773110000002,4.434594991849175,1.8203381723223195,16.99371769820403,17.891376424118054,13.928070195809452,39.57545612
512,8,0,0,1,1,0,1,1,2016,-0.755277311,4.151005865,5.003624881,16.36890842,14.62594462,13.9,25.39291403
513,8,0,1,1,1,0,1,1,2016,-0.7552773110000001,4.152942358555397,1.584995409615385,16.836989966621424,14.454941134100018,14.198538198979252,11.92033136
514,8,0,2,1,1,0,1,1,2016,-0.7552773110000001,4.152942358555397,9.421853588,16.836989966621424,14.454941134100018,14.198538198979252,39.83813691
515,8,4,0,1,1,0,1,1,2016,-0.7552773110000001,4.152942358555397,0.977401808272235,16.836989966621424,22.42027856,14.198538198979252,1.3360032401517636
516,8,4,1,1,1,0,1,1,2016,-0.7552773110000002,4.152945814590871,0.6603778389351487,16.83717676179597,21.92309655245282,14.19925414948065,2.0888014955983194
517,8,4,2,1,1,0,1,1,2016,-0.7552773110000002,4.152945814590871,1.3713340975879655,16.83717676179597,21.92309655245282,14.19925414948065,2.160367817217791
518,8,2,0,1,1,0,1,1,2016,-0.7552773110000001,4.152942358555397,17.02379898,16.836989966621424,6.433254181,14.198538198979252,19.62530726
519,8,2,1,1,1,0,1,1,2016,-0.7552773110000002,4.152945814590871,4.440288173259691,16.83717676179597,6.4757326330305265,14.19925414948065,9.108689882
520,8,2,2,1,1,0,1,1,2016,-0.7552773110000002,4.152945814590871,34.15391868,16.83717676179597,6.4757326330305265,14.19925414948065,32.89942974
521,8,3,0,1,1,0,1,1,2016,-0.7552773110000001,4.152942358555397,5.586931156,16.836989966621424,9.86353923,14.198538198979252,28.18583368
522,8,3,1,1,1,0,1,1,2016,-0.7552773110000002,4.152945814590871,1.2657856827709235,16.83717676179597,9.990159577582212,14.19925414948065,6.376957434
523,8,3,2,1,1,0,1,1,2016,-0.7552773110000002,4.152945814590871,10.26327896,16.83717676179597,9.990159577582212,14.19925414948065,52.85487285
524,8,5,0,1,1,0,1,1,2016,-0.7552773110000001,4.152942358555397,5.2021015435988875,16.836989966621424,9.240246407,14.198538198979252,22.40920906993381
525,8,1,0,1,1,0,1,1,2016,-0.7552773110000001,4.152942358555397,1.211144898555282,16.836989966621424,18.25778855,14.198538198979252,34.32712979
526,8,1,1,1,1,0,1,1,2016,-0.7552773110000002,4.152945814590871,0.5713336073014728,16.83717676179597,17.883475397408002,14.19925414948065,19.56909184
527,8,1,2,1,1,0,1,1,2016,-0.7552773110000002,4.152945814590871,1.7963196542774809,16.83717676179597,17.883475397408002,14.19925414948065,48.27779082
528,8,0,0,1,1,0,1,1,2017,-0.755277311,4.151005865,5.588071087,16.36890842,14.62594462,14.4,27.68218983
529,8,0,1,1,1,0,1,1,2017,-0.7552773110000001,4.153918794690495,1.6462015107307693,16.68008548046627,14.368716223929349,14.471021245008224,12.13491527
