,encoded_strata_race_label_0,encoded_strata_race_label_1,encoded_strata_race_label_2,encoded_strata_race_label_3,encoded_strata_race_label_4,encoded_strata_race_label_5,encoded_strata_sex_label_0,encoded_strata_sex_label_1,encoded_strata_sex_label_2,encoded_geo_strata_region_0,encoded_geo_strata_region_1,encoded_geo_strata_region_2,encoded_geo_strata_region_3,encoded_geo_strata_poverty,encoded_geo_strata_Population,encoded_geo_strata_PopDensity,encoded_geo_strata_Segregation,date_label,Cancer | Prostate Cancer Deaths,Housing | Vacant Housing Units,Mental Health | Teen Mental Distress,"Racial Segregation Indices | Racial Segregation, White and Asian",Sexually Transmitted Disease | New Chlamydia Cases
33,True,False,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2012,21.07567277,10.0915651186,38.0002105106807,44.388664062,590.6800000000001
34,True,False,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2012,21.07567277,10.0915651186,21.200581578856628,44.388664062,590.6800000000001
35,False,False,False,False,True,False,True,False,False,False,False,True,False,1,0,0,0,2012,24.266909892,10.0915651186,30.019971678425918,44.388664062,590.6800000000001
36,False,False,False,False,True,False,False,True,False,False,False,True,False,1,0,0,0,2012,24.266909892,10.0915651186,38.659685810693695,44.388664062,590.6800000000001
37,False,False,False,False,True,False,False,False,True,False,False,True,False,1,0,0,0,2012,24.266909892,10.0915651186,21.47963734622015,44.388664062,590.6800000000001
38,False,False,True,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2012,33.48153454,10.0915651186,30.736653614002456,44.388664062,590.6800000000001
39,False,False,True,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2012,44.784515250000005,10.0915651186,35.69977665595742,44.388664062,590.6800000000001
40,False,False,True,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2012,44.784515250000005,10.0915651186,26.979909639025916,44.388664062,590.6800000000001
41,False,False,False,True,False,False,True,False,False,False,False,True,False,1,0,0,0,2012,12.80946816,10.0915651186,34.705036253634866,44.388664062,590.6800000000001
42,False,False,False,True,False,False,False,True,False,False,False,True,False,1,0,0,0,2012,15.936220668304244,10.0915651186,35.220348427031375,44.388664062,590.6800000000001
43,False,False,False,True,False,False,False,False,True,False,False,True,False,1,0,0,0,2012,15.936220668304244,10.0915651186,26.680445676337506,44.388664062,590.6800000000001
44,False,False,False,False,False,True,True,False,False,False,False,True,False,1,0,0,0,2012,24.501387754,10.0915651186,28.56004422140515,44.388664062,590.6800000000001
45,False,True,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2012,17.65340328,10.0915651186,26.70577343887454,44.388664062,590.6800000000001
46,False,True,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2012,18.217011518,10.0915651186,32.63962481402075,44.388664062,590.6800000000001
47,False,True,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2012,18.217011518,10.0915651186,24.939555305769147,44.388664062,590.6800000000001
48,True,False,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2013,15.3586159,8.220956465,29.2,38.62390846,609.6
49,True,False,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2013,19.958895226,9.2075663126,38.5,40.263970248,580.6600000000001
50,True,False,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2013,19.958895226,9.2075663126,20.3,40.263970248,580.6600000000001
51,False,False,False,False,True,False,True,False,False,False,False,True,False,1,0,0,0,2013,27.659922676,9.2075663126,28.5,40.263970248,580.6600000000001
52,False,False,False,False,True,False,False,True,False,False,False,True,False,1,0,0,0,2013,27.659922676,9.2075663126,38.65978812627058,40.263970248,580.6600000000001
53,False,False,False,False,True,False,False,False,True,False,False,True,False,1,0,0,0,2013,27.659922676,9.2075663126,21.479581625312107,40.263970248,580.6600000000001
54,False,False,True,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2013,21.8688108,9.2075663126,30.0,40.263970248,580.6600000000001
55,False,False,True,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2013,38.15843805000001,9.2075663126,34.14001096882993,40.263970248,580.6600000000001
56,False,False,True,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2013,38.15843805000001,9.2075663126,25.999915243999418,40.263970248,580.6600000000001
57,False,False,False,True,False,False,True,False,False,False,False,True,False,1,0,0,0,2013,7.348039321,9.2075663126,37.3,40.263970248,580.6600000000001
58,False,False,False,True,False,False,False,True,False,False,False,True,False,1,0,0,0,2013,14.312901274938909,9.2075663126,35.94019463992952,40.263970248,580.6600000000001
59,False,False,False,True,False,False,False,False,True,False,False,True,False,1,0,0,0,2013,14.312901274938909,9.2075663126,27.800098915099014,40.263970248,580.6600000000001
60,False,False,False,False,False,True,True,False,False,False,False,True,False,1,0,0,0,2013,20.6599095062,9.2075663126,30.04,40.263970248,580.6600000000001
61,False,True,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2013,16.59025859,9.2075663126,24.5,40.263970248,580.6600000000001
62,False,True,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2013,17.74470358,9.2075663126,34.739678192395644,40.263970248,580.6600000000001
63,False,True,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2013,17.74470358,9.2075663126,23.959845127413754,40.263970248,580.6600000000001
64,True,False,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2014,16.24080437,8.220956465,29.2,38.62390846,635.9
65,True,False,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2014,18.865895674,9.207566312600001,38.821300781092134,40.263970248,607.9000000000001
66,True,False,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2014,18.865895674,9.207566312600001,20.167565913669975,40.263970248,607.9000000000001
67,False,False,False,False,True,False,True,False,False,False,False,True,False,1,0,0,0,2014,24.365217546,9.207566312600001,29.859967239154173,40.263970248,607.9000000000001
68,False,False,False,False,True,False,False,True,False,False,False,True,False,1,0,0,0,2014,24.365217546,9.207566312600001,38.65989831929256,40.263970248,607.9000000000001
69,False,False,False,False,True,False,False,False,True,False,False,True,False,1,0,0,0,2014,24.365217546,9.207566312600001,21.47958454017129,40.263970248,607.9000000000001
70,False,False,True,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2014,35.307629184999996,9.207566312600001,29.50853947892552,40.263970248,607.9000000000001
71,False,False,True,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2014,35.69148142506577,9.207566312600001,33.06026079920042,40.263970248,607.9000000000001
72,False,False,True,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2014,35.69148142506577,9.207566312600001,23.740091205641402,40.263970248,607.9000000000001
73,False,False,False,True,False,False,True,False,False,False,False,True,False,1,0,0,0,2014,11.34481357,9.207566312600001,32.729008942437034,40.263970248,607.9000000000001
74,False,False,False,True,False,False,False,True,False,False,False,True,False,1,0,0,0,2014,13.676609088568378,9.207566312600001,34.620283557778265,40.263970248,607.9000000000001
75,False,False,False,True,False,False,False,False,True,False,False,True,False,1,0,0,0,2014,13.676609088568378,9.207566312600001,25.080157595509107,40.263970248,607.9000000000001
76,False,False,False,False,False,True,True,False,False,False,False,True,False,1,0,0,0,2014,18.744432584000002,9.207566312600001,29.859967239154173,40.263970248,607.9000000000001
77,False,True,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2014,17.45746021,9.207566312600001,29.69089303136492,40.263970248,607.9000000000001
78,False,True,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2014,17.147195732,9.207566312600001,34.59993561309419,40.263970248,607.9000000000001
79,False,True,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2014,17.147195732,9.207566312600001,23.660087304487792,40.263970248,607.9000000000001
80,True,False,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2015,17.64174367,8.220956465,29.2,38.62390846,674.8
81,True,False,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2015,18.932861716,9.2075663126,40.2,40.263970248,680.3199999999999
82,True,False,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2015,18.932861716,9.2075663126,17.7,40.263970248,680.3199999999999
83,False,False,False,False,True,False,True,False,False,False,False,True,False,1,0,0,0,2015,21.113256603,9.2075663126,28.439999999999998,40.263970248,680.3199999999999
84,False,False,False,False,True,False,False,True,False,False,False,True,False,1,0,0,0,2015,21.113256603,9.2075663126,38.66000845215735,40.263970248,680.3199999999999
85,False,False,False,False,True,False,False,False,True,False,False,True,False,1,0,0,0,2015,21.113256603,9.2075663126,21.479587453464543,40.263970248,680.3199999999999
86,False,False,True,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2015,38.69610373,9.2075663126,28.8,40.263970248,680.3199999999999
87,False,False,True,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2015,34.415068694,9.2075663126,32.540194550238596,40.263970248,680.3199999999999
88,False,False,True,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2015,34.415068694,9.2075663126,23.299995187898112,40.263970248,680.3199999999999
89,False,False,False,True,False,False,True,False,False,False,False,True,False,1,0,0,0,2015,13.21755816,9.2075663126,28.2,40.263970248,680.3199999999999
90,False,False,False,True,False,False,False,True,False,False,False,True,False,1,0,0,0,2015,15.038041683742057,9.2075663126,34.10000976207929,40.263970248,680.3199999999999
91,False,False,False,True,False,False,False,False,True,False,False,True,False,1,0,0,0,2015,15.038041683742057,9.2075663126,26.7996175763911,40.263970248,680.3199999999999
92,False,False,False,False,False,True,True,False,False,False,False,True,False,1,0,0,0,2015,20.993332556,9.2075663126,29.859999999999996,40.263970248,680.3199999999999
93,False,True,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2015,16.93059486,9.2075663126,33.9,40.263970248,680.3199999999999
94,False,True,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2015,17.170994737999997,9.2075663126,36.220082220835856,40.263970248,680.3199999999999
95,False,True,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2015,17.170994737999997,9.2075663126,26.119968336886622,40.263970248,680.3199999999999
96,True,False,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2016,18.25899739,8.220956465,29.2,38.62390846,715.4
97,True,False,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2016,19.291348816000003,9.207566312600001,38.472194438195444,40.263970248,655.7
98,True,False,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2016,19.291348816000003,9.207566312600001,20.64710401993528,40.263970248,655.7
99,False,False,False,False,True,False,True,False,False,False,False,True,False,1,0,0,0,2016,25.185037984,9.207566312600001,28.90001487652484,40.263970248,655.7
100,False,False,False,False,True,False,False,True,False,False,False,True,False,1,0,0,0,2016,25.185037984,9.207566312600001,38.66004209831176,40.263970248,655.7
101,False,False,False,False,True,False,False,False,True,False,False,True,False,1,0,0,0,2016,25.185037984,9.207566312600001,21.479777951871036,40.263970248,655.7
102,False,False,True,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2016,50.89088198,9.207566312600001,28.722548324017517,40.263970248,655.7
103,False,False,True,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2016,39.454238848,9.207566312600001,34.95964630967506,40.263970248,655.7
104,False,False,True,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2016,39.454238848,9.207566312600001,24.699871236756877,40.263970248,655.7
105,False,False,False,True,False,False,True,False,False,False,False,True,False,1,0,0,0,2016,14.34903217,9.207566312600001,30.720317718518,40.263970248,655.7
106,False,False,False,True,False,False,False,True,False,False,False,True,False,1,0,0,0,2016,13.49057971139817,9.207566312600001,33.49996035234185,40.263970248,655.7
107,False,False,False,True,False,False,False,False,True,False,False,True,False,1,0,0,0,2016,13.49057971139817,9.207566312600001,26.199598821793874,40.263970248,655.7
108,False,False,False,False,False,True,True,False,False,False,False,True,False,1,0,0,0,2016,24.781942175999998,9.207566312600001,28.840017851829806,40.263970248,655.7
109,False,True,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2016,17.06822607,9.207566312600001,32.35550902452108,40.263970248,655.7
110,False,True,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2016,17.163648838,9.207566312600001,36.55981966946027,40.263970248,655.7
111,False,True,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2016,17.163648838,9.207566312600001,29.259458138912297,40.263970248,655.7
112,True,False,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2017,18.59419524,8.220956465,29.25,38.62390846,729.3
113,True,False,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2017,20.429927564000003,9.2075663126,35.9,40.26397024800001,679.5
114,True,False,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2017,20.429927564000003,9.2075663126,21.9,40.26397024800001,679.5
115,False,False,False,False,True,False,True,False,False,False,False,True,False,1,0,0,0,2017,18.213911524,9.2075663126,28.9,40.26397024800001,679.5
116,False,False,False,False,True,False,False,True,False,False,False,True,False,1,0,0,0,2017,18.213911524,9.2075663126,38.66007572944482,40.26397024800001,679.5
117,False,False,False,False,True,False,False,False,True,False,False,True,False,1,0,0,0,2017,18.213911524,9.2075663126,21.479968365257502,40.26397024800001,679.5
118,False,False,True,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2017,43.86211311,9.2075663126,27.8,40.26397024800001,679.5
119,False,False,True,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2017,40.693177444,9.2075663126,32.37994765388241,40.26397024800001,679.5
120,False,False,True,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2017,40.693177444,9.2075663126,23.92009246701004,40.26397024800001,679.5
121,False,False,False,True,False,False,True,False,False,False,False,True,False,1,0,0,0,2017,15.50920701,9.2075663126,28.9,40.26397024800001,679.5
122,False,False,False,True,False,False,False,True,False,False,False,True,False,1,0,0,0,2017,12.204085183103352,9.2075663126,33.87985361378348,40.26397024800001,679.5
123,False,False,False,True,False,False,False,False,True,False,False,True,False,1,0,0,0,2017,12.204085183103352,9.2075663126,25.539986511536807,40.26397024800001,679.5
124,False,False,False,False,False,True,True,False,False,False,False,True,False,1,0,0,0,2017,27.634140866000003,9.2075663126,29.559999999999995,40.26397024800001,679.5
125,False,True,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2017,17.88829803,9.2075663126,32.6,40.26397024800001,679.5
126,False,True,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2017,18.224951082,9.2075663126,38.19960846377845,40.26397024800001,679.5
127,False,True,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2017,18.224951082,9.2075663126,27.459979669017873,40.26397024800001,679.5
128,True,False,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2018,18.05673788,5.867812358,29.25,37.78575777,733.0
129,True,False,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2018,19.861073064000003,8.073685346000001,38.984712925813255,43.445502825999995,681.0400000000001
130,True,False,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2018,19.861073064000003,8.073685346000001,22.416551758200946,43.445502825999995,681.0400000000001
131,False,False,False,False,True,False,True,False,False,False,False,True,False,1,0,0,0,2018,21.428119526,8.073685346000001,30.73992618646587,43.445502825999995,681.0400000000001
132,False,False,False,False,True,False,False,True,False,False,False,True,False,1,0,0,0,2018,21.428119526,8.073685346000001,38.660246211645834,43.445502825999995,681.0400000000001
133,False,False,False,False,True,False,False,False,True,False,False,True,False,1,0,0,0,2018,21.428119526,8.073685346000001,21.4801378749283,43.445502825999995,681.0400000000001
134,False,False,True,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2018,39.07445528,8.073685346000001,28.189657179699083,43.445502825999995,681.0400000000001
135,False,False,True,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2018,41.246763814,8.073685346000001,32.38017757907326,43.445502825999995,681.0400000000001
136,False,False,True,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2018,41.246763814,8.073685346000001,23.92030848579321,43.445502825999995,681.0400000000001
137,False,False,False,True,False,False,True,False,False,False,False,True,False,1,0,0,0,2018,12.17160691,8.073685346000001,31.810660600934376,43.445502825999995,681.0400000000001
138,False,False,False,True,False,False,False,True,False,False,False,True,False,1,0,0,0,2018,12.756029587394012,8.073685346000001,33.88028176126148,43.445502825999995,681.0400000000001
139,False,False,False,True,False,False,False,False,True,False,False,True,False,1,0,0,0,2018,12.756029587394012,8.073685346000001,27.639972279304896,43.445502825999995,681.0400000000001
140,False,False,False,False,False,True,True,False,False,False,False,True,False,1,0,0,0,2018,25.233007964000002,8.073685346000001,32.05986079461013,43.445502825999995,681.0400000000001
141,False,True,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2018,18.32831635,8.073685346000001,34.50805300048245,43.445502825999995,681.0400000000001
142,False,True,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2018,17.281641738,8.073685346000001,38.19990089807306,43.445502825999995,681.0400000000001
143,False,True,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2018,17.281641738,8.073685346000001,30.699841366446403,43.445502825999995,681.0400000000001
144,True,False,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2019,17.89955897,5.867812358,31.45,37.78575777,602.9
145,True,False,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2019,20.152392715999998,8.073685346000001,42.1,43.445502825999995,680.28
146,True,False,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2019,20.152392715999998,8.073685346000001,24.9,43.445502825999995,680.28
147,False,False,False,False,True,False,True,False,False,False,False,True,False,1,0,0,0,2019,23.531015986,8.073685346000001,33.9,43.445502825999995,680.28
148,False,False,False,False,True,False,False,True,False,False,False,True,False,1,0,0,0,2019,23.531015986,8.073685346000001,38.66041663468473,43.445502825999995,680.28
149,False,False,False,False,True,False,False,False,True,False,False,True,False,1,0,0,0,2019,23.531015986,8.073685346000001,21.48030732578098,43.445502825999995,680.28
150,False,False,True,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2019,36.94264408,8.073685346000001,27.3,43.445502825999995,680.28
151,False,False,True,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2019,41.13192624,8.073685346000001,34.65972931245099,43.445502825999995,680.28
152,False,False,True,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2019,41.13192624,8.073685346000001,23.920524408231483,43.445502825999995,680.28
153,False,False,False,True,False,False,True,False,False,False,False,True,False,1,0,0,0,2019,10.10523005,8.073685346000001,34.3,43.445502825999995,680.28
154,False,False,False,True,False,False,False,True,False,False,False,True,False,1,0,0,0,2019,11.122513230279043,8.073685346000001,33.88070971780485,43.445502825999995,680.28
155,False,False,False,True,False,False,False,False,True,False,False,True,False,1,0,0,0,2019,11.122513230279043,8.073685346000001,25.540791035400954,43.445502825999995,680.28
156,False,False,False,False,False,True,True,False,False,False,False,True,False,1,0,0,0,2019,26.117255758,8.073685346000001,32.940000000000005,43.445502825999995,680.28
157,False,True,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2019,18.59744391,8.073685346000001,40.2,43.445502825999995,680.28
158,False,True,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2019,17.451222066,8.073685346000001,36.940567935519724,43.445502825999995,680.28
159,False,True,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2019,17.451222066,8.073685346000001,30.700024697204487,43.445502825999995,680.28
160,True,False,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2020,16.56602129,5.867812358,31.45,37.78575777,602.9
161,True,False,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2020,19.738268205999997,8.073685346000001,40.1024197681862,43.445502825999995,680.28
162,True,False,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2020,19.738268205999997,8.073685346000001,23.025226303320142,43.445502825999995,680.28
163,False,False,False,False,True,False,True,False,False,False,False,True,False,1,0,0,0,2020,15.338183128000002,8.073685346000001,34.19986383442266,43.445502825999995,680.28
164,False,False,False,False,True,False,False,True,False,False,False,True,False,1,0,0,0,2020,15.338183128000002,8.073685346000001,38.66041658292195,43.445502825999995,680.28
165,False,False,False,False,True,False,False,False,True,False,False,True,False,1,0,0,0,2020,15.338183128000002,8.073685346000001,21.480307287669465,43.445502825999995,680.28
166,False,False,True,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2020,43.08373972,8.073685346000001,28.142810098792538,43.445502825999995,680.28
167,False,False,True,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2020,42.481461118000006,8.073685346000001,32.3804073511938,43.445502825999995,680.28
168,False,False,True,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2020,42.481461118000006,8.073685346000001,23.920524343171447,43.445502825999995,680.28
169,False,False,False,True,False,False,True,False,False,False,False,True,False,1,0,0,0,2020,7.104155957,8.073685346000001,32.92474784915605,43.445502825999995,680.28
170,False,False,False,True,False,False,False,True,False,False,False,True,False,1,0,0,0,2020,10.356063623260948,8.073685346000001,33.880709629779595,43.445502825999995,680.28
171,False,False,False,True,False,False,False,False,True,False,False,True,False,1,0,0,0,2020,10.356063623260948,8.073685346000001,27.64016645885868,43.445502825999995,680.28
172,False,False,False,False,False,True,True,False,False,False,False,True,False,1,0,0,0,2020,21.623404865999998,8.073685346000001,32.93992622301446,43.445502825999995,680.28
173,False,True,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2020,17.56044813,8.073685346000001,35.78169687343953,43.445502825999995,680.28
174,False,True,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2020,17.034440318,8.073685346000001,36.94056786509324,43.445502825999995,680.28
175,False,True,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2020,17.034440318,8.073685346000001,30.700024694172324,43.445502825999995,680.28
176,True,False,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2021,15.3421149,5.867812358,31.21508724167801,37.78575777,602.9
177,True,False,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2021,19.262096282,8.073685346000001,39.5900588262943,43.445502826,680.28
178,True,False,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2021,19.262096282,8.073685346000001,22.487953445152705,43.445502826,680.28
179,False,False,False,False,True,False,True,False,False,False,False,True,False,1,0,0,0,2021,19.185545648199998,8.073685346000001,34.19986385128442,43.445502826,680.28
180,False,False,False,False,True,False,False,True,False,False,False,True,False,1,0,0,0,2021,19.185545648199998,8.073685346000001,38.660416531146566,43.445502826,680.28
181,False,False,False,False,True,False,False,False,True,False,False,True,False,1,0,0,0,2021,19.185545648199998,8.073685346000001,21.480307249548588,43.445502826,680.28
