,city_idx,encoded_strata_race_label,encoded_strata_sex_label,encoded_geo_strata_region,encoded_geo_strata_poverty,encoded_geo_strata_Population,encoded_geo_strata_PopDensity,encoded_geo_strata_Segregation,date_label,Cancer | Colorectal Cancer Deaths,Heat and Disasters | Number of Heat Waves,Mental Health | School Bullying,Population | Seniors,Sexually Transmitted Disease | HIV/AIDS Prevalence
45,20,1,0,2,1,0,0,0,2012,11.14328139,5.065943006362232,19.9478325895141,9.241913903467678,346.4
46,20,1,1,2,1,0,0,0,2012,10.04006946,5.065938536569322,18.52922777975598,9.24190661215281,215.67142857142858
47,20,1,2,2,1,0,0,0,2012,12.16708298,5.065938536569322,17.38510760017566,9.24190661215281,430.35714285714283
48,20,0,0,2,1,0,0,0,2013,12.04585393,7.769230769,14.55,8.374686173,453.2
49,20,0,1,2,1,0,0,0,2013,9.654580026,5.065943006362232,17.7,10.203529292143525,126.1
50,20,0,2,2,1,0,0,0,2013,15.0039098,5.065943006362232,15.2,10.203529292143525,777.3
51,20,4,0,2,1,0,0,0,2013,13.424243610212763,5.065943006362232,14.533376308077568,10.203529292143525,62.4
52,20,4,1,2,1,0,0,0,2013,12.14211549533096,5.065938536569322,14.781957053199186,10.203518252887676,122.71428571428571
53,20,4,2,2,1,0,0,0,2013,15.293186848605398,5.065938536569322,13.007691600129284,10.203518252887676,331.34285714285716
54,20,2,0,2,1,0,0,0,2013,18.79606991,5.065943006362232,13.5,10.203529292143525,1236.9
55,20,2,1,2,1,0,0,0,2013,11.33349479,5.065938536569322,15.18049228796824,10.203518252887676,624.2714285714285
56,20,2,2,2,1,0,0,0,2013,30.81620866,5.065938536569322,13.78838212548466,10.203518252887676,832.9000000000002
57,20,3,0,2,1,0,0,0,2013,13.47828629,5.065943006362232,16.7,10.203529292143525,477.5
58,20,3,1,2,1,0,0,0,2013,9.235979102,5.065938536569322,16.274815398155795,10.203518252887676,265.2714285714286
59,20,3,2,2,1,0,0,0,2013,19.6352809,5.065938536569322,14.89632675006621,10.203518252887676,473.9
60,20,5,0,2,1,0,0,0,2013,14.014129951586249,5.065943006362232,14.68621490800257,10.203529292143525,313.5431901840745
61,20,1,0,2,1,0,0,0,2013,11.30323372,5.065943006362232,19.3,10.203529292143525,345.5
62,20,1,1,2,1,0,0,0,2013,10.07143601,5.065938536569322,18.850785641552264,10.203518252887676,222.25714285714284
63,20,1,2,2,1,0,0,0,2013,12.36430456,5.065938536569322,17.45867547906868,10.203518252887676,430.88571428571424
64,20,0,0,2,1,0,0,0,2014,10.87065012,7.769230769,14.55,8.374686173,450.8
65,20,0,1,2,1,0,0,0,2014,8.558169806,5.065943006362232,16.138242986547983,10.351817893389288,125.6
66,20,0,2,2,1,0,0,0,2014,13.82720236,5.065943006362232,13.698781679156719,10.351817893389288,772.9
67,20,4,0,2,1,0,0,0,2014,11.17457207,5.065943006362232,14.428141652587032,10.351817893389288,71.5
68,20,4,1,2,1,0,0,0,2014,12.353385827153543,5.065938536569322,16.599818620326094,10.3518102428591,128.07142857142858
69,20,4,2,2,1,0,0,0,2014,15.065822641218743,5.065938536569322,14.889911006421963,10.3518102428591,345.2285714285714
70,20,2,0,2,1,0,0,0,2014,20.35462629,5.065943006362232,13.25631502254173,10.351817893389288,1205.3
71,20,2,1,2,1,0,0,0,2014,16.906476339999998,5.065938536569322,15.49233877391036,10.3518102428591,638.3571428571429
72,20,2,2,2,1,0,0,0,2014,26.143779662500002,5.065938536569322,14.0775362308805,10.3518102428591,855.5142857142856
73,20,3,0,2,1,0,0,0,2014,9.985333669,5.065943006362232,14.114987243692639,10.351817893389288,489.8
74,20,3,1,2,1,0,0,0,2014,6.882989719,5.065938536569322,15.298297505313412,10.3518102428591,274.15714285714284
75,20,3,2,2,1,0,0,0,2014,14.42530364,5.065938536569322,13.798510317149239,10.3518102428591,491.31428571428575
76,20,5,0,2,1,0,0,0,2014,14.106800649636389,5.065943006362232,14.314688483645162,10.351817893389288,322.4854684885479
77,20,1,0,2,1,0,0,0,2014,10.03091063,5.065943006362232,20.29518413677057,10.351817893389288,337.5
78,20,1,1,2,1,0,0,0,2014,8.924757167,5.065938536569322,19.17604654802974,10.3518102428591,228.04285714285714
79,20,1,2,2,1,0,0,0,2014,17.411759115,5.065938536569322,16.812248800999978,10.3518102428591,445.19999999999993
80,20,0,0,2,1,0,0,0,2015,11.19398738,7.769230769,14.55,8.374686173,455.3
81,20,0,1,2,1,0,0,0,2015,9.242023642,5.065943006362232,14.6,10.351817893389288,128.6
82,20,0,2,2,1,0,0,0,2015,13.74303238,5.065943006362232,11.2,10.351817893389288,778.4
83,20,4,0,2,1,0,0,0,2015,13.33214557,5.065943006362232,13.334251476223857,10.351817893389288,78.3
84,20,4,1,2,1,0,0,0,2015,11.828643155840542,5.065938536569322,16.90761723287124,10.3518102428591,134.11428571428573
85,20,4,2,2,1,0,0,0,2015,15.931473596388225,5.065938536569322,14.539599792683653,10.3518102428591,359.64285714285717
86,20,2,0,2,1,0,0,0,2015,21.67581446,5.065943006362232,12.6,10.351817893389288,1200.6
87,20,2,1,2,1,0,0,0,2015,13.83932914,5.065938536569322,14.168265993418464,10.3518102428591,657.8571428571429
88,20,2,2,2,1,0,0,0,2015,35.27877642,5.065938536569322,12.699831738116316,10.3518102428591,883.3857142857142
89,20,3,0,2,1,0,0,0,2015,9.337197213,5.065943006362232,11.4,10.351817893389288,504.7
90,20,3,1,2,1,0,0,0,2015,8.667458364,5.065938536569322,14.520392383906868,10.3518102428591,288.75714285714287
91,20,3,2,2,1,0,0,0,2015,9.898106211,5.065938536569322,13.56957567557639,10.3518102428591,514.2857142857143
92,20,5,0,2,1,0,0,0,2015,13.38821799823213,5.065943006362232,14.785311516354842,10.351817893389288,411.7142857142857
93,20,1,0,2,1,0,0,0,2015,10.32908069,5.065943006362232,20.6,10.351817893389288,337.2
94,20,1,1,2,1,0,0,0,2015,8.466929986,5.065938536569322,17.558671578380373,10.3518102428591,233.27142857142857
95,20,1,2,2,1,0,0,0,2015,12.35989193,5.065938536569322,17.043743330657612,10.3518102428591,458.8
96,20,0,0,2,1,0,0,0,2016,11.41526933,7.769230769,14.55,8.374686173,456.8
97,20,0,1,2,1,0,0,0,2016,8.78192505,5.065943006362232,15.241891993285467,10.351817893389288,132.1
98,20,0,2,2,1,0,0,0,2016,14.96995701,5.065943006362232,11.949167083708844,10.351817893389288,776.9
99,20,4,0,2,1,0,0,0,2016,10.27716594,5.065943006362232,11.968414985961983,10.351817893389288,76.8
100,20,4,1,2,1,0,0,0,2016,11.087214701556071,5.0659385365693215,15.358875951832022,10.3518102428591,137.68571428571428
101,20,4,2,2,1,0,0,0,2016,15.856197673226585,5.0659385365693215,13.157827940368854,10.3518102428591,341.0142857142857
102,20,2,0,2,1,0,0,0,2016,22.20694391,5.065943006362232,13.203954262036735,10.351817893389288,1232.5
103,20,2,1,2,1,0,0,0,2016,13.71124048,5.0659385365693215,13.552707290686685,10.3518102428591,671.657142857143
104,20,2,2,2,1,0,0,0,2016,26.760244509999996,5.0659385365693215,12.0349253819553,10.3518102428591,874.9857142857144
105,20,3,0,2,1,0,0,0,2016,11.2262616,5.065943006362232,12.293834345924868,10.351817893389288,510.7
106,20,3,1,2,1,0,0,0,2016,8.953377648,5.0659385365693215,13.484984645134322,10.3518102428591,292.1714285714285
107,20,3,2,2,1,0,0,0,2016,13.20548898,5.0659385365693215,11.513951295686566,10.3518102428591,495.50000000000006
108,20,5,0,2,1,0,0,0,2016,12.806774769121096,5.065943006362232,14.457583262244167,10.351817893389288,416.2021138349028
109,20,1,0,2,1,0,0,0,2016,10.58648443,5.065943006362232,19.904264685525195,10.351817893389288,331.3
110,20,1,1,2,1,0,0,0,2016,12.048791380000003,5.0659385365693215,17.51863315607468,10.3518102428591,234.51428571428573
111,20,1,2,2,1,0,0,0,2016,13.76339958,5.0659385365693215,15.760061419462724,10.3518102428591,465.17142857142863
112,20,0,0,2,1,0,0,0,2017,11.35532084,7.769230769,15.05,8.374686173,461.6
113,20,0,1,2,1,0,0,0,2017,8.52328751,5.208793619741341,15.9,10.415804273386257,127.0
114,20,0,2,2,1,0,0,0,2017,14.66367655,5.208793619741341,11.6,10.415804273386257,791.1
115,20,4,0,2,1,0,0,0,2017,10.86620803,5.208793619741341,11.909452438125356,10.415804273386257,86.7
116,20,4,1,2,1,0,0,0,2017,10.65035211056362,5.208792414403926,14.031636986550332,10.415798085087731,140.68571428571428
117,20,4,2,2,1,0,0,0,2017,15.444152093058861,5.208792414403926,13.136885865815481,10.415798085087731,349.09999999999997
118,20,2,0,2,1,0,0,0,2017,18.97506647,5.208793619741341,15.7,10.415804273386257,1231.6
119,20,2,1,2,1,0,0,0,2017,12.92698337,5.208792414403926,13.626238803619207,10.415798085087731,685.2571428571428
120,20,2,2,2,1,0,0,0,2017,28.5194221,5.208792414403926,11.85542116094259,10.415798085087731,893.6714285714286
121,20,3,0,2,1,0,0,0,2017,13.14493775,5.208793619741341,11.7,10.415804273386257,521.9
122,20,3,1,2,1,0,0,0,2017,8.618258545,5.208792414403926,12.657636286433373,10.415798085087731,303.87142857142857
123,20,3,2,2,1,0,0,0,2017,17.37820599,5.208792414403926,10.88681864375676,10.415798085087731,512.2857142857142
124,20,5,0,2,1,0,0,0,2017,12.59631714313721,5.208793619741341,14.372306320594546,10.415804273386257,420.5734543630758
125,20,1,0,2,1,0,0,0,2017,10.35799627,5.208793619741341,21.0,10.415804273386257,332.6
126,20,1,1,2,1,0,0,0,2017,8.459249821,5.208792414403926,17.746359291259008,10.415798085087731,235.8714285714286
127,20,1,2,2,1,0,0,0,2017,12.54336154,5.208792414403926,15.975541648582396,10.415798085087731,472.90000000000003
128,20,0,0,2,1,0,0,0,2018,11.50142313,7.769230769,15.05,9.767460306,469.5
129,20,0,1,2,1,0,0,0,2018,9.411676165,5.208793619741341,14.85498272395285,11.277755713329968,128.7
130,20,0,2,2,1,0,0,0,2018,13.60525686,5.208793619741341,11.064913034135527,11.277755713329968,804.4
131,20,4,0,2,1,0,0,0,2018,8.43337946,5.208793619741341,12.018794306679784,11.277755713329968,89.1
132,20,4,1,2,1,0,0,0,2018,10.345381171329532,5.208792414403926,14.448796065443677,11.277741646529556,142.12857142857143
133,20,4,2,2,1,0,0,0,2018,15.353126162315796,5.208792414403926,11.869768789863988,11.277741646529556,357.64285714285717
134,20,2,0,2,1,0,0,0,2018,20.82544949,5.208793619741341,12.952416694315007,11.277755713329968,1258.8
135,20,2,1,2,1,0,0,0,2018,11.61639627,5.208792414403926,13.624937822010153,11.277741646529556,697.6999999999999
136,20,2,2,2,1,0,0,0,2018,32.27689509,5.208792414403926,11.853550989056613,11.277741646529556,913.2142857142857
137,20,3,0,2,1,0,0,0,2018,10.99584231,5.208793619741341,11.819907470662711,11.277755713329968,537.0
138,20,3,1,2,1,0,0,0,2018,6.701082098,5.208792414403926,12.656010441473247,11.277741646529556,309.91428571428565
139,20,3,2,2,1,0,0,0,2018,15.51054465,5.208792414403926,10.884623608519705,11.277741646529556,525.4285714285714
140,20,5,0,2,1,0,0,0,2018,12.681651269465629,5.208793619741341,14.14367467483614,11.277755713329968,431.58806994078026
141,20,1,0,2,1,0,0,0,2018,11.05976131,5.208793619741341,19.245817294098465,11.277755713329968,336.9
142,20,1,1,2,1,0,0,0,2018,10.38680052,5.208792414403926,17.745643378554757,11.277741646529556,236.4857142857143
143,20,1,2,2,1,0,0,0,2018,11.51761811,5.208792414403926,15.974256545601216,11.277741646529556,480.7142857142857
144,20,0,0,2,1,0,0,0,2019,11.23356065,7.769230769,13.75,9.767460306,469.8
145,20,0,1,2,1,0,0,0,2019,9.638432078,5.208793619741341,13.6,11.391960245362348,129.0
146,20,0,2,2,1,0,0,0,2019,12.8329824,5.208793619741341,9.0,11.391960245362348,805.2
147,20,4,0,2,1,0,0,0,2019,9.920408455,5.208793619741341,11.53504039006197,11.391960245362348,73.8
148,20,4,1,2,1,0,0,0,2019,10.499548348627435,5.208792414403926,13.660326241753618,11.39194878839051,137.6714285714286
149,20,4,2,2,1,0,0,0,2019,17.04089293373795,5.208792414403926,10.173104045764601,11.39194878839051,360.09999999999997
150,20,2,0,2,1,0,0,0,2019,20.79381087,5.208793619741341,8.9,11.391960245362348,1098.7
151,20,2,1,2,1,0,0,0,2019,12.32516852,5.208792414403926,14.398593694393488,11.39194878839051,661.2285714285714
152,20,2,2,2,1,0,0,0,2019,31.05027991,5.208792414403926,11.685928867783154,11.39194878839051,883.6571428571427
153,20,3,0,2,1,0,0,0,2019,10.00003578,5.208793619741341,10.5,11.391960245362348,662.6
154,20,3,1,2,1,0,0,0,2019,7.075715811,5.208792414403926,14.684752576696116,11.39194878839051,355.14285714285717
155,20,3,2,2,1,0,0,0,2019,13.28041405,5.208792414403926,11.972087750085786,11.39194878839051,577.5714285714286
156,20,5,0,2,1,0,0,0,2019,12.98651136522828,5.208793619741341,14.142918380389666,11.391960245362348,439.8226742975695
157,20,1,0,2,1,0,0,0,2019,10.57198666,5.208793619741341,17.6,11.391960245362348,298.5
158,20,1,1,2,1,0,0,0,2019,10.06302089,5.208792414403926,17.235106928320885,11.39194878839051,205.27142857142857
159,20,1,2,2,1,0,0,0,2019,15.896675083333333,5.208792414403926,14.522442101710556,11.39194878839051,524.3000000000001
160,20,0,0,2,1,0,0,0,2020,12.03714613,7.769230769,13.75,9.767460306,469.8
161,20,0,1,2,1,0,0,0,2020,10.67699713,5.065943006362232,14.830443048479017,11.469855097767663,125.4
162,20,0,2,2,1,0,0,0,2020,13.48742092,5.065943006362232,11.231981025297125,11.469855097767663,804.5
163,20,4,0,2,1,0,0,0,2020,7.949162988,5.065943006362232,11.531058731964215,11.469855097767663,82.7
164,20,4,1,2,1,0,0,0,2020,10.121574262063074,5.065938536569322,13.65605962120688,11.469845420867134,144.37142857142857
165,20,4,2,2,1,0,0,0,2020,15.87237272018193,5.065938536569322,10.170388452632007,11.469845420867134,373.0571428571429
166,20,2,0,2,1,0,0,0,2020,21.80294614,5.065943006362232,11.702201448625383,11.469855097767663,1271.2
167,20,2,1,2,1,0,0,0,2020,12.29093776,5.065938536569322,14.393343564013305,11.469845420867134,709.8285714285714
168,20,2,2,2,1,0,0,0,2020,34.15759745,5.065938536569322,11.67856302715298,11.469845420867134,938.5142857142856
169,20,3,0,2,1,0,0,0,2020,9.813572758,5.065943006362232,12.006252876790663,11.469855097767663,555.2
170,20,3,1,2,1,0,0,0,2020,8.977932078,5.065938536569322,14.688088605120615,11.469845420867134,324.40000000000003
171,20,3,2,2,1,0,0,0,2020,10.95395197,5.065938536569322,11.973308068260291,11.469845420867134,553.0857142857143
172,20,5,0,2,1,0,0,0,2020,13.366121583377694,5.065943006362232,14.467423535479808,11.469855097767663,432.0219072254035
173,20,1,0,2,1,0,0,0,2020,12.38892247,5.065943006362232,17.73366022612465,11.469855097767663,321.4
174,20,1,1,2,1,0,0,0,2020,11.38004259,5.065938536569322,17.230550458737184,11.469845420867134,234.34285714285716
175,20,1,2,2,1,0,0,0,2020,13.20982648,5.065938536569322,14.515769921876858,11.469845420867134,488.8
176,20,0,0,2,1,0,0,0,2021,11.90112699,7.769230769,13.980851063829784,9.767460306,469.8
177,20,0,1,2,1,0,0,0,2021,9.917549845,5.065943006362232,15.167797921284206,11.469855097767661,125.7
178,20,0,2,2,1,0,0,0,2021,14.26218268,5.065943006362232,11.437856623634818,11.469855097767661,811.3
179,20,4,0,2,1,0,0,0,2021,9.65107462,5.065943006362232,11.523625389392153,11.469855097767661,83.6
180,20,4,1,2,1,0,0,0,2021,10.873146364814744,5.065938536569322,13.642997971257874,11.469845420867134,156.97142857142856
181,20,4,2,2,1,0,0,0,2021,16.650932576271963,5.065938536569322,10.16214940264079,11.469845420867134,410.2857142857143
182,20,2,0,2,1,0,0,0,2021,17.47984216,5.065943006362232,11.951348219245364,11.469855097767661,1277.2
183,20,2,1,2,1,0,0,0,2021,11.71580088,5.065938536569322,14.37755244087227,11.469845420867134,688.2857142857143
184,20,2,2,2,1,0,0,0,2021,26.82090948,5.065938536569322,11.656189838559806,11.469845420867134,941.6000000000001
185,20,3,0,2,1,0,0,0,2021,10.97416852,5.065943006362232,12.72227984547221,11.469855097767661,573.1
186,20,3,1,2,1,0,0,0,2021,8.135071536,5.065938536569322,14.69872497468365,11.469845420867134,371.25714285714287
187,20,3,2,2,1,0,0,0,2021,15.03453402,5.065938536569322,11.977362372371184,11.469845420867134,624.5714285714286
188,20,5,0,2,1,0,0,0,2021,13.12986102195043,5.065943006362232,14.45559381079996,11.469855097767661,479.5943103491683
189,20,1,0,2,1,0,0,0,2021,12.27626034,5.065943006362232,17.641631554963126,11.469855097767661,317.1
190,20,1,1,2,1,0,0,0,2021,10.40660339,5.065938536569322,17.216703074426672,11.469845420867134,236.85714285714286
191,20,1,2,2,1,0,0,0,2021,14.14194796,5.065938536569322,14.49534047211421,11.469845420867134,494.3428571428571
192,20,0,0,2,1,0,0,0,2022,12.50587451,7.769230769,14.48723521088186,9.767460306,480.5083333333333
193,20,0,1,2,1,0,0,0,2022,10.24794742,5.065943006362232,14.961429767476837,11.469855097767663,200.525
194,20,0,2,2,1,0,0,0,2022,15.24194946,5.065943006362232,11.663543086008662,11.469855097767663,787.6166666666667
195,20,4,0,2,1,0,0,0,2022,14.755127858499995,5.065943006362232,11.312038383408478,11.469855097767663,97.225
196,20,4,1,2,1,0,0,0,2022,11.799584550104491,5.065938536569322,12.678605946765083,11.469845420867134,156.9714285714286
197,20,4,2,2,1,0,0,0,2022,16.477814024919624,5.065938536569322,10.55928224393602,11.469845420867134,410.28571428571433
198,20,2,0,2,1,0,0,0,2022,14.41862189,5.065943006362232,12.101631478400812,11.469855097767663,1064.25
