,city_idx,encoded_strata_race_label,encoded_strata_sex_label,encoded_geo_strata_region,encoded_geo_strata_poverty,encoded_geo_strata_Population,encoded_geo_strata_PopDensity,encoded_geo_strata_Segregation,date_label,Deaths | Police Killings,Income | Poverty in All Ages,Oral Health | Dental Care,"Respiratory Infection | COVID-19 Vaccination, Adults",Substance Use | Teen Alcohol
0,20,0,0,2,1,0,0,0,2010,0.695747522,19.39894657,62.4,72.27044061277554,31.1
1,20,0,1,2,1,0,0,0,2010,0.6549967622000901,18.273759511881984,59.02857377918353,72.27045935468492,31.06815007207261
2,20,0,2,2,1,0,0,0,2010,0.6549967622000901,18.273759511881984,59.02857377918353,72.27045935468492,30.816168568679085
3,20,4,0,2,1,0,0,0,2010,0.6549967622000901,16.84774675,59.02857377918353,72.27045935468492,16.429767014565464
4,20,4,1,2,1,0,0,0,2010,0.6549958423942168,13.354291868501367,59.02857260397954,72.2704773987498,25.717482469500215
5,20,4,2,2,1,0,0,0,2010,0.6549958423942168,13.354291868501367,59.02857260397954,72.2704773987498,24.737141679875062
6,20,2,0,2,1,0,0,0,2010,4.656013707,27.08774905,59.02857377918353,72.27045935468492,25.89631241449318
7,20,2,1,2,1,0,0,0,2010,1.9730907712994856,27.342300470233365,59.02857260397954,72.2704773987498,27.923643676728602
8,20,2,2,2,1,0,0,0,2010,1.9730907712994856,27.342300470233365,59.02857260397954,72.2704773987498,27.496398735853766
9,20,3,0,2,1,0,0,0,2010,0.356257811,29.58054448,59.02857377918353,72.27045935468492,38.19941504947978
10,20,3,1,2,1,0,0,0,2010,0.5522383329641303,28.0438330993246,59.02857260397954,72.2704773987498,34.91285976340218
11,20,3,2,2,1,0,0,0,2010,0.5522383329641303,28.0438330993246,59.02857260397954,72.2704773987498,35.26937866054889
12,20,5,0,2,1,0,0,0,2010,0.6549967622000901,28.60142797,59.02857377918353,72.27045935468492,31.551577122812304
13,20,1,0,2,1,0,0,0,2010,0.486660277,11.1761529,59.02857377918353,72.27045935468492,37.19757640800972
14,20,1,1,2,1,0,0,0,2010,0.541364013905138,9.917977896624988,59.02857260397954,72.2704773987498,35.391695052172146
15,20,1,2,2,1,0,0,0,2010,0.541364013905138,9.917977896624988,59.02857260397954,72.2704773987498,34.42819064317732
16,20,0,0,2,1,0,0,0,2011,0.695747522,19.39894657,62.4,72.26984078039885,31.1
17,20,0,1,2,1,0,0,0,2011,0.6682688851235453,18.169839243343436,58.857153043128605,72.26988863806933,33.1
18,20,0,2,2,1,0,0,0,2011,0.6682688851235453,18.169839243343436,58.857153043128605,72.26988863806933,35.0
19,20,4,0,2,1,0,0,0,2011,0.6682688851235453,16.84774675,58.857153043128605,72.26988863806933,15.19752311685747
20,20,4,1,2,1,0,0,0,2011,0.668268268615317,13.772608837887192,58.85714795057802,72.26993369517083,28.442626188388267
21,20,4,2,2,1,0,0,0,2011,0.668268268615317,13.772608837887192,58.85714795057802,72.26993369517083,26.845093887876203
22,20,2,0,2,1,0,0,0,2011,4.656013707,27.08774905,58.857153043128605,72.26988863806933,29.5
23,20,2,1,2,1,0,0,0,2011,2.0505386995615735,27.342300470233365,58.85714795057802,72.26993369517083,29.075963625778957
24,20,2,2,2,1,0,0,0,2011,2.0505386995615735,27.342300470233365,58.85714795057802,72.26993369517083,28.043078196172537
25,20,3,0,2,1,0,0,0,2011,0.356257811,29.58054448,58.857153043128605,72.26988863806933,40.8
26,20,3,1,2,1,0,0,0,2011,0.5518971592805864,28.275459597754043,58.85714795057802,72.26993369517083,32.47870567721225
27,20,3,2,2,1,0,0,0,2011,0.5518971592805864,28.275459597754043,58.85714795057802,72.26993369517083,31.445820247605834
28,20,5,0,2,1,0,0,0,2011,0.6682688851235453,28.60142797,58.857153043128605,72.26988863806933,30.67216087935484
29,20,1,0,2,1,0,0,0,2011,0.486660277,11.1761529,58.857153043128605,72.26988863806933,38.6
30,20,1,1,2,1,0,0,0,2011,0.5635728980575054,9.264402851374872,58.85714795057802,72.26993369517083,34.75071987286383
31,20,1,2,2,1,0,0,0,2011,0.5635728980575054,9.264402851374872,58.85714795057802,72.26993369517083,33.71783444325742
32,20,0,0,2,1,0,0,0,2012,0.695747522,19.39894657,62.4,72.26874986180545,31.1
33,20,0,1,2,1,0,0,0,2012,0.6417246392766349,17.53299616815829,58.857153043128605,72.26888331229955,31.543686216104067
34,20,0,2,2,1,0,0,0,2012,0.6417246392766349,17.53299616815829,58.857153043128605,72.26888331229955,30.938802489071985
35,20,4,0,2,1,0,0,0,2012,0.6417246392766349,16.84774675,58.857153043128605,72.26888331229955,16.382582840821076
36,20,4,1,2,1,0,0,0,2012,0.6417234161731166,13.639818761799521,58.85714795057802,72.26900409681534,28.454928499789805
37,20,4,2,2,1,0,0,0,2012,0.6417234161731166,13.639818761799521,58.85714795057802,72.26900409681534,26.84114118499277
38,20,2,0,2,1,0,0,0,2012,4.656013707,27.08774905,58.857153043128605,72.26888331229955,25.158300522903698
39,20,2,1,2,1,0,0,0,2012,1.9730907712994856,27.342300470233365,58.85714795057802,72.26900409681534,28.74790910494703
40,20,2,2,2,1,0,0,0,2012,1.9730907712994856,27.342300470233365,58.85714795057802,72.26900409681534,28.453652941354346
41,20,3,0,2,1,0,0,0,2012,0.356257811,29.58054448,58.857153043128605,72.26888331229955,34.608972696262036
42,20,3,1,2,1,0,0,0,2012,0.5518971592805862,27.843226754441044,58.85714795057802,72.26900409681534,32.96516838080974
43,20,3,2,2,1,0,0,0,2012,0.5518971592805862,27.843226754441044,58.85714795057802,72.26900409681534,31.400162350923278
44,20,5,0,2,1,0,0,0,2012,0.6417246392766349,28.60142797,58.857153043128605,72.26888331229955,30.70073983507464
45,20,1,0,2,1,0,0,0,2012,0.486660277,11.1761529,58.857153043128605,72.26888331229955,37.65385809292156
46,20,1,1,2,1,0,0,0,2012,0.5632316353703747,9.417874845267296,58.85714795057802,72.26900409681534,35.2401106636636
47,20,1,2,2,1,0,0,0,2012,0.5632316353703747,9.417874845267296,58.85714795057802,72.26900409681534,33.67510463377713
48,20,0,0,2,1,0,0,0,2013,0.695747522,15.42714908,62.4,72.26663703877544,31.2
49,20,0,1,2,1,0,0,0,2013,0.6417246392766349,16.525346978535268,58.857153043128605,72.26704790245336,34.2
50,20,0,2,2,1,0,0,0,2013,0.6417246392766349,16.525346978535268,58.857153043128605,72.26704790245336,34.6
51,20,4,0,2,1,0,0,0,2013,0.6417246392766349,14.45195611,58.857153043128605,72.26704790245336,16.457153699531364
52,20,4,1,2,1,0,0,0,2013,0.6549958423942168,14.456085766209139,58.85714795057802,72.2673938660249,27.187978435188725
53,20,4,2,2,1,0,0,0,2013,0.6549958423942168,14.456085766209139,58.85714795057802,72.2673938660249,25.358706368463757
54,20,2,0,2,1,0,0,0,2013,4.656013707,22.92891422,58.857153043128605,72.26704790245336,28.8
55,20,2,1,2,1,0,0,0,2013,1.9730907712994856,24.567335177150852,58.85714795057802,72.2673938660249,27.53982630240582
56,20,2,2,2,1,0,0,0,2013,1.9730907712994856,24.567335177150852,58.85714795057802,72.2673938660249,28.055115249068148
57,20,3,0,2,1,0,0,0,2013,0.356257811,22.87630713,58.857153043128605,72.26704790245336,29.5
58,20,3,1,2,1,0,0,0,2013,0.5518971592805864,25.368714412043836,58.85714795057802,72.2673938660249,32.95080936183917
59,20,3,2,2,1,0,0,0,2013,0.5518971592805864,25.368714412043836,58.85714795057802,72.2673938660249,33.42523376531952
60,20,5,0,2,1,0,0,0,2013,0.6417246392766349,17.27710843,58.857153043128605,72.26704790245336,30.729320619613535
61,20,1,0,2,1,0,0,0,2013,0.486660277,9.072655937,58.857153043128605,72.26704790245336,42.9
62,20,1,1,2,1,0,0,0,2013,0.5628903726832439,8.867732237696542,58.85714795057802,72.2673938660249,34.437781616585525
63,20,1,2,2,1,0,0,0,2013,0.5628903726832439,8.867732237696542,58.85714795057802,72.2673938660249,34.39458847309422
64,20,0,0,2,1,0,0,0,2014,0.695747522,15.42714908,62.4,72.26223050535205,31.2
65,20,0,1,2,1,0,0,0,2014,0.6417246392766349,16.398129490590456,58.857153043128605,72.2636340923841,30.56844987003303
66,20,0,2,2,1,0,0,0,2014,0.6417246392766349,16.398129490590456,58.857153043128605,72.2636340923841,28.468444156671897
67,20,4,0,2,1,0,0,0,2014,0.6549967622000901,14.45195611,58.857153043128605,72.2636340923841,15.185758507017598
68,20,4,1,2,1,0,0,0,2014,0.6549958423942168,14.384979927774333,58.85714795057802,72.26466597229793,28.76873217199422
69,20,4,2,2,1,0,0,0,2014,0.6549958423942168,14.384979927774333,58.85714795057802,72.26466597229793,26.24846573627002
70,20,2,0,2,1,0,0,0,2014,4.656013707,22.92891422,58.857153043128605,72.2636340923841,23.256321357511563
71,20,2,1,2,1,0,0,0,2014,1.9730907712994856,24.311681082699515,58.85714795057802,72.26466597229793,26.97495824797036
72,20,2,2,2,1,0,0,0,2014,1.9730907712994856,24.311681082699515,58.85714795057802,72.26466597229793,25.677511990000244
73,20,3,0,2,1,0,0,0,2014,0.356257811,22.87630713,58.857153043128605,72.2636340923841,30.79992001294419
74,20,3,1,2,1,0,0,0,2014,0.5518971592805864,24.242150271242387,58.85714795057802,72.26466597229793,30.813951295686568
75,20,3,2,2,1,0,0,0,2014,0.5518971592805864,24.242150271242387,58.85714795057802,72.26466597229793,29.2473869947911
76,20,5,0,2,1,0,0,0,2014,0.6549967622000901,17.27710843,58.857153043128605,72.2636340923841,30.757899575333333
77,20,1,0,2,1,0,0,0,2014,0.486660277,9.072655937,58.857153043128605,72.2636340923841,35.91236276032778
78,20,1,1,2,1,0,0,0,2014,0.5632316353703747,8.886667012789026,58.85714795057802,72.26466597229793,33.387632672641985
79,20,1,2,2,1,0,0,0,2014,0.5632316353703747,8.886667012789026,58.85714795057802,72.26466597229793,31.821068371746517
80,20,0,0,2,1,0,0,0,2015,0.695747522,15.42714908,62.4,72.25224266349198,31.2
81,20,0,1,2,1,0,0,0,2015,0.6417246392766349,16.398129490590456,58.857153043128605,72.25748386071646,30.3
82,20,0,2,2,1,0,0,0,2015,0.6417246392766349,16.398129490590456,58.857153043128605,72.25748386071646,25.9
83,20,4,0,2,1,0,0,0,2015,0.6549967622000901,14.45195611,58.857153043128605,72.25748386071646,15.190765372980161
84,20,4,1,2,1,0,0,0,2015,0.668268268615317,14.384979927774333,58.857147950578025,72.26047500647527,27.230377083860485
