,city_idx,encoded_strata_race_label,encoded_strata_sex_label,encoded_geo_strata_region,encoded_geo_strata_poverty,encoded_geo_strata_Population,encoded_geo_strata_PopDensity,encoded_geo_strata_Segregation,date_label,Diabetes and Obesity | Adult Obesity,Income | Poverty in Children,Physical Activity | Adult Physical Inactivity,"Respiratory Infection | COVID-19 Vaccination, Seniors",Substance Use | Teen Marijuana
0,20,0,0,2,1,0,0,0,2010,25.3,27.23602876,20.3,85.9147253817491,23.35
1,20,0,1,2,1,0,0,0,2010,30.342862497029135,26.207604871817566,24.600009141269254,85.91471704110882,21.561789465394877
2,20,0,2,2,1,0,0,0,2010,30.342862497029135,26.207604871817566,24.600009141269254,85.91471704110882,26.21589859491002
3,20,4,0,2,1,0,0,0,2010,30.342862497029135,7.837837838,24.600009141269254,85.91471704110882,11.38387797905715
4,20,4,1,2,1,0,0,0,2010,30.342859820175622,13.77221483352679,24.600004571031555,85.91470901102757,16.868997170528736
5,20,4,2,2,1,0,0,0,2010,30.342859820175622,13.77221483352679,24.600004571031555,85.91470901102757,21.097972914016868
6,20,2,0,2,1,0,0,0,2010,30.342862497029135,40.98975703,24.600009141269254,85.91471704110882,26.765533850187506
7,20,2,1,2,1,0,0,0,2010,30.342859820175622,38.72066390145967,24.600004571031555,85.91470901102757,24.692176288690955
8,20,2,2,2,1,0,0,0,2010,30.342859820175622,38.72066390145967,24.600004571031555,85.91470901102757,27.102242736558324
9,20,3,0,2,1,0,0,0,2010,30.342862497029135,40.71502173,24.600009141269254,85.91471704110882,28.009304002372502
10,20,3,1,2,1,0,0,0,2010,30.342859820175622,37.31740720841624,24.600004571031555,85.91470901102757,27.18250287887695
11,20,3,2,2,1,0,0,0,2010,30.342859820175622,37.31740720841624,24.600004571031555,85.91470901102757,28.533800633276627
12,20,5,0,2,1,0,0,0,2010,30.342862497029135,43.02884615,24.600009141269254,85.91471704110882,24.175539427641237
13,20,1,0,2,1,0,0,0,2010,30.342862497029135,5.808207008,24.600009141269254,85.91471704110882,24.677158747237897
14,20,1,1,2,1,0,0,0,2010,30.342859820175622,10.119694709332668,24.600004571031555,85.91470901102757,22.110642700908006
15,20,1,2,2,1,0,0,0,2010,30.342859820175622,10.119694709332668,24.600004571031555,85.91470901102757,25.084469102439993
16,20,0,0,2,1,0,0,0,2011,25.3,27.23602876,20.3,85.91499232285915,23.35
17,20,0,1,2,1,0,0,0,2011,30.585708539773613,26.08036369067002,24.471443589228056,85.91497102494297,24.0
18,20,0,2,2,1,0,0,0,2011,30.585708539773613,26.08036369067002,24.471443589228056,85.91497102494297,31.0
19,20,4,0,2,1,0,0,0,2011,30.585708539773613,7.837837838,24.471443589228056,85.91497102494297,9.320665139012997
20,20,4,1,2,1,0,0,0,2011,30.585711412494447,14.57230810822931,24.47143608098041,85.91495097335327,17.72560581659111
21,20,4,2,2,1,0,0,0,2011,30.585711412494447,14.57230810822931,24.47143608098041,85.91495097335327,20.580303941574623
22,20,2,0,2,1,0,0,0,2011,30.585708539773613,40.98975703,24.471443589228056,85.91497102494297,29.8
23,20,2,1,2,1,0,0,0,2011,30.585711412494447,38.72066390145967,24.47143608098041,85.91495097335327,24.595754363434537
24,20,2,2,2,1,0,0,0,2011,30.585711412494447,38.72066390145967,24.47143608098041,85.91495097335327,27.459274428744166
25,20,3,0,2,1,0,0,0,2011,30.585708539773613,40.71502173,24.471443589228056,85.91497102494297,30.1
26,20,3,1,2,1,0,0,0,2011,30.585711412494447,37.472392008589225,24.47143608098041,85.91495097335327,23.429664411115496
27,20,3,2,2,1,0,0,0,2011,30.585711412494447,37.472392008589225,24.47143608098041,85.91495097335327,26.293184476425125
28,20,5,0,2,1,0,0,0,2011,30.585708539773613,43.02884615,24.471443589228056,85.91497102494297,22.743894579086025
29,20,1,0,2,1,0,0,0,2011,30.585708539773613,5.808207008,24.471443589228056,85.91497102494297,24.8
30,20,1,1,2,1,0,0,0,2011,30.585711412494447,8.761447808530548,24.47143608098041,85.91495097335327,22.397447707889008
31,20,1,2,2,1,0,0,0,2011,30.585711412494447,8.761447808530548,24.47143608098041,85.91495097335327,25.260967773198637
32,20,0,0,2,1,0,0,0,2012,25.3,27.23602876,20.3,85.91547781019129,23.35
33,20,0,1,2,1,0,0,0,2012,30.585708539773623,25.10501919499804,24.471443589228056,85.91541842122793,22.98765228396627
34,20,0,2,2,1,0,0,0,2012,30.585708539773623,25.10501919499804,24.471443589228056,85.91541842122793,27.503427942522393
35,20,4,0,2,1,0,0,0,2012,30.585708539773623,7.837837838,24.471443589228056,85.91541842122793,9.931351748517407
36,20,4,1,2,1,0,0,0,2012,30.58571141249445,15.185864763514562,24.47143608098041,85.91536466895653,17.724231507556237
37,20,4,2,2,1,0,0,0,2012,30.58571141249445,15.185864763514562,24.47143608098041,85.91536466895653,20.580962214057696
38,20,2,0,2,1,0,0,0,2012,30.585708539773623,40.98975703,24.471443589228056,85.91541842122793,28.08056548468067
39,20,2,1,2,1,0,0,0,2012,30.58571141249445,38.72066390145967,24.47143608098041,85.91536466895653,24.93749304749415
40,20,2,2,2,1,0,0,0,2012,30.58571141249445,38.72066390145967,24.47143608098041,85.91536466895653,27.171835940511524
41,20,3,0,2,1,0,0,0,2012,30.585708539773623,40.71502173,24.471443589228056,85.91541842122793,27.286569441466142
42,20,3,1,2,1,0,0,0,2012,30.58571141249445,37.004603513326586,24.47143608098041,85.91536466895653,23.06362994534231
43,20,3,2,2,1,0,0,0,2012,30.58571141249445,37.004603513326586,24.47143608098041,85.91536466895653,25.243316930131993
44,20,5,0,2,1,0,0,0,2012,30.585708539773623,43.02884615,24.471443589228056,85.91541842122793,24.18473706667239
45,20,1,0,2,1,0,0,0,2012,30.585708539773623,5.808207008,24.471443589228056,85.91541842122793,23.995097380532048
46,20,1,1,2,1,0,0,0,2012,30.58571141249445,8.915026265413857,24.47143608098041,85.91536466895653,22.059634987745
47,20,1,2,2,1,0,0,0,2012,30.58571141249445,8.915026265413857,24.47143608098041,85.91536466895653,24.23932197253468
48,20,0,0,2,1,0,0,0,2013,25.3,21.36937012,20.3,85.91641807174915,24.15
49,20,0,1,2,1,0,0,0,2013,30.585708539773623,23.549984541043532,24.471443589228056,85.9162352266569,26.6
50,20,0,2,2,1,0,0,0,2013,30.585708539773623,23.549984541043532,24.471443589228056,85.9162352266569,31.8
51,20,4,0,2,1,0,0,0,2013,30.585708539773623,8.140028889,24.471443589228056,85.9162352266569,10.572437578610172
52,20,4,1,2,1,0,0,0,2013,30.58571141249445,16.6871129330945,24.47143608098041,85.91608126381092,17.638095492693402
53,20,4,2,2,1,0,0,0,2013,30.58571141249445,16.6871129330945,24.47143608098041,85.91608126381092,22.028460968545883
54,20,2,0,2,1,0,0,0,2013,30.585708539773623,35.90828443,24.471443589228056,85.9162352266569,33.3
55,20,2,1,2,1,0,0,0,2013,30.58571141249445,34.94442312724245,24.47143608098041,85.91608126381092,24.916886486086167
56,20,2,2,2,1,0,0,0,2013,30.58571141249445,34.94442312724245,24.47143608098041,85.91608126381092,26.971260791745078
57,20,3,0,2,1,0,0,0,2013,30.585708539773623,32.08299318,24.471443589228056,85.9162352266569,28.9
58,20,3,1,2,1,0,0,0,2013,30.58571141249445,34.155333662393204,24.47143608098041,85.91608126381092,23.08205876061385
59,20,3,2,2,1,0,0,0,2013,30.58571141249445,34.155333662393204,24.47143608098041,85.91608126381092,25.313512753394647
60,20,5,0,2,1,0,0,0,2013,30.585708539773623,29.07117008,24.471443589228056,85.9162352266569,23.201172501155572
61,20,1,0,2,1,0,0,0,2013,30.585708539773623,5.920278601,24.471443589228056,85.9162352266569,24.4
62,20,1,1,2,1,0,0,0,2013,30.58571141249445,8.141399542177172,24.47143608098041,85.91608126381092,21.434227919945407
63,20,1,2,2,1,0,0,0,2013,30.58571141249445,8.141399542177172,24.47143608098041,85.91608126381092,23.665681912726203
64,20,0,0,2,1,0,0,0,2014,25.3,21.36937012,20.3,85.91837909447682,24.15
65,20,0,1,2,1,0,0,0,2014,30.371432619704958,23.27350675412488,24.957135674717026,85.91775446150447,21.514660483542766
66,20,0,2,2,1,0,0,0,2014,30.371432619704958,23.27350675412488,24.957135674717026,85.91775446150447,25.08795147453435
67,20,4,0,2,1,0,0,0,2014,30.371432619704958,8.140028889,24.957135674717026,85.91775446150447,9.850492031066503
68,20,4,1,2,1,0,0,0,2014,30.37143059574254,17.622202724460312,24.957139265618064,85.91729524793023,19.58305335151158
69,20,4,2,2,1,0,0,0,2014,30.37143059574254,17.622202724460312,24.957139265618064,85.91729524793023,22.06801571944795
70,20,2,0,2,1,0,0,0,2014,30.371432619704958,35.90828443,24.957135674717026,85.91775446150447,26.497639429812587
71,20,2,1,2,1,0,0,0,2014,30.37143059574254,34.40314454681091,24.957139265618064,85.91729524793023,23.07197888226883
72,20,2,2,2,1,0,0,0,2014,30.37143059574254,34.40314454681091,24.957139265618064,85.91729524793023,25.625443134821026
73,20,3,0,2,1,0,0,0,2014,30.371432619704958,32.08299318,24.957135674717026,85.91775446150447,23.773136730241085
74,20,3,1,2,1,0,0,0,2014,30.37143059574254,32.83095227779418,24.957139265618064,85.91729524793023,21.495838048761314
75,20,3,2,2,1,0,0,0,2014,30.37143059574254,32.83095227779418,24.957139265618064,85.91729524793023,24.049302301313514
76,20,5,0,2,1,0,0,0,2014,30.371432619704958,29.07117008,24.957135674717026,85.91775446150447,23.429804146913977
77,20,1,0,2,1,0,0,0,2014,30.371432619704958,5.920278601,24.957135674717026,85.91775446150447,22.61702105373019
78,20,1,1,2,1,0,0,0,2014,30.37143059574254,8.111552641146606,24.957139265618064,85.91729524793023,21.36495609168666
79,20,1,2,2,1,0,0,0,2014,30.37143059574254,8.111552641146606,24.957139265618064,85.91729524793023,22.92693281767179
80,20,0,0,2,1,0,0,0,2015,26.5,21.36937012,23.3,85.92282394556644,24.15
81,20,0,1,2,1,0,0,0,2015,30.871428049070335,23.273506754124885,26.971489295574298,85.92049147559737,17.4
82,20,0,2,2,1,0,0,0,2015,30.871428049070335,23.273506754124885,26.971489295574298,85.92049147559737,20.7
83,20,4,0,2,1,0,0,0,2015,30.871428049070335,8.140028889,26.971489295574298,85.92049147559737,10.357494378970744
84,20,4,1,2,1,0,0,0,2015,30.87142831022677,17.622202724460312,26.971458936138177,85.91916033743249,20.248045904834456
85,20,4,2,2,1,0,0,0,2015,30.87142831022677,17.622202724460312,26.971458936138177,85.91916033743249,22.496005210675296
86,20,2,0,2,1,0,0,0,2015,30.871428049070335,35.90828443,26.971489295574298,85.92049147559737,21.9
87,20,2,1,2,1,0,0,0,2015,30.87142831022677,34.40314454681091,26.971458936138177,85.91916033743249,23.919706227562756
88,20,2,2,2,1,0,0,0,2015,30.87142831022677,34.40314454681091,26.971458936138177,85.91916033743249,24.739634278146678
89,20,3,0,2,1,0,0,0,2015,30.871428049070335,32.08299318,26.971489295574298,85.92049147559737,17.8
90,20,3,1,2,1,0,0,0,2015,30.87142831022677,33.49672138224435,26.971458936138177,85.91916033743249,21.627654752832612
91,20,3,2,2,1,0,0,0,2015,30.87142831022677,33.49672138224435,26.971458936138177,85.91916033743249,23.196766095086055
92,20,5,0,2,1,0,0,0,2015,30.871428049070335,29.07117008,26.971489295574298,85.92049147559737,23.387020234849462
93,20,1,0,2,1,0,0,0,2015,30.871428049070335,5.920278601,26.971489295574298,85.92049147559737,20.7
94,20,1,1,2,1,0,0,0,2015,30.87142831022677,7.928127283232729,26.971458936138177,85.91916033743249,22.41916805861844
95,20,1,2,2,1,0,0,0,2015,30.87142831022677,7.928127283232729,26.971458936138177,85.91916033743249,23.988279400871875
96,20,0,0,2,1,0,0,0,2016,25.4,21.36937012,20.4,85.9337113308703,24.15
97,20,0,1,2,1,0,0,0,2016,31.342839643856017,22.59086076823341,25.914247582133992,85.92474475090461,20.07933602914778
98,20,0,2,2,1,0,0,0,2016,31.342839643856017,22.59086076823341,25.914247582133992,85.92474475090461,21.439375796006768
99,20,4,0,2,1,0,0,0,2016,31.342839643856017,8.140028889,25.914247582133992,85.92474475090461,11.861944021540634
100,20,4,1,2,1,0,0,0,2016,31.34284839259674,17.622202724460315,25.914266646554086,85.92144659224655,18.731271848956368
101,20,4,2,2,1,0,0,0,2016,31.34284839259674,17.622202724460315,25.914266646554086,85.92144659224655,21.462922402053376
102,20,2,0,2,1,0,0,0,2016,31.342839643856017,35.90828443,25.914247582133992,85.92474475090461,23.62790563899025
103,20,2,1,2,1,0,0,0,2016,31.34284839259674,33.460471822049115,25.914266646554086,85.92144659224655,22.388413875387748
104,20,2,2,2,1,0,0,0,2016,31.34284839259674,33.460471822049115,25.914266646554086,85.92144659224655,23.547836859343004
105,20,3,0,2,1,0,0,0,2016,31.342839643856017,32.08299318,25.914247582133992,85.92474475090461,21.06379603254456
106,20,3,1,2,1,0,0,0,2016,31.34284839259674,33.49672138224435,25.914266646554086,85.92144659224655,20.816316466760878
107,20,3,2,2,1,0,0,0,2016,31.34284839259674,33.49672138224435,25.914266646554086,85.92144659224655,20.644313343611792
108,20,5,0,2,1,0,0,0,2016,31.342839643856017,29.07117008,25.914247582133992,85.92474475090461,23.34415180126976
109,20,1,0,2,1,0,0,0,2016,31.342839643856017,5.920278601,25.914247582133992,85.92474475090461,20.96493120481285
110,20,1,1,2,1,0,0,0,2016,31.34284839259674,8.29497799906048,25.914266646554086,85.92144659224655,20.921423950820643
111,20,1,2,2,1,0,0,0,2016,31.34284839259674,8.29497799906048,25.914266646554086,85.92144659224655,21.51428263388043
112,20,0,0,2,1,0,0,0,2017,25.7,21.36937012,22.7,85.96092159728464,24.0
113,20,0,1,2,1,0,0,0,2017,32.98569208548897,22.413867025483324,28.871434447958805,85.92944586570448,17.5
114,20,0,2,2,1,0,0,0,2017,32.98569208548897,22.413867025483324,28.871434447958805,85.92944586570448,19.9
115,20,4,0,2,1,0,0,0,2017,32.98569208548897,8.140028889,28.871434447958805,85.92944586570448,11.146277817618431
116,20,4,1,2,1,0,0,0,2017,32.98570318463765,17.072524857947002,28.871431509948856,85.92337282999773,18.883186625018624
117,20,4,2,2,1,0,0,0,2017,32.98570318463765,17.072524857947002,28.871431509948856,85.92337282999773,19.764551178441547
118,20,2,0,2,1,0,0,0,2017,32.98569208548897,35.90828443,28.871434447958805,85.92944586570448,20.7
119,20,2,1,2,1,0,0,0,2017,32.98570318463765,34.40314454681091,28.871431509948856,85.92337282999773,20.863910803985924
120,20,2,2,2,1,0,0,0,2017,32.98570318463765,34.40314454681091,28.871431509948856,85.92337282999773,21.24784893736554
121,20,3,0,2,1,0,0,0,2017,32.98569208548897,32.08299318,28.871434447958805,85.92944586570448,18.2
122,20,3,1,2,1,0,0,0,2017,32.98570318463765,32.70880477096561,28.871431509948856,85.92337282999773,18.920204618581643
123,20,3,2,2,1,0,0,0,2017,32.98570318463765,32.70880477096561,28.871431509948856,85.92337282999773,20.570943590602447
124,20,5,0,2,1,0,0,0,2017,32.98569208548897,29.07117008,28.871434447958805,85.92944586570448,23.258496712396905
125,20,1,0,2,1,0,0,0,2017,32.98569208548897,5.920278601,28.871434447958805,85.92944586570448,18.1
126,20,1,1,2,1,0,0,0,2017,32.98570318463765,8.111552641146604,28.871431509948856,85.92337282999773,19.947596544540012
127,20,1,2,2,1,0,0,0,2017,32.98570318463765,8.111552641146604,28.871431509948856,85.92337282999773,21.448498858226912
128,20,0,0,2,1,0,0,0,2018,27.5,16.05530809,19.4,87.34615384615385,24.0
129,20,0,1,2,1,0,0,0,2018,33.64279028100207,19.873923805419658,26.685627182477305,87.53684279508508,20.00227321527934
130,20,0,2,2,1,0,0,0,2018,33.64279028100207,19.873923805419658,26.685627182477305,87.53684279508508,20.28732797156438
131,20,4,0,2,1,0,0,0,2018,33.64279028100207,5.807123206,26.685627182477305,87.53684279508508,11.69763826426966
132,20,4,1,2,1,0,0,0,2018,33.642823709026345,12.316538942243922,26.685670730313614,87.55251391203211,19.904209153641794
133,20,4,2,2,1,0,0,0,2018,33.642823709026345,12.316538942243922,26.685670730313614,87.55251391203211,19.872065061303232
134,20,2,0,2,1,0,0,0,2018,33.64279028100207,32.2324967,26.685627182477305,87.53684279508508,21.029744080250666
135,20,2,1,2,1,0,0,0,2018,33.642823709026345,30.87793206077835,26.685670730313614,87.55251391203211,20.019625473727515
136,20,2,2,2,1,0,0,0,2018,33.642823709026345,30.87793206077835,26.685670730313614,87.55251391203211,21.409234476570123
137,20,3,0,2,1,0,0,0,2018,33.64279028100207,25.92344547,26.685627182477305,87.53684279508508,19.682313038032092
138,20,3,1,2,1,0,0,0,2018,33.642823709026345,27.678198246103893,26.685670730313614,87.55251391203211,19.348749273014082
139,20,3,2,2,1,0,0,0,2018,33.642823709026345,27.678198246103893,26.685670730313614,87.55251391203211,19.467608409562907
140,20,5,0,2,1,0,0,0,2018,33.64279028100207,33.2909784,26.685627182477305,87.53684279508508,23.172759845237504
141,20,1,0,2,1,0,0,0,2018,33.64279028100207,4.537270436,26.685627182477305,87.53684279508508,22.520168733595295
142,20,1,1,2,1,0,0,0,2018,33.642823709026345,7.731139952031254,26.685670730313614,87.55251391203211,20.224643723976715
143,20,1,2,2,1,0,0,0,2018,33.642823709026345,7.731139952031254,26.685670730313614,87.55251391203211,20.493806608151687
