,city_idx,encoded_strata_race_label,encoded_strata_sex_label,encoded_geo_strata_region,encoded_geo_strata_poverty,encoded_geo_strata_Population,encoded_geo_strata_PopDensity,encoded_geo_strata_Segregation,date_label,Diabetes and Obesity | Diabetes,Income-related | Excessive Housing Cost,Physical Activity | Teen Computer Time,"Respiratory Infection | Flu Vaccinations, Medicare",Substance Use | Teen Smoking
139,20,3,2,2,1,0,0,0,2018,10.64285113521567,25.786983764548477,40.55764757380713,37.71428049070329,6.360114114056899
140,20,5,0,2,1,0,0,0,2018,10.64284512861756,25.78697499919095,40.08587682194183,53.71428049070329,7.485289743383268
141,20,1,0,2,1,0,0,0,2018,10.64284512861756,25.78697499919095,39.393362269351385,56.0,7.455934824053466
142,20,1,1,2,1,0,0,0,2018,10.64285113521567,25.786983764548477,41.45243208989038,56.000036565077004,6.885205589244433
143,20,1,2,2,1,0,0,0,2018,10.64285113521567,25.786983764548477,40.917405970665975,56.000036565077004,7.773634261738929
144,20,0,0,2,1,0,0,0,2019,7.4,28.20277064,40.65,53.0,6.5
145,20,0,1,2,1,0,0,0,2019,10.442835073221387,25.78697499919095,41.40054243425047,53.85714024535165,3.0
146,20,0,2,2,1,0,0,0,2019,10.442835073221387,25.78697499919095,40.79729953081147,53.85714024535165,3.6
147,20,4,0,2,1,0,0,0,2019,10.442835073221387,25.78697499919095,53.37341780714688,51.0,2.161312450898823
148,20,4,1,2,1,0,0,0,2019,10.442846107080962,25.786983764548477,48.580965051611265,50.42850613379109,2.9556194426048528
149,20,4,2,2,1,0,0,0,2019,10.442846107080962,25.786983764548477,48.038347378570776,50.42850613379109,4.773893558865542
150,20,2,0,2,1,0,0,0,2019,10.442835073221387,25.78697499919095,43.5,32.0,1.9
151,20,2,1,2,1,0,0,0,2019,10.442846107080962,25.786983764548477,41.85283953116949,36.142841472109865,2.5117782906981603
152,20,2,2,2,1,0,0,0,2019,10.442846107080962,25.786983764548477,41.26367797570519,36.142841472109865,3.7479264653407958
153,20,3,0,2,1,0,0,0,2019,10.442835073221387,25.78697499919095,40.1,39.0,3.2
154,20,3,1,2,1,0,0,0,2019,10.442846107080962,25.786983764548477,40.871084912691785,38.0,5.0899549878833055
155,20,3,2,2,1,0,0,0,2019,10.442846107080962,25.786983764548477,40.1703576750856,38.0,5.966440090289668
156,20,5,0,2,1,0,0,0,2019,10.442835073221387,25.78697499919095,40.414294049907625,53.14288717845611,6.671755472702754
157,20,1,0,2,1,0,0,0,2019,10.442835073221387,25.78697499919095,45.2,57.0,4.8
158,20,1,1,2,1,0,0,0,2019,10.442846107080962,25.786983764548477,40.12941127200746,57.85712196281315,6.508092636281585
159,20,1,2,2,1,0,0,0,2019,10.442846107080962,25.786983764548477,39.372901193330335,57.85712196281315,7.979405127386401
160,20,0,0,2,1,0,0,0,2020,7.2,28.20277064,40.65,58.0,6.5
161,20,0,1,2,1,0,0,0,2020,10.128560981406574,25.78697499919095,40.15776791791738,55.14291460226386,3.2618979709090783
162,20,0,2,2,1,0,0,0,2020,10.128560981406574,25.78697499919095,41.51291866898551,55.14291460226386,4.707307761786004
163,20,4,0,2,1,0,0,0,2020,10.128560981406574,25.78697499919095,52.48956816669161,57.0,2.158465752316246
164,20,4,1,2,1,0,0,0,2020,10.128566204535367,25.786983764548477,49.893894085758255,52.85719509296714,2.3752895807820495
165,20,4,2,2,1,0,0,0,2020,10.128566204535367,25.786983764548477,49.52362689165608,52.85719509296714,3.6584616645278274
166,20,2,0,2,1,0,0,0,2020,10.128560981406574,25.78697499919095,41.73119352656318,38.0,2.7854626020919877
167,20,2,1,2,1,0,0,0,2020,10.128566204535367,25.786983764548477,40.82701697261111,37.14291460226386,2.5054363385665996
168,20,2,2,2,1,0,0,0,2020,10.128566204535367,25.786983764548477,40.46407729840439,37.14291460226386,3.7706221393979322
169,20,3,0,2,1,0,0,0,2020,10.128560981406574,25.78697499919095,40.40503338740842,43.0,4.195893620158751
170,20,3,1,2,1,0,0,0,2020,10.128566204535367,25.786983764548477,40.38093413548859,39.14289631972536,3.2306209015001857
171,20,3,2,2,1,0,0,0,2020,10.128566204535367,25.786983764548477,40.01799446128187,39.14289631972536,4.495806702331518
172,20,5,0,2,1,0,0,0,2020,10.128560981406574,25.78697499919095,40.414582567604405,55.14291460226386,6.673384672897545
173,20,1,0,2,1,0,0,0,2020,10.128560981406574,25.78697499919095,39.890720962999474,61.0,6.924470161669892
174,20,1,1,2,1,0,0,0,2020,10.128566204535367,25.786983764548477,38.81723348498345,58.285792639450705,4.5065962036630065
175,20,1,2,2,1,0,0,0,2020,10.128566204535367,25.786983764548477,38.45371934599569,58.285792639450705,5.9384047313687915
176,20,0,0,2,1,0,0,0,2021,7.4,28.20277064,40.45744680851064,52.0,6.623404255319149
177,20,0,1,2,1,0,0,0,2021,10.300002742380777,25.78697499919095,40.720411095618886,51.71420736054931,3.638893314502236
178,20,0,2,2,1,0,0,0,2021,10.300002742380777,25.78697499919095,40.64196338343988,51.71420736054931,5.0545789473623755
179,20,4,0,2,1,0,0,0,2021,10.300002742380777,25.78697499919095,53.32530425050302,55.0,2.15191989726858
180,20,4,1,2,1,0,0,0,2021,10.300001371309465,25.786983764548477,49.714543913809656,51.571429877324185,2.3628726638090995
181,20,4,2,2,1,0,0,0,2021,10.300001371309465,25.786983764548477,49.35628402977798,51.571429877324185,3.6430851071765136
182,20,2,0,2,1,0,0,0,2021,10.300002742380777,25.78697499919095,41.19216030834654,31.0,3.103770009673969
183,20,2,1,2,1,0,0,0,2021,10.300001371309465,25.786983764548477,41.20033327511637,32.7142622081648,2.4858750353907855
184,20,2,2,2,1,0,0,0,2021,10.300001371309465,25.786983764548477,40.63064162905676,32.7142622081648,3.7554173063901284
185,20,3,0,2,1,0,0,0,2021,10.300002742380777,25.78697499919095,40.23772955973711,37.0,4.987247648056733
186,20,3,1,2,1,0,0,0,2021,10.300001371309465,25.786983764548477,39.91694205145122,35.857076256466904,3.2130935223101362
187,20,3,2,2,1,0,0,0,2021,10.300001371309465,25.786983764548477,39.3472504053916,35.857076256466904,4.482635793309479
188,20,5,0,2,1,0,0,0,2021,10.300002742380777,25.78697499919095,40.2932026805859,50.00000000000001,6.676879331079232
189,20,1,0,2,1,0,0,0,2021,10.300002742380777,25.78697499919095,38.5486166055378,56.0,7.243287316323129
190,20,1,1,2,1,0,0,0,2021,10.300001371309465,25.786983764548477,39.101550518469224,55.5713384646317,4.4773117453388425
191,20,1,2,2,1,0,0,0,2021,10.300001371309465,25.786983764548477,38.52952183361942,55.5713384646317,5.915424980163531
192,20,0,0,2,1,0,0,0,2022,7.4,28.20277064,40.5822395882163,54.0,6.305927367675777
193,20,0,1,2,1,0,0,0,2022,10.428568294421973,25.78697499919095,40.75525745002568,50.8571676691594,3.6102136780224168
194,20,0,2,2,1,0,0,0,2022,10.428568294421973,25.78697499919095,40.392336859628685,50.8571676691594,5.1521530031557425
195,20,4,0,2,1,0,0,0,2022,10.428568294421973,25.78697499919095,52.35906113990505,56.0,2.07406261350983
196,20,4,1,2,1,0,0,0,2022,10.428569861360609,25.78698376454847,52.31574801818118,51.28573779183521,2.5463906199458863
197,20,4,2,2,1,0,0,0,2022,10.428569861360609,25.78698376454847,52.31574801818118,51.28573779183521,3.7417529312669107
198,20,2,0,2,1,0,0,0,2022,10.428568294421973,25.78697499919095,41.616043870788516,33.0,2.895162112130434
199,20,2,1,2,1,0,0,0,2022,10.428569861360609,25.78698376454847,41.60771416683916,32.85716766915939,2.1475688337691397
200,20,2,2,2,1,0,0,0,2022,10.428569861360609,25.78698376454847,41.60771416683917,32.85716766915939,3.164963693200484
201,20,3,0,2,1,0,0,0,2022,10.428568294421973,25.78697499919095,41.22935710515718,38.0,5.432262947801704
202,20,3,1,2,1,0,0,0,2022,10.428569861360609,25.78698376454847,40.227770766712275,35.00000914126925,3.521996976136086
203,20,3,2,2,1,0,0,0,2022,10.428569861360609,25.78698376454847,40.227770766712275,35.00000914126925,4.708190626021864
204,20,5,0,2,1,0,0,0,2022,10.428568294421973,25.78697499919095,40.39300830907351,51.57142073605494,6.236838810499714
205,20,1,0,2,1,0,0,0,2022,10.428568294421973,25.78697499919095,37.885309903951956,58.0,6.8614315071524326
206,20,1,1,2,1,0,0,0,2022,10.428569861360609,25.78698376454847,37.47022299456501,53.57150300747817,4.420462937234505
207,20,1,2,2,1,0,0,0,2022,10.428569861360609,25.78698376454847,37.47022299456501,53.57150300747817,5.606656587120284
208,24,0,0,2,0,0,0,1,2010,13.5,31.95889408504679,35.7,42.0,7.0
209,24,0,1,2,0,0,0,1,2010,13.88649696710452,31.855146899151656,33.23244364270718,44.99391247807595,7.044115215313083
210,24,0,2,2,0,0,0,1,2010,13.88649696710452,31.855146899151656,34.178722415544144,44.99391247807595,11.409278393500067
211,24,4,0,2,0,0,0,1,2010,13.88649696710452,31.855146899151656,46.30729335386916,43.00190530907944,5.6580021107750476
212,24,4,1,2,0,0,0,1,2010,13.886114256411119,31.845864477445424,33.066090726898956,43.966676842209885,6.921300214942729
213,24,4,2,2,0,0,0,1,2010,13.886114256411119,31.845864477445424,34.16866537959482,43.966676842209885,11.33791533350825
214,24,2,0,2,0,0,0,1,2010,13.88649696710452,31.855146899151656,34.59534867611001,32.31435254668434,6.641149440344995
215,24,2,1,2,0,0,0,1,2010,13.886114256411119,31.845864477445424,33.02923063347612,32.29696935143908,6.0298959824925245
216,24,2,2,2,0,0,0,1,2010,13.886114256411119,31.845864477445424,33.7642130638114,32.29696935143908,8.782113398333319
217,24,3,0,2,0,0,0,1,2010,13.88649696710452,31.855146899151656,33.68183298878288,38.343141278171075,12.760992812443822
218,24,3,1,2,0,0,0,1,2010,13.886114256411119,31.845864477445424,33.03249686717089,37.554056606173106,8.344630934344536
219,24,3,2,2,0,0,0,1,2010,13.886114256411119,31.845864477445424,33.37876469565213,37.554056606173106,11.117984940112633
220,24,5,0,2,0,0,0,1,2010,13.88649696710452,31.855146899151656,35.519828361260444,44.42944107456058,7.6375304140015015
221,24,1,0,2,0,0,0,1,2010,13.88649696710452,31.855146899151656,31.033118812469972,52.72650314230551,16.149116188244143
222,24,1,1,2,0,0,0,1,2010,13.886114256411119,31.845864477445424,33.02262342135225,52.85219454512993,8.71065825190996
223,24,1,2,2,0,0,0,1,2010,13.886114256411119,31.845864477445424,33.38355500665185,52.85219454512993,11.622770063838171
224,24,0,0,2,0,0,0,1,2011,13.5,32.59596286827932,35.7,42.0,7.0
225,24,0,1,2,0,0,0,1,2011,13.885824131903226,32.46838052435867,33.828560336621535,44.42869347989247,6.062085600763511
226,24,0,2,2,0,0,0,1,2011,13.885824131903226,32.46838052435867,34.48799950954002,44.42869347989247,10.131187666412218
227,24,4,0,2,0,0,0,1,2011,13.885824131903226,32.46838052435867,44.58160729949299,43.17021276595744,5.795815423768302
228,24,4,1,2,0,0,0,1,2011,13.88576937115958,32.46170306569688,33.35939207858007,43.985324539151485,6.26782266939207
229,24,4,2,2,0,0,0,1,2011,13.88576937115958,32.46170306569688,34.468839091616566,43.985324539151485,10.036863102315959
230,24,2,0,2,0,0,0,1,2011,13.885824131903226,32.46838052435867,34.77631752148494,33.12765957446808,5.8024578193723295
231,24,2,1,2,0,0,0,1,2011,13.88576937115958,32.46170306569688,33.12795226700686,33.829560088292176,5.5936819821309705
