,encoded_strata_race_label_0,encoded_strata_race_label_1,encoded_strata_race_label_2,encoded_strata_race_label_3,encoded_strata_race_label_4,encoded_strata_race_label_5,encoded_strata_sex_label_0,encoded_strata_sex_label_1,encoded_strata_sex_label_2,encoded_geo_strata_region_0,encoded_geo_strata_region_1,encoded_geo_strata_region_2,encoded_geo_strata_region_3,encoded_geo_strata_poverty,encoded_geo_strata_Population,encoded_geo_strata_PopDensity,encoded_geo_strata_Segregation,date_label,Air Pollution | Hazardous Air Quality,Diabetes and Obesity | Teen Obesity,Income-related | Public Assistance,Physical Activity | Teen Physical Activity,Respiratory Infection | Pneumonia or Influenza Deaths,Transportation | Drives Alone to Work
18,True,False,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2011,9.041095889199998,13.6,13.389746008000001,48.1,10.86394293,78.46679155800001
19,False,False,False,False,True,False,True,False,False,False,False,True,False,1,0,0,0,2011,9.041095889199998,10.5,13.389746008000001,61.4,13.619664348873561,73.106201268
20,False,False,False,False,True,False,False,True,False,False,False,True,False,1,0,0,0,2011,9.041095889199998,12.099917300694676,13.389746008000001,65.68387363546145,12.74988994,73.106201268
21,False,False,False,False,True,False,False,False,True,False,False,True,False,1,0,0,0,2011,9.041095889199998,14.483509758518029,13.389746008000001,54.982294078729744,15.117343994,73.106201268
22,False,False,True,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2011,9.041095889199998,17.0,13.389746008000001,64.5,11.70155269,77.03387866400001
23,False,False,True,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2011,9.041095889199998,13.485483413666007,13.389746008000001,66.39950382761553,12.78368645,77.03387866400001
24,False,False,True,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2011,9.041095889199998,15.514346470087895,13.389746008000001,53.84216047632549,17.604818227499997,77.03387866400001
25,False,False,False,True,False,False,True,False,False,False,False,True,False,1,0,0,0,2011,9.041095889199998,12.2,13.389746008000001,64.2,6.055384322,71.387548946
26,False,False,False,True,False,False,False,True,False,False,False,True,False,1,0,0,0,2011,9.041095889199998,12.300113410830734,13.389746008000001,66.68534165012758,11.15738587,71.387548946
27,False,False,False,True,False,False,False,False,True,False,False,True,False,1,0,0,0,2011,9.041095889199998,13.914573291749363,13.389746008000001,54.12799829883754,8.494997958,71.387548946
28,False,False,False,False,False,True,True,False,False,False,False,True,False,1,0,0,0,2011,9.041095889199998,13.24,13.389746008000001,59.52,14.010525972,71.099712962
29,False,True,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2011,9.041095889199998,6.4,13.389746008000001,50.8,10.84660586,81.970800748
30,False,True,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2011,9.041095889199998,9.45727246952084,13.389746008000001,61.300000000000004,10.72930025,81.970800748
31,False,True,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2011,9.041095889199998,11.157470938474624,13.389746008000001,48.74265664870995,11.4753364,81.970800748
32,True,False,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2012,2.18579235,15.3,10.18525051,59.05,10.64766581,71.70185205
33,True,False,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2012,8.524590163600001,12.490008183914888,13.389746007999998,66.81543039952385,10.12727691,78.46679155800001
34,True,False,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2012,8.524590163600001,14.2600773751953,13.389746007999998,50.23459564020534,11.63260397,78.46679155800001
35,False,False,False,False,True,False,True,False,False,False,False,True,False,1,0,0,0,2012,8.524590163600001,11.449113526470224,13.389746007999998,57.425953630615375,13.461217450253287,73.106201268
36,False,False,False,False,True,False,False,True,False,False,False,True,False,1,0,0,0,2012,8.524590163600001,12.929298977801972,13.389746007999998,65.5648944535172,11.4395380864,73.106201268
37,False,False,False,False,True,False,False,False,True,False,False,True,False,1,0,0,0,2012,8.524590163600001,15.383608540494768,13.389746007999998,51.222669811891365,19.262885639999997,73.106201268
38,False,False,True,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2012,8.524590163600001,15.429774570344469,13.389746007999998,60.4342831634551,9.186574067,77.033878664
39,False,False,True,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2012,8.524590163600001,13.062917710944028,13.389746007999998,64.45729427736006,15.327694,77.033878664
40,False,False,True,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2012,8.524590163600001,14.220890768588138,13.389746007999998,54.920561821219714,20.65923155,77.033878664
41,False,False,False,True,False,False,True,False,False,False,False,True,False,1,0,0,0,2012,8.524590163600001,14.010415891674727,13.389746007999998,59.95439327430995,8.117404912,71.387548946
42,False,False,False,True,False,False,False,True,False,False,False,True,False,1,0,0,0,2012,8.524590163600001,11.821005639097743,13.389746007999998,63.909821428571426,6.085271342,71.38754894600001
43,False,False,False,True,False,False,False,False,True,False,False,True,False,1,0,0,0,2012,8.524590163600001,12.978978696741855,13.389746007999998,54.04151002506266,11.61828316,71.38754894600001
44,False,False,False,False,False,True,True,False,False,False,False,True,False,1,0,0,0,2012,8.524590163600001,14.949956602603844,13.389746007999998,58.02487290762554,14.794244202,71.099712962
45,False,True,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2012,8.524590163600001,8.839558068596087,13.389746007999998,52.34490737296332,11.13213797,81.970800748
46,False,True,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2012,8.524590163600001,9.357842522974101,13.389746007999998,58.4625835421888,10.87174054,81.970800748
47,False,True,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2012,8.524590163600001,10.515815580618211,13.389746007999998,48.925851086048446,11.64212728,81.970800748
48,True,False,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2013,1.095890411,14.9,9.041762513,56.45,10.73224907,73.77181503
49,True,False,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2013,2.2465753423999995,10.0,13.403986754599998,65.6,10.55713135,78.92446509999999
50,True,False,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2013,2.2465753423999995,13.5,13.403986754599998,44.0,10.50712972,78.92446509999999
51,False,False,False,False,True,False,True,False,False,False,False,True,False,1,0,0,0,2013,2.2465753423999995,8.539797739440809,13.403986754599998,57.86134245488796,13.279408986,71.3307464
52,False,False,False,False,True,False,False,True,False,False,False,True,False,1,0,0,0,2013,2.2465753423999995,10.266997108632797,13.403986754599998,68.53429987608426,9.749656844399999,73.106201268
53,False,False,False,False,True,False,False,False,True,False,False,True,False,1,0,0,0,2013,2.2465753423999995,12.80042957455597,13.403986754599998,56.30126394052045,15.431820867999999,73.106201268
54,False,False,True,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2013,2.2465753423999995,14.0,13.403986754599998,59.2,8.567775456,74.41601144
55,False,False,True,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2013,2.2465753423999995,13.714771278855686,13.403986754599998,65.2293726101119,13.845179475000002,77.03387866399999
56,False,False,True,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2013,2.2465753423999995,15.357598073927209,13.403986754599998,53.61485625265543,21.597244045,77.03387866399999
57,False,False,False,True,False,False,True,False,False,False,False,True,False,1,0,0,0,2013,2.2465753423999995,12.9,13.403986754599998,56.9,10.02374137,72.2825235
58,False,False,False,True,False,False,False,True,False,False,False,True,False,1,0,0,0,2013,2.2465753423999995,13.200495680498513,13.403986754599998,64.28657413964028,9.229411866,71.387548946
59,False,False,False,True,False,False,False,False,True,False,False,True,False,1,0,0,0,2013,2.2465753423999995,15.457782183826655,13.403986754599998,53.386545815040364,10.38258584,71.387548946
60,False,False,False,False,False,True,True,False,False,False,False,True,False,1,0,0,0,2013,2.2465753423999995,12.74,13.403986754599998,54.99999999999999,13.858062803199998,65.91928251
61,False,True,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2013,2.2465753423999995,7.0,13.403986754599998,46.0,11.02135132,74.97858668
62,False,True,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2013,2.2465753423999995,10.72920266251239,13.403986754599998,60.71567766605296,11.14506554,81.970800748
63,False,True,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2013,2.2465753423999995,12.986489165840533,13.403986754599998,49.1868998725393,10.69499868,81.970800748
64,True,False,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2014,0.0,14.9,9.041762513,56.45,11.49588232,73.77181503
65,True,False,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2014,2.8493150684,13.220451899016426,13.403986754599998,63.365322201025684,10.48154486,78.92446509999999
66,True,False,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2014,2.8493150684,16.61054926541635,13.403986754599998,50.05554592076902,12.5293565,78.92446509999999
67,False,False,False,False,True,False,True,False,False,False,False,True,False,1,0,0,0,2014,2.8493150684,11.766165723958546,13.403986754599998,61.07665662028818,13.705653846599999,71.3307464
68,False,False,False,False,True,False,False,True,False,False,False,True,False,1,0,0,0,2014,2.8493150684,13.451581326211222,13.403986754599998,62.706568213953375,11.812638073999999,73.10620126799999
69,False,False,False,False,True,False,False,False,True,False,False,True,False,1,0,0,0,2014,2.8493150684,17.13996156960373,13.403986754599998,50.994362333377644,17.664355654,73.10620126799999
70,False,False,True,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2014,2.8493150684,15.770329261947825,13.403986754599998,57.36484651785051,9.677182094,74.41601144
71,False,False,True,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2014,2.8493150684,14.73728548328204,13.403986754599998,61.36833759323979,12.9542119985,77.033878664
72,False,False,True,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2014,2.8493150684,17.07434145323666,13.403986754599998,52.98956757602628,21.538884545000002,77.033878664
73,False,False,False,True,False,False,True,False,False,False,False,True,False,1,0,0,0,2014,2.8493150684,16.010742511706262,13.403986754599998,57.815385377697396,10.744239,72.2825235
74,False,False,False,True,False,False,False,True,False,False,False,True,False,1,0,0,0,2014,2.8493150684,14.611053153200144,13.403986754599998,61.51598247352772,9.58634617,71.387548946
75,False,False,False,True,False,False,False,False,True,False,False,True,False,1,0,0,0,2014,2.8493150684,15.96916175473371,13.403986754599998,52.647738772103686,11.8906422,71.387548946
76,False,False,False,False,False,True,True,False,False,False,False,True,False,1,0,0,0,2014,2.8493150684,14.699975226062183,13.403986754599998,56.39165944093481,13.738302328,65.91928251
77,False,True,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2014,2.8493150684,10.6498179025345,13.403986754599998,50.93515348214949,11.9647686,74.97858668
78,False,True,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2014,2.8493150684,12.084726931302487,13.403986754599998,57.62141776641802,11.24608729,81.970800748
79,False,True,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2014,2.8493150684,14.421782901257107,13.403986754599998,49.24264774920452,12.54794318,81.970800748
80,True,False,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2015,2.739726027,14.9,9.041762513,56.45,11.07645928,73.77181503
81,True,False,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2015,3.0684931504,14.1,13.403986754599998,67.1,10.0847499,78.9244651
82,True,False,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2015,3.0684931504,21.7,13.403986754599998,48.9,12.42755227,78.9244651
83,False,False,False,False,True,False,True,False,False,False,False,True,False,1,0,0,0,2015,3.0684931504,12.579784072900159,13.403986754599998,59.781428288431066,15.3945896178,71.3307464
84,False,False,False,False,True,False,False,True,False,False,False,True,False,1,0,0,0,2015,3.0684931504,12.88345299991747,13.403986754599998,67.45109350499298,12.151251561799999,73.106201268
85,False,False,False,False,True,False,False,False,True,False,False,True,False,1,0,0,0,2015,3.0684931504,16.633127011636542,13.403986754599998,59.10102335561607,22.560180447999997,73.106201268
86,False,False,True,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2015,3.0684931504,18.4,13.403986754599998,56.1,10.62929736,74.41601144
87,False,False,True,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2015,3.0684931504,16.185696095076402,13.403986754599998,63.74346349745331,13.459513685,77.033878664
88,False,False,True,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2015,3.0684931504,18.999702886247878,13.403986754599998,54.84352009054895,22.800888462499998,77.033878664
89,False,False,False,True,False,False,True,False,False,False,False,True,False,1,0,0,0,2015,3.0684931504,18.9,13.403986754599998,59.1,11.01702179,72.2825235
90,False,False,False,True,False,False,False,True,False,False,False,True,False,1,0,0,0,2015,3.0684931504,16.528579513299377,13.403986754599998,64.94337860780985,10.24130501,71.38754894600001
91,False,False,False,True,False,False,False,False,True,False,False,True,False,1,0,0,0,2015,3.0684931504,19.113950198075834,13.403986754599998,59.00141482739106,11.93748331,71.38754894600001
92,False,False,False,False,False,True,True,False,False,False,False,True,False,1,0,0,0,2015,3.0684931504,15.98,13.403986754599998,55.92,14.631309144,65.91928251
93,False,True,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2015,3.0684931504,12.8,13.403986754599998,51.5,11.39430138,74.97858668
94,False,True,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2015,3.0684931504,12.27109507640068,13.403986754599998,57.49949066213922,10.57466755,81.970800748
95,False,True,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2015,3.0684931504,16.928480475382003,13.403986754599998,50.34289756649689,12.58978699,81.970800748
96,True,False,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2016,0.273224044,14.9,9.041762513,56.45,10.66885719,73.77181503
97,True,False,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2016,1.7486338799999999,14.96023315100364,13.403986754600002,64.90603915550825,9.921400519,78.9244651
98,True,False,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2016,1.7486338799999999,19.74027918718907,13.403986754600002,52.85542657723436,12.1733286,78.9244651
99,False,False,False,False,True,False,True,False,False,False,False,True,False,1,0,0,0,2016,1.7486338799999999,12.96604248298618,13.403986754600002,58.126426067230355,12.4894226336,71.3307464
100,False,False,False,False,True,False,False,True,False,False,False,True,False,1,0,0,0,2016,1.7486338799999999,13.811662581945935,13.403986754600002,63.833857706841805,12.1416395396,73.106201268
101,False,False,False,False,True,False,False,False,True,False,False,True,False,1,0,0,0,2016,1.7486338799999999,17.128278742952343,13.403986754600002,53.43331441886295,17.113350576,73.106201268
102,False,False,True,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2016,1.7486338799999999,17.390074994431107,13.403986754600002,57.34541246937109,10.53053021,74.41601144
103,False,False,True,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2016,1.7486338799999999,15.821120375195413,13.403986754600002,60.836915059927044,12.744517972499999,77.033878664
104,False,False,True,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2016,1.7486338799999999,19.663142261594576,13.403986754600002,54.61083376758729,14.16532071,77.033878664
105,False,False,False,True,False,False,True,False,False,False,False,True,False,1,0,0,0,2016,1.7486338799999999,18.48044699651016,13.403986754600002,59.43556171571418,9.639881005,72.2825235
106,False,False,False,True,False,False,False,True,False,False,False,True,False,1,0,0,0,2016,1.7486338799999999,17.20011464304325,13.403986754600002,61.973725898905684,8.646907028,71.387548946
107,False,False,False,True,False,False,False,False,True,False,False,True,False,1,0,0,0,2016,1.7486338799999999,19.08424179260031,13.403986754600002,55.25817092235539,11.62178078,71.387548946
108,False,False,False,False,False,True,True,False,False,False,False,True,False,1,0,0,0,2016,1.7486338799999999,15.550080435589654,13.403986754600002,56.108291053087484,13.737826785200001,65.91928251
109,False,True,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2016,1.7486338799999999,12.419322822562682,13.403986754600002,53.00488825087246,10.94014783,74.97858668
110,False,True,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2016,1.7486338799999999,14.33688379364252,13.403986754600002,58.43680041688379,10.92843833,81.970800748
111,False,True,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2016,1.7486338799999999,17.199958311620634,13.403986754600002,52.210719124544035,11.29688747,81.970800748
112,True,False,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2017,1.095890411,15.0,9.041762513,57.2,10.58215043,73.77181503
113,True,False,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2017,1.6438356164000003,15.2,13.403986754600002,66.2,10.20002913,78.92446509999999
114,True,False,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2017,1.6438356164000003,21.2,13.403986754600002,52.5,11.51621003,78.92446509999999
115,False,False,False,False,True,False,True,False,False,False,False,True,False,1,0,0,0,2017,1.6438356164000003,13.879447852760734,13.403986754600002,61.721106273500894,13.69887852,71.3307464
116,False,False,False,False,True,False,False,True,False,False,False,True,False,1,0,0,0,2017,1.6438356164000003,14.683312721576387,13.403986754600002,70.8841536812598,10.9540082386,73.106201268
117,False,False,False,False,True,False,False,False,True,False,False,True,False,1,0,0,0,2017,1.6438356164000003,18.916011212795777,13.403986754600002,59.967994063814,15.8417163618,73.106201268
118,False,False,True,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2017,1.6438356164000003,18.6,13.403986754600002,58.4,10.58275353,74.41601144
119,False,False,True,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2017,1.6438356164000003,17.342982332155476,13.403986754600002,67.83013427561838,10.42153672,77.033878664
120,False,False,True,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2017,1.6438356164000003,18.94258657243816,13.403986754600002,60.11560424028268,20.464960615000003,77.033878664
121,False,False,False,True,False,False,True,False,False,False,False,True,False,1,0,0,0,2017,1.6438356164000003,20.0,13.403986754600002,60.8,9.709352678,72.2825235
122,False,False,False,True,False,False,False,True,False,False,False,True,False,1,0,0,0,2017,1.6438356164000003,18.471674911660774,13.403986754600002,67.98698233215546,9.072011693,71.38754894600001
123,False,False,False,True,False,False,False,False,True,False,False,True,False,1,0,0,0,2017,1.6438356164000003,20.900084805653705,13.403986754600002,60.529667844522955,11.89942204,71.38754894600001
124,False,False,False,False,False,True,True,False,False,False,False,True,False,1,0,0,0,2017,1.6438356164000003,16.22,13.403986754600002,57.040000000000006,13.407504618000003,65.91928251
125,False,True,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2017,1.6438356164000003,12.5,13.403986754600002,51.6,10.81036239,74.97858668
126,False,True,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2017,1.6438356164000003,15.228961130742046,13.403986754600002,60.11462897526502,10.58482764,81.97080074800002
127,False,True,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2017,1.6438356164000003,14.74226148409894,13.403986754600002,54.67216961130742,11.3591826,81.97080074800002
128,True,False,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2018,2.465753425,15.0,7.771598212,57.2,10.2338639,62.6408118
129,True,False,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2018,2.7435312025999994,16.3203026481715,11.450869282399998,65.75115347526149,9.901559478,71.393565366
130,True,False,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2018,2.7435312025999994,19.760002967138934,11.450869282399998,56.010926489132856,10.85727939,71.393565366
131,False,False,False,False,True,False,True,False,False,False,False,True,False,1,0,0,0,2018,2.7435312025999994,12.149239770901149,11.450869282399998,61.93485516502534,13.651638416428995,53.88301317
132,False,False,False,False,True,False,False,True,False,False,False,True,False,1,0,0,0,2018,2.7435312025999994,16.21005174222962,11.450869282399998,64.84992099962612,11.9204261762,65.00620085199999
133,False,False,False,False,True,False,False,False,True,False,False,True,False,1,0,0,0,2018,2.7435312025999994,18.999951755496863,11.450869282399998,57.874996080134125,17.218960834,65.00620085199999
134,False,False,True,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2018,2.7435312025999994,17.38004599065351,11.450869282399998,60.06104888361398,15.98885505,66.482933
135,False,False,True,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2018,2.7435312025999994,16.705414128793795,11.450869282399998,62.3739913582175,16.72423824,71.59897509199999
136,False,False,True,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2018,2.7435312025999994,20.13696704669686,11.450869282399998,57.07919204539539,13.4491589,71.59897509199999
137,False,False,False,True,False,False,True,False,False,False,False,True,False,1,0,0,0,2018,2.7435312025999994,19.3401676433499,11.450869282399998,63.00160225502559,7.287089811,65.2335188
138,False,False,False,True,False,False,False,True,False,False,False,True,False,1,0,0,0,2018,2.7435312025999994,18.09508563694102,11.450869282399998,63.8688479358634,7.435960911,68.67274462
139,False,False,False,True,False,False,False,False,True,False,False,True,False,1,0,0,0,2018,2.7435312025999994,20.516112239054607,11.450869282399998,58.57404862304127,7.79905593,68.67274462
140,False,False,False,False,False,True,True,False,False,False,False,True,False,1,0,0,0,2018,2.7435312025999994,17.98370214694853,11.450869282399998,58.733522891169066,11.4691412002,62.74065685
141,False,True,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2018,2.7435312025999994,13.39956976485424,11.450869282399998,54.19012684518953,10.5363777,62.59242435
142,False,True,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2018,2.7435312025999994,14.895075225154875,11.450869282399998,60.27926492789839,10.1484787,72.94119766200001
143,False,True,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2018,2.7435312025999994,17.31610182726847,11.450869282399998,53.5318340361289,11.04049561,72.94119766200001
144,True,False,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2019,0.547945205,16.55,7.771598212,58.75,10.27742327,62.6408118
145,True,False,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2019,1.5890410955999998,18.5,11.4508692824,69.9,8.951592722,71.393565366
146,True,False,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2019,1.5890410955999998,24.0,11.4508692824,55.0,11.98898807,71.393565366
147,False,False,False,False,True,False,True,False,False,False,False,True,False,1,0,0,0,2019,1.5890410955999998,11.299594701463027,11.4508692824,66.34068801897983,13.325122988124752,53.88301317
148,False,False,False,False,True,False,False,True,False,False,False,True,False,1,0,0,0,2019,1.5890410955999998,17.765741350906097,11.4508692824,66.76809719934103,10.3401114832,65.006200852
149,False,False,False,False,True,False,False,False,True,False,False,True,False,1,0,0,0,2019,1.5890410955999998,16.282644151565073,11.4508692824,63.63432454695223,16.154530513199997,65.006200852
150,False,False,True,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2019,1.5890410955999998,18.2,11.4508692824,60.6,17.51669111,66.482933
151,False,False,True,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2019,1.5890410955999998,17.799992939349007,11.4508692824,66.51545576502154,13.047351652000001,71.59897509199999
152,False,False,True,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2019,1.5890410955999998,18.799844665678172,11.4508692824,61.1868177645979,17.755153395,71.59897509199999
153,False,False,False,True,False,False,True,False,False,False,False,True,False,1,0,0,0,2019,1.5890410955999998,23.4,11.4508692824,65.3,8.224991538,65.2335188
154,False,False,False,True,False,False,False,True,False,False,False,True,False,1,0,0,0,2019,1.5890410955999998,19.256915907646682,11.4508692824,69.97268234131188,5.415707916,68.67274461999999
155,False,False,False,True,False,False,False,False,True,False,False,True,False,1,0,0,0,2019,1.5890410955999998,21.170924239214855,11.4508692824,63.52991597825319,12.2847591,68.67274461999999
156,False,False,False,False,False,True,True,False,False,False,False,True,False,1,0,0,0,2019,1.5890410955999998,18.08,11.4508692824,59.48,13.356561448,62.74065685
157,False,True,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2019,1.5890410955999998,15.7,11.4508692824,54.0,10.4053417,62.59242435
158,False,True,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2019,1.5890410955999998,14.499470451175597,11.4508692824,60.20075548965615,8.748369656,72.941197662
159,False,True,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2019,1.5890410955999998,16.85627338840641,11.4508692824,54.900684883146226,12.36262036,72.941197662
160,True,False,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2020,0.546448087,16.55,7.771598212,58.75,8.963188541,62.6408118
161,True,False,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2020,1.6939890707999996,17.94356875945771,11.4508692824,64.81897717797474,6.84724412,71.39356536599999
162,True,False,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2020,1.6939890707999996,18.805929403045,11.4508692824,59.64405978814737,11.71108502,71.39356536599999
