,city_idx,encoded_strata_race_label,encoded_strata_sex_label,encoded_geo_strata_region,encoded_geo_strata_poverty,encoded_geo_strata_Population,encoded_geo_strata_PopDensity,encoded_geo_strata_Segregation,date_label,Cancer | All Cancer Deaths,Deaths | Injury Deaths,"Health Insurance | Uninsured, All Ages",Income Inequality | Income Inequality,Lead Poisoning | Housing Lead Risk,"Racial Segregation Indices | Racial Segregation, White and Non-White",Transportation | Longer Driving Commute Time
15,20,1,2,2,1,0,0,0,2010,184.7959735,99.13700974,8.705605812658819,0.47945709904054035,12.870774058836473,44.44429271548086,31.408781246263597
16,20,0,0,2,1,0,0,0,2011,153.5496807,65.60496562,15.068239805631578,0.4876,6.288232493,44.16342767,31.86374530105263
17,20,0,1,2,1,0,0,0,2011,135.3534076,42.29106567,15.274885480444507,0.47757142713494344,12.608009970771478,45.44668284663604,32.21342642210677
18,20,0,2,2,1,0,0,0,2011,181.3610221,90.78605863,15.274885480444507,0.47757142713494344,12.608009970771478,45.44668284663604,32.21342642210677
19,20,4,0,2,1,0,0,0,2011,109.6965121,26.13600564,13.518903601842105,0.47757142713494344,12.608009970771478,45.44668284663604,32.21342642210677
20,20,4,1,2,1,0,0,0,2011,93.73147479,19.18078167,13.647904796035123,0.47757142785312356,12.607987159295506,45.446698511957464,32.21962843537116
21,20,4,2,2,1,0,0,0,2011,137.2376536,42.90453666,13.647904796035123,0.47757142785312356,12.607987159295506,45.446698511957464,32.21962843537116
22,20,2,0,2,1,0,0,0,2011,222.5820501,72.70191448,14.987091817526318,0.47757142713494344,12.608009970771478,45.44668284663604,32.21342642210677
23,20,2,1,2,1,0,0,0,2011,189.2204277,34.2084847,14.61836948088008,0.47757142785312356,12.607987159295506,45.446698511957464,32.21962843537116
24,20,2,2,2,1,0,0,0,2011,287.608977,116.0018348,14.61836948088008,0.47757142785312356,12.607987159295506,45.446698511957464,32.21962843537116
25,20,3,0,2,1,0,0,0,2011,132.7441737,49.60127567,30.49159171052632,0.47757142713494344,12.608009970771478,45.44668284663604,32.21342642210677
26,20,3,1,2,1,0,0,0,2011,114.6343744,33.02443681,30.627638708290323,0.47757142785312356,12.607987159295506,45.446698511957464,32.21962843537116
27,20,3,2,2,1,0,0,0,2011,161.6403498,65.57948855,30.627638708290323,0.47757142785312356,12.607987159295506,45.446698511957464,32.21962843537116
28,20,5,0,2,1,0,0,0,2011,169.80758211495603,57.093412978140925,21.46529350157895,0.47757142713494344,12.608009970771478,45.44668284663604,32.21342642210677
29,20,1,0,2,1,0,0,0,2011,154.7615585,75.88254205,8.238521755789474,0.47757142713494344,12.608009970771478,45.44668284663604,32.21342642210677
30,20,1,1,2,1,0,0,0,2011,138.0355787,50.78774535,8.333882896332613,0.47757142785312356,12.607987159295506,45.446698511957464,32.21962843537116
31,20,1,2,2,1,0,0,0,2011,180.1716958,102.819476,8.333882896332613,0.47757142785312356,12.607987159295506,45.446698511957464,32.21962843537116
32,20,0,0,2,1,0,0,0,2012,147.1244425,68.20744624,14.858460544833333,0.4876,6.288232493,44.16342767,31.6523612225
33,20,0,1,2,1,0,0,0,2012,125.9314883,43.88291038,15.135968186126245,0.47757142713494355,12.608009970771478,45.44668284663604,32.2241776332677
34,20,0,2,2,1,0,0,0,2012,179.5597819,95.37158105,15.135968186126245,0.47757142713494355,12.608009970771478,45.44668284663604,32.2241776332677
35,20,4,0,2,1,0,0,0,2012,123.208431,21.92220055,12.962669697916665,0.47757142713494355,12.608009970771478,45.44668284663604,32.2241776332677
36,20,4,1,2,1,0,0,0,2012,113.7519202,27.066404167812497,13.636300575642345,0.47757142785312356,12.60798715929551,45.446698511957464,32.225145066221586
37,20,4,2,2,1,0,0,0,2012,137.8968535,22.89458254,13.636300575642345,0.47757142785312356,12.60798715929551,45.446698511957464,32.225145066221586
38,20,2,0,2,1,0,0,0,2012,194.1265581,79.9346306,14.610500866833332,0.47757142713494355,12.608009970771478,45.44668284663604,32.2241776332677
39,20,2,1,2,1,0,0,0,2012,171.6166275,38.45043961,14.61852026038168,0.47757142785312356,12.60798715929551,45.446698511957464,32.225145066221586
40,20,2,2,2,1,0,0,0,2012,239.1025569,128.2846958,14.61852026038168,0.47757142785312356,12.60798715929551,45.446698511957464,32.225145066221586
41,20,3,0,2,1,0,0,0,2012,132.6164974,53.42393661,30.811504504166667,0.47757142713494355,12.608009970771478,45.44668284663604,32.2241776332677
42,20,3,1,2,1,0,0,0,2012,111.6599422,35.80670004,31.320256843236507,0.47757142785312356,12.60798715929551,45.446698511957464,32.225145066221586
43,20,3,2,2,1,0,0,0,2012,162.4711594,71.76101864,31.320256843236507,0.47757142785312356,12.60798715929551,45.446698511957464,32.225145066221586
44,20,5,0,2,1,0,0,0,2012,164.56040779750322,57.82836683138388,20.974539074166668,0.47757142713494355,12.608009970771478,45.44668284663604,32.2241776332677
45,20,1,0,2,1,0,0,0,2012,149.1352663,79.28536753,8.399433892333333,0.47757142713494355,12.608009970771478,45.44668284663604,32.2241776332677
46,20,1,1,2,1,0,0,0,2012,127.5556595,52.20799529,8.530320280524094,0.47757142785312356,12.60798715929551,45.446698511957464,32.225145066221586
47,20,1,2,2,1,0,0,0,2012,181.8516682,109.1749102,8.530320280524094,0.47757142785312356,12.60798715929551,45.446698511957464,32.225145066221586
48,20,0,0,2,1,0,0,0,2013,141.8158591,69.49082531,15.28863839,0.4861,5.5897118,38.04931713,31.25756868
49,20,0,1,2,1,0,0,0,2013,123.0340095,47.95974086,14.557439354874475,0.4793143024297496,11.843664866147899,43.18241289615303,32.67819434646658
50,20,0,2,2,1,0,0,0,2013,168.9247259,92.2014736,14.557439354874475,0.4793143024297496,11.843664866147899,43.18241289615303,32.67819434646658
51,20,4,0,2,1,0,0,0,2013,128.5781684,30.61973445,8.601109115,0.4793143024297496,11.843664866147899,43.18241289615303,32.67819434646658
52,20,4,1,2,1,0,0,0,2013,106.8000666,21.19318747,12.650743662965203,0.4793142940727433,11.84364636353806,43.18244432248996,32.67823614531731
53,20,4,2,2,1,0,0,0,2013,168.9460556,48.89053349,12.650743662965203,0.4793142940727433,11.84364636353806,43.18244432248996,32.67823614531731
54,20,2,0,2,1,0,0,0,2013,192.8454831,78.84078396,15.2108958,0.4793143024297496,11.843664866147899,43.18241289615303,32.67819434646658
55,20,2,1,2,1,0,0,0,2013,170.5831454,34.87232266,15.125587829978214,0.4793142940727433,11.84364636353806,43.18244432248996,32.67823614531731
56,20,2,2,2,1,0,0,0,2013,230.9002143,132.3772683,15.125587829978214,0.4793142940727433,11.84364636353806,43.18244432248996,32.67823614531731
57,20,3,0,2,1,0,0,0,2013,122.3847633,54.26047876,26.95794921,0.4793143024297496,11.843664866147899,43.18241289615303,32.67819434646658
58,20,3,1,2,1,0,0,0,2013,113.5380432,39.10014555,31.321927221490945,0.4793142940727433,11.84364636353806,43.18244432248996,32.67823614531731
59,20,3,2,2,1,0,0,0,2013,134.6289844,68.76870256,31.321927221490945,0.4793142940727433,11.84364636353806,43.18244432248996,32.67823614531731
60,20,5,0,2,1,0,0,0,2013,163.056991741416,58.91522066162898,20.87807206,0.4793143024297496,11.843664866147899,43.18241289615303,32.67819434646658
61,20,1,0,2,1,0,0,0,2013,144.3687035,80.99222404,8.345696408,0.4793143024297496,11.843664866147899,43.18241289615303,32.67819434646658
62,20,1,1,2,1,0,0,0,2013,122.1131304,57.50696391,8.530750017666996,0.4793142940727433,11.84364636353806,43.18244432248996,32.67823614531731
63,20,1,2,2,1,0,0,0,2013,175.8392074,105.5230289,8.530750017666996,0.4793142940727433,11.84364636353806,43.18244432248996,32.67823614531731
64,20,0,0,2,1,0,0,0,2014,136.5506857,69.90756834,15.28863839,0.4861,5.5897118,38.04931713,31.25756868
65,20,0,1,2,1,0,0,0,2014,118.6196311,50.93676163,15.13687932243729,0.47950000822714245,11.583766161425343,42.92438276173532,32.67819434646659
66,20,0,2,2,1,0,0,0,2014,162.5444389,90.23292185,15.13687932243729,0.47950000822714245,11.583766161425343,42.92438276173532,32.67819434646659
67,20,4,0,2,1,0,0,0,2014,124.3875941,24.80719899,8.601109115,0.47950000822714245,11.583766161425343,42.92438276173532,32.67819434646659
68,20,4,1,2,1,0,0,0,2014,113.3125943,20.51483774,13.636971923300182,0.4795000041139283,11.583741719549755,42.92440829150752,32.6782361453173
69,20,4,2,2,1,0,0,0,2014,139.7639183,28.15736745,13.636971923300182,0.4795000041139283,11.583741719549755,42.92440829150752,32.6782361453173
70,20,2,0,2,1,0,0,0,2014,188.8989547,73.76847165,15.2108958,0.47950000822714245,11.583766161425343,42.92438276173532,32.67819434646659
71,20,2,1,2,1,0,0,0,2014,170.9660109,41.25487902,14.970146737804479,0.4795000041139283,11.583741719549755,42.92440829150752,32.6782361453173
72,20,2,2,2,1,0,0,0,2014,221.2877512,116.8214556,14.970146737804479,0.4795000041139283,11.583741719549755,42.92440829150752,32.6782361453173
73,20,3,0,2,1,0,0,0,2014,113.0701196,55.93399084,26.95794921,0.47950000822714245,11.583766161425343,42.92438276173532,32.67819434646659
74,20,3,1,2,1,0,0,0,2014,100.9575747,41.74189139,32.183837932043765,0.4795000041139283,11.583741719549755,42.92440829150752,32.6782361453173
75,20,3,2,2,1,0,0,0,2014,129.3419707,70.41697542,32.183837932043765,0.4795000041139283,11.583741719549755,42.92440829150752,32.6782361453173
76,20,5,0,2,1,0,0,0,2014,157.59193493957315,59.5118425233176,20.87807206,0.47950000822714245,11.583766161425343,42.92438276173532,32.67819434646659
77,20,1,0,2,1,0,0,0,2014,139.6143616,82.04418078,8.345696408,0.47950000822714245,11.583766161425343,42.92438276173532,32.67819434646659
78,20,1,1,2,1,0,0,0,2014,118.94752,60.63082182,8.334978029526841,0.4795000041139283,11.583741719549755,42.92440829150752,32.6782361453173
79,20,1,2,2,1,0,0,0,2014,169.6418889,104.7717724,8.334978029526841,0.4795000041139283,11.583741719549755,42.92440829150752,32.6782361453173
80,20,0,0,2,1,0,0,0,2015,135.066647,66.44559036,15.28863839,0.4861,5.5897118,38.04931713,31.25756868
81,20,0,1,2,1,0,0,0,2015,118.7845147,47.99622822,14.411970239754414,0.47950000822714245,11.583766161425343,42.92438276173533,32.67819434646659
82,20,0,2,2,1,0,0,0,2015,160.7036296,85.76103541,14.411970239754414,0.47950000822714245,11.583766161425343,42.92438276173533,32.67819434646659
83,20,4,0,2,1,0,0,0,2015,113.8096999,22.91383181,8.601109115,0.47950000822714245,11.583766161425343,42.92438276173533,32.67819434646659
84,20,4,1,2,1,0,0,0,2015,90.85531906,19.89926675,13.636971923300182,0.4795000041139283,11.583741719549755,42.92440829150752,32.6782361453173
85,20,4,2,2,1,0,0,0,2015,147.0094605,26.64496044,13.636971923300182,0.4795000041139283,11.583741719549755,42.92440829150752,32.6782361453173
86,20,2,0,2,1,0,0,0,2015,201.6339063,72.58634716,15.2108958,0.47950000822714245,11.583766161425343,42.92438276173533,32.67819434646659
87,20,2,1,2,1,0,0,0,2015,180.1888645,44.33682949,14.970146737804479,0.4795000041139283,11.583741719549755,42.92440829150752,32.6782361453173
88,20,2,2,2,1,0,0,0,2015,252.8147945,113.6549299,14.970146737804479,0.4795000041139283,11.583741719549755,42.92440829150752,32.6782361453173
89,20,3,0,2,1,0,0,0,2015,116.0685105,51.60570458,26.95794921,0.47950000822714245,11.583766161425343,42.92438276173533,32.67819434646659
90,20,3,1,2,1,0,0,0,2015,113.2607495,37.15275526,31.32192722149095,0.4795000041139283,11.583741719549755,42.92440829150752,32.6782361453173
91,20,3,2,2,1,0,0,0,2015,120.2451659,66.69206449,31.32192722149095,0.4795000041139283,11.583741719549755,42.92440829150752,32.6782361453173
92,20,5,0,2,1,0,0,0,2015,158.69906893959467,62.607056553433615,20.87807206,0.47950000822714245,11.583766161425343,42.92438276173533,32.67819434646659
93,20,1,0,2,1,0,0,0,2015,136.0015789,78.6690584,8.345696408,0.47950000822714245,11.583766161425343,42.92438276173533,32.67819434646659
94,20,1,1,2,1,0,0,0,2015,116.2650811,57.49903177,7.861204118133925,0.4795000041139283,11.583741719549755,42.92440829150752,32.6782361453173
95,20,1,2,2,1,0,0,0,2015,165.9402854,100.104863,7.861204118133925,0.4795000041139283,11.583741719549755,42.92440829150752,32.6782361453173
96,20,0,0,2,1,0,0,0,2016,128.6373183,62.19922567,15.28863839,0.4861,5.5897118,38.04931713,31.25756868
97,20,0,1,2,1,0,0,0,2016,111.476096,43.0220319,15.13687932243729,0.47950000822714234,11.583766161425343,42.92438276173533,32.67819434646659
98,20,0,2,2,1,0,0,0,2016,156.8914735,83.34465737,15.13687932243729,0.47950000822714234,11.583766161425343,42.92438276173533,32.67819434646659
99,20,4,0,2,1,0,0,0,2016,91.30068224,18.53312115,8.601109115,0.47950000822714234,11.583766161425343,42.92438276173533,32.67819434646659
100,20,4,1,2,1,0,0,0,2016,77.16156473,18.27509018,13.636971923300182,0.4795000041139283,11.583741719549755,42.92440829150752,32.6782361453173
101,20,4,2,2,1,0,0,0,2016,116.3701331,19.02792699,13.636971923300182,0.4795000041139283,11.583741719549755,42.92440829150752,32.6782361453173
102,20,2,0,2,1,0,0,0,2016,193.407538,69.59118575,15.2108958,0.47950000822714234,11.583766161425343,42.92438276173533,32.67819434646659
103,20,2,1,2,1,0,0,0,2016,155.7512577,46.57624862,14.970146737804479,0.4795000041139283,11.583741719549755,42.92440829150752,32.6782361453173
104,20,2,2,2,1,0,0,0,2016,284.6160081,102.655967,14.970146737804479,0.4795000041139283,11.583741719549755,42.92440829150752,32.6782361453173
105,20,3,0,2,1,0,0,0,2016,110.6418906,45.80714956,26.95794921,0.47950000822714234,11.583766161425343,42.92438276173533,32.67819434646659
106,20,3,1,2,1,0,0,0,2016,97.40247538,27.53485943,31.321927221490945,0.4795000041139283,11.583741719549755,42.92440829150752,32.6782361453173
107,20,3,2,2,1,0,0,0,2016,128.1348802,66.37389598,31.321927221490945,0.4795000041139283,11.583741719549755,42.92440829150752,32.6782361453173
108,20,5,0,2,1,0,0,0,2016,148.61148187940475,66.10172769364418,20.87807206,0.47950000822714234,11.583766161425343,42.92438276173533,32.67819434646659
109,20,1,0,2,1,0,0,0,2016,130.360525,74.55482868,8.345696408,0.47950000822714234,11.583766161425343,42.92438276173533,32.67819434646659
110,20,1,1,2,1,0,0,0,2016,114.5002651,52.64967264,7.861204118133925,0.4795000041139283,11.583741719549755,42.92440829150752,32.6782361453173
111,20,1,2,2,1,0,0,0,2016,156.7368509,97.67510079,7.861204118133925,0.4795000041139283,11.583741719549755,42.92440829150752,32.6782361453173
112,20,0,0,2,1,0,0,0,2017,123.7834728,60.4565966,15.28863839,0.4861,5.5897118,38.04931713,31.25756868
113,20,0,1,2,1,0,0,0,2017,102.6308883,40.32231641,15.110920813245842,0.4722431970674837,12.226291853724096,42.2674622299736,31.750538391026044
114,20,0,2,2,1,0,0,0,2017,156.0051411,81.71142309,15.110920813245842,0.4722431970674837,12.226291853724096,42.2674622299736,31.750538391026044
115,20,4,0,2,1,0,0,0,2017,87.66140671,18.75046218,8.601109115,0.4722431970674837,12.226291853724096,42.2674622299736,31.750538391026044
116,20,4,1,2,1,0,0,0,2017,71.01464987,45.10746605,13.560179024811992,0.4722430271199305,12.226282094995316,42.267472747644746,31.750558990866768
117,20,4,2,2,1,0,0,0,2017,201.6324897,32.84932962,13.560179024811992,0.4722430271199305,12.226282094995316,42.267472747644746,31.750558990866768
118,20,2,0,2,1,0,0,0,2017,185.1535164,72.63516509,15.2108958,0.4722431970674837,12.226291853724096,42.2674622299736,31.750538391026044
119,20,2,1,2,1,0,0,0,2017,136.0385622,44.47044743,15.356003045202089,0.4722430271199305,12.226282094995316,42.267472747644746,31.750558990866768
120,20,2,2,2,1,0,0,0,2017,268.8785088,101.8946753,15.356003045202089,0.4722430271199305,12.226282094995316,42.267472747644746,31.750558990866768
121,20,3,0,2,1,0,0,0,2017,109.8911359,49.17511729,26.95794921,0.4722431970674837,12.226291853724096,42.2674622299736,31.750538391026044
122,20,3,1,2,1,0,0,0,2017,95.28047078,27.2397826,31.237176478171968,0.4722430271199305,12.226282094995316,42.267472747644746,31.750558990866768
123,20,3,2,2,1,0,0,0,2017,130.4847504,73.86930855,31.237176478171968,0.4722430271199305,12.226282094995316,42.267472747644746,31.750558990866768
124,20,5,0,2,1,0,0,0,2017,150.60383408595064,66.75631812708298,20.87807206,0.4722431970674837,12.226291853724096,42.2674622299736,31.750538391026044
125,20,1,0,2,1,0,0,0,2017,124.219764,69.80951029,8.345696408,0.4722431970674837,12.226291853724096,42.2674622299736,31.750538391026044
126,20,1,1,2,1,0,0,0,2017,132.13371777499998,49.17782525,8.809586487059672,0.4722430271199305,12.226282094995316,42.267472747644746,31.750558990866768
127,20,1,2,2,1,0,0,0,2017,153.1478793,90.64614253,8.809586487059672,0.4722430271199305,12.226282094995316,42.267472747644746,31.750558990866768
128,20,0,0,2,1,0,0,0,2018,119.6929005,61.59582091,12.80302196,0.4803,4.442966101,31.47582891,32.03066636
129,20,0,1,2,1,0,0,0,2018,99.92312253,40.15190297,14.010653694407466,0.4694002879499814,11.151025776347185,40.796793078614066,32.81735163220982
130,20,0,2,2,1,0,0,0,2018,146.3706528,83.70531463,14.010653694407466,0.4694002879499814,11.151025776347185,40.796793078614066,32.81735163220982
131,20,4,0,2,1,0,0,0,2018,80.28202893,24.23425183,7.36394473,0.4694002879499814,11.151025776347185,40.796793078614066,32.81735163220982
132,20,4,1,2,1,0,0,0,2018,73.03765316,13.25537374,9.994306873076164,0.4694001439874939,11.151025845881836,40.79681703865465,32.81739017132918
133,20,4,2,2,1,0,0,0,2018,110.7608095,50.07968759,9.994306873076164,0.4694001439874939,11.151025845881836,40.79681703865465,32.81739017132918
134,20,2,0,2,1,0,0,0,2018,182.3577381,76.38627351,13.41259097,0.4694002879499814,11.151025776347185,40.796793078614066,32.81735163220982
135,20,2,1,2,1,0,0,0,2018,160.7863929,40.29117672,12.779860315214744,0.4694001439874939,11.151025845881836,40.79681703865465,32.81739017132918
136,20,2,2,2,1,0,0,0,2018,265.6481909,115.0206268,12.779860315214744,0.4694001439874939,11.151025845881836,40.79681703865465,32.81739017132918
137,20,3,0,2,1,0,0,0,2018,95.61150079,50.25242726,22.59994403,0.4694002879499814,11.151025776347185,40.796793078614066,32.81735163220982
138,20,3,1,2,1,0,0,0,2018,75.68007274,27.4244493,29.35584541687309,0.4694001439874939,11.151025845881836,40.79681703865465,32.81739017132918
139,20,3,2,2,1,0,0,0,2018,125.0190662,74.49750812,29.35584541687309,0.4694001439874939,11.151025845881836,40.79681703865465,32.81739017132918
140,20,5,0,2,1,0,0,0,2018,141.87059385447193,66.31852473251584,24.56350793,0.4694002879499814,11.151025776347185,40.796793078614066,32.81735163220982
141,20,1,0,2,1,0,0,0,2018,123.6159536,70.42380853,7.226182761,0.4694002879499814,11.151025776347185,40.796793078614066,32.81735163220982
142,20,1,1,2,1,0,0,0,2018,132.1694304,50.25200936,8.0536359504747,0.4694001439874939,11.151025845881836,40.79681703865465,32.81739017132918
143,20,1,2,2,1,0,0,0,2018,144.6535195,90.54606189,8.0536359504747,0.4694001439874939,11.151025845881836,40.79681703865465,32.81739017132918
144,20,0,0,2,1,0,0,0,2019,118.8763564,64.79521246,12.80302196,0.4803,4.442966101,31.47582891,32.03066636
145,20,0,1,2,1,0,0,0,2019,99.2095792,40.66340548,13.754424130545651,0.4682146278589348,10.920019518138961,40.716076480900604,32.81735163220982
146,20,0,2,2,1,0,0,0,2019,144.9118962,89.2693791,13.754424130545651,0.4682146278589348,10.920019518138961,40.716076480900604,32.81735163220982
147,20,4,0,2,1,0,0,0,2019,81.27279874,27.47556954,7.36394473,0.4682146278589348,10.920019518138961,40.716076480900604,32.81735163220982
148,20,4,1,2,1,0,0,0,2019,66.28302603,18.48688188,9.917513974587976,0.4682144568014667,10.920014308664785,40.71609859638669,32.81739017132918
149,20,4,2,2,1,0,0,0,2019,115.7490969,46.14723813,9.917513974587976,0.4682144568014667,10.920014308664785,40.71609859638669,32.81739017132918
150,20,2,0,2,1,0,0,0,2019,179.7915204,87.31336717,13.41259097,0.4682146278589348,10.920019518138961,40.716076480900604,32.81735163220982
151,20,2,1,2,1,0,0,0,2019,164.07406315,38.948624,12.779860315214744,0.4682144568014667,10.920014308664785,40.71609859638669,32.81739017132918
152,20,2,2,2,1,0,0,0,2019,244.5570994,141.0184139,12.779860315214744,0.4682144568014667,10.920014308664785,40.71609859638669,32.81739017132918
153,20,3,0,2,1,0,0,0,2019,98.63865639,57.15681082,22.59994403,0.4682146278589348,10.920019518138961,40.716076480900604,32.81735163220982
154,20,3,1,2,1,0,0,0,2019,80.91132067,32.97479236,29.271094673554106,0.4682144568014667,10.920014308664785,40.71609859638669,32.81739017132918
155,20,3,2,2,1,0,0,0,2019,123.8732012,82.28435602,29.271094673554106,0.4682144568014667,10.920014308664785,40.71609859638669,32.81739017132918
156,20,5,0,2,1,0,0,0,2019,143.75509782920258,71.4528657494301,24.56350793,0.4682146278589348,10.920019518138961,40.716076480900604,32.81735163220982
157,20,1,0,2,1,0,0,0,2019,121.1834619,70.79699105,7.226182761,0.4682146278589348,10.920019518138961,40.716076480900604,32.81735163220982
158,20,1,1,2,1,0,0,0,2019,132.20561583333333,48.03418224,7.385242998670766,0.4682144568014667,10.920014308664785,40.71609859638669,32.81739017132918
159,20,1,2,2,1,0,0,0,2019,142.0864273,93.26740789,7.385242998670766,0.4682144568014667,10.920014308664785,40.71609859638669,32.81739017132918
160,20,0,0,2,1,0,0,0,2020,122.0355474,72.3424205,12.80302196,0.4803,4.442966101,31.47582891,32.03066636
161,20,0,1,2,1,0,0,0,2020,104.867772,43.62736144,13.754424130545651,0.47565714481598637,10.174872921481187,41.53787393211061,32.81735163220982
162,20,0,2,2,1,0,0,0,2020,144.3921846,101.8964267,13.754424130545651,0.47565714481598637,10.174872921481187,41.53787393211061,32.81735163220982
163,20,4,0,2,1,0,0,0,2020,77.40778384,39.80641775,7.36394473,0.47565714481598637,10.174872921481187,41.53787393211061,32.81735163220982
164,20,4,1,2,1,0,0,0,2020,61.52722192,24.26863888,9.917513974587976,0.4756571438366496,10.17485068374339,41.53791482750349,32.81739017132918
165,20,4,2,2,1,0,0,0,2020,108.9528024,70.18832518,9.917513974587976,0.4756571438366496,10.17485068374339,41.53791482750349,32.81739017132918
166,20,2,0,2,1,0,0,0,2020,173.2854171,102.7290383,13.41259097,0.47565714481598637,10.174872921481187,41.53787393211061,32.81735163220982
167,20,2,1,2,1,0,0,0,2020,172.043005225,42.00232519,13.540614776604299,0.4756571438366496,10.17485068374339,41.53791482750349,32.81739017132918
168,20,2,2,2,1,0,0,0,2020,229.5479077,175.4969176,13.540614776604299,0.4756571438366496,10.17485068374339,41.53791482750349,32.81739017132918
169,20,3,0,2,1,0,0,0,2020,100.2487262,62.86294544,22.59994403,0.47565714481598637,10.174872921481187,41.53787393211061,32.81735163220982
170,20,3,1,2,1,0,0,0,2020,84.19415901,36.79882856,29.271094673554106,0.4756571438366496,10.17485068374339,41.53791482750349,32.81739017132918
171,20,3,2,2,1,0,0,0,2020,122.1867594,88.69358351,29.271094673554106,0.4756571438366496,10.17485068374339,41.53791482750349,32.81739017132918
172,20,5,0,2,1,0,0,0,2020,145.85044747067758,80.27831787408414,24.56350793,0.47565714481598637,10.174872921481187,41.53787393211061,32.81735163220982
173,20,1,0,2,1,0,0,0,2020,129.3932859,78.98820372,7.226182761,0.47565714481598637,10.174872921481187,41.53787393211061,32.81735163220982
174,20,1,1,2,1,0,0,0,2020,113.8867451,51.64471977,7.385242998670766,0.4756571438366496,10.17485068374339,41.53791482750349,32.81739017132918
175,20,1,2,2,1,0,0,0,2020,148.215754,106.8333696,7.385242998670766,0.4756571438366496,10.17485068374339,41.53791482750349,32.81739017132918
176,20,0,0,2,1,0,0,0,2021,122.2246574,76.83573452,12.80302196,0.4803,4.442966101,31.47582891,32.03066636
177,20,0,1,2,1,0,0,0,2021,106.9455779,45.23452815,13.754424130545651,0.4756571448159863,10.174872921481187,41.53787393211061,32.81735163220982
178,20,0,2,2,1,0,0,0,2021,142.5888394,109.0689299,13.754424130545651,0.4756571448159863,10.174872921481187,41.53787393211061,32.81735163220982
179,20,4,0,2,1,0,0,0,2021,74.54691506,36.56437835,7.36394473,0.4756571448159863,10.174872921481187,41.53787393211061,32.81735163220982
180,20,4,1,2,1,0,0,0,2021,60.57501238,25.72021746,9.917513974587976,0.4756571438366496,10.17485068374339,41.53791482750349,32.81739017132918
181,20,4,2,2,1,0,0,0,2021,96.28215519,49.49337571,9.917513974587976,0.4756571438366496,10.17485068374339,41.53791482750349,32.81739017132918
182,20,2,0,2,1,0,0,0,2021,152.8907605,109.6131449,13.41259097,0.4756571448159863,10.174872921481187,41.53787393211061,32.81735163220982
183,20,2,1,2,1,0,0,0,2021,167.316293925,52.17379169,13.540614776604299,0.4756571438366496,10.17485068374339,41.53791482750349,32.81739017132918
184,20,2,2,2,1,0,0,0,2021,191.680626,174.7795007,13.540614776604299,0.4756571438366496,10.17485068374339,41.53791482750349,32.81739017132918
