,city_idx,encoded_strata_race_label,encoded_strata_sex_label,encoded_geo_strata_region,encoded_geo_strata_poverty,encoded_geo_strata_Population,encoded_geo_strata_PopDensity,encoded_geo_strata_Segregation,date_label,Births | Teen Births,Deaths | Infant Deaths,Food Access | Limited Supermarket Access,Income Inequality | Household Income Inequality,Lead Poisoning | Child Lead Levels 5+ mcg/dL,"Racial Segregation Indices | Racial Segregation, White and Hispanic",Transportation | Lack of Car
510,8,1,1,1,1,0,1,1,2015,1.7879356994146383,3.5407274844078134,16.99371769820403,0.0775876130923226,1.9289929237074317,54.112775765726425,34.4859275962042
511,8,1,2,1,1,0,1,1,2015,1.7879356994146383,3.5407274844078134,16.99371769820403,0.0775876130923226,1.9289929237074317,54.112775765726425,34.4859275962042
512,8,0,0,1,1,0,1,1,2016,8.626666667,5.351016437,16.36890842,0.06495105,1.842683245,53.94568883,34.29257415
513,8,0,1,1,1,0,1,1,2016,9.092048953674288,5.0266850986611615,16.836989966621424,0.11775113676130891,1.77637295939559,53.89894905579946,34.12059462535296
514,8,0,2,1,1,0,1,1,2016,9.092048953674288,5.0266850986611615,16.836989966621424,0.11775113676130891,1.77637295939559,53.89894905579946,34.12059462535296
515,8,4,0,1,1,0,1,1,2016,2.6951394080200917,2.6650249722764516,16.836989966621424,0.11775113676130891,1.77637295939559,53.89894905579946,34.12059462535296
516,8,4,1,1,1,0,1,1,2016,3.6375956892788475,2.556763477478001,16.83717676179597,0.1178453684060827,1.7764557815024615,53.8988656399176,34.12028769567786
517,8,4,2,1,1,0,1,1,2016,3.6375956892788475,2.556763477478001,16.83717676179597,0.1178453684060827,1.7764557815024615,53.8988656399176,34.12028769567786
518,8,2,0,1,1,0,1,1,2016,17.60420882,7.371198014,16.836989966621424,0.11775113676130891,1.77637295939559,53.89894905579946,34.12059462535296
519,8,2,1,1,1,0,1,1,2016,19.22296665094293,7.246826938503015,16.83717676179597,0.1178453684060827,1.7764557815024615,53.8988656399176,34.12028769567786
520,8,2,2,1,1,0,1,1,2016,19.22296665094293,7.246826938503015,16.83717676179597,0.1178453684060827,1.7764557815024615,53.8988656399176,34.12028769567786
521,8,3,0,1,1,0,1,1,2016,22.6509023,5.888538381,16.836989966621424,0.11775113676130891,1.77637295939559,53.89894905579946,34.12059462535296
522,8,3,1,1,1,0,1,1,2016,23.38069055683802,5.287004448011374,16.83717676179597,0.1178453684060827,1.7764557815024615,53.8988656399176,34.12028769567786
