,city_idx,encoded_strata_race_label,encoded_strata_sex_label,encoded_geo_strata_region,encoded_geo_strata_poverty,encoded_geo_strata_Population,encoded_geo_strata_PopDensity,encoded_geo_strata_Segregation,date_label,Births | Low Birthweight,Deaths | Deaths from All Causes,Education | College Graduates,Housing | Renters vs. Owners,Language and Nativity | Primarily Speak English,Race/Ethnicity | Minority Population,Substance Use | Drug Overdose Deaths
51,20,4,0,2,1,0,0,0,2013,9.196035242,528.5993412,73.45327199,1.260172745,75.77931773371606,52.035458951679736,5.647475680265327
52,20,4,1,2,1,0,0,0,2013,8.334149544189373,439.1026136,50.46533536894186,0.7832886136927912,75.77929235120538,52.0355135468125,3.463444037645307
53,20,4,2,2,1,0,0,0,2013,8.334149544189373,707.6803367,50.46533536894186,0.7832886136927912,75.77929235120538,52.0355135468125,6.987556660714632
54,20,2,0,2,1,0,0,0,2013,14.60201794,962.7216069,24.7065265,2.305767138,75.77931773371606,52.035458951679736,19.71133364
55,20,2,1,2,1,0,0,0,2013,13.608632110139485,801.9881611,21.77094267393052,1.690029838374979,75.77929235120538,52.0355135468125,9.372485359
56,20,2,2,2,1,0,0,0,2013,13.608632110139485,1182.336403,21.77094267393052,1.690029838374979,75.77929235120538,52.0355135468125,31.58730855
57,20,3,0,2,1,0,0,0,2013,6.868308351,603.4545733,23.76047276,1.866105631,75.77931773371606,52.035458951679736,6.536863011
58,20,3,1,2,1,0,0,0,2013,6.823567385119759,531.2127098,15.693788899796559,1.3916140642109087,75.77929235120538,52.0355135468125,3.792519927
59,20,3,2,2,1,0,0,0,2013,6.823567385119759,682.1045578,15.693788899796559,1.3916140642109087,75.77929235120538,52.0355135468125,9.035041513
60,20,5,0,2,1,0,0,0,2013,8.699773465787175,767.2183946266271,30.239622,1.403755869,75.77931773371606,52.035458951679736,13.522124977410034
61,20,1,0,2,1,0,0,0,2013,6.961761021,703.6683568,62.56493564,0.91266175,75.77931773371606,52.035458951679736,18.93819819
62,20,1,1,2,1,0,0,0,2013,7.153233445261049,600.5271179,46.368799380010266,0.5490583043558532,75.77929235120538,52.0355135468125,15.21983471
63,20,1,2,2,1,0,0,0,2013,7.153233445261049,832.2897901,46.368799380010266,0.5490583043558532,75.77929235120538,52.0355135468125,22.32410805
64,20,0,0,2,1,0,0,0,2014,7.57823447,676.8205692,48.9679299,1.209712147,67.57910636,51.43787913,12.71768249
65,20,0,1,2,1,0,0,0,2014,8.721489511274509,584.6132697,33.599395200084345,0.8165171631425775,75.77931773371606,52.25121936103757,10.56458445
66,20,0,2,2,1,0,0,0,2014,8.721489511274509,789.5493471,33.599395200084345,0.8165171631425775,75.77931773371606,52.25121936103757,14.71238987
67,20,4,0,2,1,0,0,0,2014,8.818726184,435.3251685,73.45327199,1.260172745,75.77931773371606,52.25121936103757,5.6069506237595625
68,20,4,1,2,1,0,0,0,2014,8.483684180418877,469.5392242,50.65754547331872,0.8006909202605856,75.77929235120538,52.25127888677748,3.561188514395769
69,20,4,2,2,1,0,0,0,2014,8.483684180418877,425.9182682,50.65754547331872,0.8006909202605856,75.77929235120538,52.25127888677748,7.2558956378010215
70,20,2,0,2,1,0,0,0,2014,14.42622951,933.2141705,24.7065265,2.305767138,75.77931773371606,52.25121936103757,17.31455582
71,20,2,1,2,1,0,0,0,2014,13.592395186562443,774.0817622,22.25681220702292,1.7153765442452822,75.77929235120538,52.25127888677748,10.77958447
72,20,2,2,2,1,0,0,0,2014,13.592395186562443,1194.452101,22.25681220702292,1.7153765442452822,75.77929235120538,52.25127888677748,24.46180707
73,20,3,0,2,1,0,0,0,2014,6.986228814,607.7528172,23.76047276,1.866105631,75.77931773371606,52.25121936103757,6.469710044
74,20,3,1,2,1,0,0,0,2014,6.994497497321001,526.5917154,15.200480496294714,1.2518188714590184,75.77929235120538,52.25127888677748,4.58134929
75,20,3,2,2,1,0,0,0,2014,6.994497497321001,701.4052773,15.200480496294714,1.2518188714590184,75.77929235120538,52.25127888677748,8.21029924
76,20,5,0,2,1,0,0,0,2014,8.721489511274509,766.6276801411393,30.239622,1.403755869,75.77931773371606,52.25121936103757,13.750825817203953
77,20,1,0,2,1,0,0,0,2014,6.630486078,694.2255861,62.56493564,0.91266175,75.77931773371606,52.25121936103757,17.87274598
78,20,1,1,2,1,0,0,0,2014,6.963313621142131,595.3608938,46.987444062729736,0.5622974689286402,75.77929235120538,52.25127888677748,15.38622966
79,20,1,2,2,1,0,0,0,2014,6.963313621142131,816.3347193,46.987444062729736,0.5622974689286402,75.77929235120538,52.25127888677748,20.24173728
80,20,0,0,2,1,0,0,0,2015,7.493276454,673.2232915,48.9679299,1.209712147,67.57910636,51.43787913,12.12001561
81,20,0,1,2,1,0,0,0,2015,8.86576752444672,585.6073728,33.599395200084345,0.8165171631425775,75.77931773371606,52.25121936103757,10.27513338
82,20,0,2,2,1,0,0,0,2015,8.86576752444672,782.938363,33.599395200084345,0.8165171631425775,75.77931773371606,52.25121936103757,13.82138346
83,20,4,0,2,1,0,0,0,2015,8.875585632,402.0251134,73.45327199,1.260172745,75.77931773371606,52.25121936103757,5.192531757543262
84,20,4,1,2,1,0,0,0,2015,8.96332489568975,371.7468705,50.65754547331872,0.8006909202605856,75.77929235120538,52.25127888677748,3.535449638101322
85,20,4,2,2,1,0,0,0,2015,8.96332489568975,444.7246766,50.65754547331872,0.8006909202605856,75.77929235120538,52.25127888677748,7.927212910403253
86,20,2,0,2,1,0,0,0,2015,13.35436383,962.2565658,24.7065265,2.305767138,75.77931773371606,52.25121936103757,18.22681633
87,20,2,1,2,1,0,0,0,2015,13.679239083352092,793.9568269,22.25681220702292,1.7153765442452822,75.77929235120538,52.25127888677748,14.52177974
88,20,2,2,2,1,0,0,0,2015,13.679239083352092,1304.292087,22.25681220702292,1.7153765442452822,75.77929235120538,52.25127888677748,22.22791588
89,20,3,0,2,1,0,0,0,2015,7.016150384,584.3544348,23.76047276,1.866105631,75.77931773371606,52.25121936103757,6.793025847
90,20,3,1,2,1,0,0,0,2015,6.99333427564238,527.7562919,16.055421588275035,1.3997365265172936,75.77929235120538,52.25127888677748,4.589673057
91,20,3,2,2,1,0,0,0,2015,6.99333427564238,646.4998728,16.055421588275035,1.3997365265172936,75.77929235120538,52.25127888677748,9.00649633
92,20,5,0,2,1,0,0,0,2015,8.84995327129149,771.2900045715359,30.239622,1.403755869,75.77931773371606,52.25121936103757,15.065999585296037
93,20,1,0,2,1,0,0,0,2015,6.456156826,694.4761056,62.56493564,0.91266175,75.77931773371606,52.25121936103757,16.65857565
94,20,1,1,2,1,0,0,0,2015,6.952304911714529,601.0888106,49.34680214873449,0.5553847496125103,75.77929235120538,52.25127888677748,14.04493152
95,20,1,2,2,1,0,0,0,2015,6.952304911714529,809.9094367,49.34680214873449,0.5553847496125103,75.77929235120538,52.25127888677748,19.08419888
96,20,0,0,2,1,0,0,0,2016,7.738308815,652.6990275,48.9679299,1.209712147,67.57910636,51.43787913,12.10463835
97,20,0,1,2,1,0,0,0,2016,9.15710145093326,560.7802708,37.75536877417753,0.8548947818188158,75.77931773371606,52.25121936103757,9.819062198
98,20,0,2,2,1,0,0,0,2016,9.15710145093326,776.8150109,37.75536877417753,0.8548947818188158,75.77931773371606,52.25121936103757,14.3055465
99,20,4,0,2,1,0,0,0,2016,8.892875448,365.0207249,73.45327199,1.260172745,75.77931773371606,52.25121936103757,5.231419729243831
100,20,4,1,2,1,0,0,0,2016,9.174197144068975,336.3162391,50.65754547331872,0.8006909202605856,75.77929235120538,52.25127888677748,3.5405514086732635
101,20,4,2,2,1,0,0,0,2016,9.174197144068975,410.1407932,50.65754547331872,0.8006909202605856,75.77929235120538,52.25127888677748,8.353128138217667
102,20,2,0,2,1,0,0,0,2016,13.90430875,901.6346213,24.7065265,2.305767138,75.77931773371606,52.25121936103757,20.13159065
103,20,2,1,2,1,0,0,0,2016,13.72304331808417,735.752241,23.42551356608377,1.7152585669235554,75.77929235120538,52.25127888677748,18.53120897
104,20,2,2,2,1,0,0,0,2016,13.72304331808417,1361.293291,23.42551356608377,1.7152585669235554,75.77929235120538,52.25127888677748,21.86103945
105,20,3,0,2,1,0,0,0,2016,7.532438971,571.9321113,23.76047276,1.866105631,75.77931773371606,52.25121936103757,7.219009351
106,20,3,1,2,1,0,0,0,2016,7.295580710107047,496.7612656,16.05542158827503,1.3997365265172936,75.77929235120538,52.25127888677748,4.96458727
107,20,3,2,2,1,0,0,0,2016,7.295580710107047,659.9279739,16.05542158827503,1.3997365265172936,75.77929235120538,52.25127888677748,9.477013784
108,20,5,0,2,1,0,0,0,2016,9.157101450933256,741.1256206929997,30.239622,1.403755869,75.77931773371606,52.25121936103757,16.99895113515169
109,20,1,0,2,1,0,0,0,2016,6.400387902,672.0588777,62.56493564,0.91266175,75.77931773371606,52.25121936103757,16.10494064
110,20,1,1,2,1,0,0,0,2016,6.9745330898525495,579.4607409,44.62808597672498,0.5692101882447701,75.77929235120538,52.25127888677748,12.55008052
111,20,1,2,2,1,0,0,0,2016,6.9745330898525495,793.1846988,44.62808597672498,0.5692101882447701,75.77929235120538,52.25127888677748,19.50545817
112,20,0,0,2,1,0,0,0,2017,7.834067184,632.2360895,48.9679299,1.209712147,67.57910636,51.43787913,12.21598355
113,20,0,1,2,1,0,0,0,2017,9.302862732144197,534.2326456,36.209138264240636,0.8406644438367291,77.2745527131503,52.89632600993627,8.418755796
114,20,0,2,2,1,0,0,0,2017,9.302862732144197,761.9414939,36.209138264240636,0.8406644438367291,77.2745527131503,52.89632600993627,15.87133732
115,20,4,0,2,1,0,0,0,2017,9.000762777,392.9485414,73.45327199,1.260172745,77.2745527131503,52.89632600993627,5.865981480586995
116,20,4,1,2,1,0,0,0,2017,9.233473491887278,296.9942911,49.51494170566352,0.7505427050284711,77.2745615000977,52.89640027780359,4.022514102699332
117,20,4,2,2,1,0,0,0,2017,9.233473491887278,920.1121535,49.51494170566352,0.7505427050284711,77.2745615000977,52.89640027780359,9.82969295993779
118,20,2,0,2,1,0,0,0,2017,13.86509636,879.7161373,24.7065265,2.305767138,77.2745527131503,52.89632600993627,16.75091885
119,20,2,1,2,1,0,0,0,2017,13.93761644138562,700.7952819,22.25681220702292,1.7153765442452822,77.2745615000977,52.89640027780359,14.81000764
120,20,2,2,2,1,0,0,0,2017,13.93761644138562,1181.575441,22.25681220702292,1.7153765442452822,77.2745615000977,52.89640027780359,18.61878968
121,20,3,0,2,1,0,0,0,2017,7.664338893,550.1744303,23.76047276,1.866105631,77.2745527131503,52.89632600993627,7.236628872
122,20,3,1,2,1,0,0,0,2017,7.41891940179131,466.9053611,16.45156980953108,1.3449916966749553,77.2745615000977,52.89640027780359,4.060263731
123,20,3,2,2,1,0,0,0,2017,7.41891940179131,660.6832493,16.45156980953108,1.3449916966749553,77.2745615000977,52.89640027780359,10.30943127
124,20,5,0,2,1,0,0,0,2017,9.302862732144197,743.5599401172497,30.239622,1.403755869,77.2745527131503,52.89632600993627,17.537578175764246
125,20,1,0,2,1,0,0,0,2017,6.403295263,646.8775428,62.56493564,0.91266175,77.2745527131503,52.89632600993627,16.65022165
126,20,1,1,2,1,0,0,0,2017,7.006101689113724,554.6035144,46.987444062729736,0.5622974689286402,77.2745615000977,52.89640027780359,11.16346299
127,20,1,2,2,1,0,0,0,2017,7.006101689113724,762.9815242,46.987444062729736,0.5622974689286402,77.2745615000977,52.89640027780359,21.87774307
128,20,0,0,2,1,0,0,0,2018,7.478632479,610.2302608,56.4589983,1.250073127,69.98253334,52.34543447,12.7593816
129,20,0,1,2,1,0,0,0,2018,8.946729655659386,518.3587787,37.12505656919622,0.825306750984516,75.66060514348811,54.503297448916335,8.207786739
130,20,0,2,2,1,0,0,0,2018,8.946729655659386,717.9636638,37.12505656919622,0.825306750984516,75.66060514348811,54.503297448916335,17.20625413
131,20,4,0,2,1,0,0,0,2018,8.55246362,373.2513242,77.39604374,1.257995018,75.66060514348811,54.503297448916335,6.937174924963518
132,20,4,1,2,1,0,0,0,2018,9.338481905992461,287.0596385,55.12665559995468,0.7698076893781717,75.66057843406378,54.503357028569326,3.9648301811382742
133,20,4,2,2,1,0,0,0,2018,9.338481905992461,596.3439508,55.12665559995468,0.7698076893781717,75.66057843406378,54.503357028569326,10.809428900619041
134,20,2,0,2,1,0,0,0,2018,13.99782135,864.9169962,34.2003984,2.740861089,75.66060514348811,54.503297448916335,19.1984672
135,20,2,1,2,1,0,0,0,2018,14.28112363330337,681.958906,26.385928234733168,1.6982489429692293,75.66057843406378,54.503357028569326,15.40422844
136,20,2,2,2,1,0,0,0,2018,14.28112363330337,1105.318106,26.385928234733168,1.6982489429692293,75.66057843406378,54.503357028569326,23.39806793
137,20,3,0,2,1,0,0,0,2018,7.280349551,512.512124,32.5782746,1.789563046,75.66060514348811,54.503297448916335,6.392825145
138,20,3,1,2,1,0,0,0,2018,7.535094314437094,419.9901832,19.173644483770552,1.2201189895837616,75.66057843406378,54.503357028569326,2.948211014
139,20,3,2,2,1,0,0,0,2018,7.535094314437094,637.1340375,19.173644483770552,1.2201189895837616,75.66057843406378,54.503357028569326,9.63854257
140,20,5,0,2,1,0,0,0,2018,9.154502978808722,746.2610091691238,33.76730729,1.800192123,75.66060514348811,54.503297448916335,18.790127254454124
141,20,1,0,2,1,0,0,0,2018,5.998351404,633.1666818,68.72227202,0.949073996,75.66060514348811,54.503297448916335,17.52020615
142,20,1,1,2,1,0,0,0,2018,6.934126825433424,551.7309549,51.0615331468087,0.5925945335082597,75.66057843406378,54.503357028569326,11.45002795
143,20,1,2,2,1,0,0,0,2018,6.934126825433424,721.7208632,51.0615331468087,0.5925945335082597,75.66057843406378,54.503357028569326,23.35963847
144,20,0,0,2,1,0,0,0,2019,7.31904774,638.4433017,56.4589983,1.250073127,69.98253334,52.34543447,14.10854257
145,20,0,1,2,1,0,0,0,2019,8.944891070022958,539.554364,37.53054945903637,0.8271529087423904,75.66060514348811,54.866455029551524,7.697589437
146,20,0,2,2,1,0,0,0,2019,8.944891070022958,751.5464914,37.53054945903637,0.8271529087423904,75.66060514348811,54.866455029551524,20.16506493
147,20,4,0,2,1,0,0,0,2019,9.043250328,354.8552974,77.39604374,1.257995018,75.66060514348811,54.866455029551524,9.225978871285715
148,20,4,1,2,1,0,0,0,2019,9.26190095150141,261.9717907,57.771098026628835,0.8130700367811026,75.66057843406378,54.86652290816615,4.08187045211954
149,20,4,2,2,1,0,0,0,2019,9.26190095150141,532.5947038,57.771098026628835,0.8130700367811026,75.66057843406378,54.86652290816615,12.654725388483868
150,20,2,0,2,1,0,0,0,2019,13.56073211,965.3718814,34.2003984,2.740861089,75.66060514348811,54.866455029551524,20.13442592
151,20,2,1,2,1,0,0,0,2019,14.34425463272644,784.9906541,26.79980198149746,1.6903914744075381,75.66057843406378,54.86652290816615,10.13553049
152,20,2,2,2,1,0,0,0,2019,14.34425463272644,1198.023672,26.79980198149746,1.6903914744075381,75.66057843406378,54.86652290816615,30.62571309
153,20,3,0,2,1,0,0,0,2019,7.014593718,571.4794407,32.5782746,1.789563046,75.66060514348811,54.866455029551524,8.159128333
154,20,3,1,2,1,0,0,0,2019,7.472480241263716,467.3425454,19.714699487278583,1.211563965620522,75.66057843406378,54.86652290816615,3.456991466
155,20,3,2,2,1,0,0,0,2019,7.472480241263716,703.2458227,19.714699487278583,1.211563965620522,75.66057843406378,54.86652290816615,12.54360083
156,20,5,0,2,1,0,0,0,2019,9.30800700456172,794.1998381561355,33.76730729,1.800192123,75.66060514348811,54.866455029551524,21.841134488816905
157,20,1,0,2,1,0,0,0,2019,5.921515908,650.3879115,68.72227202,0.949073996,75.66060514348811,54.866455029551524,18.89640955
158,20,1,1,2,1,0,0,0,2019,6.695767201794801,565.3023317,51.473949894455856,0.6012705048003292,75.66057843406378,54.86652290816615,10.8870936
159,20,1,2,2,1,0,0,0,2019,6.695767201794801,739.6950877,51.473949894455856,0.6012705048003292,75.66057843406378,54.86652290816615,26.46736564
160,20,0,0,2,1,0,0,0,2020,7.191901853,692.6759322,56.4589983,1.250073127,69.98253334,52.34543447,17.33087361
161,20,0,1,2,1,0,0,0,2020,9.124070548293954,588.2957606,39.73479963335251,0.8494540316786676,75.66060514348811,54.58227718316197,9.653015492
162,20,0,2,2,1,0,0,0,2020,9.124070548293954,809.6271718,39.73479963335251,0.8494540316786676,75.66060514348811,54.58227718316197,24.70627133
163,20,4,0,2,1,0,0,0,2020,9.229127767,396.3178076,77.39604374,1.257995018,75.66060514348811,54.58227718316197,9.790185688
164,20,4,1,2,1,0,0,0,2020,9.187233767813677,288.8416683,55.87757492946416,0.7663647554635797,75.66057843406378,54.582338567678235,3.88783480766073
165,20,4,2,2,1,0,0,0,2020,9.187233767813677,631.8127495,55.87757492946416,0.7663647554635797,75.66057843406378,54.582338567678235,14.604698741050047
166,20,2,0,2,1,0,0,0,2020,13.27610873,1051.918757,34.2003984,2.740861089,75.66060514348811,54.58227718316197,27.15779762
167,20,2,1,2,1,0,0,0,2020,14.270888553706172,838.2067165,25.46553376023884,1.695836902076988,75.66057843406378,54.582338567678235,13.29396566
168,20,2,2,2,1,0,0,0,2020,14.270888553706172,1333.152341,25.46553376023884,1.695836902076988,75.66057843406378,54.582338567678235,43.15174582
169,20,3,0,2,1,0,0,0,2020,6.880211145,658.3594323,32.5782746,1.789563046,75.66060514348811,54.58227718316197,12.20710113
170,20,3,1,2,1,0,0,0,2020,7.707806010188814,545.5049924,19.714699487278583,1.2115639656205215,75.66057843406378,54.582338567678235,6.388634831
171,20,3,2,2,1,0,0,0,2020,7.707806010188814,783.8517419,19.714699487278583,1.2115639656205215,75.66057843406378,54.582338567678235,17.61573508
172,20,5,0,2,1,0,0,0,2020,9.276322939789637,848.8823459515236,33.76730729,1.800192123,75.66060514348811,54.58227718316197,25.515114381439766
173,20,1,0,2,1,0,0,0,2020,5.840163934,705.8987316,68.72227202,0.949073996,75.66060514348811,54.58227718316197,22.10134379
174,20,1,1,2,1,0,0,0,2020,6.639320715476478,612.5174532,48.7827373170007,0.6061964249299412,75.66057843406378,54.582338567678235,13.07625108
175,20,1,2,2,1,0,0,0,2020,6.639320715476478,804.0656075,48.7827373170007,0.6061964249299412,75.66057843406378,54.582338567678235,30.83498245
176,20,0,0,2,1,0,0,0,2021,7.389681008,715.7091492,56.4589983,1.250073127,69.98253334,52.34543447,21.12141472
177,20,0,1,2,1,0,0,0,2021,9.347184777820503,600.1629827,41.939049807668646,0.8717551546149447,75.66060514348811,54.58227718316198,11.56873054
178,20,0,2,2,1,0,0,0,2021,9.347184777820503,849.4975819,41.939049807668646,0.8717551546149447,75.66060514348811,54.58227718316198,30.19673681
179,20,4,0,2,1,0,0,0,2021,9.095758869,403.2753357,77.39604374,1.257995018,75.66060514348811,54.58227718316198,9.914427213571429
180,20,4,1,2,1,0,0,0,2021,9.189188216647784,310.8247293,55.87757492946416,0.7663647554635798,75.66057843406378,54.58233856767825,4.329968013446061
181,20,4,2,2,1,0,0,0,2021,9.189188216647784,579.2385509,55.87757492946416,0.7663647554635798,75.66057843406378,54.58233856767825,15.531802787347333
182,20,2,0,2,1,0,0,0,2021,13.18648159,981.8220879,34.2003984,2.740861089,75.66060514348811,54.58227718316198,32.87927048
183,20,2,1,2,1,0,0,0,2021,14.399839248917004,791.5347426,26.79980198149746,1.6903914744075383,75.66057843406378,54.58233856767825,14.7870391
184,20,2,2,2,1,0,0,0,2021,14.399839248917004,1242.448399,26.79980198149746,1.6903914744075383,75.66057843406378,54.58233856767825,52.74505545
185,20,3,0,2,1,0,0,0,2021,7.258773215,688.8457313,32.5782746,1.789563046,75.66060514348811,54.58227718316198,17.54219109
186,20,3,1,2,1,0,0,0,2021,7.945511436286729,562.6711353,20.424733797006915,1.3132918147996981,75.66057843406378,54.58233856767825,9.818285195
187,20,3,2,2,1,0,0,0,2021,7.945511436286729,828.0473279,20.424733797006915,1.3132918147996981,75.66057843406378,54.58233856767825,24.52593423
188,20,5,0,2,1,0,0,0,2021,9.161163820404564,864.1461078677879,33.76730729,1.800192123,75.66060514348811,54.58227718316198,28.89434834854189
