,city_idx,encoded_strata_race_label,encoded_strata_sex_label,encoded_geo_strata_region,encoded_geo_strata_poverty,encoded_geo_strata_Population,encoded_geo_strata_PopDensity,encoded_geo_strata_Segregation,date_label,Births | Preterm Births,Deaths | Gun Deaths (Firearms),Education | Preschool Enrollment,Housing | Vacant Housing and Homelessness,Language and Nativity | Primarily Speak Spanish,"Racial Segregation Indices | Racial Segregation, White and Black",Substance Use | Opioid Overdose Deaths
26,20,3,1,2,1,0,0,0,2011,9.137049024035157,2.465995793209858,44.02648775768677,7.555491161488222,18.97575720024425,54.861661660713665,4.614272542034526
27,20,3,2,2,1,0,0,0,2011,9.137049024035157,6.874129255,44.02648775768677,7.555491161488222,18.97575720024425,54.861661660713665,4.248625975
28,20,5,0,2,1,0,0,0,2011,10.097172300097286,11.755622322386648,44.02648468447881,7.562185696248331,18.963959271018908,54.86166129434813,5.751611693201273
29,20,1,0,2,1,0,0,0,2011,8.453521349192712,10.45584884,44.02648468447881,7.562185696248331,18.963959271018908,54.86166129434813,7.017534748
30,20,1,1,2,1,0,0,0,2011,8.442029269409858,2.637458713,44.02648775768677,7.555491161488222,18.97575720024425,54.861661660713665,4.650212014
31,20,1,2,2,1,0,0,0,2011,8.442029269409858,18.9645885,44.02648775768677,7.555491161488222,18.97575720024425,54.861661660713665,9.364077956
32,20,0,0,2,1,0,0,0,2012,10.24495156681303,8.45881039,42.98900322,8.336335399884616,17.896659471166668,57.92412466,4.584204798
33,20,0,1,2,1,0,0,0,2012,10.24103134156952,2.605125702,44.02648468447881,8.387817126417918,18.984411021596703,54.86166129434813,2.635376687
34,20,0,2,2,1,0,0,0,2012,10.24103134156952,15.09871373,44.02648468447881,8.387817126417918,18.984411021596703,54.86166129434813,6.523956392
35,20,4,0,2,1,0,0,0,2012,8.934431506847313,5.442955821403321,44.02648468447881,8.387817126417918,18.984411021596703,54.86166129434813,3.460768163936249
36,20,4,1,2,1,0,0,0,2012,8.93758273645775,3.5703225778574406,44.02648775768677,8.392047975461141,18.986251344252196,54.861661660713665,3.3426522083460513
37,20,4,2,2,1,0,0,0,2012,8.93758273645775,8.545045475259,44.02648775768677,8.392047975461141,18.986251344252196,54.861661660713665,4.152774342323538
38,20,2,0,2,1,0,0,0,2012,13.058598939531413,9.079522452,44.02648468447881,8.387817126417918,18.984411021596703,54.86166129434813,3.80922737225
39,20,2,1,2,1,0,0,0,2012,13.015009539926607,6.20893058275,44.02648775768677,8.392047975461141,18.986251344252196,54.861661660713665,6.279122967057144
40,20,2,2,2,1,0,0,0,2012,13.015009539926607,16.11696415,44.02648775768677,8.392047975461141,18.986251344252196,54.861661660713665,6.6349544495
41,20,3,0,2,1,0,0,0,2012,9.186644470007892,3.660745937,44.02648468447881,8.387817126417918,18.984411021596703,54.86166129434813,3.795374709
42,20,3,1,2,1,0,0,0,2012,9.17465137232076,2.3547582784512078,44.02648775768677,8.392047975461141,18.986251344252196,54.861661660713665,4.03436924382375
43,20,3,2,2,1,0,0,0,2012,9.17465137232076,4.946461575,44.02648775768677,8.392047975461141,18.986251344252196,54.861661660713665,5.293765188
44,20,5,0,2,1,0,0,0,2012,10.099175040978023,11.790510618609773,44.02648468447881,8.387817126417918,18.984411021596703,54.86166129434813,6.340652133625722
45,20,1,0,2,1,0,0,0,2012,8.872111388482693,11.34798785,44.02648468447881,8.387817126417918,18.984411021596703,54.86166129434813,5.882643029
46,20,1,1,2,1,0,0,0,2012,8.859277311721485,3.339622253,44.02648775768677,8.392047975461141,18.986251344252196,54.861661660713665,3.468504478
47,20,1,2,2,1,0,0,0,2012,8.859277311721485,20.43495565,44.02648775768677,8.392047975461141,18.986251344252196,54.861661660713665,8.289604761
48,20,0,0,2,1,0,0,0,2013,10.178755573423077,8.163039537,51.03385406,8.313928360052632,24.1438206,49.80716751,3.122614378
49,20,0,1,2,1,0,0,0,2013,10.154392847530916,2.450421751,43.62800417150046,8.394239631365673,17.259008388641607,52.91983804664397,1.299980709
50,20,0,2,2,1,0,0,0,2013,10.154392847530916,14.51283126,43.62800417150046,8.394239631365673,17.259008388641607,52.91983804664397,4.869256103
51,20,4,0,2,1,0,0,0,2013,8.929358067384616,4.934300819942836,43.62800417150046,8.394239631365673,17.259008388641607,52.91983804664397,3.4033072886587847
52,20,4,1,2,1,0,0,0,2013,8.937195077711294,4.020673388246814,43.62799327383955,8.395664047898261,17.25902873555365,52.91985542395558,2.0079608465365673
53,20,4,2,2,1,0,0,0,2013,8.937195077711294,8.754880270546337,43.62799327383955,8.395664047898261,17.25902873555365,52.91985542395558,4.146172135133421
54,20,2,0,2,1,0,0,0,2013,13.740303111923078,7.22720983,43.62800417150046,8.394239631365673,17.259008388641607,52.91983804664397,4.62803597525
55,20,2,1,2,1,0,0,0,2013,13.755145248269455,7.038158978666666,43.62799327383955,8.395664047898261,17.25902873555365,52.91985542395558,5.751549223761904
56,20,2,2,2,1,0,0,0,2013,13.755145248269455,13.06978654,43.62799327383955,8.395664047898261,17.25902873555365,52.91985542395558,7.6152029875
57,20,3,0,2,1,0,0,0,2013,9.386165106115385,3.648836792,43.62800417150046,8.394239631365673,17.259008388641607,52.91983804664397,2.391803443
58,20,3,1,2,1,0,0,0,2013,9.3926587607993,2.4810926603033017,43.62799327383955,8.395664047898261,17.25902873555365,52.91985542395558,3.6655287189197376
59,20,3,2,2,1,0,0,0,2013,9.3926587607993,6.060148439,43.62799327383955,8.395664047898261,17.25902873555365,52.91985542395558,3.668129128
60,20,5,0,2,1,0,0,0,2013,10.154392847530916,11.58032101490658,43.62800417150046,8.394239631365673,17.259008388641607,52.91983804664397,6.5916888843893355
61,20,1,0,2,1,0,0,0,2013,8.834525741807694,11.3600465,43.62800417150046,8.394239631365673,17.259008388641607,52.91983804664397,4.255584243
62,20,1,1,2,1,0,0,0,2013,8.79086835122288,3.808674516,43.62799327383955,8.395664047898261,17.25902873555365,52.91985542395558,1.966882417
63,20,1,2,2,1,0,0,0,2013,8.79086835122288,19.89164274,43.62799327383955,8.395664047898261,17.25902873555365,52.91985542395558,6.416429856
64,20,0,0,2,1,0,0,0,2014,10.169116758736843,7.5140553,51.03385406,8.26537977375,24.1438206,49.80716751,4.276205119
65,20,0,1,2,1,0,0,0,2014,10.124134745158628,2.458499047,44.12134925289725,8.396708862286369,17.259008388641607,52.85293080915482,3.130450073
66,20,0,2,2,1,0,0,0,2014,10.124134745158628,13.05429191,44.12134925289725,8.396708862286369,17.259008388641607,52.85293080915482,5.356207735
67,20,4,0,2,1,0,0,0,2014,8.925947066736844,5.063502831409787,44.12134925289725,8.396708862286369,17.259008388641607,52.85293080915482,3.156870327579717
68,20,4,1,2,1,0,0,0,2014,8.93817276903962,4.295474075943254,44.12134962927306,8.396931052635685,17.259028735553652,52.85294665748667,1.679013574389028
69,20,4,2,2,1,0,0,0,2014,8.93817276903962,8.505218271914703,44.12134962927306,8.396931052635685,17.259028735553652,52.85294665748667,4.142229173543328
70,20,2,0,2,1,0,0,0,2014,13.640874118947371,6.466952561,44.12134925289725,8.396708862286369,17.259008388641607,52.85293080915482,5.426445463
71,20,2,1,2,1,0,0,0,2014,13.631987446596762,5.3539358005,44.12134962927306,8.396931052635685,17.259028735553652,52.85294665748667,2.400356699
72,20,2,2,2,1,0,0,0,2014,13.631987446596762,9.73951937,44.12134962927306,8.396931052635685,17.259028735553652,52.85294665748667,7.843418365000001
73,20,3,0,2,1,0,0,0,2014,9.42350906768421,3.059648362,44.12134925289725,8.396708862286369,17.259008388641607,52.85293080915482,2.271035941
74,20,3,1,2,1,0,0,0,2014,9.44748320177378,2.493089123,44.12134962927306,8.396931052635685,17.259028735553652,52.85294665748667,3.3069191325508243
75,20,3,2,2,1,0,0,0,2014,9.44748320177378,5.231646142,44.12134962927306,8.396931052635685,17.259028735553652,52.85294665748667,3.287535827
76,20,5,0,2,1,0,0,0,2014,10.29070093402348,11.513814736308388,44.12134925289725,8.396708862286369,17.259008388641607,52.85293080915482,6.500485093242233
77,20,1,0,2,1,0,0,0,2014,8.91393563657895,10.71073121,44.12134925289725,8.396708862286369,17.259008388641607,52.85293080915482,6.022991317
78,20,1,1,2,1,0,0,0,2014,8.866649089734977,3.889712518,44.12134962927306,8.396931052635685,17.259028735553652,52.85294665748667,4.487222429
79,20,1,2,2,1,0,0,0,2014,8.866649089734977,18.18003481,44.12134962927306,8.396931052635685,17.259028735553652,52.85294665748667,7.488891165
80,20,0,0,2,1,0,0,0,2015,10.196308622750001,7.607183692,51.03385406,7.460152838,24.1438206,49.80716751,5.97425313
81,20,0,1,2,1,0,0,0,2015,10.122751739050193,2.228250165,44.12134925289723,8.39714005294009,17.259008388641607,52.85293080915482,4.890309973
82,20,0,2,2,1,0,0,0,2015,10.122751739050193,13.29508056,44.12134925289723,8.39714005294009,17.259008388641607,52.85293080915482,6.952978369
83,20,4,0,2,1,0,0,0,2015,8.918556565333331,5.5975645606428035,44.12134925289723,8.39714005294009,17.259008388641607,52.85293080915482,2.7531339274473536
84,20,4,1,2,1,0,0,0,2015,8.938548657525255,4.252790952437449,44.12134962927306,8.39714727984238,17.259028735553652,52.852946657486676,1.5540222820195244
85,20,4,2,2,1,0,0,0,2015,8.938548657525255,8.571560097681253,44.12134962927306,8.39714727984238,17.259028735553652,52.852946657486676,3.996546228779447
86,20,2,0,2,1,0,0,0,2015,13.636918611666667,10.9306038,44.12134925289723,8.39714005294009,17.259008388641607,52.85293080915482,6.115795632
87,20,2,1,2,1,0,0,0,2015,13.631714219118335,5.728558624,44.12134962927306,8.39714727984238,17.259028735553652,52.852946657486676,5.5193639515
88,20,2,2,2,1,0,0,0,2015,13.631714219118335,18.23916589,44.12134962927306,8.39714727984238,17.259028735553652,52.852946657486676,10.038776852333333
89,20,3,0,2,1,0,0,0,2015,9.380463112666666,3.463769625,44.12134925289723,8.39714005294009,17.259008388641607,52.85293080915482,3.250141457
90,20,3,1,2,1,0,0,0,2015,9.399340482455518,3.353168349,44.12134962927306,8.39714727984238,17.259028735553652,52.852946657486676,2.059100798
91,20,3,2,2,1,0,0,0,2015,9.399340482455518,6.593032344,44.12134962927306,8.39714727984238,17.259028735553652,52.852946657486676,4.522712783
92,20,5,0,2,1,0,0,0,2015,10.150185006453007,12.679389918669909,44.12134925289723,8.39714005294009,17.259008388641607,52.85293080915482,8.618136788068714
93,20,1,0,2,1,0,0,0,2015,8.942520603083333,10.44469613,44.12134925289723,8.39714005294009,17.259008388641607,52.85293080915482,8.530240055
94,20,1,1,2,1,0,0,0,2015,8.865195229004211,3.648603072,44.12134962927306,8.39714727984238,17.259028735553652,52.852946657486676,6.655807437
95,20,1,2,2,1,0,0,0,2015,8.865195229004211,17.52088416,44.12134962927306,8.39714727984238,17.259028735553652,52.852946657486676,10.23586243
96,20,0,0,2,1,0,0,0,2016,9.288859112,8.269087898,51.03385406,6.392422825,24.1438206,49.80716751,8.069310326
97,20,0,1,2,1,0,0,0,2016,10.12251023093404,2.037365554,44.12134925289725,8.150056980013387,17.259008388641607,52.85293080915482,6.943694422
98,20,0,2,2,1,0,0,0,2016,10.12251023093404,15.00758699,44.12134925289725,8.150056980013387,17.259008388641607,52.85293080915482,9.080533264
99,20,4,0,2,1,0,0,0,2016,8.6622245,5.4461644190939955,44.12134925289725,8.150056980013387,17.259008388641607,52.85293080915482,2.937707519981058
100,20,4,1,2,1,0,0,0,2016,8.938614297235372,3.9117943383984515,44.12134962927306,8.150065059162154,17.259028735553652,52.85294665748667,1.8663684291345393
101,20,4,2,2,1,0,0,0,2016,8.938614297235372,9.71214784695395,44.12134962927306,8.150065059162154,17.259028735553652,52.85294665748667,4.761334575952997
102,20,2,0,2,1,0,0,0,2016,14.01374934,13.06769867,44.12134925289725,8.150056980013387,17.259008388641607,52.85293080915482,8.441099971
103,20,2,1,2,1,0,0,0,2016,13.615677156056295,5.718641177,44.12134962927306,8.150065059162154,17.259028735553652,52.85294665748667,10.80760329
104,20,2,2,2,1,0,0,0,2016,13.615677156056295,21.46161667,44.12134962927306,8.150065059162154,17.259028735553652,52.85294665748667,10.9143072685
105,20,3,0,2,1,0,0,0,2016,9.987900121,4.036384823,44.12134925289725,8.150056980013387,17.259008388641607,52.85293080915482,4.160654098
106,20,3,1,2,1,0,0,0,2016,9.448349021659391,2.6689992166532623,44.12134962927306,8.150065059162154,17.259028735553652,52.85294665748667,3.052136397
107,20,3,2,2,1,0,0,0,2016,9.448349021659391,7.611643259,44.12134962927306,8.150065059162154,17.259028735553652,52.85294665748667,5.306379344
108,20,5,0,2,1,0,0,0,2016,10.12251023093404,13.356792882814236,44.12134925289725,8.150056980013387,17.259008388641607,52.85293080915482,10.339506595219264
109,20,1,0,2,1,0,0,0,2016,7.717022308,10.94686453,44.12134925289725,8.150056980013387,17.259008388641607,52.85293080915482,11.82735781
110,20,1,1,2,1,0,0,0,2016,8.86494134786508,2.980331936,44.12134962927306,8.150065059162154,17.259028735553652,52.85294665748667,9.339139294
111,20,1,2,2,1,0,0,0,2016,8.86494134786508,19.35869304,44.12134962927306,8.150065059162154,17.259028735553652,52.85294665748667,14.15182992
112,20,0,0,2,1,0,0,0,2017,9.187410303,7.864559934,51.03385406,6.712671906,24.1438206,49.80716751,8.209521217
113,20,0,1,2,1,0,0,0,2017,10.457118004374133,2.079406276,43.05595314048663,9.682997478351862,15.279575832549602,52.52725295680847,5.921858742
114,20,0,2,2,1,0,0,0,2017,10.457118004374133,14.03661495,43.05595314048663,9.682997478351862,15.279575832549602,52.52725295680847,10.32371933
115,20,4,0,2,1,0,0,0,2017,8.034579202,5.824733902879223,43.05595314048663,9.682997478351862,15.279575832549602,52.52725295680847,3.2105176601638106
116,20,4,1,2,1,0,0,0,2017,8.73864873530436,3.8889072698607166,43.05592917018229,9.683027890891713,15.279550945007731,52.52726136267417,2.1990581152981554
117,20,4,2,2,1,0,0,0,2017,8.73864873530436,9.6739613367468,43.05592917018229,9.683027890891713,15.279550945007731,52.52726136267417,6.96771533413252
118,20,2,0,2,1,0,0,0,2017,13.92981516,13.05045622,43.05595314048663,9.682997478351862,15.279575832549602,52.52725295680847,5.753998879
119,20,2,1,2,1,0,0,0,2017,13.868357787584202,5.696638349500001,43.05592917018229,9.683027890891713,15.279550945007731,52.52726136267417,8.744468009
120,20,2,2,2,1,0,0,0,2017,13.868357787584202,22.41359528,43.05592917018229,9.683027890891713,15.279550945007731,52.52726136267417,14.18618005375
121,20,3,0,2,1,0,0,0,2017,9.703861918,4.877922372,43.05595314048663,9.682997478351862,15.279575832549602,52.52725295680847,4.650209064
122,20,3,1,2,1,0,0,0,2017,9.41664831138646,3.072638607346154,43.05592917018229,9.683027890891713,15.279550945007731,52.52726136267417,3.176173958
123,20,3,2,2,1,0,0,0,2017,9.41664831138646,9.110386814,43.05592917018229,9.683027890891713,15.279550945007731,52.52726136267417,6.07411157
124,20,5,0,2,1,0,0,0,2017,10.457118004374133,13.239710807142263,43.05595314048663,9.682997478351862,15.279575832549602,52.52725295680847,12.345143207582057
125,20,1,0,2,1,0,0,0,2017,7.902128456,9.812930929,43.05595314048663,9.682997478351862,15.279575832549602,52.52725295680847,12.18523131
126,20,1,1,2,1,0,0,0,2017,8.983920688312352,3.009570693,43.05592917018229,9.683027890891713,15.279550945007731,52.52726136267417,8.011283338
127,20,1,2,2,1,0,0,0,2017,8.983920688312352,16.98266884,43.05592917018229,9.683027890891713,15.279550945007731,52.52726136267417,16.09193127
128,20,0,0,2,1,0,0,0,2018,9.031252357,8.044226719,50.70649422,5.244993014,20.45223294,54.13559216,7.630638859
129,20,0,1,2,1,0,0,0,2018,10.698144277424417,1.906324851,41.71573702552473,9.039166759134146,16.74381537629959,52.36593669473447,4.934109442
130,20,0,2,2,1,0,0,0,2018,10.698144277424417,14.47838285,41.71573702552473,9.039166759134146,16.74381537629959,52.36593669473447,10.18045232
131,20,4,0,2,1,0,0,0,2018,7.199387286,5.2656324222307695,41.71573702552473,9.039166759134146,16.74381537629959,52.36593669473447,3.609809322198518
132,20,4,1,2,1,0,0,0,2018,8.550986878118533,3.8841140040748883,41.71572530520885,9.039171476228816,16.743837089263998,52.36594657508054,2.3705844253318373
133,20,4,2,2,1,0,0,0,2018,8.550986878118533,9.847067161372886,41.71572530520885,9.039171476228816,16.743837089263998,52.36594657508054,6.8123774984844845
134,20,2,0,2,1,0,0,0,2018,14.2506812,10.42655074,41.71573702552473,9.039166759134146,16.74381537629959,52.36593669473447,6.212137439
135,20,2,1,2,1,0,0,0,2018,14.001121209654437,5.97081516525,41.71572530520885,9.039171476228816,16.743837089263998,52.36594657508054,9.545701062
136,20,2,2,2,1,0,0,0,2018,14.001121209654437,18.186218,41.71572530520885,9.039171476228816,16.743837089263998,52.36594657508054,19.686501052
137,20,3,0,2,1,0,0,0,2018,9.470949457,4.990642291,41.71573702552473,9.039166759134146,16.74381537629959,52.36593669473447,3.384722188
138,20,3,1,2,1,0,0,0,2018,10.092323487788528,3.096859152923077,41.71572530520885,9.039171476228816,16.743837089263998,52.36594657508054,3.6693496258500002
139,20,3,2,2,1,0,0,0,2018,10.092323487788528,9.071018164,41.71572530520885,9.039171476228816,16.743837089263998,52.36594657508054,4.790981949
140,20,5,0,2,1,0,0,0,2018,10.698144277424417,12.91385547483335,41.71573702552473,9.039166759134146,16.74381537629959,52.36593669473447,10.93600748383455
141,20,1,0,2,1,0,0,0,2018,7.889396246,9.926021037,41.71573702552473,9.039166759134146,16.74381537629959,52.36593669473447,11.83383992
142,20,1,1,2,1,0,0,0,2018,9.19275451220283,2.802194808,41.71572530520885,9.039171476228816,16.743837089263998,52.36594657508054,7.221685363
143,20,1,2,2,1,0,0,0,2018,9.19275451220283,17.29213911,41.71572530520885,9.039171476228816,16.743837089263998,52.36594657508054,16.19958489
144,20,0,0,2,1,0,0,0,2019,9.060776277,7.860412001,50.70649422,4.993791574,20.45223294,54.13559216,7.63472895
145,20,0,1,2,1,0,0,0,2019,10.739614851923186,1.996197392,41.8098727470139,9.021249577489707,16.74381537629959,51.91012583485001,4.092005166
146,20,0,2,2,1,0,0,0,2019,10.739614851923186,13.89540692,41.8098727470139,9.021249577489707,16.74381537629959,51.91012583485001,10.87254489
147,20,4,0,2,1,0,0,0,2019,7.706422018,5.427244269594594,41.8098727470139,9.021249577489707,16.74381537629959,51.91012583485001,3.9313659911462495
148,20,4,1,2,1,0,0,0,2019,8.5182488830521,3.8092649612461082,41.809863177909456,9.02126524681253,16.743837089263998,51.91012529890011,2.67837908036325
149,20,4,2,2,1,0,0,0,2019,8.5182488830521,9.674930883943636,41.809863177909456,9.02126524681253,16.743837089263998,51.91012529890011,6.812817585869683
150,20,2,0,2,1,0,0,0,2019,14.06770255,14.44523539,41.8098727470139,9.021249577489707,16.74381537629959,51.91012583485001,5.32699331
151,20,2,1,2,1,0,0,0,2019,14.211038880655398,8.399208688,41.809863177909456,9.02126524681253,16.743837089263998,51.91012529890011,11.094267973666668
152,20,2,2,2,1,0,0,0,2019,14.211038880655398,28.10496837,41.809863177909456,9.02126524681253,16.743837089263998,51.91012529890011,8.16476019
153,20,3,0,2,1,0,0,0,2019,9.345345345,5.154453862,41.8098727470139,9.021249577489707,16.74381537629959,51.91012583485001,3.939442183
154,20,3,1,2,1,0,0,0,2019,10.12071986027676,2.952631249382353,41.809863177909456,9.02126524681253,16.743837089263998,51.91012529890011,4.597669392499999
155,20,3,2,2,1,0,0,0,2019,10.12071986027676,8.773771119,41.809863177909456,9.02126524681253,16.743837089263998,51.91012529890011,5.334647291
156,20,5,0,2,1,0,0,0,2019,10.688023404373249,14.43086987351613,41.8098727470139,9.021249577489707,16.74381537629959,51.91012583485001,13.638145099880145
157,20,1,0,2,1,0,0,0,2019,8.086305141,8.978006254,41.8098727470139,9.021249577489707,16.74381537629959,51.91012583485001,11.55183118
158,20,1,1,2,1,0,0,0,2019,8.952509126090442,2.491305468,41.809863177909456,9.02126524681253,16.743837089263998,51.91012529890011,6.063506393
159,20,1,2,2,1,0,0,0,2019,8.952509126090442,15.60512403,41.809863177909456,9.02126524681253,16.743837089263998,51.91012529890011,16.65791669
160,20,0,0,2,1,0,0,0,2020,9.078286335,10.4491472,50.70649422,4.493615323,20.45223294,54.13559216,9.205651762
161,20,0,1,2,1,0,0,0,2020,10.886508190234098,2.711470781,42.31277665577735,7.982551085019815,16.74381537629959,52.324123228819715,5.247391223
162,20,0,2,2,1,0,0,0,2020,10.886508190234098,18.35180211,42.31277665577735,7.982551085019815,16.74381537629959,52.324123228819715,12.89270282
163,20,4,0,2,1,0,0,0,2020,8.268871699,5.447550679,42.31277665577735,7.982551085019815,16.74381537629959,52.324123228819715,5.438046679809319
164,20,4,1,2,1,0,0,0,2020,8.800893508667794,3.9309907358986966,42.3127785791502,7.982552440320769,16.743837089263998,52.32413215363473,2.691299168680461
165,20,4,2,2,1,0,0,0,2020,8.800893508667794,9.269890928,42.3127785791502,7.982552440320769,16.743837089263998,52.32413215363473,8.147989278844598
166,20,2,0,2,1,0,0,0,2020,13.67668097,21.20237367,42.31277665577735,7.982551085019815,16.74381537629959,52.324123228819715,6.322064751
167,20,2,1,2,1,0,0,0,2020,14.221195593659031,10.231994907999999,42.3127785791502,7.982552440320769,16.743837089263998,52.32413215363473,16.174263663999998
168,20,2,2,2,1,0,0,0,2020,14.221195593659031,44.1955712,42.3127785791502,7.982552440320769,16.743837089263998,52.32413215363473,10.44308272
169,20,3,0,2,1,0,0,0,2020,9.394121176,7.777024313,42.31277665577735,7.982551085019815,16.74381537629959,52.324123228819715,5.817169808
170,20,3,1,2,1,0,0,0,2020,10.40205800798972,2.161287025,42.3127785791502,7.982552440320769,16.743837089263998,52.32413215363473,3.819953284
171,20,3,2,2,1,0,0,0,2020,10.40205800798972,13.43231088,42.3127785791502,7.982552440320769,16.743837089263998,52.32413215363473,7.530368155
172,20,5,0,2,1,0,0,0,2020,10.886508190234098,16.186092068012496,42.31277665577735,7.982551085019815,16.74381537629959,52.324123228819715,17.52340849161162
173,20,1,0,2,1,0,0,0,2020,8.005635968,11.09256472,42.31277665577735,7.982551085019815,16.74381537629959,52.324123228819715,13.77643279
174,20,1,1,2,1,0,0,0,2020,8.993665921836554,3.294361258,42.3127785791502,7.982552440320769,16.743837089263998,52.32413215363473,7.815608036
175,20,1,2,2,1,0,0,0,2020,8.993665921836554,19.04895649,42.3127785791502,7.982552440320769,16.743837089263998,52.32413215363473,19.4404219
176,20,0,0,2,1,0,0,0,2021,9.184082594,11.69438814,50.70649422,3.81211916,20.45223294,54.13559216,12.17516416
177,20,0,1,2,1,0,0,0,2021,11.03324002346232,3.270265091,42.31277665577735,10.809851742222667,16.74381537629959,52.32412322881973,7.23134877
178,20,0,2,2,1,0,0,0,2021,11.03324002346232,20.16366114,42.31277665577735,10.809851742222667,16.74381537629959,52.32412322881973,16.7796891
179,20,4,0,2,1,0,0,0,2021,8.668978394,4.714071526,42.31277665577735,10.809851742222667,16.74381537629959,52.32412322881973,5.080458988439582
180,20,4,1,2,1,0,0,0,2021,9.390145347269197,4.047995165268468,42.3127785791502,10.809851063170308,16.743837089263998,52.32413215363473,2.7463814475216126
181,20,4,2,2,1,0,0,0,2021,9.390145347269197,8.230082044,42.3127785791502,10.809851063170308,16.743837089263998,52.32413215363473,8.586837511989344
182,20,2,0,2,1,0,0,0,2021,13.82015691,24.06372674,42.31277665577735,10.809851742222667,16.74381537629959,52.32412322881973,13.53883633
