,city_idx,encoded_strata_race_label,encoded_strata_sex_label,encoded_geo_strata_region,encoded_geo_strata_poverty,encoded_geo_strata_Population,encoded_geo_strata_PopDensity,encoded_geo_strata_Segregation,date_label,Active Transportation | Riding Bike to Work,Crime Incidents | Homicides,Diabetes and Obesity | Diabetes Deaths,"Housing | Homeless, Total",Language and Nativity | Foreign Born Population,Population | Population Density,"Sexually Transmitted Disease | Syphilis, Newborns"
4644,0,4,1,1,1,1,1,1,2014,1.0662000402386733,0.607713896,11.071236,736.8839591996648,37.07323346258577,28096.97722760405,9.570362552288982
4645,0,4,2,1,1,1,1,1,2014,1.0662000402386733,1.508734501,18.67062516,736.8839591996648,37.07323346258577,28096.97722760405,9.570362552288982
4646,0,2,0,1,1,1,1,1,2014,1.06640907570944,10.39549084,36.83793229,738.3150760159206,37.07337087318741,28097.693762706454,9.574235316190311
4647,0,2,1,1,1,1,1,1,2014,1.0662000402386733,2.633002551,32.46340685,736.8839591996648,37.07323346258577,28096.97722760405,9.570362552288982
4648,0,2,2,1,1,1,1,1,2014,1.0662000402386733,19.47093752,43.62672235,736.8839591996648,37.07323346258577,28096.97722760405,9.570362552288982
4649,0,3,0,1,1,1,1,1,2014,1.06640907570944,3.255023582,21.81396609,738.3150760159206,37.07337087318741,28097.693762706454,9.574235316190311
4650,0,3,1,1,1,1,1,1,2014,1.0662000402386733,1.021559993,18.39680042,736.8839591996648,37.07323346258577,28096.97722760405,9.570362552288982
4651,0,3,2,1,1,1,1,1,2014,1.0662000402386733,5.509191284,26.48038704,736.8839591996648,37.07323346258577,28096.97722760405,9.570362552288982
4652,0,5,0,1,1,1,1,1,2014,1.06640907570944,4.214586814924382,20.183419656267695,738.3150760159206,37.07337087318741,28097.693762706454,9.574235316190311
4653,0,1,0,1,1,1,1,1,2014,1.06640907570944,1.158178196,13.61036431,738.3150760159206,37.07337087318741,28097.693762706454,9.574235316190311
4654,0,1,1,1,1,1,1,1,2014,1.0662000402386733,0.390534257,10.70582112,736.8839591996648,37.07323346258577,28096.97722760405,9.570362552288982
4655,0,1,2,1,1,1,1,1,2014,1.0662000402386733,1.93144191,17.18687479,736.8839591996648,37.07323346258577,28096.97722760405,9.570362552288982
4656,0,0,0,1,1,1,1,1,2015,1.1835363,3.970121307,19.84865168,879.9341875,37.15036509,28499.18432,11.093854
4657,0,0,1,1,1,1,1,1,2015,1.1652788745409404,1.233150808,16.90360928,813.0523543343188,36.99709696437841,28327.827380237668,10.753237972474489
4658,0,0,2,1,1,1,1,1,2015,1.1652788745409404,6.88224554,23.80397591,813.0523543343188,36.99709696437841,28327.827380237668,10.753237972474489
4659,0,4,0,1,1,1,1,1,2015,1.1652788745409404,0.923548379,13.39683268,813.0523543343188,36.99709696437841,28327.827380237668,10.753237972474489
4660,0,4,1,1,1,1,1,1,2015,1.1651880078163876,0.782742666,11.17968148,812.0431257362914,36.996334152963136,28326.97454127193,10.751507003809749
4661,0,4,2,1,1,1,1,1,2015,1.1651880078163876,1.089064857,16.14019181,812.0431257362914,36.996334152963136,28326.97454127193,10.751507003809749
4662,0,2,0,1,1,1,1,1,2015,1.1652788745409404,10.37758141,36.08093201,813.0523543343188,36.99709696437841,28327.827380237668,10.753237972474489
4663,0,2,1,1,1,1,1,1,2015,1.1651880078163876,2.747294979,31.80386263,812.0431257362914,36.996334152963136,28326.97454127193,10.751507003809749
4664,0,2,2,1,1,1,1,1,2015,1.1651880078163876,19.26662306,43.17379245,812.0431257362914,36.996334152963136,28326.97454127193,10.751507003809749
4665,0,3,0,1,1,1,1,1,2015,1.1652788745409404,3.583769414,21.59343275,813.0523543343188,36.99709696437841,28327.827380237668,10.753237972474489
4666,0,3,1,1,1,1,1,1,2015,1.1651880078163876,1.05055937,17.9728549,812.0431257362914,36.996334152963136,28326.97454127193,10.751507003809749
4667,0,3,2,1,1,1,1,1,2015,1.1651880078163876,6.168044211,26.82874088,812.0431257362914,36.996334152963136,28326.97454127193,10.751507003809749
4668,0,5,0,1,1,1,1,1,2015,1.1652788745409404,3.909314133995315,19.98638073664319,813.0523543343188,36.99709696437841,28327.827380237668,10.753237972474489
4669,0,1,0,1,1,1,1,1,2015,1.1652788745409404,1.117071694,12.84102825,813.0523543343188,36.99709696437841,28327.827380237668,10.753237972474489
4670,0,1,1,1,1,1,1,1,2015,1.1651880078163876,0.485993758,9.725437742,812.0431257362914,36.996334152963136,28326.97454127193,10.751507003809749
4671,0,1,2,1,1,1,1,1,2015,1.1651880078163876,1.763613215,16.6058461,812.0431257362914,36.996334152963136,28326.97454127193,10.751507003809749
4672,0,0,0,1,1,1,1,1,2016,1.1835363,3.692078216,19.2379204,858.906327,37.15036509,28499.18432,9.131169246
4673,0,0,1,1,1,1,1,1,2016,1.263910898643811,1.28799069,16.17117163,804.1308742206752,36.9188269752864,28555.72933865889,12.714148878079573
4674,0,0,2,1,1,1,1,1,2016,1.263910898643811,6.240353121,23.35840039,804.1308742206752,36.9188269752864,28555.72933865889,12.714148878079573
4675,0,4,0,1,1,1,1,1,2016,1.263910898643811,0.933202285,13.87511564,804.1308742206752,36.9188269752864,28555.72933865889,12.714148878079573
4676,0,4,1,1,1,1,1,1,2016,1.2640543421700021,0.677050596,11.46451834,802.5884558843499,36.918413752151444,28555.830253836095,12.714325598921624
4677,0,4,2,1,1,1,1,1,2016,1.2640543421700021,1.242127741,16.66098875,802.5884558843499,36.918413752151444,28555.830253836095,12.714325598921624
4678,0,2,0,1,1,1,1,1,2016,1.263910898643811,9.568900166,35.02310909,804.1308742206752,36.9188269752864,28555.72933865889,12.714148878079573
4679,0,2,1,1,1,1,1,1,2016,1.2640543421700021,2.637451416,30.40633791,802.5884558843499,36.918413752151444,28555.830253836095,12.714325598921624
4680,0,2,2,1,1,1,1,1,2016,1.2640543421700021,17.51966827,42.34178336,802.5884558843499,36.918413752151444,28555.830253836095,12.714325598921624
4681,0,3,0,1,1,1,1,1,2016,1.263910898643811,3.418420487,20.94519376,804.1308742206752,36.9188269752864,28555.72933865889,12.714148878079573
4682,0,3,1,1,1,1,1,1,2016,1.2640543421700021,1.300139049,16.62476834,802.5884558843499,36.918413752151444,28555.830253836095,12.714325598921624
4683,0,3,2,1,1,1,1,1,2016,1.2640543421700021,5.564801084,27.37216061,802.5884558843499,36.918413752151444,28555.830253836095,12.714325598921624
4684,0,5,0,1,1,1,1,1,2016,1.263910898643811,3.811905258698961,19.95854576369694,804.1308742206752,36.9188269752864,28555.72933865889,12.714148878079573
4685,0,1,0,1,1,1,1,1,2016,1.263910898643811,1.025751741,11.76980236,804.1308742206752,36.9188269752864,28555.72933865889,12.714148878079573
4686,0,1,1,1,1,1,1,1,2016,1.2640543421700021,0.573345265,9.130120694,802.5884558843499,36.918413752151444,28555.830253836095,12.714325598921624
4687,0,1,2,1,1,1,1,1,2016,1.2640543421700021,1.510458589,14.99485945,802.5884558843499,36.918413752151444,28555.830253836095,12.714325598921624
4688,0,0,0,1,1,1,1,1,2017,1.1835363,3.50467688,19.34448242,893.695754,37.15036509,28499.18432,7.309874727
4689,0,0,1,1,1,1,1,1,2017,1.3044380990783062,1.29863247,15.93882286,799.860233128866,36.80207875207216,28584.2409747159,14.220645185695725
