,city_idx,encoded_strata_race_label,encoded_strata_sex_label,encoded_geo_strata_region,encoded_geo_strata_poverty,encoded_geo_strata_Population,encoded_geo_strata_PopDensity,encoded_geo_strata_Segregation,date_label,Cardiovascular Disease | Heart Disease Deaths,Deaths | Racial Disparity in Police Killings,"Housing | Homeless, Children",Income-related | Unemployment,Population | Children,Sexually Transmitted Disease | Syphilis Prevalence
2279,32,2,1,2,0,0,0,0,2022,159.6968778,5.687816278330661,20.936174987578784,11.22011358532693,25.26843678677568,12.128907027407731
2280,32,2,2,2,0,0,0,0,2022,282.0301367,5.687816278330661,20.936174987578784,11.22011358532693,25.26843678677568,12.128907027407731
2281,32,3,0,2,0,0,0,0,2022,157.659299,5.716967279888315,20.955966442163618,6.797990471,25.270789511784965,12.104700889612705
2282,32,3,1,2,0,0,0,0,2022,121.5525655,5.687816278330661,20.936174987578784,6.0302109405510995,25.26843678677568,12.128907027407731
2283,32,3,2,2,0,0,0,0,2022,208.1742796,5.687816278330661,20.936174987578784,6.0302109405510995,25.26843678677568,12.128907027407731
2284,32,5,0,2,0,0,0,0,2022,178.76650789069154,5.716967279888315,20.955966442163618,5.277401894,25.270789511784965,12.104700889612705
2285,32,1,0,2,0,0,0,0,2022,247.835306,5.716967279888315,20.955966442163618,5.506181839,25.270789511784965,12.104700889612705
2286,32,1,1,2,0,0,0,0,2022,164.1221765,5.687816278330661,20.936174987578784,4.803141267452784,25.26843678677568,12.128907027407731
2287,32,1,2,2,0,0,0,0,2022,244.38447408799996,5.687816278330661,20.936174987578784,4.803141267452784,25.26843678677568,12.128907027407731
2288,11,0,0,2,1,0,0,0,2010,188.5996356,0.635850848,18.80514270609955,9.213272542,29.32696121,8.3
2289,11,0,1,2,1,0,0,0,2010,152.1354684,1.752187358927356,18.80132805911153,8.736877130271091,25.146737340923067,8.871435362085728
2290,11,0,2,2,1,0,0,0,2010,239.1189288,1.752187358927356,18.80132805911153,8.736877130271091,25.146737340923067,8.871435362085728
2291,11,4,0,2,1,0,0,0,2010,66.83579839000001,1.752187358927356,18.80132805911153,6.222814649,25.146737340923067,8.871435362085728
2292,11,4,1,2,1,0,0,0,2010,64.89276541679999,1.752185618543403,18.799924925359402,6.411306137358092,25.14673845893586,8.871431967052011
2293,11,4,2,2,1,0,0,0,2010,111.1121059,1.752185618543403,18.799924925359402,6.411306137358092,25.14673845893586,8.871431967052011
2294,11,2,0,2,1,0,0,0,2010,230.909764,1.752187358927356,18.80132805911153,15.79168165,25.146737340923067,8.871435362085728
2295,11,2,1,2,1,0,0,0,2010,176.1844336,1.752185618543403,18.799924925359402,15.102536122457622,25.14673845893586,8.871431967052011
2296,11,2,2,2,1,0,0,0,2010,325.4036108,1.752185618543403,18.799924925359402,15.102536122457622,25.14673845893586,8.871431967052011
2297,11,3,0,2,1,0,0,0,2010,125.9746322,1.752187358927356,18.80132805911153,10.05477343,25.146737340923067,8.871435362085728
2298,11,3,1,2,1,0,0,0,2010,113.5428216,1.752185618543403,18.799924925359402,10.49533220354536,25.14673845893586,8.871431967052011
2299,11,3,2,2,1,0,0,0,2010,140.6285664,1.752185618543403,18.799924925359402,10.49533220354536,25.14673845893586,8.871431967052011
