,city_idx,encoded_strata_race_label,encoded_strata_sex_label,encoded_geo_strata_region,encoded_geo_strata_poverty,encoded_geo_strata_Population,encoded_geo_strata_PopDensity,encoded_geo_strata_Segregation,date_label,Active Transportation | Walking to Work,Crime Incidents | Violent Crime,Disability | People with Disabilities,Housing | Owner Occupied Housing,Language and Nativity | Primarily Speak Chinese,Population | Single-Parent Families,Substance Use | Adult Smoking
23,20,2,1,2,1,0,0,0,2011,2.091203607327019,616.2973650667305,13.986385871180213,40.35207305806592,0.606070008009401,32.51546331147323,19.042864391207175
24,20,2,2,2,1,0,0,0,2011,2.091203607327019,616.2973650667305,13.986385871180213,40.35207305806592,0.606070008009401,32.51546331147323,19.042864391207175
25,20,3,0,2,1,0,0,0,2011,1.5581643844736845,616.2975677411135,7.358185112,34.62873493,0.6057397097007539,27.23191844210527,19.042871638298383
26,20,3,1,2,1,0,0,0,2011,1.70451066183801,616.2973650667305,5.745890547667567,42.44592443630415,0.606070008009401,26.95155291342273,19.042864391207175
27,20,3,2,2,1,0,0,0,2011,1.70451066183801,616.2973650667305,5.745890547667567,42.44592443630415,0.606070008009401,26.95155291342273,19.042864391207175
28,20,5,0,2,1,0,0,0,2011,2.805337909789474,616.2975677411135,12.20579046,50.17751479,0.6057397097007539,24.053271385789476,19.042871638298383
29,20,1,0,2,1,0,0,0,2011,1.7060484216842107,616.2975677411135,8.726448065,52.15281287,0.6057397097007539,11.497807004473684,19.042871638298383
30,20,1,1,2,1,0,0,0,2011,1.8323824078846385,616.2973650667305,11.259801955965202,66.34151638091886,0.606070008009401,10.89521314893402,19.042864391207175
31,20,1,2,2,1,0,0,0,2011,1.8323824078846385,616.2973650667305,11.259801955965202,66.34151638091886,0.606070008009401,10.89521314893402,19.042864391207175
32,20,0,0,2,1,0,0,0,2012,2.506039282,408.8120917,8.49604215,45.06290051,0.5758592695,10.98588611,14.1
33,20,0,1,2,1,0,0,0,2012,1.8430371245901134,618.5948324532952,10.59132679930173,56.96349282905593,0.606312282946083,13.568102580734275,19.042871638298383
34,20,0,2,2,1,0,0,0,2012,1.8430371245901134,618.5948324532952,10.59132679930173,56.96349282905593,0.606312282946083,13.568102580734275,19.042871638298383
35,20,4,0,2,1,0,0,0,2012,2.5663710325833335,618.5948324532952,2.973168963,41.01678708,0.606312282946083,13.079392380666667,19.042871638298383
36,20,4,1,2,1,0,0,0,2012,2.6649566852842552,618.5945171468893,5.075332233980529,57.914715885520074,0.6063638051623013,12.687213337554333,19.04286439120718
37,20,4,2,2,1,0,0,0,2012,2.6649566852842552,618.5945171468893,5.075332233980529,57.914715885520074,0.6063638051623013,12.687213337554333,19.04286439120718
38,20,2,0,2,1,0,0,0,2012,2.34550775825,618.5948324532952,16.22406961,31.96699494,0.606312282946083,32.05114819583333,19.042871638298383
39,20,2,1,2,1,0,0,0,2012,2.0892998186582745,618.5945171468893,13.986385871180213,40.352073058065926,0.6063638051623013,32.51780552782082,19.04286439120718
40,20,2,2,2,1,0,0,0,2012,2.0892998186582745,618.5945171468893,13.986385871180213,40.352073058065926,0.6063638051623013,32.51780552782082,19.04286439120718
41,20,3,0,2,1,0,0,0,2012,1.5614764569166668,618.5948324532952,7.358185112,34.62873493,0.606312282946083,26.673123165833335,19.042871638298383
42,20,3,1,2,1,0,0,0,2012,1.705700398916683,618.5945171468893,5.968181843937351,44.71037277334217,0.6063638051623013,26.95309957492473,19.04286439120718
43,20,3,2,2,1,0,0,0,2012,1.705700398916683,618.5945171468893,5.968181843937351,44.71037277334217,0.6063638051623013,26.95309957492473,19.04286439120718
44,20,5,0,2,1,0,0,0,2012,2.768741052666667,618.5948324532952,12.20579046,50.17751479,0.606312282946083,24.008974388333332,19.042871638298383
45,20,1,0,2,1,0,0,0,2012,1.7183692018333332,618.5948324532952,8.726448065,52.15281287,0.606312282946083,11.61005360075,19.042871638298383
46,20,1,1,2,1,0,0,0,2012,1.7218706352639839,618.5945171468893,11.804389451865678,65.413984948358,0.6063638051623013,11.525292877469262,19.04286439120718
47,20,1,2,2,1,0,0,0,2012,1.7218706352639839,618.5945171468893,11.804389451865678,65.413984948358,0.6063638051623013,11.525292877469262,19.04286439120718
48,20,0,0,2,1,0,0,0,2013,2.281222817,363.4861147,8.664632288,45.25476323,1.397125786,8.936020617,14.1
49,20,0,1,2,1,0,0,0,2013,1.7544684694100476,582.5670795378622,10.63365938860296,55.818293179855196,0.48164225044203623,12.849026027715441,19.042871638298383
50,20,0,2,2,1,0,0,0,2013,1.7544684694100476,582.5670795378622,10.63365938860296,55.818293179855196,0.48164225044203623,12.849026027715441,19.042871638298383
51,20,4,0,2,1,0,0,0,2013,3.224149738,582.5670795378622,3.617902054,44.24440576,0.48164225044203623,9.073924674,19.042871638298383
52,20,4,1,2,1,0,0,0,2013,2.559954508510738,582.5671348855526,5.201900542771697,57.28269017167711,0.4816410749659664,12.985044691198434,19.04286439120718
53,20,4,2,2,1,0,0,0,2013,2.559954508510738,582.5671348855526,5.201900542771697,57.28269017167711,0.4816410749659664,12.985044691198434,19.04286439120718
54,20,2,0,2,1,0,0,0,2013,3.419585418,582.5670795378622,14.37688559,30.25016458,0.48164225044203623,27.12310731,19.042871638298383
55,20,2,1,2,1,0,0,0,2013,2.088967368633554,582.5671348855526,13.808567730606255,37.61727158060158,0.4816410749659664,32.51821453849277,19.04286439120718
56,20,2,2,2,1,0,0,0,2013,2.088967368633554,582.5671348855526,13.808567730606255,37.61727158060158,0.4816410749659664,32.51821453849277,19.04286439120718
57,20,3,0,2,1,0,0,0,2013,2.112530334,582.5670795378622,7.586191597,34.89054936,0.48164225044203623,24.69164386,19.042871638298383
58,20,3,1,2,1,0,0,0,2013,1.7059081573342578,582.5671348855526,6.259179838736416,43.831094389623736,0.4816410749659664,26.953369661443794,19.04286439120718
59,20,3,2,2,1,0,0,0,2013,1.7059081573342578,582.5671348855526,6.259179838736416,43.831094389623736,0.4816410749659664,26.953369661443794,19.04286439120718
60,20,5,0,2,1,0,0,0,2013,0.0,582.5670795378622,12.78931043,41.6015625,0.48164225044203623,26.10677083,19.042871638298383
61,20,1,0,2,1,0,0,0,2013,2.068912277,582.5670795378622,8.98473753,52.28315984,0.48164225044203623,8.398955172,19.042871638298383
62,20,1,1,2,1,0,0,0,2013,1.72188213146324,582.5671348855526,11.808652468123299,65.12683709196679,0.4816410749659664,11.525014583969408,19.04286439120718
63,20,1,2,2,1,0,0,0,2013,1.72188213146324,582.5671348855526,11.808652468123299,65.12683709196679,0.4816410749659664,11.525014583969408,19.04286439120718
64,20,0,0,2,1,0,0,0,2014,2.281222817,396.1616242,8.664632288,45.25476323,1.397125786,8.936020617,14.1
65,20,0,1,2,1,0,0,0,2014,1.8773065486736358,565.9444848818937,11.042677300319873,55.48396818704182,0.4816422504420362,12.545910519793914,18.98573139294674
66,20,0,2,2,1,0,0,0,2014,1.8773065486736358,565.9444848818937,11.042677300319873,55.48396818704182,0.4816422504420362,12.545910519793914,18.98573139294674
67,20,4,0,2,1,0,0,0,2014,3.224149738,565.9444848818937,3.617902054,44.24440576,0.4816422504420362,9.073924674,18.98573139294674
68,20,4,1,2,1,0,0,0,2014,2.55046753571685,565.9442730093481,5.470059250942419,56.82065315066645,0.4816410749659664,12.626479449226064,18.985722840073336
69,20,4,2,2,1,0,0,0,2014,2.55046753571685,565.9442730093481,5.470059250942419,56.82065315066645,0.4816410749659664,12.626479449226064,18.985722840073336
70,20,2,0,2,1,0,0,0,2014,3.419585418,565.9444848818937,14.37688559,30.25016458,0.4816422504420362,27.12310731,18.98573139294674
71,20,2,1,2,1,0,0,0,2014,2.088967368633554,565.9442730093481,13.838126633800751,37.18381946587671,0.4816410749659664,32.51821453849277,18.985722840073336
72,20,2,2,2,1,0,0,0,2014,2.088967368633554,565.9442730093481,13.838126633800751,37.18381946587671,0.4816410749659664,32.51821453849277,18.985722840073336
73,20,3,0,2,1,0,0,0,2014,2.112530334,565.9444848818937,7.586191597,34.89054936,0.4816422504420362,24.69164386,18.98573139294674
74,20,3,1,2,1,0,0,0,2014,1.5598179956012648,565.9442730093481,6.615625945571137,46.535678903011494,0.4816410749659664,27.402116125659305,18.985722840073336
75,20,3,2,2,1,0,0,0,2014,1.5598179956012648,565.9442730093481,6.615625945571137,46.535678903011494,0.4816410749659664,27.402116125659305,18.985722840073336
76,20,5,0,2,1,0,0,0,2014,0.0,565.9444848818937,12.78931043,41.6015625,0.4816422504420362,26.10677083,18.98573139294674
77,20,1,0,2,1,0,0,0,2014,2.068912277,565.9444848818937,8.98473753,52.28315984,0.4816422504420362,8.398955172,18.98573139294674
78,20,1,1,2,1,0,0,0,2014,1.72188213146324,565.9442730093481,11.832516071212481,64.4977905275582,0.4816410749659664,11.525014583969408,18.985722840073336
79,20,1,2,2,1,0,0,0,2014,1.72188213146324,565.9442730093481,11.832516071212481,64.4977905275582,0.4816410749659664,11.525014583969408,18.985722840073336
80,20,0,0,2,1,0,0,0,2015,2.281222817,372.5253748,8.664632288,45.25476323,1.397125786,8.936020617,14.7
81,20,0,1,2,1,0,0,0,2015,1.6786879477905536,604.2975669506282,11.042677300319873,55.48396818704183,0.4816422504420362,13.27348070655617,19.15715944201707
82,20,0,2,2,1,0,0,0,2015,1.6786879477905536,604.2975669506282,11.042677300319873,55.48396818704183,0.4816422504420362,13.27348070655617,19.15715944201707
83,20,4,0,2,1,0,0,0,2015,3.224149738,604.2975669506282,3.617902054,44.24440576,0.4816422504420362,9.073924674,19.15715944201707
84,20,4,1,2,1,0,0,0,2015,2.559954508510738,604.2977890060282,5.470059250942419,56.82065315066645,0.4816410749659664,12.985044691198434,19.157151150300106
85,20,4,2,2,1,0,0,0,2015,2.559954508510738,604.2977890060282,5.470059250942419,56.82065315066645,0.4816410749659664,12.985044691198434,19.157151150300106
86,20,2,0,2,1,0,0,0,2015,3.419585418,604.2975669506282,14.37688559,30.25016458,0.4816422504420362,27.12310731,19.15715944201707
87,20,2,1,2,1,0,0,0,2015,2.088967368633554,604.2977890060282,13.838126633800751,37.18381946587671,0.4816410749659664,32.51821453849277,19.157151150300106
88,20,2,2,2,1,0,0,0,2015,2.088967368633554,604.2977890060282,13.838126633800751,37.18381946587671,0.4816410749659664,32.51821453849277,19.157151150300106
89,20,3,0,2,1,0,0,0,2015,2.112530334,604.2975669506282,7.586191597,34.89054936,0.4816422504420362,24.69164386,19.15715944201707
90,20,3,1,2,1,0,0,0,2015,1.559817995601265,604.2977890060282,6.316871460314086,43.56402664401539,0.4816410749659664,27.402116125659305,19.157151150300106
91,20,3,2,2,1,0,0,0,2015,1.559817995601265,604.2977890060282,6.316871460314086,43.56402664401539,0.4816410749659664,27.402116125659305,19.157151150300106
92,20,5,0,2,1,0,0,0,2015,0.0,604.2975669506282,12.78931043,41.6015625,0.4816422504420362,26.10677083,19.15715944201707
93,20,1,0,2,1,0,0,0,2015,2.068912277,604.2975669506282,8.98473753,52.28315984,0.4816422504420362,8.398955172,19.15715944201707
94,20,1,1,2,1,0,0,0,2015,1.72188213146324,604.2977890060282,11.311792178401188,64.79627539571045,0.4816410749659664,11.525014583969408,19.157151150300106
95,20,1,2,2,1,0,0,0,2015,1.72188213146324,604.2977890060282,11.311792178401188,64.79627539571045,0.4816410749659664,11.525014583969408,19.157151150300106
96,20,0,0,2,1,0,0,0,2016,2.281222817,407.8749225,8.664632288,45.25476323,1.397125786,8.936020617,14.9
97,20,0,1,2,1,0,0,0,2016,1.777997248232095,623.2774602363336,10.52005244297012,54.319137015366486,0.48164225044203623,12.90969561317504,18.442870724171456
98,20,0,2,2,1,0,0,0,2016,1.777997248232095,623.2774602363336,10.52005244297012,54.319137015366486,0.48164225044203623,12.90969561317504,18.442870724171456
99,20,4,0,2,1,0,0,0,2016,3.224149738,623.2774602363336,3.617902054,44.24440576,0.48164225044203623,9.073924674,18.442870724171456
100,20,4,1,2,1,0,0,0,2016,2.559954508510738,623.2774202144998,5.47005925094242,56.82065315066645,0.4816410749659664,12.985044691198432,18.442863934104018
101,20,4,2,2,1,0,0,0,2016,2.559954508510738,623.2774202144998,5.47005925094242,56.82065315066645,0.4816410749659664,12.985044691198432,18.442863934104018
102,20,2,0,2,1,0,0,0,2016,3.419585418,623.2774602363336,14.37688559,30.25016458,0.48164225044203623,27.12310731,18.442870724171456
103,20,2,1,2,1,0,0,0,2016,2.088967368633554,623.2774202144998,13.312784294948543,37.18569490015354,0.4816410749659664,32.51821453849277,18.442863934104018
104,20,2,2,2,1,0,0,0,2016,2.088967368633554,623.2774202144998,13.312784294948543,37.18569490015354,0.4816410749659664,32.51821453849277,18.442863934104018
105,20,3,0,2,1,0,0,0,2016,2.112530334,623.2774602363336,7.586191597,34.89054936,0.48164225044203623,24.69164386,18.442870724171456
106,20,3,1,2,1,0,0,0,2016,1.4210592356185114,623.2774202144998,6.316871460314086,43.56402664401539,0.4816410749659664,27.063191083107007,18.442863934104018
107,20,3,2,2,1,0,0,0,2016,1.4210592356185114,623.2774202144998,6.316871460314086,43.56402664401539,0.4816410749659664,27.063191083107007,18.442863934104018
108,20,5,0,2,1,0,0,0,2016,0.0,623.2774602363336,12.78931043,41.6015625,0.48164225044203623,26.10677083,18.442870724171456
109,20,1,0,2,1,0,0,0,2016,2.068912277,623.2774602363336,8.98473753,52.28315984,0.48164225044203623,8.398955172,18.442870724171456
110,20,1,1,2,1,0,0,0,2016,1.72188213146324,623.2774202144998,12.353239964023775,64.19930565940594,0.4816410749659664,11.525014583969408,18.442863934104018
111,20,1,2,2,1,0,0,0,2016,1.72188213146324,623.2774202144998,12.353239964023775,64.19930565940594,0.4816410749659664,11.525014583969408,18.442863934104018
112,20,0,0,2,1,0,0,0,2017,2.281222817,414.8365809,8.664632288,45.25476323,1.397125786,8.936020617,14.3
113,20,0,1,2,1,0,0,0,2017,1.7721350726115421,624.9365025245904,10.684424803052435,54.764316066928565,0.5421949702433829,12.630298602546684,18.414284147210985
114,20,0,2,2,1,0,0,0,2017,1.7721350726115421,624.9365025245904,10.684424803052435,54.764316066928565,0.5421949702433829,12.630298602546684,18.414284147210985
115,20,4,0,2,1,0,0,0,2017,3.224149738,624.9365025245904,3.617902054,44.24440576,0.5421949702433829,9.073924674,18.414284147210985
116,20,4,1,2,1,0,0,0,2017,2.5769303391435088,624.936426840297,5.661635534718798,58.403999649803836,0.5421951785321727,12.076617886537788,18.414284930680306
117,20,4,2,2,1,0,0,0,2017,2.5769303391435088,624.936426840297,5.661635534718798,58.403999649803836,0.5421951785321727,12.076617886537788,18.414284930680306
118,20,2,0,2,1,0,0,0,2017,3.419585418,624.9365025245904,14.37688559,30.25016458,0.5421949702433829,27.12310731,18.414284147210985
119,20,2,1,2,1,0,0,0,2017,2.084490041856584,624.936426840297,13.838126633800751,37.18381946587671,0.5421951785321727,31.557183044310175,18.414284930680306
120,20,2,2,2,1,0,0,0,2017,2.084490041856584,624.936426840297,13.838126633800751,37.18381946587671,0.5421951785321727,31.557183044310175,18.414284930680306
121,20,3,0,2,1,0,0,0,2017,2.112530334,624.9365025245904,7.586191597,34.89054936,0.5421949702433829,24.69164386,18.414284147210985
122,20,3,1,2,1,0,0,0,2017,1.5909394842295694,624.936426840297,6.400090359365558,44.368014232143516,0.5421951785321727,27.744217511597345,18.414284930680306
123,20,3,2,2,1,0,0,0,2017,1.5909394842295694,624.936426840297,6.400090359365558,44.368014232143516,0.5421951785321727,27.744217511597345,18.414284930680306
124,20,5,0,2,1,0,0,0,2017,0.0,624.9365025245904,12.78931043,41.6015625,0.5421949702433829,26.10677083,18.414284147210985
125,20,1,0,2,1,0,0,0,2017,2.068912277,624.9365025245904,8.98473753,52.28315984,0.5421949702433829,8.398955172,18.414284147210985
126,20,1,1,2,1,0,0,0,2017,1.72188213146324,624.936426840297,11.832516071212481,64.4977905275582,0.5421951785321727,11.525014583969408,18.414284930680306
127,20,1,2,2,1,0,0,0,2017,1.72188213146324,624.936426840297,11.832516071212481,64.4977905275582,0.5421951785321727,11.525014583969408,18.414284930680306
128,20,0,0,2,1,0,0,0,2018,2.502984828,382.1875925,9.2526429,44.44300001,1.356455759,7.84487058,13.3
129,20,0,1,2,1,0,0,0,2018,1.655859982997978,638.4760791139834,10.779264325315824,55.31077839488724,0.5499489894418983,12.283524937204593,18.01428506133791
130,20,0,2,2,1,0,0,0,2018,1.655859982997978,638.4760791139834,10.779264325315824,55.31077839488724,0.5499489894418983,12.283524937204593,18.01428506133791
131,20,4,0,2,1,0,0,0,2018,2.780056119,638.4760791139834,4.88227665,44.28707735,0.5499489894418983,8.032679349,18.01428506133791
132,20,4,1,2,1,0,0,0,2018,2.429779022947953,638.476148072431,5.5421919250173035,57.76193732834928,0.5499484225558979,11.54196325437952,18.01428538778346
133,20,4,2,2,1,0,0,0,2018,2.429779022947953,638.476148072431,5.5421919250173035,57.76193732834928,0.5499484225558979,11.54196325437952,18.01428538778346
134,20,2,0,2,1,0,0,0,2018,3.077117573,638.4760791139834,15.50885282,26.73181325,0.5499489894418983,24.29657205,18.01428506133791
135,20,2,1,2,1,0,0,0,2018,1.936766969325282,638.476148072431,13.33357183248897,37.85675897234231,0.5499484225558979,29.935472128463342,18.01428538778346
136,20,2,2,2,1,0,0,0,2018,1.936766969325282,638.476148072431,13.33357183248897,37.85675897234231,0.5499484225558979,29.935472128463342,18.01428538778346
137,20,3,0,2,1,0,0,0,2018,2.038965343,638.4760791139834,8.986519738,35.8479082,0.5499489894418983,21.98045148,18.01428506133791
138,20,3,1,2,1,0,0,0,2018,1.5301868935936915,638.476148072431,6.863514326062886,46.361536065259706,0.5499484225558979,27.633318066826128,18.01428538778346
139,20,3,2,2,1,0,0,0,2018,1.5301868935936915,638.476148072431,6.863514326062886,46.361536065259706,0.5499484225558979,27.633318066826128,18.01428538778346
140,20,5,0,2,1,0,0,0,2018,3.578708947,638.4760791139834,10.92896175,35.71183533,0.5499489894418983,26.10634648,18.01428506133791
141,20,1,0,2,1,0,0,0,2018,2.570060801,638.4760791139834,9.235255995,51.30641536,0.5499489894418983,7.998302288,18.01428506133791
142,20,1,1,2,1,0,0,0,2018,1.7167833293755181,638.476148072431,11.551737210967184,63.33996633854104,0.5499484225558979,11.135410183406668,18.01428538778346
143,20,1,2,2,1,0,0,0,2018,1.7167833293755181,638.476148072431,11.551737210967184,63.33996633854104,0.5499484225558979,11.135410183406668,18.01428538778346
144,20,0,0,2,1,0,0,0,2019,2.502984828,400.887571,9.2526429,44.44300001,1.356455759,7.84487058,13.4
145,20,0,1,2,1,0,0,0,2019,1.7158203165906571,576.6224208129414,10.668104406118953,55.25088357258584,0.5499489894418983,11.820816455456773,17.98571311040824
146,20,0,2,2,1,0,0,0,2019,1.7158203165906571,576.6224208129414,10.668104406118953,55.25088357258584,0.5499489894418983,11.820816455456773,17.98571311040824
147,20,4,0,2,1,0,0,0,2019,2.780056119,576.6224208129414,4.88227665,44.28707735,0.5499489894418983,8.032679349,17.98571311040824
148,20,4,1,2,1,0,0,0,2019,2.575661935153998,576.6219147718494,5.070305387498338,56.359355086760516,0.5499484225558979,10.698988618002666,17.98571369801023
149,20,4,2,2,1,0,0,0,2019,2.575661935153998,576.6219147718494,5.070305387498338,56.359355086760516,0.5499484225558979,10.698988618002666,17.98571369801023
150,20,2,0,2,1,0,0,0,2019,3.077117573,576.6224208129414,15.50885282,26.73181325,0.5499489894418983,24.29657205,17.98571311040824
151,20,2,1,2,1,0,0,0,2019,1.9459721134296906,576.6219147718494,13.140080536673366,37.98442393411951,0.5499484225558979,29.515949038493115,17.98571369801023
152,20,2,2,2,1,0,0,0,2019,1.9459721134296906,576.6219147718494,13.140080536673366,37.98442393411951,0.5499484225558979,29.515949038493115,17.98571369801023
153,20,3,0,2,1,0,0,0,2019,2.038965343,576.6224208129414,8.986519738,35.8479082,0.5499489894418983,21.98045148,17.98571311040824
154,20,3,1,2,1,0,0,0,2019,1.4560928590303701,576.6219147718494,6.837176515065876,46.64332382089657,0.5499484225558979,27.304763397403157,17.98571369801023
155,20,3,2,2,1,0,0,0,2019,1.4560928590303701,576.6219147718494,6.837176515065876,46.64332382089657,0.5499484225558979,27.304763397403157,17.98571369801023
156,20,5,0,2,1,0,0,0,2019,3.578708947,576.6224208129414,10.92896175,35.71183533,0.5499489894418983,26.10634648,17.98571311040824
157,20,1,0,2,1,0,0,0,2019,2.570060801,576.6224208129414,9.235255995,51.30641536,0.5499489894418983,7.998302288,17.98571311040824
158,20,1,1,2,1,0,0,0,2019,1.6957980837211208,576.6219147718494,11.430662827944943,62.99078596188687,0.5499484225558979,11.074092532997673,17.98571369801023
159,20,1,2,2,1,0,0,0,2019,1.6957980837211208,576.6219147718494,11.430662827944943,62.99078596188687,0.5499484225558979,11.074092532997673,17.98571369801023
160,20,0,0,2,1,0,0,0,2020,2.502984828,466.971116,9.2526429,44.44300001,1.356455759,7.84487058,13.0
161,20,0,1,2,1,0,0,0,2020,1.7158203165906571,634.4431204447658,10.421011828048384,54.59112627477396,0.5499489894418983,11.820816455456773,16.77144084684728
162,20,0,2,2,1,0,0,0,2020,1.7158203165906571,634.4431204447658,10.421011828048384,54.59112627477396,0.5499489894418983,11.820816455456773,16.77144084684728
163,20,4,0,2,1,0,0,0,2020,2.780056119,634.4431204447658,4.88227665,44.28707735,0.5499489894418983,8.032679349,16.77144084684728
164,20,4,1,2,1,0,0,0,2020,2.575661935153998,634.4427319989769,5.40203679814601,57.8523194571236,0.5499484225558979,10.698988618002666,16.771434709670945
165,20,4,2,2,1,0,0,0,2020,2.575661935153998,634.4427319989769,5.40203679814601,57.8523194571236,0.5499484225558979,10.698988618002666,16.771434709670945
166,20,2,0,2,1,0,0,0,2020,3.077117573,634.4431204447658,15.50885282,26.73181325,0.5499489894418983,24.29657205,16.77144084684728
167,20,2,1,2,1,0,0,0,2020,1.9367669693252818,634.4427319989769,13.595350155011422,37.89253773409395,0.5499484225558979,29.93547212846334,16.771434709670945
168,20,2,2,2,1,0,0,0,2020,1.9367669693252818,634.4427319989769,13.595350155011422,37.89253773409395,0.5499484225558979,29.93547212846334,16.771434709670945
169,20,3,0,2,1,0,0,0,2020,2.038965343,634.4431204447658,8.986519738,35.8479082,0.5499489894418983,21.98045148,16.77144084684728
170,20,3,1,2,1,0,0,0,2020,1.4560928590303701,634.4427319989769,6.837176515065876,46.64332382089657,0.5499484225558979,27.304763397403157,16.771434709670945
171,20,3,2,2,1,0,0,0,2020,1.4560928590303701,634.4427319989769,6.837176515065876,46.64332382089657,0.5499484225558979,27.304763397403157,16.771434709670945
172,20,5,0,2,1,0,0,0,2020,3.578708947,634.4431204447658,10.92896175,35.71183533,0.5499489894418983,26.10634648,16.77144084684728
173,20,1,0,2,1,0,0,0,2020,2.570060801,634.4431204447658,9.235255995,51.30641536,0.5499489894418983,7.998302288,16.77144084684728
174,20,1,1,2,1,0,0,0,2020,1.6957980837211208,634.4427319989769,11.926103307992905,62.79584301956662,0.5499484225558979,11.074092532997673,16.771434709670945
175,20,1,2,2,1,0,0,0,2020,1.6957980837211208,634.4427319989769,11.926103307992905,62.79584301956662,0.5499484225558979,11.074092532997673,16.771434709670945
176,20,0,0,2,1,0,0,0,2021,2.502984828,491.3835752,9.2526429,44.44300001,1.356455759,7.84487058,11.3
177,20,0,1,2,1,0,0,0,2021,1.6499978073774253,677.6715665974693,10.173919249977816,53.931368976962084,0.5499489894418983,12.004127926576235,16.21426952118019
178,20,0,2,2,1,0,0,0,2021,1.6499978073774253,677.6715665974693,10.173919249977816,53.931368976962084,0.5499489894418983,12.004127926576235,16.21426952118019
179,20,4,0,2,1,0,0,0,2021,2.780056119,677.6715665974693,4.88227665,44.28707735,0.5499489894418983,8.032679349,16.21426952118019
180,20,4,1,2,1,0,0,0,2021,2.429779022947953,677.6712564542422,5.40203679814601,57.852319457123606,0.5499484225558979,11.54196325437952,16.21427761702982
