,city_idx,encoded_strata_race_label,encoded_strata_sex_label,encoded_geo_strata_region,encoded_geo_strata_poverty,encoded_geo_strata_Population,encoded_geo_strata_PopDensity,encoded_geo_strata_Segregation,date_label,Cardiovascular Disease | Cardiovascular Disease Deaths,Deaths | Premature Death,Heat and Disasters | Longer Summers,Income-related | Service Workers,Mental Health | Suicide,Sexually Transmitted Disease | New Gonorrhea Cases
88,20,2,2,2,1,0,0,0,2015,439.7145432,11319.04758,36.69716735091133,43.79981081519622,11.18961018,216.42880938341406
89,20,3,0,2,1,0,0,0,2015,161.7734826,4253.041598,36.697169165793134,51.66691334,5.295127464,216.42904729693063
90,20,3,1,2,1,0,0,0,2015,133.3725625,3050.921186,36.69716735091133,63.77463887291588,2.632968222,216.42880938341406
91,20,3,2,2,1,0,0,0,2015,196.3587783,5450.118663,36.69716735091133,63.77463887291588,8.185311939,216.42880938341406
92,20,5,0,2,1,0,0,0,2015,222.1141334463131,6365.165757041289,36.697169165793134,39.74056604,12.33233427072967,216.42904729693063
93,20,1,0,2,1,0,0,0,2015,186.8121786,4565.150352,36.697169165793134,18.74510969,18.63018101,216.42904729693063
94,20,1,1,2,1,0,0,0,2015,154.8628696,3385.284345,36.69716735091133,24.598910086754373,8.87456686,216.42880938341406
95,20,1,2,2,1,0,0,0,2015,226.9152594,5692.454259,36.69716735091133,24.598910086754373,28.31043909,216.42880938341406
96,20,0,0,2,1,0,0,0,2016,179.8641229,4504.633498,50.90238095,30.30738127,12.96095496,231.4
97,20,0,1,2,1,0,0,0,2016,150.0927816,3384.509188,36.697169165793134,36.096679503739324,6.191090867,240.51471378686574
98,20,0,2,2,1,0,0,0,2016,220.0789554,5601.574533,36.697169165793134,36.096679503739324,20.12511657,240.51471378686574
99,20,4,0,2,1,0,0,0,2016,94.81445819,2110.169789,36.697169165793134,13.85276553,10.119030768666667,240.51471378686574
100,20,4,1,2,1,0,0,0,2016,95.45734543,1995.43342,36.69716735091133,32.60733005562085,6.028735600279563,240.51449976916334
101,20,4,2,2,1,0,0,0,2016,94.33596847,2327.305679,36.69716735091133,32.60733005562085,12.39591231,240.51449976916334
102,20,2,0,2,1,0,0,0,2016,284.0477669,8988.917665,36.697169165793134,40.89507903,10.4825256,240.51471378686574
103,20,2,1,2,1,0,0,0,2016,227.5590738,7461.798744,36.69716735091133,42.97591126435562,2.871560751,240.51449976916334
104,20,2,2,2,1,0,0,0,2016,456.9582701,10642.03746,36.69716735091133,42.97591126435562,14.54185089,240.51449976916334
105,20,3,0,2,1,0,0,0,2016,157.500027,4107.702743,36.697169165793134,51.66691334,5.309138887,240.51471378686574
106,20,3,1,2,1,0,0,0,2016,135.3960257,2883.301262,36.69716735091133,63.77463887291588,2.286027502,240.51449976916334
107,20,3,2,2,1,0,0,0,2016,181.9080061,5315.185201,36.69716735091133,63.77463887291588,8.659493462,240.51449976916334
108,20,5,0,2,1,0,0,0,2016,213.77850810924528,6395.8612568062545,36.697169165793134,39.74056604,12.143889232943973,240.51471378686574
109,20,1,0,2,1,0,0,0,2016,178.6155611,4464.083471,36.697169165793134,18.74510969,19.3602903,240.51471378686574
110,20,1,1,2,1,0,0,0,2016,147.4874036,3337.026883,36.69716735091133,26.297202606174732,8.878295911,240.51449976916334
111,20,1,2,2,1,0,0,0,2016,219.8553224,5532.39151,36.69716735091133,26.297202606174732,30.00577081,240.51449976916334
112,20,0,0,2,1,0,0,0,2017,171.1882724,4392.518278,50.90238095,30.30738127,12.0481424,269.5
113,20,0,1,2,1,0,0,0,2017,141.3688764,3098.567376,35.46666985427715,37.10709612917627,5.860923804,259.14377570982714
114,20,0,2,2,1,0,0,0,2017,212.1764763,5663.578016,35.46666985427715,37.10709612917627,18.59446201,259.14377570982714
115,20,4,0,2,1,0,0,0,2017,107.9414076,2001.014779,35.46666985427715,13.85276553,9.6537425065,259.14377570982714
116,20,4,1,2,1,0,0,0,2017,85.58222578,1658.794506,35.46663991973841,33.10744480758658,5.924766314990413,259.1433164662279
117,20,4,2,2,1,0,0,0,2017,217.8097919,2406.847223,35.46663991973841,33.10744480758658,16.257274285,259.1433164662279
118,20,2,0,2,1,0,0,0,2017,279.1066236,8789.655002,35.46666985427715,40.89507903,10.87780357,259.14377570982714
119,20,2,1,2,1,0,0,0,2017,221.7324164,6641.503778,35.46663991973841,43.79981081519622,3.0399340710000002,259.1433164662279
120,20,2,2,2,1,0,0,0,2017,389.4764112,11098.4909,35.46663991973841,43.79981081519622,16.56727587,259.1433164662279
121,20,3,0,2,1,0,0,0,2017,142.1617509,4161.296916,35.46666985427715,51.66691334,5.899804829,259.14377570982714
122,20,3,1,2,1,0,0,0,2017,121.7668685,2772.881452,35.46663991973841,63.062881066251606,2.9482004903947368,259.1433164662279
123,20,3,2,2,1,0,0,0,2017,171.8961229,5510.579078,35.46663991973841,63.062881066251606,10.14797385,259.1433164662279
124,20,5,0,2,1,0,0,0,2017,210.7900509903169,6372.438579004506,35.46666985427715,39.74056604,12.527983272876218,259.14377570982714
125,20,1,0,2,1,0,0,0,2017,169.6534055,4195.247724,35.46666985427715,18.74510969,17.30182338,259.14377570982714
126,20,1,1,2,1,0,0,0,2017,139.8770134,2970.359754,35.46663991973841,25.44805634646455,9.239986594,259.1433164662279
127,20,1,2,2,1,0,0,0,2017,208.0703886,5370.050958,35.46663991973841,25.44805634646455,25.62093648,259.1433164662279
128,20,0,0,2,1,0,0,0,2018,162.7150077,4510.431676,50.90238095,25.82047305,12.76952896,277.9
129,20,0,1,2,1,0,0,0,2018,136.09988,3204.674321,35.46666985427715,37.66542039738724,6.575156305,258.6720350293485
130,20,0,2,2,1,0,0,0,2018,194.8516645,5800.745648,35.46666985427715,37.66542039738724,19.26636704,258.6720350293485
131,20,4,0,2,1,0,0,0,2018,100.3229862,2256.243175,35.46666985427715,15.30616581,5.685924525,258.6720350293485
