,encoded_strata_race_label_0,encoded_strata_race_label_1,encoded_strata_race_label_2,encoded_strata_race_label_3,encoded_strata_race_label_4,encoded_strata_race_label_5,encoded_strata_sex_label_0,encoded_strata_sex_label_1,encoded_strata_sex_label_2,encoded_geo_strata_region_0,encoded_geo_strata_region_1,encoded_geo_strata_region_2,encoded_geo_strata_region_3,encoded_geo_strata_poverty,encoded_geo_strata_Population,encoded_geo_strata_PopDensity,encoded_geo_strata_Segregation,date_label,Births | Low Birthweight,Deaths | Deaths from All Causes,Education | College Graduates,Housing | Renters vs. Owners,Language and Nativity | Primarily Speak English,Race/Ethnicity | Minority Population,Substance Use | Drug Overdose Deaths
61,False,True,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2013,6.961761021,703.6683568,62.56493564,0.91266175,79.3307324579391,50.54079962336999,18.93819819
62,False,True,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2013,7.274160207196548,600.5271179,42.48124323028467,0.5467768302093186,79.33084068202764,50.540839282069236,15.21983471
63,False,True,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2013,7.274160207196548,832.2897901,42.48124323028467,0.5467768302093186,79.33084068202764,50.540839282069236,22.32410805
64,True,False,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2014,7.57823447,676.8205692,48.9679299,1.209712147,67.57910636,51.43787913,12.71768249
65,True,False,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2014,8.41933603257753,584.6132697,35.67738296928773,0.8357063044809699,75.93278025595754,46.78580821521566,10.56458445
66,True,False,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2014,8.41933603257753,789.5493471,35.67738296928773,0.8357063044809699,75.93278025595754,46.78580821521566,14.71238987
67,False,False,False,False,True,False,True,False,False,False,False,True,False,1,0,0,0,2014,8.818726184,435.3251685,73.45327199,1.260172745,75.93278025595754,46.78580821521566,13.287915910571428
68,False,False,False,False,True,False,False,True,False,False,False,True,False,1,0,0,0,2014,8.605838908206858,469.5392242,50.65758481682615,0.8006914315815534,75.93273783057342,46.78568143465551,12.819219699857143
69,False,False,False,False,True,False,False,False,True,False,False,True,False,1,0,0,0,2014,8.605838908206858,425.9182682,50.65758481682615,0.8006914315815534,75.93273783057342,46.78568143465551,21.804591701428567
70,False,False,True,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2014,14.42622951,933.2141705,24.7065265,2.305767138,75.93278025595754,46.78580821521566,17.31455582
71,False,False,True,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2014,13.636450588669055,774.0817622,21.09780956732109,1.7613436213152576,75.93273783057342,46.78568143465551,10.77958447
72,False,False,True,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2014,13.636450588669055,1194.452101,21.09780956732109,1.7613436213152576,75.93273783057342,46.78568143465551,24.46180707
73,False,False,False,True,False,False,True,False,False,False,False,True,False,1,0,0,0,2014,6.986228814,607.7528172,23.76047276,1.866105631,75.93278025595754,46.78580821521566,6.469710044
74,False,False,False,True,False,False,False,True,False,False,False,True,False,1,0,0,0,2014,6.969203381767563,526.5917154,17.951567667124163,1.5412720746676536,75.93273783057342,46.78568143465551,4.58134929
75,False,False,False,True,False,False,False,False,True,False,False,True,False,1,0,0,0,2014,6.969203381767563,701.4052773,17.951567667124163,1.5412720746676536,75.93273783057342,46.78568143465551,8.21029924
76,False,False,False,False,False,True,True,False,False,False,False,True,False,1,0,0,0,2014,8.227070213,772.1938847857143,30.239622,1.403755869,75.93278025595754,46.78580821521566,18.89388419328571
77,False,True,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2014,6.630486078,694.2255861,62.56493564,0.91266175,75.93278025595754,46.78580821521566,17.87274598
78,False,True,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2014,7.118555946280779,595.3608938,46.98739836227935,0.5622981606728475,75.93273783057342,46.78568143465551,15.38622966
79,False,True,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2014,7.118555946280779,816.3347193,46.98739836227935,0.5622981606728475,75.93273783057342,46.78568143465551,20.24173728
80,True,False,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2015,7.493276454,673.2232915,48.9679299,1.209712147,67.57910636,51.43787913,12.12001561
81,True,False,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2015,8.773503127806533,585.6073728,35.85145030750562,0.8288218253850351,75.93278021386026,46.78580808941565,10.27513338
82,True,False,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2015,8.773503127806533,782.938363,35.85145030750562,0.8288218253850351,75.93278021386026,46.78580808941565,13.82138346
83,False,False,False,False,True,False,True,False,False,False,False,True,False,1,0,0,0,2015,8.875585632,402.0251134,73.45327199,1.260172745,75.93278021386026,46.78580808941565,15.808739569285715
84,False,False,False,False,True,False,False,True,False,False,False,True,False,1,0,0,0,2015,8.880513103872781,371.7468705,53.243180929393155,0.8430219356143978,75.93273780952293,46.78568137174994,11.383514065857142
85,False,False,False,False,True,False,False,False,True,False,False,True,False,1,0,0,0,2015,8.880513103872781,444.7246766,53.243180929393155,0.8430219356143978,75.93273780952293,46.78568137174994,28.240226925714285
86,False,False,True,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2015,13.35436383,962.2565658,24.7065265,2.305767138,75.93278021386026,46.78580808941565,18.22681633
87,False,False,True,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2015,13.738770422864327,793.9568269,22.256786231586137,1.7153800994449757,75.93273780952293,46.78568137174994,14.52177974
88,False,False,True,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2015,13.738770422864327,1304.292087,22.256786231586137,1.7153800994449757,75.93273780952293,46.78568137174994,22.22791588
89,False,False,False,True,False,False,True,False,False,False,False,True,False,1,0,0,0,2015,7.016150384,584.3544348,23.76047276,1.866105631,75.93278021386026,46.78580808941565,6.793025847
90,False,False,False,True,False,False,False,True,False,False,False,True,False,1,0,0,0,2015,7.067109054782897,527.7562919,17.951567710861937,1.5412720789677525,75.93273780952293,46.78568137174994,4.589673057
91,False,False,False,True,False,False,False,False,True,False,False,True,False,1,0,0,0,2015,7.067109054782897,646.4998728,17.951567710861937,1.5412720789677525,75.93273780952293,46.78568137174994,9.00649633
92,False,False,False,False,False,True,True,False,False,False,False,True,False,1,0,0,0,2015,7.815069098142857,724.3990344857144,30.239622,1.403755869,75.93278021386026,46.78580808941565,14.19485966542857
93,False,True,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2015,6.456156826,694.4761056,62.56493564,0.91266175,75.93278021386026,46.78580808941565,16.65857565
94,False,True,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2015,6.97235008808611,601.0888106,47.65275452772834,0.6215564790179485,75.93273780952293,46.78568137174994,14.04493152
95,False,True,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2015,6.97235008808611,809.9094367,47.65275452772834,0.6215564790179485,75.93273780952293,46.78568137174994,19.08419888
96,True,False,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2016,7.738308815,652.6990275,48.9679299,1.209712147,67.57910636,51.43787913,12.10463835
97,True,False,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2016,9.01651411415765,560.7802708,36.59945621724175,0.8715173979734712,75.93278017180475,46.78580796374042,9.819062198
98,True,False,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2016,9.01651411415765,776.8150109,36.59945621724175,0.8715173979734712,75.93278017180475,46.78580796374042,14.3055465
99,False,False,False,False,True,False,True,False,False,False,False,True,False,1,0,0,0,2016,8.892875448,365.0207249,73.45327199,1.260172745,75.93278017180475,46.78580796374042,18.03817219657143
100,False,False,False,False,True,False,False,True,False,False,False,True,False,1,0,0,0,2016,8.953549583805849,336.3162391,51.49719056485841,0.8394773011322896,75.93273778849328,46.785681308906746,16.281856699571428
101,False,False,False,False,True,False,False,False,True,False,False,True,False,1,0,0,0,2016,8.953549583805849,410.1407932,51.49719056485841,0.8394773011322896,75.93273778849328,46.785681308906746,20.336477881714284
102,False,False,True,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2016,13.90430875,901.6346213,24.7065265,2.305767138,75.93278017180475,46.78580796374042,20.13159065
103,False,False,True,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2016,13.792639699206083,735.752241,21.097809518677984,1.7613436180687303,75.93273778849328,46.785681308906746,18.53120897
104,False,False,True,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2016,13.792639699206083,1361.293291,21.097809518677984,1.7613436180687303,75.93273778849328,46.785681308906746,21.86103945
105,False,False,False,True,False,False,True,False,False,False,False,True,False,1,0,0,0,2016,7.532438971,571.9321113,23.76047276,1.866105631,75.93278017180475,46.78580796374042,7.219009351
106,False,False,False,True,False,False,False,True,False,False,False,True,False,1,0,0,0,2016,7.382631111531035,496.7612656,16.886706223369526,1.426875301400269,75.93273778849328,46.785681308906746,4.96458727
107,False,False,False,True,False,False,False,False,True,False,False,True,False,1,0,0,0,2016,7.382631111531035,659.9279739,16.886706223369526,1.426875301400269,75.93273778849328,46.785681308906746,9.477013784
108,False,False,False,False,False,True,True,False,False,False,False,True,False,1,0,0,0,2016,9.831417026714286,752.5092998428572,30.239622,1.403755869,75.93278017180475,46.78580796374042,13.611613820285713
109,False,True,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2016,6.400387902,672.0588777,62.56493564,0.91266175,75.93278017180475,46.78580796374042,16.10494064
110,False,True,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2016,7.250290025653408,579.4607409,47.65275460372501,0.6215564809134894,75.93273778849328,46.785681308906746,12.55008052
111,False,True,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2016,7.250290025653408,793.1846988,47.65275460372501,0.6215564809134894,75.93273778849328,46.785681308906746,19.50545817
112,True,False,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2017,7.834067184,632.2360895,48.9679299,1.209712147,67.57910636,51.43787913,12.21598355
113,True,False,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2017,8.962975426880874,534.2326456,36.90431918148279,0.8307800903441367,75.7039764472031,49.72189066471246,8.418755796
114,True,False,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2017,8.962975426880874,761.9414939,36.90431918148279,0.8307800903441367,75.7039764472031,49.72189066471246,15.87133732
115,False,False,False,False,True,False,True,False,False,False,False,True,False,1,0,0,0,2017,9.000762777,392.9485414,73.45327199,1.260172745,75.7039764472031,49.72189066471246,15.86107305642857
116,False,False,False,False,True,False,False,True,False,False,False,True,False,1,0,0,0,2017,8.93939787045712,296.9942911,51.096147235473225,0.7496307197443844,75.70392395949585,49.721894005065536,17.513128252142856
117,False,False,False,False,True,False,False,False,True,False,False,True,False,1,0,0,0,2017,8.93939787045712,920.1121535,51.096147235473225,0.7496307197443844,75.70392395949585,49.721894005065536,11.482017991857143
118,False,False,True,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2017,13.86509636,879.7161373,24.7065265,2.305767138,75.7039764472031,49.72189066471246,16.75091885
119,False,False,True,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2017,13.88117526350527,700.7952819,22.272368305591822,1.7156634879384547,75.70392395949585,49.721894005065536,14.81000764
120,False,False,True,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2017,13.88117526350527,1181.575441,22.272368305591822,1.7156634879384547,75.70392395949585,49.721894005065536,18.61878968
121,False,False,False,True,False,False,True,False,False,False,False,True,False,1,0,0,0,2017,7.664338893,550.1744303,23.76047276,1.866105631,75.7039764472031,49.72189066471246,7.236628872
122,False,False,False,True,False,False,False,True,False,False,False,True,False,1,0,0,0,2017,7.437621887615931,466.9053611,18.383925779665972,1.429281417416922,75.70392395949585,49.721894005065536,4.060263731
123,False,False,False,True,False,False,False,False,True,False,False,True,False,1,0,0,0,2017,7.437621887615931,660.6832493,18.383925779665972,1.429281417416922,75.70392395949585,49.721894005065536,10.30943127
124,False,False,False,False,False,True,True,False,False,False,False,True,False,1,0,0,0,2017,9.954246603142858,649.1736492142857,30.239622,1.403755869,75.7039764472031,49.72189066471246,14.873108556428573
125,False,True,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2017,6.403295263,646.8775428,62.56493564,0.91266175,75.7039764472031,49.72189066471246,16.65022165
126,False,True,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2017,7.173068843467175,554.6035144,48.29185010965962,0.6185812641474466,75.70392395949585,49.721894005065536,11.16346299
127,False,True,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2017,7.173068843467175,762.9815242,48.29185010965962,0.6185812641474466,75.70392395949585,49.721894005065536,21.87774307
128,True,False,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2018,7.478632479,610.2302608,56.4589983,1.250073127,69.98253334,52.34543447,12.7593816
129,True,False,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2018,9.154496878289228,518.3587787,39.975141511720885,0.8341996216588645,75.9594140005327,49.14591182441325,8.207786739
130,True,False,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2018,9.154496878289228,717.9636638,39.975141511720885,0.8341996216588645,75.9594140005327,49.14591182441325,17.20625413
131,False,False,False,False,True,False,True,False,False,False,False,True,False,1,0,0,0,2018,8.55246362,373.2513242,77.39604374,1.257995018,75.9594140005327,49.14591182441325,16.61213848557143
132,False,False,False,False,True,False,False,True,False,False,False,True,False,1,0,0,0,2018,8.785988294124659,287.0596385,54.42880912352936,0.6876611702961095,75.95937551982564,49.145790177587514,12.535664075000003
133,False,False,False,False,True,False,False,False,True,False,False,True,False,1,0,0,0,2018,8.785988294124659,596.3439508,54.42880912352936,0.6876611702961095,75.95937551982564,49.145790177587514,22.915290016285716
134,False,False,True,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2018,13.99782135,864.9169962,34.2003984,2.740861089,75.9594140005327,49.14591182441325,19.1984672
135,False,False,True,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2018,14.180560950256002,681.958906,27.482342957520125,1.8956091409698532,75.95937551982564,49.145790177587514,15.40422844
136,False,False,True,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2018,14.180560950256002,1105.318106,27.482342957520125,1.8956091409698532,75.95937551982564,49.145790177587514,23.39806793
137,False,False,False,True,False,False,True,False,False,False,False,True,False,1,0,0,0,2018,7.280349551,512.512124,32.5782746,1.789563046,75.9594140005327,49.14591182441325,6.392825145
138,False,False,False,True,False,False,False,True,False,False,False,True,False,1,0,0,0,2018,7.463568555096934,419.9901832,21.311175732260498,1.3123528419863772,75.95937551982564,49.145790177587514,2.948211014
139,False,False,False,True,False,False,False,False,True,False,False,True,False,1,0,0,0,2018,7.463568555096934,637.1340375,21.311175732260498,1.3123528419863772,75.95937551982564,49.145790177587514,9.63854257
140,False,False,False,False,False,True,True,False,False,False,False,True,False,1,0,0,0,2018,9.938825472142858,782.5132563571427,33.76730729,1.800192123,75.9594140005327,49.14591182441325,29.29908211142857
141,False,True,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2018,5.998351404,633.1666818,68.72227202,0.949073996,75.9594140005327,49.14591182441325,17.52020615
142,False,True,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2018,6.880546733785998,551.7309549,51.473911869711095,0.6012707026487979,75.95937551982564,49.145790177587514,11.45002795
143,False,True,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2018,6.880546733785998,721.7208632,51.473911869711095,0.6012707026487979,75.95937551982564,49.145790177587514,23.35963847
144,True,False,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2019,7.31904774,638.4433017,56.4589983,1.250073127,69.98253334,52.34543447,14.10854257
145,True,False,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2019,9.01722374592016,539.554364,40.0245410695489,0.8377236379364114,75.95941396242524,51.262431039434674,7.697589437
146,True,False,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2019,9.01722374592016,751.5464914,40.0245410695489,0.8377236379364114,75.95941396242524,51.262431039434674,20.16506493
147,False,False,False,False,True,False,True,False,False,False,False,True,False,1,0,0,0,2019,9.043250328,354.8552974,77.39604374,1.257995018,75.95941396242524,51.262431039434674,19.72690021914286
