,encoded_strata_race_label_0,encoded_strata_race_label_1,encoded_strata_race_label_2,encoded_strata_race_label_3,encoded_strata_race_label_4,encoded_strata_race_label_5,encoded_strata_sex_label_0,encoded_strata_sex_label_1,encoded_strata_sex_label_2,encoded_geo_strata_region_0,encoded_geo_strata_region_1,encoded_geo_strata_region_2,encoded_geo_strata_region_3,encoded_geo_strata_poverty,encoded_geo_strata_Population,encoded_geo_strata_PopDensity,encoded_geo_strata_Segregation,date_label,Births | Preterm Births,Deaths | Gun Deaths (Firearms),Education | Preschool Enrollment,Housing | Vacant Housing and Homelessness,Language and Nativity | Primarily Speak Spanish,"Racial Segregation Indices | Racial Segregation, White and Black",Substance Use | Opioid Overdose Deaths
26,False,False,False,True,False,False,False,True,False,False,False,True,False,1,0,0,0,2011,9.26532030801222,2.798473432527333,43.88651526929932,7.424495641079507,14.367578969342937,54.38983187748342,3.4632388533156915
27,False,False,False,True,False,False,False,False,True,False,False,True,False,1,0,0,0,2011,9.26532030801222,6.874129255,43.88651526929932,7.424495641079507,14.367578969342937,54.38983187748342,4.248625975
28,False,False,False,False,False,True,True,False,False,False,False,True,False,1,0,0,0,2011,11.37663755885714,10.440967984857142,43.88651551286274,7.424524695008859,14.367667662493183,54.38985210745664,5.997174407285714
29,False,True,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2011,9.444655549969571,10.45584884,43.88651551286274,7.424524695008859,14.367667662493183,54.38985210745664,7.017534748
30,False,True,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2011,9.50074803269797,2.637458713,43.88651526929932,7.424495641079507,14.367578969342937,54.38983187748342,4.650212014
31,False,True,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2011,9.50074803269797,18.9645885,43.88651526929932,7.424495641079507,14.367578969342937,54.38983187748342,9.364077956
32,True,False,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2012,10.471397563098726,8.45881039,42.98900322,7.550601564051839,15.201060855787173,57.92412466,4.584204798
33,True,False,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2012,10.502012990402681,2.605125702,43.11106676764688,7.4245247022582985,14.367667684582552,54.64821923642606,2.635376687
34,True,False,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2012,10.502012990402681,15.09871373,43.11106676764688,7.4245247022582985,14.367667684582552,54.64821923642606,6.523956392
35,False,False,False,False,True,False,True,False,False,False,False,True,False,1,0,0,0,2012,8.683529375336171,5.5279921846422635,43.11106676764688,7.4245247022582985,14.367667684582552,54.64821923642606,5.522192851571428
36,False,False,False,False,True,False,False,True,False,False,False,True,False,1,0,0,0,2012,8.646642659227496,3.845032290142857,43.11103212250334,7.4244956428999895,14.367578974877757,54.64821047860157,5.560894806571428
37,False,False,False,False,True,False,False,False,True,False,False,True,False,1,0,0,0,2012,8.646642659227496,8.796513417163183,43.11103212250334,7.4244956428999895,14.367578974877757,54.64821047860157,9.06778404142857
38,False,False,True,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2012,13.586957900846446,9.079522452,43.11106676764688,7.4245247022582985,14.367667684582552,54.64821923642606,3.80922737225
39,False,False,True,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2012,13.572751373374501,6.20893058275,43.11103212250334,7.4244956428999895,14.367578974877757,54.64821047860157,6.50160953618169
40,False,False,True,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2012,13.572751373374501,16.11696415,43.11103212250334,7.4244956428999895,14.367578974877757,54.64821047860157,6.6349544495
41,False,False,False,True,False,False,True,False,False,False,False,True,False,1,0,0,0,2012,9.2787275108407,3.660745937,43.11106676764688,7.4245247022582985,14.367667684582552,54.64821923642606,3.795374709
42,False,False,False,True,False,False,False,True,False,False,False,True,False,1,0,0,0,2012,9.265320308991296,2.7899802898065995,43.11103212250334,7.4244956428999895,14.367578974877757,54.64821047860157,3.388280734917692
43,False,False,False,True,False,False,False,False,True,False,False,True,False,1,0,0,0,2012,9.265320308991296,4.946461575,43.11103212250334,7.4244956428999895,14.367578974877757,54.64821047860157,5.293765188
44,False,False,False,False,False,True,True,False,False,False,False,True,False,1,0,0,0,2012,11.376637558857144,9.247496176428571,43.11106676764688,7.4245247022582985,14.367667684582552,54.64821923642606,6.686481509000001
45,False,True,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2012,9.432731641659947,11.34798785,43.11106676764688,7.4245247022582985,14.367667684582552,54.64821923642606,5.882643029
46,False,True,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2012,9.500748027730992,3.339622253,43.11103212250334,7.4244956428999895,14.367578974877757,54.64821047860157,3.468504478
47,False,True,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2012,9.500748027730992,20.43495565,43.11103212250334,7.4244956428999895,14.367578974877757,54.64821047860157,8.289604761
48,True,False,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2013,10.463140342979955,8.163039537,51.03385406,7.597116136725619,24.1438206,49.80716751,3.122614378
49,True,False,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2013,10.502012988169723,2.450421751,42.79738413506412,7.42452470949876,14.367667706644523,52.0555396568918,1.299980709
50,True,False,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2013,10.502012988169723,14.51283126,42.79738413506412,7.42452470949876,14.367667706644523,52.0555396568918,4.869256103
51,False,False,False,False,True,False,True,False,False,False,False,True,False,1,0,0,0,2013,8.693478011079325,5.536966298917219,42.79738413506412,7.42452470949876,14.367667706644523,52.0555396568918,8.228211311428572
52,False,False,False,False,True,False,False,True,False,False,False,True,False,1,0,0,0,2013,8.646642661917857,4.468605747714285,42.797326158674366,7.424495644716206,14.367578980399552,52.055535050793004,4.924643002285714
53,False,False,False,False,True,False,False,False,True,False,False,True,False,1,0,0,0,2013,8.646642661917857,8.813065624126251,42.797326158674366,7.424495644716206,14.367578980399552,52.055535050793004,8.696191689714286
54,False,False,True,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2013,13.590789512383159,7.22720983,42.79738413506412,7.42452470949876,14.367667706644523,52.0555396568918,4.62803597525
55,False,False,True,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2013,13.572751374410664,7.038158978666666,42.797326158674366,7.424495644716206,14.367578980399552,52.055535050793004,5.751663463764827
56,False,False,True,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2013,13.572751374410664,13.06978654,42.797326158674366,7.424495644716206,14.367578980399552,52.055535050793004,7.6152029875
57,False,False,False,True,False,False,True,False,False,False,False,True,False,1,0,0,0,2013,9.282343538007273,3.648836792,42.79738413506412,7.42452470949876,14.367667706644523,52.0555396568918,2.391803443
58,False,False,False,True,False,False,False,True,False,False,False,True,False,1,0,0,0,2013,9.26532030996916,2.7573750334775604,42.797326158674366,7.424495644716206,14.367578980399552,52.055535050793004,3.2709371087468226
59,False,False,False,True,False,False,False,False,True,False,False,True,False,1,0,0,0,2013,9.26532030996916,6.060148439,42.797326158674366,7.424495644716206,14.367578980399552,52.055535050793004,3.668129128
60,False,False,False,False,False,True,True,False,False,False,False,True,False,1,0,0,0,2013,11.376637558857144,12.874966285857143,42.79738413506412,7.42452470949876,14.367667706644523,52.0555396568918,6.253838424428571
61,False,True,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2013,9.414387090532301,11.3600465,42.79738413506412,7.42452470949876,14.367667706644523,52.0555396568918,4.255584243
62,False,True,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2013,9.500748022770168,3.808674516,42.797326158674366,7.424495644716206,14.367578980399552,52.055535050793004,1.966882417
63,False,True,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2013,9.500748022770168,19.89164274,42.797326158674366,7.424495644716206,14.367578980399552,52.055535050793004,6.416429856
64,True,False,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2014,10.448798748539714,7.5140553,51.03385406,7.697899279837478,24.1438206,49.80716751,4.276205119
65,True,False,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2014,10.502012985939526,2.458499047,43.09864419289146,7.42452471673025,17.65129118500289,51.80193950221038,3.130450073
66,True,False,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2014,10.502012985939526,13.05429191,43.09864419289146,7.42452471673025,17.65129118500289,51.80193950221038,5.356207735
67,False,False,False,False,True,False,True,False,False,False,False,True,False,1,0,0,0,2014,8.71075734928391,5.526522974816332,43.09864419289146,7.42452471673025,17.65129118500289,51.80193950221038,6.779332501428572
68,False,False,False,False,True,False,False,True,False,False,False,True,False,1,0,0,0,2014,8.646642664604887,4.070368581142857,43.09859959699372,7.424495646528159,17.651348031553347,51.80192365895025,6.093481380857142
69,False,False,False,False,True,False,False,False,True,False,False,True,False,1,0,0,0,2014,8.646642664604887,8.803055782907007,43.09859959699372,7.424495646528159,17.651348031553347,51.80192365895025,12.169757991714288
70,False,False,True,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2014,13.597444466220125,6.466952561,43.09864419289146,7.42452471673025,17.65129118500289,51.80193950221038,5.426445463
71,False,False,True,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2014,13.572751375445547,5.3539358005,43.09859959699372,7.424495646528159,17.651348031553347,51.80192365895025,2.400356699
72,False,False,True,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2014,13.572751375445547,9.73951937,43.09859959699372,7.424495646528159,17.651348031553347,51.80192365895025,7.843418365000001
73,False,False,False,True,False,False,True,False,False,False,False,True,False,1,0,0,0,2014,9.288624053042835,3.059648362,43.09864419289146,7.42452471673025,17.65129118500289,51.80193950221038,2.271035941
74,False,False,False,True,False,False,False,True,False,False,False,True,False,1,0,0,0,2014,9.265320310945814,2.493089123,43.09859959699372,7.424495646528159,17.651348031553347,51.80192365895025,3.0453715842322473
75,False,False,False,True,False,False,False,False,True,False,False,True,False,1,0,0,0,2014,9.265320310945814,5.231646142,43.09859959699372,7.424495646528159,17.651348031553347,51.80192365895025,3.287535827
76,False,False,False,False,False,True,True,False,False,False,False,True,False,1,0,0,0,2014,11.37663755885714,13.776999430285716,43.09864419289146,7.42452471673025,17.65129118500289,51.80193950221038,6.342330020857142
77,False,True,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2014,9.382525264315172,10.71073121,43.09864419289146,7.42452471673025,17.65129118500289,51.80193950221038,6.022991317
78,False,True,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2014,9.50074801781548,3.889712518,43.09859959699372,7.424495646528159,17.651348031553347,51.80192365895025,4.487222429
79,False,True,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2014,9.50074801781548,18.18003481,43.09859959699372,7.424495646528159,17.651348031553347,51.80192365895025,7.488891165
80,True,False,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2015,10.417724810396908,7.607183692,51.03385406,7.460152838,24.1438206,49.80716751,5.97425313
81,True,False,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2015,10.502012983712092,2.228250165,43.098644148640474,7.424524723952779,17.65129124140977,51.801939486489665,4.890309973
82,True,False,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2015,10.502012983712092,13.29508056,43.098644148640474,7.424524723952779,17.65129124140977,51.801939486489665,6.952978369
83,False,False,False,False,True,False,True,False,False,False,False,True,False,1,0,0,0,2015,8.748196497961217,5.525708993705154,43.098644148640474,7.424524723952779,17.65129124140977,51.801939486489665,9.308294797142858
84,False,False,False,False,True,False,False,True,False,False,False,True,False,1,0,0,0,2015,8.646642667288592,3.688169382857143,43.09859957486628,7.4244956483358555,17.65134805975929,51.80192365108921,7.262585262285714
85,False,False,False,False,True,False,False,False,True,False,False,True,False,1,0,0,0,2015,8.646642667288592,8.807044397259304,43.09859957486628,7.4244956483358555,17.65134805975929,51.80192365108921,13.715186444571428
86,False,False,True,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2015,13.611863757236533,10.9306038,43.098644148640474,7.424524723952779,17.65129124140977,51.801939486489665,6.115795632
87,False,False,True,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2015,13.572751376479147,5.728558624,43.09859957486628,7.4244956483358555,17.65134805975929,51.80192365108921,5.5193639515
88,False,False,True,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2015,13.572751376479147,18.23916589,43.09859957486628,7.4244956483358555,17.65134805975929,51.80192365108921,10.038776852333333
89,False,False,False,True,False,False,True,False,False,False,False,True,False,1,0,0,0,2015,9.302232047365445,3.463769625,43.098644148640474,7.424524723952779,17.65129124140977,51.801939486489665,3.250141457
90,False,False,False,True,False,False,False,True,False,False,False,True,False,1,0,0,0,2015,9.26532031192126,3.353168349,43.09859957486628,7.4244956483358555,17.65134805975929,51.80192365108921,2.059100798
91,False,False,False,True,False,False,False,False,True,False,False,True,False,1,0,0,0,2015,9.26532031192126,6.593032344,43.09859957486628,7.4244956483358555,17.65134805975929,51.80192365108921,4.522712783
92,False,False,False,False,False,True,True,False,False,False,False,True,False,1,0,0,0,2015,11.37663755885714,12.530207376857145,43.098644148640474,7.424524723952779,17.65129124140977,51.801939486489665,9.517075484714287
93,False,True,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2015,9.31349023330008,10.44469613,43.098644148640474,7.424524723952779,17.65129124140977,51.801939486489665,8.530240055
94,False,True,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2015,9.500748012866927,3.648603072,43.09859957486628,7.4244956483358555,17.65134805975929,51.80192365108921,6.655807437
95,False,True,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2015,9.500748012866927,17.52088416,43.09859957486628,7.4244956483358555,17.65134805975929,51.80192365108921,10.23586243
96,True,False,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2016,9.288859112,8.269087898,51.03385406,6.392422825,24.1438206,49.80716751,8.069310326
97,True,False,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2016,10.502012981487418,2.037365554,43.09864410443338,7.431200683320187,17.65129129776071,51.801939470784525,6.943694422
98,True,False,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2016,10.502012981487418,15.00758699,43.09864410443338,7.431200683320187,17.65129129776071,51.801939470784525,9.080533264
99,False,False,False,False,True,False,True,False,False,False,False,True,False,1,0,0,0,2016,8.6622245,5.524366413830397,43.09864410443338,7.431200683320187,17.65129129776071,51.801939470784525,9.891982997
100,False,False,False,False,True,False,False,True,False,False,False,True,False,1,0,0,0,2016,8.646642669968973,4.356862063142858,43.09859955276077,7.431184508661982,17.651348087937254,51.801923643235924,8.82861142042857
101,False,False,False,False,True,False,False,False,True,False,False,True,False,1,0,0,0,2016,8.646642669968973,8.817572379134146,43.09859955276077,7.431184508661982,17.651348087937254,51.801923643235924,12.922269956714286
102,False,False,True,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2016,14.01374934,13.06769867,43.09864410443338,7.431200683320187,17.65129129776071,51.801939470784525,8.441099971
103,False,False,True,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2016,13.572751377511464,5.718641177,43.09859955276077,7.431184508661982,17.651348087937254,51.801923643235924,10.80760329
104,False,False,True,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2016,13.572751377511464,21.46161667,43.09859955276077,7.431184508661982,17.651348087937254,51.801923643235924,10.9143072685
105,False,False,False,True,False,False,True,False,False,False,False,True,False,1,0,0,0,2016,9.987900121,4.036384823,43.09864410443338,7.431200683320187,17.65129129776071,51.801939470784525,4.160654098
106,False,False,False,True,False,False,False,True,False,False,False,True,False,1,0,0,0,2016,9.265320312895495,2.9440529528983537,43.09859955276077,7.431184508661982,17.651348087937254,51.801923643235924,3.052136397
107,False,False,False,True,False,False,False,False,True,False,False,True,False,1,0,0,0,2016,9.265320312895495,7.611643259,43.09859955276077,7.431184508661982,17.651348087937254,51.801923643235924,5.306379344
108,False,False,False,False,False,True,True,False,False,False,False,True,False,1,0,0,0,2016,11.376637558857144,16.414142676285717,43.09864410443338,7.431200683320187,17.65129129776071,51.801939470784525,10.821513694000002
109,False,True,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2016,7.717022308,10.94686453,43.09864410443338,7.431200683320187,17.65129129776071,51.801939470784525,11.82735781
110,False,True,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2016,9.500748007924503,2.980331936,43.09859955276077,7.431184508661982,17.651348087937254,51.801923643235924,9.339139294
111,False,True,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2016,9.500748007924503,19.35869304,43.09859955276077,7.431184508661982,17.651348087937254,51.801923643235924,14.15182992
112,True,False,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2017,9.187410303,7.864559934,51.03385406,6.712671906,24.1438206,49.80716751,8.209521217
113,True,False,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2017,10.537329088162368,2.079406276,44.395442714726265,9.007832418599186,17.15448256721802,51.90027401138136,5.921858742
114,True,False,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2017,10.537329088162368,14.03661495,44.395442714726265,9.007832418599186,17.15448256721802,51.90027401138136,10.32371933
115,False,False,False,False,True,False,True,False,False,False,False,True,False,1,0,0,0,2017,8.034579202,5.525149587143429,44.395442714726265,9.007832418599186,17.15448256721802,51.90027401138136,11.83921385957143
116,False,False,False,False,True,False,False,True,False,False,False,True,False,1,0,0,0,2017,8.38904156514088,5.560231250428572,44.39545557322265,9.007861434372625,17.154517343641384,51.90026254334106,12.317211607285714
117,False,False,False,False,True,False,False,False,True,False,False,True,False,1,0,0,0,2017,8.38904156514088,8.85289744748692,44.39545557322265,9.007861434372625,17.154517343641384,51.90026254334106,20.726977359714283
118,False,False,True,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2017,13.92981516,13.05045622,44.395442714726265,9.007832418599186,17.15448256721802,51.90027401138136,5.753998879
119,False,False,True,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2017,14.093571028312947,5.696638349500001,44.39545557322265,9.007861434372625,17.154517343641384,51.90026254334106,8.744468009
120,False,False,True,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2017,14.093571028312947,22.41359528,44.39545557322265,9.007861434372625,17.154517343641384,51.90026254334106,14.186180053750002
121,False,False,False,True,False,False,True,False,False,False,False,True,False,1,0,0,0,2017,9.703861918,4.877922372,44.395442714726265,9.007832418599186,17.15448256721802,51.90027401138136,4.650209064
122,False,False,False,True,False,False,False,True,False,False,False,True,False,1,0,0,0,2017,9.66780200994258,2.825646790065071,44.39545557322265,9.007861434372625,17.154517343641384,51.90026254334106,3.176173958
123,False,False,False,True,False,False,False,False,True,False,False,True,False,1,0,0,0,2017,9.66780200994258,9.110386814,44.39545557322265,9.007861434372625,17.154517343641384,51.90026254334106,6.07411157
124,False,False,False,False,False,True,True,False,False,False,False,True,False,1,0,0,0,2017,10.542099649285715,12.513644732285714,44.395442714726265,9.007832418599186,17.15448256721802,51.90027401138136,11.306054314999999
125,False,True,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2017,7.902128456,9.812930929,44.395442714726265,9.007832418599186,17.15448256721802,51.90027401138136,12.18523131
126,False,True,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2017,9.520666415232235,3.009570693,44.39545557322265,9.007861434372625,17.154517343641384,51.90026254334106,8.011283338
127,False,True,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2017,9.520666415232235,16.98266884,44.39545557322265,9.007861434372625,17.154517343641384,51.90026254334106,16.09193127
128,True,False,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2018,9.031252357,8.044226719,50.70649422,5.244993014,20.45223294,54.13559216,7.630638859
129,True,False,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2018,10.487954422462767,1.906324851,40.933429934148045,8.660343106631919,17.001403305190276,51.22850530171648,4.934109442
130,True,False,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2018,10.487954422462767,14.47838285,40.933429934148045,8.660343106631919,17.001403305190276,51.22850530171648,10.18045232
131,False,False,False,False,True,False,True,False,False,False,False,True,False,1,0,0,0,2018,7.199387286,5.520570451443024,40.933429934148045,8.660343106631919,17.001403305190276,51.22850530171648,13.02721887157143
132,False,False,False,False,True,False,False,True,False,False,False,True,False,1,0,0,0,2018,8.419439883274066,5.651953794285715,40.93337264603666,8.660335480796135,17.001456725375025,51.22847411509488,14.37845560657143
133,False,False,False,False,True,False,False,False,True,False,False,True,False,1,0,0,0,2018,8.419439883274066,8.872517833002227,40.93337264603666,8.660335480796135,17.001456725375025,51.22847411509488,21.030507052428568
134,False,False,True,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2018,14.2506812,10.42655074,40.933429934148045,8.660343106631919,17.001403305190276,51.22850530171648,6.212137439
135,False,False,True,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2018,14.070881371602356,5.97081516525,40.93337264603666,8.660335480796135,17.001456725375025,51.22847411509488,9.545701062
136,False,False,True,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2018,14.070881371602356,18.186218,40.93337264603666,8.660335480796135,17.001456725375025,51.22847411509488,19.686501052
137,False,False,False,True,False,False,True,False,False,False,False,True,False,1,0,0,0,2018,9.470949457,4.990642291,40.933429934148045,8.660343106631919,17.001403305190276,51.22850530171648,3.384722188
138,False,False,False,True,False,False,False,True,False,False,False,True,False,1,0,0,0,2018,10.183206059832282,2.7354971810800435,40.93337264603666,8.660335480796135,17.001456725375025,51.22847411509488,3.66984470289359
139,False,False,False,True,False,False,False,False,True,False,False,True,False,1,0,0,0,2018,10.183206059832282,9.071018164,40.93337264603666,8.660335480796135,17.001456725375025,51.22847411509488,4.790981949
140,False,False,False,False,False,True,True,False,False,False,False,True,False,1,0,0,0,2018,10.352934319,14.779240584428573,40.933429934148045,8.660343106631919,17.001403305190276,51.22850530171648,17.126763347
141,False,True,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2018,7.889396246,9.926021037,40.933429934148045,8.660343106631919,17.001403305190276,51.22850530171648,11.83383992
142,False,True,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2018,9.013112640254658,2.802194808,40.93337264603666,8.660335480796135,17.001456725375025,51.22847411509488,7.221685363
143,False,True,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2018,9.013112640254658,17.29213911,40.93337264603666,8.660335480796135,17.001456725375025,51.22847411509488,16.19958489
