,encoded_strata_race_label_0,encoded_strata_race_label_1,encoded_strata_race_label_2,encoded_strata_race_label_3,encoded_strata_race_label_4,encoded_strata_race_label_5,encoded_strata_sex_label_0,encoded_strata_sex_label_1,encoded_strata_sex_label_2,encoded_geo_strata_region_0,encoded_geo_strata_region_1,encoded_geo_strata_region_2,encoded_geo_strata_region_3,encoded_geo_strata_poverty,encoded_geo_strata_Population,encoded_geo_strata_PopDensity,encoded_geo_strata_Segregation,date_label,Births | Teen Births,Deaths | Infant Deaths,Food Access | Limited Supermarket Access,Income Inequality | Household Income Inequality,Lead Poisoning | Child Lead Levels 5+ mcg/dL,"Racial Segregation Indices | Racial Segregation, White and Hispanic",Transportation | Lack of Car
0,True,False,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2010,46.31688603,6.527056109340812,63.14366606,0.003340583,1.927904408,49.97393478,7.104797372
1,True,False,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2010,48.084880032071084,6.501964533296244,62.0945896240031,-0.05404852183127586,2.986181569628448,50.61502675417681,8.336135240497665
2,True,False,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2010,48.084880032071084,6.501964533296244,62.0945896240031,-0.05404852183127586,2.986181569628448,50.61502675417681,8.336135240497665
3,False,False,False,False,True,False,True,False,False,False,False,True,False,1,0,0,0,2010,5.46000546,3.8766553397092083,62.0945896240031,-0.05404852183127586,2.986181569628448,50.61502675417681,8.336135240497665
4,False,False,False,False,True,False,False,True,False,False,False,True,False,1,0,0,0,2010,19.924970335051245,3.8633902598260996,62.094556052063886,-0.054048646767232415,2.9861575962360174,50.61498391041965,8.336153551578498
5,False,False,False,False,True,False,False,False,True,False,False,True,False,1,0,0,0,2010,19.924970335051245,3.8633902598260996,62.094556052063886,-0.054048646767232415,2.9861575962360174,50.61498391041965,8.336153551578498
6,False,False,True,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2010,80.9587217,11.4775556567503,62.0945896240031,-0.05404852183127586,2.986181569628448,50.61502675417681,8.336135240497665
7,False,False,True,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2010,68.22944945452211,11.460045998007079,62.094556052063886,-0.054048646767232415,2.9861575962360174,50.61498391041965,8.336153551578498
8,False,False,True,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2010,68.22944945452211,11.460045998007079,62.094556052063886,-0.054048646767232415,2.9861575962360174,50.61498391041965,8.336153551578498
9,False,False,False,True,False,False,True,False,False,False,False,True,False,1,0,0,0,2010,77.94091788,5.534463433342169,62.0945896240031,-0.05404852183127586,2.986181569628448,50.61502675417681,8.336135240497665
10,False,False,False,True,False,False,False,True,False,False,False,True,False,1,0,0,0,2010,83.31148297369651,5.483862755835057,62.094556052063886,-0.054048646767232415,2.9861575962360174,50.61498391041965,8.336153551578498
11,False,False,False,True,False,False,False,False,True,False,False,True,False,1,0,0,0,2010,83.31148297369651,5.483862755835057,62.094556052063886,-0.054048646767232415,2.9861575962360174,50.61498391041965,8.336153551578498
12,False,False,False,False,False,True,True,False,False,False,False,True,False,1,0,0,0,2010,43.92221176428571,6.989746560428571,62.0945896240031,-0.05404852183127586,2.986181569628448,50.61502675417681,8.336135240497665
13,False,True,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2010,13.08223875,4.865631668893825,62.0945896240031,-0.05404852183127586,2.986181569628448,50.61502675417681,8.336135240497665
14,False,True,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2010,25.40903620702748,4.863830170210081,62.094556052063886,-0.054048646767232415,2.9861575962360174,50.61498391041965,8.336153551578498
15,False,True,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2010,25.40903620702748,4.863830170210081,62.094556052063886,-0.054048646767232415,2.9861575962360174,50.61498391041965,8.336153551578498
16,True,False,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2011,43.60932209,6.5338235155018545,63.14366606,0.003340583,1.927904408,49.97393478,7.104797372
17,True,False,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2011,45.05943490921654,6.5019645351299635,62.3665279263719,-0.06721991409034744,4.412193916464822,51.43271719661156,8.287356064088769
18,True,False,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2011,45.05943490921654,6.5019645351299635,62.3665279263719,-0.06721991409034744,4.412193916464822,51.43271719661156,8.287356064088769
19,False,False,False,False,True,False,True,False,False,False,False,True,False,1,0,0,0,2011,3.856266433,3.880798009948538,62.3665279263719,-0.06721991409034744,4.412193916464822,51.43271719661156,8.287356064088769
20,False,False,False,False,True,False,False,True,False,False,False,True,False,1,0,0,0,2011,16.389444775117457,3.8633902606639823,62.366506441282475,-0.06722062358510948,4.41223324948651,51.43271066788128,8.28737220097096
21,False,False,False,False,True,False,False,False,True,False,False,True,False,1,0,0,0,2011,16.389444775117457,3.8633902606639823,62.366506441282475,-0.06722062358510948,4.41223324948651,51.43271066788128,8.28737220097096
22,False,False,True,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2011,69.44669804,11.482278156933079,62.3665279263719,-0.06721991409034744,4.412193916464822,51.43271719661156,8.287356064088769
23,False,False,True,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2011,65.04406104990271,11.460045999286706,62.366506441282475,-0.06722062358510948,4.41223324948651,51.43271066788128,8.28737220097096
24,False,False,True,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2011,65.04406104990271,11.460045999286706,62.366506441282475,-0.06722062358510948,4.41223324948651,51.43271066788128,8.28737220097096
