,encoded_strata_race_label_0,encoded_strata_race_label_1,encoded_strata_race_label_2,encoded_strata_race_label_3,encoded_strata_race_label_4,encoded_strata_race_label_5,encoded_strata_sex_label_0,encoded_strata_sex_label_1,encoded_strata_sex_label_2,encoded_geo_strata_region_0,encoded_geo_strata_region_1,encoded_geo_strata_region_2,encoded_geo_strata_region_3,encoded_geo_strata_poverty,encoded_geo_strata_Population,encoded_geo_strata_PopDensity,encoded_geo_strata_Segregation,date_label,Births | Low Birthweight,Deaths | Deaths from All Causes,Education | College Graduates,Housing | Renters vs. Owners,Language and Nativity | Primarily Speak English,Race/Ethnicity | Minority Population,Substance Use | Drug Overdose Deaths
46,False,True,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2012,7.234906495600001,581.1657873,42.861002944,0.5459328624,76.89004116800001,47.869648176000005,14.73125369
47,False,True,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2012,7.234906495600001,850.0263097,42.861002944,0.5459328624,76.89004116800001,47.869648176000005,25.14969179
48,True,False,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2013,7.716501916,689.8463653,48.9679299,1.209712147,67.57910636,51.43787913,13.72945008
49,True,False,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2013,8.6281596454,594.017358,35.700259654,0.8434393524000001,76.890041168,49.646408706,10.20462178
50,True,False,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2013,8.6281596454,807.2875779,35.700259654,0.8434393524000001,76.890041168,49.646408706,17.0243488
51,False,False,False,False,True,False,True,False,False,False,False,True,False,1,0,0,0,2013,9.196035242,528.5993412,73.45327199,1.260172745,76.890041168,49.646408706,14.880391184200002
52,False,False,False,False,True,False,False,True,False,False,False,True,False,1,0,0,0,2013,8.2906950006,439.1026136,51.573985352,0.8126012698,76.890041168,49.646408706,7.1287049086
53,False,False,False,False,True,False,False,False,True,False,False,True,False,1,0,0,0,2013,8.2906950006,707.6803367,51.573985352,0.8126012698,76.890041168,49.646408706,19.3684427194
54,False,False,True,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2013,14.60201794,962.7216069,24.7065265,2.305767138,76.890041168,49.646408706,19.71133364
55,False,False,True,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2013,13.570286504,801.9881611,21.651138322,1.7982737686,76.890041168,49.646408706,9.372485359
56,False,False,True,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2013,13.570286504,1182.336403,21.651138322,1.7982737686,76.890041168,49.646408706,31.58730855
57,False,False,False,True,False,False,True,False,False,False,False,True,False,1,0,0,0,2013,6.868308351,603.4545733,23.76047276,1.866105631,76.890041168,49.646408706,6.536863011
58,False,False,False,True,False,False,False,True,False,False,False,True,False,1,0,0,0,2013,6.7165219306,531.2127098,16.9570023598,1.4434909418,76.890041168,49.646408706,3.792519927
59,False,False,False,True,False,False,False,False,True,False,False,True,False,1,0,0,0,2013,6.7165219306,682.1045578,16.9570023598,1.4434909418,76.890041168,49.646408706,9.035041513
60,False,False,False,False,False,True,True,False,False,False,False,True,False,1,0,0,0,2013,9.211368789,794.6072565400001,30.239622,1.403755869,76.890041168,49.646408706,17.158737861
61,False,True,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2013,6.961761021,703.6683568,62.56493564,0.91266175,76.890041168,49.646408706,18.93819819
62,False,True,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2013,7.250979789799999,600.5271179,45.922930044000005,0.5784104699999999,76.890041168,49.646408706,15.21983471
63,False,True,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2013,7.250979789799999,832.2897901,45.922930044000005,0.5784104699999999,76.890041168,49.646408706,22.32410805
64,True,False,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2014,7.57823447,676.8205692,48.9679299,1.209712147,67.57910636,51.43787913,12.71768249
65,True,False,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2014,8.6362252294,584.6132697,35.70025965399999,0.8434393523999999,76.89004116800001,49.646408706,10.56458445
66,True,False,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2014,8.6362252294,789.5493471,35.70025965399999,0.8434393523999999,76.89004116800001,49.646408706,14.71238987
67,False,False,False,False,True,False,True,False,False,False,False,True,False,1,0,0,0,2014,8.818726184,435.3251685,73.45327199,1.260172745,76.89004116800001,49.646408706,13.734591069999999
68,False,False,False,False,True,False,False,True,False,False,False,True,False,1,0,0,0,2014,8.4250358378,469.5392242,51.573985352,0.8126012698,76.89004116800001,49.646408706,14.9177208318
69,False,False,False,False,True,False,False,False,True,False,False,True,False,1,0,0,0,2014,8.4250358378,425.9182682,51.573985352,0.8126012698,76.89004116800001,49.646408706,22.033429778
70,False,False,True,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2014,14.42622951,933.2141705,24.7065265,2.305767138,76.89004116800001,49.646408706,17.31455582
71,False,False,True,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2014,13.634356610000001,774.0817622,21.651138322,1.7982737686,76.89004116800001,49.646408706,10.77958447
72,False,False,True,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2014,13.634356610000001,1194.452101,21.651138322,1.7982737686,76.89004116800001,49.646408706,24.46180707
73,False,False,False,True,False,False,True,False,False,False,False,True,False,1,0,0,0,2014,6.986228814,607.7528172,23.76047276,1.866105631,76.89004116800001,49.646408706,6.469710044
74,False,False,False,True,False,False,False,True,False,False,False,True,False,1,0,0,0,2014,6.8597247716,526.5917154,16.9570023598,1.4434909418,76.89004116800001,49.646408706,4.58134929
75,False,False,False,True,False,False,False,False,True,False,False,True,False,1,0,0,0,2014,6.8597247716,701.4052773,16.9570023598,1.4434909418,76.89004116800001,49.646408706,8.21029924
76,False,False,False,False,False,True,True,False,False,False,False,True,False,1,0,0,0,2014,8.7536158558,755.58348738,30.239622,1.403755869,76.89004116800001,49.646408706,17.238495130599997
77,False,True,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2014,6.630486078,694.2255861,62.56493564,0.91266175,76.89004116800001,49.646408706,17.87274598
78,False,True,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2014,7.0908299241999995,595.3608938,45.922930044,0.5784104699999999,76.89004116800001,49.646408706,15.38622966
79,False,True,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2014,7.0908299241999995,816.3347193,45.922930044,0.5784104699999999,76.89004116800001,49.646408706,20.24173728
80,True,False,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2015,7.493276454,673.2232915,48.9679299,1.209712147,67.57910636,51.43787913,12.12001561
81,True,False,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2015,8.7555694438,585.6073728,35.700259654,0.8434393524000001,76.89004116800001,49.646408706,10.27513338
82,True,False,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2015,8.7555694438,782.938363,35.700259654,0.8434393524000001,76.89004116800001,49.646408706,13.82138346
83,False,False,False,False,True,False,True,False,False,False,False,True,False,1,0,0,0,2015,8.875585632,402.0251134,73.45327199,1.260172745,76.89004116800001,49.646408706,10.158188593
84,False,False,False,False,True,False,False,True,False,False,False,True,False,1,0,0,0,2015,8.7772567968,371.7468705,51.573985352,0.8126012698,76.89004116800001,49.646408706,7.972929230199999
85,False,False,False,False,True,False,False,False,True,False,False,True,False,1,0,0,0,2015,8.7772567968,444.7246766,51.573985352,0.8126012698,76.89004116800001,49.646408706,32.955201228
