,encoded_strata_race_label_0,encoded_strata_race_label_1,encoded_strata_race_label_2,encoded_strata_race_label_3,encoded_strata_race_label_4,encoded_strata_race_label_5,encoded_strata_sex_label_0,encoded_strata_sex_label_1,encoded_strata_sex_label_2,encoded_geo_strata_region_0,encoded_geo_strata_region_1,encoded_geo_strata_region_2,encoded_geo_strata_region_3,encoded_geo_strata_poverty,encoded_geo_strata_Population,encoded_geo_strata_PopDensity,encoded_geo_strata_Segregation,date_label,Active Transportation | Riding Bike to Work,Crime Incidents | Homicides,Diabetes and Obesity | Diabetes Deaths,"Housing | Homeless, Total",Language and Nativity | Foreign Born Population,Population | Population Density,"Sexually Transmitted Disease | Syphilis, Newborns"
27,False,False,False,True,False,False,False,False,True,False,False,True,False,1,0,0,0,2011,0.47488833880000003,5.710748534,24.32550821,160.83226931399997,14.0432321798,2024.0945442599998,12.219999999999999
28,False,False,False,False,False,True,True,False,False,False,False,True,False,1,0,0,0,2011,0.47488833880000003,9.9716751142,23.153214206,160.83226931399997,14.0432321798,2024.0945442599998,12.219999999999999
29,False,True,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2011,0.47488833880000003,2.119379116,13.29326828,160.83226931399997,14.0432321798,2024.0945442599998,12.219999999999999
30,False,True,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2011,0.47488833880000003,1.588941298,11.25096289,160.83226931399997,14.0432321798,2024.0945442599998,12.219999999999999
31,False,True,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2011,0.47488833880000003,2.626464997,15.62922347,160.83226931399997,14.0432321798,2024.0945442599998,12.219999999999999
32,True,False,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2012,1.458997071,3.026070084,17.29958833,160.832269314,19.08120494,2685.086346,0.0
33,True,False,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2012,0.4748883387999999,2.026344483,16.07575197,160.832269314,14.0432321798,2024.09454426,7.220000000000001
34,True,False,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2012,0.4748883387999999,3.986555067,18.4084847,160.832269314,14.0432321798,2024.09454426,7.220000000000001
35,False,False,False,False,True,False,True,False,False,False,False,True,False,1,0,0,0,2012,0.4748883387999999,6.109300984004044,23.6615856,160.832269314,14.0432321798,2024.09454426,7.220000000000001
36,False,False,False,False,True,False,False,True,False,False,False,True,False,1,0,0,0,2012,0.4748883387999999,4.4884032298,28.56058969931121,160.83226931400003,14.0432321798,2024.09454426,7.220000000000001
37,False,False,False,False,True,False,False,False,True,False,False,True,False,1,0,0,0,2012,0.4748883387999999,10.901603855400001,40.9306973387528,160.83226931400003,14.0432321798,2024.09454426,7.220000000000001
38,False,False,True,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2012,0.4748883387999999,7.928505934,30.74574324,160.832269314,14.0432321798,2024.09454426,7.220000000000001
39,False,False,True,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2012,0.4748883387999999,7.19236432325,28.68442129,160.83226931400003,14.0432321798,2024.09454426,7.220000000000001
40,False,False,True,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2012,0.4748883387999999,9.976137266,34.35218382,160.83226931400003,14.0432321798,2024.09454426,7.220000000000001
41,False,False,False,True,False,False,True,False,False,False,False,True,False,1,0,0,0,2012,0.4748883387999999,3.94585833,30.5696974,160.832269314,14.0432321798,2024.09454426,7.220000000000001
42,False,False,False,True,False,False,False,True,False,False,False,True,False,1,0,0,0,2012,0.4748883387999999,3.05755132,29.62574205,160.83226931400003,14.0432321798,2024.09454426,7.220000000000001
43,False,False,False,True,False,False,False,False,True,False,False,True,False,1,0,0,0,2012,0.4748883387999999,4.796393041,30.72602482,160.83226931400003,14.0432321798,2024.09454426,7.220000000000001
44,False,False,False,False,False,True,True,False,False,False,False,True,False,1,0,0,0,2012,0.4748883387999999,6.619690225799999,23.679120431999998,160.832269314,14.0432321798,2024.09454426,7.220000000000001
45,False,True,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2012,0.4748883387999999,2.026941896,12.49803707,160.832269314,14.0432321798,2024.09454426,7.220000000000001
46,False,True,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2012,0.4748883387999999,2.5028787563333332,11.19251351,160.83226931400003,14.0432321798,2024.09454426,7.220000000000001
47,False,True,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2012,0.4748883387999999,2.934572487,13.83295672,160.83226931400003,14.0432321798,2024.09454426,7.220000000000001
48,True,False,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2013,1.326729725,2.946800643,16.42620222,160.83226931400003,18.40232259,2858.310525,6.4
49,True,False,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2013,0.4621030866,1.737978891,14.50487316,160.83226931400003,14.1780809816,2270.033691,11.760000000000002
50,True,False,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2013,0.4621030866,4.135156364,18.39882812,160.83226931400003,14.1780809816,2270.033691,11.760000000000002
51,False,False,False,False,True,False,True,False,False,False,False,True,False,1,0,0,0,2013,0.4621030866,7.279760071464598,28.319840825,160.83226931400003,14.1780809816,2270.033691,11.760000000000002
52,False,False,False,False,True,False,False,True,False,False,False,True,False,1,0,0,0,2013,0.4621030866,4.6257534858,28.574470377779267,160.832269314,14.1780809816,2270.033691,11.760000000000002
53,False,False,False,False,True,False,False,False,True,False,False,True,False,1,0,0,0,2013,0.4621030866,8.927144297800002,40.99287813850191,160.832269314,14.1780809816,2270.033691,11.760000000000002
54,False,False,True,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2013,0.4621030866,7.742291567,34.18152273,160.83226931400003,14.1780809816,2270.033691,11.760000000000002
55,False,False,True,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2013,0.4621030866,6.590654572249999,28.99751303,160.832269314,14.1780809816,2270.033691,11.760000000000002
56,False,False,True,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2013,0.4621030866,11.27359839,42.08327351,160.832269314,14.1780809816,2270.033691,11.760000000000002
57,False,False,False,True,False,False,True,False,False,False,False,True,False,1,0,0,0,2013,0.4621030866,3.926867055,28.97875028,160.83226931400003,14.1780809816,2270.033691,11.760000000000002
58,False,False,False,True,False,False,False,True,False,False,False,True,False,1,0,0,0,2013,0.4621030866,3.065414508,27.37044736,160.832269314,14.1780809816,2270.033691,11.760000000000002
59,False,False,False,True,False,False,False,False,True,False,False,True,False,1,0,0,0,2013,0.4621030866,5.670538496,30.05711109,160.832269314,14.1780809816,2270.033691,11.760000000000002
60,False,False,False,False,False,True,True,False,False,False,False,True,False,1,0,0,0,2013,0.4621030866,4.795171632600001,35.239934886,160.83226931400003,14.1780809816,2270.033691,11.760000000000002
61,False,True,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2013,0.4621030866,2.187851475,11.48605951,160.83226931400003,14.1780809816,2270.033691,11.760000000000002
62,False,True,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2013,0.4621030866,1.402714747,9.916527134,160.832269314,14.1780809816,2270.033691,11.760000000000002
63,False,True,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2013,0.4621030866,2.986327418,13.00099475,160.832269314,14.1780809816,2270.033691,11.760000000000002
64,True,False,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2014,1.326729725,2.963455953,16.26045366,160.832269314,18.40232259,2858.310525,6.1
65,True,False,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2014,0.4621030866000001,1.605073113,13.60360612,160.832269314,14.178080981599999,2270.0336909999996,16.1
66,True,False,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2014,0.4621030866000001,4.350028522,19.25816222,160.832269314,14.178080981599999,2270.0336909999996,16.1
67,False,False,False,False,True,False,True,False,False,False,False,True,False,1,0,0,0,2014,0.4621030866000001,4.606153433507055,32.988024715,160.832269314,14.178080981599999,2270.0336909999996,16.1
68,False,False,False,False,True,False,False,True,False,False,False,True,False,1,0,0,0,2014,0.4621030866000001,3.7171678960000003,28.592382302873286,160.832269314,14.178080981599999,2270.0336909999996,16.1
69,False,False,False,False,True,False,False,False,True,False,False,True,False,1,0,0,0,2014,0.4621030866000001,5.7444369788000005,41.09814316519536,160.832269314,14.178080981599999,2270.0336909999996,16.1
70,False,False,True,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2014,0.4621030866000001,7.431757995,40.77734134,160.832269314,14.178080981599999,2270.0336909999996,16.1
71,False,False,True,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2014,0.4621030866000001,5.405894291666667,34.06962595,160.832269314,14.178080981599999,2270.0336909999996,16.1
72,False,False,True,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2014,0.4621030866000001,9.728191703,50.55349854,160.832269314,14.178080981599999,2270.0336909999996,16.1
73,False,False,False,True,False,False,True,False,False,False,False,True,False,1,0,0,0,2014,0.4621030866000001,3.37882057,28.53526676,160.832269314,14.178080981599999,2270.0336909999996,16.1
74,False,False,False,True,False,False,False,True,False,False,False,True,False,1,0,0,0,2014,0.4621030866000001,2.901988653,25.35231627,160.832269314,14.178080981599999,2270.0336909999996,16.1
75,False,False,False,True,False,False,False,False,True,False,False,True,False,1,0,0,0,2014,0.4621030866000001,5.171789702,32.10147404,160.832269314,14.178080981599999,2270.0336909999996,16.1
76,False,False,False,False,False,True,True,False,False,False,False,True,False,1,0,0,0,2014,0.4621030866000001,10.840010897199999,33.583100924,160.832269314,14.178080981599999,2270.0336909999996,16.1
77,False,True,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2014,0.4621030866000001,2.36157638,10.66970127,160.832269314,14.178080981599999,2270.0336909999996,16.1
78,False,True,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2014,0.4621030866000001,1.465809484,8.367266108,160.832269314,14.178080981599999,2270.0336909999996,16.1
79,False,True,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2014,0.4621030866000001,3.293424451,13.40639585,160.832269314,14.178080981599999,2270.0336909999996,16.1
80,True,False,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2015,1.326729725,3.097942596,15.38050021,155.70499,18.40232259,2858.310525,12.3
81,True,False,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2015,0.4621030866,1.634982374,13.12849861,160.832269314,14.1780809816,2270.0336910000005,18.28
82,True,False,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2015,0.4621030866,4.57575195,18.11596297,160.832269314,14.1780809816,2270.0336910000005,18.28
83,False,False,False,False,True,False,True,False,False,False,False,True,False,1,0,0,0,2015,0.4621030866,7.483659954522111,13.50131949,160.832269314,14.1780809816,2270.0336910000005,18.28
84,False,False,False,False,True,False,False,True,False,False,False,True,False,1,0,0,0,2015,0.4621030866,2.9933069538000003,28.61659288296335,160.832269314,14.1780809816,2270.0336910000005,18.28
85,False,False,False,False,True,False,False,False,True,False,False,True,False,1,0,0,0,2015,0.4621030866,12.581254872199999,41.30911071717085,160.832269314,14.1780809816,2270.0336910000005,18.28
86,False,False,True,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2015,0.4621030866,9.000483177,35.92383815,160.832269314,14.1780809816,2270.0336910000005,18.28
87,False,False,True,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2015,0.4621030866,6.016273829666666,29.30820329,160.832269314,14.1780809816,2270.0336910000005,18.28
88,False,False,True,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2015,0.4621030866,15.14615479,49.85744281,160.832269314,14.1780809816,2270.0336910000005,18.28
89,False,False,False,True,False,False,True,False,False,False,False,True,False,1,0,0,0,2015,0.4621030866,3.16771083,23.94375893,160.832269314,14.1780809816,2270.0336910000005,18.28
90,False,False,False,True,False,False,False,True,False,False,False,True,False,1,0,0,0,2015,0.4621030866,3.935937748,22.58679287,160.832269314,14.1780809816,2270.0336910000005,18.28
91,False,False,False,True,False,False,False,False,True,False,False,True,False,1,0,0,0,2015,0.4621030866,4.874610925,25.77538785,160.832269314,14.1780809816,2270.0336910000005,18.28
92,False,False,False,False,False,True,True,False,False,False,False,True,False,1,0,0,0,2015,0.4621030866,13.1856977806,25.366986294000004,160.832269314,14.1780809816,2270.0336910000005,18.28
93,False,True,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2015,0.4621030866,2.339446637,10.65131976,160.832269314,14.1780809816,2270.0336910000005,18.28
94,False,True,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2015,0.4621030866,1.849654886,8.232709311,160.832269314,14.1780809816,2270.0336910000005,18.28
95,False,True,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2015,0.4621030866,2.889668601,13.75987072,160.832269314,14.1780809816,2270.0336910000005,18.28
96,True,False,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2016,1.326729725,2.891511429,16.76596728,181.7124829,18.40232259,2858.310525,18.8
97,True,False,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2016,0.4621030866000001,1.256115356,12.68555634,168.266681096,14.1780809816,2270.033691,22.619999999999997
