,encoded_strata_race_label_0,encoded_strata_race_label_1,encoded_strata_race_label_2,encoded_strata_race_label_3,encoded_strata_race_label_4,encoded_strata_race_label_5,encoded_strata_sex_label_0,encoded_strata_sex_label_1,encoded_strata_sex_label_2,encoded_geo_strata_region_0,encoded_geo_strata_region_1,encoded_geo_strata_region_2,encoded_geo_strata_region_3,encoded_geo_strata_poverty,encoded_geo_strata_Population,encoded_geo_strata_PopDensity,encoded_geo_strata_Segregation,date_label,Births | Teen Births,Deaths | Infant Deaths,Food Access | Limited Supermarket Access,Income Inequality | Household Income Inequality,Lead Poisoning | Child Lead Levels 5+ mcg/dL,"Racial Segregation Indices | Racial Segregation, White and Hispanic",Transportation | Lack of Car
0,True,False,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2010,46.31688603,6.667826097599999,63.14366606,0.003340583,1.927904408,49.97393478,7.104797372
1,True,False,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2010,48.77341113799999,6.667826097600002,62.850582694,-0.051235139,3.526028804399999,51.579808184,7.9237953356
2,True,False,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2010,48.77341113799999,6.667826097600002,62.850582694,-0.051235139,3.526028804399999,51.579808184,7.9237953356
3,False,False,False,False,True,False,True,False,False,False,False,True,False,1,0,0,0,2010,5.46000546,4.058223624657953,62.850582694,-0.051235139,3.526028804399999,51.579808184,7.9237953356
4,False,False,False,False,True,False,False,True,False,False,False,True,False,1,0,0,0,2010,19.837401574,4.064874456795988,62.850582694,-0.051235139,3.526028804399999,51.579808184,7.9237953356
5,False,False,False,False,True,False,False,False,True,False,False,True,False,1,0,0,0,2010,19.837401574,4.064874456795988,62.850582694,-0.051235139,3.526028804399999,51.579808184,7.9237953356
6,False,False,True,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2010,80.9587217,11.575789201399997,62.850582694,-0.051235139,3.526028804399999,51.579808184,7.9237953356
7,False,False,True,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2010,71.580698272,11.5757892014,62.850582694,-0.051235139,3.526028804399999,51.579808184,7.9237953356
8,False,False,True,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2010,71.580698272,11.5757892014,62.850582694,-0.051235139,3.526028804399999,51.579808184,7.9237953356
9,False,False,False,True,False,False,True,False,False,False,False,True,False,1,0,0,0,2010,77.94091788,5.818345831399999,62.850582694,-0.051235139,3.526028804399999,51.579808184,7.9237953356
10,False,False,False,True,False,False,False,True,False,False,False,True,False,1,0,0,0,2010,82.90633646399999,5.818345831399999,62.850582694,-0.051235139,3.526028804399999,51.579808184,7.9237953356
11,False,False,False,True,False,False,False,False,True,False,False,True,False,1,0,0,0,2010,82.90633646399999,5.818345831399999,62.850582694,-0.051235139,3.526028804399999,51.579808184,7.9237953356
12,False,False,False,False,False,True,True,False,False,False,False,True,False,1,0,0,0,2010,43.441860452,5.7298554196,62.850582694,-0.051235139,3.526028804399999,51.579808184,7.9237953356
13,False,True,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2010,13.08223875,4.875738524999999,62.850582694,-0.051235139,3.526028804399999,51.579808184,7.9237953356
14,False,True,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2010,25.376287884,4.875738525000001,62.850582694,-0.051235139,3.526028804399999,51.579808184,7.9237953356
15,False,True,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2010,25.376287884,4.875738525000001,62.850582694,-0.051235139,3.526028804399999,51.579808184,7.9237953356
16,True,False,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2011,43.60932209,6.667826097600001,63.14366606,0.003340583,1.927904408,49.97393478,7.104797372
17,True,False,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2011,45.908214716,6.667826097599999,62.850582694,-0.051235139,3.5260288044,51.579808184,7.9237953356
18,True,False,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2011,45.908214716,6.667826097599999,62.850582694,-0.051235139,3.5260288044,51.579808184,7.9237953356
19,False,False,False,False,True,False,True,False,False,False,False,True,False,1,0,0,0,2011,3.856266433,4.0563729679165,62.850582694,-0.051235139,3.5260288044,51.579808184,7.9237953356
20,False,False,False,False,True,False,False,True,False,False,False,True,False,1,0,0,0,2011,15.7864338006,4.064874456321701,62.850582694,-0.051235139,3.5260288044,51.579808184,7.9237953356
21,False,False,False,False,True,False,False,False,True,False,False,True,False,1,0,0,0,2011,15.7864338006,4.064874456321701,62.850582694,-0.051235139,3.5260288044,51.579808184,7.9237953356
22,False,False,True,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2011,69.44669804,11.575789201400001,62.850582694,-0.051235139,3.5260288044,51.579808184,7.9237953356
23,False,False,True,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2011,66.67535426999999,11.575789201399997,62.850582694,-0.051235139,3.5260288044,51.579808184,7.9237953356
24,False,False,True,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2011,66.67535426999999,11.575789201399997,62.850582694,-0.051235139,3.5260288044,51.579808184,7.9237953356
25,False,False,False,True,False,False,True,False,False,False,False,True,False,1,0,0,0,2011,75.81636917,5.8183458314,62.850582694,-0.051235139,3.5260288044,51.579808184,7.9237953356
26,False,False,False,True,False,False,False,True,False,False,False,True,False,1,0,0,0,2011,76.47747975399999,5.8183458313999985,62.850582694,-0.051235139,3.5260288044,51.579808184,7.9237953356
27,False,False,False,True,False,False,False,False,True,False,False,True,False,1,0,0,0,2011,76.47747975399999,5.8183458313999985,62.850582694,-0.051235139,3.5260288044,51.579808184,7.9237953356
28,False,False,False,False,False,True,True,False,False,False,False,True,False,1,0,0,0,2011,40.412556091999996,5.7298554196,62.850582694,-0.051235139,3.5260288044,51.579808184,7.9237953356
29,False,True,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2011,11.99804114,4.875738525,62.850582694,-0.051235139,3.5260288044,51.579808184,7.9237953356
30,False,True,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2011,24.576850462,4.875738525,62.850582694,-0.051235139,3.5260288044,51.579808184,7.9237953356
31,False,True,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2011,24.576850462,4.875738525,62.850582694,-0.051235139,3.5260288044,51.579808184,7.9237953356
32,True,False,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2012,38.36715616,6.6678260976,63.14366606,0.003340583,1.927904408,49.97393478,7.104797372
33,True,False,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2012,41.836269685999994,6.6678260976,62.85058269399999,-0.051235139,3.5260288044,51.57980818399999,7.9237953356
34,True,False,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2012,41.836269685999994,6.6678260976,62.85058269399999,-0.051235139,3.5260288044,51.57980818399999,7.9237953356
35,False,False,False,False,True,False,True,False,False,False,False,True,False,1,0,0,0,2012,3.839066339,4.05309869790608,62.85058269399999,-0.051235139,3.5260288044,51.57980818399999,7.9237953356
36,False,False,False,False,True,False,False,True,False,False,False,True,False,1,0,0,0,2012,14.736782905799998,4.0648744558480026,62.85058269399999,-0.051235139,3.5260288044,51.57980818399999,7.9237953356
37,False,False,False,False,True,False,False,False,True,False,False,True,False,1,0,0,0,2012,14.736782905799998,4.0648744558480026,62.85058269399999,-0.051235139,3.5260288044,51.57980818399999,7.9237953356
38,False,False,True,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2012,60.96582705,11.575789201400001,62.85058269399999,-0.051235139,3.5260288044,51.57980818399999,7.9237953356
39,False,False,True,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2012,61.586044978,11.5757892014,62.85058269399999,-0.051235139,3.5260288044,51.57980818399999,7.9237953356
