,city_idx,encoded_strata_race_label,encoded_strata_sex_label,encoded_geo_strata_region,encoded_geo_strata_poverty,encoded_geo_strata_Population,encoded_geo_strata_PopDensity,encoded_geo_strata_Segregation,date_label,Cancer | Breast Cancer Deaths,Deaths | Injury Deaths,"Health Insurance | Uninsured, All Ages",Income Inequality | Household Income Inequality,Lead Poisoning | Child Lead Levels 5+ mcg/dL,Population | Population Density,"Respiratory Infection | COVID-19 Vaccination, Seniors",Transportation | Lack of Car
5284,3,4,1,1,0,1,1,1,2015,11.45041447082276,16.91907345,13.105112333905938,-0.15145507602700842,3.6841327378117867,11675.422461639284,84.77741901901358,30.923965466264992
5285,3,4,2,1,0,1,1,1,2015,11.45041447082276,40.88282844,13.105112333905938,-0.15145507602700842,3.6841327378117867,11675.422461639284,84.77741901901358,30.923965466264992
5286,3,2,0,1,0,1,1,1,2015,31.35848293,91.01327917,10.68890733,-0.15154599019380133,3.682922819794035,11675.535851028348,84.7795000916082,30.923919213688087
5287,3,2,1,1,0,1,1,1,2015,31.322513539944914,40.04001027,9.865512658891594,-0.15145507602700842,3.6841327378117867,11675.422461639284,84.77741901901358,30.923965466264992
5288,3,2,2,1,0,1,1,1,2015,31.322513539944914,155.202538,9.865512658891594,-0.15145507602700842,3.6841327378117867,11675.422461639284,84.77741901901358,30.923965466264992
5289,3,3,0,1,0,1,1,1,2015,13.26682599,82.49321577,17.41065151,-0.15154599019380133,3.682922819794035,11675.535851028348,84.7795000916082,30.923919213688087
5290,3,3,1,1,0,1,1,1,2015,14.686903975175776,33.54745909,16.607687944300455,-0.15145507602700842,3.6841327378117867,11675.422461639284,84.77741901901358,30.923965466264992
5291,3,3,2,1,0,1,1,1,2015,14.686903975175776,134.4269998,16.607687944300455,-0.15145507602700842,3.6841327378117867,11675.422461639284,84.77741901901358,30.923965466264992
5292,3,5,0,1,0,1,1,1,2015,25.298640291198346,93.15358879194414,13.55809317,-0.15154599019380133,3.682922819794035,11675.535851028348,84.7795000916082,30.923919213688087
5293,3,1,0,1,0,1,1,1,2015,22.30131959,97.41783206,7.142357751,-0.15154599019380133,3.682922819794035,11675.535851028348,84.7795000916082,30.923919213688087
5294,3,1,1,1,0,1,1,1,2015,22.646653641549566,61.37754362,6.561996810447036,-0.15145507602700842,3.6841327378117867,11675.422461639284,84.77741901901358,30.923965466264992
5295,3,1,2,1,0,1,1,1,2015,22.646653641549566,135.5786484,6.561996810447036,-0.15145507602700842,3.6841327378117867,11675.422461639284,84.77741901901358,30.923965466264992
5296,3,0,0,1,0,1,1,1,2016,24.29741712,99.12508738,10.59547777,-0.169812948,3.057293517,11698.31865,84.8005818622817,30.9146259
5297,3,0,1,1,0,1,1,1,2016,24.607486646861176,49.33500996,9.670622468078086,-0.1143153051319686,3.2891930151613065,11743.795599076226,84.78620217073642,30.127816903803236
5298,3,0,2,1,0,1,1,1,2016,24.607486646861176,156.4152184,9.670622468078086,-0.1143153051319686,3.2891930151613065,11743.795599076226,84.78620217073642,30.127816903803236
5299,3,4,0,1,0,1,1,1,2016,6.063926649,27.04245647,14.39002703,-0.1143153051319686,3.2891930151613065,11743.795599076226,84.78620217073642,30.127816903803236
5300,3,4,1,1,0,1,1,1,2016,11.280549138640545,16.59260958,12.779238556749421,-0.11421625919304496,3.2898259476948613,11743.87676121011,84.7809982115744,30.12641269577286
5301,3,4,2,1,0,1,1,1,2016,11.280549138640545,38.65313226,12.779238556749421,-0.11421625919304496,3.2898259476948613,11743.87676121011,84.7809982115744,30.12641269577286
5302,3,2,0,1,0,1,1,1,2016,31.49343716,102.3995239,10.68890733,-0.1143153051319686,3.2891930151613065,11743.795599076226,84.78620217073642,30.127816903803236
5303,3,2,1,1,0,1,1,1,2016,30.771719131147837,42.83476115,9.473099238304545,-0.11421625919304496,3.2898259476948613,11743.87676121011,84.7809982115744,30.12641269577286
5304,3,2,2,1,0,1,1,1,2016,30.771719131147837,176.8087574,9.473099238304545,-0.11421625919304496,3.2898259476948613,11743.87676121011,84.7809982115744,30.12641269577286
5305,3,3,0,1,0,1,1,1,2016,12.88050106,94.17448461,17.41065151,-0.1143153051319686,3.2891930151613065,11743.795599076226,84.78620217073642,30.127816903803236
5306,3,3,1,1,0,1,1,1,2016,14.982865672678349,32.32206363,16.541055639189423,-0.11421625919304496,3.2898259476948613,11743.87676121011,84.7809982115744,30.12641269577286
5307,3,3,2,1,0,1,1,1,2016,14.982865672678349,160.6632528,16.541055639189423,-0.11421625919304496,3.2898259476948613,11743.87676121011,84.7809982115744,30.12641269577286
