,city_idx,encoded_strata_race_label,encoded_strata_sex_label,encoded_geo_strata_region,encoded_geo_strata_poverty,encoded_geo_strata_Population,encoded_geo_strata_PopDensity,encoded_geo_strata_Segregation,date_label,Birth Control | Teen Birth Control,Crime Incidents | Homicides,Diabetes and Obesity | Diabetes Deaths,"Housing | Homeless, Children",Income-related | Unemployment,Oral Health | Dental Care,"Racial Segregation Indices | Racial Segregation, White and Hispanic",Sexually Transmitted Disease | Syphilis Prevalence
1075,23,4,0,0,0,0,0,1,2012,18.358025986830103,5.38064518542358,34.98230576765703,18.57519222685583,5.580923389,49.485761298815646,52.57238392812913,6.742826714933201
1076,23,4,1,0,0,0,0,1,2012,21.388573296249138,3.3385263035973423,19.444503141095037,18.56666653099491,10.877550478442716,49.48573779409149,52.572360305185974,6.742841927713016
1077,23,4,2,0,0,0,0,1,2012,16.878894429341113,7.2220605124778245,33.846309564551866,18.56666653099491,10.877550478442716,49.48573779409149,52.572360305185974,6.742841927713016
1078,23,2,0,0,0,0,0,1,2012,17.78721801359636,37.32609683,38.40682017,18.57519222685583,25.67794147,49.485761298815646,52.57238392812913,6.742826714933201
1079,23,2,1,0,0,0,0,1,2012,19.10799256428351,12.75540391,33.44626894,18.56666653099491,24.967534092472306,49.48573779409149,52.572360305185974,6.742841927713016
1080,23,2,2,0,0,0,0,1,2012,16.935043908313343,66.2153097,45.16863236,18.56666653099491,24.967534092472306,49.48573779409149,52.572360305185974,6.742841927713016
1081,23,3,0,0,0,0,0,1,2012,22.664921565263842,17.4037969575,41.80894423,18.57519222685583,18.97989799,49.485761298815646,52.57238392812913,6.742826714933201
1082,23,3,1,0,0,0,0,1,2012,21.347895529186005,2.7432849662811725,34.81656784,18.56666653099491,17.415009688500778,49.48573779409149,52.572360305185974,6.742841927713016
1083,23,3,2,0,0,0,0,1,2012,16.743301872464002,28.77474101,55.71149522,18.56666653099491,17.415009688500778,49.48573779409149,52.572360305185974,6.742841927713016
1084,23,5,0,0,0,0,0,1,2012,18.358025986830103,29.896820229741614,30.704112669154902,18.57519222685583,22.17687075,49.485761298815646,52.57238392812913,6.742826714933201
1085,23,1,0,0,0,0,0,1,2012,9.309138326909293,6.48058521,33.7786653,18.57519222685583,12.69258692,49.485761298815646,52.57238392812913,6.742826714933201
1086,23,1,1,0,0,0,0,1,2012,21.388573296249138,15.20960615,16.137635665,18.56666653099491,13.017416833520114,49.48573779409149,52.572360305185974,6.742841927713016
1087,23,1,2,0,0,0,0,1,2012,16.878894429341113,9.701667644,25.93405535,18.56666653099491,13.017416833520114,49.48573779409149,52.572360305185974,6.742841927713016
1088,23,0,0,0,0,0,0,1,2013,19.7,22.11798962,33.95327674,19.098858895151515,16.00446942,48.8,37.46271983,2.3
1089,23,0,1,0,0,0,0,1,2013,18.1,9.057913259,29.41534777,19.018072136503626,18.238148174778498,49.48576129881565,52.181918866719414,7.742860538247797
1090,23,0,2,0,0,0,0,1,2013,11.3,36.19768504,39.61549621,19.018072136503626,18.238148174778498,49.48576129881565,52.181918866719414,7.742860538247797
1091,23,4,0,0,0,0,0,1,2013,18.399617280729032,5.504462648803908,38.10086713550023,19.018072136503626,7.11335475,49.48576129881565,52.181918866719414,7.742860538247797
1092,23,4,1,0,0,0,0,1,2013,22.489373739525618,3.6503727696317014,18.626146761444016,19.013357336009445,9.636468047712018,49.48573779409148,52.18190238178357,7.7428588406843835
1093,23,4,2,0,0,0,0,1,2013,16.129325391803583,7.690719303526602,34.25763880969945,19.013357336009445,9.636468047712018,49.48573779409148,52.18190238178357,7.7428588406843835
1094,23,2,0,0,0,0,0,1,2013,15.1,37.59048523,35.98925369,19.018072136503626,23.48103194,49.48576129881565,52.181918866719414,7.742860538247797
1095,23,2,1,0,0,0,0,1,2013,19.112821340679666,14.43170704,32.37763888,19.013357336009445,22.86437553743804,49.48573779409148,52.18190238178357,7.7428588406843835
1096,23,2,2,0,0,0,0,1,2013,16.94067722305723,64.9467578,40.50121315,19.013357336009445,22.86437553743804,49.48573779409148,52.18190238178357,7.7428588406843835
1097,23,3,0,0,0,0,0,1,2013,22.67602050869338,15.183103689,55.64092312,19.018072136503626,12.75036896,49.48576129881565,52.181918866719414,7.742860538247797
1098,23,3,1,0,0,0,0,1,2013,22.489373739525618,3.005513403123304,20.90278422,19.013357336009445,14.684232525249044,49.48573779409148,52.18190238178357,7.7428588406843835
1099,23,3,2,0,0,0,0,1,2013,16.129325391803587,24.971509235000003,34.6716117,19.013357336009445,14.684232525249044,49.48573779409148,52.18190238178357,7.7428588406843835
1100,23,5,0,0,0,0,0,1,2013,18.399617280729032,29.414021969836416,30.543506537432254,19.018072136503626,15.13647643,49.48576129881565,52.181918866719414,7.742860538247797
1101,23,1,0,0,0,0,0,1,2013,8.747527704154484,6.370868301,33.62981359,19.018072136503626,8.445227193,49.48576129881565,52.181918866719414,7.742860538247797
1102,23,1,1,0,0,0,0,1,2013,22.489373739525618,12.65793791,16.65016086,19.013357336009445,10.750003730615457,49.48573779409148,52.18190238178357,7.7428588406843835
1103,23,1,2,0,0,0,0,1,2013,16.129325391803583,10.00645285,16.50548112,19.013357336009445,10.750003730615457,49.48573779409148,52.18190238178357,7.7428588406843835
1104,23,0,0,0,0,0,0,1,2014,19.7,23.61141195,32.24619237,18.954312513448276,16.00446942,48.8,37.46271983,5.7
1105,23,0,1,0,0,0,0,1,2014,21.172555593830637,9.536210466,28.02142207,18.63734344357306,16.649778611625333,49.485761298815646,52.332033415533004,7.899990858563624
1106,23,0,2,0,0,0,0,1,2014,15.825983040788262,38.66158012,37.77698659,18.63734344357306,16.649778611625333,49.485761298815646,52.332033415533004,7.899990858563624
1107,23,4,0,0,0,0,0,1,2014,18.171070156485815,5.648976599591395,44.69959668,18.63734344357306,7.11335475,49.485761298815646,52.332033415533004,7.899990858563624
1108,23,4,1,0,0,0,0,1,2014,22.37907228382684,3.9270485206547296,18.6230097954997,18.633665185997348,8.926674632554185,49.48573779409149,52.332018988887555,7.899995428926657
1109,23,4,2,0,0,0,0,1,2014,16.119767954585612,7.918389925488128,35.039142628293824,18.633665185997348,8.926674632554185,49.48573779409149,52.332018988887555,7.899995428926657
1110,23,2,0,0,0,0,0,1,2014,18.38827419910734,40.65397006,38.43312841,18.63734344357306,23.48103194,49.485761298815646,52.332033415533004,7.899990858563624
1111,23,2,1,0,0,0,0,1,2014,18.609865879288254,13.43087648,35.01755361,18.633665185997348,21.52329616090779,49.48573779409149,52.332018988887555,7.899995428926657
1112,23,2,2,0,0,0,0,1,2014,16.439345493133132,73.44010893,43.36255732,18.633665185997348,21.52329616090779,49.48573779409149,52.332018988887555,7.899995428926657
1113,23,3,0,0,0,0,0,1,2014,23.44006254805383,7.667093709,42.90764678,18.63734344357306,12.75036896,49.485761298815646,52.332033415533004,7.899990858563624
1114,23,3,1,0,0,0,0,1,2014,22.37907228382684,3.1444420995488263,30.31234305,18.633665185997348,12.873488167881089,49.48573779409149,52.332018988887555,7.899995428926657
1115,23,3,2,0,0,0,0,1,2014,16.119767954585612,18.920084745,71.61343339,18.633665185997348,12.873488167881089,49.48573779409149,52.332018988887555,7.899995428926657
1116,23,5,0,0,0,0,0,1,2014,18.171070156485815,28.939555564703266,30.439236261994917,18.63734344357306,15.13647643,49.485761298815646,52.332033415533004,7.899990858563624
1117,23,1,0,0,0,0,0,1,2014,8.26175116679061,7.463003593,27.16182305,18.63734344357306,8.445227193,49.485761298815646,52.332033415533004,7.899990858563624
1118,23,1,1,0,0,0,0,1,2014,22.37907228382684,5.634500984,21.25790712,18.633665185997348,8.87784182805601,49.48573779409149,52.332018988887555,7.899995428926657
1119,23,1,2,0,0,0,0,1,2014,16.119767954585612,9.32710136,33.87260666,18.633665185997348,8.87784182805601,49.48573779409149,52.332018988887555,7.899995428926657
1120,23,0,0,0,0,0,0,1,2015,19.7,25.98882315,33.17529344,13.79310345,16.00446942,48.8,37.46271983,4.6
1121,23,0,1,0,0,0,0,1,2015,22.1,8.782786783,27.30221895,18.630907516938038,16.649778611625333,50.30002468187822,52.332033415533,7.985660743015504
1122,23,0,2,0,0,0,0,1,2015,17.8,44.07035419,40.75827081,18.630907516938038,16.649778611625333,50.30002468187822,52.332033415533,7.985660743015504
1123,23,4,0,0,0,0,0,1,2015,18.613985052094833,5.822405170272086,40.63069547,18.630907516938038,7.11335475,50.30002468187822,52.332033415533,7.985660743015504
1124,23,4,1,0,0,0,0,1,2015,22.411393971328184,4.17100278349086,17.399999791447947,18.63036437792864,8.926674632554185,50.300012341898025,52.33201898888756,7.985687512284705
1125,23,4,2,0,0,0,0,1,2015,18.33475536174475,8.899294867860114,34.65618032296784,18.63036437792864,8.926674632554185,50.300012341898025,52.33201898888756,7.985687512284705
1126,23,2,0,0,0,0,0,1,2015,19.2,44.42575186,41.58482504,18.630907516938038,23.48103194,50.30002468187822,52.332033415533,7.985660743015504
1127,23,2,1,0,0,0,0,1,2015,19.057192749911724,11.56837989,36.81009581,18.63036437792864,21.52329616090779,50.300012341898025,52.33201898888756,7.985687512284705
1128,23,2,2,0,0,0,0,1,2015,16.016189954964126,83.45337041,48.01641828,18.63036437792864,21.52329616090779,50.300012341898025,52.33201898888756,7.985687512284705
1129,23,3,0,0,0,0,0,1,2015,22.08728448201164,16.54505281,37.57176998,18.630907516938038,12.75036896,50.30002468187822,52.332033415533,7.985660743015504
1130,23,3,1,0,0,0,0,1,2015,22.411393971328184,3.1021972907949875,19.95804512,18.63036437792864,12.873488167881089,50.300012341898025,52.33201898888756,7.985687512284705
1131,23,3,2,0,0,0,0,1,2015,18.33475536174475,27.08545339,57.04892045,18.63036437792864,12.873488167881089,50.300012341898025,52.33201898888756,7.985687512284705
1132,23,5,0,0,0,0,0,1,2015,18.613985052094833,29.42893556378347,30.624909697799694,18.630907516938038,15.13647643,50.30002468187822,52.332033415533,7.985660743015504
1133,23,1,0,0,0,0,0,1,2015,12.467431823566077,7.776498752,25.46952631,18.630907516938038,8.445227193,50.30002468187822,52.332033415533,7.985660743015504
1134,23,1,1,0,0,0,0,1,2015,22.411393971328184,6.201706099,17.71948668,18.63036437792864,8.87784182805601,50.300012341898025,52.33201898888756,7.985687512284705
1135,23,1,2,0,0,0,0,1,2015,18.33475536174475,9.538493413,34.87202633,18.63036437792864,8.87784182805601,50.300012341898025,52.33201898888756,7.985687512284705
1136,23,0,0,0,0,0,0,1,2016,19.7,28.25533931,33.48443075,13.19976429,16.00446942,51.4,37.46271983,11.1
1137,23,0,1,0,0,0,0,1,2016,24.09156007861202,8.429140076,25.958898,17.265162272214052,16.64977861162533,51.32863372093074,52.332033415533,8.87141381453842
1138,23,0,2,0,0,0,0,1,2016,17.90757701094889,48.99535903,44.10837425,17.265162272214052,16.64977861162533,51.32863372093074,52.332033415533,8.87141381453842
1139,23,4,0,0,0,0,0,1,2016,19.68693554047674,6.0285407900879875,37.04179914,17.265162272214052,7.11335475,51.32863372093074,52.332033415533,8.87141381453842
1140,23,4,1,0,0,0,0,1,2016,23.723413720920632,4.167225820407959,14.725857476297811,17.26513470110667,8.926674632554185,51.32860257717122,52.33201898888756,8.871421192410175
1141,23,4,2,0,0,0,0,1,2016,18.782094865653033,8.472523389685584,31.424960795900684,17.26513470110667,8.926674632554185,51.32860257717122,52.33201898888756,8.871421192410175
1142,23,2,0,0,0,0,0,1,2016,21.989899885532026,50.86059266,44.06116234,17.265162272214052,23.48103194,51.32863372093074,52.332033415533,8.87141381453842
1143,23,2,1,0,0,0,0,1,2016,22.41428571428572,11.81139151,36.92465268,17.26513470110667,21.52329616090779,51.32860257717122,52.33201898888756,8.871421192410175
1144,23,2,2,0,0,0,0,1,2016,19.728571428571435,97.21245978,55.4845164,17.26513470110667,21.52329616090779,51.32860257717122,52.33201898888756,8.871421192410175
1145,23,3,0,0,0,0,0,1,2016,21.448001577935717,14.88795078,33.0620382,17.265162272214052,12.75036896,51.32863372093074,52.332033415533,8.87141381453842
1146,23,3,1,0,0,0,0,1,2016,23.723413720920632,2.9822915785771267,21.6400138,17.26513470110667,12.87348816788109,51.32860257717122,52.33201898888756,8.871421192410175
1147,23,3,2,0,0,0,0,1,2016,18.782094865653033,25.11071926,53.63123302,17.26513470110667,12.87348816788109,51.32860257717122,52.33201898888756,8.871421192410175
1148,23,5,0,0,0,0,0,1,2016,19.68693554047674,30.20664805852256,30.4525221300605,17.265162272214052,15.13647643,51.32863372093074,52.332033415533,8.87141381453842
1149,23,1,0,0,0,0,0,1,2016,9.338231048154134,7.99174434,24.51043731,17.265162272214052,8.445227193,51.32863372093074,52.332033415533,8.87141381453842
1150,23,1,1,0,0,0,0,1,2016,23.723413720920632,5.125333907,15.69215455,17.26513470110667,8.87784182805601,51.32860257717122,52.33201898888756,8.871421192410175
1151,23,1,2,0,0,0,0,1,2016,18.782094865653033,11.10137516,34.71283692,17.26513470110667,8.87784182805601,51.32860257717122,52.33201898888756,8.871421192410175
1152,23,0,0,0,0,0,0,1,2017,19.8,28.05088268,34.6806316,14.82339317,16.00446942,51.4,37.46271983,12.7
1153,23,0,1,0,0,0,0,1,2017,23.8,7.331773975,28.975397,16.54260894112495,15.325630637893182,52.60002742430913,51.95531294997199,10.82855784700881
1154,23,0,2,0,0,0,0,1,2017,15.1,49.39801133,41.64792567,16.54260894112495,15.325630637893182,52.60002742430913,51.95531294997199,10.82855784700881
1155,23,4,0,0,0,0,0,1,2017,21.386677749598523,6.04400120210383,37.51236449306362,16.54260894112495,7.11335475,52.60002742430913,51.95531294997199,10.82855784700881
1156,23,4,1,0,0,0,0,1,2017,23.770348910320436,3.968515496156579,17.149491035579477,16.542608444172526,7.759357504012214,52.60001371322004,51.95529335793702,10.828564637262462
1157,23,4,2,0,0,0,0,1,2017,18.439381802042906,9.10447788027356,32.169643482832896,16.542608444172526,7.759357504012214,52.60001371322004,51.95529335793702,10.828564637262462
1158,23,2,0,0,0,0,0,1,2017,24.3,50.61445436,42.71381967,16.54260894112495,23.48103194,52.60002742430913,51.95531294997199,10.82855784700881
1159,23,2,1,0,0,0,0,1,2017,23.718285451256527,9.535296905,36.58860585,16.542608444172526,19.648963916012974,52.60001371322004,51.95529335793702,10.828564637262462
1160,23,2,2,0,0,0,0,1,2017,19.73099193232766,97.95598569,51.47110337,16.542608444172526,19.648963916012974,52.60001371322004,51.95529335793702,10.828564637262462
1161,23,3,0,0,0,0,0,1,2017,21.088847759430372,17.48732621,34.68826463,16.54260894112495,12.75036896,52.60002742430913,51.95531294997199,10.82855784700881
1162,23,3,1,0,0,0,0,1,2017,23.770348910320436,2.848662948049034,27.65023876,16.542608444172526,12.41790585939666,52.60001371322004,51.95529335793702,10.828564637262462
1163,23,3,2,0,0,0,0,1,2017,19.5998531475415,25.95582032,42.52017871,16.542608444172526,12.41790585939666,52.60001371322004,51.95529335793702,10.828564637262462
1164,23,5,0,0,0,0,0,1,2017,21.386677749598523,30.00003446568013,30.182206064776064,16.54260894112495,15.13647643,52.60002742430913,51.95531294997199,10.82855784700881
1165,23,1,0,0,0,0,0,1,2017,13.988856982500716,8.647677851,28.1566806,16.54260894112495,8.445227193,52.60002742430913,51.95531294997199,10.82855784700881
1166,23,1,1,0,0,0,0,1,2017,23.770348910320436,5.091250968,21.5652609,16.542608444172526,8.523481359842124,52.60001371322004,51.95529335793702,10.828564637262462
1167,23,1,2,0,0,0,0,1,2017,18.439381802042906,12.04251841,34.89543382,16.542608444172526,8.523481359842124,52.60001371322004,51.95529335793702,10.828564637262462
1168,23,0,0,0,0,0,0,1,2018,19.8,26.82995331,33.79905535,16.09513274,11.9080208,53.2,36.43248107,7.6
1169,23,0,1,0,0,0,0,1,2018,26.970478848980434,7.839879093,28.8784087,17.189304183768805,13.551944005090578,53.342911730291505,51.507115814765974,11.485680854175532
