,city_idx,encoded_strata_race_label,encoded_strata_sex_label,encoded_geo_strata_region,encoded_geo_strata_poverty,encoded_geo_strata_Population,encoded_geo_strata_PopDensity,encoded_geo_strata_Segregation,date_label,Cancer | Colorectal Cancer Deaths,Deaths | Maternal Deaths,"Health Insurance | Uninsured, Child",Income Inequality | Income Inequality,Lead Poisoning | Housing Lead Risk,Population | Single-Parent Families,"Respiratory Infection | Flu Vaccinations, Medicare",Transportation | Longer Driving Commute Time
6787,12,4,0,3,1,0,0,0,2018,8.240349115,11.90865346000945,3.225806452,0.4841571278394806,20.93486257211003,8.274175063,51.0,39.039301212154705
6788,12,4,1,3,1,0,0,0,2018,10.484212083,11.908653480788825,2.906658600678256,0.4841571353476253,20.93477455574454,13.988064350778604,46.714273961332694,38.59667702207676
6789,12,4,2,3,1,0,0,0,2018,13.83521113,11.908653480788825,2.906658600678256,0.4841571353476253,20.93477455574454,13.988064350778604,46.714273961332694,38.59667702207676
6790,12,2,0,3,1,0,0,0,2018,20.00354863,50.192494624285715,1.621770203,0.4841571278394806,20.93486257211003,19.15110852,36.0,39.039301212154705
6791,12,2,1,3,1,0,0,0,2018,21.8626499,50.192494624285715,2.794741486213245,0.4841571353476253,20.93477455574454,23.84837159530434,30.571506924448745,38.59667702207676
6792,12,2,2,3,1,0,0,0,2018,20.82656144,50.192494624285715,2.794741486213245,0.4841571353476253,20.93477455574454,23.84837159530434,30.571506924448745,38.59667702207676
6793,12,3,0,3,1,0,0,0,2018,21.14297323,19.25719623054286,3.311612961,0.4841571278394806,20.93486257211003,15.22945033,39.0,39.039301212154705
6794,12,3,1,3,1,0,0,0,2018,9.980736506666666,19.25714247024342,5.918260914385709,0.4841571353476253,20.93477455574454,25.47910321662614,33.00008227067118,38.59667702207676
6795,12,3,2,3,1,0,0,0,2018,15.855715906666665,19.25714247024342,5.918260914385709,0.4841571353476253,20.93477455574454,25.47910321662614,33.00008227067118,38.59667702207676
6796,12,5,0,3,1,0,0,0,2018,13.224394390564543,11.90865346000945,4.912280702,0.4841571278394806,20.93486257211003,16.63884252,48.42866675807931,39.039301212154705
6797,12,1,0,3,1,0,0,0,2018,10.6477781,31.445932412740603,1.157618037,0.4841571278394806,20.93486257211003,6.599446351,58.0,39.039301212154705
6798,12,1,1,3,1,0,0,0,2018,9.843981072,31.446125843953165,2.2058923274578808,0.4841571353476253,20.93477455574454,9.886474307882686,53.714273961332694,38.59667702207676
6799,12,1,2,3,1,0,0,0,2018,15.196515042000001,31.446125843953165,2.2058923274578808,0.4841571353476253,20.93477455574454,9.886474307882686,53.714273961332694,38.59667702207676
6800,12,0,0,3,1,0,0,0,2019,10.9489622,11.907137985666665,1.835839486,0.4884,30.90812918,4.722719452,56.0,38.7152474
6801,12,0,1,3,1,0,0,0,2019,9.110417702,11.90865346000945,3.8586374682499076,0.4841571278394806,20.93486257211003,8.827657002155638,48.2858083093385,38.867154435855056
6802,12,0,2,3,1,0,0,0,2019,12.85804415,11.90865346000945,3.8586374682499076,0.4841571278394806,20.93486257211003,8.827657002155638,48.2858083093385,38.867154435855056
6803,12,4,0,3,1,0,0,0,2019,11.1260426,11.90865346000945,3.225806452,0.4841571278394806,20.93486257211003,8.274175063,50.0,38.867154435855056
6804,12,4,1,3,1,0,0,0,2019,10.52751881,11.908653480788828,2.8297134149882592,0.4841571353476253,20.93477455574454,13.9654789338772,44.71436537318956,38.59667702207676
6805,12,4,2,3,1,0,0,0,2019,20.5672924,11.908653480788828,2.8297134149882592,0.4841571353476253,20.93477455574454,13.9654789338772,44.71436537318956,38.59667702207676
6806,12,2,0,3,1,0,0,0,2019,15.76218638,50.192494624285715,1.621770203,0.4841571278394806,20.93486257211003,19.15110852,36.0,38.867154435855056
6807,12,2,1,3,1,0,0,0,2019,15.78194155,50.192494624285715,3.0494709192726397,0.4841571353476253,20.93477455574454,25.225229044504605,29.857205539558993,38.59667702207676
6808,12,2,2,3,1,0,0,0,2019,22.58964623,50.192494624285715,3.0494709192726397,0.4841571353476253,20.93477455574454,25.225229044504605,29.857205539558993,38.59667702207676
6809,12,3,0,3,1,0,0,0,2019,42.47135842,19.25719623054286,3.311612961,0.4841571278394806,20.93486257211003,15.22945033,39.0,38.867154435855056
