,city_idx,encoded_strata_race_label,encoded_strata_sex_label,encoded_geo_strata_region,encoded_geo_strata_poverty,encoded_geo_strata_Population,encoded_geo_strata_PopDensity,encoded_geo_strata_Segregation,date_label,Active Transportation | Riding Bike to Work,Cardiovascular Disease | Cardiovascular Disease Deaths,Deaths | Premature Death,Heat and Disasters | Community Social Vulnerability to Climate Disasters,Income | Per-capita Household Income,Mental Health | Adult Mental Distress,"Racial Segregation Indices | Racial Segregation, White and Asian",Sexually Transmitted Disease | New Chlamydia Cases
661,14,4,2,2,1,0,0,0,2012,0.3986001579039753,186.1247207,3834.223124,34.018624339874606,27702.553805510215,12.014288587505547,42.55208128349138,575.1146414711416
662,14,2,0,2,1,0,0,0,2012,0.39860190121941913,249.9436901,7972.655513,34.0185939850219,19779.0,12.014291460226385,42.55212325254983,575.1149971662124
663,14,2,1,2,1,0,0,0,2012,0.3986001579039753,208.3086659,6139.172774,34.018624339874606,19022.389847706145,12.014288587505547,42.55208128349138,575.1146414711416
664,14,2,2,2,1,0,0,0,2012,0.3986001579039753,314.21599,10275.10842,34.018624339874606,19022.389847706145,12.014288587505547,42.55208128349138,575.1146414711416
665,14,3,0,2,1,0,0,0,2012,0.39860190121941913,103.7764283,2616.736188,34.0185939850219,14263.0,12.014291460226385,42.55212325254983,575.1149971662124
666,14,3,1,2,1,0,0,0,2012,0.3986001579039753,94.48215309,2030.492341,34.018624339874606,14504.556950106838,12.014288587505547,42.55208128349138,575.1146414711416
667,14,3,2,2,1,0,0,0,2012,0.3986001579039753,54.39352736,3162.89537,34.018624339874606,14504.556950106838,12.014288587505547,42.55208128349138,575.1146414711416
668,14,5,0,2,1,0,0,0,2012,0.39860190121941913,219.11519071495758,6491.844565712655,34.0185939850219,18608.0,12.014291460226385,42.55212325254983,575.1149971662124
669,14,1,0,2,1,0,0,0,2012,0.39860190121941913,178.4537643,4783.393876,34.0185939850219,46991.0,12.014291460226385,42.55212325254983,575.1149971662124
670,14,1,1,2,1,0,0,0,2012,0.3986001579039753,141.8358015,3370.470007,34.018624339874606,39632.359882625555,12.014288587505547,42.55208128349138,575.1146414711416
671,14,1,2,2,1,0,0,0,2012,0.3986001579039753,227.8579537,6261.336059,34.018624339874606,39632.359882625555,12.014288587505547,42.55208128349138,575.1146414711416
672,14,0,0,2,1,0,0,0,2013,0.2274587,195.6813073,5462.473495,29.47368421,34687.0,11.7,40.49111303,613.8
673,14,0,1,2,1,0,0,0,2013,0.38351333850013924,156.3712264,4039.853757,34.11113425520404,29805.073870596803,12.014291460226385,40.342306406519626,543.7016893065572
674,14,0,2,2,1,0,0,0,2013,0.38351333850013924,255.7996795,7021.631082,34.11113425520404,29805.073870596803,12.014291460226385,40.342306406519626,543.7016893065572
675,14,4,0,2,1,0,0,0,2013,0.38351333850013924,124.9429839,2828.744954,34.11113425520404,32598.0,12.014291460226385,40.342306406519626,543.7016893065572
676,14,4,1,2,1,0,0,0,2013,0.3835115425489069,100.7398118,1882.406361,34.11117315493782,31110.221904309845,12.014288587505547,40.34230819667576,543.7008447266312
677,14,4,2,2,1,0,0,0,2013,0.3835115425489069,159.4817862,3806.409035,34.11117315493782,31110.221904309845,12.014288587505547,40.34230819667576,543.7008447266312
678,14,2,0,2,1,0,0,0,2013,0.38351333850013924,259.3976687,7966.126792,34.11113425520404,22502.0,12.014291460226385,40.342306406519626,543.7016893065572
679,14,2,1,2,1,0,0,0,2013,0.3835115425489069,210.7853434,5962.208841,34.11117315493782,21516.281459677833,12.014288587505547,40.34230819667576,543.7008447266312
680,14,2,2,2,1,0,0,0,2013,0.3835115425489069,344.3411371,10483.34535,34.11117315493782,21516.281459677833,12.014288587505547,40.34230819667576,543.7008447266312
681,14,3,0,2,1,0,0,0,2013,0.38351333850013924,109.9524433,2744.203705,34.11113425520404,15990.0,12.014291460226385,40.342306406519626,543.7016893065572
682,14,3,1,2,1,0,0,0,2013,0.3835115425489069,103.8206404,2029.311866,34.11117315493782,16626.59885368507,12.014288587505547,40.34230819667576,543.7008447266312
683,14,3,2,2,1,0,0,0,2013,0.3835115425489069,56.49076309,3375.568767,34.11117315493782,16626.59885368507,12.014288587505547,40.34230819667576,543.7008447266312
684,14,5,0,2,1,0,0,0,2013,0.38351333850013924,218.02992266945975,6591.931275771849,34.11113425520404,19101.0,12.014291460226385,40.342306406519626,543.7016893065572
685,14,1,0,2,1,0,0,0,2013,0.38351333850013924,176.4185606,4656.093969,34.11113425520404,52022.0,12.014291460226385,40.342306406519626,543.7016893065572
686,14,1,1,2,1,0,0,0,2013,0.3835115425489069,138.2239835,3279.558236,34.11117315493782,43215.982978956665,12.014288587505547,40.34230819667576,543.7008447266312
687,14,1,2,2,1,0,0,0,2013,0.3835115425489069,231.9580104,6094.421175,34.11117315493782,43215.982978956665,12.014288587505547,40.34230819667576,543.7008447266312
688,14,0,0,2,1,0,0,0,2014,0.2274587,187.8688594,5413.585596,29.47368421,34687.0,11.7,40.49111303,624.2
689,14,0,1,2,1,0,0,0,2014,0.38946941125737233,152.6325602,4050.321795,33.56939364589112,30212.626670567395,12.142857012267584,39.60585952121165,590.9579172532378
690,14,0,2,2,1,0,0,0,2014,0.38946941125737233,242.4528173,6903.862976,33.56939364589112,30212.626670567395,12.142857012267584,39.60585952121165,590.9579172532378
691,14,4,0,2,1,0,0,0,2014,0.38946941125737233,139.7677403,3150.83163,33.56939364589112,32598.0,12.142857012267584,39.60585952121165,590.9579172532378
692,14,4,1,2,1,0,0,0,2014,0.38946775141570206,110.4540325,2296.921034,33.56942016564229,32382.449467064183,12.142857077556691,39.605844481911994,590.9575300888159
693,14,4,2,2,1,0,0,0,2014,0.38946775141570206,178.4570531,4062.432019,33.56942016564229,32382.449467064183,12.142857077556691,39.605844481911994,590.9575300888159
694,14,2,0,2,1,0,0,0,2014,0.38946941125737233,254.4870823,8014.340715,33.56939364589112,22502.0,12.142857012267584,39.60585952121165,590.9579172532378
695,14,2,1,2,1,0,0,0,2014,0.38946775141570206,208.0171356,5893.151766,33.56942016564229,21516.281459677826,12.142857077556691,39.605844481911994,590.9575300888159
696,14,2,2,2,1,0,0,0,2014,0.38946775141570206,359.3155275,10654.91651,33.56942016564229,21516.281459677826,12.142857077556691,39.605844481911994,590.9575300888159
697,14,3,0,2,1,0,0,0,2014,0.38946941125737233,111.0244429,2823.072081,33.56939364589112,15990.0,12.142857012267584,39.60585952121165,590.9579172532378
698,14,3,1,2,1,0,0,0,2014,0.38946775141570206,99.41522541,2037.470042,33.56942016564229,16921.87107153969,12.142857077556691,39.605844481911994,590.9575300888159
699,14,3,2,2,1,0,0,0,2014,0.38946775141570206,133.7380217,3530.460769,33.56942016564229,16921.87107153969,12.142857077556691,39.605844481911994,590.9575300888159
700,14,5,0,2,1,0,0,0,2014,0.38946941125737233,214.18778827744669,6493.731666306418,33.56939364589112,19101.0,12.142857012267584,39.60585952121165,590.9579172532378
701,14,1,0,2,1,0,0,0,2014,0.38946941125737233,166.05993,4538.719614,33.56939364589112,52022.0,12.142857012267584,39.60585952121165,590.9579172532378
702,14,1,1,2,1,0,0,0,2014,0.38946775141570206,131.7844429,3316.428917,33.56942016564229,45465.88013967762,12.142857077556691,39.605844481911994,590.9575300888159
703,14,1,2,2,1,0,0,0,2014,0.38946775141570206,215.5581813,5814.894344,33.56942016564229,45465.88013967762,12.142857077556691,39.605844481911994,590.9575300888159
704,14,0,0,2,1,0,0,0,2015,0.2274587,186.0820269,5515.339064,28.42105263,34687.0,11.9,40.49111303,896.7
705,14,0,1,2,1,0,0,0,2015,0.3894694112573723,154.9521282,4219.153851,33.14918593175487,32354.24306634699,12.185723165804413,39.60585952121165,682.7998866482613
706,14,0,2,2,1,0,0,0,2015,0.3894694112573723,232.0041524,6933.362612,33.14918593175487,32354.24306634699,12.185723165804413,39.60585952121165,682.7998866482613
707,14,4,0,2,1,0,0,0,2015,0.3894694112573723,133.3503941,3441.91648,33.14918593175487,32598.0,12.185723165804413,39.60585952121165,682.7998866482613
708,14,4,1,2,1,0,0,0,2015,0.38946775141570206,163.9595482,2404.873907,33.149224233265194,32382.449467064183,12.185718726144936,39.605844481911994,682.7999433192088
709,14,4,2,2,1,0,0,0,2015,0.38946775141570206,118.1060963,4556.585615,33.149224233265194,32382.449467064183,12.185718726144936,39.605844481911994,682.7999433192088
710,14,2,0,2,1,0,0,0,2015,0.3894694112573723,249.3571899,8290.245699,33.14918593175487,22502.0,12.185723165804413,39.60585952121165,682.7998866482613
711,14,2,1,2,1,0,0,0,2015,0.38946775141570206,211.1160044,6307.523145,33.149224233265194,21731.414483426764,12.185718726144936,39.605844481911994,682.7999433192088
712,14,2,2,2,1,0,0,0,2015,0.38946775141570206,316.4558552,10775.28134,33.149224233265194,21731.414483426764,12.185718726144936,39.605844481911994,682.7999433192088
713,14,3,0,2,1,0,0,0,2015,0.3894694112573723,103.9102372,2898.308931,33.14918593175487,15990.0,12.185723165804413,39.60585952121165,682.7998866482613
714,14,3,1,2,1,0,0,0,2015,0.38946775141570206,138.52694473333332,1994.86185,33.149224233265194,16921.87107153969,12.185718726144936,39.605844481911994,682.7999433192088
715,14,3,2,2,1,0,0,0,2015,0.38946775141570206,140.0134663,3741.282288,33.149224233265194,16921.87107153969,12.185718726144936,39.605844481911994,682.7999433192088
716,14,5,0,2,1,0,0,0,2015,0.3894694112573723,214.0560683821453,6390.94689076886,33.14918593175487,19101.0,12.185723165804413,39.60585952121165,682.7998866482613
717,14,1,0,2,1,0,0,0,2015,0.3894694112573723,166.5982743,4554.032309,33.14918593175487,52022.0,12.185723165804413,39.60585952121165,682.7998866482613
718,14,1,1,2,1,0,0,0,2015,0.38946775141570206,135.7369977,3444.813714,33.149224233265194,43718.24573559761,12.185718726144936,39.605844481911994,682.7999433192088
719,14,1,2,2,1,0,0,0,2015,0.38946775141570206,211.2653451,5698.109155,33.149224233265194,43718.24573559761,12.185718726144936,39.605844481911994,682.7999433192088
720,14,0,0,2,1,0,0,0,2016,0.2274587,181.4905426,5531.372697,28.42105263,34687.0,11.9,40.49111303,753.8
721,14,0,1,2,1,0,0,0,2016,0.3894694112573723,154.6673708,4258.984505,32.60023584626153,30212.626670567395,12.91429054609946,39.605859521211656,645.4433259593801
722,14,0,2,2,1,0,0,0,2016,0.3894694112573723,218.8649652,6917.883525,32.60023584626153,30212.626670567395,12.91429054609946,39.605859521211656,645.4433259593801
723,14,4,0,2,1,0,0,0,2016,0.3894694112573723,133.7191935,3209.532491,32.60023584626153,32598.0,12.91429054609946,39.605859521211656,645.4433259593801
