,city_idx,encoded_strata_race_label,encoded_strata_sex_label,encoded_geo_strata_region,encoded_geo_strata_poverty,encoded_geo_strata_Population,encoded_geo_strata_PopDensity,encoded_geo_strata_Segregation,date_label,Births | Low Birthweight,Crime Incidents | Violent Crime,Disability | People with Disabilities,"Housing | Homeless, Total",Language and Nativity | Foreign Born Population,Physical Activity | Teen Computer Time,"Racial Segregation Indices | Racial Segregation, White and Non-White","Sexually Transmitted Disease | Syphilis, Newborns"
779,14,3,2,2,1,0,0,0,2019,7.543656032643939,576.6219147718494,6.647978739857306,143.07395564428444,15.295221912670224,40.1703576750856,41.53791482750349,43.285652903290554
780,14,5,0,2,1,0,0,0,2019,9.30800700456172,610.6117016018102,6.608328304,143.0741203128228,15.295206050524301,40.414294049907625,41.53787393211061,43.28559153152723
781,14,1,0,2,1,0,0,0,2019,6.461942688,610.6117016018102,8.233662529,143.0741203128228,15.295206050524301,45.2,41.53787393211061,43.28559153152723
782,14,1,1,2,1,0,0,0,2019,6.700220641520753,576.6219147718494,11.430662827944943,143.07395564428444,15.295221912670224,40.12941127200746,41.53791482750349,43.285652903290554
783,14,1,2,2,1,0,0,0,2019,6.700220641520753,576.6219147718494,11.430662827944943,143.07395564428444,15.295221912670224,39.372901193330335,41.53791482750349,43.285652903290554
784,14,0,0,2,1,0,0,0,2020,10.05574614,836.3262998,8.034822353,143.8045263,17.41613288,39.5,48.8884774,26.9
785,14,0,1,2,1,0,0,0,2020,8.966274328769405,650.7345307184629,10.173919249977816,146.9773154056222,15.295206050524305,40.60107564852497,41.53787393211061,43.28559153152723
786,14,0,2,2,1,0,0,0,2020,8.966274328769405,650.7345307184629,10.173919249977816,146.9773154056222,15.295206050524305,40.90495378129509,41.53787393211061,43.28559153152723
787,14,4,0,2,1,0,0,0,2020,10.03521127,650.7345307184629,3.785218956,146.9773154056222,15.295206050524305,53.36445010801231,41.53787393211061,43.28559153152723
788,14,4,1,2,1,0,0,0,2020,9.241469556209218,650.7345145677771,5.40203679814601,146.97696679951645,15.29522191267022,49.893894085758255,41.53791482750349,43.285652903290554
789,14,4,2,2,1,0,0,0,2020,9.241469556209218,650.7345145677771,5.40203679814601,146.97696679951645,15.29522191267022,49.52362689165608,41.53791482750349,43.285652903290554
790,14,2,0,2,1,0,0,0,2020,14.52366019,650.7345307184629,9.955174864,146.9773154056222,15.295206050524305,41.73119352656318,41.53787393211061,43.28559153152723
791,14,2,1,2,1,0,0,0,2020,14.326240287950716,650.7345145677771,13.140080536673366,146.97696679951645,15.29522191267022,40.82701697261111,41.53791482750349,43.285652903290554
792,14,2,2,2,1,0,0,0,2020,14.326240287950716,650.7345145677771,13.140080536673366,146.97696679951645,15.29522191267022,40.46407729840439,41.53791482750349,43.285652903290554
793,14,3,0,2,1,0,0,0,2020,8.132462266,650.7345307184629,5.059392544,146.9773154056222,15.295206050524305,39.61458112786461,41.53787393211061,43.28559153152723
794,14,3,1,2,1,0,0,0,2020,7.6980887934904425,650.7345145677771,6.837176515065876,146.97696679951645,15.29522191267022,40.38093413548858,41.53791482750349,43.285652903290554
795,14,3,2,2,1,0,0,0,2020,7.6980887934904425,650.7345145677771,6.837176515065876,146.97696679951645,15.29522191267022,40.01799446128187,41.53791482750349,43.285652903290554
796,14,5,0,2,1,0,0,0,2020,9.101910896605533,650.7345307184629,6.608328304,146.9773154056222,15.295206050524305,40.28757650181345,41.53787393211061,43.28559153152723
797,14,1,0,2,1,0,0,0,2020,6.100970235,650.7345307184629,8.233662529,146.9773154056222,15.295206050524305,39.890720962999474,41.53787393211061,43.28559153152723
798,14,1,1,2,1,0,0,0,2020,6.550742992654172,650.7345145677771,11.430662827944944,146.97696679951645,15.29522191267022,38.817233484983454,41.53791482750349,43.285652903290554
799,14,1,2,2,1,0,0,0,2020,6.550742992654172,650.7345145677771,11.430662827944944,146.97696679951645,15.29522191267022,38.45371934599569,41.53791482750349,43.285652903290554
800,14,0,0,2,1,0,0,0,2021,9.966583568,782.1960468,8.034822353,174.5557435,17.41613288,40.45744680851064,48.8884774,26.9
801,14,0,1,2,1,0,0,0,2021,9.041779669553025,677.6715665974693,10.421011828048384,124.74652967869515,15.295206050524301,40.72041109561888,41.53787393211061,43.28559153152723
802,14,0,2,2,1,0,0,0,2021,9.041779669553025,677.6715665974693,10.421011828048384,124.74652967869515,15.295206050524301,40.64196338343988,41.53787393211061,43.28559153152723
803,14,4,0,2,1,0,0,0,2021,9.47926411,677.6715665974693,3.785218956,124.74652967869515,15.295206050524301,53.325304250503024,41.53787393211061,43.28559153152723
804,14,4,1,2,1,0,0,0,2021,9.189188216647784,677.6712564542422,5.070305387498338,124.74620907147833,15.295221912670224,49.714543913809656,41.53791482750349,43.285652903290554
805,14,4,2,2,1,0,0,0,2021,9.189188216647784,677.6712564542422,5.070305387498338,124.74620907147833,15.295221912670224,49.35628402977798,41.53791482750349,43.285652903290554
806,14,2,0,2,1,0,0,0,2021,14.33844011,677.6715665974693,9.955174864,124.74652967869515,15.295206050524301,41.19216030834654,41.53787393211061,43.28559153152723
807,14,2,1,2,1,0,0,0,2021,14.360971921196027,677.6712564542422,12.68481091833531,124.74620907147833,15.295221912670224,41.200333275116364,41.53791482750349,43.285652903290554
808,14,2,2,2,1,0,0,0,2021,14.360971921196027,677.6712564542422,12.68481091833531,124.74620907147833,15.295221912670224,40.630641629056754,41.53791482750349,43.285652903290554
809,14,3,0,2,1,0,0,0,2021,8.385856212,677.6715665974693,5.059392544,124.74652967869515,15.295206050524301,40.23772955973711,41.53787393211061,43.28559153152723
810,14,3,1,2,1,0,0,0,2021,7.787420582943716,677.6712564542422,6.837176515065876,124.74620907147833,15.295221912670224,39.91694205145122,41.53791482750349,43.285652903290554
811,14,3,2,2,1,0,0,0,2021,7.787420582943716,677.6712564542422,6.837176515065876,124.74620907147833,15.295221912670224,39.3472504053916,41.53791482750349,43.285652903290554
812,14,5,0,2,1,0,0,0,2021,9.161163820404564,677.6715665974693,6.608328304,124.74652967869515,15.295206050524301,40.2932026805859,41.53787393211061,43.28559153152723
813,14,1,0,2,1,0,0,0,2021,5.870777304,677.6715665974693,8.233662529,124.74652967869515,15.295206050524301,38.548616605537795,41.53787393211061,43.28559153152723
814,14,1,1,2,1,0,0,0,2021,6.618103224427535,677.6712564542422,11.430662827944943,124.74620907147833,15.295221912670224,39.101550518469224,41.53791482750349,43.285652903290554
815,14,1,2,2,1,0,0,0,2021,6.618103224427535,677.6712564542422,11.430662827944943,124.74620907147833,15.295221912670224,38.52952183361942,41.53791482750349,43.285652903290554
816,14,0,0,2,1,0,0,0,2022,10.09892336,746.4420503,8.034822353,157.8801563,17.41613288,40.58223958821629,48.8884774,26.9
817,14,0,1,2,1,0,0,0,2022,9.249583965994708,739.3946761097436,10.347885662102446,174.35175096474939,15.295206050524305,40.631219557691885,41.53787393211061,43.28559153152723
818,14,0,2,2,1,0,0,0,2022,9.249583965994708,739.3946761097436,10.347885662102446,174.35175096474939,15.295206050524305,40.26829896729489,41.53787393211061,43.28559153152723
819,14,4,0,2,1,0,0,0,2022,9.866137828,739.3946761097436,3.785218956,174.35175096474939,15.295206050524305,52.35906113990505,41.53787393211061,43.28559153152723
820,14,4,1,2,1,0,0,0,2022,9.280302661418101,739.3959769061819,5.511565602327167,174.35200238053898,15.29522191267022,52.31574801818118,41.53791482750349,43.285652903290554
821,14,4,2,2,1,0,0,0,2022,9.280302661418101,739.3959769061819,5.511565602327167,174.35200238053898,15.29522191267022,52.31574801818118,41.53791482750349,43.285652903290554
822,14,2,0,2,1,0,0,0,2022,14.41647597,739.3946761097436,9.955174864,174.35175096474939,15.295206050524305,41.616043870788516,41.53787393211061,43.28559153152723
823,14,2,1,2,1,0,0,0,2022,14.356275110913153,739.3959769061819,13.933426839197999,174.35200238053898,15.29522191267022,41.92365974037163,41.53791482750349,43.285652903290554
824,14,2,2,2,1,0,0,0,2022,14.356275110913153,739.3959769061819,13.933426839197999,174.35200238053898,15.29522191267022,41.92365974037163,41.53791482750349,43.285652903290554
825,14,3,0,2,1,0,0,0,2022,8.929128942,739.3946761097436,5.059392544,174.35175096474939,15.295206050524305,42.04103898995715,41.53787393211061,43.28559153152723
826,14,3,1,2,1,0,0,0,2022,7.908569645852675,739.3959769061819,6.837176515065876,174.35200238053898,15.29522191267022,41.35088049741212,41.53791482750349,43.285652903290554
827,14,3,2,2,1,0,0,0,2022,7.908569645852675,739.3959769061819,6.837176515065876,174.35200238053898,15.29522191267022,41.35088049741212,41.53791482750349,43.285652903290554
828,14,5,0,2,1,0,0,0,2022,9.249583965994708,739.3946761097436,6.608328304,174.35175096474939,15.295206050524305,40.55951185475053,41.53787393211061,43.28559153152723
829,14,1,0,2,1,0,0,0,2022,5.76499388,739.3946761097436,8.233662529,174.35175096474939,15.295206050524305,37.88530990395196,41.53787393211061,43.28559153152723
830,14,1,1,2,1,0,0,0,2022,6.986817466834989,739.3959769061819,11.961222541176273,174.35200238053898,15.29522191267022,37.47022299456501,41.53791482750349,43.285652903290554
831,14,1,2,2,1,0,0,0,2022,6.986817466834989,739.3959769061819,11.961222541176273,174.35200238053898,15.29522191267022,37.47022299456501,41.53791482750349,43.285652903290554
832,5,0,0,0,1,1,1,1,2010,9.614265179,884.28,10.6982024,584.0753317930967,21.18120786,33.3,61.10900031,32.8
833,5,0,1,0,1,1,1,1,2010,9.280998740334393,806.2147738867315,10.576028336435574,585.5042202334653,25.39954099859045,36.10467043655314,61.52240669832133,25.192872495363265
