,city_idx,encoded_strata_race_label,encoded_strata_sex_label,encoded_geo_strata_region,encoded_geo_strata_poverty,encoded_geo_strata_Population,encoded_geo_strata_PopDensity,encoded_geo_strata_Segregation,date_label,Cancer | All Cancer Deaths,Deaths | Infant Deaths,Food Access | Limited Supermarket Access,Housing | Vacant Housing and Homelessness,Language and Nativity | Primarily Speak Spanish,Population | Children,"Respiratory Infection | COVID-19 Vaccination, Adults",Substance Use | Opioid Overdose Deaths
3694,2,1,1,3,1,1,0,1,2019,120.0085118,3.4232153050496956,39.62703808521545,2.646007372662016,34.85657336489315,21.988586654675153,72.34292654816534,7.707531853
3695,2,1,2,3,1,1,0,1,2019,155.7740296,3.4232153050496956,39.62703808521545,2.646007372662016,34.85657336489315,21.988586654675153,72.34292654816534,22.83400696
3696,2,0,0,3,1,1,0,1,2020,127.9554155,4.175711738,26.17898332,1.184032901,40.7513098,19.72274964,72.20673069415652,13.57731563
3697,2,0,1,3,1,1,0,1,2020,113.490542,4.892037355504532,36.268977506609254,3.5533644457718974,34.85720109909001,21.76774995392917,72.36865197800425,5.878962651
3698,2,0,2,3,1,1,0,1,2020,149.8156375,4.892037355504532,36.268977506609254,3.5533644457718974,34.85720109909001,21.76774995392917,72.36865197800425,21.19254358
3699,2,4,0,3,1,1,0,1,2020,97.40366275,2.372638553,36.268977506609254,3.5533644457718974,34.85720109909001,21.76774995392917,72.36865197800425,2.51673741
3700,2,4,1,3,1,1,0,1,2020,87.46181145,3.432692091579582,39.62703808521545,3.5530367583173437,34.85657336489315,21.76745970319394,72.35017101886675,1.30209975
3701,2,4,2,3,1,1,0,1,2020,112.358879,3.432692091579582,39.62703808521545,3.5530367583173437,34.85657336489315,21.76745970319394,72.35017101886675,3.918898594
3702,2,2,0,3,1,1,0,1,2020,208.9681058,8.966193043,36.268977506609254,3.5533644457718974,34.85720109909001,21.76774995392917,72.36865197800425,28.11545753
3703,2,2,1,3,1,1,0,1,2020,181.3646541,10.640774970343116,39.62703808521545,3.5530367583173437,34.85657336489315,21.76745970319394,72.35017101886675,13.98126062
3704,2,2,2,3,1,1,0,1,2020,253.1710768,10.640774970343116,39.62703808521545,3.5530367583173437,34.85657336489315,21.76745970319394,72.35017101886675,43.53195851
3705,2,3,0,3,1,1,0,1,2020,120.1965135,4.392701113,36.268977506609254,3.5533644457718974,34.85720109909001,21.76774995392917,72.36865197800425,10.43044175
3706,2,3,1,3,1,1,0,1,2020,107.702001,4.988500182265944,39.62703808521545,3.5530367583173437,34.85657336489315,21.76745970319394,72.35017101886675,3.123647853
3707,2,3,2,3,1,1,0,1,2020,143.2133485,4.988500182265944,39.62703808521545,3.5530367583173437,34.85657336489315,21.76745970319394,72.35017101886675,17.45258574
3708,2,5,0,3,1,1,0,1,2020,124.8680275447789,4.858974015289203,36.268977506609254,3.5533644457718974,34.85720109909001,21.76774995392917,72.36865197800425,18.709940689911274
3709,2,1,0,3,1,1,0,1,2020,130.5325219,2.772415493,36.268977506609254,3.5533644457718974,34.85720109909001,21.76774995392917,72.36865197800425,19.62711275
3710,2,1,1,3,1,1,0,1,2020,115.6459587,3.2545258861137314,39.62703808521545,3.5530367583173437,34.85657336489315,21.76745970319394,72.35017101886675,10.11441929
3711,2,1,2,3,1,1,0,1,2020,150.7379172,3.2545258861137314,39.62703808521545,3.5530367583173437,34.85657336489315,21.76745970319394,72.35017101886675,28.50044004
3712,2,0,0,3,1,1,0,1,2021,126.2919822,4.110977081,26.17898332,4.379100145,40.7513098,19.72274964,77.0,17.91739107
3713,2,0,1,3,1,1,0,1,2021,111.9596844,4.8565514101562846,39.60801014412098,3.3800966687560683,34.85720109909001,21.767749953929165,72.3711096291085,7.296809109
3714,2,0,2,3,1,1,0,1,2021,148.303274,4.8565514101562846,39.60801014412098,3.3800966687560683,34.85720109909001,21.767749953929165,72.3711096291085,28.23482813
3715,2,4,0,3,1,1,0,1,2021,99.34406444,2.486016159,39.60801014412098,3.3800966687560683,34.85720109909001,21.767749953929165,72.3711096291085,3.953657292
3716,2,4,1,3,1,1,0,1,2021,88.08511277,3.7575527020494675,39.6180187162975,3.3797836258800604,34.85657336489315,22.448348456806063,72.35139294035997,1.876965805
3717,2,4,2,3,1,1,0,1,2021,116.8449532,3.7575527020494675,39.6180187162975,3.3797836258800604,34.85657336489315,22.448348456806063,72.35139294035997,6.344945836
3718,2,2,0,3,1,1,0,1,2021,212.3751882,8.397733127,39.60801014412098,3.3800966687560683,34.85720109909001,21.767749953929165,72.3711096291085,42.6088787
3719,2,2,1,3,1,1,0,1,2021,186.0421321,10.591962716682993,39.6180187162975,3.3797836258800604,34.85657336489315,22.448348456806063,72.35139294035997,20.29059333
3720,2,2,2,3,1,1,0,1,2021,256.283222,10.591962716682993,39.6180187162975,3.3797836258800604,34.85657336489315,22.448348456806063,72.35139294035997,65.83368503
3721,2,3,0,3,1,1,0,1,2021,117.1336657,4.379055073,39.60801014412098,3.3800966687560683,34.85720109909001,21.767749953929165,72.3711096291085,14.09859812
3722,2,3,1,3,1,1,0,1,2021,106.7142655,5.188539739214089,39.6180187162975,3.3797836258800604,34.85657336489315,22.448348456806063,72.35139294035997,3.816142473
3723,2,3,2,3,1,1,0,1,2021,135.4550618,5.188539739214089,39.6180187162975,3.3797836258800604,34.85657336489315,22.448348456806063,72.35139294035997,23.8783498
3724,2,5,0,3,1,1,0,1,2021,124.73323063778811,5.090928270594294,39.60801014412098,3.3800966687560683,34.85720109909001,21.767749953929165,72.3711096291085,21.858614477935763
3725,2,1,0,3,1,1,0,1,2021,129.0060755,2.669280337,39.60801014412098,3.3800966687560683,34.85720109909001,21.767749953929165,72.3711096291085,23.49046401
3726,2,1,1,3,1,1,0,1,2021,113.1077091,3.2101655101984927,39.6180187162975,3.3797836258800604,34.85657336489315,22.448348456806063,72.35139294035997,11.56121791
3727,2,1,2,3,1,1,0,1,2021,150.9571721,3.2101655101984927,39.6180187162975,3.3797836258800604,34.85657336489315,22.448348456806063,72.35139294035997,34.40645579
3728,2,0,0,3,1,1,0,1,2022,125.9478,4.048562735,38.69846037319149,1.158483206,40.7513098,19.72274964,82.7,19.82167916
3729,2,0,1,3,1,1,0,1,2022,111.8069242,5.089582398701544,39.55629512197249,3.384202405286515,34.86491395389378,22.444491948586933,77.01649773225871,7.863486482
3730,2,0,2,3,1,1,0,1,2022,147.7481089,5.089582398701544,39.55629512197249,3.384202405286515,34.86491395389378,22.444491948586933,77.01649773225871,31.33443602
3731,2,4,0,3,1,1,0,1,2022,101.2593568,2.62202501,39.55629512197249,3.384202405286515,34.86491395389378,22.444491948586933,77.01649773225871,4.274270855
3732,2,4,1,3,1,1,0,1,2022,90.10600559,3.7562573507152757,39.58929980763386,3.3818818319338644,34.86052685880067,22.446520446608282,77.06844847668279,2.078052075
3733,2,4,2,3,1,1,0,1,2022,119.3770223,3.7562573507152757,39.58929980763386,3.3818818319338644,34.86052685880067,22.446520446608282,77.06844847668279,6.761214738
3734,2,2,0,3,1,1,0,1,2022,219.9098901,8.219923789,39.55629512197249,3.384202405286515,34.86491395389378,22.444491948586933,77.01649773225871,49.87853323
3735,2,2,1,3,1,1,0,1,2022,194.0188872,11.110198110090808,39.58929980763386,3.3818818319338644,34.86052685880067,22.446520446608282,77.06844847668279,21.85680457
3736,2,2,2,3,1,1,0,1,2022,266.1639244,11.110198110090808,39.58929980763386,3.3818818319338644,34.86052685880067,22.446520446608282,77.06844847668279,78.5470984
3737,2,3,0,3,1,1,0,1,2022,114.5504909,4.255809623,39.55629512197249,3.384202405286515,34.86491395389378,22.444491948586933,77.01649773225871,16.06171391
3738,2,3,1,3,1,1,0,1,2022,106.0878035,4.945320126750562,39.58929980763386,3.3818818319338644,34.86052685880067,22.446520446608282,77.06844847668279,4.423258904
3739,2,3,2,3,1,1,0,1,2022,129.5386927,4.945320126750562,39.58929980763386,3.3818818319338644,34.86052685880067,22.446520446608282,77.06844847668279,27.04401282
3740,2,5,0,3,1,1,0,1,2022,124.7235281350819,5.089582398701544,39.55629512197249,3.384202405286515,34.86491395389378,22.444491948586933,77.01649773225871,23.988498912870295
