,city_idx,encoded_strata_race_label,encoded_strata_sex_label,encoded_geo_strata_region,encoded_geo_strata_poverty,encoded_geo_strata_Population,encoded_geo_strata_PopDensity,encoded_geo_strata_Segregation,date_label,Births | Teen Births,Deaths | Gun Deaths (Firearms),Education | Preschool Enrollment,Housing | Renters vs. Owners,Language and Nativity | Primarily Speak English,Physical Activity | Teen TV Time,Respiratory Infection | COVID-19 Deaths,Substance Use | Drug Overdose Deaths
6633,19,3,0,3,1,0,0,0,2021,15.49422608,6.315377613,49.626472003412324,1.721912157,69.57477933165774,19.408956526434075,124.1650314,27.33606668
6634,19,3,1,3,1,0,0,0,2021,19.217903025589393,4.034892186,52.60951891764939,1.7262047154687614,66.59055096004137,19.24028570567002,81.96478528,11.32036347
6635,19,3,2,3,1,0,0,0,2021,19.217903025589393,11.23751169,52.60951891764939,1.7262047154687614,66.59055096004137,18.013942955567135,182.0553946,42.62069226
6636,19,5,0,3,1,0,0,0,2021,11.658573636102057,14.241206727676206,49.626472003412324,1.332708529,69.57477933165774,17.300366473100343,62.775608534600835,34.05737982529492
6637,19,1,0,3,1,0,0,0,2021,2.077613712,5.146024008,49.626472003412324,0.545908005,69.57477933165774,13.226866430043591,52.13349197,32.67385423
6638,19,1,1,3,1,0,0,0,2021,4.949613206239955,3.2375573380000002,52.60951891764939,0.7281443756396887,66.59055096004137,15.110041280485412,45.07205474,19.0008301
6639,19,1,2,3,1,0,0,0,2021,4.949613206239955,8.699204435,52.60951891764939,0.7281443756396887,66.59055096004137,13.87423761450504,61.64188714,44.31772342
6640,19,0,0,3,1,0,0,0,2022,7.552161827,4.078164823,53.43354971,0.791747335,41.90940731,17.372222222222227,31.84950198,21.56229588
6641,19,0,1,3,1,0,0,0,2022,11.51109563513817,4.49162122,52.592119450143734,1.074441852106015,67.40402028377169,19.021710863319615,23.39305572,11.01481264
6642,19,0,2,3,1,0,0,0,2022,11.51109563513817,7.268602641,52.592119450143734,1.074441852106015,67.40402028377169,18.075066820129546,42.60918176,31.39960828
6643,19,4,0,3,1,0,0,0,2022,1.136148457,1.544263958,52.592119450143734,0.573270049,67.40402028377169,14.4538374309345,25.53412515,8.254911696
6644,19,4,1,3,1,0,0,0,2022,4.946642760854983,4.642725845557522,52.84034705676846,0.8567323013420515,67.40401811065594,14.753860393089111,16.70899631,4.65499627
6645,19,4,2,3,1,0,0,0,2022,4.946642760854983,2.424667503,52.84034705676846,0.8567323013420515,67.40401811065594,13.622591308188852,36.67889206,11.86167439
6646,19,2,0,3,1,0,0,0,2022,7.559395248,53.984997269999994,52.592119450143734,2.491122278,67.40402028377169,28.347182538758265,61.754436098,52.08420822
6647,19,2,1,3,1,0,0,0,2022,16.91935662639967,14.837076756666667,52.84034705676846,2.364303915611848,67.40401811065594,23.058830455913494,61.006134675000006,53.922338122
6648,19,2,2,3,1,0,0,0,2022,16.91935662639967,93.531621234,52.84034705676846,2.364303915611848,67.40401811065594,20.79479068954232,73.15658157666667,68.58190227
6649,19,3,0,3,1,0,0,0,2022,15.14971718,5.910008371,52.592119450143734,1.721912157,67.40402028377169,20.283133217648643,44.70818642,28.36328366
6650,19,3,1,3,1,0,0,0,2022,20.168663823240898,4.232829902,52.84034705676846,1.7976265851133197,67.40401811065594,17.999999999999996,34.98393063,10.92314158
6651,19,3,2,3,1,0,0,0,2022,20.168663823240898,10.59667141,52.84034705676846,1.7976265851133197,67.40401811065594,16.977913631386087,58.79255401,44.97208325
6652,19,5,0,3,1,0,0,0,2022,11.580047975950974,14.664401021889125,52.592119450143734,1.332708529,67.40402028377169,17.302400774832833,33.54116217864657,37.624696506860246
6653,19,1,0,3,1,0,0,0,2022,2.062564455,5.194850065,52.592119450143734,0.545908005,67.40402028377169,12.196267476543644,33.71781794,31.92175206
6654,19,1,1,3,1,0,0,0,2022,4.663244659166004,4.550823673,52.84034705676846,0.7323270672185431,67.40401811065594,15.469272879314728,24.54907641,19.60497069
6655,19,1,2,3,1,0,0,0,2022,4.663244659166004,8.746932317,52.84034705676846,0.7323270672185431,67.40401811065594,14.24702091442453,44.44972009,42.18249708
6656,12,0,0,3,1,0,0,0,2010,10.97225544,6.661660648,59.93978423,1.112196277,66.14300031444445,22.7,55.616303951770014,15.79179409
6657,12,0,1,3,1,0,0,0,2010,33.54406662247786,2.867446063,52.72463087841293,1.0515881652809163,65.94060857678804,25.823147336512054,39.515008557586796,10.4914562
6658,12,0,2,3,1,0,0,0,2010,33.54406662247786,10.53157407,52.72463087841293,1.0515881652809163,65.94060857678804,26.32796770812778,76.07003762551109,20.92152581
6659,12,4,0,3,1,0,0,0,2010,6.22022234,5.476151108,52.72463087841293,1.239930532,65.94060857678804,23.05078272679104,65.98201388175757,4.74437868
6660,12,4,1,3,1,0,0,0,2010,16.946587292427395,4.780799020508154,52.724662632017754,1.0194043902908743,65.92339157991874,24.594974345177693,49.79669992843698,3.458715181342106
6661,12,4,2,3,1,0,0,0,2010,16.946587292427395,9.909115490666666,52.724662632017754,1.0194043902908743,65.92339157991874,24.56154267431991,146.53532801601068,3.873615896
