,city_idx,encoded_strata_race_label,encoded_strata_sex_label,encoded_geo_strata_region,encoded_geo_strata_poverty,encoded_geo_strata_Population,encoded_geo_strata_PopDensity,encoded_geo_strata_Segregation,date_label,Respiratory Infection | New Tuberculosis Cases,Income Inequality | Income Inequality,Transportation | Lack of Car,Race/Ethnicity | Minority Population,Cardiovascular Disease | Cardiovascular Disease Deaths,Population | Single-Parent Families,Crime Incidents | Homicides
6054,4,2,0,3,1,1,0,0,2011,6.831498436061147,0.4746255529195687,8.20410984337859,57.56350460052734,287.0124252,30.486219444423337,15.45658842
6055,4,2,1,3,1,1,0,0,2011,6.823536431305436,0.4747258411241512,8.225629739545623,57.59417863376955,251.5711085,30.75048509099621,7.798892062531865
6056,4,2,2,3,1,1,0,0,2011,6.823536431305436,0.4747258411241512,8.225629739545623,57.59417863376955,326.0179138,30.75048509099621,24.08225204
6057,4,3,0,3,1,1,0,0,2011,6.831498436061147,0.4746255529195687,8.20410984337859,57.56350460052734,153.6470624,27.087813313786175,2.245377843
6058,4,3,1,3,1,1,0,0,2011,6.823536431305436,0.4747258411241512,8.225629739545623,57.59417863376955,132.2069953,26.489848301352442,2.5124569526330154
6059,4,3,2,3,1,1,0,0,2011,6.823536431305436,0.4747258411241512,8.225629739545623,57.59417863376955,182.6925545,26.489848301352442,3.389828667
6060,4,5,0,3,1,1,0,0,2011,6.831498436061147,0.4746255529195687,8.20410984337859,57.56350460052734,198.8883910626106,26.39898818247241,3.7430224656853333
6061,4,1,0,3,1,1,0,0,2011,6.831498436061147,0.4746255529195687,8.20410984337859,57.56350460052734,194.2460658,10.235221923829831,1.649091068
6062,4,1,1,3,1,1,0,0,2011,6.823536431305436,0.4747258411241512,8.225629739545623,57.59417863376955,156.1184322,11.129368505932527,1.73628647368
6063,4,1,2,3,1,1,0,0,2011,6.823536431305436,0.4747258411241512,8.225629739545623,57.59417863376955,239.9544071,11.129368505932527,2.474043204
6064,4,0,0,3,1,1,0,0,2012,7.4,0.4669,7.176527014,55.28140735,188.0624131,9.797947572,3.078082267
6065,4,0,1,3,1,1,0,0,2012,6.709976357602403,0.4672604626514537,7.315074817570242,55.58803903528804,154.4387373,10.146456322870973,1.438778196
6066,4,0,2,3,1,1,0,0,2012,6.709976357602403,0.4672604626514537,7.315074817570242,55.58803903528804,229.3131351,10.146456322870973,4.596449571
6067,4,4,0,3,1,1,0,0,2012,6.709976357602403,0.4672604626514537,7.315074817570242,55.58803903528804,142.2344006,14.053083058106811,1.485221211
6068,4,4,1,3,1,1,0,0,2012,6.698843205977135,0.46720677507479574,7.322900156903234,55.57817023229382,117.5399912,14.618550720675666,2.8541227390491164
6069,4,4,2,3,1,1,0,0,2012,6.698843205977135,0.46720677507479574,7.322900156903234,55.57817023229382,178.3753234,14.618550720675666,3.397550371736109
6070,4,2,0,3,1,1,0,0,2012,6.709976357602403,0.4672604626514537,7.315074817570242,55.58803903528804,296.2088499,29.70315913340826,17.96109969
6071,4,2,1,3,1,1,0,0,2012,6.698843205977135,0.46720677507479574,7.322900156903234,55.57817023229382,280.6803695,30.118105367227457,8.643177092635966
6072,4,2,2,3,1,1,0,0,2012,6.698843205977135,0.46720677507479574,7.322900156903234,55.57817023229382,315.3067603,30.118105367227457,29.83182221
6073,4,3,0,3,1,1,0,0,2012,6.709976357602403,0.4672604626514537,7.315074817570242,55.58803903528804,171.6618256,28.557698054330373,2.602229064
