,city_idx,encoded_strata_race_label,encoded_strata_sex_label,encoded_geo_strata_region,encoded_geo_strata_poverty,encoded_geo_strata_Population,encoded_geo_strata_PopDensity,encoded_geo_strata_Segregation,date_label,Substance Use | Adult Smoking,Population | Children,Language and Nativity | Primarily Speak Spanish,Deaths | Injury Deaths,Respiratory Infection | COVID-19 Deaths,Deaths | Premature Death
3338,18,3,1,3,1,0,0,1,2010,17.26666083963286,25.045237229140593,24.292461944730114,14.01923757,106.12548224211066,2958.641824
3339,18,3,2,3,1,0,0,1,2010,17.26666083963286,25.045237229140593,24.292461944730114,38.1348704,223.82037667707706,5280.650366
3340,18,5,0,3,1,0,0,1,2010,17.250326616567925,25.046298140111283,24.33476871875519,45.02326065609782,75.26386737650566,5580.352472170775
3341,18,1,0,3,1,0,0,1,2010,17.250326616567925,25.046298140111283,24.33476871875519,57.33544656,48.29693223921344,6284.184165
3342,18,1,1,3,1,0,0,1,2010,17.26666083963286,25.045237229140593,24.292461944730114,37.78125921,36.347093000241784,4158.651902
3343,18,1,2,3,1,0,0,1,2010,17.26666083963286,25.045237229140593,24.292461944730114,78.16615506,62.70783867516507,8366.736269
3344,18,0,0,3,1,0,0,1,2011,16.1,25.4678174,27.77308561136899,41.29190823,75.26694858123767,5770.972072
3345,18,0,1,3,1,0,0,1,2011,17.048636370316782,24.082228980827814,26.605968195927858,23.36596799,53.80610265764747,4177.246103
3346,18,0,2,3,1,0,0,1,2011,17.048636370316782,24.082228980827814,26.605968195927858,60.39146314,101.69967303147395,7401.75055
3347,18,4,0,3,1,0,0,1,2011,17.048636370316782,24.082228980827814,26.605968195927858,27.90673916,72.69519431817668,5854.557169
3348,18,4,1,3,1,0,0,1,2011,17.06569699521156,24.068815630690573,26.55301772972427,20.55601194,53.097471029225666,4369.909689
3349,18,4,2,3,1,0,0,1,2011,17.06569699521156,24.068815630690573,26.55301772972427,35.68738026,118.61973092289097,7794.620557
3350,18,2,0,3,1,0,0,1,2011,17.048636370316782,24.082228980827814,26.605968195927858,55.21180311,91.16449561462645,10055.10605
3351,18,2,1,3,1,0,0,1,2011,17.06569699521156,24.068815630690573,26.55301772972427,29.49889545,71.72284249753076,7574.098632
3352,18,2,2,3,1,0,0,1,2011,17.06569699521156,24.068815630690573,26.55301772972427,84.52143578,119.938181865047,12899.46731
3353,18,3,0,3,1,0,0,1,2011,17.048636370316782,24.082228980827814,26.605968195927858,28.77235095,185.03946630086645,4180.027554
3354,18,3,1,3,1,0,0,1,2011,17.06569699521156,24.068815630690573,26.55301772972427,13.6020147,106.12976879171538,2986.948868
3355,18,3,2,3,1,0,0,1,2011,17.06569699521156,24.068815630690573,26.55301772972427,42.3729992,223.8153961351388,5326.798087
3356,18,5,0,3,1,0,0,1,2011,17.048636370316782,24.082228980827814,26.605968195927858,46.581985946865466,75.26658723557823,5651.193465712442
3357,18,1,0,3,1,0,0,1,2011,17.048636370316782,24.082228980827814,26.605968195927858,55.22114753,48.298245508156846,6095.737849
3358,18,1,1,3,1,0,0,1,2011,17.06569699521156,24.068815630690573,26.55301772972427,35.65556832,36.34750105065997,4197.171988
3359,18,1,2,3,1,0,0,1,2011,17.06569699521156,24.068815630690573,26.55301772972427,75.64825748,62.709988680612625,7907.226289
3360,18,0,0,3,1,0,0,1,2012,16.1,25.4678174,28.177259438391353,44.59228873,75.27267895256095,5756.373932
3361,18,0,1,3,1,0,0,1,2012,16.285191159037982,23.851624729887906,24.5619133812163,23.93905447,53.81071004337612,4173.4973
3362,18,0,2,3,1,0,0,1,2012,16.285191159037982,23.851624729887906,24.5619133812163,66.22894444,101.7059431347317,7374.490904
3363,18,4,0,3,1,0,0,1,2012,16.285191159037982,23.851624729887906,24.5619133812163,31.27092141,72.70200263536405,5712.525438
3364,18,4,1,3,1,0,0,1,2012,16.291923526422185,23.835027963975474,24.46000253980495,16.23615285,53.10165804099935,4180.660693
3365,18,4,2,3,1,0,0,1,2012,16.291923526422185,23.835027963975474,24.46000253980495,49.71551402,118.620232684008,7576.695437
3366,18,2,0,3,1,0,0,1,2012,16.285191159037982,23.851624729887906,24.5619133812163,54.57389023,91.16463029313113,9755.727898
3367,18,2,1,3,1,0,0,1,2012,16.291923526422185,23.835027963975474,24.46000253980495,28.29944058,71.72639800889392,7160.171961
3368,18,2,2,3,1,0,0,1,2012,16.291923526422185,23.835027963975474,24.46000253980495,84.85977171,119.93646863705845,12808.42125
3369,18,3,0,3,1,0,0,1,2012,16.285191159037982,23.851624729887906,24.5619133812163,32.6998727,185.02877313012496,4250.025226
3370,18,3,1,3,1,0,0,1,2012,16.291923526422185,23.835027963975474,24.46000253980495,14.33525965,106.13809027744762,2943.003864
3371,18,3,2,3,1,0,0,1,2012,16.291923526422185,23.835027963975474,24.46000253980495,50.19432798,223.805727400959,5530.600383
3372,18,5,0,3,1,0,0,1,2012,16.285191159037982,23.851624729887906,24.5619133812163,47.479132022704114,75.27156321877555,5810.3898894001495
3373,18,1,0,3,1,0,0,1,2012,16.285191159037982,23.851624729887906,24.5619133812163,58.77278905,48.30079495929654,6041.879317
3374,18,1,1,3,1,0,0,1,2012,16.291923526422185,23.835027963975474,24.46000253980495,37.55026851,36.3482931996017,4405.335477
3375,18,1,2,3,1,0,0,1,2012,16.291923526422185,23.835027963975474,24.46000253980495,80.01944723,62.714162489691276,7589.318262
3376,18,0,0,3,1,0,0,1,2013,16.1,23.68174389,34.37099307,44.28529847,75.28468779375113,5602.653313
3377,18,0,1,3,1,0,0,1,2013,15.68804316028502,24.44658257633259,27.612468169635314,21.34460894,53.820365502053356,4164.221246
3378,18,0,2,3,1,0,0,1,2013,15.68804316028502,24.44658257633259,27.612468169635314,68.97179185,101.71908306406964,7068.604447
3379,18,4,0,3,1,0,0,1,2013,15.68804316028502,24.44658257633259,27.612468169635314,28.59668854,72.71627047164611,4887.094113
3380,18,4,1,3,1,0,0,1,2013,15.68690164122318,24.4468877970296,27.516499553659216,9.794703249,53.11043254383955,3504.473885
3381,18,4,2,3,1,0,0,1,2013,15.68690164122318,24.4468877970296,27.516499553659216,54.24064494,118.62128419868814,6552.903078
3382,18,2,0,3,1,0,0,1,2013,15.68804316028502,24.44658257633259,27.612468169635314,67.07532205,91.16491253186973,9671.59639
3383,18,2,1,3,1,0,0,1,2013,15.68690164122318,24.4468877970296,27.516499553659216,30.48702365,71.73384910916316,6966.224745
3384,18,2,2,3,1,0,0,1,2013,15.68690164122318,24.4468877970296,27.516499553659216,109.7449834,119.93287831425441,12901.95851
3385,18,3,0,3,1,0,0,1,2013,15.68804316028502,24.44658257633259,27.612468169635314,31.22997283,185.0063640082703,4203.598555
3386,18,3,1,3,1,0,0,1,2013,15.68690164122318,24.4468877970296,27.516499553659216,13.10544992,106.15552918236097,3076.746027
3387,18,3,2,3,1,0,0,1,2013,15.68690164122318,24.4468877970296,27.516499553659216,49.15069187,223.7854651375336,5297.490791
3388,18,5,0,3,1,0,0,1,2013,15.68804316028502,24.44658257633259,27.612468169635314,44.176282673902385,75.28085422071885,5723.7506485123795
3389,18,1,0,3,1,0,0,1,2013,15.68804316028502,24.44658257633259,27.612468169635314,56.84849181,48.30613771147287,5988.859314
3390,18,1,1,3,1,0,0,1,2013,15.68690164122318,24.4468877970296,27.516499553659216,33.9258133,36.34995326494537,4700.20775
3391,18,1,2,3,1,0,0,1,2013,15.68690164122318,24.4468877970296,27.516499553659216,80.29747936,62.72290932433003,7194.588026
3392,18,0,0,3,1,0,0,1,2014,16.1,23.68174389,34.37099307,46.10524984,75.3121982969057,5653.796811
3393,18,0,1,3,1,0,0,1,2014,15.429706606243926,24.19020284520071,31.732450208853972,21.90097113,53.84248474921406,4319.5789
3394,18,0,2,3,1,0,0,1,2014,15.429706606243926,24.19020284520071,31.732450208853972,71.86093472,101.74918472515235,7010.74921
3395,18,4,0,3,1,0,0,1,2014,15.429706606243926,24.19020284520071,31.732450208853972,29.79431991,72.74895600298339,4863.329934
3396,18,4,1,3,1,0,0,1,2014,15.429148842990768,24.19111028544537,31.68499768496667,12.2286068,53.130533649703345,4368.929897
3397,18,4,2,3,1,0,0,1,2014,15.429148842990768,24.19111028544537,31.68499768496667,51.64680031,118.6236930654113,5604.581839
3398,18,2,0,3,1,0,0,1,2014,15.429706606243926,24.19020284520071,31.732450208853972,64.42063296,91.16555909964312,10048.50109
3399,18,2,1,3,1,0,0,1,2014,15.429148842990768,24.19111028544537,31.68499768496667,23.9046123,71.75091849281277,7301.933807
3400,18,2,2,3,1,0,0,1,2014,15.429148842990768,24.19111028544537,31.68499768496667,113.4656458,119.92465340851525,13277.03726
3401,18,3,0,3,1,0,0,1,2014,15.429706606243926,24.19020284520071,31.732450208853972,31.84679701,184.95502797944732,4225.841108
3402,18,3,1,3,1,0,0,1,2014,15.429148842990768,24.19111028544537,31.68499768496667,15.19346479,106.19547916929425,3184.041992
3403,18,3,2,3,1,0,0,1,2014,15.429148842990768,24.19111028544537,31.68499768496667,49.1322004,223.7390472481593,5260.644105
3404,18,5,0,3,1,0,0,1,2014,15.429706606243926,24.19020284520071,31.732450208853972,44.85059539385814,75.29771120184967,5678.082923018793
3405,18,1,0,3,1,0,0,1,2014,15.429706606243926,24.19020284520071,31.732450208853972,62.65170491,48.318377177235945,6178.369031
3406,18,1,1,3,1,0,0,1,2014,15.429148842990768,24.19111028544537,31.68499768496667,37.68387019,36.35375623245493,4702.420954
3407,18,1,2,3,1,0,0,1,2014,15.429148842990768,24.19111028544537,31.68499768496667,87.06192409,62.74294704638093,7507.267058
3408,18,0,0,3,1,0,0,1,2015,15.1,23.68174389,34.37099307,45.18876064,75.38134148887787,5779.01632
3409,18,0,1,3,1,0,0,1,2015,15.086438931714692,23.513520608421775,33.068224808948735,22.4858447,53.898077892826066,4387.71178
3410,18,0,2,3,1,0,0,1,2015,15.086438931714692,23.513520608421775,33.068224808948735,69.96322071,101.82484037271458,7208.055709
3411,18,4,0,3,1,0,0,1,2015,15.086438931714692,23.513520608421775,33.068224808948735,32.13721915,72.83110578974907,5316.198034
3412,18,4,1,3,1,0,0,1,2015,15.086084523915948,23.512683365590096,33.04171719995981,20.28375595,53.181054522178236,4891.962729
3413,18,4,2,3,1,0,0,1,2015,15.086084523915948,23.512683365590096,33.04171719995981,47.41986727,118.6297473615954,5915.15366
3414,18,2,0,3,1,0,0,1,2015,15.086438931714692,23.513520608421775,33.068224808948735,66.33500004,91.16718414297385,10308.97907
3415,18,2,1,3,1,0,0,1,2015,15.086084523915948,23.512683365590096,33.04171719995981,22.76332904,71.79381962275208,7668.370958
3416,18,2,2,3,1,0,0,1,2015,15.086084523915948,23.512683365590096,33.04171719995981,123.2602516,119.90398144067518,13397.59563
3417,18,3,0,3,1,0,0,1,2015,15.086438931714692,23.513520608421775,33.068224808948735,31.62023033,184.82600318931333,4312.815129
3418,18,3,1,3,1,0,0,1,2015,15.086084523915948,23.512683365590096,33.04171719995981,15.51756805,106.29588698809312,3203.196622
3419,18,3,2,3,1,0,0,1,2015,15.086084523915948,23.512683365590096,33.04171719995981,50.51831529,223.6223834046113,5451.446585
3420,18,5,0,3,1,0,0,1,2015,15.086438931714692,23.513520608421775,33.068224808948735,45.404501855278795,75.32421356193852,5606.448397990354
3421,18,1,0,3,1,0,0,1,2015,15.086438931714692,23.513520608421775,33.068224808948735,60.12528283,48.34913909119066,6296.665548
3422,18,1,1,3,1,0,0,1,2015,15.086084523915948,23.512683365590096,33.04171719995981,34.63146069,36.3633143750705,4533.215165
3423,18,1,2,3,1,0,0,1,2015,15.086084523915948,23.512683365590096,33.04171719995981,85.62028436,62.793308613912615,7987.630429
3424,18,0,0,3,1,0,0,1,2016,14.2,23.68174389,34.37099307,46.66427024,75.56589302897495,5661.701251
3425,18,0,1,3,1,0,0,1,2016,14.614818326786194,22.834647523583996,34.20225849307191,25.57251933,54.04646271539209,4032.194992
3426,18,0,2,3,1,0,0,1,2016,14.614818326786194,22.834647523583996,34.20225849307191,69.37063845,102.02677444426095,7387.336359
3427,18,4,0,3,1,0,0,1,2016,14.614818326786194,22.834647523583996,34.20225849307191,34.90990701,73.0503735040941,5749.970525
3428,18,4,1,3,1,0,0,1,2016,14.614558987002358,22.83313572144908,34.20195735461383,25.67402183,44.73792181687405,4836.586383
3429,18,4,2,3,1,0,0,1,2016,14.614558987002358,22.83313572144908,34.20195735461383,43.99957294,110.33180900821546,6885.342726
3430,18,2,0,3,1,0,0,1,2016,14.614818326786194,22.834647523583996,34.20225849307191,62.82327789,91.17152158012219,10111.05538
3431,18,2,1,3,1,0,0,1,2016,14.614558987002358,22.83313572144908,34.20195735461383,21.6875233,71.90832792612045,7251.330498
3432,18,2,2,3,1,0,0,1,2016,14.614558987002358,22.83313572144908,34.20195735461383,112.0076879,119.78524191381817,13513.32652
3433,18,3,0,3,1,0,0,1,2016,14.614818326786194,22.834647523583996,34.20225849307191,34.44742105,184.48162042290116,4277.154978
3434,18,3,1,3,1,0,0,1,2016,14.614558987002358,22.83313572144908,34.20195735461383,16.20490784,106.5638875976771,2865.505626
3435,18,3,2,3,1,0,0,1,2016,14.614558987002358,22.83313572144908,34.20195735461383,56.26387594,234.9051633934788,5812.640371
3436,18,5,0,3,1,0,0,1,2016,14.614818326786194,22.834647523583996,34.20225849307191,46.306604142610794,75.35394951803181,5604.513973073171
3437,18,1,0,3,1,0,0,1,2016,14.614818326786194,22.834647523583996,34.20225849307191,61.98530985,48.43124635923469,5971.535768
3438,18,1,1,3,1,0,0,1,2016,14.614558987002358,22.83313572144908,34.20195735461383,39.26277169,36.3888262134722,4155.539583
3439,18,1,2,3,1,0,0,1,2016,14.614558987002358,22.83313572144908,34.20195735461383,84.49433957,62.92772972732346,7752.646471
3440,18,0,0,3,1,0,0,1,2017,14.3,23.68174389,34.37099307,45.7906156,86.1799767789815,5521.243771
3441,18,0,1,3,1,0,0,1,2017,13.971959737296691,22.407517002146324,34.11717763251671,24.56193256,61.33323471580417,3822.015848
3442,18,0,2,3,1,0,0,1,2017,13.971959737296691,22.407517002146324,34.11717763251671,69.10107586,116.89627020724399,7334.028409
3443,18,4,0,3,1,0,0,1,2017,13.971959737296691,22.407517002146324,34.11717763251671,37.59736896,86.40999077441758,5602.85267
3444,18,4,1,3,1,0,0,1,2017,13.971699347129636,22.407008502215827,34.11707634354412,22.39431888,60.20348477672302,3845.106368
3445,18,4,2,3,1,0,0,1,2017,13.971699347129636,22.407008502215827,34.11707634354412,54.77535243,120.20574787442504,7565.719566
3446,18,2,0,3,1,0,0,1,2017,13.971959737296691,22.407517002146324,34.11717763251671,62.91899302,104.792584580381,9710.459211
3447,18,2,1,3,1,0,0,1,2017,13.971699347129636,22.407008502215827,34.11707634354412,24.30968258,83.61294728926966,7163.209476
3448,18,2,2,3,1,0,0,1,2017,13.971699347129636,22.407008502215827,34.11707634354412,108.4878514,140.30815250005924,12866.76298
3449,18,3,0,3,1,0,0,1,2017,13.971959737296691,22.407517002146324,34.11717763251671,35.86644579,162.57816098210475,4264.640703
3450,18,3,1,3,1,0,0,1,2017,13.971699347129636,22.407008502215827,34.11707634354412,17.05041999,106.01626149891995,2756.13611
