,city_idx,encoded_strata_race_label,encoded_strata_sex_label,encoded_geo_strata_region,encoded_geo_strata_poverty,encoded_geo_strata_Population,encoded_geo_strata_PopDensity,encoded_geo_strata_Segregation,date_label,Diabetes and Obesity | Diabetes Deaths,Deaths | Premature Death,Lead Poisoning | Housing Lead Risk,Language and Nativity | Foreign Born Population,Respiratory Infection | New Tuberculosis Cases,Substance Use | Drug Overdose Deaths,"Health Insurance | Uninsured, Child"
2929,29,0,1,0,1,0,0,0,2011,20.46215491,5393.371538,27.158056042057943,10.094995680859693,3.9999881162413446,12.68509029,6.071899580369982
2930,29,0,2,0,1,0,0,0,2011,26.95729409,10713.8712,27.158056042057943,10.094995680859693,3.9999881162413446,18.91113163,6.071899580369982
2931,29,4,0,0,1,0,0,0,2011,19.09677455401565,5653.708804,27.158056042057943,10.094995680859693,3.9999881162413446,4.781708645950277,11.143570739666664
2932,29,4,1,0,1,0,0,0,2011,17.42169353337558,4150.268092,27.157964347145015,10.094992076440702,3.9999940576318167,3.4627709394265134,11.246249918001478
2933,29,4,2,0,1,0,0,0,2011,21.20164572705547,7438.970248,27.157964347145015,10.094992076440702,3.9999940576318167,6.081405231243302,11.246249918001478
2934,29,2,0,0,1,0,0,0,2011,38.39136195,11980.00969,27.158056042057943,10.094995680859693,3.9999881162413446,12.28550201,5.203909507555556
2935,29,2,1,0,1,0,0,0,2011,37.36078837,8018.697476,27.157964347145015,10.094992076440702,3.9999940576318167,9.153011381,5.2381573899021765
2936,29,2,2,0,1,0,0,0,2011,40.58429949,16751.86308,27.157964347145015,10.094992076440702,3.9999940576318167,16.21241882,5.2381573899021765
2937,29,3,0,0,1,0,0,0,2011,33.58143635,4447.637769,27.158056042057943,10.094995680859693,3.9999881162413446,9.35946929723077,13.730857662222226
2938,29,3,1,0,1,0,0,0,2011,27.76361906943256,2699.480685,27.157964347145015,10.094992076440702,3.9999940576318167,7.2098228112056635,13.736077627031362
2939,29,3,2,0,1,0,0,0,2011,42.832038728,6229.65334,27.157964347145015,10.094992076440702,3.9999940576318167,14.951959191090909,13.736077627031362
2940,29,5,0,0,1,0,0,0,2011,23.96364829830317,7589.672463871921,27.158056042057943,10.094995680859693,3.9999881162413446,19.973174478577388,9.887861605277779
2941,29,1,0,0,1,0,0,0,2011,17.38332973,6826.927513,27.158056042057943,10.094995680859693,3.9999881162413446,20.30589919,4.0262243897222225
2942,29,1,1,0,1,0,0,0,2011,12.51261942,4619.444805,27.157964347145015,10.094992076440702,3.9999940576318167,17.29706394,4.081352984960824
2943,29,1,2,0,1,0,0,0,2011,23.3310751,9143.619879,27.157964347145015,10.094992076440702,3.9999940576318167,23.39106404,4.081352984960824
2944,29,0,0,0,1,0,0,0,2012,23.41875425,7749.610037,30.55368941,7.600941336,2.2,15.17470868,6.019603443181818
2945,29,0,1,0,1,0,0,0,2012,19.70339556,5217.490625,28.832776360124413,9.674037417648849,3.642868373662027,12.59084866,6.072818436509182
