,city_idx,encoded_strata_race_label,encoded_strata_sex_label,encoded_geo_strata_region,encoded_geo_strata_poverty,encoded_geo_strata_Population,encoded_geo_strata_PopDensity,encoded_geo_strata_Segregation,date_label,Crime Incidents | Violent Crime,Births | Low Birthweight,Cancer | All Cancer Deaths,Deaths | Deaths from All Causes,Respiratory Infection | COVID-19 Deaths,Population | Children,"Health Insurance | Uninsured, All Ages"
6063,4,1,2,3,1,1,0,0,2011,465.2473990983743,6.115521209619117,206.1785119,790.5889667,60.50481295684198,21.893413769750968,6.777043927708998
6064,4,0,0,3,1,1,0,0,2012,413.0814351,6.789217441,153.1312101,603.619059,77.60850901004892,21.35839385,10.905451405289222
6065,4,0,1,3,1,1,0,0,2012,411.17796529687496,6.908279398407913,130.2995099,506.5077829,55.64071215206479,21.514373610134495,11.220460601375692
6066,4,0,2,3,1,1,0,0,2012,411.17796529687496,6.908279398407913,184.9784613,720.869528,104.83188240548685,21.514373610134495,11.220460601375692
6067,4,4,0,3,1,1,0,0,2012,411.17796529687496,8.166455016,119.315768,427.9251372,60.62780819657885,21.514373610134495,8.035403263427888
6068,4,4,1,3,1,1,0,0,2012,411.4159682736502,8.106594788223298,98.28571974,360.4560713,47.058205794649574,21.526970975171515,8.371323500172132
6069,4,4,2,3,1,1,0,0,2012,411.4159682736502,8.106594788223298,153.4503849,529.7872988,103.50302945172254,21.526970975171515,8.371323500172132
6070,4,2,0,3,1,1,0,0,2012,411.17796529687496,9.394313968,204.689605,860.2123755,88.47176992147986,21.514373610134495,9.972303827135905
6071,4,2,1,3,1,1,0,0,2012,411.4159682736502,9.891593546269462,192.2704535,783.9097623,67.92942329779488,21.526970975171515,10.135587076205796
6072,4,2,2,3,1,1,0,0,2012,411.4159682736502,9.891593546269462,224.048493,945.239373,119.80460375171177,21.526970975171515,10.135587076205796
6073,4,3,0,3,1,1,0,0,2012,411.17796529687496,6.257904351,129.821118,538.9693915,152.92363285150157,21.514373610134495,19.1930782650077
6074,4,3,1,3,1,1,0,0,2012,411.4159682736502,6.0578302864592,112.0823624,458.4917634,98.94352732614202,21.526970975171515,20.14916424653186
6075,4,3,2,3,1,1,0,0,2012,411.4159682736502,6.0578302864592,157.6106388,652.0662342,233.35160391321662,21.526970975171515,20.14916424653186
6076,4,5,0,3,1,1,0,0,2012,411.17796529687496,6.779789386122573,150.57062013675034,596.0972729023656,77.61106872307208,21.514373610134495,16.463660554356284
6077,4,1,0,3,1,1,0,0,2012,411.17796529687496,5.758036604,167.7906132,659.281834,46.43476979123973,21.514373610134495,6.164988219766235
6078,4,1,1,3,1,1,0,0,2012,411.4159682736502,6.009788927386011,142.7699572,549.5844933,34.744895873295064,21.526970975171515,6.356336689580434
6079,4,1,2,3,1,1,0,0,2012,411.4159682736502,6.009788927386011,201.6374458,783.134761,60.49405680567394,21.526970975171515,6.356336689580434
6080,4,0,0,3,1,1,0,0,2013,393.0168546,6.783750222,149.3836756,591.0377474,77.58095836347918,20.45750939,10.36578438
6081,4,0,1,3,1,1,0,0,2013,396.8390149301727,6.689526703020672,128.3341832,493.2008113,55.62010337572178,20.84328930502928,11.820392199986657
6082,4,0,2,3,1,1,0,0,2013,396.8390149301727,6.689526703020672,178.8785421,710.4987523,104.79542987245752,20.84328930502928,11.820392199986657
6083,4,4,0,3,1,1,0,0,2013,396.8390149301727,7.768905589,121.2358264,417.6049021,60.60894798693198,20.84328930502928,7.45991189
6084,4,4,1,3,1,1,0,0,2013,396.84952122276604,8.141644107740069,102.9795254,346.844518,47.03755342835866,20.843443256465914,8.363981556121544
6085,4,4,2,3,1,1,0,0,2013,396.84952122276604,8.141644107740069,149.8570893,525.2958607,103.46793737269225,20.843443256465914,8.363981556121544
6086,4,2,0,3,1,1,0,0,2013,396.8390149301727,9.667749188,202.5285898,859.0356201,88.44256191809674,20.84328930502928,9.692570453
6087,4,2,1,3,1,1,0,0,2013,396.84952122276604,9.48786504080614,184.1792926,755.9608393,67.90383257836042,20.843443256465914,10.085341837504009
6088,4,2,2,3,1,1,0,0,2013,396.84952122276604,9.48786504080614,229.3372842,972.2475643,119.77014041451638,20.843443256465914,10.085341837504009
6089,4,3,0,3,1,1,0,0,2013,396.8390149301727,6.183779619,123.1377273,531.7153728,152.88365098456276,20.84328930502928,18.94394016
6090,4,3,1,3,1,1,0,0,2013,396.84952122276604,5.935873206162604,112.985345,451.2913295,98.92264567586216,20.843443256465914,20.1394554742132
6091,4,3,2,3,1,1,0,0,2013,396.84952122276604,5.935873206162604,139.7212573,644.2757917,233.27947694018354,20.843443256465914,20.1394554742132
6092,4,5,0,3,1,1,0,0,2013,396.8390149301727,6.689526703020672,149.7809690502612,591.0623547339219,77.5897533349539,20.84328930502928,14.81417756
6093,4,1,0,3,1,1,0,0,2013,396.8390149301727,5.879248469,162.9099669,648.1370995,46.4180044652837,20.84328930502928,5.837174109
6094,4,1,1,3,1,1,0,0,2013,396.84952122276604,5.819781166717999,138.7172985,538.8341164,34.732593083856514,20.843443256465914,6.134274993081218
6095,4,1,2,3,1,1,0,0,2013,396.84952122276604,5.819781166717999,195.6908157,771.4598504,60.471515699014574,20.843443256465914,6.134274993081218
6096,4,0,0,3,1,1,0,0,2014,380.9482059,6.639159123,146.1796352,588.447277,77.51784385164889,20.45750939,10.36578438
6097,4,0,1,3,1,1,0,0,2014,388.1936917789903,6.74525482772485,125.2291096,494.9409616,55.572891675806986,20.713972950275384,11.808741821486912
6098,4,0,2,3,1,1,0,0,2014,388.1936917789903,6.74525482772485,174.8150957,700.7910272,104.71192243747592,20.713972950275384,11.808741821486912
6099,4,4,0,3,1,1,0,0,2014,388.1936917789903,7.867280759,125.1787909,441.9470136,60.56574199821352,20.713972950275384,7.45991189
6100,4,4,1,3,1,1,0,0,2014,388.1726838700654,8.136309990094636,106.3796761,366.9452713,46.990241870232744,20.714430657536713,8.083579947387864
6101,4,4,2,3,1,1,0,0,2014,388.1726838700654,8.136309990094636,156.5433966,559.9465755,103.38754653934103,20.714430657536713,8.083579947387864
6102,4,2,0,3,1,1,0,0,2014,388.1936917789903,9.486858573,187.8684759,841.5702492,88.37565064360462,20.713972950275384,9.692570453
6103,4,2,1,3,1,1,0,0,2014,388.1726838700654,9.57048742895282,151.1883992,712.6761046,67.84520797365643,20.714430657536713,10.082196016870801
6104,4,2,2,3,1,1,0,0,2014,388.1726838700654,9.57048742895282,234.0083072,983.064191,119.69118993697965,20.714430657536713,10.082196016870801
6105,4,3,0,3,1,1,0,0,2014,388.1936917789903,5.99608419,122.3444666,525.2457668,152.79205836050167,20.713972950275384,18.94394016
6106,4,3,1,3,1,1,0,0,2014,388.1726838700654,6.0287095050636275,109.5504555,443.0401009,98.87480886156865,20.714430657536713,19.373341661374358
6107,4,3,2,3,1,1,0,0,2014,388.1726838700654,6.0287095050636275,144.4499495,640.4220393,233.1142445678233,20.714430657536713,19.373341661374358
6108,4,5,0,3,1,1,0,0,2014,388.1936917789903,6.74525482772485,146.63413622527145,585.8964794797317,77.55108010062493,20.713972950275384,14.81417756
6109,4,1,0,3,1,1,0,0,2014,388.1936917789903,5.726315789,156.4958791,637.4787267,46.379597549471,20.713972950275384,5.837174109
6110,4,1,1,3,1,1,0,0,2014,388.1726838700654,5.8007751818662765,134.6652793,538.6623138,34.704409188150166,20.714430657536713,6.151066688378851
6111,4,1,2,3,1,1,0,0,2014,388.1726838700654,5.8007751818662765,184.4234683,745.0038045,60.41987731225961,20.714430657536713,6.151066688378851
6112,4,0,0,3,1,1,0,0,2015,398.5813304,6.682654449,143.6849362,572.1411041,77.35921575302082,20.45750939,10.36578438
6113,4,0,1,3,1,1,0,0,2015,386.06159417859686,6.781368846164117,125.8059709,481.2330187,55.45423271809189,20.374392798692256,10.5651894531529
6114,4,0,2,3,1,1,0,0,2015,386.06159417859686,6.781368846164117,168.2762395,682.5666322,104.50204003090593,20.374392798692256,10.5651894531529
6115,4,4,0,3,1,1,0,0,2015,386.06159417859686,8.083097262,121.9223829,432.5047313,60.45715074651877,20.374392798692256,7.45991189
6116,4,4,1,3,1,1,0,0,2015,386.07437480080023,8.12138333791955,103.8768078,353.8268301,46.87133193508462,20.37397912961142,7.494851208659295
6117,4,4,2,3,1,1,0,0,2015,386.07437480080023,8.12138333791955,151.557523,555.9981442,103.18549720596565,20.37397912961142,7.494851208659295
6118,4,2,0,3,1,1,0,0,2015,386.06159417859686,9.661229611,178.6087422,806.5541078,88.20747999724038,20.374392798692256,9.692570453
6119,4,2,1,3,1,1,0,0,2015,386.07437480080023,9.54431132797308,151.1378737,680.7192177,67.69786452906123,20.37397912961142,9.437678087899126
6120,4,2,2,3,1,1,0,0,2015,386.07437480080023,9.54431132797308,212.7508511,946.569736,119.49276070455366,20.37397912961142,9.437678087899126
