,city_idx,encoded_strata_race_label,encoded_strata_sex_label,encoded_geo_strata_region,encoded_geo_strata_poverty,encoded_geo_strata_Population,encoded_geo_strata_PopDensity,encoded_geo_strata_Segregation,date_label,Life Expectancy at Birth | Life Expectancy,Births | Preterm Births,"Housing | Homeless, Children",Diabetes and Obesity | Diabetes Deaths,Housing | Renters vs. Owners,Deaths | Racial Disparity in Police Killings
5695,17,1,2,3,1,0,0,0,2014,75.05560516,7.608227739202444,12.630745982894878,35.4405241,0.756589361812095,3.554264919446808
5696,17,0,0,3,1,0,0,0,2015,78.02504122,8.58031694223077,9.944751381,27.29530249,0.870910616,5.520490492
5697,17,0,1,3,1,0,0,0,2015,80.50407295,8.579799067631706,12.129031845587717,20.23784031,1.0190875691864043,3.220665957782469
5698,17,0,2,3,1,0,0,0,2015,75.50379121,8.579799067631706,12.129031845587717,36.06128642,1.0190875691864043,3.220665957782469
5699,17,4,0,3,1,0,0,0,2015,82.89568448,8.832718862846153,12.129031845587717,29.12254201,0.748761043,3.220665957782469
5700,17,4,1,3,1,0,0,0,2015,88.0176337675,8.87355779034802,12.129005189823221,26.35821665,0.9466331961981318,3.220667540960782
5701,17,4,2,3,1,0,0,0,2015,82.01998489750001,8.87355779034802,12.129005189823221,32.50111569,0.9466331961981318,3.220667540960782
5702,17,2,0,3,1,0,0,0,2015,71.61647821,10.301819443230771,12.129031845587717,74.70382328,2.520144628,3.220665957782469
5703,17,2,1,3,1,0,0,0,2015,73.17346671,10.191272302482725,12.129005189823221,34.531975186,2.3536387550405204,3.220667540960782
5704,17,2,2,3,1,0,0,0,2015,69.20606794,10.191272302482725,12.129005189823221,56.25504289,2.3536387550405204,3.220667540960782
5705,17,3,0,3,1,0,0,0,2015,83.395065015,8.849333538846153,12.129031845587717,20.44815458,1.815598456,3.220665957782469
5706,17,3,1,3,1,0,0,0,2015,85.20937593333333,8.841243378484547,12.129005189823221,24.23409418,1.8043366935304994,3.220667540960782
5707,17,3,2,3,1,0,0,0,2015,80.59822355,8.841243378484547,12.129005189823221,29.74478491,1.8043366935304994,3.220667540960782
5708,17,5,0,3,1,0,0,0,2015,79.93234531654309,8.609509039317729,12.129031845587717,20.506398541565034,1.52173913,3.220665957782469
5709,17,1,0,3,1,0,0,0,2015,77.95377447,7.821320639307691,12.129031845587717,25.280856,0.73963791,3.220665957782469
5710,17,1,1,3,1,0,0,0,2015,80.66081041,7.847103220298476,12.129005189823221,18.18852327,0.7375806872973634,3.220667540960782
5711,17,1,2,3,1,0,0,0,2015,75.21819729,7.847103220298476,12.129005189823221,34.25961791,0.7375806872973634,3.220667540960782
5712,17,0,0,3,1,0,0,0,2016,78.15084802,7.697175856,10.19417476,26.7939023,0.870910616,5.520490492
5713,17,0,1,3,1,0,0,0,2016,80.64025064,8.57979722562522,10.873393784643577,19.16641168,1.0190875691864045,3.554254188427157
5714,17,0,2,3,1,0,0,0,2016,75.66995229,8.57979722562522,10.873393784643577,36.74547759,1.0190875691864045,3.554254188427157
5715,17,4,0,3,1,0,0,0,2016,83.98629519,7.970071568,10.873393784643577,27.14494384,0.748761043,3.554254188427157
5716,17,4,1,3,1,0,0,0,2016,88.388376745,8.873703048619905,10.87338197127636,23.78649627,0.9404686568952962,3.5542649194468083
5717,17,4,2,3,1,0,0,0,2016,82.31888223249999,8.873703048619905,10.87338197127636,31.99547718,0.9404686568952962,3.5542649194468083
5718,17,2,0,3,1,0,0,0,2016,72.17236134,9.136137494,10.873393784643577,71.76174322,2.520144628,3.554254188427157
5719,17,2,1,3,1,0,0,0,2016,74.290302,10.191265935780594,10.87338197127636,36.276199430000005,2.436386463461435,3.5542649194468083
5720,17,2,2,3,1,0,0,0,2016,69.91323505,10.191265935780594,10.87338197127636,78.16179624,2.436386463461435,3.5542649194468083
5721,17,3,0,3,1,0,0,0,2016,82.3110587975,8.893395133,10.873393784643577,20.02744567,1.815598456,3.554254188427157
