,city_idx,encoded_strata_race_label,encoded_strata_sex_label,encoded_geo_strata_region,encoded_geo_strata_poverty,encoded_geo_strata_Population,encoded_geo_strata_PopDensity,encoded_geo_strata_Segregation,date_label,Cancer | Prostate Cancer Deaths,Housing | Vacant Housing Units,Mental Health | Teen Mental Distress,"Racial Segregation Indices | Racial Segregation, White and Asian",Sexually Transmitted Disease | New Chlamydia Cases
1391,27,1,2,0,1,0,0,0,2018,14.410481397858343,8.308882384385505,25.999999999999996,45.2983205595897,908.0587140992141
1392,27,0,0,0,1,0,0,0,2019,15.41334094,7.878782035,31.2,43.31168654,782.4
1393,27,0,1,0,1,0,0,0,2019,20.755108614947368,8.656124535074053,39.00380864175995,44.39740010046596,844.4807420110377
1394,27,0,2,0,1,0,0,0,2019,20.755108614947368,8.656124535074053,22.742874910231706,44.39740010046596,844.4807420110377
1395,27,4,0,0,1,0,0,0,2019,12.12138398935399,8.656124535074053,26.59014429287761,44.39740010046596,844.4807420110377
1396,27,4,1,0,1,0,0,0,2019,12.121361971240415,8.65611956148263,34.32,44.397393153855354,844.4803710387558
1397,27,4,2,0,1,0,0,0,2019,12.121361971240415,8.65611956148263,26.84,44.397393153855354,844.4803710387558
1398,27,2,0,0,1,0,0,0,2019,22.95514818,8.656124535074053,30.84373492611299,44.39740010046596,844.4807420110377
1399,27,2,1,0,1,0,0,0,2019,33.175841669928744,8.65611956148263,36.580000000000005,44.397393153855354,844.4803710387558
1400,27,2,2,0,1,0,0,0,2019,33.175841669928744,8.65611956148263,29.100000000000005,44.397393153855354,844.4803710387558
1401,27,3,0,0,1,0,0,0,2019,21.874520944,8.656124535074053,32.98501266399374,44.39740010046596,844.4807420110377
1402,27,3,1,0,1,0,0,0,2019,21.874520944,8.65611956148263,37.980000000000004,44.397393153855354,844.4803710387558
1403,27,3,2,0,1,0,0,0,2019,21.874520944,8.65611956148263,30.5,44.397393153855354,844.4803710387558
1404,27,5,0,0,1,0,0,0,2019,19.221555952795306,8.656124535074053,31.200000000000006,44.39740010046596,844.4807420110377
1405,27,1,0,0,1,0,0,0,2019,13.41249966,8.656124535074053,31.46297685510767,44.39740010046596,844.4807420110377
1406,27,1,1,0,1,0,0,0,2019,16.981496260547953,8.65611956148263,39.46000000000001,44.397393153855354,844.4803710387558
1407,27,1,2,0,1,0,0,0,2019,16.981496260547953,8.65611956148263,28.780000000000005,44.397393153855354,844.4803710387558
1408,27,0,0,0,1,0,0,0,2020,16.79238189,7.878782035,31.2,43.31168654,782.4
1409,27,0,1,0,1,0,0,0,2020,21.681452610967412,8.656124535074053,39.47054703618313,44.39740010046596,871.5193578110751
1410,27,0,2,0,1,0,0,0,2020,21.681452610967412,8.656124535074053,22.759587352911517,44.39740010046596,871.5193578110751
1411,27,4,0,0,1,0,0,0,2020,13.1637305142,8.656124535074053,26.59580762874842,44.39740010046596,871.5193578110751
1412,27,4,1,0,1,0,0,0,2020,13.163730514200001,8.65611956148263,34.32000000000001,44.39739315385534,871.5196788767721
1413,27,4,2,0,1,0,0,0,2020,13.163730514200001,8.65611956148263,26.84,44.39739315385534,871.5196788767721
1414,27,2,0,0,1,0,0,0,2020,23.21667507,8.656124535074053,30.8654468174577,44.39740010046596,871.5193578110751
1415,27,2,1,0,1,0,0,0,2020,35.14729635518532,8.65611956148263,36.58,44.39739315385534,871.5196788767721
1416,27,2,2,0,1,0,0,0,2020,35.14729635518532,8.65611956148263,29.099999999999998,44.39739315385534,871.5196788767721
1417,27,3,0,0,1,0,0,0,2020,14.7024902274,8.656124535074053,33.0141523076406,44.39740010046596,871.5193578110751
1418,27,3,1,0,1,0,0,0,2020,14.702490227400002,8.65611956148263,37.980000000000004,44.39739315385534,871.5196788767721
1419,27,3,2,0,1,0,0,0,2020,14.702490227400002,8.65611956148263,30.5,44.39739315385534,871.5196788767721
1420,27,5,0,0,1,0,0,0,2020,21.681452610967412,8.656124535074053,31.2,44.39740010046596,871.5193578110751
1421,27,1,0,0,1,0,0,0,2020,15.3728639,8.656124535074053,31.480428001935497,44.39740010046596,871.5193578110751
1422,27,1,1,0,1,0,0,0,2020,16.75826554158266,8.65611956148263,39.459999999999994,44.39739315385534,871.5196788767721
1423,27,1,2,0,1,0,0,0,2020,16.75826554158266,8.65611956148263,28.779999999999994,44.39739315385534,871.5196788767721
1424,27,0,0,0,1,0,0,0,2021,17.07802623,7.878782035,31.2,43.31168654,782.4
1425,27,0,1,0,1,0,0,0,2021,19.86503066747371,9.173904375138912,39.187673999107,43.48217358006692,843.6607839875161
1426,27,0,2,0,1,0,0,0,2021,19.86503066747371,9.173904375138912,23.801335260566763,43.48217358006692,843.6607839875161
1427,27,4,0,0,1,0,0,0,2021,10.854934048989131,9.173904375138912,27.676237248788624,43.48217358006692,843.6607839875161
1428,27,4,1,0,1,0,0,0,2021,10.854946158414021,9.173912653827735,34.32,43.482143208754536,843.6603920288751
1429,27,4,2,0,1,0,0,0,2021,10.854946158414021,9.173912653827735,26.84,43.482143208754536,843.6603920288751
1430,27,2,0,0,1,0,0,0,2021,27.16808882,9.173904375138912,31.30402469246337,43.48217358006692,843.6607839875161
1431,27,2,1,0,1,0,0,0,2021,32.77841657739412,9.173912653827735,36.580000000000005,43.482143208754536,843.6603920288751
1432,27,2,2,0,1,0,0,0,2021,32.77841657739412,9.173912653827735,29.100000000000005,43.482143208754536,843.6603920288751
1433,27,3,0,0,1,0,0,0,2021,14.772188928,9.173904375138912,35.09140894654132,43.48217358006692,843.6607839875161
1434,27,3,1,0,1,0,0,0,2021,14.772188928,9.173912653827735,37.980000000000004,43.482143208754536,843.6603920288751
1435,27,3,2,0,1,0,0,0,2021,14.772188928,9.173912653827735,30.5,43.482143208754536,843.6603920288751
1436,27,5,0,0,1,0,0,0,2021,19.86503066747371,9.173904375138912,31.2,43.48217358006692,843.6607839875161
1437,27,1,0,0,1,0,0,0,2021,14.50961661,9.173904375138912,32.84480389871732,43.48217358006692,843.6607839875161
1438,27,1,1,0,1,0,0,0,2021,16.816864101293703,9.173912653827735,39.46,43.482143208754536,843.6603920288751
1439,27,1,2,0,1,0,0,0,2021,16.816864101293703,9.173912653827735,28.78,43.482143208754536,843.6603920288751
1440,27,0,0,0,1,0,0,0,2022,18.85956628,7.878782035,31.200000000000003,43.31168654,782.4
1441,27,0,1,0,1,0,0,0,2022,19.52240641606048,8.656124535074053,41.70558091199752,44.39740010046596,843.6607839875161
1442,27,0,2,0,1,0,0,0,2022,19.52240641606048,8.656124535074053,23.095948027390122,44.39740010046596,843.6607839875161
1443,27,4,0,0,1,0,0,0,2022,11.870164260769009,8.656124535074053,27.668635552707848,44.39740010046596,843.6607839875161
1444,27,4,1,0,1,0,0,0,2022,11.870231141421073,8.65611956148263,34.32,44.39739315385534,843.6603920288751
1445,27,4,2,0,1,0,0,0,2022,11.870231141421073,8.65611956148263,26.84,44.39739315385534,843.6603920288751
1446,27,2,0,0,1,0,0,0,2022,31.71341573,8.656124535074053,31.300830076591186,44.39740010046596,843.6607839875161
1447,27,2,1,0,1,0,0,0,2022,35.945649363350526,8.65611956148263,36.58000000000001,44.39739315385534,843.6603920288751
1448,27,2,2,0,1,0,0,0,2022,35.945649363350526,8.65611956148263,29.100000000000005,44.39739315385534,843.6603920288751
1449,27,3,0,0,1,0,0,0,2022,16.314362094,8.656124535074053,35.047094731930855,44.39740010046596,843.6607839875161
1450,27,3,1,0,1,0,0,0,2022,16.314362094000003,8.65611956148263,37.980000000000004,44.39739315385534,843.6603920288751
1451,27,3,2,0,1,0,0,0,2022,16.314362094000003,8.65611956148263,30.5,44.39739315385534,843.6603920288751
1452,27,5,0,0,1,0,0,0,2022,19.52240641606048,8.656124535074053,31.2,44.39740010046596,843.6607839875161
1453,27,1,0,0,1,0,0,0,2022,15.77312518,8.656124535074053,32.84956142279509,44.39740010046596,843.6607839875161
1454,27,1,1,0,1,0,0,0,2022,16.502427647084893,8.65611956148263,39.46000000000001,44.39739315385534,843.6603920288751
1455,27,1,2,0,1,0,0,0,2022,16.502427647084893,8.65611956148263,28.780000000000005,44.39739315385534,843.6603920288751
1456,10,0,0,2,1,1,0,1,2010,23.7064575,12.18580894,32.8,46.50798897,655.8
1457,10,0,1,2,1,1,0,1,2010,22.596106717597703,12.065754532943462,38.883315731536726,44.593659441145284,634.8248240913867
1458,10,0,2,2,1,1,0,1,2010,22.596106717597703,12.065754532943462,22.912135778723812,44.593659441145284,634.8248240913867
1459,10,4,0,2,1,1,0,1,2010,11.348767353789954,12.065754532943462,23.613053255882146,44.593659441145284,634.8248240913867
1460,10,4,1,2,1,1,0,1,2010,11.351300066118014,12.07189294116681,35.87754754955619,44.55387373467033,634.3024978537344
1461,10,4,2,2,1,1,0,1,2010,11.351300066118014,12.07189294116681,23.036833549289508,44.55387373467033,634.3024978537344
1462,10,2,0,2,1,1,0,1,2010,47.96613112,12.065754532943462,26.131856742341174,44.593659441145284,634.8248240913867
1463,10,2,1,2,1,1,0,1,2010,47.04515385277143,12.07189294116681,33.69527023095086,44.55387373467033,634.3024978537344
1464,10,2,2,2,1,1,0,1,2010,47.04515385277143,12.07189294116681,24.77800519768832,44.55387373467033,634.3024978537344
1465,10,3,0,2,1,1,0,1,2010,16.99829095,12.065754532943462,33.20067274074591,44.593659441145284,634.8248240913867
1466,10,3,1,2,1,1,0,1,2010,16.841670630415244,12.07189294116681,34.83954194928132,44.55387373467033,634.3024978537344
1467,10,3,2,2,1,1,0,1,2010,16.841670630415244,12.07189294116681,27.81806162042974,44.55387373467033,634.3024978537344
1468,10,5,0,2,1,1,0,1,2010,22.596106717597703,12.065754532943462,31.80294171372264,44.593659441145284,634.8248240913867
1469,10,1,0,2,1,1,0,1,2010,17.75436143,12.065754532943462,23.52836580418323,44.593659441145284,634.8248240913867
1470,10,1,1,2,1,1,0,1,2010,17.582845211142715,12.07189294116681,32.008354303112746,44.55387373467033,634.3024978537344
1471,10,1,2,2,1,1,0,1,2010,17.582845211142715,12.07189294116681,22.988299478536295,44.55387373467033,634.3024978537344
1472,10,0,0,2,1,1,0,1,2011,22.09969827,12.18580894,32.8,46.50798897,716.9
1473,10,0,1,2,1,1,0,1,2011,22.923442910475536,11.302799140783558,41.3,46.71269990220514,643.9303138183855
1474,10,0,2,2,1,1,0,1,2011,22.923442910475536,11.302799140783558,23.7,46.71269990220514,643.9303138183855
1475,10,4,0,2,1,1,0,1,2011,11.352069802054706,11.302799140783558,23.60562307102749,46.71269990220514,643.9303138183855
1476,10,4,1,2,1,1,0,1,2011,11.352124539753168,11.300594510801083,35.882421945016105,46.71321100849102,643.8467213562581
1477,10,4,2,2,1,1,0,1,2011,11.352124539753168,11.300594510801083,23.029063629780268,46.71321100849102,643.8467213562581
1478,10,2,0,2,1,1,0,1,2011,47.81057777,11.302799140783558,27.4,46.71269990220514,643.9303138183855
1479,10,2,1,2,1,1,0,1,2011,43.354795504935844,11.300594510801083,33.69527450792347,46.71321100849102,643.8467213562581
1480,10,2,2,2,1,1,0,1,2011,43.354795504935844,11.300594510801083,24.778010240685884,46.71321100849102,643.8467213562581
1481,10,3,0,2,1,1,0,1,2011,14.52463455,11.302799140783558,35.2,46.71269990220514,643.9303138183855
1482,10,3,1,2,1,1,0,1,2011,16.62501991868757,11.300594510801083,34.839564227840164,46.71321100849102,643.8467213562581
1483,10,3,2,2,1,1,0,1,2011,16.62501991868757,11.300594510801083,27.818072280943575,46.71321100849102,643.8467213562581
1484,10,5,0,2,1,1,0,1,2011,22.923442910475536,11.302799140783558,32.8,46.71269990220514,643.9303138183855
1485,10,1,0,2,1,1,0,1,2011,16.18647566,11.302799140783558,23.543633968509923,46.71269990220514,643.9303138183855
1486,10,1,1,2,1,1,0,1,2011,18.172217176852406,11.300594510801083,32.00838500152627,46.71321100849102,643.8467213562581
1487,10,1,2,2,1,1,0,1,2011,18.172217176852406,11.300594510801083,22.98830182990414,46.71321100849102,643.8467213562581
1488,10,0,0,2,1,1,0,1,2012,22.34390748,12.18580894,32.8,46.50798897,660.9
1489,10,0,1,2,1,1,0,1,2012,22.925570609043717,11.29849317397937,38.86273792095518,46.71369816799937,643.7752235962678
1490,10,0,2,2,1,1,0,1,2012,22.925570609043717,11.29849317397937,22.900078086877603,46.71369816799937,643.7752235962678
1491,10,4,0,2,1,1,0,1,2012,11.253030623691481,11.29849317397937,24.517540016376667,46.71369816799937,643.7752235962678
1492,10,4,1,2,1,1,0,1,2012,11.252948747096378,11.298400167594425,33.39221642818106,46.7137197299614,643.767632260447
1493,10,4,2,2,1,1,0,1,2012,11.252948747096378,11.298400167594425,22.454524087438518,46.7137197299614,643.767632260447
1494,10,2,0,2,1,1,0,1,2012,41.70699048,11.29849317397937,26.92216368485362,46.71369816799937,643.7752235962678
1495,10,2,1,2,1,1,0,1,2012,43.337131135618655,11.298400167594425,33.24575427011115,46.7137197299614,643.767632260447
1496,10,2,2,2,1,1,0,1,2012,43.337131135618655,11.298400167594425,23.918061620429743,46.7137197299614,643.767632260447
1497,10,3,0,2,1,1,0,1,2012,16.24874672,11.29849317397937,33.18769643730146,46.71369816799937,643.7752235962678
1498,10,3,1,2,1,1,0,1,2012,16.628363988817934,11.298400167594425,35.64085300990863,46.7137197299614,643.767632260447
1499,10,3,2,2,1,1,0,1,2012,16.628363988817934,11.298400167594425,30.31971566336379,46.7137197299614,643.767632260447
1500,10,5,0,2,1,1,0,1,2012,22.925570609043717,11.29849317397937,32.800000000000004,46.71369816799937,643.7752235962678
1501,10,1,0,2,1,1,0,1,2012,18.05868973,11.29849317397937,24.973831898347093,46.71369816799937,643.7752235962678
1502,10,1,1,2,1,1,0,1,2012,18.179315385287662,11.298400167594425,32.02812376204229,46.7137197299614,643.767632260447
1503,10,1,2,2,1,1,0,1,2012,18.179315385287662,11.298400167594425,21.090431421299748,46.7137197299614,643.767632260447
1504,10,0,0,2,1,1,0,1,2013,22.55343477,9.967053306,32.8,47.02237005,591.5
1505,10,0,1,2,1,1,0,1,2013,22.449017667902947,10.85436907202063,38.054303604328375,46.81666085200063,640.5894732303914
1506,10,0,2,2,1,1,0,1,2013,22.449017667902947,10.85436907202063,22.31834029057214,46.81666085200063,640.5894732303914
1507,10,4,0,2,1,1,0,1,2013,11.370920961078484,10.85436907202063,24.7431988314408,46.81666085200063,640.5894732303914
1508,10,4,1,2,1,1,0,1,2013,10.113213523863243,10.854462078405573,35.12863147247946,46.8166392900386,640.6046958722125
1509,10,4,2,2,1,1,0,1,2013,10.113213523863243,10.854462078405573,22.197279895785663,46.8166392900386,640.6046958722125
1510,10,2,0,2,1,1,0,1,2013,41.73518926,10.85436907202063,26.764717801102336,46.81666085200063,640.5894732303914
1511,10,2,1,2,1,1,0,1,2013,41.080042543491494,10.854462078405573,33.24483087873645,46.8166392900386,640.6046958722125
1512,10,2,2,2,1,1,0,1,2013,41.080042543491494,10.854462078405573,23.6819707773333,46.8166392900386,640.6046958722125
1513,10,3,0,2,1,1,0,1,2013,17.53758985,10.85436907202063,32.521004426584945,46.81666085200063,640.5894732303914
1514,10,3,1,2,1,1,0,1,2013,16.248898249598,10.854462078405573,36.91010469368933,46.8166392900386,640.6046958722125
1515,10,3,2,2,1,1,0,1,2013,16.248898249598,10.854462078405573,29.459780257710296,46.8166392900386,640.6046958722125
1516,10,5,0,2,1,1,0,1,2013,22.449017667902947,10.85436907202063,32.800000000000004,46.81666085200063,640.5894732303914
1517,10,1,0,2,1,1,0,1,2013,18.01472546,10.85436907202063,25.00073988351929,46.81666085200063,640.5894732303914
1518,10,1,1,2,1,1,0,1,2013,18.09692286889723,10.854462078405573,33.173890720976345,46.8166392900386,640.6046958722125
1519,10,1,2,2,1,1,0,1,2013,18.09692286889723,10.854462078405573,23.501857986342856,46.8166392900386,640.6046958722125
1520,10,0,0,2,1,1,0,1,2014,23.92790814,9.967053306,32.8,47.02237005,593.7
1521,10,0,1,2,1,1,0,1,2014,22.455148927296587,10.410273388548301,38.13140465616875,46.91961694765504,591.6798842141666
1522,10,0,2,2,1,1,0,1,2014,22.455148927296587,10.410273388548301,22.912538435260874,46.91961694765504,591.6798842141666
1523,10,4,0,2,1,1,0,1,2014,10.00342533034919,10.410273388548301,25.41028654263928,46.91961694765504,591.6798842141666
1524,10,4,1,2,1,1,0,1,2014,9.48506284053868,10.41053819387196,35.07310541032663,46.91955555700602,591.6699692319299
1525,10,4,2,2,1,1,0,1,2014,9.48506284053868,10.41053819387196,22.054037417379334,46.91955555700602,591.6699692319299
1526,10,2,0,2,1,1,0,1,2014,37.4644192,10.410273388548301,26.678809701157537,46.91961694765504,591.6798842141666
1527,10,2,1,2,1,1,0,1,2014,38.929851995875985,10.41053819387196,31.960752881480005,46.91955555700602,591.6699692319299
1528,10,2,2,2,1,1,0,1,2014,38.929851995875985,10.41053819387196,24.53727385511292,46.91955555700602,591.6699692319299
1529,10,3,0,2,1,1,0,1,2014,17.83569196,10.410273388548301,32.48138269316254,46.91961694765504,591.6798842141666
1530,10,3,1,2,1,1,0,1,2014,15.74775954069283,10.41053819387196,36.23438000289466,46.91955555700602,591.6699692319299
1531,10,3,2,2,1,1,0,1,2014,15.74775954069283,10.41053819387196,30.934676192989784,46.91955555700602,591.6699692319299
1532,10,5,0,2,1,1,0,1,2014,22.455148927296587,10.410273388548301,32.800000000000004,46.91961694765504,591.6798842141666
1533,10,1,0,2,1,1,0,1,2014,20.88683278,10.410273388548301,25.031232895521214,46.91961694765504,591.6798842141666
1534,10,1,1,2,1,1,0,1,2014,18.672355105830587,10.41053819387196,33.546128074642404,46.91955555700602,591.6699692319299
1535,10,1,2,2,1,1,0,1,2014,18.672355105830587,10.41053819387196,23.362875133680102,46.91955555700602,591.6699692319299
1536,10,0,0,2,1,1,0,1,2015,21.31721274,9.967053306,32.8,47.02237005,640.1
1537,10,0,1,2,1,1,0,1,2015,22.372049808238167,9.967053306,37.92250941504944,47.022370050000006,600.1231868873724
1538,10,0,2,2,1,1,0,1,2015,22.372049808238167,9.967053306,22.86273083402439,47.022370050000006,600.1231868873724
1539,10,4,0,2,1,1,0,1,2015,9.401472904581048,9.967053306,24.54113309080422,47.022370050000006,600.1231868873724
1540,10,4,1,2,1,1,0,1,2015,9.401495354246165,9.967053306,33.160000000000004,47.02237005,600.1415423701009
1541,10,4,2,2,1,1,0,1,2015,9.401495354246165,9.967053306,24.160000000000004,47.02237005,600.1415423701009
1542,10,2,0,2,1,1,0,1,2015,36.68760399,9.967053306,26.06445298160734,47.022370050000006,600.1231868873724
1543,10,2,1,2,1,1,0,1,2015,37.82080521666307,9.967053306,31.259999999999998,47.02237005,600.1415423701009
1544,10,2,2,2,1,1,0,1,2015,37.82080521666307,9.967053306,25.779999999999998,47.02237005,600.1415423701009
1545,10,3,0,2,1,1,0,1,2015,15.09206519,9.967053306,32.30086107379148,47.022370050000006,600.1231868873724
1546,10,3,1,2,1,1,0,1,2015,15.160113573568955,9.967053306,34.42,47.02237005,600.1415423701009
1547,10,3,2,2,1,1,0,1,2015,15.160113573568955,9.967053306,28.94,47.02237005,600.1415423701009
1548,10,5,0,2,1,1,0,1,2015,22.372049808238167,9.967053306,32.800000000000004,47.022370050000006,600.1231868873724
1549,10,1,0,2,1,1,0,1,2015,17.33262231,9.967053306,26.799384189780323,47.022370050000006,600.1231868873724
1550,10,1,1,2,1,1,0,1,2015,18.77539059810559,9.967053306,33.78,47.02237005,600.1415423701009
1551,10,1,2,2,1,1,0,1,2015,18.77539059810559,9.967053306,24.78,47.02237005,600.1415423701009
1552,10,0,0,2,1,1,0,1,2016,22.13233145,9.967053306,32.8,47.02237005,472.1
1553,10,0,1,2,1,1,0,1,2016,22.282046182334955,9.971888997714775,38.33949776018176,46.996086439714176,620.0205359439518
1554,10,0,2,2,1,1,0,1,2016,22.282046182334955,9.971888997714775,22.36795801654892,46.996086439714176,620.0205359439518
1555,10,4,0,2,1,1,0,1,2016,9.180260683104606,9.971888997714775,24.55456495472908,46.996086439714176,620.0205359439518
1556,10,4,1,2,1,1,0,1,2016,9.180272957003817,9.971891886836817,30.279999999999994,46.99607073636452,620.0302442757819
1557,10,4,2,2,1,1,0,1,2016,9.180272957003817,9.971891886836817,24.8,46.99607073636452,620.0302442757819
1558,10,2,0,2,1,1,0,1,2016,37.05693363,9.971888997714775,27.8628581782991,46.996086439714176,620.0205359439518
1559,10,2,1,2,1,1,0,1,2016,36.44994257288421,9.971891886836817,30.759999999999994,46.99607073636452,620.0302442757819
1560,10,2,2,2,1,1,0,1,2016,36.44994257288421,9.971891886836817,25.279999999999998,46.99607073636452,620.0302442757819
1561,10,3,0,2,1,1,0,1,2016,12.01820477,9.971888997714775,31.473895301638088,46.996086439714176,620.0205359439518
