,city_idx,encoded_strata_race_label,encoded_strata_sex_label,encoded_geo_strata_region,encoded_geo_strata_poverty,encoded_geo_strata_Population,encoded_geo_strata_PopDensity,encoded_geo_strata_Segregation,date_label,Deaths | Police Killings,Income | Poverty in All Ages,Oral Health | Dental Care,"Respiratory Infection | COVID-19 Vaccination, Adults",Substance Use | Teen Alcohol
47,20,1,2,2,1,0,0,0,2012,0.5331077572,9.8183038124,59.07999999999999,71.17999999999999,35.42820792647463
48,20,0,0,2,1,0,0,0,2013,0.695747522,15.42714908,62.4,71.18,31.2
49,20,0,1,2,1,0,0,0,2013,0.6952469152,16.201961052,59.080000000000005,71.17999999999999,34.2
50,20,0,2,2,1,0,0,0,2013,0.6952469152,16.201961052,59.080000000000005,71.17999999999999,34.6
51,20,4,0,2,1,0,0,0,2013,0.6952469152,14.45195611,59.080000000000005,71.17999999999999,15.10865306608318
52,20,4,1,2,1,0,0,0,2013,0.6952469151999999,14.51194749,59.07999999999999,71.18,31.53480075275475
53,20,4,2,2,1,0,0,0,2013,0.6952469151999999,14.51194749,59.07999999999999,71.18,28.997970766213687
54,20,2,0,2,1,0,0,0,2013,4.656013707,22.92891422,59.080000000000005,71.17999999999999,28.8
55,20,2,1,2,1,0,0,0,2013,2.3614532734,25.049115758000003,59.07999999999999,71.18,29.861336927889944
56,20,2,2,2,1,0,0,0,2013,2.3614532734,25.049115758000003,59.07999999999999,71.18,29.441842351848347
57,20,3,0,2,1,0,0,0,2013,0.356257811,22.87630713,59.080000000000005,71.17999999999999,29.5
58,20,3,1,2,1,0,0,0,2013,0.5388037179069165,24.944861128000003,59.07999999999999,71.18,32.77924186406241
59,20,3,2,2,1,0,0,0,2013,0.5388037179069165,24.944861128000003,59.07999999999999,71.18,31.9800570639953
60,20,5,0,2,1,0,0,0,2013,0.6952469152,17.27710843,59.080000000000005,71.17999999999999,30.54001689340531
61,20,1,0,2,1,0,0,0,2013,0.486660277,9.072655937,59.080000000000005,71.17999999999999,42.9
62,20,1,1,2,1,0,0,0,2013,0.5331077572,9.292301809,59.07999999999999,71.18,35.942127671824856
63,20,1,2,2,1,0,0,0,2013,0.5331077572,9.292301809,59.07999999999999,71.18,35.14294287175775
64,20,0,0,2,1,0,0,0,2014,0.695747522,15.42714908,62.4,71.17999999999999,31.2
65,20,0,1,2,1,0,0,0,2014,0.6952469152,16.201961052,59.08,71.18,31.00010708191467
66,20,0,2,2,1,0,0,0,2014,0.6952469152,16.201961052,59.08,71.18,29.491423408550546
67,20,4,0,2,1,0,0,0,2014,0.6952469152,14.45195611,59.08,71.18,17.280584956838165
68,20,4,1,2,1,0,0,0,2014,0.6952469151999999,14.51194749,59.07999999999999,71.17999999999999,28.410682974274007
69,20,4,2,2,1,0,0,0,2014,0.6952469151999999,14.51194749,59.07999999999999,71.17999999999999,26.574679599810338
70,20,2,0,2,1,0,0,0,2014,4.656013707,22.92891422,59.08,71.18,24.491470256888213
71,20,2,1,2,1,0,0,0,2014,2.3614532733999996,25.049115758,59.07999999999999,71.17999999999999,28.486769902353913
72,20,2,2,2,1,0,0,0,2014,2.3614532733999996,25.049115758,59.07999999999999,71.17999999999999,26.301022328362148
73,20,3,0,2,1,0,0,0,2014,0.356257811,22.87630713,59.08,71.18,30.260002677047872
74,20,3,1,2,1,0,0,0,2014,0.5388037179069165,24.944861128000003,59.07999999999999,71.17999999999999,32.75618657154458
75,20,3,2,2,1,0,0,0,2014,0.5388037179069165,24.944861128000003,59.07999999999999,71.17999999999999,31.953811167209874
76,20,5,0,2,1,0,0,0,2014,0.6952469152,17.27710843,59.08,71.18,30.580015869562562
77,20,1,0,2,1,0,0,0,2014,0.486660277,9.072655937,59.08,71.18,36.83146088722068
78,20,1,1,2,1,0,0,0,2014,0.5331077572,9.292301809,59.07999999999999,71.17999999999999,35.932101780587104
79,20,1,2,2,1,0,0,0,2014,0.5331077572,9.292301809,59.07999999999999,71.17999999999999,35.1297263762524
80,20,0,0,2,1,0,0,0,2015,0.695747522,15.42714908,62.4,71.18000000000002,31.2
81,20,0,1,2,1,0,0,0,2015,0.6952469152,16.201961052,59.08,71.18,30.3
82,20,0,2,2,1,0,0,0,2015,0.6952469152,16.201961052,59.08,71.18,25.9
83,20,4,0,2,1,0,0,0,2015,0.6952469152,14.45195611,59.08,71.18,16.13248089956957
84,20,4,1,2,1,0,0,0,2015,0.6952469151999999,14.51194749,59.07999999999999,71.18,27.02938822259684
85,20,4,2,2,1,0,0,0,2015,0.6952469151999999,14.51194749,59.07999999999999,71.18,23.929719076773434
86,20,2,0,2,1,0,0,0,2015,4.656013707,22.92891422,59.08,71.18,22.9
87,20,2,1,2,1,0,0,0,2015,2.3614532733999996,25.049115758,59.07999999999999,71.18,25.880586943951684
88,20,2,2,2,1,0,0,0,2015,2.3614532733999996,25.049115758,59.07999999999999,71.18,26.278467424126156
89,20,3,0,2,1,0,0,0,2015,0.356257811,22.87630713,59.08,71.18,29.1
90,20,3,1,2,1,0,0,0,2015,0.5388037179069166,24.944861128,59.07999999999999,71.18,29.73996739200269
91,20,3,2,2,1,0,0,0,2015,0.5388037179069166,24.944861128,59.07999999999999,71.18,27.659869568010734
92,20,5,0,2,1,0,0,0,2015,0.6952469152,17.27710843,59.08,71.18,30.580015869562562
93,20,1,0,2,1,0,0,0,2015,0.486660277,9.072655937,59.08,71.18,33.7
94,20,1,1,2,1,0,0,0,2015,0.5331077572,9.292301809,59.07999999999999,71.18,33.7585652481181
95,20,1,2,2,1,0,0,0,2015,0.5331077572,9.292301809,59.07999999999999,71.18,31.25880980809798
96,20,0,0,2,1,0,0,0,2016,0.695747522,15.42714908,65.0,71.18,31.2
97,20,0,1,2,1,0,0,0,2016,0.6952469152,16.201961052,61.6,71.17999999999999,28.194382661662033
98,20,0,2,2,1,0,0,0,2016,0.6952469152,16.201961052,61.6,71.17999999999999,23.377169245186117
99,20,4,0,2,1,0,0,0,2016,0.6952469152,14.45195611,61.6,71.17999999999999,16.879330917771217
100,20,4,1,2,1,0,0,0,2016,0.6952469151999999,14.511947489999997,61.599999999999994,71.17999999999999,28.6952804286196
101,20,4,2,2,1,0,0,0,2016,0.6952469151999999,14.511947489999997,61.599999999999994,71.17999999999999,23.738528981862775
102,20,2,0,2,1,0,0,0,2016,4.656013707,22.92891422,61.6,71.17999999999999,19.117113027180917
103,20,2,1,2,1,0,0,0,2016,2.3614532734,25.049115758,61.599999999999994,71.17999999999999,25.333751782101505
104,20,2,2,2,1,0,0,0,2016,2.3614532734,25.049115758,61.599999999999994,71.17999999999999,21.979809063155002
105,20,3,0,2,1,0,0,0,2016,0.356257811,22.87630713,61.6,71.17999999999999,27.231407346263346
106,20,3,1,2,1,0,0,0,2016,0.6300737510930833,24.944861128000003,61.599999999999994,71.17999999999999,28.135961812631
107,20,3,2,2,1,0,0,0,2016,0.6300737510930833,24.944861128000003,61.599999999999994,71.17999999999999,26.85707734817009
108,20,5,0,2,1,0,0,0,2016,0.6952469152,17.27710843,61.6,71.17999999999999,29.520043001395337
109,20,1,0,2,1,0,0,0,2016,0.486660277,9.072655937,61.6,71.17999999999999,32.60281870809849
110,20,1,1,2,1,0,0,0,2016,0.5331077572,9.292301809,61.599999999999994,71.17999999999999,32.12811019680658
111,20,1,2,2,1,0,0,0,2016,0.5331077572,9.292301809,61.599999999999994,71.17999999999999,28.201056150430727
112,20,0,0,2,1,0,0,0,2017,0.695747522,15.42714908,65.0,71.18,28.549999999999997
113,20,0,1,2,1,0,0,0,2017,0.6952469152,16.201961052,61.6,71.18,26.2
114,20,0,2,2,1,0,0,0,2017,0.6952469152,16.201961052,61.6,71.18,19.2
115,20,4,0,2,1,0,0,0,2017,0.6952469152,14.45195611,61.6,71.18,17.28409402214004
116,20,4,1,2,1,0,0,0,2017,0.6952469151999999,14.51194749,61.599999999999994,71.18,27.501631023307375
117,20,4,2,2,1,0,0,0,2017,0.6952469151999999,14.51194749,61.599999999999994,71.18,23.633818561043054
118,20,2,0,2,1,0,0,0,2017,4.656013707,22.92891422,61.6,71.18,13.2
119,20,2,1,2,1,0,0,0,2017,2.3614532734,25.049115758,61.599999999999994,71.18,20.599266320060394
120,20,2,2,2,1,0,0,0,2017,2.3614532734,25.049115758,61.599999999999994,71.18,17.61884241609529
121,20,3,0,2,1,0,0,0,2017,0.356257811,22.87630713,61.6,71.18,25.6
122,20,3,1,2,1,0,0,0,2017,0.6300737510930833,24.944861128,61.599999999999994,71.18,26.07985326401208
123,20,3,2,2,1,0,0,0,2017,0.6300737510930833,24.944861128,61.599999999999994,71.18,23.099429360046972
124,20,5,0,2,1,0,0,0,2017,0.6952469152,17.27710843,61.6,71.18,28.460002303646174
125,20,1,0,2,1,0,0,0,2017,0.486660277,9.072655937,61.6,71.18,27.7
126,20,1,1,2,1,0,0,0,2017,0.5331077572,9.292301809,61.599999999999994,71.18,28.478752744102675
127,20,1,2,2,1,0,0,0,2017,0.5331077572,9.292301809,61.599999999999994,71.18,24.619046216078512
128,20,0,0,2,1,0,0,0,2018,0.695747522,12.42690371,62.4,71.18000000000002,28.549999999999997
129,20,0,1,2,1,0,0,0,2018,0.6952469152,13.633439052000003,61.519999999999996,71.17999999999999,26.100110233335617
130,20,0,2,2,1,0,0,0,2018,0.6952469152,13.633439052000003,61.519999999999996,71.17999999999999,20.058777328675518
131,20,4,0,2,1,0,0,0,2018,0.6952469152,12.42246288,61.519999999999996,71.17999999999999,17.276484321272292
132,20,4,1,2,1,0,0,0,2018,0.6952469151999999,10.6213910488,61.52,71.17999999999999,24.799571934104744
133,20,4,2,2,1,0,0,0,2018,0.6952469151999999,10.6213910488,61.52,71.17999999999999,20.95087711847832
134,20,2,0,2,1,0,0,0,2018,4.656013707,21.60698249,61.519999999999996,71.17999999999999,15.549934548956983
135,20,2,1,2,1,0,0,0,2018,2.3614532734,22.3585407,61.52,71.17999999999999,20.59317071253772
136,20,2,2,2,1,0,0,0,2018,2.3614532734,22.3585407,61.52,71.17999999999999,17.604322331390943
137,20,3,0,2,1,0,0,0,2018,0.356257811,17.91544046,61.519999999999996,71.17999999999999,25.217630442769266
138,20,3,1,2,1,0,0,0,2018,0.6300737510930833,19.35405811,61.52,71.17999999999999,26.07103284863649
139,20,3,2,2,1,0,0,0,2018,0.6300737510930833,19.35405811,61.52,71.17999999999999,23.08218446748971
140,20,5,0,2,1,0,0,0,2018,0.6952469152,20.03491339,61.519999999999996,71.17999999999999,27.32003148316444
141,20,1,0,2,1,0,0,0,2018,0.486660277,7.691257289,61.519999999999996,71.17999999999999,31.317499540683233
142,20,1,1,2,1,0,0,0,2018,0.5331077572,8.350823439400001,61.52,71.17999999999999,28.474595955138547
143,20,1,2,2,1,0,0,0,2018,0.5331077572,8.350823439400001,61.52,71.17999999999999,24.616199353064474
144,20,0,0,2,1,0,0,0,2019,0.695747522,12.42690371,62.4,71.18,28.349999999999998
145,20,0,1,2,1,0,0,0,2019,0.6952469152,13.633439052,61.519999999999996,71.17999999999999,26.2
146,20,0,2,2,1,0,0,0,2019,0.6952469152,13.633439052,61.519999999999996,71.17999999999999,18.3
147,20,4,0,2,1,0,0,0,2019,0.6952469152,12.42246288,61.519999999999996,71.17999999999999,15.955275674865677
148,20,4,1,2,1,0,0,0,2019,0.6952469151999999,10.6213910488,61.52,71.17999999999999,25.16372934490005
149,20,4,2,2,1,0,0,0,2019,0.6952469151999999,10.6213910488,61.52,71.17999999999999,22.103025881227126
150,20,2,0,2,1,0,0,0,2019,4.656013707,21.60698249,61.519999999999996,71.17999999999999,14.5
151,20,2,1,2,1,0,0,0,2019,2.3614532734,22.358540700000002,61.52,71.17999999999999,18.70091972427858
152,20,2,2,2,1,0,0,0,2019,2.3614532734,22.358540700000002,61.52,71.17999999999999,15.688109284143799
153,20,3,0,2,1,0,0,0,2019,0.356257811,17.91544046,61.519999999999996,71.17999999999999,23.3
154,20,3,1,2,1,0,0,0,2019,0.5388037179069165,19.35405811,61.52,71.17999999999999,26.92617460268175
155,20,3,2,2,1,0,0,0,2019,0.5388037179069165,19.35405811,61.52,71.17999999999999,23.47350848862873
156,20,5,0,2,1,0,0,0,2019,0.6952469152,20.03491339,61.519999999999996,71.17999999999999,27.2400284116362
157,20,1,0,2,1,0,0,0,2019,0.486660277,7.691257289,61.519999999999996,71.17999999999999,32.0
158,20,1,1,2,1,0,0,0,2019,0.5331077572,8.3508234394,61.52,71.17999999999999,30.04826564562082
159,20,1,2,2,1,0,0,0,2019,0.5331077572,8.3508234394,61.52,71.17999999999999,27.035455205486038
160,20,0,0,2,1,0,0,0,2020,0.695747522,12.42690371,59.5,71.18,28.349999999999998
161,20,0,1,2,1,0,0,0,2020,0.6952469152,13.633439052000003,59.8,71.18,26.643944528598215
162,20,0,2,2,1,0,0,0,2020,0.6952469152,13.633439052000003,59.8,71.18,21.25165930064713
163,20,4,0,2,1,0,0,0,2020,0.6952469152,12.42246288,59.8,71.18,16.74076228996602
164,20,4,1,2,1,0,0,0,2020,0.6952469151999999,10.6213910488,59.8,71.18,25.16097772462479
165,20,4,2,2,1,0,0,0,2020,0.6952469151999999,10.6213910488,59.8,71.18,22.110737264756093
166,20,2,0,2,1,0,0,0,2020,4.656013707,21.60698249,59.8,71.18,13.44009182765837
167,20,2,1,2,1,0,0,0,2020,2.3614532734,22.358540700000002,59.8,71.18,18.695712775695803
168,20,2,2,2,1,0,0,0,2020,2.3614532734,22.358540700000002,59.8,71.18,15.6854422966276
169,20,3,0,2,1,0,0,0,2020,0.356257811,17.91544046,59.8,71.18,24.45992691268008
170,20,3,1,2,1,0,0,0,2020,0.5388037179069166,19.35405811,59.8,71.18,26.93152585932587
171,20,3,2,2,1,0,0,0,2020,0.5388037179069166,19.35405811,59.8,71.18,23.479109130816227
172,20,5,0,2,1,0,0,0,2020,0.6952469152,20.03491339,59.8,71.18,29.538091826199775
173,20,1,0,2,1,0,0,0,2020,0.486660277,7.691257289,59.8,71.18,32.969084821631455
174,20,1,1,2,1,0,0,0,2020,0.5331077572,8.3508234394,59.8,71.18,30.064386240324506
175,20,1,2,2,1,0,0,0,2020,0.5331077572,8.3508234394,59.8,71.18,27.05411576125631
176,20,0,0,2,1,0,0,0,2021,0.695747522,12.42690371,59.5,75.8,28.944999999999997
177,20,0,1,2,1,0,0,0,2021,0.6952469152,13.633439052000003,59.8,71.18,26.814769087038247
178,20,0,2,2,1,0,0,0,2021,0.6952469152,13.633439052000003,59.8,71.18,22.338460664421746
179,20,4,0,2,1,0,0,0,2021,0.6952469152,12.42246288,59.8,71.18,14.814217865748251
180,20,4,1,2,1,0,0,0,2021,0.6952469151999999,10.6213910488,59.8,71.18,25.152430842565533
181,20,4,2,2,1,0,0,0,2021,0.6952469151999999,10.6213910488,59.8,71.18,22.134771983794792
182,20,2,0,2,1,0,0,0,2021,4.656013707,21.60698249,59.8,71.18,13.102974584282396
183,20,2,1,2,1,0,0,0,2021,2.3614532734,22.3585407,59.8,71.18,18.679251606250503
184,20,2,2,2,1,0,0,0,2021,2.3614532734,22.3585407,59.8,71.18,15.677034917159949
185,20,3,0,2,1,0,0,0,2021,0.356257811,17.91544046,59.8,71.18,24.78112803808949
186,20,3,1,2,1,0,0,0,2021,0.5388037179069165,19.35405811,59.8,71.18,26.948530245627072
187,20,3,2,2,1,0,0,0,2021,0.5388037179069165,19.35405811,59.8,71.18,23.496977531038528
188,20,5,0,2,1,0,0,0,2021,0.6952469152,20.03491339,59.8,71.18,27.252315223824915
189,20,1,0,2,1,0,0,0,2021,0.486660277,7.691257289,59.8,71.18,35.517866450536815
190,20,1,1,2,1,0,0,0,2021,0.5331077572,8.3508234394,59.8,71.18,30.114598292848672
191,20,1,2,2,1,0,0,0,2021,0.5331077572,8.3508234394,59.8,71.18,27.112381603758127
192,20,0,0,2,1,0,0,0,2022,0.695747522,12.42690371,59.5,79.5,29.126086956521743
193,20,0,1,2,1,0,0,0,2022,0.6952469152,13.633439052,59.8,77.25999999999999,26.827349166022984
194,20,0,2,2,1,0,0,0,2022,0.6952469152,13.633439052,59.8,77.25999999999999,22.809641799092194
195,20,4,0,2,1,0,0,0,2022,0.6952469152,12.42246288,59.8,77.25999999999999,14.804185695410352
196,20,4,1,2,1,0,0,0,2022,0.6952469151999999,10.621391048800001,59.8,77.25999999999999,25.76474668461342
197,20,4,2,2,1,0,0,0,2022,0.6952469151999999,10.621391048800001,59.8,77.25999999999999,23.325197368554164
198,20,2,0,2,1,0,0,0,2022,4.656013707,21.60698249,59.8,77.25999999999999,14.081203968337508
199,20,2,1,2,1,0,0,0,2022,2.3614532733999996,22.3585407,59.8,77.25999999999999,20.301067278245714
200,20,2,2,2,1,0,0,0,2022,2.3614532733999996,22.3585407,59.8,77.25999999999999,19.72742507929137
201,20,3,0,2,1,0,0,0,2022,0.356257811,17.91544046,59.8,77.25999999999999,24.7331633537071
202,20,3,1,2,1,0,0,0,2022,0.5388757277596526,19.35405811,59.8,77.25999999999999,27.16727645466167
203,20,3,2,2,1,0,0,0,2022,0.5388757277596526,19.35405811,59.8,77.25999999999999,24.53845994202736
204,20,5,0,2,1,0,0,0,2022,0.6952469152,20.03491339,59.8,77.25999999999999,29.494776044079156
205,20,1,0,2,1,0,0,0,2022,0.486660277,7.691257289,59.8,77.25999999999999,36.26274987351647
206,20,1,1,2,1,0,0,0,2022,0.5331077572,8.3508234394,59.8,77.25999999999999,29.9416428141737
207,20,1,2,2,1,0,0,0,2022,0.5331077572,8.3508234394,59.8,77.25999999999999,28.33062691402851
208,24,0,0,2,0,0,0,1,2010,1.710723499,23.42696977,59.8,72.99672912309218,26.2
209,24,0,1,2,0,0,0,1,2010,1.5907357295556699,24.542126295297415,55.63833235230904,72.99679119698618,27.94035869598775
210,24,0,2,2,0,0,0,1,2010,1.5907357295556699,24.542126295297415,55.63833235230904,72.99679119698618,25.164924003620317
211,24,4,0,2,0,0,0,1,2010,1.5907357295556699,28.02813805,55.63833235230904,72.99679119698618,19.064434109898524
212,24,4,1,2,0,0,0,1,2010,1.590759700668155,22.575982698966314,55.63916376874233,72.99685095870697,28.028318424096273
213,24,4,2,2,0,0,0,1,2010,1.590759700668155,22.575982698966314,55.63916376874233,72.99685095870697,25.13199549301784
214,24,2,0,2,0,0,0,1,2010,1.880291257,27.15206714,55.63833235230904,72.99679119698618,23.83334801214894
215,24,2,1,2,0,0,0,1,2010,1.7884703880893256,29.03574029436906,55.63916376874233,72.99685095870697,26.39702409562649
216,24,2,2,2,0,0,0,1,2010,1.7884703880893256,29.03574029436906,55.63916376874233,72.99685095870697,25.483229266880652
217,24,3,0,2,0,0,0,1,2010,0.5321638447210952,24.57340697,55.63833235230904,72.99679119698618,32.86138957845492
218,24,3,1,2,0,0,0,1,2010,0.5318773824231842,29.984591407324388,55.63916376874233,72.99685095870697,31.436196492756054
219,24,3,2,2,0,0,0,1,2010,0.5318773824231842,29.984591407324388,55.63916376874233,72.99685095870697,30.41551999071367
220,24,5,0,2,0,0,0,1,2010,1.5907357295556699,31.50753769,55.63833235230904,72.99679119698618,25.912387032804606
221,24,1,0,2,0,0,0,1,2010,2.110880322,13.99403866,55.63833235230904,72.99679119698618,42.4391070916522
222,24,1,1,2,0,0,0,1,2010,1.5593487667649757,12.812476837023311,55.63916376874233,72.99685095870697,31.573164478228463
223,24,1,2,2,0,0,0,1,2010,1.5593487667649757,12.812476837023311,55.63916376874233,72.99685095870697,27.327391588331064
224,24,0,0,2,0,0,0,1,2011,1.710723499,23.42696977,59.8,72.99474196043282,26.2
225,24,0,1,2,0,0,0,1,2011,1.5907830431038752,24.54168656704627,55.63997338008859,72.99490054165454,27.928761169234562
226,24,0,2,2,0,0,0,1,2011,1.5907830431038752,24.54168656704627,55.63997338008859,72.99490054165454,25.296007886570475
227,24,4,0,2,0,0,0,1,2011,1.5907830431038752,28.02813805,55.63997338008859,72.99490054165454,17.165889383671907
228,24,4,1,2,0,0,0,1,2011,1.5907834268224703,22.57813259154469,55.63998668902224,72.99504983731246,28.23696180371296
229,24,4,2,2,0,0,0,1,2011,1.5907834268224703,22.57813259154469,55.63998668902224,72.99504983731246,22.710032796270283
230,24,2,0,2,0,0,0,1,2011,1.880291257,27.15206714,55.63997338008859,72.99490054165454,23.828556445468944
231,24,2,1,2,0,0,0,1,2011,1.78850659487213,29.03499752482675,55.63998668902224,72.99504983731246,26.13560860584295
232,24,2,2,2,0,0,0,1,2011,1.78850659487213,29.03499752482675,55.63998668902224,72.99504983731246,25.478025771029685
233,24,3,0,2,0,0,0,1,2011,0.5317880280747712,24.57340697,55.63997338008859,72.99490054165454,32.78237160084392
234,24,3,1,2,0,0,0,1,2011,0.5317833834604792,29.98245767038678,55.63998668902224,72.99504983731246,29.286450299858426
235,24,3,2,2,0,0,0,1,2011,0.5317833834604792,29.98245767038678,55.63998668902224,72.99504983731246,30.401565754058055
236,24,5,0,2,0,0,0,1,2011,1.5907830431038752,31.50753769,55.63997338008859,72.99490054165454,26.200000000000003
237,24,1,0,2,0,0,0,1,2011,2.110880322,13.99403866,55.63997338008859,72.99490054165454,40.75490221869013
238,24,1,1,2,0,0,0,1,2011,1.5595662465543434,12.812942750195361,55.63998668902224,72.99504983731246,29.78089571374227
239,24,1,2,2,0,0,0,1,2011,1.5595662465543434,12.812942750195361,55.63998668902224,72.99504983731246,27.49422672042104
240,24,0,0,2,0,0,0,1,2012,1.710723499,23.42696977,59.8,72.99112543022393,26.2
241,24,0,1,2,0,0,0,1,2012,1.5907830431038752,24.48398564600081,55.63997338008859,72.99156800607655,27.359776989972545
242,24,0,2,2,0,0,0,1,2012,1.5907830431038752,24.48398564600081,55.63997338008859,72.99156800607655,23.99589430449119
243,24,4,0,2,0,0,0,1,2012,1.5907830431038752,28.02813805,55.63997338008859,72.99156800607655,15.771731979727413
244,24,4,1,2,0,0,0,1,2012,1.5907834268224703,21.104440415236336,55.63998668902224,72.99196853532271,28.19696811784432
245,24,4,2,2,0,0,0,1,2012,1.5907834268224703,21.104440415236336,55.63998668902224,72.99196853532271,23.70034500863169
246,24,2,0,2,0,0,0,1,2012,1.880291257,27.15206714,55.63997338008859,72.99156800607655,23.09595989567574
247,24,2,1,2,0,0,0,1,2012,1.78850659487213,28.899066152224552,55.63998668902224,72.99196853532271,25.059901425173443
