,city_idx,encoded_strata_race_label,encoded_strata_sex_label,encoded_geo_strata_region,encoded_geo_strata_poverty,encoded_geo_strata_Population,encoded_geo_strata_PopDensity,encoded_geo_strata_Segregation,date_label,Diabetes and Obesity | Diabetes,Income-related | Excessive Housing Cost,Physical Activity | Teen Computer Time,"Respiratory Infection | Flu Vaccinations, Medicare",Substance Use | Teen Smoking
2140,32,5,0,2,0,0,0,0,2013,14.620215408952301,25.23802158340496,40.77995912780255,33.400718029841,8.739994987372011
2141,32,1,0,2,0,0,0,0,2013,14.620215408952301,25.23802158340496,32.4486224259594,42.0,11.971304214131468
2142,32,1,1,2,0,0,0,0,2013,14.62010799523461,25.241085653569368,35.740239676187606,40.010123815157286,8.699508356538248
2143,32,1,2,2,0,0,0,0,2013,14.62010799523461,25.241085653569368,35.7993239902401,40.010123815157286,11.199139623941933
2144,32,0,0,2,0,0,0,0,2014,14.8,25.08289868,40.779834459051145,33.0,8.87996329988398
2145,32,0,1,2,0,0,0,0,2014,14.539955973833749,25.08289868,39.37321387636032,32.599689414492474,5.891551515819613
2146,32,0,2,2,0,0,0,0,2014,14.539955973833749,25.08289868,37.72260079182099,32.599689414492474,10.653961349994296
2147,32,4,0,2,0,0,0,0,2014,14.539955973833749,25.08289868,43.35372592074446,34.0,4.172274386184928
2148,32,4,1,2,0,0,0,0,2014,14.539977921683539,25.082898679999996,38.34234972141044,34.99919791963243,5.883117899563864
2149,32,4,2,2,0,0,0,0,2014,14.539977921683539,25.082898679999996,38.63760509163936,34.99919791963243,8.725467620974312
2150,32,2,0,2,0,0,0,0,2014,14.539955973833749,25.08289868,40.03264558818587,20.0,6.52283425344994
2151,32,2,1,2,0,0,0,0,2014,14.539977921683539,25.082898679999996,37.66,19.79945007121214,5.099999999999999
2152,32,2,2,2,0,0,0,0,2014,14.539977921683539,25.082898679999996,37.76,19.79945007121214,7.02
2153,32,3,0,2,0,0,0,0,2014,14.539955973833749,25.08289868,40.12168227918981,29.0,9.047752985267136
2154,32,3,1,2,0,0,0,0,2014,14.539977921683539,25.082898679999996,39.199999999999996,27.99961817226528,7.6000000000000005
2155,32,3,2,2,0,0,0,0,2014,14.539977921683539,25.082898679999996,39.099999999999994,27.99961817226528,9.520000000000001
2156,32,5,0,2,0,0,0,0,2014,14.539955973833749,25.08289868,40.77995912780255,32.599689414492474,8.879990938710941
2157,32,1,0,2,0,0,0,0,2014,14.539955973833749,25.08289868,34.4324397751359,40.0,12.099182333238732
2158,32,1,1,2,0,0,0,0,2014,14.539977921683539,25.082898679999996,35.739999999999995,39.999605363965905,7.840000000000001
2159,32,1,2,2,0,0,0,0,2014,14.539977921683539,25.082898679999996,35.8,39.999605363965905,10.32
2160,32,0,0,2,0,0,0,0,2015,13.9,25.08289868,40.69982821222289,30.0,8.519962519030448
2161,32,0,1,2,0,0,0,0,2015,14.559762657622635,25.082898680000003,39.39839889342883,31.999185111333052,5.8800492648175755
2162,32,0,2,2,0,0,0,0,2015,14.559762657622635,25.082898680000003,38.42315294832477,31.999185111333052,8.720566545402107
2163,32,4,0,2,0,0,0,0,2015,14.559762657622635,25.082898680000003,43.32412231393503,33.0,3.10166100561485
2164,32,4,1,2,0,0,0,0,2015,14.559881017480173,25.082898679999996,38.34025204472174,33.99919791963243,4.50086064051324
2165,32,4,2,2,0,0,0,0,2015,14.559881017480173,25.082898679999996,38.64065162781718,33.99919791963243,7.760731544436256
2166,32,2,0,2,0,0,0,0,2015,14.559762657622635,25.082898680000003,41.6201970592703,17.0,5.138054039705805
2167,32,2,1,2,0,0,0,0,2015,14.559881017480173,25.082898679999996,39.381038277773904,18.999579747367147,4.880301039117876
2168,32,2,2,2,0,0,0,0,2015,14.559881017480173,25.082898679999996,39.761155007227764,18.999579747367147,6.100675802101355
2169,32,3,0,2,0,0,0,0,2015,14.559762657622635,25.082898680000003,40.51098692386889,26.0,7.54890905330704
2170,32,3,1,2,0,0,0,0,2015,14.559881017480173,25.082898679999996,39.0410693245293,27.999579747367147,6.260927977034056
2171,32,3,2,2,0,0,0,0,2015,14.559881017480173,25.082898679999996,39.381339728433275,27.999579747367147,7.841345873976545
2172,32,5,0,2,0,0,0,0,2015,14.559762657622635,25.082898680000003,40.01997725038066,31.999185111333052,8.519990745917559
2173,32,1,0,2,0,0,0,0,2015,14.559762657622635,25.082898680000003,33.85259860075634,37.0,11.121950187704241
2174,32,1,1,2,0,0,0,0,2015,14.559881017480173,25.082898679999996,37.7602826949905,38.39950850513995,8.040608408783918
2175,32,1,2,2,0,0,0,0,2015,14.559881017480173,25.082898679999996,38.100553098894466,38.39950850513995,9.621026305726406
2176,32,0,0,2,0,0,0,0,2016,14.4,25.08289868,40.01990785928319,31.0,7.820044508651345
2177,32,0,1,2,0,0,0,0,2016,14.5797845910477,25.392209485182146,38.95372788836534,31.599281970158994,5.134553182542302
2178,32,0,2,2,0,0,0,0,2016,14.5797845910477,25.392209485182146,39.42016741327274,31.599281970158994,8.25723179490627
2179,32,4,0,2,0,0,0,0,2016,14.5797845910477,25.392209485182146,46.27882599642978,33.0,3.102134551945851
2180,32,4,1,2,0,0,0,0,2016,14.57989200476539,25.392394285355024,39.39954813049799,33.39991594947343,4.122530469211252
