,city_idx,encoded_strata_race_label,encoded_strata_sex_label,encoded_geo_strata_region,encoded_geo_strata_poverty,encoded_geo_strata_Population,encoded_geo_strata_PopDensity,encoded_geo_strata_Segregation,date_label,Births | Prenatal Care,Heat and Disasters | Climate-related  Disasters,Mental Health | Electronic Bullying,Physical Activity | Teen TV Time,Sexually Transmitted Disease | HIV-Related Deaths
5571,13,4,0,3,1,1,0,1,2020,79.36248468,26.55991143760245,10.572829294156653,12.363701080538078,0.732493639
5572,13,4,1,3,1,1,0,1,2020,85.15620040453864,26.559955715400964,11.989442503787641,17.868055720700394,0.615999092642496
5573,13,4,2,3,1,1,0,1,2020,85.15620040453864,26.559955715400964,8.622488569748036,16.67661653844611,1.644406533
5574,13,2,0,3,1,1,0,1,2020,64.33142472,26.55991143760245,11.356793912204438,29.224228939594457,5.757135655
5575,13,2,1,3,1,1,0,1,2020,73.60119936841018,26.559955715400964,13.676535448984453,23.872828740918237,3.649888023
5576,13,2,2,3,1,1,0,1,2020,73.60119936841018,26.559955715400964,8.922984940952997,22.237772756879277,10.02094682
5577,13,3,0,3,1,1,0,1,2020,68.60866888,26.55991143760245,9.659539252727082,18.851957419033752,1.128351148
5578,13,3,1,3,1,1,0,1,2020,77.99467184684774,26.559955715400964,11.893710835655813,19.28340287614346,0.47727657
5579,13,3,2,3,1,1,0,1,2020,77.99467184684774,26.559955715400964,9.102761632807605,18.25910837456081,1.969335502
5580,13,5,0,3,1,1,0,1,2020,80.82645031171808,26.55991143760245,9.863047312686472,20.796270755071628,2.0735057779680357
5581,13,1,0,3,1,1,0,1,2020,81.88441898,26.55991143760245,11.48681953901771,15.293790112847677,1.273386711
5582,13,1,1,3,1,1,0,1,2020,88.46396024986065,26.559955715400964,12.328696264280401,16.67879778635815,1.1905278646298794
5583,13,1,2,3,1,1,0,1,2020,88.46396024986065,26.559955715400964,8.961742330240794,15.487358604103864,2.299779131
5584,13,0,0,3,1,1,0,1,2021,73.37171776,5.8,9.78211947769288,19.217886796664303,2.006397649
