,city_idx,encoded_strata_race_label,encoded_strata_sex_label,encoded_geo_strata_region,encoded_geo_strata_poverty,encoded_geo_strata_Population,encoded_geo_strata_PopDensity,encoded_geo_strata_Segregation,date_label,Cardiovascular Disease | High Blood Pressure,Income | Poverty and Near Poverty in All Ages,Mental Health | Teen Suicidal Ideation,Respiratory Disease | Teen Asthma,Substance Use | Adult Binge Drinking
1704,22,2,2,3,1,0,0,0,2012,27.0,35.587853298,11.240000000000002,27.57726828501509,18.639999999999997
1705,22,3,0,3,1,0,0,0,2012,27.0,35.587853298,11.779057225605754,22.23824522322325,18.640000000000004
1706,22,3,1,3,1,0,0,0,2012,27.0,35.587853298,13.900000000000002,22.53625873817284,18.639999999999997
1707,22,3,2,3,1,0,0,0,2012,27.0,35.587853298,11.780000000000001,23.320356310650208,18.639999999999997
1708,22,5,0,3,1,0,0,0,2012,27.0,35.587853298,14.51997977962333,22.599984642751895,18.640000000000004
1709,22,1,0,3,1,0,0,0,2012,27.0,35.587853298,11.562773848541065,20.894189785050514,18.640000000000004
1710,22,1,1,3,1,0,0,0,2012,27.0,35.587853298,13.84,22.61649627860631,18.639999999999997
1711,22,1,2,3,1,0,0,0,2012,27.0,35.587853298,11.72,23.400593851083677,18.639999999999997
1712,22,0,0,3,1,0,0,0,2013,25.0,33.23450467,13.625000000000002,22.3,21.3
1713,22,0,1,3,1,0,0,0,2013,27.1,31.159810568,15.45,23.2,17.3
1714,22,0,2,3,1,0,0,0,2013,27.1,31.159810568,10.55,27.5,17.3
1715,22,4,0,3,1,0,0,0,2013,27.1,31.159810568,14.85,26.2,17.3
1716,22,4,1,3,1,0,0,0,2013,27.099999999999998,31.159810568,14.361286966758756,22.082135823824185,17.299999999999997
1717,22,4,2,3,1,0,0,0,2013,27.099999999999998,31.159810568,12.40048872155396,22.863252647732253,17.299999999999997
1718,22,2,0,3,1,0,0,0,2013,27.1,31.159810568,9.85,30.5,17.3
1719,22,2,1,3,1,0,0,0,2013,27.099999999999998,31.159810568,12.620048872155396,25.481116823908067,17.299999999999997
1720,22,2,2,3,1,0,0,0,2013,27.099999999999998,31.159810568,10.479543859882972,26.262233647816135,17.299999999999997
1721,22,3,0,3,1,0,0,0,2013,27.1,31.159810568,11.899999999999999,21.3,17.3
1722,22,3,1,3,1,0,0,0,2013,27.099999999999998,31.159810568,13.140871553437895,22.57973098402215,17.299999999999997
1723,22,3,2,3,1,0,0,0,2013,27.099999999999998,31.159810568,11.180073308233094,23.360847807930213,17.299999999999997
1724,22,5,0,3,1,0,0,0,2013,27.1,31.159810568,14.119974660540628,22.599984642751895,17.3
1725,22,1,0,3,1,0,0,0,2013,27.1,31.159810568,11.6,26.1,17.3
1726,22,1,1,3,1,0,0,0,2013,27.099999999999998,31.159810568,13.300366541165468,21.96219288781949,17.299999999999997
1727,22,1,2,3,1,0,0,0,2013,27.099999999999998,31.159810568,11.179828947456114,22.743309711727555,17.299999999999997
1728,22,0,0,3,1,0,0,0,2014,25.0,33.23450467,13.5,22.3,21.3
1729,22,0,1,3,1,0,0,0,2014,27.1,31.159810568,15.281818181818181,23.208690365983795,17.3
1730,22,0,2,3,1,0,0,0,2014,27.1,31.159810568,10.272727272727272,24.414354552659432,17.3
1731,22,4,0,3,1,0,0,0,2014,27.1,31.159810568,13.145454545454543,20.331373883165014,17.3
1732,22,4,1,3,1,0,0,0,2014,27.099999999999998,31.159810567999997,15.38,22.0820190936845,17.299999999999997
1733,22,4,2,3,1,0,0,0,2014,27.099999999999998,31.159810567999997,11.980000000000002,22.863741261827165,17.299999999999997
1734,22,2,0,3,1,0,0,0,2014,27.1,31.159810568,11.554545454545453,30.800000000000008,17.3
1735,22,2,1,3,1,0,0,0,2014,27.099999999999998,31.159810567999997,13.38,25.492114562106998,17.299999999999997
1736,22,2,2,3,1,0,0,0,2014,27.099999999999998,31.159810567999997,9.98,26.273836730249663,17.299999999999997
1737,22,3,0,3,1,0,0,0,2014,27.1,31.159810568,11.98181818181818,21.91150238146261,17.3
1738,22,3,1,3,1,0,0,0,2014,27.099999999999998,31.159810567999997,14.200000000000001,22.58350372139369,17.299999999999997
1739,22,3,2,3,1,0,0,0,2014,27.099999999999998,31.159810567999997,10.8,23.365225889536354,17.299999999999997
1740,22,5,0,3,1,0,0,0,2014,27.1,31.159810568,14.01997338076995,22.89996928550379,17.3
1741,22,1,0,3,1,0,0,0,2014,27.1,31.159810568,11.599999999999998,20.040037478670133,17.3
1742,22,1,1,3,1,0,0,0,2014,27.099999999999998,31.159810567999997,14.08,21.961662783034296,17.299999999999997
1743,22,1,2,3,1,0,0,0,2014,27.099999999999998,31.159810567999997,10.680000000000001,22.743384951176957,17.299999999999997
1744,22,0,0,3,1,0,0,0,2015,23.7,33.23450467,13.5,22.3,20.2
1745,22,0,1,3,1,0,0,0,2015,25.560000000000002,32.96765318599999,16.3,23.8,18.32
1746,22,0,2,3,1,0,0,0,2015,25.560000000000002,32.96765318599999,9.1,23.2,18.32
1747,22,4,0,3,1,0,0,0,2015,25.560000000000002,32.96765318599999,10.7,15.8,18.32
1748,22,4,1,3,1,0,0,0,2015,25.559999999999995,32.96765318599999,15.418434816128842,23.516967456249635,18.32
1749,22,4,2,3,1,0,0,0,2015,25.559999999999995,32.96765318599999,12.737684832190578,23.47675550426708,18.32
1750,22,2,0,3,1,0,0,0,2015,25.560000000000002,32.96765318599999,14.4,28.5,18.32
1751,22,2,1,3,1,0,0,0,2015,25.559999999999995,32.96765318599999,14.640578791952358,26.919372296051673,18.32
1752,22,2,2,3,1,0,0,0,2015,25.559999999999995,32.96765318599999,11.660073367993961,26.879160344069124,18.32
1753,22,3,0,3,1,0,0,0,2015,25.560000000000002,32.96765318599999,12.7,23.2,18.32
1754,22,3,1,3,1,0,0,0,2015,25.559999999999995,32.96765318599999,14.939641312029527,24.019576096034896,18.32
1755,22,3,2,3,1,0,0,0,2015,25.559999999999995,32.96765318599999,12.258891328091263,23.979364144052344,18.32
1756,22,5,0,3,1,0,0,0,2015,25.560000000000002,32.96765318599999,13.559996928550381,22.89996928550379,18.32
1757,22,1,0,3,1,0,0,0,2015,25.560000000000002,32.96765318599999,10.9,15.3,18.32
1758,22,1,1,3,1,0,0,0,2015,25.559999999999995,32.96765318599999,14.958891328091262,23.396861480258355,18.32
1759,22,1,2,3,1,0,0,0,2015,25.559999999999995,32.96765318599999,12.278141344153,23.356649528275803,18.32
1760,22,0,0,3,1,0,0,0,2016,23.7,33.23450467,13.05,22.3,23.9
1761,22,0,1,3,1,0,0,0,2016,25.46,31.159810568,14.844444444444445,24.811111111111114,17.4
1762,22,0,2,3,1,0,0,0,2016,25.46,31.159810568,10.0,24.211111111111112,17.4
1763,22,4,0,3,1,0,0,0,2016,25.46,31.159810568,12.277777777777779,18.733333333333334,17.4
1764,22,4,1,3,1,0,0,0,2016,25.459999999999997,31.159810567999997,14.387232201700956,22.669548220927297,17.400000000000002
1765,22,4,2,3,1,0,0,0,2016,25.459999999999997,31.159810567999997,12.280996765322353,22.023787865415635,17.400000000000002
1766,22,2,0,3,1,0,0,0,2016,25.46,31.159810568,12.622222222222224,32.85555555555556,17.4
1767,22,2,1,3,1,0,0,0,2016,25.459999999999997,31.159810567999997,15.208776214518517,30.199109223374485,17.400000000000002
1768,22,2,2,3,1,0,0,0,2016,25.459999999999997,31.159810567999997,11.778455987182442,28.703563106502063,17.400000000000002
1769,22,3,0,3,1,0,0,0,2016,25.46,31.159810568,11.744444444444445,22.88888888888889,17.4
1770,22,3,1,3,1,0,0,0,2016,25.459999999999997,31.159810567999997,14.509073140060353,23.807423138545957,17.400000000000002
1771,22,3,2,3,1,0,0,0,2016,25.459999999999997,31.159810567999997,12.402837703681753,22.904750808669412,17.400000000000002
1772,22,5,0,3,1,0,0,0,2016,25.46,31.159810568,12.940005630990973,22.89996928550379,17.4
1773,22,1,0,3,1,0,0,0,2016,25.46,31.159810568,11.855555555555556,17.640091019627466,17.4
1774,22,1,1,3,1,0,0,0,2016,25.459999999999997,31.159810567999997,13.938337216965708,22.58960760603566,17.400000000000002
1775,22,1,2,3,1,0,0,0,2016,25.459999999999997,31.159810567999997,11.832101780587104,21.96360971009053,17.400000000000002
1776,22,0,0,3,1,0,0,0,2017,24.0,33.23450467,13.05,23.0,24.0
1777,22,0,1,3,1,0,0,0,2017,26.32,32.96765318599999,14.1,28.6,19.94
1778,22,0,2,3,1,0,0,0,2017,26.32,32.96765318599999,10.8,24.7,19.94
1779,22,4,0,3,1,0,0,0,2017,26.32,32.96765318599999,12.2,19.0,19.94
1780,22,4,1,3,1,0,0,0,2017,26.32,32.967653186,15.218312536138907,21.58180974385103,19.939999999999998
1781,22,4,2,3,1,0,0,0,2017,26.32,32.967653186,13.21859785611542,20.68095378392149,19.939999999999998
1782,22,2,0,3,1,0,0,0,2017,26.32,32.96765318599999,12.3,39.6,19.94
1783,22,2,1,3,1,0,0,0,2017,26.32,32.967653186,14.89861416011408,31.062478207796005,19.939999999999998
1784,22,2,2,3,1,0,0,0,2017,26.32,32.967653186,12.898899480090593,28.842698311777884,19.939999999999998
1785,22,3,0,3,1,0,0,0,2017,26.32,32.96765318599999,11.3,22.1,19.94
1786,22,3,1,3,1,0,0,0,2017,26.32,32.967653186,14.498532640120791,24.46072552794028,19.939999999999998
1787,22,3,2,3,1,0,0,0,2017,26.32,32.967653186,12.498817960097306,24.279282624059054,19.939999999999998
1788,22,5,0,3,1,0,0,0,2017,26.32,32.96765318599999,12.940005630990973,23.45997645221957,19.94
1789,22,1,0,3,1,0,0,0,2017,26.32,32.96765318599999,13.9,19.2,19.94
1790,22,1,1,3,1,0,0,0,2017,26.32,32.967653186,14.079934784005369,22.30130431989263,19.939999999999998
1791,22,1,2,3,1,0,0,0,2017,26.32,32.967653186,12.100203799983225,22.119861416011407,19.939999999999998
1792,22,0,0,3,1,0,0,0,2018,24.0,25.58008369,13.05,23.0,24.7
1793,22,0,1,3,1,0,0,0,2018,26.26,25.225650295999998,14.938461538461539,23.68839781012153,18.4
1794,22,0,2,3,1,0,0,0,2018,26.26,25.225650295999998,10.807692307692307,23.53492096638291,18.4
1795,22,4,0,3,1,0,0,0,2018,26.26,25.225650295999998,14.599999999999998,18.75114986880593,18.4
1796,22,4,1,3,1,0,0,0,2018,26.259999999999998,25.225650295999998,15.22,22.240000000000002,18.4
1797,22,4,2,3,1,0,0,0,2018,26.259999999999998,25.225650295999998,13.22,22.22,18.4
1798,22,2,0,3,1,0,0,0,2018,26.26,25.225650295999998,12.161538461538461,32.783760202648644,18.4
1799,22,2,1,3,1,0,0,0,2018,26.259999999999998,25.225650295999998,14.900000000000002,29.179999999999996,18.4
1800,22,2,2,3,1,0,0,0,2018,26.259999999999998,25.225650295999998,12.9,29.160000000000004,18.4
1801,22,3,0,3,1,0,0,0,2018,26.26,25.225650295999998,14.223076923076924,23.583722070399478,18.4
1802,22,3,1,3,1,0,0,0,2018,26.259999999999998,25.225650295999998,14.500000000000002,23.640000000000004,18.4
1803,22,3,2,3,1,0,0,0,2018,26.259999999999998,25.225650295999998,12.500000000000002,23.620000000000005,18.4
1804,22,5,0,3,1,0,0,0,2018,26.26,25.225650295999998,13.19999232137595,23.45997645221957,18.4
1805,22,1,0,3,1,0,0,0,2018,26.26,25.225650295999998,12.553438711489456,17.23233166452162,18.4
1806,22,1,1,3,1,0,0,0,2018,26.259999999999998,25.225650295999998,14.08,21.26,18.4
1807,22,1,2,3,1,0,0,0,2018,26.259999999999998,25.225650295999998,12.100000000000003,21.240000000000002,18.4
1808,22,0,0,3,1,0,0,0,2019,22.8,25.58008369,13.375,22.975,23.6
1809,22,0,1,3,1,0,0,0,2019,26.020000000000003,25.225650296,15.066666666666668,21.450000000000003,18.380000000000003
1810,22,0,2,3,1,0,0,0,2019,26.020000000000003,25.225650296,11.0,23.35,18.380000000000003
1811,22,4,0,3,1,0,0,0,2019,26.020000000000003,25.225650296,15.833333333333334,19.0,18.380000000000003
1812,22,4,1,3,1,0,0,0,2019,26.02,25.225650295999998,15.6,19.9803991226024,18.38
1813,22,4,2,3,1,0,0,0,2019,26.02,25.225650295999998,13.8,20.740708646253243,18.38
1814,22,2,0,3,1,0,0,0,2019,26.020000000000003,25.225650296,11.866666666666667,30.45,18.380000000000003
1815,22,2,1,3,1,0,0,0,2019,26.02,25.225650295999998,13.219999999999999,28.67555263385898,18.38
1816,22,2,2,3,1,0,0,0,2019,26.02,25.225650295999998,11.420000000000002,29.435862157509813,18.38
1817,22,3,0,3,1,0,0,0,2019,26.020000000000003,25.225650296,15.366666666666667,24.4,18.380000000000003
1818,22,3,1,3,1,0,0,0,2019,26.02,25.225650295999998,15.320000000000002,22.760268796854678,18.38
1819,22,3,2,3,1,0,0,0,2019,26.02,25.225650295999998,13.520000000000001,23.52057832050552,18.38
1820,22,5,0,3,1,0,0,0,2019,26.020000000000003,25.225650296,13.459995648779705,23.69996288665041,18.380000000000003
1821,22,1,0,3,1,0,0,0,2019,26.020000000000003,25.225650296,11.7,15.6,18.380000000000003
1822,22,1,1,3,1,0,0,0,2019,26.02,25.225650295999998,13.719999999999999,21.257848749026984,18.38
1823,22,1,2,3,1,0,0,0,2019,26.02,25.225650295999998,11.28,21.239421443867105,18.38
1824,22,0,0,3,1,0,0,0,2020,22.8,25.58008369,13.375,22.975,21.5
1825,22,0,1,3,1,0,0,0,2020,26.020000000000003,25.225650296,14.909313347194942,21.911854675737157,18.56
1826,22,0,2,3,1,0,0,0,2020,26.020000000000003,25.225650296,11.204610370152052,23.200055116667812,18.56
1827,22,4,0,3,1,0,0,0,2020,26.020000000000003,25.225650296,15.207024504511415,18.576538673530823,18.56
1828,22,4,1,3,1,0,0,0,2020,26.02,25.225650295999998,15.6,19.982909870310014,18.56
1829,22,4,2,3,1,0,0,0,2020,26.02,25.225650295999998,13.799999999999999,20.74516650442798,18.56
1830,22,2,0,3,1,0,0,0,2020,26.020000000000003,25.225650296,11.67213622291351,30.79427246005222,18.56
1831,22,2,1,3,1,0,0,0,2020,26.02,25.225650295999998,13.22,28.647575730831267,18.56
1832,22,2,2,3,1,0,0,0,2020,26.02,25.225650295999998,11.42,29.409832364949235,18.56
1833,22,3,0,3,1,0,0,0,2020,26.020000000000003,25.225650296,14.872108985592675,23.91767178027012,18.56
1834,22,3,1,3,1,0,0,0,2020,26.02,25.225650295999998,15.320000000000002,22.761959708576136,18.56
1835,22,3,2,3,1,0,0,0,2020,26.02,25.225650295999998,13.520000000000001,23.524216342694103,18.56
1836,22,5,0,3,1,0,0,0,2020,26.020000000000003,25.225650296,13.459995648779705,23.439976196265437,18.56
1837,22,1,0,3,1,0,0,0,2020,26.020000000000003,25.225650296,12.673423433760066,17.507874064925673,18.56
1838,22,1,1,3,1,0,0,0,2020,26.02,25.225650295999998,13.719999999999999,21.244275641755024,18.56
1839,22,1,2,3,1,0,0,0,2020,26.02,25.225650295999998,11.280000000000001,21.23577110062351,18.56
1840,22,0,0,3,1,0,0,0,2021,22.7,25.58008369,13.422222222222222,23.233333333333334,22.2
1841,22,0,1,3,1,0,0,0,2021,25.82,25.225650296,14.825556450339509,21.861633351095264,16.64
1842,22,0,2,3,1,0,0,0,2021,25.82,25.225650296,11.372831762470188,23.04539088525487,16.64
1843,22,4,0,3,1,0,0,0,2021,25.82,25.225650296,14.864927274756825,18.317296101292914,16.64
1844,22,4,1,3,1,0,0,0,2021,24.099999999999998,23.506846684,15.599999999999998,19.990535854907325,18.32
1845,22,4,2,3,1,0,0,0,2021,24.099999999999998,23.506846684,13.8,20.758706517896673,18.32
1846,22,2,0,3,1,0,0,0,2021,25.82,25.225650296,11.502302553129004,30.578929452388177,16.64
1847,22,2,1,3,1,0,0,0,2021,24.099999999999998,23.506846684,13.22,28.562600473889827,18.32
1848,22,2,2,3,1,0,0,0,2021,24.099999999999998,23.506846684,11.419999999999998,29.330771136879182,18.32
1849,22,3,0,3,1,0,0,0,2021,25.82,25.225650296,14.650729141824185,23.72949963123198,16.64
1850,22,3,1,3,1,0,0,0,2021,24.099999999999998,23.506846684,15.319999999999999,22.767095575753913,18.32
1851,22,3,2,3,1,0,0,0,2021,24.099999999999998,23.506846684,13.519999999999998,23.53526623874326,18.32
1852,22,5,0,3,1,0,0,0,2021,25.82,25.225650296,13.459865874961068,23.678887551147675,16.64
1853,22,1,0,3,1,0,0,0,2021,25.82,25.225650296,13.166900447638579,18.046153554807244,16.64
1854,22,1,1,3,1,0,0,0,2021,24.099999999999998,23.506846684,13.719999999999999,21.202618492708314,18.32
1855,22,1,2,3,1,0,0,0,2021,24.099999999999998,23.506846684,11.280000000000001,21.224567852205645,18.32
1856,22,0,0,3,1,0,0,0,2022,22.7,25.58008369,13.435714285714287,23.47857142857143,22.2
1857,22,0,1,3,1,0,0,0,2022,24.1,23.506846684,15.077464588267715,20.35189420991333,18.32
1858,22,0,2,3,1,0,0,0,2022,24.1,23.506846684,11.226756353621992,22.64963331498409,18.32
1859,22,4,0,3,1,0,0,0,2022,24.1,23.506846684,15.722994737823145,18.145525946262477,18.32
1860,22,4,1,3,1,0,0,0,2022,25.819999999999997,25.225650295999998,15.599999999999998,20.124388885393927,16.64
1861,22,4,2,3,1,0,0,0,2022,25.819999999999997,25.225650295999998,13.799999999999999,20.06827773933319,16.64
1862,22,2,0,3,1,0,0,0,2022,24.1,23.506846684,11.375361233819019,29.415743939442038,18.32
1863,22,2,1,3,1,0,0,0,2022,25.819999999999997,25.225650295999998,13.219999999999999,24.598936461004154,16.64
1864,22,2,2,3,1,0,0,0,2022,25.819999999999997,25.225650295999998,11.42,26.037619017662223,16.64
1865,22,3,0,3,1,0,0,0,2022,24.1,23.506846684,14.648604880197027,22.653406538602297,18.32
1866,22,3,1,3,1,0,0,0,2022,25.819999999999997,25.225650295999998,15.32,23.03519312552094,16.64
1867,22,3,2,3,1,0,0,0,2022,25.819999999999997,25.225650295999998,13.520000000000001,23.80313491813852,16.64
1868,22,5,0,3,1,0,0,0,2022,24.1,23.506846684,13.459123536834388,23.672730511391116,18.32
1869,22,1,0,3,1,0,0,0,2022,24.1,23.506846684,13.796233506973849,17.142118082513676,18.32
1870,22,1,1,3,1,0,0,0,2022,25.819999999999997,25.225650295999998,13.719999999999999,19.345068836984982,16.64
1871,22,1,2,3,1,0,0,0,2022,25.819999999999997,25.225650295999998,11.28,20.334150503249738,16.64
1872,21,0,0,0,0,0,0,1,2010,46.7,62.93955248,13.2,22.9,13.5
1873,21,0,1,0,0,0,0,1,2010,41.259958022984634,59.60456937359318,15.804967217920074,22.30445246176524,15.72003634595233
1874,21,0,2,0,0,0,0,1,2010,41.259958022984634,59.60456937359318,11.210053913895402,24.55452872145884,15.72003634595233
1875,21,4,0,0,0,0,0,1,2010,41.259958022984634,59.60456937359318,12.655178920381356,16.518529162150244,15.72003634595233
1876,21,4,1,0,0,0,0,1,2010,41.259979009746345,59.60459010407193,16.06200144742258,22.164506563795822,15.720018174487917
1877,21,4,2,0,0,0,0,1,2010,41.259979009746345,59.60459010407193,11.676713553003935,25.257883694528463,15.720018174487917
1878,21,2,0,0,0,0,0,1,2010,41.259958022984634,59.60456937359318,13.275287193471678,25.19906983784447,15.72003634595233
1879,21,2,1,0,0,0,0,1,2010,41.259979009746345,59.60459010407193,13.726087766889078,24.217384544670523,15.720018174487917
1880,21,2,2,0,0,0,0,1,2010,41.259979009746345,59.60459010407193,11.923253579244006,25.20376076040606,15.720018174487917
1881,21,3,0,0,0,0,0,1,2010,41.259958022984634,59.60456937359318,12.362067777271935,22.38126056465544,15.72003634595233
1882,21,3,1,0,0,0,0,1,2010,41.259979009746345,59.60459010407193,14.066053261584612,24.848818891145285,15.720018174487917
1883,21,3,2,0,0,0,0,1,2010,41.259979009746345,59.60459010407193,11.29175337276176,26.38759717225643,15.720018174487917
1884,21,5,0,0,0,0,0,1,2010,41.259958022984634,59.60456937359318,14.240416911922738,24.854134852905343,15.72003634595233
1885,21,1,0,0,0,0,0,1,2010,41.259958022984634,59.60456937359318,13.108897298328989,17.600696236944202,15.72003634595233
1886,21,1,1,0,0,0,0,1,2010,41.259979009746345,59.60459010407193,16.047114302431527,21.96592662496189,15.720018174487917
1887,21,1,2,0,0,0,0,1,2010,41.259979009746345,59.60459010407193,12.62559811156759,24.537498452013175,15.720018174487917
1888,21,0,0,0,0,0,0,1,2011,46.7,62.93955248,13.2,22.9,13.5
1889,21,0,1,0,0,0,0,1,2011,42.77989966469498,60.29053053405561,15.6,22.6,15.400048631908048
1890,21,0,2,0,0,0,0,1,2011,42.77989966469498,60.29053053405561,10.6,23.3,15.400048631908048
1891,21,4,0,0,0,0,0,1,2011,42.77989966469498,60.29053053405561,12.659331979016892,16.519796196988203,15.400048631908048
1892,21,4,1,0,0,0,0,1,2011,42.77994982817418,60.290564432207674,15.741555784070783,23.532687440324537,15.40002431797679
1893,21,4,2,0,0,0,0,1,2011,42.77994982817418,60.290564432207674,12.118649786169726,27.27474755733558,15.40002431797679
1894,21,2,0,0,0,0,0,1,2011,42.77989966469498,60.29053053405561,13.1,22.6,15.400048631908048
1895,21,2,1,0,0,0,0,1,2011,42.77994982817418,60.290564432207674,14.334855447438269,22.884502527569627,15.40002431797679
1896,21,2,2,0,0,0,0,1,2011,42.77994982817418,60.290564432207674,12.324775656337422,25.021960192724038,15.40002431797679
1897,21,3,0,0,0,0,0,1,2011,42.77989966469498,60.29053053405561,10.3,26.3,15.400048631908048
1898,21,3,1,0,0,0,0,1,2011,42.77994982817418,60.290564432207674,14.071123212995165,23.835349821531512,15.40002431797679
1899,21,3,2,0,0,0,0,1,2011,42.77994982817418,60.290564432207674,12.061043421894318,25.972807486685927,15.40002431797679
1900,21,5,0,0,0,0,0,1,2011,42.77989966469498,60.29053053405561,14.24000665497785,22.820404952606292,15.400048631908048
1901,21,1,0,0,0,0,0,1,2011,42.77989966469498,60.29053053405561,13.129199107039154,17.580857362042693,15.400048631908048
1902,21,1,1,0,0,0,0,1,2011,42.77994982817418,60.290564432207674,16.25726537910202,23.80009241552592,15.40002431797679
1903,21,1,2,0,0,0,0,1,2011,42.77994982817418,60.290564432207674,12.118649786169726,26.568034408589075,15.40002431797679
1904,21,0,0,0,0,0,0,1,2012,46.7,62.93955248,13.2,22.9,13.5
1905,21,0,1,0,0,0,0,1,2012,41.259958022984634,59.60456937359318,15.416211210709193,23.936380888609534,15.72003634595233
1906,21,0,2,0,0,0,0,1,2012,41.259958022984634,59.60456937359318,11.274531894408117,26.88361428753482,15.72003634595233
1907,21,4,0,0,0,0,0,1,2012,41.259958022984634,59.60456937359318,13.450386031817633,17.024254519057823,15.72003634595233
1908,21,4,1,0,0,0,0,1,2012,41.259979009746345,59.60459010407193,15.940716689576197,26.529000583512605,15.720018174487917
1909,21,4,2,0,0,0,0,1,2012,41.259979009746345,59.60459010407193,11.97572107910354,29.871836617806075,15.720018174487917
1910,21,2,0,0,0,0,0,1,2012,41.259958022984634,59.60456937359318,13.090029090826903,25.36035791690572,15.72003634595233
1911,21,2,1,0,0,0,0,1,2012,41.259979009746345,59.60459010407193,14.353051942320986,22.910260842227707,15.720018174487917
1912,21,2,2,0,0,0,0,1,2012,41.259979009746345,59.60459010407193,12.350379612444444,25.07891828652949,15.720018174487917
1913,21,3,0,0,0,0,0,1,2012,41.259958022984634,59.60456937359318,13.447169922568953,23.89238767904603,15.72003634595233
1914,21,3,1,0,0,0,0,1,2012,41.259979009746345,59.60459010407193,14.092279935912206,23.853051942320988,15.720018174487917
1915,21,3,2,0,0,0,0,1,2012,41.259979009746345,59.60459010407193,12.089607606035663,26.02170938662277,15.720018174487917
1916,21,5,0,0,0,0,0,1,2012,41.259958022984634,59.60456937359318,14.12000972650609,22.82001681010531,15.72003634595233
1917,21,1,0,0,0,0,0,1,2012,41.259958022984634,59.60456937359318,13.954277401220194,16.943034007780316,15.72003634595233
1918,21,1,1,0,0,0,0,1,2012,41.259979009746345,59.60459010407193,15.940716689576197,26.529000583512605,15.720018174487917
1919,21,1,2,0,0,0,0,1,2012,41.259979009746345,59.60459010407193,11.97572107910354,29.871836617806075,15.720018174487917
1920,21,0,0,0,0,0,0,1,2013,46.7,63.18143244,12.6,22.7,13.5
1921,21,0,1,0,0,0,0,1,2013,39.74001638127429,58.97068777226862,14.2,20.6,16.040024059996615
1922,21,0,2,0,0,0,0,1,2013,39.74001638127429,58.97068777226862,10.3,24.8,16.040024059996615
1923,21,4,0,0,0,0,0,1,2013,39.74001638127429,58.97068777226862,13.161571963329415,20.70654144463193,16.040024059996615
1924,21,4,1,0,0,0,0,1,2013,39.7400081913185,58.970699407166336,16.56315159848973,25.730267968644366,16.040012030999044
1925,21,4,2,0,0,0,0,1,2013,39.7400081913185,58.970699407166336,12.584919624934352,29.215565002664,16.040012030999044
1926,21,2,0,0,0,0,0,1,2013,39.74001638127429,58.97068777226862,12.2,22.6,16.040024059996615
1927,21,2,1,0,0,0,0,1,2013,39.7400081913185,58.970699407166336,14.35905436807784,22.918923936088582,16.040012030999044
1928,21,2,2,0,0,0,0,1,2013,39.7400081913185,58.970699407166336,12.359095128074488,25.098858720093954,16.040012030999044
1929,21,3,0,0,0,0,0,1,2013,39.74001638127429,58.97068777226862,13.7,23.6,16.040024059996615
1930,21,3,1,0,0,0,0,1,2013,39.7400081913185,58.970699407166336,14.099877720010067,23.858565248118108,16.040012030999044
1931,21,3,2,0,0,0,0,1,2013,39.7400081913185,58.970699407166336,12.09991848000671,26.03850003212348,16.040012030999044
1932,21,5,0,0,0,0,0,1,2013,39.74001638127429,58.97068777226862,14.00000511921373,24.018499261556613,16.040024059996615
1933,21,1,0,0,0,0,0,1,2013,39.74001638127429,58.97068777226862,16.06444727953656,17.28294005303745,16.040024059996615
1934,21,1,1,0,0,0,0,1,2013,39.7400081913185,58.970699407166336,16.56315159848973,25.730267968644366,16.040012030999044
1935,21,1,2,0,0,0,0,1,2013,39.7400081913185,58.970699407166336,12.584919624934352,29.215565002664,16.040012030999044
1936,21,0,0,0,0,0,0,1,2014,46.7,63.18143244,12.6,22.7,13.5
1937,21,0,1,0,0,0,0,1,2014,40.060004095318575,59.118801813417306,16.07141805445481,24.55131231106408,16.00002559574108
1938,21,0,2,0,0,0,0,1,2014,40.060004095318575,59.118801813417306,12.805731112872307,28.788477540678397,16.00002559574108
1939,21,4,0,0,0,0,0,1,2014,40.060004095318575,59.118801813417306,14.877752533645758,18.615289105974668,16.00002559574108
1940,21,4,1,0,0,0,0,1,2014,40.06000204782963,59.11881629150415,16.59225385915175,25.931877039552404,16.000012798935156
1941,21,4,2,0,0,0,0,1,2014,40.06000204782963,59.11881629150415,12.610305421154044,29.426388716023038,16.000012798935156
1942,21,2,0,0,0,0,0,1,2014,40.060004095318575,59.118801813417306,14.028581945545191,26.819858116463074,16.00002559574108
1943,21,2,1,0,0,0,0,1,2014,40.06000204782963,59.11881629150415,14.28350372139369,24.184691423561045,16.000012798935156
1944,21,2,2,0,0,0,0,1,2014,40.06000204782963,59.11881629150415,13.28053446597531,26.230748704614545,16.000012798935156
1945,21,3,0,0,0,0,0,1,2014,40.060004095318575,59.118801813417306,16.67130799000458,24.876770185789905,16.00002559574108
1946,21,3,1,0,0,0,0,1,2014,40.06000204782963,59.11881629150415,15.134311811116602,24.976080582847736,16.000012798935156
1947,21,3,2,0,0,0,0,1,2014,40.06000204782963,59.11881629150415,14.13134255569822,27.022137863901236,16.000012798935156
1948,21,5,0,0,0,0,0,1,2014,40.060004095318575,59.118801813417306,14.63998873772979,25.21943101807919,16.00002559574108
1949,21,1,0,0,0,0,0,1,2014,40.060004095318575,59.118801813417306,15.677037666035147,17.629842076009876,16.00002559574108
1950,21,1,1,0,0,0,0,1,2014,40.06000204782963,59.11881629150415,16.59225385915175,25.931877039552404,16.000012798935156
