,encoded_strata_race_label_0,encoded_strata_race_label_1,encoded_strata_race_label_2,encoded_strata_race_label_3,encoded_strata_race_label_4,encoded_strata_race_label_5,encoded_strata_sex_label_0,encoded_strata_sex_label_1,encoded_strata_sex_label_2,encoded_geo_strata_region_0,encoded_geo_strata_region_1,encoded_geo_strata_region_2,encoded_geo_strata_region_3,encoded_geo_strata_poverty,encoded_geo_strata_Population,encoded_geo_strata_PopDensity,encoded_geo_strata_Segregation,date_label,Diabetes and Obesity | Diabetes,Income-related | Excessive Housing Cost,Physical Activity | Teen Computer Time,"Respiratory Infection | Flu Vaccinations, Medicare",Substance Use | Teen Smoking
24,False,False,True,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2011,10.485698940958198,24.59539823519813,40.39948535392093,33.4285334090415,9.129403202541011
25,False,False,False,True,False,False,True,False,False,False,False,True,False,1,0,0,0,2011,10.485683597564224,24.595424667197786,40.4,37.166742615684164,17.7
26,False,False,False,True,False,False,False,True,False,False,False,True,False,1,0,0,0,2011,10.485698940958198,24.59539823519813,40.456487184650555,37.428515666594194,10.11507748691946
27,False,False,False,True,False,False,False,False,True,False,False,True,False,1,0,0,0,2011,10.485698940958198,24.59539823519813,40.11403823557416,37.428515666594194,11.729509555430239
28,False,False,False,False,False,True,True,False,False,False,False,True,False,1,0,0,0,2011,10.485683597564224,24.595424667197786,36.6142294104071,48.57159088891651,13.157198146537185
29,False,True,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2011,10.485683597564224,24.595424667197786,27.0,54.25013463689465,17.0
30,False,True,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2011,10.485698940958198,24.59539823519813,36.07021377417399,54.7141868635079,11.300372456812157
31,False,True,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2011,10.485698940958198,24.59539823519813,36.127594745091606,54.7141868635079,12.914804525322937
32,True,False,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2012,7.7,24.84378937784274,38.2,50.0,11.6
33,True,False,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2012,10.528536953242837,24.59542467378078,37.352051933612415,50.85710229793275,8.740872676287436
34,True,False,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2012,10.528536953242837,24.59542467378078,37.982595298211606,50.85710229793275,12.18234243664049
35,False,False,False,False,True,False,True,False,False,False,False,True,False,1,0,0,0,2012,10.528536953242837,24.59542467378078,39.21424971607042,46.0,9.414363287904603
36,False,False,False,False,True,False,False,True,False,False,False,True,False,1,0,0,0,2012,10.528554190142408,24.5953982368476,39.66319275720858,44.00001774465442,7.650941224347713
