,encoded_strata_race_label_0,encoded_strata_race_label_1,encoded_strata_race_label_2,encoded_strata_race_label_3,encoded_strata_race_label_4,encoded_strata_race_label_5,encoded_strata_sex_label_0,encoded_strata_sex_label_1,encoded_strata_sex_label_2,encoded_geo_strata_region_0,encoded_geo_strata_region_1,encoded_geo_strata_region_2,encoded_geo_strata_region_3,encoded_geo_strata_poverty,encoded_geo_strata_Population,encoded_geo_strata_PopDensity,encoded_geo_strata_Segregation,date_label,Deaths | Police Killings,Income | Poverty in All Ages,Oral Health | Dental Care,"Respiratory Infection | COVID-19 Vaccination, Adults",Substance Use | Teen Alcohol
53,False,False,False,False,True,False,False,False,True,False,False,True,False,1,0,0,0,2013,1.6971152537142857,14.555030313396058,58.08575837390587,71.52855604122747,26.49295709623344
54,False,False,True,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2013,4.656013707,22.92891422,58.08580245818776,71.52854067048253,28.8
55,False,False,True,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2013,2.3131124449210407,24.757987435034142,58.08575837390587,71.52855604122747,29.285980473268324
56,False,False,True,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2013,2.3131124449210407,24.757987435034142,58.08575837390587,71.52855604122747,27.129388555311927
57,False,False,False,True,False,False,True,False,False,False,False,True,False,1,0,0,0,2013,0.356257811,22.87630713,58.08580245818776,71.52854067048253,29.5
58,False,False,False,True,False,False,False,True,False,False,False,True,False,1,0,0,0,2013,0.6170313869941386,24.298039290452092,58.08575837390587,71.52855604122747,31.800222737805303
59,False,False,False,True,False,False,False,False,True,False,False,True,False,1,0,0,0,2013,0.6170313869941386,24.298039290452092,58.08575837390587,71.52855604122747,31.50024749086303
60,False,False,False,False,False,True,True,False,False,False,False,True,False,1,0,0,0,2013,1.6971152537142857,17.27710843,58.08580245818776,71.52854067048253,32.28575279782913
61,False,True,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2013,0.486660277,9.072655937,58.08580245818776,71.52854067048253,42.9
62,False,True,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2013,0.5122697152078818,9.729294372264246,58.08575837390587,71.52855604122747,34.143450891495185
63,False,True,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2013,0.5122697152078818,9.729294372264246,58.08575837390587,71.52855604122747,32.84375897554531
64,True,False,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2014,0.695747522,15.42714908,62.4,71.49635435788237,31.2
65,True,False,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2014,0.6549984901718106,16.117219530318557,58.828593713991964,71.52854066663691,31.221883694886685
66,True,False,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2014,0.6549984901718106,16.117219530318557,58.828593713991964,71.52854066663691,28.680918295484716
67,False,False,False,False,True,False,True,False,False,False,False,True,False,1,0,0,0,2014,1.1051586698571427,14.45195611,58.828593713991964,71.52854066663691,27.585842433697348
68,False,False,False,False,True,False,False,True,False,False,False,True,False,1,0,0,0,2014,1.1051586698571427,14.384985378594777,58.828582571775534,71.52855604025753,30.200396203332495
69,False,False,False,False,True,False,False,False,True,False,False,True,False,1,0,0,0,2014,1.1051586698571427,14.384985378594777,58.828582571775534,71.52855604025753,27.36751605700045
70,False,False,True,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2014,4.656013707,22.92891422,58.828593713991964,71.52854066663691,24.009504485262706
71,False,False,True,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2014,1.9731074440167522,25.521553177419477,58.828582571775534,71.52855604025753,26.443226206477352
72,False,False,True,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2014,1.9731074440167522,25.521553177419477,58.828582571775534,71.52855604025753,25.657481044339626
73,False,False,False,True,False,False,True,False,False,False,False,True,False,1,0,0,0,2014,0.356257811,22.87630713,58.828593713991964,71.52854066663691,29.786581733377975
74,False,False,False,True,False,False,False,True,False,False,False,True,False,1,0,0,0,2014,0.5518460797129577,25.164752708139194,58.828582571775534,71.52855604025753,30.81427933892417
75,False,False,False,True,False,False,False,False,True,False,False,True,False,1,0,0,0,2014,0.5518460797129577,25.164752708139194,58.828582571775534,71.52855604025753,29.24293157508545
76,False,False,False,False,False,True,True,False,False,False,False,True,False,1,0,0,0,2014,1.1051586698571427,17.27710843,58.828593713991964,71.52854066663691,30.071468586016174
77,False,True,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2014,0.486660277,9.072655937,58.828593713991964,71.52854066663691,36.660173522518676
78,False,True,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2014,0.539055131663718,8.88668442701989,58.828582571775534,71.52855604025753,32.58609517322911
79,False,True,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2014,0.539055131663718,8.88668442701989,58.828582571775534,71.52855604025753,31.80035001109139
80,True,False,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2015,0.695747522,15.42714908,62.4,71.49154683085226,31.2
81,True,False,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2015,0.7591294552091283,16.14632125106327,59.61423838126118,71.52854066279605,30.3
82,True,False,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2015,0.7591294552091283,16.14632125106327,59.61423838126118,71.52854066279605,25.9
83,False,False,False,False,True,False,True,False,False,False,False,True,False,1,0,0,0,2015,1.2126670697142856,14.45195611,59.61423838126118,71.52854066279605,25.357142857142858
84,False,False,False,False,True,False,False,True,False,False,False,True,False,1,0,0,0,2015,1.2126670697142856,14.555030317187228,59.61426204672509,71.52855603928984,29.333208546578582
85,False,False,False,False,True,False,False,False,True,False,False,True,False,1,0,0,0,2015,1.2126670697142856,14.555030317187228,59.61426204672509,71.52855603928984,25.983145570345943
86,False,False,True,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2015,4.656013707,22.92891422,59.61423838126118,71.52854066279605,22.9
87,False,False,True,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2015,2.082028798177625,24.311712708939737,59.61426204672509,71.52855603928984,24.300509163331178
88,False,False,True,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2015,2.082028798177625,24.311712708939737,59.61426204672509,71.52855603928984,22.72898033494186
89,False,False,False,True,False,False,True,False,False,False,False,True,False,1,0,0,0,2015,0.356257811,22.87630713,59.61423838126118,71.52854066279605,29.1
90,False,False,False,True,False,False,False,True,False,False,False,True,False,1,0,0,0,2015,0.5518460774223275,25.164752717809314,59.61426204672509,71.52855603928984,28.314561046067958
91,False,False,False,True,False,False,False,False,True,False,False,True,False,1,0,0,0,2015,0.5518460774223275,25.164752717809314,59.61426204672509,71.52855603928984,26.74303221767864
92,False,False,False,False,False,True,True,False,False,False,False,True,False,1,0,0,0,2015,1.2126670697142856,17.27710843,59.61423838126118,71.52854066279605,30.071388578819604
93,False,True,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2015,0.486660277,9.072655937,59.61423838126118,71.52854066279605,33.7
94,False,True,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2015,0.5119284653227377,9.125383631652667,59.61426204672509,71.52855603928984,31.600218890076476
95,False,True,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2015,0.5119284653227377,9.125383631652667,59.61426204672509,71.52855603928984,28.900438075601034
96,True,False,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2016,0.695747522,15.42714908,65.0,71.4850566598551,31.2
97,True,False,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2016,0.7591294580156905,16.15952083829883,61.414302158783,71.52854065895991,29.040649224806202
98,True,False,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2016,0.7591294580156905,16.15952083829883,61.414302158783,71.52854065895991,24.32326273532669
99,False,False,False,False,True,False,True,False,False,False,False,True,False,1,0,0,0,2016,1.7217687504285715,14.45195611,61.414302158783,71.52854065895991,23.800262113913284
100,False,False,False,False,True,False,False,True,False,False,False,True,False,1,0,0,0,2016,1.7217687504285715,14.83507517252749,61.4142939368984,71.5285560383244,30.19978027454242
101,False,False,False,False,True,False,False,False,True,False,False,True,False,1,0,0,0,2016,1.7217687504285715,14.83507517252749,61.4142939368984,71.5285560383244,27.36618914361469
102,False,False,True,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2016,4.656013707,22.92891422,61.414302158783,71.52854065895991,19.684117178848282
103,False,False,True,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2016,2.4220338145677474,25.521553218951418,61.4142939368984,71.5285560383244,23.92846036658279
104,False,False,True,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2016,2.4220338145677474,25.521553218951418,61.4142939368984,71.5285560383244,21.22843888095822
105,False,False,False,True,False,False,True,False,False,False,False,True,False,1,0,0,0,2016,0.356257811,22.87630713,61.414302158783,71.52854065895991,28.065772079180515
106,False,False,False,True,False,False,False,True,False,False,False,True,False,1,0,0,0,2016,0.6170313938660322,25.4673031022236,61.4142939368984,71.5285560383244,27.171517314254285
107,False,False,False,True,False,False,False,False,True,False,False,True,False,1,0,0,0,2016,0.6170313938660322,25.4673031022236,61.4142939368984,71.5285560383244,25.142829055859757
108,False,False,False,False,False,True,True,False,False,False,False,True,False,1,0,0,0,2016,1.7217687504285715,17.27710843,61.414302158783,71.52854065895991,26.571592519127226
109,False,True,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2016,0.486660277,9.072655937,61.414302158783,71.52854065895991,32.818827865448505
110,False,True,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2016,0.5096199363957001,9.125383624319426,61.4142939368984,71.5285560383244,31.28545705700802
111,False,True,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2016,0.5096199363957001,9.125383624319426,61.4142939368984,71.5285560383244,27.34275491672359
112,True,False,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2017,0.695747522,15.42714908,65.0,71.47581305998709,28.549999999999997
113,True,False,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2017,0.6818299864061599,15.388803217894683,61.50000885034074,71.52854065512852,26.2
114,True,False,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2017,0.6818299864061599,15.388803217894683,61.50000885034074,71.52854065512852,19.2
115,False,False,False,False,True,False,True,False,False,False,False,True,False,1,0,0,0,2017,0.7719705645714285,14.45195611,61.50000885034074,71.52854065512852,22.099999999999998
116,False,False,False,False,True,False,False,True,False,False,False,True,False,1,0,0,0,2017,0.7719705645714285,13.58706068716435,61.50000442536621,71.52855603736123,28.023840997628128
117,False,False,False,False,True,False,False,False,True,False,False,True,False,1,0,0,0,2017,0.7719705645714285,13.58706068716435,61.50000442536621,71.52855603736123,26.065180222945997
118,False,False,True,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2017,4.656013707,22.92891422,61.50000885034074,71.52854065512852,13.2
119,False,False,True,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2017,2.873773020229171,24.7859334874465,61.50000442536621,71.52855603736123,23.15669766656494
120,False,False,True,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2017,2.873773020229171,24.7859334874465,61.50000442536621,71.52855603736123,21.227740790077874
121,False,False,False,True,False,False,True,False,False,False,False,True,False,1,0,0,0,2017,0.356257811,22.87630713,61.50000885034074,71.52854065512852,25.6
122,False,False,False,True,False,False,False,True,False,False,False,True,False,1,0,0,0,2017,0.6170313961521251,23.510294026742894,61.50000442536621,71.52855603736123,27.842493913841423
123,False,False,False,True,False,False,False,False,True,False,False,True,False,1,0,0,0,2017,0.6170313961521251,23.510294026742894,61.50000442536621,71.52855603736123,25.14232725256462
124,False,False,False,False,False,True,True,False,False,False,False,True,False,1,0,0,0,2017,0.7719705645714285,17.27710843,61.50000885034074,71.52854065512852,25.814188866271348
125,False,True,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2017,0.486660277,9.072655937,61.50000885034074,71.52854065512852,27.7
126,False,True,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2017,0.5417049086268874,9.05431848648491,61.50000442536621,71.52855603736123,30.04249056049738
127,False,True,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2017,0.5417049086268874,9.05431848648491,61.50000442536621,71.52855603736123,28.527701901767756
128,True,False,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2018,0.695747522,12.42690371,62.4,71.46159207769949,28.549999999999997
129,True,False,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2018,0.6818299858178795,13.645214696810857,61.47143286803603,71.52854065130185,27.675600049739568
130,True,False,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2018,0.6818299858178795,13.645214696810857,61.47143286803603,71.52854065130185,21.690261229766836
131,False,False,False,False,True,False,True,False,False,False,False,True,False,1,0,0,0,2018,1.3660372477142857,12.42246288,61.47143286803603,71.52854065130185,25.014410828025476
132,False,False,False,False,True,False,False,True,False,False,False,True,False,1,0,0,0,2018,1.3660372477142857,10.559992706465438,61.471430719827325,71.52855603640027,29.75750417099517
133,False,False,False,False,True,False,False,False,True,False,False,True,False,1,0,0,0,2018,1.3660372477142857,10.559992706465438,61.471430719827325,71.52855603640027,26.923439554569025
134,False,False,True,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2018,4.656013707,21.60698249,61.47143286803603,71.52854065130185,16.928273639966623
135,False,False,True,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2018,2.313112434302196,23.0566088837291,61.471430719827325,71.52855603640027,23.156499028131304
136,False,False,True,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2018,2.313112434302196,23.0566088837291,61.471430719827325,71.52855603640027,21.227399124418255
137,False,False,False,True,False,False,True,False,False,False,False,True,False,1,0,0,0,2018,0.356257811,17.91544046,61.47143286803603,71.52854065130185,26.27745267244375
138,False,False,False,True,False,False,False,True,False,False,False,True,False,1,0,0,0,2018,0.5518460705640454,19.69302438253826,61.471430719827325,71.52855603640027,27.171084382042682
139,False,False,False,True,False,False,False,False,True,False,False,True,False,1,0,0,0,2018,0.5518460705640454,19.69302438253826,61.471430719827325,71.52855603640027,24.413706653799103
140,False,False,False,False,False,True,True,False,False,False,False,True,False,1,0,0,0,2018,1.3660372477142857,20.03491339,61.47143286803603,71.52854065130185,26.228653573956116
141,False,True,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2018,0.486660277,7.691257289,61.47143286803603,71.52854065130185,31.77014465925746
142,False,True,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2018,0.5119284625340834,7.955946995545866,61.471430719827325,71.52855603640027,30.042423884555447
143,False,True,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2018,0.5119284625340834,7.955946995545866,61.471430719827325,71.52855603640027,27.342168764900183
144,True,False,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2019,0.695747522,12.42690371,62.4,71.43689229326247,28.349999999999998
145,True,False,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2019,0.6549984813393575,13.554079690096373,60.400099025658264,71.52854064747993,26.2
146,True,False,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2019,0.6549984813393575,13.554079690096373,60.400099025658264,71.52854064747993,18.3
147,False,False,False,False,True,False,True,False,False,False,False,True,False,1,0,0,0,2019,1.1343944105714285,12.42246288,60.400099025658264,71.52854064747993,20.557142857142857
148,False,False,False,False,True,False,False,True,False,False,False,True,False,1,0,0,0,2019,1.1343944105714285,10.696740872869904,60.40004951501809,71.52855603544157,29.6072704624778
149,False,False,False,False,True,False,False,False,True,False,False,True,False,1,0,0,0,2019,1.1343944105714285,10.696740872869904,60.40004951501809,71.52855603544157,26.289522217257883
150,False,False,True,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2019,4.656013707,21.60698249,60.400099025658264,71.52854064747993,14.5
151,False,False,True,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2019,2.873773065133402,22.92537023890046,60.40004951501809,71.52855603544157,23.927401135433634
152,False,False,True,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2019,2.873773065133402,22.92537023890046,60.40004951501809,71.52855603544157,21.227057591856394
153,False,False,False,True,False,False,True,False,False,False,False,True,False,1,0,0,0,2019,0.356257811,17.91544046,60.400099025658264,71.52854064747993,23.3
154,False,False,False,True,False,False,False,True,False,False,False,True,False,1,0,0,0,2019,0.6170314007175237,19.904538935940835,60.40004951501809,71.52855603544157,27.842056237325213
155,False,False,False,True,False,False,False,False,True,False,False,True,False,1,0,0,0,2019,0.6170314007175237,19.904538935940835,60.40004951501809,71.52855603544157,24.41345095141028
156,False,False,False,False,False,True,True,False,False,False,False,True,False,1,0,0,0,2019,1.1343944105714285,20.03491339,60.400099025658264,71.52854064747993,26.17135152340365
157,False,True,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2019,0.486660277,7.691257289,60.400099025658264,71.52854064747993,32.0
158,False,True,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2019,0.5605805723266433,8.620497802426218,60.40004951501809,71.52855603544157,30.04235723460002
159,False,True,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2019,0.5605805723266433,8.620497802426218,60.40004951501809,71.52855603544157,27.34201369102278
160,True,False,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2020,0.695747522,12.42690371,59.5,71.38337526291912,28.349999999999998
161,True,False,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2020,0.654998479578112,13.794010365878858,60.28567136216617,71.52854064366271,27.725687448861986
162,True,False,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2020,0.654998479578112,13.794010365878858,60.28567136216617,71.52854064366271,21.656829069266166
163,False,False,False,False,True,False,True,False,False,False,False,True,False,1,0,0,0,2020,0.5949544154285713,12.42246288,60.28567136216617,71.52854064366271,24.95726285633444
164,False,False,False,False,True,False,False,True,False,False,False,True,False,1,0,0,0,2020,0.5949544154285713,10.864712807266512,60.285692822991884,71.52855603448512,29.723957105145814
165,False,False,False,False,True,False,False,False,True,False,False,True,False,1,0,0,0,2020,0.5949544154285713,10.864712807266512,60.285692822991884,71.52855603448512,26.889800526361224
166,False,False,True,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2020,4.656013707,21.60698249,60.28567136216617,71.52854064366271,17.271414070541866
167,False,False,True,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2020,1.97310734180111,22.732787509848176,60.285692822991884,71.52855603448512,23.156300571662804
168,False,False,True,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2020,1.97310734180111,22.732787509848176,60.285692822991884,71.52855603448512,20.398838499698396
169,False,False,False,True,False,False,True,False,False,False,False,True,False,1,0,0,0,2020,0.356257811,17.91544046,60.28567136216617,71.52854064366271,25.95922496766758
170,False,False,False,True,False,False,False,True,False,False,False,True,False,1,0,0,0,2020,0.6170314029968359,19.034746336431713,60.285692822991884,71.52855603448512,27.842056336762386
171,False,False,False,True,False,False,False,False,True,False,False,True,False,1,0,0,0,2020,0.6170314029968359,19.034746336431713,60.285692822991884,71.52855603448512,24.413451055035917
