,encoded_strata_race_label_0,encoded_strata_race_label_1,encoded_strata_race_label_2,encoded_strata_race_label_3,encoded_strata_race_label_4,encoded_strata_race_label_5,encoded_strata_sex_label_0,encoded_strata_sex_label_1,encoded_strata_sex_label_2,encoded_geo_strata_region_0,encoded_geo_strata_region_1,encoded_geo_strata_region_2,encoded_geo_strata_region_3,encoded_geo_strata_poverty,encoded_geo_strata_Population,encoded_geo_strata_PopDensity,encoded_geo_strata_Segregation,date_label,Diabetes and Obesity | Adult Obesity,Income | Poverty in Children,Physical Activity | Adult Physical Inactivity,"Respiratory Infection | COVID-19 Vaccination, Seniors",Substance Use | Teen Marijuana
59,False,False,False,True,False,False,False,False,True,False,False,True,False,1,0,0,0,2013,31.228537348906087,33.04035812701187,25.67138993091583,86.9571182626177,25.500602159802053
60,False,False,False,False,False,True,True,False,False,False,False,True,False,1,0,0,0,2013,31.22850327226292,29.07117008,25.671351293829705,86.95709369462374,26.17150027490556
61,False,True,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2013,31.22850327226292,5.920278601,25.671351293829705,86.95709369462374,24.4
62,False,True,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2013,31.228537348906087,10.181370651409559,25.67138993091583,86.9571182626177,22.200400348742118
63,False,True,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2013,31.228537348906087,10.181370651409559,25.67138993091583,86.9571182626177,24.757551744002576
64,True,False,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2014,25.3,21.36937012,20.3,86.90564835891034,24.15
65,True,False,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2014,31.242787754161427,22.932195826046872,26.814107177678114,86.95709368847702,21.533574529249456
66,True,False,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2014,31.242787754161427,22.932195826046872,26.814107177678114,86.95709368847702,25.457748767562947
67,False,False,False,False,True,False,True,False,False,False,False,True,False,1,0,0,0,2014,31.242787754161427,8.140028889,26.814107177678114,86.95709368847702,18.943041767125234
68,False,False,False,False,True,False,False,True,False,False,False,True,False,1,0,0,0,2014,31.242822446971648,17.622160189638567,26.81419644202558,86.95711826106736,21.52528532526407
69,False,False,False,False,True,False,False,False,True,False,False,True,False,1,0,0,0,2014,31.242822446971648,17.622160189638567,26.81419644202558,86.95711826106736,24.192105509191098
70,False,False,True,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2014,31.242787754161427,35.90828443,26.814107177678114,86.95709368847702,26.2902319983375
71,False,False,True,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2014,31.242822446971648,36.36196156634629,26.81419644202558,86.95711826106736,23.057389598985996
72,False,False,True,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2014,31.242822446971648,36.36196156634629,26.81419644202558,86.95711826106736,25.614470875031234
73,False,False,False,True,False,False,True,False,False,False,False,True,False,1,0,0,0,2014,31.242787754161427,32.08299318,26.814107177678114,86.95709368847702,23.202342784903653
74,False,False,False,True,False,False,False,True,False,False,False,True,False,1,0,0,0,2014,31.242822446971648,33.90325576165694,26.81419644202558,86.95711826106736,21.485882481019743
75,False,False,False,True,False,False,False,False,True,False,False,True,False,1,0,0,0,2014,31.242822446971648,33.90325576165694,26.81419644202558,86.95711826106736,24.04296375706498
76,False,False,False,False,False,True,True,False,False,False,False,True,False,1,0,0,0,2014,31.242787754161427,29.07117008,26.814107177678114,86.95709368847702,22.42863246348036
77,False,True,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2014,31.242787754161427,5.920278601,26.814107177678114,86.95709368847702,22.2480711061339
78,False,True,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2014,31.242822446971648,8.111587838589513,26.81419644202558,86.95711826106736,21.357272558717927
79,False,True,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2014,31.242822446971648,8.111587838589513,26.81419644202558,86.95711826106736,22.9144959780528
80,True,False,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2015,26.5,21.36937012,23.3,86.89796419685405,24.15
81,True,False,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2015,31.599934442495435,23.272072918035576,28.185724410425415,86.95709368233794,17.4
82,True,False,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2015,31.599934442495435,23.272072918035576,28.185724410425415,86.95709368233794,20.7
83,False,False,False,False,True,False,True,False,False,False,False,True,False,1,0,0,0,2015,31.599934442495435,8.140028889,28.185724410425415,86.95709368233794,18.942857142857143
84,False,False,False,False,True,False,False,True,False,False,False,True,False,1,0,0,0,2015,31.599967219795705,16.431020774057917,28.185719348294104,86.95711825952064,20.974782354181517
85,False,False,False,False,True,False,False,False,True,False,False,True,False,1,0,0,0,2015,31.599967219795705,16.431020774057917,28.185719348294104,86.95711825952064,23.566355179438926
86,False,False,True,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2015,31.599934442495435,35.90828443,28.185724410425415,86.95709368233794,21.9
87,False,False,True,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2015,31.599967219795705,34.40320935680327,28.185719348294104,86.95711825952064,22.01430562772348
88,False,False,True,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2015,31.599967219795705,34.40320935680327,28.185719348294104,86.95711825952064,23.571510078191107
89,False,False,False,True,False,False,True,False,False,False,False,True,False,1,0,0,0,2015,31.599934442495435,32.08299318,28.185724410425415,86.95709368233794,17.8
90,False,False,False,True,False,False,False,True,False,False,False,True,False,1,0,0,0,2015,31.599967219795705,33.90325576987597,28.185719348294104,86.95711825952064,20.714139340536462
91,False,False,False,True,False,False,False,False,True,False,False,True,False,1,0,0,0,2015,31.599967219795705,33.90325576987597,28.185719348294104,86.95711825952064,22.27134379100408
92,False,False,False,False,False,True,True,False,False,False,False,True,False,1,0,0,0,2015,31.599934442495435,29.07117008,28.185724410425415,86.95709368233794,22.428510427186875
93,False,True,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2015,31.599934442495435,5.920278601,28.185724410425415,86.95709368233794,20.7
94,False,True,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2015,31.599967219795705,8.183086634520226,28.185719348294104,86.95711825952064,20.59992873818319
95,False,True,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2015,31.599967219795705,8.183086634520226,28.185719348294104,86.95711825952064,22.499893285689637
96,True,False,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2016,25.4,21.36937012,20.4,86.88759056288316,24.15
97,True,False,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2016,31.92848566419325,23.124210668868713,27.285518975684912,86.95709367620641,19.20870968300111
98,True,False,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2016,31.92848566419325,23.124210668868713,27.285518975684912,86.95709367620641,22.067877041805094
99,False,False,False,False,True,False,True,False,False,False,False,True,False,1,0,0,0,2016,31.92848566419325,8.140028889,27.285518975684912,86.95709367620641,20.84297428449985
100,False,False,False,False,True,False,False,True,False,False,False,True,False,1,0,0,0,2016,31.928528544483704,17.314179997111815,27.285616626375866,86.95711825797751,21.52472305509678
101,False,False,False,False,True,False,False,False,True,False,False,True,False,1,0,0,0,2016,31.928528544483704,17.314179997111815,27.285616626375866,86.95711825797751,24.19105966748813
102,False,False,True,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2016,31.92848566419325,35.90828443,27.285518975684912,86.95709367620641,22.751459544573642
103,False,False,True,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2016,31.928528544483704,36.361961605697495,27.285616626375866,86.95711825797751,20.999769040352955
104,False,False,True,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2016,31.928528544483704,36.361961605697495,27.285616626375866,86.95711825797751,21.54275106983482
105,False,False,False,True,False,False,True,False,False,False,False,True,False,1,0,0,0,2016,31.92848566419325,32.08299318,27.285518975684912,86.95709367620641,20.18002405177187
106,False,False,False,True,False,False,False,True,False,False,False,True,False,1,0,0,0,2016,31.928528544483704,34.169308990565995,27.285616626375866,86.95711825797751,19.69971975772336
107,False,False,False,True,False,False,False,False,True,False,False,True,False,1,0,0,0,2016,31.928528544483704,34.169308990565995,27.285616626375866,86.95711825797751,20.242701787205228
108,False,False,False,False,False,True,True,False,False,False,False,True,False,1,0,0,0,2016,31.92848566419325,29.07117008,27.285518975684912,86.95709367620641,21.900079696797956
109,False,True,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2016,31.92848566419325,5.920278601,27.285518975684912,86.95709367620641,20.648339735603543
110,False,True,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2016,31.928528544483704,8.183086601643703,27.285616626375866,86.95711825797751,19.928358267100506
111,False,True,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2016,31.928528544483704,8.183086601643703,27.285616626375866,86.95711825797751,21.52833303732755
112,True,False,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2017,25.7,21.36937012,22.7,86.87281595653674,24.0
113,True,False,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2017,32.328586600584124,22.074806938988406,27.442994955305778,86.95709367008249,17.5
114,True,False,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2017,32.328586600584124,22.074806938988406,27.442994955305778,86.95709367008249,19.9
115,False,False,False,False,True,False,True,False,False,False,False,True,False,1,0,0,0,2017,32.328586600584124,8.140028889,27.442994955305778,86.95709367008249,19.22857142857143
116,False,False,False,False,True,False,False,True,False,False,False,True,False,1,0,0,0,2017,32.32857901491349,16.162849422778105,27.442926052130815,86.95711825643801,20.7409673437719
117,False,False,False,False,True,False,False,False,True,False,False,True,False,1,0,0,0,2017,32.32857901491349,16.162849422778105,27.442926052130815,86.95711825643801,24.348988455092194
118,False,False,True,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2017,32.328586600584124,35.90828443,27.442994955305778,86.95709367008249,20.7
119,False,False,True,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2017,32.32857901491349,35.39969358831047,27.442926052130815,86.95711825643801,20.99942916396159
120,False,False,True,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2017,32.32857901491349,35.39969358831047,27.442926052130815,86.95711825643801,21.328127069121393
121,False,False,False,True,False,False,True,False,False,False,False,True,False,1,0,0,0,2017,32.328586600584124,32.08299318,27.442994955305778,86.95709367008249,18.2
122,False,False,False,True,False,False,False,True,False,False,False,True,False,1,0,0,0,2017,32.32857901491349,31.887657302269762,27.442926052130815,86.95711825643801,19.37106450940566
123,False,False,False,True,False,False,False,False,True,False,False,True,False,1,0,0,0,2017,32.32857901491349,31.887657302269762,27.442926052130815,86.95711825643801,20.656633814211986
124,False,False,False,False,False,True,True,False,False,False,False,True,False,1,0,0,0,2017,32.328586600584124,29.07117008,27.442994955305778,86.95709367008249,21.857066997079393
125,False,True,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2017,32.328586600584124,5.920278601,27.442994955305778,86.95709367008249,18.1
126,False,True,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2017,32.32857901491349,8.41737006521963,27.442926052130815,86.95711825643801,20.2424587335041
127,False,True,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2017,32.32857901491349,8.41737006521963,27.442926052130815,86.95711825643801,20.471184999894874
128,True,False,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2018,27.5,16.05530809,19.4,86.85008569796229,24.0
129,True,False,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2018,32.57139394582736,19.61092234746758,27.128363674964174,86.95709366396608,19.261599815152223
130,True,False,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2018,32.57139394582736,19.61092234746758,27.128363674964174,86.95709366396608,20.62016057768457
131,False,False,False,False,True,False,True,False,False,False,False,True,False,1,0,0,0,2018,32.57139394582736,5.807123206,27.128363674964174,86.95709366396608,17.8287898089172
132,False,False,False,False,True,False,False,True,False,False,False,True,False,1,0,0,0,2018,32.571411257862195,12.204103431000833,27.128467547173152,86.95711825490207,21.49948927659352
133,False,False,False,False,True,False,False,False,True,False,False,True,False,1,0,0,0,2018,32.571411257862195,12.204103431000833,27.128467547173152,86.95711825490207,24.16532762097132
134,False,False,True,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2018,32.57139394582736,32.2324967,27.128363674964174,86.95709366396608,20.780036264028936
135,False,False,True,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2018,32.571411257862195,33.29783348765617,27.128467547173152,86.95711825490207,20.042420282593167
136,False,False,True,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2018,32.571411257862195,33.29783348765617,27.128467547173152,86.95711825490207,21.327831343425874
137,False,False,False,True,False,False,True,False,False,False,False,True,False,1,0,0,0,2018,32.57139394582736,25.92344547,27.128363674964174,86.95709366396608,19.733322162507296
138,False,False,False,True,False,False,False,True,False,False,False,True,False,1,0,0,0,2018,32.571411257862195,27.112328611854466,27.128467547173152,86.95711825490207,19.699496824981914
139,False,False,False,True,False,False,False,False,True,False,False,True,False,1,0,0,0,2018,32.571411257862195,27.112328611854466,27.128467547173152,86.95711825490207,20.65645288643183
140,False,False,False,False,False,True,True,False,False,False,False,True,False,1,0,0,0,2018,32.57139394582736,33.2909784,27.128363674964174,86.95709366396608,21.842933474876155
141,False,True,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2018,32.57139394582736,4.537270436,27.128363674964174,86.95709366396608,20.67217203189682
142,False,True,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2018,32.571411257862195,7.946694055688304,27.128467547173152,86.95711825490207,20.242491173558534
143,False,True,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2018,32.571411257862195,7.946694055688304,27.128467547173152,86.95711825490207,21.52790223439124
144,True,False,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2019,24.5,16.05530809,20.8,86.81060653431295,23.85
145,True,False,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2019,33.34273664479851,19.30697024308412,27.685745610157205,86.95709365785724,19.5
146,True,False,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2019,33.34273664479851,19.30697024308412,27.685745610157205,86.95709365785724,17.6
147,False,False,False,False,True,False,True,False,False,False,False,True,False,1,0,0,0,2019,33.34273664479851,5.807123206,27.685745610157205,86.95709365785724,17.857142857142858
148,False,False,False,False,True,False,False,True,False,False,False,True,False,1,0,0,0,2019,33.34279689116423,10.46571952457166,27.685729948628172,86.95711825336971,20.865863368070137
149,False,False,False,False,True,False,False,False,True,False,False,True,False,1,0,0,0,2019,33.34279689116423,10.46571952457166,27.685729948628172,86.95711825336971,23.539795016207524
150,False,False,True,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2019,33.34273664479851,32.2324967,27.685745610157205,86.95709365785724,16.7
151,False,False,True,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2019,33.34279689116423,33.308478526990335,27.685729948628172,86.95711825336971,20.042282854425896
152,False,False,True,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2019,33.34279689116423,33.308478526990335,27.685729948628172,86.95711825336971,21.327535732915134
153,False,False,False,True,False,False,True,False,False,False,False,True,False,1,0,0,0,2019,33.34273664479851,25.92344547,27.685745610157205,86.95709365785724,18.6
154,False,False,False,True,False,False,False,True,False,False,False,True,False,1,0,0,0,2019,33.34279689116423,26.961627700872313,27.685729948628172,86.95711825336971,19.699450916800377
155,False,False,False,True,False,False,False,False,True,False,False,True,False,1,0,0,0,2019,33.34279689116423,26.961627700872313,27.685729948628172,86.95711825336971,20.65627202913732
156,False,False,False,False,False,True,True,False,False,False,False,True,False,1,0,0,0,2019,33.34273664479851,33.2909784,27.685745610157205,86.95709365785724,21.799927499071632
157,False,True,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2019,33.34273664479851,4.537270436,27.685745610157205,86.95709365785724,21.9
158,False,True,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2019,33.34279689116423,8.423549047085144,27.685729948628172,86.95711825336971,20.242523601004958
159,False,True,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2019,33.34279689116423,8.423549047085144,27.685729948628172,86.95711825336971,20.471082971004215
160,True,False,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2020,28.6,16.05530809,19.0,86.72506701860024,23.85
161,True,False,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2020,33.32860425246116,19.534806612714785,24.014316265752313,86.95709365175595,19.738950120091854
162,True,False,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2020,33.32860425246116,19.534806612714785,24.014316265752313,86.95709365175595,20.34168627873627
163,False,False,False,False,True,False,True,False,False,False,False,True,False,1,0,0,0,2020,33.32860425246116,5.807123206,24.014316265752313,86.95709365175595,19.585865105750866
164,False,False,False,False,True,False,False,True,False,False,False,True,False,1,0,0,0,2020,33.32858784124151,10.792118235692747,24.014300990694018,86.95711825184097,21.474497179486622
165,False,False,False,False,True,False,False,False,True,False,False,True,False,1,0,0,0,2020,33.32858784124151,10.792118235692747,24.014300990694018,86.95711825184097,24.14003716531236
166,False,False,True,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2020,33.32860425246116,32.2324967,24.014316265752313,86.95709365175595,20.166617434873267
167,False,False,True,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2020,33.32858784124151,32.78603523289047,24.014300990694018,86.95711825184097,20.042282925743834
168,False,False,True,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2020,33.32858784124151,32.78603523289047,24.014300990694018,86.95711825184097,21.327535861515248
169,False,False,False,True,False,False,True,False,False,False,False,True,False,1,0,0,0,2020,33.32860425246116,25.92344547,24.014316265752313,86.95709365175595,19.972702088630427
170,False,False,False,True,False,False,False,True,False,False,False,True,False,1,0,0,0,2020,33.32858784124151,26.049130545525195,24.014300990694018,86.95711825184097,19.699450985023045
171,False,False,False,True,False,False,False,False,True,False,False,True,False,1,0,0,0,2020,33.32858784124151,26.049130545525195,24.014300990694018,86.95711825184097,20.656272137293875
172,False,False,False,False,False,True,True,False,False,False,False,True,False,1,0,0,0,2020,33.32860425246116,33.2909784,24.014316265752313,86.95709365175595,21.800072504774707
