,encoded_strata_race_label_0,encoded_strata_race_label_1,encoded_strata_race_label_2,encoded_strata_race_label_3,encoded_strata_race_label_4,encoded_strata_race_label_5,encoded_strata_sex_label_0,encoded_strata_sex_label_1,encoded_strata_sex_label_2,encoded_geo_strata_region_0,encoded_geo_strata_region_1,encoded_geo_strata_region_2,encoded_geo_strata_region_3,encoded_geo_strata_poverty,encoded_geo_strata_Population,encoded_geo_strata_PopDensity,encoded_geo_strata_Segregation,date_label,Births | Teen Births,Deaths | Infant Deaths,Food Access | Limited Supermarket Access,Income Inequality | Household Income Inequality,Lead Poisoning | Child Lead Levels 5+ mcg/dL,"Racial Segregation Indices | Racial Segregation, White and Hispanic",Transportation | Lack of Car
65,True,False,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2014,20.138076641999998,5.7404352556000005,60.222041388,0.1950143718,1.5373517337965208,46.204842518,6.8042742194
66,True,False,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2014,20.138076641999998,5.7404352556000005,60.222041388,0.1950143718,1.5373517337965208,46.204842518,6.8042742194
67,False,False,False,False,True,False,True,False,False,False,False,True,False,1,0,0,0,2014,3.95256917,2.799650044,60.222041388,0.1950143718,1.5373517337965208,46.204842518,6.8042742194
68,False,False,False,False,True,False,False,True,False,False,False,True,False,1,0,0,0,2014,7.425556642790616,3.053511761152739,60.222041387999994,0.1950143718,1.8302611764094798,46.20484251800001,6.8042742194
69,False,False,False,False,True,False,False,False,True,False,False,True,False,1,0,0,0,2014,7.425556642790616,3.053511761152739,60.222041387999994,0.1950143718,1.8302611764094798,46.20484251800001,6.8042742194
70,False,False,True,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2014,47.80635401,9.233926129,60.222041388,0.1950143718,1.5373517337965208,46.204842518,6.8042742194
71,False,False,True,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2014,27.200189525999996,10.127415556399999,60.222041387999994,0.1950143718,1.8302611764094798,46.20484251800001,6.8042742194
72,False,False,True,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2014,27.200189525999996,10.127415556399999,60.222041387999994,0.1950143718,1.8302611764094798,46.20484251800001,6.8042742194
73,False,False,False,True,False,False,True,False,False,False,False,True,False,1,0,0,0,2014,59.38463328,4.750744283,60.222041388,0.1950143718,1.5373517337965208,46.204842518,6.8042742194
74,False,False,False,True,False,False,False,True,False,False,False,True,False,1,0,0,0,2014,38.172044942,4.913139064399999,60.222041387999994,0.1950143718,1.8302611764094798,46.20484251800001,6.8042742194
75,False,False,False,True,False,False,False,False,True,False,False,True,False,1,0,0,0,2014,38.172044942,4.913139064399999,60.222041387999994,0.1950143718,1.8302611764094798,46.20484251800001,6.8042742194
76,False,False,False,False,False,True,True,False,False,False,False,True,False,1,0,0,0,2014,25.5316723458,5.528508766200001,60.222041388,0.1950143718,1.5373517337965208,46.204842518,6.8042742194
77,False,True,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2014,7.900561893,3.793266951,60.222041388,0.1950143718,1.5373517337965208,46.204842518,6.8042742194
78,False,True,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2014,7.904436341399999,4.1676486796,60.222041387999994,0.1950143718,1.8302611764094798,46.20484251800001,6.8042742194
79,False,True,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2014,7.904436341399999,4.1676486796,60.222041387999994,0.1950143718,1.8302611764094798,46.20484251800001,6.8042742194
80,True,False,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2015,30.61676518,4.269806369,63.14366606,0.127441129,1.568907114,46.46431386,6.314894936
81,True,False,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2015,20.138076642,5.7404352556,60.222041387999994,0.19501437180000003,1.830261562774439,46.204842518,6.8042742194
82,True,False,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2015,20.138076642,5.7404352556,60.222041387999994,0.19501437180000003,1.830261562774439,46.204842518,6.8042742194
83,False,False,False,False,True,False,True,False,False,False,False,True,False,1,0,0,0,2015,3.395889187,2.544097693,60.222041387999994,0.19501437180000003,1.830261562774439,46.204842518,6.8042742194
84,False,False,False,False,True,False,False,True,False,False,False,True,False,1,0,0,0,2015,7.425557165447102,3.053511765283614,60.22204138800001,0.19501437180000003,1.5373517636718392,46.204842518,6.804274219399999
85,False,False,False,False,True,False,False,False,True,False,False,True,False,1,0,0,0,2015,7.425557165447102,3.053511765283614,60.22204138800001,0.19501437180000003,1.5373517636718392,46.204842518,6.804274219399999
86,False,False,True,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2015,40.27027027,9.200401472,60.222041387999994,0.19501437180000003,1.830261562774439,46.204842518,6.8042742194
87,False,False,True,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2015,27.200189526,10.1274155564,60.22204138800001,0.19501437180000003,1.5373517636718392,46.204842518,6.804274219399999
88,False,False,True,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2015,27.200189526,10.1274155564,60.22204138800001,0.19501437180000003,1.5373517636718392,46.204842518,6.804274219399999
89,False,False,False,True,False,False,True,False,False,False,False,True,False,1,0,0,0,2015,54.4591059,4.310207209,60.222041387999994,0.19501437180000003,1.830261562774439,46.204842518,6.8042742194
90,False,False,False,True,False,False,False,True,False,False,False,True,False,1,0,0,0,2015,38.172044942,4.9131390644,60.22204138800001,0.19501437180000003,1.5373517636718392,46.204842518,6.804274219399999
91,False,False,False,True,False,False,False,False,True,False,False,True,False,1,0,0,0,2015,38.172044942,4.9131390644,60.22204138800001,0.19501437180000003,1.5373517636718392,46.204842518,6.804274219399999
92,False,False,False,False,False,True,True,False,False,False,False,True,False,1,0,0,0,2015,14.033217084199999,5.299076102000001,60.222041387999994,0.19501437180000003,1.830261562774439,46.204842518,6.8042742194
93,False,True,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2015,7.917600897,3.697720337,60.222041387999994,0.19501437180000003,1.830261562774439,46.204842518,6.8042742194
94,False,True,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2015,7.9044363414,4.1676486796,60.22204138800001,0.19501437180000003,1.5373517636718392,46.204842518,6.804274219399999
95,False,True,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2015,7.9044363414,4.1676486796,60.22204138800001,0.19501437180000003,1.5373517636718392,46.204842518,6.804274219399999
96,True,False,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2016,27.21801883,4.063434731,53.41073629,0.127441129,1.905618713,46.46431386,6.314894936
97,True,False,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2016,20.138076642,5.7404352556000005,60.222041387999994,0.19501437180000003,1.4715549254751694,46.20484251800001,6.804274219400001
98,True,False,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2016,20.138076642,5.7404352556000005,60.222041387999994,0.19501437180000003,1.4715549254751694,46.20484251800001,6.804274219400001
99,False,False,False,False,True,False,True,False,False,False,False,True,False,1,0,0,0,2016,3.162650602,2.747252747,60.222041387999994,0.19501437180000003,1.4715549254751694,46.20484251800001,6.804274219400001
100,False,False,False,False,True,False,False,True,False,False,False,True,False,1,0,0,0,2016,7.425557687761633,3.0535117694117835,60.222041387999994,0.19501437180000003,1.5373517682694964,46.204842518,6.804274219400001
