,encoded_strata_race_label_0,encoded_strata_race_label_1,encoded_strata_race_label_2,encoded_strata_race_label_3,encoded_strata_race_label_4,encoded_strata_race_label_5,encoded_strata_sex_label_0,encoded_strata_sex_label_1,encoded_strata_sex_label_2,encoded_geo_strata_region_0,encoded_geo_strata_region_1,encoded_geo_strata_region_2,encoded_geo_strata_region_3,encoded_geo_strata_poverty,encoded_geo_strata_Population,encoded_geo_strata_PopDensity,encoded_geo_strata_Segregation,date_label,Cancer | Prostate Cancer Deaths,Housing | Vacant Housing Units,Mental Health | Teen Mental Distress,"Racial Segregation Indices | Racial Segregation, White and Asian",Sexually Transmitted Disease | New Chlamydia Cases
95,False,True,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2015,17.34567957646847,9.158196089774414,25.47756808803301,41.58096606013087,653.1949122780688
96,True,False,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2016,18.25899739,8.220956465,29.2,38.62390846,715.4
97,True,False,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2016,19.654040712372986,9.23884128790644,35.775009796440294,41.3147538420408,636.1698686884477
98,True,False,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2016,19.654040712372986,9.23884128790644,23.458640460329576,41.3147538420408,636.1698686884477
99,False,False,False,False,True,False,True,False,False,False,False,True,False,1,0,0,0,2016,23.577933859285714,9.23884128790644,27.399492684134003,41.3147538420408,636.1698686884477
100,False,False,False,False,True,False,False,True,False,False,False,True,False,1,0,0,0,2016,23.577933859285714,9.2435796361993,33.61457880041461,41.47395392454129,633.2109354374176
101,False,False,False,False,True,False,False,False,True,False,False,True,False,1,0,0,0,2016,23.577933859285714,9.2435796361993,23.388659687917293,41.47395392454129,633.2109354374176
102,False,False,True,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2016,50.89088198,9.23884128790644,28.40806195475076,41.3147538420408,636.1698686884477
103,False,False,True,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2016,39.32360170426997,9.2435796361993,31.619141598162773,41.47395392454129,633.2109354374176
104,False,False,True,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2016,39.32360170426997,9.2435796361993,25.400093322188773,41.47395392454129,633.2109354374176
105,False,False,False,True,False,False,True,False,False,False,False,True,False,1,0,0,0,2016,14.34903217,9.23884128790644,29.5005217893456,41.3147538420408,636.1698686884477
106,False,False,False,True,False,False,False,True,False,False,False,True,False,1,0,0,0,2016,14.083821439533741,9.2435796361993,32.26220289055337,41.47395392454129,633.2109354374176
107,False,False,False,True,False,False,False,False,True,False,False,True,False,1,0,0,0,2016,14.083821439533741,9.2435796361993,26.2793782307736,41.47395392454129,633.2109354374176
108,False,False,False,False,False,True,True,False,False,False,False,True,False,1,0,0,0,2016,24.657297711428576,9.23884128790644,29.425020881670537,41.3147538420408,636.1698686884477
109,False,True,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2016,17.06822607,9.23884128790644,31.29989069235053,41.3147538420408,636.1698686884477
110,False,True,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2016,17.967416047141626,9.2435796361993,34.511663650601726,41.47395392454129,633.2109354374176
111,False,True,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2016,17.967416047141626,9.2435796361993,26.97370018420989,41.47395392454129,633.2109354374176
112,True,False,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2017,18.59419524,8.220956465,29.25,38.62390846,729.3
113,True,False,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2017,20.142044540027086,9.012584189718812,35.9,41.30505975384703,655.2952735605844
114,True,False,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2017,20.142044540027086,9.012584189718812,21.9,41.30505975384703,655.2952735605844
115,False,False,False,False,True,False,True,False,False,False,False,True,False,1,0,0,0,2017,22.49090391657143,9.012584189718812,27.92814532089341,41.30505975384703,655.2952735605844
116,False,False,False,False,True,False,False,True,False,False,False,True,False,1,0,0,0,2017,22.49090391657143,8.983043215586324,33.63726423845154,41.462791127920596,651.6281107096272
117,False,False,False,False,True,False,False,False,True,False,False,True,False,1,0,0,0,2017,22.49090391657143,8.983043215586324,24.08721167522107,41.462791127920596,651.6281107096272
118,False,False,True,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2017,43.86211311,9.012584189718812,27.8,41.30505975384703,655.2952735605844
119,False,False,True,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2017,40.59053110579751,8.983043215586324,31.788924311548392,41.462791127920596,651.6281107096272
120,False,False,True,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2017,40.59053110579751,8.983043215586324,25.58866597042818,41.462791127920596,651.6281107096272
121,False,False,False,True,False,False,True,False,False,False,False,True,False,1,0,0,0,2017,15.50920701,9.012584189718812,28.9,41.30505975384703,655.2952735605844
122,False,False,False,True,False,False,False,True,False,False,False,True,False,1,0,0,0,2017,12.930368396507404,8.983043215586324,33.77818391689111,41.462791127920596,651.6281107096272
123,False,False,False,True,False,False,False,False,True,False,False,True,False,1,0,0,0,2017,12.930368396507404,8.983043215586324,27.389078216896603,41.462791127920596,651.6281107096272
124,False,False,False,False,False,True,True,False,False,False,False,True,False,1,0,0,0,2017,24.625469514285715,9.012584189718812,29.494724095726685,41.30505975384703,655.2952735605844
125,False,True,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2017,17.88829803,9.012584189718812,32.6,41.30505975384703,655.2952735605844
126,False,True,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2017,18.72276182240619,8.983043215586324,34.022426207882155,41.462791127920596,651.6281107096272
127,False,True,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2017,18.72276182240619,8.983043215586324,26.90014840872863,41.462791127920596,651.6281107096272
128,True,False,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2018,18.05673788,5.867812358,29.25,37.78575777,733.0
129,True,False,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2018,19.795514088886517,7.865168728295548,35.05464117198606,43.392966445805044,657.784934929724
130,True,False,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2018,19.795514088886517,7.865168728295548,26.346152102693015,43.392966445805044,657.784934929724
131,False,False,False,False,True,False,True,False,False,False,False,True,False,1,0,0,0,2018,20.884442214285716,7.865168728295548,29.81906733829846,43.392966445805044,657.784934929724
132,False,False,False,False,True,False,False,True,False,False,False,True,False,1,0,0,0,2018,20.884442214285716,7.833577195177131,35.22227975407466,43.38500686534992,654.2616514311404
133,False,False,False,False,True,False,False,False,True,False,False,True,False,1,0,0,0,2018,20.884442214285716,7.833577195177131,26.165660947689556,43.38500686534992,654.2616514311404
134,False,False,True,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2018,39.07445528,7.865168728295548,30.04624894401747,43.392966445805044,657.784934929724
135,False,False,True,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2018,41.701515653578085,7.833577195177131,32.179740739839964,43.38500686534992,654.2616514311404
136,False,False,True,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2018,41.701515653578085,7.833577195177131,27.065230115686123,43.38500686534992,654.2616514311404
137,False,False,False,True,False,False,True,False,False,False,False,True,False,1,0,0,0,2018,12.17160691,7.865168728295548,31.596517833226876,43.392966445805044,657.784934929724
138,False,False,False,True,False,False,False,True,False,False,False,True,False,1,0,0,0,2018,12.879668587514603,7.833577195177131,33.94082820568945,43.38500686534992,654.2616514311404
139,False,False,False,True,False,False,False,False,True,False,False,True,False,1,0,0,0,2018,12.879668587514603,7.833577195177131,27.694413502930658,43.38500686534992,654.2616514311404
140,False,False,False,False,False,True,True,False,False,False,False,True,False,1,0,0,0,2018,23.543099472857143,7.865168728295548,31.556463825447345,43.392966445805044,657.784934929724
141,False,True,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2018,18.32831635,7.865168728295548,32.387515710959555,43.392966445805044,657.784934929724
142,False,True,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2018,16.93770325100833,7.833577195177131,35.888593525792245,43.38500686534992,654.2616514311404
143,False,True,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2018,16.93770325100833,7.833577195177131,29.268158344885727,43.38500686534992,654.2616514311404
144,True,False,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2019,17.89955897,5.867812358,31.45,37.78575777,602.9
145,True,False,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2019,20.38147709419027,8.006183208671349,42.1,42.53099803602279,692.834027940373
146,True,False,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2019,20.38147709419027,8.006183208671349,24.9,42.53099803602279,692.834027940373
147,False,False,False,False,True,False,True,False,False,False,False,True,False,1,0,0,0,2019,21.64115695285714,8.006183208671349,31.014503601186274,42.53099803602279,692.834027940373
148,False,False,False,False,True,False,False,True,False,False,False,True,False,1,0,0,0,2019,21.64115695285714,7.9959562248767435,34.8502965525763,42.392445005892036,694.7360394230338
149,False,False,False,False,True,False,False,False,True,False,False,True,False,1,0,0,0,2019,21.64115695285714,7.9959562248767435,29.500012356357345,42.392445005892036,694.7360394230338
150,False,False,True,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2019,36.94264408,8.006183208671349,27.3,42.53099803602279,692.834027940373
151,False,False,True,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2019,42.31571663573636,7.9959562248767435,34.36687901587126,42.392445005892036,694.7360394230338
152,False,False,True,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2019,42.31571663573636,7.9959562248767435,27.855642813993075,42.392445005892036,694.7360394230338
153,False,False,False,True,False,False,True,False,False,False,False,True,False,1,0,0,0,2019,10.10523005,8.006183208671349,34.3,42.53099803602279,692.834027940373
154,False,False,False,True,False,False,False,True,False,False,False,True,False,1,0,0,0,2019,12.00595590189252,7.9959562248767435,35.84473611950134,42.392445005892036,694.7360394230338
155,False,False,False,True,False,False,False,False,True,False,False,True,False,1,0,0,0,2019,12.00595590189252,7.9959562248767435,29.888994453292327,42.392445005892036,694.7360394230338
156,False,False,False,False,False,True,True,False,False,False,False,True,False,1,0,0,0,2019,22.596063325714287,8.006183208671349,32.62625458518691,42.53099803602279,692.834027940373
157,False,True,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2019,18.59744391,8.006183208671349,40.2,42.53099803602279,692.834027940373
158,False,True,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2019,17.607032194333097,7.9959562248767435,37.099719918721505,42.392445005892036,694.7360394230338
159,False,True,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2019,17.607032194333097,7.9959562248767435,30.332956230435496,42.392445005892036,694.7360394230338
160,True,False,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2020,16.56602129,5.867812358,31.45,37.78575777,602.9
161,True,False,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2020,19.7618615902361,8.262151516170862,36.31484126003706,43.670219397850126,626.3579073274741
162,True,False,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2020,19.7618615902361,8.262151516170862,28.115098208770853,43.670219397850126,626.3579073274741
163,False,False,False,False,True,False,True,False,False,False,False,True,False,1,0,0,0,2020,26.671857184285717,8.262151516170862,30.706528519811002,43.670219397850126,626.3579073274741
164,False,False,False,False,True,False,False,True,False,False,False,True,False,1,0,0,0,2020,26.671857184285717,8.29070528648838,35.362177451069364,43.70426532435953,618.1883825378764
165,False,False,False,False,True,False,False,False,True,False,False,True,False,1,0,0,0,2020,26.671857184285717,8.29070528648838,29.476694799891103,43.70426532435953,618.1883825378764
166,False,False,True,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2020,43.08373972,8.262151516170862,30.185193329215565,43.670219397850126,626.3579073274741
167,False,False,True,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2020,42.790381631717196,8.29070528648838,34.14250594322473,43.70426532435953,618.1883825378764
168,False,False,True,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2020,42.790381631717196,8.29070528648838,28.565305551671095,43.70426532435953,618.1883825378764
169,False,False,False,True,False,False,True,False,False,False,False,True,False,1,0,0,0,2020,7.104155957,8.262151516170862,33.30502532427424,43.670219397850126,626.3579073274741
170,False,False,False,True,False,False,False,True,False,False,False,True,False,1,0,0,0,2020,11.495352085040729,8.29070528648838,35.62172842959027,43.70426532435953,618.1883825378764
171,False,False,False,True,False,False,False,False,True,False,False,True,False,1,0,0,0,2020,11.495352085040729,8.29070528648838,29.455955810376167,43.70426532435953,618.1883825378764
