,encoded_strata_race_label_0,encoded_strata_race_label_1,encoded_strata_race_label_2,encoded_strata_race_label_3,encoded_strata_race_label_4,encoded_strata_race_label_5,encoded_strata_sex_label_0,encoded_strata_sex_label_1,encoded_strata_sex_label_2,encoded_geo_strata_region_0,encoded_geo_strata_region_1,encoded_geo_strata_region_2,encoded_geo_strata_region_3,encoded_geo_strata_poverty,encoded_geo_strata_Population,encoded_geo_strata_PopDensity,encoded_geo_strata_Segregation,date_label,Active Transportation | Walking to Work,Crime Incidents | Violent Crime,Disability | People with Disabilities,Housing | Owner Occupied Housing,Language and Nativity | Primarily Speak Chinese,Population | Single-Parent Families,Substance Use | Adult Smoking
28,False,False,False,False,False,True,True,False,False,False,False,True,False,1,0,0,0,2011,2.8346843852,625.1664771,12.20579046,50.17751479,0.5330803778000001,23.40627775,19.36
29,False,True,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2011,1.7134505608,625.1664771,8.726448065,52.15281287,0.5330803778000001,11.7291212854,19.36
30,False,True,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2011,1.7134505608,625.1664771,11.798779545599999,65.54877877999999,0.5330803778,11.7291212854,19.36
31,False,True,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2011,1.7134505608,625.1664771,11.798779545599999,65.54877877999999,0.5330803778,11.7291212854,19.36
32,True,False,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2012,2.506039282,408.8120917,8.49604215,45.06290051,0.5330803778,10.98588611,14.1
33,True,False,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2012,1.9116306866000001,632.3924515399999,11.033968171800002,56.79291909799999,0.5330803778000001,13.44875962,19.36
34,True,False,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2012,1.9116306866000001,632.3924515399999,11.033968171800002,56.79291909799999,0.5330803778000001,13.44875962,19.36
35,False,False,False,False,True,False,True,False,False,False,False,True,False,1,0,0,0,2012,2.5753551517999997,632.3924515399999,2.973168963,41.01678708,0.5330803778000001,13.2114936368,19.36
36,False,False,False,False,True,False,False,True,False,False,False,True,False,1,0,0,0,2012,2.5753551518,632.3924515399999,4.902947246999999,57.470623554,0.5330803778,13.2114936368,19.36
37,False,False,False,False,True,False,False,False,True,False,False,True,False,1,0,0,0,2012,2.5753551518,632.3924515399999,4.902947246999999,57.470623554,0.5330803778,13.2114936368,19.36
38,False,False,True,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2012,2.3327936814,632.3924515399999,16.22406961,31.96699494,0.5330803778000001,32.218236927999996,19.36
39,False,False,True,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2012,2.3327936814,632.3924515399999,14.66965538,39.189256938,0.5330803778,32.218236928,19.36
40,False,False,True,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2012,2.3327936814,632.3924515399999,14.66965538,39.189256938,0.5330803778,32.218236928,19.36
41,False,False,False,True,False,False,True,False,False,False,False,True,False,1,0,0,0,2012,1.553533469,632.3924515399999,7.358185112,34.62873493,0.5330803778000001,26.755282144,19.36
42,False,False,False,True,False,False,False,True,False,False,False,True,False,1,0,0,0,2012,1.5535334690000002,632.3924515399999,6.227201121599999,43.815550118000004,0.5330803778,26.755282144,19.36
43,False,False,False,True,False,False,False,False,True,False,False,True,False,1,0,0,0,2012,1.5535334690000002,632.3924515399999,6.227201121599999,43.815550118000004,0.5330803778,26.755282144,19.36
44,False,False,False,False,False,True,True,False,False,False,False,True,False,1,0,0,0,2012,2.8346843852,632.3924515399999,12.20579046,50.17751479,0.5330803778000001,23.406277749999997,19.36
45,False,True,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2012,1.7134505608,632.3924515399999,8.726448065,52.15281287,0.5330803778000001,11.729121285400002,19.36
46,False,True,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2012,1.7134505608000001,632.3924515399999,11.798779545599999,65.54877878,0.5330803778,11.729121285400002,19.36
47,False,True,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2012,1.7134505608000001,632.3924515399999,11.798779545599999,65.54877878,0.5330803778,11.729121285400002,19.36
48,True,False,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2013,2.281222817,363.4861147,8.664632288,45.25476323,1.397125786,8.936020617,14.1
49,True,False,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2013,1.8205765243999996,580.1450978199999,11.242653639599999,54.810098487999994,0.5330803778,12.527006717399999,19.359999999999996
50,True,False,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2013,1.8205765243999996,580.1450978199999,11.242653639599999,54.810098487999994,0.5330803778,12.527006717399999,19.359999999999996
51,False,False,False,False,True,False,True,False,False,False,False,True,False,1,0,0,0,2013,3.224149738,580.1450978199999,3.617902054,44.24440576,0.5330803778,9.073924674,19.359999999999996
52,False,False,False,False,True,False,False,True,False,False,False,True,False,1,0,0,0,2013,2.5753551518,580.1450978199999,5.273260930999999,56.690432314,0.5330803778,13.211493636799998,19.359999999999996
53,False,False,False,False,True,False,False,False,True,False,False,True,False,1,0,0,0,2013,2.5753551518,580.1450978199999,5.273260930999999,56.690432314,0.5330803778,13.211493636799998,19.359999999999996
54,False,False,True,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2013,3.419585418,580.1450978199999,14.37688559,30.25016458,0.5330803778,27.12310731,19.359999999999996
55,False,False,True,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2013,2.3327936814,580.1450978199999,14.310176435999999,36.109216746,0.5330803778,32.218236927999996,19.359999999999996
56,False,False,True,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2013,2.3327936814,580.1450978199999,14.310176435999999,36.109216746,0.5330803778,32.218236927999996,19.359999999999996
57,False,False,False,True,False,False,True,False,False,False,False,True,False,1,0,0,0,2013,2.112530334,580.1450978199999,7.586191597,34.89054936,0.5330803778,24.69164386,19.359999999999996
58,False,False,False,True,False,False,False,True,False,False,False,True,False,1,0,0,0,2013,1.5535334689999998,580.1450978199999,6.634590866199998,42.584582886,0.5330803778,26.755282144,19.359999999999996
59,False,False,False,True,False,False,False,False,True,False,False,True,False,1,0,0,0,2013,1.5535334689999998,580.1450978199999,6.634590866199998,42.584582886,0.5330803778,26.755282144,19.359999999999996
60,False,False,False,False,False,True,True,False,False,False,False,True,False,1,0,0,0,2013,0.0,580.1450978199999,12.78931043,41.6015625,0.5330803778,26.10677083,19.359999999999996
61,False,True,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2013,2.068912277,580.1450978199999,8.98473753,52.28315984,0.5330803778,8.398955172,19.359999999999996
62,False,True,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2013,1.7134505607999997,580.1450978199999,12.27475544,64.00929959799998,0.5330803778,11.729121285399998,19.359999999999996
63,False,True,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2013,1.7134505607999997,580.1450978199999,12.27475544,64.00929959799998,0.5330803778,11.729121285399998,19.359999999999996
64,True,False,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2014,2.281222817,396.1616242,8.664632288,45.25476323,1.397125786,8.936020617,14.1
65,True,False,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2014,1.8205765244000003,575.21590032,11.2426536396,54.810098488,0.5330803778000001,12.5270067174,19.36
66,True,False,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2014,1.8205765244000003,575.21590032,11.2426536396,54.810098488,0.5330803778000001,12.5270067174,19.36
67,False,False,False,False,True,False,True,False,False,False,False,True,False,1,0,0,0,2014,3.224149738,575.21590032,3.617902054,44.24440576,0.5330803778000001,9.073924674,19.36
68,False,False,False,False,True,False,False,True,False,False,False,True,False,1,0,0,0,2014,2.5753551518,575.21590032,5.273260931,56.690432314000006,0.5330803778000001,13.2114936368,19.36
69,False,False,False,False,True,False,False,False,True,False,False,True,False,1,0,0,0,2014,2.5753551518,575.21590032,5.273260931,56.690432314000006,0.5330803778000001,13.2114936368,19.36
70,False,False,True,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2014,3.419585418,575.21590032,14.37688559,30.25016458,0.5330803778000001,27.12310731,19.36
71,False,False,True,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2014,2.3327936814,575.21590032,14.310176435999999,36.109216746,0.5330803778000001,32.218236927999996,19.36
72,False,False,True,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2014,2.3327936814,575.21590032,14.310176435999999,36.109216746,0.5330803778000001,32.218236927999996,19.36
73,False,False,False,True,False,False,True,False,False,False,False,True,False,1,0,0,0,2014,2.112530334,575.21590032,7.586191597,34.89054936,0.5330803778000001,24.69164386,19.36
74,False,False,False,True,False,False,False,True,False,False,False,True,False,1,0,0,0,2014,1.553533469,575.21590032,6.634590866200001,42.584582886,0.5330803778000001,26.755282144,19.36
75,False,False,False,True,False,False,False,False,True,False,False,True,False,1,0,0,0,2014,1.553533469,575.21590032,6.634590866200001,42.584582886,0.5330803778000001,26.755282144,19.36
